구분,총자산증가율2009,유동자산증가율2009,매출액증가율2009,매출액순이익률2009,매출원가대매출액비율2009,자기자본순이익률2009,총자산순이익률2009,매출액대판매관리비2009,매출채권회전율2009,재고자산회전율2009,총자본회전율2009,유형자산회전율2009,부채비율2009,유동비율2009,자기자본배율2009,당좌비율2009,고정비율2009,순운전자본비율2009,차입금의존도2009,현금비율2009,부채/자산2009,부채/매출액2009,부채/현금흐름2009,유동부채/부채2009,현금흐름/매출액2009,차입금평균금리2009,이자보상배율2009,매출,자산,업종,정상기업여부
(유)케이원에너지,0.1553329522609679,0.1012805005296119,0.080877901596603,0.0029742865285997,0.9707264010633752,0.0984732249979543,0.0113287795466953,0.0247791371758173,9.459586326299814,73.90362454528831,3.8089065857514575,10.844579754429205,7.692306580074602,0.7529671516693953,0.1150442625082164,0.6842549472085222,0.4517563971016574,-0.17986731360424,0.3987524588969662,0.0041589761088889,0.8849557374917835,0.2323385248675483,-40.1512719488579,0.8227653493340314,-0.0057865794429498,7.98,0.5133419642128366,2,1,1,0
(주)TSR,0.1236525010179156,0.4978154453000422,0.1410364797189307,0.0430380878165788,0.8140617409119612,0.104271189701507,0.0340502597228306,0.092787948057476,3.4900881838865594,6.1921701244699126,0.791165719721267,2.1435140021171644,2.0622729620941262,0.8406942960870153,0.3265548213298899,0.658788187480295,0.5193014106524816,-0.0910890350599829,0.4538353983251337,0.1560283407946076,0.6734451786701101,0.8512062161987621,24.59680934945613,0.8490485555645939,0.03460636719606,6.43,2.3481057666787555,1,1,0,1
(주)TS푸드앤시스템,0.2468693132237062,-0.0825142424095921,0.2292394119236548,0.0095649275082564,0.7776677283331835,0.0540016118528651,0.0159643220699376,0.1941006508670276,5.188932949666378,15.170487874156333,1.669047889401898,4.270821315800508,2.3826435984121983,0.7122045827828972,0.295626769686702,0.5639877713763152,0.5888780874290557,-0.1661306388862645,0.3332863183605535,0.0114230369577144,0.7043732303132979,0.4220209826128533,-284.53958637196604,0.8195265331143445,-0.0014831714208692,7.09,1.7505464363408112,1,1,1,1
(주)강앤파트너스,-0.3419179107960562,-0.3506255917575844,5.236693587731979,0.1812153368755984,0.7744515604851824,0.1837022485475048,0.1758086118992624,0.0864040122612857,1.914677072924837,3.938789882610108,0.970164087270121,15.343419711135851,0.0448990328913205,193.97261667036463,0.9570302665827136,153.5405110568745,0.0848533270804622,0.9104287560886548,0.0,16.063863619554766,0.0429697334172865,0.0442912018503963,0.7480875802441762,0.1097962788148238,0.0592059045224888,1.97,104.64538815255612,1,0,1,1
(주)강원엘피씨,0.0324312005013959,0.1133937202105529,1.0925624541430548,0.0119368923105088,0.9549037879606446,0.1715278572042267,0.05057829874333,0.0333000995550937,19.397508805994207,40.03396084464792,4.237141244777968,10.447589815053396,2.391333071020836,1.5835200153120428,0.2948692974291041,1.2713400629229257,0.4873481315898879,0.1889099115968344,0.4524470154499798,0.0744682653927897,0.7051307025708958,0.1664166148437767,-295.3865507591223,0.4591233307994097,-0.0005633858901703,3.96,2.2180415161679323,2,1,0,1
(주)경인일보,-0.026340175323459,-0.0823694470291775,0.0041440043498929,-0.0441523343954717,0.641471342054743,-0.0652377755842276,-0.0374660761074989,0.4009561224691749,3.786619952505188,230.335234338912,0.8485638782293117,1.1496840797754742,0.7412492142770771,0.8585825686047656,0.5743003309352102,0.8496090944469076,0.7738883843844732,-0.0372429222980114,0.2078290417615875,0.0116602872194075,0.4256996690647899,0.5016707403962238,644.4112749459769,0.6186392826945251,0.000778494666218,8.99,-1.9150685298630297,1,1,1,0
(주)계림,0.3651946655313766,-0.0482696872548772,0.3452947332744872,0.0560702487987517,0.6163707518889414,0.0083187335513709,0.0032596332923007,0.1665740145002486,1.911812870697056,1.0977794695854293,0.0581348105659436,0.0768352376173324,1.552045830130582,0.6126956970763155,0.391842492871232,0.5288618800626564,0.7614448971167479,-0.1507982359578577,0.3629222241485634,0.0092617279767959,0.6081575071287679,10.461159178267566,-106.47144249897154,0.6402179804841422,-0.098253192900703,3.97,0.8396174687827967,0,1,1,0
(주)고산,0.1382732569006786,0.521266938513884,-0.2013983449950993,0.0246839149487703,0.8930391817338991,0.0323463506497926,0.0167917473275186,0.1052648951940005,4.441797827941784,12.896059383344902,0.680270830715818,1.9906854094940376,0.9263242841191888,0.8663294380616621,0.5191233938356593,0.7202928270524666,0.7205419238851202,-0.0431190681411705,0.2540966461902704,0.1047630539794826,0.4808766061643407,0.706889939200151,373.3721558638257,0.6708106406528098,0.0018932583163966,5.9,0.0829130278245963,1,1,0,0
(주)골프존카운티선운,0.0686501777483919,1.799400103212056,-0.0233289892455408,0.0559565433079704,0.3620781028615058,0.0501227212469238,0.0065337488814212,0.227112143281692,1158.6113275397065,16.49752519003005,0.1167646980168367,0.1318888760474088,6.671357157519219,0.130454754791337,0.1303550309895077,0.1275079387010161,0.8865506788122164,-0.7561956478227086,0.1057025897874416,0.0483376465383783,0.8696449690104923,7.447841546124627,301.9993340290196,1.0,0.0246617813581302,5.08,1.1317906294079525,0,2,1,1
(주)광산기공,-0.0587466539954585,-0.0798433243668574,-0.3701285699931188,0.01153706957897,0.865149189624919,0.032430620577249,0.0093663539967763,0.1001122155051958,3.4447793495394268,1.831621470509181,0.8118486182877399,2.592622138694815,2.462459414667729,1.262124253864361,0.2888120495402149,0.5147816774022503,0.3523911405433225,0.1344986167264634,0.4104678410538816,0.0876299258767544,0.711187950459785,0.8760105448719528,15.917152851995258,0.721483196417062,0.0550356306192123,6.19,1.1386051346159924,1,0,0,1
