,구분,이자보상배율2017,영업이익2017,차입금의존도2017,총자본증가율2017,유동자산증가율2017,매출액증가율2017,순이익증가율2017,영업이익증가율2017,매출액순이익률2017,매출액총이익률2017,자기자본순이익률2017,총자본순이익률2017,매출원가 대 매출액비율2017,매출채권회전률2017,재고자산회전률2017,총자본회전률2017,유형자산회전율2017,부채비율2017,유동비율2017,자기자본배율2017,당좌비율2017,비유동비율2017,순운전자본비율2017,현금비율2017,부채2017,자산2017,매출액2017,부채/현금흐름2017,유동부채2017,유동자산2017,매출/현금흐름2017,차입금평균이자율2017,정상기업여부
2512,(주)케이유세시아,2.81,397764.0,64.47,-0.93,-62.89,0.57,0.0,6.79,178.83,0.0,47.2,8.77,0.0,0.0,0.0,0.05,0.06,334.04,21.06,1588.04,21.06,415.16,-16.31,7.16,10609351.0,13785424.0,679365.0,4.64,2847653.0,599655.0,72.41,1.47,1
2513,(주)케이제이코리아,-0.81,-235177.0,110.93,-14.06,110.81,19.14,0.0,0.0,-41.91,6.57,0.0,-31.17,93.43,8.42,21.45,0.74,1.05,0.0,45.53,0.0,34.9,0.0,-28.86,0.18,11931131.0,8656811.0,6964392.0,-6.25,4587156.0,2088578.0,-10.7,3.09,0
2514,(주)케이텍,2.95,551632.0,69.31,0.59,-19.88,-36.47,1110.6,181.67,10.8,50.08,22.44,4.38,49.92,9.74,43.47,0.41,0.46,361.82,35.13,548.14,29.0,432.41,-11.76,2.14,6941523.0,8860003.0,3583389.0,6.55,1606173.0,564321.0,12.69,3.01,1
2515,(주)케이티이,12.58,1602526.0,76.71,16.81,22.78,175.68,657.66,417.29,19.4,41.18,165.12,13.75,58.82,12.16,120.26,0.71,0.79,608.93,16.46,345.37,15.11,632.51,-54.71,4.36,10515357.0,12242222.0,8049030.0,13.34,8017413.0,1319645.0,17.42,1.35,0
2516,(주)케이피,2.45,534244.0,71.91,-6.27,-5.17,-5.32,-23.78,-14.87,2.2,27.21,18.53,2.31,72.79,10.03,2.69,1.05,2.54,608.97,384.1,2638.74,93.05,344.84,37.99,3.52,8034516.0,9353886.0,10176482.0,2.63,1250745.0,4804156.0,2.08,3.13,0
2517,(주)케이피씨,-3.15,-853074.0,108.49,-3.62,9.02,-28.55,0.0,0.0,97.33,99.11,0.0,4.87,0.89,467.64,25.16,0.05,0.05,0.0,1.33,0.0,0.64,0.0,-28.17,0.19,20506469.0,16782147.0,855543.0,-0.52,4790727.0,63539.0,-12.48,1.43,0
2518,(주)코델리아리조트,2.32,1118091.0,82.35,-1.96,5.64,55.51,225.23,148.39,15.73,0.0,18.33,2.68,0.0,49.92,0.0,0.17,0.18,524.47,56.0,368.88,56.0,597.34,-3.41,7.81,19153217.0,22805137.0,3922914.0,4.76,1769100.0,990740.0,23.25,2.49,0
2519,(주)코리아벨로우즈,1.48,320444.0,67.15,-42.61,-50.63,-24.98,-74.24,-41.33,0.85,18.37,0.0,0.72,81.63,15.25,1.42,0.85,3.0,0.0,85.11,0.0,18.71,0.0,-11.32,3.13,7335051.0,6860997.0,7996956.0,37.36,5219069.0,4442178.0,34.27,2.75,1
2520,(주)코바레저,-0.04,-129237.0,80.44,0.12,-73.92,0.0,0.0,0.0,0.0,0.0,0.0,-6.55,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,-117.63,0.0,55513438.0,47180550.0,0.0,-0.33,55502799.0,5627.0,0.0,7.81,0
2521,(주)코바이엔이,-0.32,-109802.0,72.66,0.39,120.4,-30.3,0.0,0.0,-221.87,94.91,0.0,-3.28,5.09,0.0,0.0,0.01,0.02,0.0,2.02,0.0,2.02,0.0,-98.37,0.08,14285207.0,13882316.0,204719.0,-3.03,13936990.0,281394.0,-211.59,3.42,0
2522,(주)코비,-1.57,-763213.0,71.97,-12.05,-17.66,189.03,0.0,0.0,-2.62,17.49,-69.91,-4.16,82.51,3.04,51.76,1.59,11.06,2414.05,84.29,24.64,80.13,740.7,-13.14,17.37,15054634.0,15678260.0,26645394.0,-17.12,13119933.0,11059068.0,-9.67,4.09,0
2523,(주)코솔라,0.9,309508.0,68.46,11.64,289.16,-31.58,-98.57,0.0,1.3,24.06,5.64,0.64,75.94,6.16,106.56,0.49,1.11,809.4,27.13,68.57,26.25,718.9,-56.27,2.99,8602835.0,9665697.0,4500524.0,-8.56,7463921.0,2024794.0,-16.37,5.24,1
2524,(주)코스모진텍,1.09,276353.0,72.65,2.56,9.06,-18.63,205.52,-7.08,0.6,36.71,3.89,0.57,63.29,8.65,3.88,0.94,2.02,583.99,66.74,161.98,35.36,341.06,-24.99,10.13,9287565.0,10877940.0,10080240.0,-0.24,8172323.0,5453839.0,-0.23,3.18,0
