,구분,이자보상배율2017,영업이익2017,차입금의존도2017,총자본증가율2017,유동자산증가율2017,매출액증가율2017,순이익증가율2017,영업이익증가율2017,매출액순이익률2017,매출액총이익률2017,자기자본순이익률2017,총자본순이익률2017,매출원가 대 매출액비율2017,매출채권회전률2017,재고자산회전률2017,총자본회전률2017,유형자산회전율2017,부채비율2017,유동비율2017,자기자본배율2017,당좌비율2017,비유동비율2017,순운전자본비율2017,현금비율2017,부채2017,자산2017,매출액2017,부채/현금흐름2017,유동부채2017,유동자산2017,매출/현금흐름2017,차입금평균이자율2017,정상기업여부
0,(주)A.M.C,0.21,80084,52.97,-5,-0.6,1.04,0,0,-6.97,11.91,-12.76,-4.1,88.09,6.15,7.44,0.59,1.17,231.94,79.29,754.99,50.3,250.87,-6.38,12.04,12257694.0,17542643.0,10576718.0,2.46,5403395.0,4284271.0,2.85,4.05,1
1,(주)ATS엔지니어링,-4.71,-1434731,62.65,-32.77,-32.11,-19.95,0,0,-9.46,9.45,0,-19.26,90.55,4.53,12.4,2.04,14.74,0.0,39.67,0.0,32.32,0.0,-101.29,0.11,11022164.0,6081541.0,15394672.0,2.46,10210528.0,4050504.0,1.76,8.01,0
2,(주)EG메탈,-1.26,-399965,37.89,-5.7,0.99,47.52,0,0,-7.92,2.43,-19.85,-9.32,97.57,23.05,5.53,1.18,2.15,129.54,252.03,314.13,122.92,124.12,27.7,48.83,13853194.0,24547497.0,29752865.0,9.47,4473194.0,11273912.0,4.41,3.17,0
3,(주)HM금속,-2.94,-4996633,1.38,-18.65,-19.34,-3.52,0,0,-13.16,-8.35,0,-13.6,108.35,11.28,47.09,1.03,1.25,0.0,41.49,0.0,34.83,0.0,-18.81,0.06,41168988.0,34152225.0,39334399.0,-2.93,10980045.0,4555555.0,-3.07,724.3,0
4,(주)KAL호텔네트워크,-3.4,-25253252,45.39,-3.85,-19.73,-6.98,0,0,-32.59,0,-12.01,-6.33,0,14.26,69.55,0.19,0.21,97.9,187.14,195.34,179.54,184.25,3.21,44.32,245227969.0,495708202.0,98149016.0,2.13,18280208.0,34209333.0,5.31,3.38,0
5,(주)KH엘텍,5.47,1426198,32,10.1,37.25,51.81,0,0,1.65,8.51,28.78,3.66,91.49,10.05,16.5,2.21,3.92,626.86,58.4,37.17,41.01,385.83,-33.42,10.1,16567281.0,19210187.0,40574304.0,10.89,15432853.0,9013057.0,4.45,3.92,1
6,(주)MBC아카데미,999999999,-476984,0,-1.47,-1.15,-2.3,0,0,-3.39,11.31,-2.05,-1.76,88.69,25.77,0,0.52,1.42,17.14,443.85,493.33,443.85,43.58,48.65,40.88,2706341.0,18492881.0,9659900.0,-4.53,2616523.0,11613510.0,-1.27,0.0,0
7,(주)TS푸드앤시스템,-6.68,-1669219,64.29,-16.69,-47.8,-13.61,0,0,-9.69,20.24,-157.59,-16.25,79.76,19.74,18.51,1.68,3.38,3111.31,28.25,8.86,16.19,2532.3,-53.7,2.59,11753817.0,12131594.0,22376727.0,-3.28,9079780.0,2565146.0,-1.72,3.33,0
8,(주)가겐투안,10.26,381526,7.51,1.97,15.8,0.78,11245.17,0,2.75,8.2,3.94,2.9,91.8,12.47,0,1.05,374.23,34.55,77.07,2493.69,77.07,114.58,-4.41,31.86,4307380.0,16775849.0,17523921.0,9.56,3229672.0,2489022.0,2.35,2.84,1
9,(주)가경디앤씨,999999999,-97003,136.88,0.26,0.27,0,0,0,0,0,0,-0.17,0,0,0,0,0.0,0.0,190.35,0.0,175.81,0.0,45.52,0.03,85804173.0,56471475.0,0.0,-0.02,28447177.0,54150363.0,0.0,0.0,0
