구분,총자산증가율2009,유동자산증가율2009,매출액증가율2009,매출액순이익률2009,매출원가대매출액비율2009,자기자본순이익률2009,총자산순이익률2009,매출액대판매관리비2009,매출채권회전율2009,재고자산회전율2009,총자본회전율2009,유형자산회전율2009,부채비율2009,유동비율2009,자기자본배율2009,당좌비율2009,고정비율2009,순운전자본비율2009,차입금의존도2009,현금비율2009,부채/자산2009,부채/매출액2009,부채/현금흐름2009,유동부채/부채2009,현금흐름/매출액2009,차입금평균금리2009,이자보상배율2009,정상기업여부
(주)TSR,0.12365250101791564,0.4978154453000422,0.1410364797189307,0.04303808781657883,0.8140617409119612,0.10427118970150703,0.034050259722830684,0.09278794805747606,3.4900881838865594,6.1921701244699126,0.791165719721267,2.1435140021171644,2.0622729620941262,0.8406942960870153,0.3265548213298899,0.658788187480295,0.5193014106524816,-0.09108903505998296,0.45383539832513375,0.15602834079460765,0.6734451786701101,0.8512062161987621,24.59680934945613,0.8490485555645939,0.03460636719606007,6.43,2.3481057666787555,1
(주)TS푸드앤시스템,0.24686931322370625,-0.08251424240959215,0.22923941192365488,0.009564927508256481,0.7776677283331835,0.05400161185286511,0.015964322069937635,0.19410065086702766,5.188932949666378,15.170487874156331,1.6690478894018979,4.270821315800508,2.3826435984121983,0.7122045827828972,0.29562676968670204,0.5639877713763152,0.5888780874290557,-0.1661306388862645,0.3332863183605535,0.011423036957714475,0.7043732303132979,0.42202098261285337,-284.53958637196604,0.8195265331143445,-0.0014831714208692352,7.09,1.7505464363408112,1
(주)강앤파트너스,-0.3419179107960562,-0.3506255917575844,5.236693587731979,0.18121533687559846,0.7744515604851824,0.18370224854750486,0.17580861189926247,0.08640401226128577,1.914677072924837,3.9387898826101075,0.970164087270121,15.343419711135851,0.04489903289132052,193.97261667036463,0.9570302665827135,153.5405110568745,0.08485332708046227,0.9104287560886547,0.0,16.063863619554766,0.0429697334172865,0.04429120185039638,0.7480875802441762,0.10979627881482384,0.05920590452248881,1.97,104.64538815255612,1
(주)강원엘피씨,0.03243120050139593,0.11339372021055293,1.0925624541430548,0.011936892310508854,0.9549037879606446,0.1715278572042267,0.05057829874333004,0.03330009955509371,19.397508805994207,40.03396084464792,4.237141244777968,10.447589815053396,2.3913330710208354,1.5835200153120428,0.29486929742910417,1.2713400629229255,0.48734813158988793,0.18890991159683443,0.45244701544997984,0.07446826539278978,0.7051307025708958,0.16641661484377673,-295.3865507591223,0.45912333079940976,-0.0005633858901703478,3.96,2.2180415161679323,1
(주)경인일보,-0.02634017532345902,-0.08236944702917755,0.004144004349892922,-0.044152334395471726,0.641471342054743,-0.06523777558422766,-0.03746607610749892,0.4009561224691749,3.7866199525051876,230.335234338912,0.8485638782293117,1.1496840797754742,0.7412492142770771,0.8585825686047656,0.5743003309352102,0.8496090944469076,0.7738883843844732,-0.03724292229801148,0.2078290417615875,0.01166028721940755,0.4256996690647899,0.5016707403962238,644.4112749459769,0.6186392826945251,0.0007784946662180616,8.99,-1.9150685298630297,0
(주)계림,0.36519466553137664,-0.048269687254877285,0.34529473327448723,0.05607024879875174,0.6163707518889414,0.008318733551370984,0.003259633292300763,0.1665740145002486,1.911812870697056,1.0977794695854293,0.05813481056594367,0.07683523761733241,1.552045830130582,0.6126956970763155,0.391842492871232,0.5288618800626564,0.7614448971167479,-0.1507982359578577,0.36292222414856345,0.00926172797679591,0.6081575071287679,10.461159178267566,-106.47144249897154,0.6402179804841422,-0.09825319290070308,3.97,0.8396174687827967,0
(주)고산,0.1382732569006786,0.521266938513884,-0.20139834499509932,0.02468391494877039,0.8930391817338991,0.032346350649792625,0.01679174732751863,0.1052648951940005,4.441797827941784,12.896059383344902,0.680270830715818,1.9906854094940376,0.9263242841191888,0.8663294380616621,0.5191233938356593,0.7202928270524666,0.7205419238851202,-0.04311906814117054,0.25409664619027045,0.10476305397948261,0.48087660616434075,0.706889939200151,373.3721558638257,0.6708106406528098,0.001893258316396695,5.9,0.08291302782459639,0
(주)골프존카운티선운,0.06865017774839192,1.7994001032120561,-0.023328989245540825,0.055956543307970494,0.3620781028615058,0.05012272124692386,0.006533748881421219,0.22711214328169205,1158.6113275397063,16.49752519003005,0.1167646980168367,0.13188887604740882,6.671357157519219,0.130454754791337,0.13035503098950776,0.12750793870101618,0.8865506788122164,-0.7561956478227086,0.10570258978744161,0.04833764653837839,0.8696449690104923,7.447841546124627,301.99933402901956,1.0,0.02466178135813026,5.08,1.1317906294079525,1
(주)광산기공,-0.05874665399545854,-0.07984332436685747,-0.3701285699931188,0.01153706957897008,0.865149189624919,0.03243062057724908,0.009366353996776378,0.10011221550519583,3.4447793495394268,1.8316214705091811,0.8118486182877399,2.592622138694815,2.4624594146677294,1.262124253864361,0.28881204954021494,0.5147816774022503,0.3523911405433225,0.1344986167264634,0.4104678410538816,0.0876299258767544,0.711187950459785,0.8760105448719528,15.917152851995258,0.721483196417062,0.055035630619212315,6.19,1.1386051346159924,1
(주)광성전자,-0.7205365843755076,-0.4100901999422982,-0.3487497674060481,-0.35495053331857995,0.8833110769897702,-0.05907641355759972,-0.056706561813261655,0.49366338404546056,4.109896339488176,21.00086489603229,0.15975905510857655,0.4657835608169288,0.04179161672658636,6.170794390749444,0.9598849760568582,5.96011343016149,0.8031851946023502,0.16492023997626876,0.0143997869030106,0.17651524929580673,0.04011514502097673,0.2510977859359108,9.729736873017737,0.7950754111621197,0.02580725349646905,5.26,-81.89134013829437,0
(주)광성텍,0.9603842995647781,3.2650620366615413,0.33618789527648985,-0.03683095864621779,0.8336074083525705,-0.24812074338404835,-0.013976446953139562,0.18762004963935636,3.451623324039044,0.5924395717666391,0.37947551372179167,1.2839769734841548,16.752776385419843,1.1160382034745129,0.05632921602006657,0.2398028703869837,0.3199206643418205,0.07071010767898744,0.509589419778401,0.03716459080521867,0.9436707599501845,2.4867764212107404,57.022247874603416,0.645743441262937,0.04361063468910179,4.44,-0.37904275371413776,0
(주)광일,0.0471297483545775,0.10299276241116859,0.16633164653313953,0.0028132372784032524,0.8414592101377185,0.009078149847236996,0.00382752419837225,0.1365429280822231,3.9062568801738635,5.3585422261247775,1.3605408359101123,5.597827442537205,1.3718073032948308,1.80195730006066,0.42161941175020223,1.2650062166439295,0.2830188053271669,0.31909097016601645,0.27521499003307026,0.25208723275111083,0.5783805882497978,0.4251107890215579,14.694810344827586,0.6879384138925685,0.028929314434547455,6.58,1.7564517841971112,1
(주)광진상공,0.06328761071832965,0.17594334597919595,0.2106710306287608,0.009700542540699613,0.9117932059966823,0.06037775476731147,0.014594967625507415,0.06075971747914022,4.796716374079297,26.601680259733147,1.5045516850498561,3.657595740492076,3.1368885712216406,0.6065107014386003,0.24172756475881965,0.5273752437680438,0.6047592137985449,-0.25642254213311105,0.2625759897849258,0.019560777855301425,0.7582724352411804,0.5039856342429696,68.18906359590171,0.8594052589953306,0.007391003889269716,6.68,1.9101342617405834,1
(주)교학사,0.08030880785247828,-0.024588438548915126,0.015986605089354653,0.002956816300497691,0.8196791598231433,0.00532070063759262,0.0013185363762470068,0.11789372220095141,3.1231147534587964,1.0812738684961685,0.4459311104396546,1.8729063094347624,3.0353081897801744,0.8593725143750905,0.24781254689111504,0.33661674743627035,0.44427673912787263,-0.09093840397787352,0.5504306740939163,0.0005705117512170697,0.7521874531088849,1.686779494633789,-14158.838714128035,0.8597081248527442,-0.00011913261593626878,5.83,0.9491473282786127,0
(주)극동티엘에스,0.11674396473056817,-0.013225797158610058,-0.03274158195815981,0.04454405492842984,0.9145034430496392,0.3071457966872203,0.12101349697381594,0.0463521835696811,8.221819719250036,2507.909737569061,2.716714883013046,45.76178946579928,1.5381118996476764,1.0179829838309065,0.39399366124827406,1.01590391578633,0.5149133617728363,0.00856920529162486,0.1852873256846696,0.14839730428964817,0.6060063387517259,0.22306585889484962,12.785448183981975,0.7863241726432876,0.0174468548685148,7.93,6.228087186473275,1
