구분,총자산증가율2009,유동자산증가율2009,매출액증가율2009,매출액순이익률2009,매출원가대매출액비율2009,자기자본순이익률2009,총자산순이익률2009,매출액대판매관리비2009,매출채권회전율2009,재고자산회전율2009,총자본회전율2009,유형자산회전율2009,부채비율2009,유동비율2009,자기자본배율2009,당좌비율2009,고정비율2009,순운전자본비율2009,차입금의존도2009,현금비율2009,부채/자산2009,부채/매출액2009,부채/현금흐름2009,유동부채/부채2009,현금흐름/매출액2009,차입금평균금리2009,이자보상배율2009,정상기업여부
(주)TS푸드앤시스템,0.24686931322370625,-0.08251424240959215,0.22923941192365488,0.009564927508256481,0.7776677283331835,0.05400161185286511,0.015964322069937635,0.19410065086702766,5.188932949666378,15.170487874156331,1.6690478894018979,4.270821315800508,2.3826435984121983,0.7122045827828972,0.29562676968670204,0.5639877713763152,0.5888780874290557,-0.1661306388862645,0.3332863183605535,0.011423036957714475,0.7043732303132979,0.42202098261285337,-284.53958637196604,0.8195265331143445,-0.0014831714208692352,7.09,1.7505464363408112,1
(주)강앤파트너스,-0.3419179107960562,-0.3506255917575844,5.236693587731979,0.18121533687559846,0.7744515604851824,0.18370224854750486,0.17580861189926247,0.08640401226128577,1.914677072924837,3.9387898826101075,0.970164087270121,15.343419711135851,0.04489903289132052,193.97261667036463,0.9570302665827135,153.5405110568745,0.08485332708046227,0.9104287560886547,0.0,16.063863619554766,0.0429697334172865,0.04429120185039638,0.7480875802441762,0.10979627881482384,0.05920590452248881,1.97,104.64538815255612,1
(주)경인일보,-0.02634017532345902,-0.08236944702917755,0.004144004349892922,-0.044152334395471726,0.641471342054743,-0.06523777558422766,-0.03746607610749892,0.4009561224691749,3.7866199525051876,230.335234338912,0.8485638782293117,1.1496840797754742,0.7412492142770771,0.8585825686047656,0.5743003309352102,0.8496090944469076,0.7738883843844732,-0.03724292229801148,0.2078290417615875,0.01166028721940755,0.4256996690647899,0.5016707403962238,644.4112749459769,0.6186392826945251,0.0007784946662180616,8.99,-1.9150685298630297,0
(주)고산,0.1382732569006786,0.521266938513884,-0.20139834499509932,0.02468391494877039,0.8930391817338991,0.032346350649792625,0.01679174732751863,0.1052648951940005,4.441797827941784,12.896059383344902,0.680270830715818,1.9906854094940376,0.9263242841191888,0.8663294380616621,0.5191233938356593,0.7202928270524666,0.7205419238851202,-0.04311906814117054,0.25409664619027045,0.10476305397948261,0.48087660616434075,0.706889939200151,373.3721558638257,0.6708106406528098,0.001893258316396695,5.9,0.08291302782459639,1
(주)광성전자,-0.7205365843755076,-0.4100901999422982,-0.3487497674060481,-0.35495053331857995,0.8833110769897702,-0.05907641355759972,-0.056706561813261655,0.49366338404546056,4.109896339488176,21.00086489603229,0.15975905510857655,0.4657835608169288,0.04179161672658636,6.170794390749444,0.9598849760568582,5.96011343016149,0.8031851946023502,0.16492023997626876,0.0143997869030106,0.17651524929580673,0.04011514502097673,0.2510977859359108,9.729736873017737,0.7950754111621197,0.02580725349646905,5.26,-81.89134013829437,0
(주)광성텍,0.9603842995647781,3.2650620366615413,0.33618789527648985,-0.03683095864621779,0.8336074083525705,-0.24812074338404835,-0.013976446953139562,0.18762004963935636,3.451623324039044,0.5924395717666391,0.37947551372179167,1.2839769734841548,16.752776385419843,1.1160382034745129,0.05632921602006657,0.2398028703869837,0.3199206643418205,0.07071010767898744,0.509589419778401,0.03716459080521867,0.9436707599501845,2.4867764212107404,57.022247874603416,0.645743441262937,0.04361063468910179,4.44,-0.37904275371413776,0
(주)금호에이엠티,0.20357274576355727,0.11754875577509817,0.70356686895082,-0.8096486522138471,1.2258969426249968,-0.8002902699932637,-0.17544486174342422,0.4626650068922972,4.462126313635884,4.194445469798658,0.21669258790674198,0.31410108848467394,3.5614915180791042,0.37009764141701085,0.2192265335737507,0.22269663828640893,0.8409845422274468,-0.27064266478051957,0.3977704678508217,0.09368434310130845,0.7807734398607971,3.6031386555631455,30.12725886092623,0.5502980770320208,0.11959729466912315,6.21,-3.813049310853765,0
(주)기독교텔레비젼,0.04339123453602546,0.12932211065337873,-0.021702180964834582,0.006729137161635526,2.3434263946749136,0.0024685979028056426,0.001054210213514357,1.7026950436551267,4.670855389727589,218.74810521622825,0.1566635050218132,0.1777838132812021,1.3416562191863297,0.16842405734827745,0.42704816864512946,0.16527744812483722,0.9101669448249028,-0.44354119426086636,0.4143710298315801,0.10164163044900723,0.5729518313548705,3.65721315423841,39.1265122390384,0.9309233695521714,0.09347148378304554,5.09,-23.076681989854993,0
(주)남선기공,-0.07478385451718973,-0.15616022658304674,-0.4248333854795978,-0.1530101822307279,0.992120068319541,-0.1234955314202658,-0.08594072841421373,0.24454491537672962,4.058610207455603,1.5627700281966839,0.5616667280653359,1.5673812266554963,0.43698492785687026,3.654566170824363,0.6959015231227283,1.4733299995753093,0.4025782937795601,0.4339490316825264,0.08950237243832296,0.35011422648715385,0.3040984768772716,0.5414215613674331,-18.28374109701341,0.5375649237595096,-0.02961218705158063,4.61,-22.82188456375839,0
(주)내성기업,-0.016276870091787535,-0.027673015503956313,-0.0690503468873615,0.0007042062648632562,0.980467341423286,0.08744749005999129,0.004051918985706883,0.03289692905242092,1411.337029201014,31.14370488698499,5.753880912283123,52.6310122196394,20.58174691262627,0.3341705412477283,0.046335452085899315,0.14310466048790774,0.6831828029508035,-0.6312531979840169,0.006876113191382987,0.0022042207381028104,0.9536645479141007,0.1657428373045158,-70.80480547609194,0.9941340454637608,-0.0023408416447169085,3.66,-610.6494345718902,0
