,구분,이자보상배율2018,영업이익2018,차입금의존도2018,총자본증가율2018,유동자산증가율2018,매출액증가율2018,순이익증가율2018,영업이익증가율2018,매출액순이익률2018,매출액총이익률2018,자기자본순이익률2018,총자본순이익률2018,매출원가 대 매출액비율2018,매출채권회전률2018,재고자산회전률2018,총자본회전률2018,유형자산회전율2018,부채비율2018,유동비율2018,자기자본배율2018,당좌비율2018,비유동비율2018,순운전자본비율2018,현금비율2018,부채2018,자산2018,매출액2018,부채/현금흐름2018,유동부채2018,유동자산2018,매출/현금흐름2018,차입금평균이자율2018,정상기업여부
0,(주)케이에스에스해운,1.89,47110515,69.82,-0.24,-34.89,14.17,-19.59,4.05,10.23,27.31,8.69,2.29,72.69,24.5,30.3,0.22,0.24,261.71,35.56,2149.76,29.24,344.39,-8.68,18.57,653237720.0,902632631.0,202504829.0,12.15,121840309.0,44972348.0,39.16,3.85,1
1,삼보산업(주),0.26,4200325,76.69,3.33,16.33,-20.52,0,0,-4.56,3.9,-49.05,-5.13,96.1,5.05,7.45,1.13,3.0,1200.14,52.89,825.22,33.02,759.33,-37.05,0.43,250231645.0,295955268.0,284529924.0,1.77,195522787.0,143081789.0,1.48,4.93,0
