구분,총자산증가율2017,유동자산증가율2017,매출액증가율2017,매출액순이익률2017,매출총이익률2017,자기자본순이익률2017,총자산순이익률2017,매출원가대매출액비율2017,매출액대판매관리비2017,매출채권회전율2017,재고자산회전율2017,총자본회전율2017,유형자산회전율2017,부채비율2017,유동비율2017,자기자본배율2017,당좌비율2017,고정비율2017,순운전자본비율2017,차입금의존도2017,현금비율2017,부채/총자산2017,부채/매출액2017,부채/현금흐름2017,유동부채/부채2017,총부채/총자산2017,유동부채/총부채2017,유동자산/총자산2017,현금흐름/매출액2017,이자보상배율2017,차입금평균금리2017,정상기업여부
(주)HJ중공업,-0.19971771898371224,-0.2015242256096713,-0.12830509396357478,-0.11335334708361164,0.008664469558139782,-0.4815990353396928,-0.06608053191906633,0.9913355304418602,0.05624932206887046,18.773120823094413,3.4262902500658883,0.582960570809824,3.7546529074930337,6.288062328698298,0.5689160367523363,0.137210681646106,0.35580600951336583,0.5497227607208103,-0.3411879509966945,0.07759775878934688,0.05151586416977606,0.07759775878934688,0.13310978936628834,39.3475168756027,10.199588269352718,0.862789318353894,0.9173330886686356,0.4502772392791898,0.0033829273086562325,-1.193411808019963,5.0,0
(주)STX,-0.11327678466714426,-0.021714948380477314,0.048672995948616196,0.18537062927758974,0.047290337816637266,7.856813909774436,0.5328503908901715,0.9527096621833627,0.022869063207157026,12.025692990760124,9.462460081488823,2.874513578374037,60.87806688940636,13.744877819548872,0.8588489496932206,0.06782016183777341,0.5310037708874492,0.24182604510933134,-0.12460520570734708,0.4344968145558385,0.2409523070285804,0.4344968145558385,0.15115490071944998,4.960251046025105,2.0317275777969304,0.9321798381622266,0.9470052069978222,0.7581739548906686,0.03047323599489544,2.279468074097071,3.77,1
(주)국보,-0.09886640066786304,-0.2886092616479705,-0.10394432933883681,-0.03692766882316624,0.07562199891785272,-0.1619062554223553,-0.0394402524246907,0.9243780010821473,0.12589395288935648,4.297121142974434,178.423447377703,1.0680406773998203,1.9879607936253378,3.1051019625501506,0.4044610255187221,0.2435993119710245,0.3956113951724574,0.747106892204563,-0.37236643507173517,0.3527795827415168,0.062307267603425184,0.3527795827415168,0.3303053808777865,33.11144787053749,1.7723802257950452,0.7564007016770945,0.8266247706129349,0.2528931214435561,0.009975564408093782,-2.7223645048851663,5.19,0
(주)국순당,0.13706226221695414,0.016313519471815724,-0.0995682058343101,0.1543604877380044,0.3788077245642517,0.04372974501150704,0.039999441783085204,0.6211922754357483,0.44673710696201074,6.820251444547753,2.7312942803439233,0.259130055684821,1.270504133034953,0.0932588821776829,7.087260453417644,0.9146964331157148,5.919780766784619,0.6422295802900378,0.30728964197341985,0.004789435067760494,3.25689007226311,0.004789435067760494,0.018482746260765164,0.09432650469071072,10.540027586206897,0.08530356688428524,0.5917780414155454,0.35777041970996215,0.19594435648144343,-inf,0.0,0
(주)기가레인,0.1662879145014272,0.5677578953821864,0.32720700865931984,-0.009195942440613456,0.1739263516664986,-0.01038468623141082,-0.005069698561875964,0.8260736483335014,0.121673481540379,6.366371512168598,3.403809399965598,0.5512973351688103,1.563540741011168,1.0483833712527724,0.9325029003814052,0.4881898642774127,0.6192635132302816,0.6016972966770227,-0.02883023445133591,0.2766453264045179,0.09918765603036227,0.2766453264045179,0.501807842622362,-40.08251168652978,1.5439730839687076,0.5118101357225873,0.8345534954505648,0.39830270332297735,-0.012519371204749144,2.046380212611175,3.64,1
(주)나노엔텍,-0.07302891706189744,0.03251205808424635,0.07221947145116195,-0.0870314750865334,0.4361499585482205,-0.08731970839829759,-0.048906988112503276,0.5638500414517795,0.36590911066812437,2.3141826344110163,2.2741531282259424,0.5619459863673019,1.687666674109255,0.7854239602208082,1.3762474616666058,0.5600910608796397,1.0173353883194105,0.46574702472717894,0.1460575451967123,0.0,0.5936530113449823,0.0,0.0,0.0,inf,0.4399089391203604,0.8824449688436482,0.534252975272821,0.07616253667166843,3.3791236212501743,3.99,1
(주)노블엠앤비,-0.04763732761857122,0.04463487059409695,-0.052560979239778045,-0.43250416016811805,-0.024819455807849347,-0.43086417153298745,-0.22075153138307804,1.0248194558078494,0.2435602010077711,4.232515228808065,6.230332940512903,0.5104032555369411,2.414493725953056,0.9518060530746286,0.6980254611148693,0.5123459920040649,0.46851710284436743,0.7446579739769003,-0.11046415189951311,0.32899171874119154,0.11602975864870646,0.32899171874119154,0.6445721401112425,21.710912235380707,1.1119008688798706,0.4876540164579943,0.7501346560817732,0.25534202602309974,0.02968885568340283,-5.593379828022172,10.43,0
(주)뉴인텍,-0.014994603722458807,-0.031320081908288215,0.05013738463467663,-0.07101867750621406,0.08119814991849085,-0.24226782203309305,-0.08136968740964257,0.9188018500815092,0.11344230154074778,5.527628685969681,5.972458954274366,1.1457505302393556,2.7335682430753865,1.9773719150896425,0.9419503133392816,0.3358666731999089,0.5934334258804964,0.5236096865203198,-0.029358563858490973,0.37458030239754275,0.10782985393024565,0.37458030239754275,0.326930071172902,-65.71028959851024,1.3501747798831638,0.6641333268000911,0.7615170884059629,0.47639031347968025,-0.004975325374008304,-1.9633843091867915,5.14,0
(주)뉴프렉스,0.11036116612437549,0.16120399280752093,0.05164201428943789,0.028248400634954766,0.11278202647335137,0.09276275934232515,0.036278289633785196,0.8872179735266487,0.06650872138861948,8.503715996511776,4.698419228637948,1.284259951655252,2.812423355791172,1.5569771755681314,1.0626711660099781,0.39108678839432054,0.5251941456350772,0.5205199944019782,0.02827739378882961,0.308915256790919,0.10153072875092453,0.308915256790919,0.2405395079031823,77.78049885661048,1.4606031974476954,0.6089132031962007,0.7409965976116438,0.47948000559802184,0.003092542622368886,5.756603873490418,3.22,1
(주)다산네트웍스,-0.06923710140837779,-0.05646240825623965,0.37805766945103153,-0.008125097278004914,0.3415823507586602,-0.015263310422811606,-0.007220052159517671,0.6584176459849679,0.3414820056584607,4.008714172315368,5.897209076796653,0.8886111651934003,12.560175769525427,1.1140166422054294,1.2881589766829602,0.47303317298238423,1.0732132407496051,0.40542404097054313,0.13300563285705846,0.1547083954151136,0.29462161243089474,0.1547083954151136,0.17410134091826582,15.49391934441071,2.9834859636021225,0.5269668270176158,0.8759001563431786,0.5945759590294569,0.011236752757530733,0.010028126919020313,4.9,0
