구분,총자산증가율2002,유동자산증가율2002,매출액증가율2002,매출액순이익률2002,매출총이익률2002,자기자본순이익률2002,총자산순이익률2002,매출원가대매출액비율2002,매출액대판매관리비2002,매출채권회전율2002,재고자산회전율2002,총자본회전율2002,유형자산회전율2002,부채비율2002,유동비율2002,자기자본배율2002,당좌비율2002,고정비율2002,순운전자본비율2002,차입금의존도2002,현금비율2002,부채/총자산2002,부채/매출액2002,부채/현금흐름2002,유동부채/부채2002,총부채/총자산2002,유동부채/총부채2002,유동자산/총자산2002,현금흐름/매출액2002,이자보상배율2002,차입금평균금리2002,매출,자산,업종,정상기업여부
(주)건잠디지털,-0.4207777327578285,-0.3212749962943201,-0.4993244421756521,-1.48866228959892,0.1117605450427292,-2.2045015299199533,-0.7621278541420272,0.8882394549572707,0.7717604115077319,1.4625601346441608,4.836829014258614,0.5119548331860829,5.836993276158905,1.892561291309438,1.755435602535341,0.3457143684403342,1.4500602486358338,0.4595545167819268,0.2325757542245866,0.2654931670294644,0.490417364669155,0.2654931670294644,0.518587089757905,-1.9480701505903668,1.1596145107543168,0.6542856315596658,0.4705433134143512,0.5404454832180732,-0.2662055519924403,-5.377087053071464,11.85,0,0,0,0
(주)게스템프카테크,-0.024956121873149,0.1168382199148616,0.5578824379527926,0.0312757833148679,0.1026053134076258,0.1496129296251009,0.0371390953712823,0.8973946586202398,0.0507041928886778,9.65188136807232,28.51552803312173,1.187471309587537,1.4677587599768458,3.028448541865876,0.3529239006304644,0.2482345306942737,0.2810782043023723,0.8164285603249014,-0.3365730995504,0.5079110469995957,0.0263259649615084,0.5079110469995957,0.4277248998765421,-362.4601654538128,1.024085895154615,0.7517655025218333,0.6918973236742695,0.1835714396750986,-0.0011800604332368,1.496305722621945,7.72,2,1,0,1
(주)경동개발,0.0650353534137007,0.1382449126772898,0.21010897121215,0.1943746838750711,0.0981665576133243,0.1239000226435395,0.0842569366895766,0.9018335044251752,0.1615450266433641,5.590368653749311,4.15619992978018,0.4334769066105873,0.9201404931909472,0.470502340952862,3.021002471947269,0.6800397198633604,2.463852510225973,0.4899944534720257,0.3411855585891515,0.0006002351727861,1.499924493942152,0.0006002351727861,0.0013846993083886,0.01596126960744,281.25636200716843,0.3199602801366396,0.527627869854568,0.5100055196357175,0.0867537070950267,-479.6239436619719,6.16,1,2,0,0
(주)경인일보,-0.4925818410310192,-0.1195204566936642,0.0903960529553377,-0.0196162979616707,0.3168985660736825,-0.0654650321102523,-0.0241589365154758,0.6831014339263175,0.7441001505717163,4.202426248913924,69.42348710536058,1.2315747121440124,3.3127069594691263,1.7097646483038105,1.3733423123834478,0.369035739183458,1.340251848939634,0.4970607997944156,0.136723730347433,0.1470413980931113,0.7733417874065031,0.1470413980931113,0.1193929987707617,6.554435128714191,2.4905603089155344,0.6309642608165419,0.5804060429416801,0.5029392002055844,0.0182156046136936,-49.67869821291702,7.54,1,0,1,0
(주)국일인토트,-0.075674116066279,-0.0550836399778741,0.0166706457758387,0.0402110195804088,0.2782788658805005,0.3363099139308522,0.033990011220297,0.7217211341194995,0.1797381256799337,8.980763369789521,2.619847397874215,0.8452909569310517,2.600839702011229,8.894375985136957,0.893595772778739,0.1010675267434598,0.5796687413200428,0.3371547087146059,-0.0789278047020139,0.581436057883069,0.015810603389222,0.581436057883069,0.687853162411739,105.32558508528362,1.2757605852237337,0.8989325827442166,0.8251711192964396,0.6628454007730706,0.0065307319380639,1.5509877474465352,8.48,1,0,0,1
(주)나다텔,-0.291410595642287,-0.3496137742272505,0.0226033797018027,-0.3814343074297706,0.258966162130072,-0.4234570844511129,-0.3140731594518463,0.741033837869928,0.4912179849726192,5.370547499462052,2.5315915195077694,0.823400395124849,19.48045859945364,0.3482753037227857,4.120231442984935,0.7416882866865939,2.863885687801533,0.2095618121348509,0.598595035653168,0.1214020193169019,2.0236392291245706,0.1214020193169019,0.1474398361182401,-1.112659800809006,1.5802303231151615,0.2583117133134061,0.7426808089775638,0.790438187865149,-0.1325111557108811,-28.73449401523395,7.39,0,0,0,0
(주)나우콤,-0.0753750584408392,0.0424670252168017,-0.2840729110212932,-0.2879688035389149,0.8610286674344302,-1.9170291414526817,-0.2043614804800355,0.1389713325655698,1.0292039816185614,4.134877690715242,1.0058126577114277,0.7096653455811541,2.019637913857393,8.380579632471196,1.1915219335508709,0.106603220608934,0.9268840401054508,0.5585192884658123,0.0709623861026742,0.1083566838284317,0.3908449538231497,0.1083566838284317,0.1526870157929115,-0.5212763137701947,3.419432123062934,0.893396779391066,0.4147298646901957,0.4414807115341877,-0.2929099438426121,-2.01144882402193,9.65,1,1,1,0
(주)나우콤,-0.0753750584408392,0.0424670252168017,-0.2840729110212932,-0.2879688035389149,0.8610286674344302,-1.9170291414526817,-0.2043614804800355,0.1389713325655698,1.0292039816185614,4.134877690715242,1.0058126577114277,0.7096653455811541,2.019637913857393,8.380579632471196,1.1915219335508709,0.106603220608934,0.9268840401054508,0.5585192884658123,0.0709623861026742,0.1083566838284317,0.3908449538231497,0.1083566838284317,0.1526870157929115,-0.5212763137701947,3.419432123062934,0.893396779391066,0.4147298646901957,0.4414807115341877,-0.2929099438426121,-2.01144882402193,9.65,1,0,1,0
(주)나우콤,-0.0753750584408392,0.0424670252168017,-0.2840729110212932,-0.2879688035389149,0.8610286674344302,-1.9170291414526817,-0.2043614804800355,0.1389713325655698,1.0292039816185614,4.134877690715242,1.0058126577114277,0.7096653455811541,2.019637913857393,8.380579632471196,1.1915219335508709,0.106603220608934,0.9268840401054508,0.5585192884658123,0.0709623861026742,0.1083566838284317,0.3908449538231497,0.1083566838284317,0.1526870157929115,-0.5212763137701947,3.419432123062934,0.893396779391066,0.4147298646901957,0.4414807115341877,-0.2929099438426121,-2.01144882402193,9.65,1,1,1,0
(주)나우콤,-0.0753750584408392,0.0424670252168017,-0.2840729110212932,-0.2879688035389149,0.8610286674344302,-1.9170291414526817,-0.2043614804800355,0.1389713325655698,1.0292039816185614,4.134877690715242,1.0058126577114277,0.7096653455811541,2.019637913857393,8.380579632471196,1.1915219335508709,0.106603220608934,0.9268840401054508,0.5585192884658123,0.0709623861026742,0.1083566838284317,0.3908449538231497,0.1083566838284317,0.1526870157929115,-0.5212763137701947,3.419432123062934,0.893396779391066,0.4147298646901957,0.4414807115341877,-0.2929099438426121,-2.01144882402193,9.65,1,0,1,0
