구분,항목,자산(*),자산(*),자산(*),자산(*),당좌자산(*),당좌자산(*),당좌자산(*),당좌자산(*),유동자산(*),유동자산(*),유동자산(*),유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),부채(*),부채(*),부채(*),부채(*),유동부채(*),유동부채(*),유동부채(*),유동부채(*),장기차입금(*),장기차입금(*),장기차입금(*),장기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),사채,사채,사채,사채,현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),자본(*),자본(*),자본(*),자본(*),매출채권(*),매출채권(*),매출채권(*),매출채권(*),매출원가(*),매출원가(*),매출원가(*),매출원가(*),재고자산(*),재고자산(*),재고자산(*),재고자산(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출총이익(손실),매출총이익(손실),매출총이익(손실),매출총이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),이자비용,이자비용,이자비용,이자비용,차입금평균이자율,차입금평균이자율,차입금평균이자율,차입금평균이자율,유형자산(*),유형자산(*),유형자산(*),유형자산(*)
(주)케이에스디,049513,31868103,24364836,23708544,21813239,19232145,12766947,14603408,10519608,21604271,14506474,16076415,11873562,10263832,9858362,7632129,9939678,12746207,8640449,5582165,4291047,12323625,8112984,5314587,3753762,0,0,0,0,0,0,0,0,0,0,0,0,4914556,1749883,3028910,401078,0,0,0,0,19121896,15724387,18126379,17522193,10668444,8467169,5814699,4579608,69504046,60648904,49494070,42190770,2372126,1739527,1473006,1353953,1292883,1009196,895942,867975,74667822,61385575,51516731,42231480,5163776,736671,2022661,40710,3870894,-272525,1126718,-827266,4547710,-897509,2401992,-604186,-1177198,-3164673,1279027,-2627832,0,0,70,0,0,0,0,0,6503788,6343933,4167734,4164808
(주)케이에스리소스,028505,,6622351,,,,85652,,,,85652,,,,6536698,,,,14640735,,,,14444463,,,,0,,,,456500,,,,10250000,,,,3695,,,,0,,,,-8018384,,,,375787,,,,183174,,,,0,,,,721779,,,,200395,,,,17221,,,,-704558,,,,-16971998,,,,-310891,,,,2319060,,,,46.12,,,,11454,,
(주)케이에스마린,041116,35508946,29456666,28800837,26579267,5047313,2282811,3031366,1869824,5047313,2282811,3031366,1869824,30461633,27173854,25769470,24709443,21947936,20486659,24471915,21532338,5380280,3532207,9124233,9750304,16561656,16771058,15125517,11530398,3190000,3190000,5190000,5177900,0,0,0,0,392523,167385,48576,72955,0,0,3000,3000,13561011,8970007,4328921,5046929,485973,149440,636185,301486,9034339,9334209,16557621,17571668,0,0,0,0,1072306,1274149,773696,603951,7602200,8618383,13534983,19704574,-1432138,-715826,-3022638,2132907,-2504444,-1989975,-3796334,1528956,3295173,-3591004,-3641086,718008,259007,-225138,-118809,24379,881254,1073084,1068820,1076254,3.02,5.16,5.25,5.27,27846978,26667140,25503286,24343259
(주)케이에스벽지,058971,10031212,10457883,8503837,8799262,5137000,5436385,2881013,1740207,6259882,6979519,4910512,3415983,3771330,3478364,3593325,5383278,10324285,10158318,8062166,8110440,9842635,10029988,8017166,8070440,416650,83330,0,0,7800000,8289274,6630537,6583973,0,0,0,0,189672,129575,203053,148873,1370,0,203406,58387,-293073,299565,441671,688822,1155269,1505656,1541702,1655467,7997568,9930955,7483176,8704291,1122882,1543134,2029499,1675776,2065018,1370024,1944274,2441324,8943499,12192145,9841059,11857951,945931,2261190,2357883,3153660,-1119087,891166,413609,712336,-2792842,592637,92510,445454,-96139,-60097,73478,-54180,828644,657146,449988,345368,8.6,7.62,5.87,5.23,3715635,3420507,3268546,3657368
(주)케이에스시스템,066964,,,10801175,12417284,,,4121850,3746993,,,5490864,6211686,,,5310312,6205598,,,8074652,10315082,,,5169097,6807583,,,2733099,2410113,,,1690000,1150000,,,0,0,,,1049464,243955,,,0,0,,,2726523,2102202,,,2247385,3004302,,,10365399,10283171,,,1369014,2464693,,,1067698,1468771,,,11064362,11193519,,,698963,910348,,,-368736,-558422,,,-128087,-624321,,,992996,-805509,,,128834,100648,,,5.83,2.42,,,4825470,5110776
(주)케이에스씨개발,060816,26893137,62050828,11067362,5975861,1670266,33557726,5110029,4715768,26721134,61966829,11033859,5943880,172004,83999,33503,31982,29806974,61015786,8540535,3198839,854474,42053878,7013732,3117339,28952500,18961908,1485803,0,0,0,5600000,1852000,0,0,0,0,1169097,3920689,221274,21565,0,0,0,0,-2913837,1035042,2526828,2777022,41551,28259151,4841754,2287577,2248579,29543850,22485272,4695719,25050867,28409103,5923831,1228111,2060272,1604267,3666933,1035973,2923719,37456011,28878332,5985020,675140,7912161,6393060,1289301,-1385132,6307895,2726127,253328,-2963837,3948879,1491786,250194,1169097,2751592,-3699415,-199709,1580985,2110895,1191204,198659,10.92,5.79,4.67,4.45,69554,53869,3373,1852
(주)케이에스아이,071297,,,,10908746,,,,6527014,,,,6630268,,,,4278478,,,,7770060,,,,2660317,,,,5011134,,,,1596206,,,,0,,,,524073,,,,137236,,,,3138686,,,,2141053,,,,9992753,,,,103254,,,,1843806,,,,11937711,,,,1944958,,,,101152,,,,173415,,,,-386684,,,,405276,,,,12.27,,,,1718870
(주)케이에스엠,041720,49615093,47139189,49839547,55832738,21728753,21221992,24223898,32102708,23945027,23232803,25976937,33802660,25670066,23906387,23862610,22030078,31369197,25077455,25541377,26539805,22043397,16872363,13578007,24417497,9207485,7893804,11389672,1218750,5500000,3037500,5710800,0,0,0,0,0,337842,3534644,3887193,3240833,10696265,7295837,7193298,13885341,18245896,22061735,24298170,29292934,8560969,3245467,5978688,6756279,65860408,68533347,52386124,50993776,2216274,2010811,1753039,1699953,3331252,7209572,3588469,3845998,71622482,75162529,55052238,56901884,5762074,6629182,2666114,5908108,2430823,-580390,-922355,2062110,2233363,3871678,2200633,4980867,246989,3196803,352549,-646360,840486,710062,616827,524051,3.99,3.71,3.47,3.9,25476346,23718114,23668228,21852282
(주)케이에스엠컴포넌트,047824,24809585,24364707,28891207,25722095,12045951,12299393,15414940,11753118,18695091,17666857,21896575,16849482,6114494,6697850,6994631,8872613,14578698,12208486,14675541,9033455,12447138,10209886,13175541,9033455,631560,498600,0,0,1500000,3000000,7000000,3000000,0,0,0,0,420025,6462799,10829804,5325738,0,0,0,0,10230887,12156220,14215665,16688640,11661717,5911918,4518150,6451697,37049987,40189682,35415780,38655771,6649140,5367464,6481635,5096364,3581923,3784838,3473042,3477087,47830112,46519447,41271258,44880505,10780125,6329765,5855478,6224733,7198202,2544927,2382436,2747646,5331459,1925333,2059445,2472975,251547,6042774,4367005,-5504066,137550,81587,184520,129476,5.16,2.82,3.47,2.59,4330423,4548024,4713987,5660651
(주)케이에스이,070601,,,,15725765,,,,987252,,,,2735955,,,,12989810,,,,19621749,,,,4616749,,,,14700000,,,,798934,,,,0,,,,39367,,,,16500,,,,-3895983,,,,525704,,,,12658661,,,,1748704,,,,903173,,,,10341776,,,,-2316885,,,,-3220058,,,,-5933456,,,,-42815,,,,501346,,,,6.47,,,,12637767
(주)케이에스인더스트리,050563,52600321,42407986,34252588,27920811,28179793,19121127,13904606,9987255,28179793,19121127,13904606,9987255,24420528,23286859,20347982,17933556,39708849,57055194,59540016,26053482,30219511,45796971,57832458,19020163,9048829,11037527,1675731,0,13873400,22164300,38032754,626444,0,0,0,0,6140059,190668,257666,272651,1084000,1909848,0,0,12891471,-14647209,-25287428,1867329,17949812,17053095,13992175,11604909,49679226,78461902,36841970,7762764,0,0,0,0,8394381,9655618,3762816,2445113,51924716,68579822,33530312,8082896,2245490,-9882080,-3311658,320132,-6148891,-19537698,-7074475,-2124981,-4539820,-27538680,-10640219,-2316883,3808422,-5949391,66998,14985,1010637,1874811,2021524,5408725,4.74,6.44,5.51,26.72,18588119,16268368,14387075,12925893
(주)케이에스인터내셔널,067203,,,12273424,8203271,,,8811995,6784926,,,11021615,6784926,,,1251808,1418345,,,5492423,3121533,,,3400223,3121533,,,2092200,0,,,0,0,,,0,0,,,1472519,1530297,,,4690021,4258079,,,6781001,5081738,,,2599880,812527,,,37042208,20085017,,,2209620,0,,,6844243,3486474,,,45889613,22533494,,,8847406,2448478,,,2003162,-1037996,,,1242497,-1699263,,,810495,57777,,,41717,0,,,3.99,0,,,57559,30096
(주)케이에스티,044006,18010469,15377900,16186953,15665224,4530720,2780113,2073573,2096310,6428660,4219564,3591809,3912236,11581809,11158336,12595144,11752988,13831896,11072338,11521329,10834456,7295668,8835325,10036751,9781919,5946665,1705999,800000,600000,4989721,3203733,8034199,7664760,0,0,0,0,1993679,636102,248451,355675,400000,0,0,25000,4178573,4305562,4665624,4830768,1947764,2098615,1738511,1662484,23911847,18060576,19340875,17307449,1897939,1439451,1518235,1815925,1040526,950979,1667756,1462398,26604235,19673105,21559466,19272459,2692389,1612529,2218591,1965010,1651862,661550,550834,502612,1117302,181621,422517,219776,933764,-1357577,-387650,107224,722266,534719,493653,427163,5.62,4.96,5.21,4.77,11115675,10714709,12400994,11592145
(주)케이에스티이,043237,34633655,35598904,35017601,34848028,22623639,15959300,13105801,15171277,24090018,17389562,14130045,16548792,10543637,18209342,20887556,18299236,6932208,10115741,6378190,5057356,6759814,9959200,6279465,4962645,0,0,0,0,1397080,1856450,3559375,0,0,0,0,0,3980776,4296624,4531941,4367696,9000000,1700000,432887,265640,27701447,25483162,28639411,29790672,4479465,4746862,2998443,4844848,19794718,20810160,15493445,14691124,1466380,1430262,1024244,1377514,2818436,9543110,4052013,5698296,31792873,34367096,27588879,27227976,11998155,13556936,12095434,12536853,9179719,4013826,8043421,6838557,8565648,1381715,6756249,6551261,1497220,315848,235317,-164244,52458,58759,76342,38107,2.54,3.18,2.82,2.14,8698197,15513756,16262456,15641355
(주)케이에스펄,067819,,,16350608,15330845,,,4204134,3715616,,,6551376,5876179,,,9799233,9454667,,,6611795,4365837,,,6611795,4365837,,,0,0,,,6191211,4077598,,,0,0,,,1883897,1732283,,,0,0,,,9738813,10965009,,,2130342,1847858,,,7528205,7163953,,,2347241,2160563,,,1235440,1221788,,,10571237,9879462,,,3043032,2715509,,,1807591,1493721,,,1530303,1226196,,,1883025,-151613,,,0,0,,,0,0,,,9798933,9451439
(주)케이에스피대전,069878,,,,20571203,,,,2533662,,,,20508305,,,,62898,,,,25052751,,,,10052751,,,,15000000,,,,664250,,,,0,,,,2033353,,,,0,,,,-4481547,,,,0,,,,0,,,,17974643,,,,1839582,,,,0,,,,0,,,,-1839582,,,,-3199549,,,,0,,,,1393486,,,,17.79,,,,9398
(주)케이에이에스시스템,070539,,,,10669576,,,,9362519,,,,9530312,,,,1139265,,,,1324126,,,,1245446,,,,0,,,,0,,,,0,,,,2680504,,,,0,,,,9345450,,,,2092239,,,,10207883,,,,167792,,,,1920839,,,,14273534,,,,4065651,,,,2144812,,,,1927755,,,,1249050,,,,5775,,,,0,,,,350050
(주)케이에이치그린,040250,74095313,86833306,81507514,86534892,3200840,183491,128066,763944,3200840,183491,128066,763944,70894473,86649815,81379448,85770948,51155449,56477931,60869355,61467086,31003670,36927652,37020332,36316714,0,0,0,0,14300000,21448518,21038037,20300000,0,0,0,0,3058330,12384,11667,613271,0,0,0,0,22939864,30355375,20638159,25067806,128229,172183,127928,121992,0,0,0,0,0,0,0,0,1213315,1089534,1071908,1070805,2073688,1577799,1557420,1232038,2073688,1577799,1557420,1232038,860373,488265,485512,161234,-302910,-409258,-605740,-62402,2408994,-3045946,-717,601604,1497094,1259077,1483997,1105691,6.91,6.94,6.99,5.35,36934323,36655793,36769252,36489898
(주)케이에이치모터스,059443,14084280,15594087,14368044,,7516602,6166910,4985493,,8939108,6710613,5585947,,5145171,8883475,8782097,,10909668,12191515,11474486,,6340393,9172521,10443786,,569274,18994,130700,,5336309,5797488,6021311,,0,0,0,,52889,1036551,93746,,597336,470364,581685,,3174612,3402572,2893558,,6266191,3696977,4204116,,33120270,17935271,12830932,,1422506,543703,600454,,1871289,1530792,1467034,,34550833,20332194,15414019,,1430562,2396923,2583087,,-440727,866131,1116053,,-593839,112108,161587,,-468596,983662,-942804,,599297,814710,798949,,7.3,8.25,8.03,,66422,49004,501693,
(주)케이에이치비테크,063676,,10707429,13785467,17269044,,2273660,2368241,3018440,,2737755,2983855,3770609,,7969673,10801612,13498435,,8468128,11415783,12381988,,6171878,6954556,7820780,,2296250,4265447,4223024,,4747217,5223784,5227104,,0,0,0,,214420,30494,47419,,456990,265983,187335,,2239301,2369684,4887056,,1346363,1458115,1881451,,8556947,11857014,12994313,,464096,615614,752169,,628316,958474,998293,,9557354,13683660,14006233,,1000407,1826646,1011920,,372091,868172,13627,,-211617,130383,-413928,,165475,-183926,16925,,446376,624620,640470,,12.67,7.4,6.37,,7949673,10574112,13136935
(주)케이에이치산업개발,065140,,12434230,11648654,16544713,,723764,279673,3222712,,8875413,10684956,6153714,,3558817,963698,10391000,,11922262,10343235,13387254,,11249262,8234000,8127054,,0,0,0,,10178505,6511277,6802286,,0,0,0,,24577,147977,2014792,,480000,96000,1100316,,511968,1305419,3157460,,0,0,0,,259203,8888256,12016988,,8151649,10405283,2931001,,229434,612917,1244636,,557973,10693964,15760813,,298770,1805708,3743825,,69336,1192791,2499189,,14020,793451,1844477,,8897,123400,1866815,,74347,207871,113902,,1.46,2.49,1.71,,3493367,777180,9797375
(주)케이에이치아이,069449,,,,31167853,,,,30978662,,,,30978662,,,,189191,,,,32028959,,,,32028959,,,,0,,,,32000000,,,,0,,,,4057,,,,30947919,,,,-861107,,,,0,,,,0,,,,0,,,,60149,,,,0,,,,0,,,,-60149,,,,-911107,,,,4057,,,,0,,,,0,,,,124196
(주)케이에치인터내셔날,063903,,12956996,17564063,24714043,,5197812,3869709,7754472,,9637903,11898646,18750121,,3319094,5665417,5963923,,9059343,13682036,20049127,,9059343,12039763,16698218,,0,1441260,2089250,,5037469,7502445,8354244,,0,0,0,,185759,663133,699553,,643458,326800,1094650,,3897653,3882027,4664916,,4143706,2373040,3984855,,26108363,32432317,38930663,,4440090,8028937,10995648,,1821553,2653698,3126866,,28769605,36123477,43261768,,2661242,3691161,4331105,,839689,1037463,1204238,,377473,684788,901475,,-1139622,477374,36420,,320289,481933,459896,,12.72,6.89,4.48,,306627,1571463,1586709
(주)케이엔,067151,,,29328349,37277812,,,1318390,1778962,,,1318390,1778962,,,28009960,35498850,,,9835515,21086462,,,8892295,19103078,,,0,0,,,5626400,12626400,,,0,0,,,833133,150955,,,0,0,,,19492834,16191350,,,0,0,,,0,0,,,0,0,,,884657,858122,,,700107,737649,,,700107,737649,,,-184550,-120473,,,-247722,-6256359,,,747991,-682178,,,104466,423549,,,3.71,4.64,,,12969013,21284328
(주)케이엔비,057973,11015652,11947696,16296221,15036887,7166828,8602777,8257095,7422850,8791963,9725409,10665863,9477597,2223689,2222287,5630357,5559290,8344015,9377501,9807728,8473640,8074615,8857301,8985950,8293729,269400,469200,771778,129911,3279888,4992773,3524176,3186294,0,0,0,0,15495,9915,1197026,954509,500000,772000,700000,1200000,2671636,2570195,6488493,6563246,5386819,4695418,4568184,4079776,47913031,31232767,30299770,41535375,1625135,1122632,2408768,2054746,6663358,5566185,5335406,8700943,55531507,36655941,36158629,51004267,7618475,5423174,5858859,9468892,955117,-143010,523453,767950,596129,-101441,143055,74753,-138163,-5580,1187111,-242517,250463,381792,328615,271126,6.28,8.05,6.18,6.38,1860061,1777138,1752348,1703330
(주)케이엔씨에프지,053051,36560201,39902122,,,17643888,19261528,,,33678269,32739358,,,2881932,7162764,,,31400111,34071401,,,25058111,29139096,,,0,0,,,5154568,9314235,,,0,0,,,590585,103175,,,65000,314000,,,5160091,5830721,,,7918860,8659156,,,22520166,24475030,,,16034381,13477830,,,9881008,8898838,,,33744113,34058847,,,11223947,9583817,,,1342939,684979,,,1270597,670630,,,406951,-489019,,,329441,574010,,,7.56,7.93,,,285422,1855730,,
(주)케이엔알시스템,053429,15787237,16877083,16425637,20483750,4729275,4951823,4276958,7422308,4831559,5423981,4740769,7501081,10955678,11453103,11684868,12982668,11749237,12251865,10898643,13222040,6382251,6918422,6893826,9633094,4470919,4363215,3662575,3540357,2040000,2559163,5900000,6364449,0,0,0,0,1584797,1119512,715246,2355185,600000,621364,59000,0,4038000,4625219,5526994,7261710,1847694,2816302,2719686,5141193,5964245,6520263,6303773,7714473,102284,472158,463811,78773,6234369,6936271,7758317,9888869,13041625,14595546,15515263,19382733,7077380,8075284,9211490,11668259,843011,1139013,1453173,1779391,267355,587219,901775,1734716,570328,-175242,-669590,1849531,618511,631922,562680,418254,6.42,6.21,5.62,4.28,9317364,9332271,9094751,9238363
(주)케이엔유통,067131,,,16009285,13780749,,,5712091,1880910,,,6731838,2295394,,,9277447,11485355,,,4808962,4402066,,,4480629,3968723,,,0,0,,,3000000,3500000,,,0,0,,,1780178,846430,,,220615,180000,,,11200323,9378683,,,273259,44872,,,11600527,10122653,,,1019747,414484,,,4558676,3781985,,,13502757,12403418,,,1902229,2280765,,,-2656447,-1501220,,,1339221,-1821640,,,1251597,-933749,,,43818,144797,,,2.92,4.46,,,7486458,5985982
(주)케이엔이,058934,14164313,17361218,,,5880512,5616967,,,7094897,7358429,,,7069416,10002790,,,10555230,14743187,,,5511685,8709954,,,3050000,3889481,,,1800000,3334000,,,0,0,,,119788,236442,,,75000,442000,,,3609083,2618032,,,1941468,1232504,,,16576439,20061382,,,1214386,1741461,,,831033,1345577,,,18327938,20566910,,,1751499,505528,,,920466,-840049,,,196103,-985948,,,85612,116654,,,347022,364478,,,6.24,5.5,,,6206597,7095690,,
(주)케이엔제이,056231,23929162,30631473,28629099,38799243,9924782,7450552,14415130,26103901,10392619,8191578,16242844,28243843,13536543,22439895,12386255,10555400,16449099,24890945,21349167,31150729,9737023,15489864,19659945,28016520,6333270,6299950,1040000,1280000,3850000,11850000,8950000,11550000,0,0,2425000,1212500,1646671,588505,1148552,1248543,295000,22500,94000,3070086,7480063,5740528,7279932,7648514,4386167,6428061,12812094,20757456,17746358,16240044,22574297,54447357,467836,741026,1827714,2139942,3058433,3177643,3454667,6830591,26019290,18504803,28522804,63296974,8272932,2264760,5948507,8849617,5214499,-912883,2493841,2019027,3673936,-3507201,1622471,368004,-764103,-1058166,560048,99991,779698,1143550,1400208,924527,5.87,6.62,8.1,6.36,10439836,17108079,5755687,5497923
(주)케이엔제이인베스트먼트,059566,9444381,8072237,8549813,8611011,747399,221317,365971,551301,747399,221317,365971,551301,8696982,7850920,8183842,8059711,8387887,7499849,7838365,7981874,7967887,7069849,7401098,6769788,0,0,0,771120,6966934,7019435,7289056,6364643,0,0,0,0,202,158509,233359,154856,0,0,90000,210000,1056494,572388,711448,629137,5733,2883,27646,1801,0,0,0,0,0,0,0,0,750160,791920,1152013,1238687,1581600,1583080,1585200,1464600,1581600,1583080,1585200,1464600,831440,791160,433187,225913,292133,-484107,139060,-82311,-3316,158306,74850,-78502,490136,324301,303757,324133,6.54,4.64,4.25,4.42,8045982,7800044,8131271,8006855
(주)케이엔티글라스,060873,9758237,9600803,,,1448053,1290205,,,1853377,2100787,,,7904860,7500015,,,8897370,8113991,,,3267165,3273174,,,5630206,3840816,,,1025000,1787000,,,0,0,,,38761,134351,,,0,100000,,,860867,1486812,,,1054818,515719,,,6787632,7463886,,,405324,810583,,,567431,539464,,,7839387,8549753,,,1051755,1085868,,,484325,546403,,,215363,247769,,,34069,95591,,,253726,430456,,,7.62,6.25,,,7821600,7379295,,
(주)케이엔피이노텍,063664,,20526088,39188295,42446688,,10848023,17091447,16079473,,11370498,30062347,32817158,,9155590,9125948,9629530,,19366000,36799937,37988124,,10468555,28557797,31783715,,8839053,8129000,6142800,,0,7000000,14700000,,0,0,0,,227110,1788671,1132947,,0,36000,150000,,1160088,2388358,4458564,,10114741,14703044,14641627,,9563659,123790629,131466644,,522475,12970899,16737686,,468543,989710,1047410,,9915002,127396535,135650202,,351343,3605907,4183557,,-117199,2616196,3136148,,-409815,1228270,2067380,,177615,1561561,-655724,,234658,853036,965616,,5.31,7.04,5.33,,9009549,7764896,7326651
(주)케이엘건설,053611,21251534,15618257,12276013,2825690,5822086,640436,2076351,2110045,19178568,13504347,11530219,2110045,2072966,2113910,745794,715645,23242647,20275431,18322902,13476831,22950142,19407591,18052902,13206831,0,592338,0,0,10010016,12470013,11466391,8234482,0,0,0,0,5743,6332,2379,2513,0,0,0,0,-1991114,-4657175,-6046889,-10651141,110000,0,1212575,1227535,4371143,1624150,3437770,9453868,13356482,12863911,9453868,0,761999,638555,231973,970472,5211491,2184163,2677171,5757358,840349,560013,-760599,-3696510,78350,-78541,-992571,-4666982,-874573,-2666061,-1389714,-4604252,-55878,589,-3953,133,1220141,1162798,41991,0,12.18,8.72,0.34,0,1517966,2108910,740794,710645
(주)케이엘테크코퍼레이션,062191,10515130,9621499,,,7707081,5549641,,,8582214,5888546,,,1932915,3732954,,,3955631,2902915,,,3904944,2148309,,,0,0,,,0,0,,,0,0,,,3972156,4322202,,,115200,0,,,6559499,6718584,,,3213126,936988,,,6658652,7268017,,,875134,338905,,,2693312,3753059,,,10649394,12271969,,,3990743,5003952,,,1297430,1250893,,,1593481,1129085,,,7257,350046,,,4092,1791,,,0,0,,,1216556,3019095,,
(주)케이엠,043033,37972089,34983164,36272325,38184882,4299742,4108943,4179614,8998843,9529810,8591110,10094520,12352323,28442279,26392055,26177804,25832559,29431949,25307938,32211907,35888270,20841910,17627203,25187713,31064216,7120160,6234590,5547820,4133880,6635269,6164057,8360395,9297199,0,0,0,0,892785,788348,158779,46084,0,1467899,455000,3050000,8540140,9675226,4060417,2296612,3304827,1453510,1894126,2961223,35499897,24308423,18954275,28277333,5230068,4482166,5914906,3353480,3308644,3966568,4118117,4579145,42235782,25435070,18352398,31280167,6735886,1126647,-601877,3002834,3427241,-2839921,-4719994,-1576311,3228261,-3863488,-5485039,-1769302,384504,-169564,-182266,-100751,869458,783228,785969,746601,5.75,5.33,5.22,4.8,23903897,23226768,22767842,22582309
(주)케이엠기획,048135,,10939054,10071739,11397439,,7263249,758636,611622,,7263249,758636,611622,,3675805,9313103,10785817,,410126,203898,327801,,335162,173727,208094,,0,0,0,,0,0,0,,0,0,0,,321530,57612,193350,,0,0,0,,10528928,9867841,11069639,,294330,508499,274890,,0,0,0,,0,0,0,,4123614,3816314,2877161,,4035656,3635239,2654163,,4035656,3635239,2654163,,-87958,-181075,-222998,,563772,-518522,1041321,,180170,-263918,135738,,0,0,0,,0,0,0,,45892,25072,26162
(주)케이엠디에셋매니지먼트,053857,27351600,28418024,23562960,19387753,1761354,1392704,103762,34002,1761354,1409104,103762,34002,25590245,27008920,23459197,19353751,18340387,17410232,13617991,9558148,4171415,4391278,3828493,1923762,14072847,12898260,9668805,7537386,1880000,1880000,1780000,1780000,0,0,0,0,1214,23382,3616,5850,0,0,0,0,9011212,11007793,9944969,9829605,464699,230660,0,0,0,0,16400,0,0,16400,0,0,566674,674889,678346,667745,691830,664205,695580,657015,691830,664205,679180,657015,125156,-10684,834,-10730,193386,1822678,-267857,61119,-6597,22168,-19766,2234,470391,414226,365039,312978,2.64,2.4,2.41,2.75,8869,4869,2335,85785
(주)케이엠디지텍,021375,16773394,16238700,15571407,15253524,7043987,6657462,6465564,5930482,8252080,8425862,7906263,7102881,8521314,7812838,7665145,8150644,9114253,7342240,5855498,4699422,6379310,5305054,4009171,3890689,2100000,1500000,1400000,425000,3639773,2530000,1500000,1500000,0,0,0,0,1049747,1266129,1070250,512397,351000,402000,110000,10000,7659141,8896460,9715909,10554102,5494311,4946311,5289921,5639186,8937297,10669110,8463909,9383044,1208094,1768400,1440699,1172399,3044940,4655121,3058547,3874200,14349154,17120835,12936678,14579847,5411857,6451725,4472769,5196803,2366917,1796604,1414222,1322602,1008560,1238100,816939,838652,-232949,216382,-195879,-557853,387265,258032,209067,118243,5.42,4.7,5.14,3.77,6122423,5339942,5143752,5158400
(주)케이엠레텍,052914,13308912,15797721,16357279,21208817,4854035,4841409,5389962,5123932,11211295,13798614,14117515,18661091,2097617,1999107,2239764,2547726,9629461,11643235,11763446,16215499,8225921,11349096,10217860,15589276,1403540,272546,1345568,338650,5483514,9150196,8471724,11172636,0,0,0,0,302756,1256465,51615,44182,1764635,1644087,2285467,2050130,3679450,4154486,4593833,4993318,1230074,752255,808412,1321278,39253995,39657071,47691381,46311910,6357260,8957205,8727553,13537159,1108562,1093201,1209299,1220313,41319709,41728693,49705046,48203662,2065714,2071621,2013665,1891752,957152,978421,804366,671439,430107,475035,496757,399484,-314042,953710,-1204851,-7433,267481,332567,362006,293140,4.66,4.03,3.68,2.69,728413,1142115,1330798,1318534
(주)케이엠아이티,046221,10724644,10797132,10620554,10467927,50119,33207,27738,16024,51124,35079,29381,16024,10673520,10762053,10591173,10451903,10286988,10710042,10746968,10807412,16105,17389,27076,166007,10242972,10659972,10681404,10641404,0,0,0,0,0,0,0,0,38907,24079,22599,13221,0,0,0,0,437657,87090,-126415,-339484,0,0,0,0,4314,3122,3204,3107,1005,1872,1642,0,340478,653554,607065,504962,281249,349961,391385,296059,276935,346839,388181,292952,-63543,-306715,-218883,-212009,-61530,-350566,-213505,-213070,26894,-14827,-1481,-9378,0,0,18,0,0,0,0,0,9985900,9785394,9614713,9475444
(주)케이엠앤아이,040626,212013840,318190186,368978105,400097556,125418594,188912793,231978871,255414366,142167305,215121746,258446613,278394130,69846535,103068441,110531492,121703426,119790025,201381960,225334484,233952697,109138482,181003490,208958024,204209351,0,11083280,7924998,22950000,22000000,62216720,103383332,100852039,0,0,0,0,5423468,4535291,2584497,3811274,0,0,0,0,92223815,116808226,143643621,166144859,106043712,160242713,188247024,188207386,342929074,455709290,499990157,546330329,16748712,26208953,26467742,22979763,18861421,29000802,31091366,32019007,397273710,524749070,567958912,617895783,54344636,69039780,67968755,71565454,35483215,40038978,36877388,39546447,27009506,31015252,27835663,29884629,656680,-888177,-1950794,1226776,530729,1882510,3493794,3559121,4.25,3.95,3.79,3.03,44075302,77708241,79649463,85824070
(주)케이엠에이치신라레저,014955,193229887,192296174,172482661,170994313,4075491,3413085,1999718,1907761,4209249,3538785,2124578,1978456,189020638,188757388,170358083,169015857,120879111,121942615,118350019,126550828,38031230,56888664,64558916,114454918,13874164,16718236,16675394,0,10192431,10137126,12583375,0,0,0,0,0,227807,175538,117493,1334326,210000,30000,15178,0,72350776,70353559,54132642,44443485,75031,21188,8768,34592,6630904,6551613,6367710,5700416,133758,125700,124859,70695,6458728,6492290,11448397,17252040,13747943,13504110,11525162,10460467,7117038,6952497,5157452,4760051,658311,460207,-6290945,-12491989,-1263176,-1192120,-16321249,-9689157,-3754414,-52269,-58045,1216833,1737250,1726010,2125825,1205021,6.11,6.26,7.33,8.07,152970772,152130439,150887200,149623679
