,구분,이자보상배율2009,영업이익2009,차입금의존도2009,총자본증가율2009,유동자산증가율2009,매출액증가율2009,순이익증가율2009,영업이익증가율2009,매출액순이익률2009,매출액총이익률2009,자기자본순이익률2009,총자본순이익률2009,매출원가 대 매출액비율2009,매출채권회전률2009,재고자산회전률2009,총자본회전률2009,유형자산회전율2009,부채비율2009,유동비율2009,자기자본배율2009,당좌비율2009,비유동비율2009,순운전자본비율2009,현금비율2009,부채2009,자산2009,매출액2009,부채/현금흐름2009,유동부채2009,유동자산2009,매출/현금흐름2009,차입금평균이자율2009,정상기업여부
156,(주)더클래식씨씨,-0.9,-4558206,68.63,2.54,-33.32,283.23,0,0,-315.85,14.47,0,-12.5,85.53,90.26,137.04,0.04,0.04,0,3.23,-871.55,3.23,0,-81.12,0.04,102438392,76291935,2981826,-8.26,63955773,2067392,-283.79,9.96,0
157,(주)더펄스트,-0.39,-232215,91.12,-21.08,-3.62,-21.31,0,0,-60.4,0,-67.02,-10,0,0,0,0.17,0.19,2097.67,0.53,11,0.53,2189.47,-70.63,0.11,6920610,7250529,1360101,-5.35,5148410,27054,-27.23,8.85,0
158,(주)덕원건설,-0.12,-1741255,111.14,41.28,41.27,0,0,0,0,0,0,-5.69,0,0,0,0,0,0,87.73,0,51.81,0,-13.97,18.36,272776591,239504346,0,-22.06,272698572,239248884,0,6.19,0
159,(주)덕평건설,-2.78,-7287560,145.5,-13.65,-10.95,-87.53,0,0,-340.41,-129.96,0,-21.28,229.96,0.29,0.1,0.06,910.26,0,68.22,-3396.82,19.72,0,-46.28,8.16,66140973,45420370,3063490,-33.12,66136473,45117521,-715.14,4.09,0
160,(주)도모스프라임,-1.4,-1360274,33.51,-7.86,0.3,-64.48,0,0,-32.63,74.34,-8.27,-2.86,25.66,3.58,0.54,0.09,59.98,189.65,73.66,967.31,48.83,155.41,-16.57,7.2,29351461,44828401,4091261,11.56,28202696,20774954,82.94,6.84,0
161,(주)도시피디,-0.78,-4133364,69.15,-2.35,5.07,7.35,0,0,-145.18,73.02,0,-12.3,26.98,14.73,45.38,0.08,0.1,0,11.17,-3860.32,10.95,0,-111.98,2.5,90155128,70853526,6077286,-5.69,89323509,9979378,-84.45,11.56,0
162,(주)도운힐,-0.67,-850054,93.63,22.92,22.94,0,0,0,0,0,0,-15.35,0,0,0,0,0,0,77.58,-1459.35,24.09,0,-28.88,0.02,19569721,15191678,0,-14.89,19569721,15181678,0,10.18,0
163,(주)동강홀딩스,3.67,1968276,31.95,-28.08,-61.54,-43.92,0,399.46,9.29,21.66,17.43,5.83,78.34,4.78,244.11,0.63,2.96,126.68,26.83,698.32,26.56,192.75,-40.81,1.79,9946871,17799070,13337134,-15.62,9927297,2663868,-11.65,7.33,1
164,(주)동남리젠시,0.49,800698,88.4,7.49,7.88,241.41,0,233.94,-9.92,13.08,0,-5.48,86.92,3.11,0.77,0.55,476.08,0,368.07,-301.49,130.6,0,72.77,0.23,16713065,15205596,8115998,-5.43,4127865,15193512,-11.19,12.13,0
165,(주)동방생활산업,1.11,3242052,85.5,30.02,4.11,28.93,0,81.97,1.79,7.83,175.54,2.35,92.17,3.71,8.48,1.31,24.59,6467.19,59.99,8.57,45.08,3040.09,-35.82,0.81,66966911,68002398,78967035,-11.12,60878860,36522642,-9.43,5.61,1
