,구분,이자보상배율2009,영업이익2009,차입금의존도2009,총자본증가율2009,유동자산증가율2009,매출액증가율2009,순이익증가율2009,영업이익증가율2009,매출액순이익률2009,매출액총이익률2009,자기자본순이익률2009,총자본순이익률2009,매출원가 대 매출액비율2009,매출채권회전률2009,재고자산회전률2009,총자본회전률2009,유형자산회전율2009,부채비율2009,유동비율2009,자기자본배율2009,당좌비율2009,비유동비율2009,순운전자본비율2009,현금비율2009,부채2009,자산2009,매출액2009,부채/현금흐름2009,유동부채2009,유동자산2009,매출/현금흐름2009,차입금평균이자율2009,정상기업여부
189,케이알모터스(주),-2.81,-5760362,15.11,-1.31,6.24,-12.75,0,0,-10.07,11.21,-15.33,-7.56,88.79,2.72,5.71,0.75,1.81,120.9,116.19,108.39,90.67,109.44,7.03,15.27,72459527,132393313,100105901,-4.08,57494391,66803839,-2.95,12.85,0
190,코드네이처(주),-2.42,-5359889,41.94,7.57,-12.71,-11.21,0,0,5.07,-3.09,4.24,2.05,103.09,20.79,2.89,0.4,0.73,91.37,54.96,155.59,31.73,147.6,-18.74,4.82,43311689,90713202,35354426,-9.19,37747324,20747052,-11.26,5.81,0
191,코스모신소재(주),-0.95,-5238292,62.4,-5.3,-9.99,0.96,0,0,-7.53,2.81,-21.1,-4.44,97.19,7.96,6.23,0.59,0.76,417.32,58.12,52.85,33.98,416.88,-13.99,9.03,154260752,191225810,115825644,-2.32,63876816,37124623,-3.09,4.62,0
192,코스모화학(주),1.11,6444826,21.49,-2.75,-24.78,6.69,0,0,2,18.8,1.21,0.63,81.2,12.63,6.98,0.32,0.37,86.43,34.24,336.25,20.47,170.02,-16.91,0.89,159852377,344800742,110563824,3.93,88665626,30357246,5.68,7.43,1
193,큐렉소(주),-2370.06,-4327726,0,-37.39,12.77,-42.55,0,0,-373.89,23.55,-57.18,-52.12,76.45,0.96,1.85,0.14,36.72,15.83,616.84,170.32,466.56,39,55.57,120.86,2483847,18176743,3290358,-137.23,1954451,12055904,-103.59,0.64,0
194,크리스탈지노믹스(주),-4.67,-1948340,4.1,-15.7,-39.49,-35.47,0,0,93.52,0,7.57,5.76,0,4.98,0,0.06,0.82,15.66,733.27,893.5,733.27,66.1,37,249.53,7219461,53319612,3587458,3.44,3115526,22845162,6.92,4.48,0
195,파나케이아(주),-6.5,-3045606,38.89,-29.53,-10.47,-37.81,0,0,-195.02,17.09,-78.23,-44.97,82.91,2.16,3.11,0.23,0.9,134.98,82.64,128,65.02,139.18,-8.56,5.78,11866051,20656709,5761517,7.68,10190761,8421719,15.81,6.26,0
196,파미셀(주),-3.77,-2486763,37.11,47.23,200.72,-13.68,0,0,-54.99,29.58,-39.62,-20.06,70.42,2.81,6.8,0.36,15.33,70.19,541.11,144.61,525.48,65.92,49.94,298.92,9680342,23472238,7188425,-14.25,2657533,14380255,-19.18,8.12,0
197,페이퍼코리아(주),1.23,12231838,39.46,-10.09,-1.12,-6.38,0,0,1.07,19.87,1.38,0.6,80.13,5.98,9.16,0.56,0.75,130.61,55.3,293.9,42.64,180.06,-17.72,3.6,195850932,345805260,205148882,-3.38,137067743,75794884,-3.22,6.81,1
198,평화산업(주),1.71,3343369,41.84,-9.72,-20.2,-48.44,0,53.1,1.39,10.27,9.06,1.86,89.73,2.71,20.78,1.34,5.93,236.18,127.31,221.29,115.92,109.47,14.47,2.33,41810167,59512992,83912662,38.69,31523807,40133594,19.28,6.13,1
199,평화홀딩스(주),-2.06,-6072284,30.29,-4.91,-23.89,19.46,0,0,-43.69,-8.26,-4.85,-3.14,108.26,8.08,0,0.07,21.3,53.4,3586.82,1471.29,3586.82,104.22,31.17,702.86,57452330,165043891,12149146,7.01,1475309,52916711,33.14,5.88,0
200,한국내화(주),-2.84,-8333257,46.31,63.99,25.13,47.8,0,0,-4.71,0.73,-15.19,-4.24,99.27,7.55,4.98,0.9,1.73,231.71,84.74,791.21,39.77,233.54,-5.33,1.11,119679310,171329608,124088997,-5.84,59834257,50705738,-5.63,4.89,0
201,한국전력공사(주),-0.58,-568697016,31.44,4.66,2.05,6.86,0,0,-0.23,1.75,-0.19,-0.11,98.25,11.89,161.43,0.49,1.03,70.33,53.38,1280.86,51.02,159.82,-5.39,2.33,28897594666,69985450761,33685713496,2.73,8087524486,4317000061,2.34,4.82,0
202,한올바이오파마(주),1.17,4017920,40.56,7.37,0.9,7.39,-50.26,249.6,0.59,50.96,1.11,0.48,49.04,2.53,5.38,0.81,4.92,138.58,173.25,286.48,132.1,79.54,28.18,32.26,73445563,126445002,98682408,1,48650477,84287730,0.74,7.34,1
203,한일철강(주),-0.69,-6901225,38.51,-11.41,-32.98,-23.73,0,0,2.01,-1.16,1.7,0.78,101.16,5.34,2.43,0.39,0.7,99.15,81.54,1581.6,64.83,138.25,-6.92,6.7,159949387,321272740,132448301,-9.7,120480123,98236388,-11.72,6.96,0
204,한일현대시멘트(주),0.65,17816688,39.1,-4.56,-15.36,3.7,0,0,4.83,17.04,5.5,1.78,82.96,5.25,7.49,0.37,0.55,190.57,43.18,897.01,32.92,236.36,-24.54,0.1,627699294,957082517,360689558,1.8,413445563,178540904,3.13,6.76,0
205,현대바이오사이언스(주),-12.62,-5934348,10.96,-34.3,-39.34,-24.2,0,0,-16.45,9.51,-32.29,-19.19,90.49,2.02,16.62,1.17,12.08,53.98,242.66,79.64,219.02,25.06,49.22,14.97,20788416,59296473,87246369,7.02,20459766,49646664,1.67,3.52,0
206,휴림로봇(주),-3.04,-914428,26.71,19.96,13.39,3.18,0,0,-15.3,25.13,-15.07,-8.47,74.87,1.93,5.68,0.55,6.02,110.18,172.63,547.51,144.05,70.92,27.88,8.77,17674204,33716002,17105502,8.48,12940599,22339035,8.76,4.59,0
207,흥아해운(주),-0.47,-7827812,43.15,6.81,14,-8.82,0,0,-2.7,1.72,-16.74,-3.12,98.28,24.3,74.97,1.15,1.86,308.08,61.94,339.46,56.66,323.15,-12.79,6.96,369760099,489781771,547635201,-3.2,164568752,101933078,-2.16,7.36,0
