구분,총자산증가율2002,유동자산증가율2002,매출액증가율2002,매출액순이익률2002,매출총이익률2002,자기자본순이익률2002,총자산순이익률2002,매출원가대매출액비율2002,매출액대판매관리비2002,매출채권회전율2002,재고자산회전율2002,총자본회전율2002,유형자산회전율2002,부채비율2002,유동비율2002,자기자본배율2002,당좌비율2002,고정비율2002,순운전자본비율2002,차입금의존도2002,현금비율2002,부채/총자산2002,부채/매출액2002,부채/현금흐름2002,유동부채/부채2002,총부채/총자산2002,유동부채/총부채2002,유동자산/총자산2002,현금흐름/매출액2002,이자보상배율2002,차입금평균금리2002,정상기업여부
(주)지에스글로벌,-0.169867146173285,-0.1721330366575697,-0.1277929952948992,0.0527396144821986,0.0374920332341406,-10.597477275088764,0.2244443123800591,0.962507966287507,0.035497024396257,8.949670233876356,59.00231240453623,4.255706352495551,45.97894840191387,-48.216510691274266,0.7524004545393148,-0.0211790321936009,0.6721773184347465,0.3488869988250986,-0.2142679236327127,0.4377820635663316,0.0858740892562202,0.4377820635663316,0.102869424557363,11.634476594793878,1.9767391056588908,1.021179032193601,0.8474331116539713,0.6511130011749015,0.0088417750226421,0.3194657413009118,9.05,1
(주)한창,-0.6083804689573203,-0.8744976755211675,-0.3043783755493688,-0.0615288764356459,0.0850069131612307,-1.3525862848122727,-0.0791319593530481,0.9149930868387692,0.0571363603474259,2.1177320506696966,47.380846445975145,1.2860946589169966,2.054329761008574,16.092794060332732,0.3789867313626588,0.0585041858265116,0.3253544583454942,0.8244965192446677,-0.2875826017687285,0.5441276061460166,0.0145843444203379,0.5441276061460166,0.4230851923482983,-334.5836103258675,0.851061547499929,0.9414958141734884,0.491862072621736,0.1755034807553323,-0.0012645126039982,0.3617796075347961,8.83,1
케이지케미칼(주),-0.0390600061882306,-0.0129528213699235,0.0201497713971583,-0.0633172138002897,0.1919880515705621,1.2476371147757916,-0.0729535891676687,0.8080119484294378,0.1612920829772356,4.237286625747923,4.87970332417164,1.1521920310292448,3.3930666396321723,-18.101792242462945,4.361633191904569,-0.0584734040881582,2.941997008091394,0.4138330993496452,0.4517752920808141,0.9207710702641092,0.1913776433886179,0.9207710702641092,0.799147230207443,-299.56876654952936,0.1459555071935442,1.0584734125134243,0.1269673918879243,0.5861669006503547,-0.0026676587129296,0.3608151287987564,11.63,0
하이트진로(주),-0.1157231311704521,-0.3154259291536186,0.0600820620556544,-0.2671908976937496,0.2962873583876539,0.5979314874292246,-0.1384589877993638,0.7037126427053166,0.2218849695107002,7.40962515587896,14.227991969163654,0.5182024874143112,2.3232025360475,-5.318473628419606,0.484377345295919,-0.2315632989904262,0.4303092142087923,0.770388466008222,-0.2444228861182339,0.7529771784267794,0.1337355701166583,0.7529771784267794,1.45305589362168,-12.769899940676336,0.6295468623636484,1.2315632989904262,0.3849046334026043,0.229611533991778,-0.1137875708010223,0.3173020607686816,16.79,0
(주)NH무역,0.3025588685455205,0.3124778357303311,0.6074792571089631,0.0182725849122763,0.0990555382263456,0.098523580074296,0.0351094140108679,0.9009444617736544,0.0814660219898873,7.559893464270195,6.826634067853196,1.921425686591276,662.7255670419174,1.8061870228792376,1.5499631201259123,0.3563554428735961,1.1478268362964157,0.0226208733023629,0.3467969444465916,0.5256308407602941,0.5939400371155351,0.5256308407602941,0.2735629300828149,-15.402954588825953,1.1996673964924611,0.6436445764506729,0.9797055787036084,0.977379126697637,-0.0177604191783614,1.6085531338006795,3.64,1
(주)건양페인트,0.2815163238701619,0.9526527295709222,-0.0124724977662885,0.0430550093957194,0.1869930899564334,-14.13468673891368,0.0797806669630028,0.8130069100435665,0.0688268440250822,5.393733554689871,17.58101390526333,1.852993834694985,3.887660771431884,-178.16930646136746,0.5174727012212806,-0.0056443180126066,0.4319297277089638,0.4816443187506792,-0.4833506503619046,0.6501937163819459,0.0408964758766191,0.6501937163819459,0.3508882243469375,16.020852750889986,1.540627518188424,1.0056442257535303,0.9960842074747116,0.5183556812493207,0.0219019692523823,1.8532006003126495,18.35,1
(주)경방상사,-0.7015348101684481,-0.7862529017113953,-0.1011041313135663,-0.708699109071289,-0.1668983588509471,0.7120993607918609,-1.9296400094442745,1.166898413115648,0.3954461388657571,3.195717698267154,46.967571924061474,2.722791639985213,inf,-1.369032178070982,0.1474920412179575,-2.709790396804313,0.1291794729998971,0.4551603827472377,-3.1491876180718963,2.9019757622572406,0.0039276243902046,2.9019757622572406,1.0658089732760456,397.62179123815696,1.2729352475540103,3.709790249052839,0.9957509690117372,0.5448396172527623,0.0026804591618513,-4.781589179746492,10.64,0
(주)글로리아,-0.0301113873967388,-0.2073666934270769,0.0269777063008685,0.0326262500906954,0.2667898536575527,0.0481433851417072,0.0077112375144448,0.7332101463424473,0.0807560200031319,149.9093314295313,17.205475940047332,0.2363507143177322,0.2410101108170612,5.243276134540555,0.0455212365297832,0.1601723163368602,0.0215839756938925,0.980845986265252,-0.4016155434563895,0.7222518370832898,0.0135031831899122,0.7222518370832898,3.0558479129974137,1038.9827602628825,0.582580021781619,0.8398276836631398,0.5010188389414545,0.0191539475234078,0.0029411921254826,1.2080398463195272,4.78,0
(주)금복,0.0256460828166903,0.7418984336457819,0.0397067909412971,0.0182228539610173,0.8004093254453447,-0.0321372652544764,0.0022771810622195,0.1995906745546553,0.5806498235009843,inf,inf,0.1249629211259077,0.1274635786801091,-15.11274043494488,0.0196697181584506,-0.0708579601962973,0.0196697181584506,0.9817802939138238,-0.908066323110086,0.7831570197091501,0.0040541869734348,0.7831570197091501,6.267115178270135,267.581129476584,1.1827591230280048,1.0708579601962973,0.8649943729741936,0.018219786714334,0.023421364542893,1.0041688287183357,3.57,0
(주)금자탑,0.2731651608822607,0.5320648327795586,-0.0504662872427025,0.0401572640996603,0.2288328410391755,0.1788011721363877,0.0103427671892615,0.7711671589608244,0.1442468905017489,49.15300595217663,7.122906851336777,0.2575565696804787,0.2967477749023164,16.287556498615675,0.1606569468757664,0.057845074871054,0.1234968389778035,0.8794445447697462,-0.6298352858395753,0.8125456230309162,0.0916391542968866,0.8125456230309162,3.1548239054392964,-1110.6612086345085,0.923506023260547,0.942154925128946,0.7964621921817627,0.1205554912034695,-0.0028404916647066,0.487968936707494,6.37,0
