,구분,이자보상배율2016,영업이익2016,차입금의존도2016,총자본증가율2016,유동자산증가율2016,매출액증가율2016,순이익증가율2016,영업이익증가율2016,매출액순이익률2016,매출액총이익률2016,자기자본순이익률2016,총자본순이익률2016,매출원가 대 매출액비율2016,매출채권회전률2016,재고자산회전률2016,총자본회전률2016,유형자산회전율2016,부채비율2016,유동비율2016,자기자본배율2016,당좌비율2016,비유동비율2016,순운전자본비율2016,현금비율2016,부채2016,자산2016,매출액2016,부채/현금흐름2016,유동부채2016,유동자산2016,매출/현금흐름2016,차입금평균이자율2016,정상기업여부
106,이원컴포텍(주),-16.55,-4482840,19.38,-24.51,-42.56,-9.94,0,0,-13.2,-5.12,-38.1,-15.38,105.12,5.25,12.93,1.17,3.58,141.85,72.8,155.24,52.34,151.58,-13.94,1.49,18192225.0,27916916.0,37299791.0,13.21,13801862.0,12356227.0,5.72,3.08,0
107,일진머티리얼즈(주),129.25,29020559,3.8,-0.48,-12.25,-2.73,0,239.12,5.62,15.91,5.51,4.45,84.09,5.67,4.84,0.79,1.82,19.64,337.94,1346.66,187.83,78.58,24.16,36.15,96065926.0,390766753.0,398956975.0,102.77,68619842.0,147803910.0,21.26,0.76,1
108,전방(주),-1.1,-12469363,51.59,-6.55,-12.19,-14.06,0,0,-8.59,-2.58,-9.27,-3.22,102.58,7.05,4.09,0.38,0.53,193.32,25.93,1943.82,10.27,251.3,-40.91,0.32,317916806.0,484109388.0,200800661.0,1.35,267379421.0,78374961.0,2.29,3.81,0
109,지나인제약(주),-3.59,-8938003,52.59,-15.72,-4.95,5.92,0,0,-21.86,0.81,-96.82,-19.16,99.19,7.07,7.85,0.88,2.02,438.0,43.24,266.45,30.97,371.76,-40.57,0.32,90238466.0,114247137.0,93027788.0,8.54,80376178.0,25450218.0,7.25,5.0,0
110,진원생명과학(주),-14.1,-13994394,30.77,30.54,52.65,6.64,0,0,-66.45,8.32,-43.13,-28.88,91.68,3.28,9.98,0.43,154.37,81.41,156.31,228.81,147.83,57.91,24.52,52.25,29809403.0,65661589.0,31371459.0,-33.68,28677637.0,52910146.0,-39.39,11.45,0
111,케이씨코트렐(주),25.14,5974288,0.79,4.06,2.45,-7.14,0,0,0.71,11.81,1.99,0.84,88.19,5.26,66.81,1.19,4.82,115.86,128.17,1047.81,125.25,100.92,11.7,21.32,83179211.0,153491224.0,179277597.0,6.2,65309678.0,84883592.0,2.86,5.11,1
112,케이알모터스(주),-1.8,-8141613,45.34,-9.18,-78.29,4,0,0,-13.15,6.68,-17.6,-7.34,93.32,3.89,4.72,0.56,1.35,148.98,25.7,65.36,10.06,217.25,-36.83,2.97,86129897.0,148873916.0,84775354.0,-19.85,71057453.0,77204566.0,-20.24,5.73,0
113,코스모화학(주),-1.76,-13980521,37.42,-37.86,-71.79,-20.57,0,0,-77.47,0.08,-80.86,-21.79,99.92,13.55,7.01,0.28,0.4,297.38,22.84,99.01,19.24,342.12,-46.97,0.17,372629260.0,478103825.0,286513279.0,-10.21,297704213.0,125681253.0,-20.82,8.15,0
114,크로바하이텍(주),2.23,1750677,30.83,-5.49,-2.83,1.49,0,0,-2.03,12.38,-3.08,-1.65,87.62,4.49,6.53,0.81,1.99,83.17,118.45,529.13,88.05,84.66,8.38,37.8,30637125.0,64402172.0,60226943.0,14.99,30637125.0,34745758.0,8.16,3.44,1
115,크리스탈지노믹스(주),-0.97,-4087202,19.34,1.54,11.78,13.93,0,0,-19.59,89.84,-2.83,-1.94,10.16,2.41,28.29,0.1,0.84,36.56,129.93,641.68,128.76,94.29,7.13,84.83,45401565.0,128666439.0,14524949.0,-15.54,40236077.0,39693678.0,-42.41,5.55,0
116,페이퍼코리아(주),-1,-22334215,48.45,-4.58,-7.46,18.75,0,0,-11.31,4.17,-23.03,-6.97,95.83,5.67,6.58,0.62,1.01,216.36,42.26,128.83,32.85,233.33,-35.86,1.37,423180301.0,541922930.0,421933898.0,-2.93,347231891.0,210154564.0,-3.18,6.69,0
117,한국조선해양(주),3.81,1549644433,26.97,-2.05,-7.59,-20.15,0,0,1.46,10.93,2.18,0.95,89.07,6.69,8.97,0.65,2.28,113.95,104.12,3636.72,89.53,124.42,1.66,21.44,31162698165.0,48949259814.0,39320377292.0,2.06,23237004912.0,25864818442.0,1.66,1.23,1
118,한국화장품(주),999999999,15707575,0,23.45,23.46,-22.2,0,0,49.12,48.17,20.69,17.8,51.83,4.77,3.36,0.36,3.55,16.78,381.76,693.21,306.97,56.7,37.97,4.69,43607503.0,99299898.0,160754824.0,-119.41,42456885.0,70351731.0,-52.33,0.0,1
119,한일철강(주),1.99,6091621,29.84,-12.31,-30.53,-1.73,0,0,4.46,12.97,2.98,1.42,87.03,4.57,7.32,0.32,1.1,93.19,49.79,1471.72,34.56,159.27,-17.7,5.61,144739420.0,299917724.0,111261361.0,3.13,107180988.0,57886196.0,4.42,2.92,1
