,구분,이자보상배율2016,영업이익2016,차입금의존도2016,총자본증가율2016,유동자산증가율2016,매출액증가율2016,순이익증가율2016,영업이익증가율2016,매출액순이익률2016,매출액총이익률2016,자기자본순이익률2016,총자본순이익률2016,매출원가 대 매출액비율2016,매출채권회전률2016,재고자산회전률2016,총자본회전률2016,유형자산회전율2016,부채비율2016,유동비율2016,자기자본배율2016,당좌비율2016,비유동비율2016,순운전자본비율2016,현금비율2016,부채2016,자산2016,매출액2016,부채/현금흐름2016,유동부채2016,유동자산2016,매출/현금흐름2016,차입금평균이자율2016,정상기업여부
13,(주)건우해양,1.47,363213,70.66,-1.16,6.04,-4.09,25.15,0.4,14.68,76.97,16.32,1.37,23.03,6.32,0,0.09,0.1,992.86,13.04,107.66,13.04,1012.65,-48.93,1.1,7482542.0,8236178.0,774600.0,3.47,4634782.0,604476.0,33.55,4.16,0
14,(주)건황로지스틱스,999999999,-357,181.95,0.04,0.04,0,0,0,0,0,0,0.04,0,0,0,0,0.0,0.0,52.4,0.0,3.18,0.0,-90.83,0.02,112978079.0,59138766.0,0.0,-0.41,112850435.0,59137480.0,0.0,0.0,0
15,(주)검단아스콘,3.44,72881,80.27,8.11,149.99,-23.28,-88.66,-88.98,1.3,17.94,11.68,0.51,82.06,29.22,13.94,0.39,0.45,2137.88,87.92,465.68,62.82,1876.69,-2.22,57.28,9955673.0,10421352.0,3939175.0,7.73,1913107.0,1681992.0,19.53,0.25,0
16,(주)경기라이프,0.59,1787233,111.81,-6.94,-12.71,2.03,0,64.36,-20.24,31.1,0,-3.35,68.9,3135.83,0,0.17,0.0,0.0,58.28,0.0,58.28,0.0,-5.57,0.0,41460258.0,34116179.0,5857735.0,2.04,4558950.0,2657165.0,14.47,7.75,0
17,(주)경남금속,0.29,464933,75.28,5.85,30.25,26.98,0,-76.97,-2.31,2.28,-12.48,-2.8,97.72,8.07,4.85,1.21,2.24,389.31,119.52,221.66,55.36,247.31,8.08,5.17,42284787.0,53146275.0,62612338.0,-2.94,21992054.0,26284807.0,-1.98,4.16,0
18,(주)경덕디벨로퍼스,2.06,413591,84.85,-0.3,46.31,-2.62,-28.83,-18.7,30.92,0,16.94,1.86,0,0,0,0.06,0.06,739.53,1.88,481.27,1.88,834.39,-31.98,1.84,8897833.0,10101007.0,607645.0,2.92,3292456.0,61817.0,42.71,2.32,0
19,(주)경동라이프,1.03,1768670,82.78,-2.04,35.27,-2.81,0,-6.6,2.02,0,1.06,0.12,0,0,0,0.06,0.0,752.9,148.56,93.18,148.56,736.46,4.46,87.16,42276640.0,47891798.0,2925923.0,1.27,4401208.0,6538292.0,18.28,4.21,0
20,(주)경복,-1.92,-5025038,82.35,140.26,223.58,-41.15,0,0,-28.29,32.42,0,-12.27,67.58,10.94,0.89,0.43,20.62,0.0,271.26,0.0,26.09,0.0,43.69,0.2,82441462.0,79684947.0,24472826.0,-16.63,20330325.0,55147508.0,-56.03,5.86,0
21,(주)경일,2.69,1845978,61.96,-34.47,-66.07,-47.31,0,38.94,-3.37,15.61,-25.65,-3.21,84.39,6.49,934.86,0.95,2.04,453.79,26.63,311.97,26.63,439.77,-56.72,4.24,19083251.0,23288559.0,28012711.0,2.5,18004062.0,4794830.0,1.7,3.46,1
22,(주)경주버드파크,1.23,674723,73.87,14.31,72.13,18.72,0,1628.37,3.91,0,8.88,1.04,0,30.68,0,0.27,0.55,355.47,5.15,314.99,5.15,444.25,-45.38,0.23,10077418.0,12912365.0,3221996.0,7.37,6177477.0,318203.0,23.05,5.38,0
23,(주)경주신라컨트리클럽,5.02,634561,82.98,2.18,91.5,-2.34,-24.47,-29.13,3.3,86.43,3.97,0.46,13.57,145.31,65.33,0.14,0.14,758.28,46.84,4423.68,44.14,825.46,-4.34,40.4,93922272.0,106308578.0,14601836.0,2.62,8678246.0,4065183.0,16.86,0.14,0
24,(주)경주환경에너지,2.12,1817230,70.13,-1.96,29.56,-0.01,12.66,-4.82,10.17,22.65,12.26,2.6,77.35,0,0,0.26,58.08,339.61,195.53,99.68,195.53,338.18,11.27,9.79,27180249.0,35183622.0,9085802.0,12.32,4151657.0,8117578.0,36.85,3.36,0
25,(주)경진인터내셔날,-0.78,-611995,100.23,-15.18,-15.18,0,0,0,-171.79,37.64,0,-5.54,62.36,0.79,0.04,0.03,769.41,0.0,73.87,0.0,7.83,0.0,-35.35,4.37,30959679.0,22707910.0,798258.0,4.55,30724029.0,22695698.0,176.51,3.25,0
26,(주)계도실업,5.33,1860746,69.88,-0.81,3.89,7.42,21.54,1.65,55.63,0,76.83,7.66,0,0,0,0.14,0.23,621.74,17.08,4839.56,17.08,632.62,-59.95,1.59,15044723.0,17464504.0,2414583.0,12.45,12625973.0,2156490.0,77.6,2.72,1
27,(주)고려로지텍,-1.68,-220342,72.27,-4.1,-11.03,34.71,0,0,-7.13,4.12,-21.75,-2.95,95.88,9.78,0,0.41,0.44,710.43,10.33,286.09,10.33,765.91,-47.68,2.61,10162253.0,11592682.0,4896954.0,7.14,6164518.0,636955.0,14.82,1.55,0
28,(주)고원풍력발전,0.63,624354,81.19,53.7,2195.92,0,0,0,52.96,36.68,23.43,1.89,63.32,3.36,2.47,0.04,0.04,1246.11,158.38,106.81,134.66,1131.81,5.87,92.71,64846162.0,70050043.0,2060434.0,0.23,7041426.0,11152050.0,7.1,2.02,0
29,(주)고은힐즈,-0.79,-768769,111.94,12.6,12.66,0,0,0,0,0,0,-5.3,0,0,0,0,0.0,0.0,114.48,0.0,15.13,0.0,12.59,0.73,40990934.0,35117398.0,0.0,-2.98,30550081.0,34972231.0,0.0,2.63,0
30,(주)고창솔라파크,1.13,7435555,107.4,-9.85,18.36,-1.28,78.91,-2.93,6.53,0,0,1.73,0,24.08,0,0.27,0.28,0.0,37.08,0.0,37.08,0.0,-9.52,18.03,60983495.0,50760695.0,14214596.0,11.59,7680538.0,2847725.0,49.74,11.3,0
31,(주)고텍스타일,1.67,324438,67.6,-1.49,3.87,14.69,-14.01,-5.27,2.13,15.11,14.33,1.45,84.89,21.64,6.51,0.68,0.86,816.91,19.41,453.34,6.26,761.18,-70.53,0.2,7406776.0,8313459.0,5693422.0,0.34,7275349.0,1411975.0,0.44,3.27,1
32,(주)고현디앤씨,0.05,52585,40.02,96.71,96.3,70.32,0,0,-4.78,5.78,0,-4.13,94.22,755.09,1.36,0.86,0.0,0.0,145.25,0.0,77.8,0.0,31.04,76.25,34963948.0,34028162.0,22176964.0,11.11,23346030.0,33909234.0,17.52,7.57,1
33,(주)골드마인홀딩스,1.24,408644,94.57,-0.81,144.83,-6.05,1860.65,4.01,7.05,0,14.52,0.61,0,0,0,0.09,0.09,2126.78,0.26,62.17,0.26,2222.09,-80.61,0.2,13222438.0,13844150.0,1193156.0,1.43,11188268.0,29128.0,15.84,2.49,0
34,(주)광일기공,1.46,2232943,71.01,-0.81,4.97,0.3,-10.46,-7.07,0.95,9.27,4.51,1.09,90.73,39.51,18.76,1.14,1.4,312.48,36.08,171.03,21.38,349.17,-27.19,7.84,42486991.0,56083733.0,64018307.0,12.03,23855710.0,8607688.0,7.98,3.85,0
35,(주)광장비티엘교육,0.84,2445328,85.69,-2.64,27.52,-2.11,0,-6.27,-11.79,0,-10.63,-0.75,0,0,0,0.06,0.0,1376.25,169.55,52.04,169.55,1302.74,4.82,0.3,60710528.0,65121837.0,4202363.0,6.0,4514247.0,7653789.0,86.73,5.14,0
36,(주)교보케미칼,1.11,341366,67.4,1.95,29.5,-6.38,-64.59,-26.12,0.66,18.88,1.7,0.38,81.12,7.06,4.12,0.58,0.76,272.22,110.01,122.67,38.87,274.77,2.38,2.13,6678551.0,9131943.0,5273855.0,0.69,2173212.0,2390720.0,0.87,4.76,1
37,(주)교하산업,0.48,162793,70.43,1.8,8.06,-14.91,73.31,-59.08,2.2,12.7,12,1.63,87.3,7.2,38.34,0.74,1.16,601.8,60.85,613.92,59.34,467.33,-21.5,15.69,11083664.0,12925411.0,9481464.0,8.03,7096786.0,4318294.0,9.39,3.65,0
38,(주)구리자동차운전학원,1.39,3476235,48.28,44.94,45.27,46.94,0.14,19.04,1.95,9.48,0,2.45,90.52,3.32,3.84,1.25,1088.14,0.0,98.07,0.0,79.83,0.0,-1.97,21.73,49256274.0,48302126.0,51184981.0,18.47,49122990.0,48172643.0,17.77,9.13,1
39,(주)국제금속,-0.41,-215909,74.83,-3.34,-3.06,30.57,0,0,-6.29,2.42,-13.86,-3.11,97.58,12.65,13.43,0.49,0.58,370.55,275.82,1135.93,168.61,423.34,6.4,44.49,16836764.0,21380475.0,10765020.0,-0.54,777791.0,2145294.0,-0.84,3.29,0
40,(주)국제에스엘,2.3,401954,86.8,-0.58,12.49,-1.48,-0.58,-1.67,26.43,95.99,45.93,2.53,4.01,0,0,0.1,0.1,1371.09,1.21,410.72,1.21,1455.51,-86.41,0.4,7320787.0,7854728.0,754659.0,2.26,6870787.0,83156.0,21.9,2.52,0
41,(주)굿맨프리미어파트너스,1.79,365637,76.77,6.61,-13.53,-8.76,-51.11,-43.2,1.08,21.3,9.58,1.45,78.7,7.33,8.58,1.35,2.77,564.54,67.88,514.85,42.94,396.56,-19.08,15.22,8719654.0,10264214.0,13381785.0,1.38,6097654.0,4139041.0,0.9,2.68,0
42,(주)그레코스,1.05,8598950,168.24,-26.23,-35.73,-58.52,0,-67.7,-64.28,39.27,0,-18.6,60.73,1.3,0.98,0.29,55.58,0.0,29.55,0.0,19.86,0.0,-153.81,0.15,214332450.0,97747872.0,33305131.0,18.44,213426593.0,63076076.0,118.67,4.8,0
43,(주)그리심,0.93,13472338,126.43,2.57,-4.28,420.31,0,0,-0.74,18.4,0,-0.34,81.6,24.73,0.76,0.46,6.04,0.0,43.46,0.0,16.61,0.0,-110.11,0.0,345338169.0,176872945.0,80002313.0,16.12,344444418.0,149693555.0,69.57,5.68,0
44,(주)그린데이타베이스,0.64,947809,71.05,-0.52,26.47,-1.48,0,-23.38,-43.13,77.34,0,-3.89,22.66,14.05,0,0.09,0.09,0.0,8.85,0.0,8.85,0.0,-41.64,8.04,36600801.0,34672239.0,3136056.0,4.64,15839348.0,1401072.0,54.17,5.93,0
45,(주)그린바이오매스,-5.5,-895883,71.58,-12.89,-47.82,-30.06,0,0,-34.25,-12.27,-121.93,-9.94,112.27,14.17,23.64,0.29,0.37,2826.42,27.98,6.22,25.8,2471.48,-40.01,0.72,8960618.0,9277649.0,2891655.0,0.43,5154037.0,1442297.0,1.34,2.27,0
46,(주)그린통상,1.29,365895,80.65,0.4,2.11,-13.6,-10.46,740.33,0.47,12,4.19,0.57,88,11.23,9.38,1.21,1.73,617.36,35.31,324.36,23.58,503.42,-54.65,10.18,8009799.0,9307223.0,11217589.0,8.21,7862071.0,2775756.0,5.86,3.86,0
47,(주)글로벌아이엔씨,-2.61,-515618,63.05,-25.28,-59.29,-14.69,0,0,37.56,99.41,22.47,4.35,0.59,117.8,2.68,0.12,0.14,297.15,10.13,352.35,9.94,371.08,-58.22,7.72,6407676.0,8564052.0,1160103.0,-0.25,5548441.0,562261.0,-1.38,2.86,1
48,(주)금반석건설,1.13,553610,69.21,5.49,14.2,42.03,-53.4,-10.54,2.53,31.57,2.66,0.45,68.43,6.22,0.29,0.18,0.65,496.68,178.32,471.45,19.23,164.38,31.82,2.92,16391279.0,19691458.0,3416561.0,-12.2,8000546.0,14266657.0,-58.52,3.54,1
49,(주)금복,0.18,73323,77.65,1.37,-11.05,1.44,1118.96,0,23.06,0,0,2.43,0,0,0,0.11,0.22,0.0,44.68,0.0,44.68,0.0,-44.09,0.9,11014987.0,9814061.0,1028276.0,-3.19,7822153.0,3495234.0,-34.13,5.32,0
50,(주)금송,4.55,835113,71.72,2.39,33.72,-2.27,15.55,10.75,9.53,0,17.91,2.79,0,20.12,298.78,0.29,0.34,497.04,37.44,305.01,37.21,504.5,-25.9,6.42,15160254.0,18210358.0,5261208.0,4.6,7539037.0,2822555.0,13.24,1.42,0
51,(주)금호에이엠티,0.5,1673944,426.37,-0.99,41.61,-11.95,0,7.1,-13.53,13.32,0,-16.22,86.68,13.08,64.57,1.2,1.44,0.0,3.42,0.0,2.98,0.0,-434.44,0.63,61408554.0,13569642.0,16355346.0,-0.24,61042106.0,2090080.0,-0.91,5.68,0
52,(주)금호정밀,1.35,867423,77.49,8.63,18.97,12.66,0,0,1.55,9.21,23.28,1.67,90.79,14.45,7.76,1.07,1.64,1200.73,51.74,103.79,25.85,944.64,-25.53,0.68,18693128.0,20249943.0,20887839.0,-0.16,10714097.0,5543581.0,-0.14,4.21,0
53,(주)기광정밀,0.01,9206,71.07,6.14,9.71,51.34,78.39,-98.48,2.05,20.83,1.07,0.23,79.17,5.85,7.06,0.11,0.13,381.92,63.41,265.7,48.86,439.0,-5.14,15.61,22558955.0,28465716.0,3062969.0,1.96,3997451.0,2534918.0,14.41,3.19,0
54,(주)기도스포츠,1.68,1672274,70,4.69,21.75,8.36,0,23.27,-1.24,15.14,-17.96,-1.15,84.86,15.1,3.97,0.93,28.33,2030.37,36.05,168.87,10.99,1406.37,-60.29,0.05,33429431.0,35075897.0,31807117.0,2.93,33068874.0,11920419.0,3.08,4.04,1
55,(주)기평디엔씨,-0.12,-142889,106.05,0,-12.91,0,0,0,0,0,0,-10.03,0,0,0,0,0.0,0.0,0.05,0.0,0.05,0.0,-43.89,0.05,19938495.0,13292480.0,0.0,-0.7,5837025.0,2738.0,0.0,8.49,0
56,(주)기흥금속,-6.4,-1294426,82.48,-3.44,5.3,-7.79,0,0,-22.88,0.22,-89.69,-9.39,99.78,16.3,4.19,0.41,0.49,1601.63,21.88,28.89,5.52,1476.15,-47.3,0.16,13185786.0,14009057.0,5851791.0,-5.11,8482386.0,1856321.0,-11.51,1.78,0
57,(주)길산골프클럽,1.83,396242,79.01,-0.26,221.61,4.32,-5.95,-21.17,11,97.99,5.49,0.89,2.01,0,484.34,0.08,0.08,498.36,2.74,7552.37,2.72,584.79,-80.52,2.55,18819100.0,22595286.0,1833710.0,4.29,18705209.0,512608.0,44.05,1.19,0
58,(주)꿈나무,999999999,-131033,94.39,-5.54,0.5,-3.32,0,0,-6.13,0,-9.26,-0.35,0,0,0,0.06,0.0,2563.86,147.14,57.18,147.14,2368.7,3.55,0.0,34339817.0,35679197.0,2123358.0,5.35,2686733.0,3953241.0,86.46,0.0,0
59,(주)나경인터내셔날,-2.49,-699161,93.85,-0.73,442.57,-40.33,0,0,-69.44,94.79,-109.93,-3.81,5.21,0,85.03,0.05,0.06,3677.59,3.07,18.52,2.93,3725.35,-43.68,2.47,22480650.0,23091937.0,1270031.0,-3.24,10406584.0,319327.0,-57.42,1.3,0
60,(주)나노텍세라믹스,-0.67,-199931,72.66,-9.26,-5,-2.23,0,0,-4.7,22.26,-35.7,-4.42,77.74,17.92,5.59,0.94,1.8,835.37,183.18,67.03,66.59,665.35,13.11,29.25,7955144.0,8907438.0,8808626.0,15.26,1403753.0,2571349.0,13.78,4.42,0
61,(주)나라계전,-0.98,-432101,89.63,-1.88,-2.66,-89.42,0,0,-139.14,3.84,0,-6.64,96.16,0,0.62,0.05,0.48,0.0,64.04,0.0,58.47,0.0,-39.4,0.01,11942709.0,10899392.0,525000.0,12.81,11942709.0,7648475.0,291.43,4.56,0
62,(주)나산산업,1.02,628340,71.58,3.37,-3.41,-38.55,793.89,-23.42,4.49,9.63,36.4,5.46,90.37,5.44,15.02,1.22,2.57,472.8,84.34,218.88,73.99,326.97,-7.97,4.86,14487833.0,17552097.0,21017647.0,8.29,8931209.0,7532967.0,5.71,4.7,0
63,(주)나이스엘엠에스,5.12,7555841,72.38,85.78,76.45,81.28,2356.1,267.28,8.96,16.87,108.6,17.02,83.13,6.86,11.14,1.9,4.45,477.09,73.18,61.37,46.88,284.42,-18.59,8.02,40360576.0,48820316.0,71318412.0,8.54,33833506.0,24759187.0,4.83,5.47,0
64,(주)나인스포렉스,1.68,163980,90.51,-1.19,-47.91,5.66,-30.33,-15.7,6.79,0,10.48,0.73,0,1007.1,0,0.11,0.11,1257.47,0.5,59.12,0.5,1351.37,-88.5,0.45,7433635.0,8024795.0,867112.0,3.71,7138218.0,36038.0,31.81,1.32,0
65,(주)나투젠,1.65,489247,72.56,5.52,18.76,24.62,-66.62,-0.11,1.61,19.68,16.06,1.26,80.32,5.62,7.02,0.79,1.16,1107.29,49.55,351.49,33.39,811.9,-33.34,8.15,11676137.0,12730616.0,9737343.0,6.02,8414087.0,4169312.0,7.22,3.17,0
66,(주)나후사이언텍,-2.4,-845284,62.17,-66.15,7.2,-35.17,0,0,-47.26,-28.27,0,-12.42,128.27,5.22,0,0.26,0.35,0.0,27.56,0.0,27.56,0.0,-102.0,0.31,5341337.0,3793187.0,1970478.0,-1.32,5341337.0,1472162.0,-3.57,6.79,1
67,(주)낙민건설,0.35,1066898,13583.5,-99.49,-99.49,-96.71,0,0,-65.16,66.07,0,-6.2,33.93,0,5.89,0.1,3995.79,0.0,0.2,0.0,0.2,0.0,-50434.24,0.2,116655981.0,181917.0,1710198.0,25.58,91929953.0,181489.0,1744.59,7.09,0
68,(주)남강메디칼센터,0.02,5209,72.76,-2.46,-25.45,-57.29,0,-78.9,-56.21,0,0,-2.48,0,0,0,0.04,0.05,0.0,3.2,0.0,3.2,0.0,-60.5,0.15,9642058.0,8608037.0,384000.0,-2.83,5380008.0,171999.0,-71.18,4.16,0
69,(주)남영,13.31,1634269,60.49,-0.76,9.45,10.89,20.26,33.37,14.56,21.47,80.1,14.37,78.53,5.28,111.39,0.99,1.33,296.44,145.41,4618.07,139.58,308.0,6.97,10.58,6844820.0,9153854.0,9072326.0,22.56,1404320.0,2041973.0,17.02,1.97,1
70,(주)남우,1,2469607,46.86,24.68,28.33,730.57,0,0,1.05,30.66,2.3,0.4,69.34,599.49,0.67,0.38,3.04,526.46,230.91,2870.69,102.12,108.01,46.92,86.16,75565660.0,89919089.0,31122134.0,2.11,32226622.0,74415332.0,5.13,5.22,1
71,(주)남창,4.14,978854,63.7,5.52,-12.31,11.7,267.67,49.28,1.3,12.06,12.16,2.85,87.94,8.77,6.67,2.19,26.83,312.39,125.93,2008.24,70.85,101.39,15.53,17.86,12547071.0,16563551.0,35399426.0,-0.27,9919257.0,12491296.0,-0.1,2.17,1
72,(주)남청,1.56,4650001,88.58,-0.74,1.1,-0.25,0,0,0.48,14.44,26.26,0.26,85.56,6.75,0.93,0.54,1.99,8322.78,78.37,33.42,12.01,2632.95,-18.98,0.57,95363047.0,96508854.0,52148034.0,-6.3,84654297.0,66340349.0,-11.53,3.49,0
73,(주)내추럴오투피아,0.76,429376,105.12,-9.51,-30.39,-10.78,0,-24.82,-9.39,35.78,0,-1.47,64.22,8.95,0,0.16,0.17,0.0,48.61,0.0,48.61,0.0,-5.81,8.45,8995051.0,8489563.0,1402283.0,7.02,959379.0,466360.0,45.01,6.03,0
74,(주)네오슈테른테크놀로지,-4.27,-85469,35240.55,-43.24,-96.5,0,0,0,0,0,0,-127.37,0,0,0,0,0.0,0.0,0.01,0.0,0.01,0.0,-36304.05,0.01,26297241.0,60372.0,0.0,-1.75,21918827.0,1348.0,0.0,0.09,0
75,(주)네오지텍,0.31,98083,72.61,-2.04,-31.71,2.4,0,-70.18,-29.78,70.93,-6.77,-1.57,29.07,1.56,0,0.05,0.06,342.55,39.79,130.93,39.79,425.58,-5.8,0.0,10315540.0,13326979.0,708140.0,1.07,1284310.0,510995.0,15.62,3.27,0
76,(주)네오코너스톤,0.05,4192,80.46,-4.87,-77.41,6.6,0,-98.33,-10.27,0,-4.79,-0.79,0,62.4,0,0.08,0.08,506.08,0.38,507.37,0.38,604.22,-80.41,0.15,8986902.0,10762689.0,849194.0,3.46,8686902.0,33058.0,36.65,0.96,0
77,(주)네패스야하드,-0.17,-280764,139.84,-5.61,117.08,-68.44,0,0,-17.86,7.48,0,-10.89,92.52,12.5,114.22,0.61,0.89,0.0,41.02,0.0,40.34,0.0,-63.85,17.73,26312165.0,18037126.0,11322543.0,1.34,19528008.0,8011026.0,3.12,5.57,0
78,(주)넷피아,0.02,1096,95.05,10.94,82.36,-7.31,0,-98.48,-4.52,0,0,-5.23,0,9.46,0,1.16,101.5,0.0,14.12,0.0,14.12,0.0,-254.26,2.43,4175537.0,1243373.0,1365818.0,3.89,3681369.0,519911.0,11.88,5.54,0
79,(주)녹산,-38.3,-127919,74.43,-7.09,-38.03,-12.03,0,0,-9.16,57.58,-21.66,-1.12,42.42,5.54,1.55,0.12,0.15,1996.82,43.27,1069.93,12.78,1846.54,-15.65,1.16,10682293.0,11217257.0,1418594.0,4.89,3094703.0,1338931.0,36.8,0.04,0
80,(주)녹십초제약,999999999,1099422,71.96,-4.01,6.97,-13.01,-10.68,176.91,9.27,58.23,13.34,2.92,41.77,5.36,15.45,0.31,0.46,320.13,41.91,946.47,37.93,285.97,-44.26,29.72,9089661.0,11929058.0,3830335.0,12.05,9089661.0,3809266.0,28.58,0.0,0
81,(주)농심미분,1.89,1125879,157.14,-14.57,-3.8,9.31,0,0,5.12,31.41,0,3.86,68.59,5.7,12.56,0.75,1.13,0.0,57.08,0.0,44.56,0.0,-17.21,1.5,19736262.0,11645698.0,9531751.0,7.01,4668856.0,2665119.0,14.51,3.05,0
82,(주)뉴라이프건설,1.18,242606,80.77,65.25,70.86,-64.19,-15.68,-14.69,1.85,24.58,7.83,1.01,75.42,77.84,0.59,0.55,155.52,830.2,617.34,173.9,17.59,20.78,81.93,4.69,7218750.0,8088269.0,3544205.0,4.25,1280912.0,7907540.0,8.66,4.0,0
83,(주)뉴센트로빌,999999999,-1106656,287.86,-15.58,-15.63,0,0,0,-2922.59,-945.76,0,-7.79,1045.76,0,0.03,0,0.7,0.0,24.06,0.0,21.87,0.0,-314.27,1.1,54011502.0,13042068.0,37963.0,3.77,53975309.0,12987726.0,5364.67,0.0,0
84,(주)뉴앤뉴,2.22,835808,86.88,1.7,42.11,-2.71,-18.12,-17.02,17.87,0,68.56,4.52,0,22.01,0,0.25,0.28,1038.3,12.16,1363.74,12.16,1023.43,-72.89,10.15,9431776.0,10340164.0,2595392.0,8.19,8580472.0,1043466.0,29.76,4.1,0
85,(주)다남솔라,0.42,288826,83.87,-14.25,-73.3,-14.24,0,-51.06,-24.05,18.43,-24.69,-2.97,81.57,11.51,0,0.12,0.13,776.04,33.19,61.48,33.19,848.21,-6.39,8.74,12237504.0,13814424.0,1846978.0,5.29,1322063.0,438797.0,35.03,5.53,0
86,(주)다모아,3.8,1297731,81.13,2.72,17.26,29.69,250.9,96.19,9.76,20.61,43.98,4.96,79.39,5.57,22.9,0.51,0.6,643.68,19.87,502.91,16.53,637.67,-57.47,1.98,16185672.0,18700206.0,9374288.0,4.53,13413476.0,2665853.0,7.82,2.25,0
87,(주)다스코,-1.56,-2374610,129.94,-15.52,25.81,-8.91,0,0,-24.7,-9.57,0,-12.21,109.57,13.99,13.29,0.49,0.56,0.0,9.27,0.0,6.24,0.0,-114.01,1.39,39069817.0,27192978.0,14682742.0,2.22,34170128.0,3166803.0,5.91,4.26,0
88,(주)다영푸드,1.96,1032184,75.98,2.54,-7.3,22.31,-55.25,11.54,0.65,23.18,5.64,0.68,76.82,3.57,10.08,1.05,2.29,712.06,65.1,107.22,47.82,465.28,-22.9,8.12,14887081.0,16977784.0,17527657.0,5.34,11137368.0,7250213.0,4.54,3.99,0
