,구분,이자보상배율2016,영업이익2016,차입금의존도2016,총자본증가율2016,유동자산증가율2016,매출액증가율2016,순이익증가율2016,영업이익증가율2016,매출액순이익률2016,매출액총이익률2016,자기자본순이익률2016,총자본순이익률2016,매출원가 대 매출액비율2016,매출채권회전률2016,재고자산회전률2016,총자본회전률2016,유형자산회전율2016,부채비율2016,유동비율2016,자기자본배율2016,당좌비율2016,비유동비율2016,순운전자본비율2016,현금비율2016,부채2016,자산2016,매출액2016,부채/현금흐름2016,유동부채2016,유동자산2016,매출/현금흐름2016,차입금평균이자율2016,정상기업여부
2571,주식회사전주원파워,-0.2,-3260316.0,60.17,-1.96,0.91,5.89,0.0,0.0,-4.01,10.28,-14.9,-3.75,89.72,8.86,8.08,0.93,1.4,323.1,88.31,154.04,46.01,312.27,-3.47,4.19,497696453.0,651732521.0,615192554.0,2.86,193325940.0,170719560.0,2.31,4.15,0
2572,주식회사정광종합건설,0.19,23086.0,2.05,-11.31,-12.46,207.89,0.0,0.0,-0.94,12.14,-0.41,-0.37,87.86,0.0,1.15,0.39,11.49,4.23,6243.64,1052.26,4405.13,8.19,90.67,2005.27,1871183.0,46066265.0,19014634.0,-11.06,679857.0,42447812.0,-1.09,3.31,0
2573,주식회사정동종합토건,0.6,9403043.0,90.66,55.07,73.11,507.17,0.0,0.0,0.26,19.64,0.0,0.14,80.36,307.59,1.07,0.54,5039.56,0.0,145.1,0.0,61.55,0.0,29.87,9.81,481201874.0,407167551.0,181630731.0,-0.45,269718278.0,391355680.0,-1.19,4.67,0
2574,주식회사정선라임,0.03,21434.0,86.06,-5.01,-5.3,-15.4,0.0,0.0,-7.57,17.71,-494.81,-4.13,82.29,8.25,60.57,0.55,0.6,6653.9,20.51,4.43,19.77,6174.57,-33.24,0.08,17686862.0,17952674.0,10048566.0,2.92,7506771.0,1539932.0,5.14,4.54,0
2575,주식회사제모피아인베스트,-0.63,-394932.0,85.3,52.25,43.22,11.83,0.0,0.0,3.45,0.0,0.22,0.03,0.0,29.33,0.0,0.01,0.01,728.5,0.4,458.75,0.4,825.66,-86.01,0.22,50130299.0,57011568.0,441950.0,-2.35,49230299.0,195911.0,-266.0,1.63,0
2576,주식회사제스코파워,-0.09,-120552.0,86.83,34.56,32.56,0.0,0.0,0.0,-103.77,15.93,0.0,-16.94,84.07,11.11,0.0,0.16,0.19,0.0,17.32,0.0,17.32,0.0,-70.54,0.33,24361200.0,18268580.0,2599140.0,-4.09,15585020.0,2699036.0,-38.31,8.22,0
2577,주식회사제이앤디아이비,999999999.0,-72292.0,410.09,-69.09,18785033.33,0.0,0.0,0.0,0.0,0.0,0.0,-136.27,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,1.88,0.0,-743.98,1.81,29982687.0,3954284.0,0.0,-0.16,29982687.0,563554.0,0.0,0.0,1
2578,주식회사제이에스레저산업,0.17,36132.0,95.43,-1.79,108.87,-14.44,0.0,-55.02,-18.06,0.0,-31.28,-1.58,0.0,30.67,0.0,0.09,0.09,2230.19,0.65,44.72,0.65,2315.7,-95.09,0.2,9972765.0,10419936.0,917974.0,0.68,9972765.0,64789.0,7.38,2.14,0
2579,주식회사제이에스아이,-4.68,-1327885.0,75.34,10.01,91.54,68.09,0.0,0.0,-14.46,1.31,0.0,-13.23,98.69,7.94,12.15,0.91,1.2,0.0,34.1,0.0,24.59,0.0,-55.2,4.08,13308672.0,12711676.0,11097651.0,-21.95,10646989.0,3630149.0,-26.32,3.29,0
2580,주식회사제이에스아이컴퍼니,0.46,167693.0,96.05,-1.01,85.74,6.72,0.0,181.58,-3.92,0.0,-11.9,-0.34,0.0,0.0,0.0,0.09,0.11,3636.07,1.44,20.84,1.44,3695.01,-75.33,0.08,14399821.0,14795848.0,1277569.0,0.41,11308894.0,162606.0,4.62,2.53,0
