구분,항목,이자보상배율(이자비용),이자보상배율(이자비용),이자보상배율(이자비용),영업이익(손실)(천원),영업이익(손실)(천원),영업이익(손실)(천원),차입금의존도,차입금의존도,차입금의존도,총자본증가율,총자본증가율,총자본증가율,유동자산증가율,유동자산증가율,유동자산증가율,매출액증가율,매출액증가율,매출액증가율,순이익증가율,순이익증가율,순이익증가율,영업이익증가율,영업이익증가율,영업이익증가율,매출액순이익률,매출액순이익률,매출액순이익률,매출액총이익률,매출액총이익률,매출액총이익률,자기자본순이익률,자기자본순이익률,자기자본순이익률,총자본순이익률,총자본순이익률,총자본순이익률,매출원가 대 매출액비율,매출원가 대 매출액비율,매출원가 대 매출액비율,매출채권회전률,매출채권회전률,매출채권회전률,재고자산회전률,재고자산회전률,재고자산회전률,총자본회전률,총자본회전률,총자본회전률,유형자산회전율,유형자산회전율,유형자산회전율,부채비율,부채비율,부채비율,유동비율,유동비율,유동비율,자기자본배율,자기자본배율,자기자본배율,당좌비율,당좌비율,당좌비율,비유동비율,비유동비율,비유동비율,순운전자본비율,순운전자본비율,순운전자본비율,현금비율,현금비율,현금비율,부채(*)(천원),부채(*)(천원),부채(*)(천원),자산(*)(천원),자산(*)(천원),자산(*)(천원),매출액(영업수익)(*)(천원),매출액(영업수익)(*)(천원),매출액(영업수익)(*)(천원),CASH FLOW 대 부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 부채비율,유동부채(*)(천원),유동부채(*)(천원),유동부채(*)(천원),유동자산(*)(천원),유동자산(*)(천원),유동자산(*)(천원),CASH FLOW 대 매출액비율,CASH FLOW 대 매출액비율,CASH FLOW 대 매출액비율,차입금평균이자율,차입금평균이자율,차입금평균이자율
,년도,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009,2007,2008,2009
회사명,거래소코드,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount
코드네이처(주),078940,-2.11,0.05,-2.42,-4303377,115977,-5359889,55.25,45.13,41.94,64.95,64.99,7.57,8.78,54.14,-12.71,-9.77,27.18,-11.21,0,0,0,0,0,0,-18.16,-13.18,5.07,-0.85,11.99,-3.09,-27.71,-18.48,4.24,-13.85,-7.75,2.05,100.85,88.01,103.09,9.6,17.81,20.79,4.93,3.51,2.89,0.76,0.59,0.4,1.48,1.03,0.73,158.18,128.02,91.37,54.79,61.46,54.96,144.58,246.13,155.59,30.06,20.83,31.73,180.29,163.75,147.6,-24.89,-17.67,-18.74,10.7,2.13,4.82,31315712,47346726,43311689,51112698,84331490,90713202,31306119,39816302,35354426,-15.34,-16.42,-9.19,28142217,38672213,37747324,15419813,23768652,20747052,-15.35,-19.53,-11.26,11.97,6.87,5.81
코스맥스비티아이(주),044820,1.5,2.3,3.58,2340687,4890787,6751642,42.12,42.32,30.66,21.78,13.26,25.94,28.62,10.26,39.3,33.12,31.04,37.19,-53.56,101.41,225.89,-35.87,108.95,38.05,1.42,2.19,5.2,11.76,13.04,13.83,3.95,7.61,18.58,1.5,2.57,6.99,88.24,86.96,86.17,4.31,5.04,6.09,13.94,15.08,14.95,1.05,1.18,1.35,2.39,3,3.74,189.2,201.72,142.73,105.8,76.2,94.7,471.6,511.98,704.6,87.3,62.53,75.11,160.01,170.51,125.97,2.45,-13.58,-2.69,0.53,1.15,4.79,48505092,56143341,62187527,74141875,83975441,105758234,71009276,93048070,127653172,3.63,8.96,9.34,31305753,47926482,53721524,33120855,36519462,50871820,2.48,5.4,4.55,5.67,6.36,5.55
코스모신소재(주),005070,-3.93,-2.64,-0.95,-31244879,-13944032,-5238292,56.05,58.65,62.4,-15.11,-12.89,-5.3,-39.57,-0.71,-9.99,-19.75,1.83,0.96,0,0,0,0,0,0,-36.84,-22.54,-7.53,-13.85,-1.98,2.81,-45.29,-44.11,-21.1,-16.44,-11.92,-4.44,113.85,101.98,97.19,5.89,7.2,7.96,5.75,5.77,6.23,0.45,0.53,0.59,0.59,0.68,0.76,224.03,342.03,417.32,59.57,66.5,58.12,102.29,65.32,52.85,33.73,31.46,33.98,265.96,351.75,416.88,-12.16,-10.29,-13.99,4.54,3.69,9.03,160268592,156252976,154260752,231807806,201936994,191225810,112663752,114726125,115825644,-7.85,-8.77,-2.32,69732563,62023243,63876816,41538768,41245234,37124623,-11.17,-11.94,-3.09,6.34,4.25,4.62
코스모화학(주),005420,-2.36,-0.34,1.11,-13102352,-2376263,6444826,43.57,23.3,21.49,-4.95,122.44,-2.75,-29.22,47.13,-24.78,14.48,19.76,6.69,0,0,0,0,0,0,-20.29,-5.54,2,-3.43,9.46,18.8,-37.68,-5.25,1.21,-10.74,-2.24,0.63,103.43,90.54,81.2,8.54,12.05,12.63,12.49,8.33,6.98,0.53,0.4,0.32,0.72,0.49,0.37,326.18,95.28,86.43,31.18,43.31,34.24,68.62,330.09,336.25,25.04,22.42,20.47,352.83,173.05,170.02,-37.99,-14.9,-16.91,0.39,0.08,0.89,121995649,172997101,159852377,159396911,354559920,344800742,86532949,103633429,110563824,-6.53,-3.27,3.93,87991691,93179774,88665626,27432269,40359775,30357246,-9.21,-5.46,5.68,8.89,9.07,7.43
코오롱글로벌(주),003070,2.35,1.83,1.03,67923985,76987287,52415526,36.41,42.55,36.36,26.32,25.13,5.67,17.04,37.64,3.68,-0.53,24.15,-5.23,-78.54,32.18,-70.81,-39.18,13.34,-31.92,1.3,1.39,0.43,14.43,12.75,12.63,4.9,6.37,1.79,1.4,1.47,0.38,85.57,87.25,87.37,2.76,2.77,2.05,19.06,18.96,18.93,1.08,1.06,0.88,45.67,55.45,34.32,284.4,379.9,368.67,142.25,114.55,105.83,256.56,257.15,278.25,130.27,105.27,100.32,136.71,139.75,142.76,19.14,9,3.83,12.25,11.59,3.2,882763766,1181872663,1241060344,1193154114,1492974367,1577696128,1149073539,1426607728,1351944891,-0.09,-3.64,-6.27,540462357,923817257,1036635620,768820678,1058214671,1097104477,-0.07,-3.01,-5.75,8.12,7.88,8.46
코오롱생명과학(주),102940,7.15,10.08,17.03,4159164,8172402,12962439,22.01,23.98,13.14,0,45.39,43.13,0,28.4,40.4,0,22.29,23.54,0,119.9,16.51,0,96.49,58.61,6.01,10.8,10.19,21.13,26.5,29.93,20.64,37.02,24.02,9.11,16.33,13.21,78.87,73.5,70.07,12.52,15.89,10.48,5.4,5.32,5.53,1.52,1.51,1.3,10.95,7.13,4.44,126.52,126.72,59.69,165.7,152.12,291.21,1018.87,1480.13,2466.52,96.63,79.02,192.4,73.77,91.71,66.41,26.74,20.4,38.35,49.62,51.07,102.72,21149619,30771151,29455912,37865731,55054826,78802349,57441040,70247079,86782783,13.61,17.33,18.57,15409211,21551883,15806783,25533779,32785073,46031375,5.01,7.59,6.3,6.98,7.53,6.46
코웨이(주),021240,20.13,16.76,16.31,161296112,190148952,204257405,11.97,15.67,21.23,5.76,14.46,18.6,-2.55,20.23,7.12,8.53,8.35,7.42,55.19,11,18.76,43.66,17.89,7.42,9.59,9.82,10.86,68.29,69.02,67.41,24.04,22.94,24,12.77,12.86,13.09,31.71,30.98,32.59,10.61,9.82,8.2,17.55,22.7,25.08,1.33,1.31,1.21,3.18,3.53,3.65,77.13,79.58,86.68,100.64,119.28,94.04,1344.19,1517.53,1673.98,85.94,104.73,83.96,102.27,99.86,111.83,0.27,7.17,-2.54,7.25,19.09,11.76,407594521,474776333,590000908,936076886,1071407804,1270679666,1213090172,1314402927,1411922316,57.29,61.93,52.24,393048412,398741701,541770439,395573254,475603124,509455179,19.25,22.37,21.83,6.57,8.11,5.73
코웰패션(주),033290,-6.94,6.09,1.26,-3874149,2463475,1660458,15.95,12.85,27.76,-11.09,13.01,40.4,-29.8,-0.28,-6.12,-15.44,2.67,-2.1,0,0,0,0,0,-32.6,-17.6,4.6,-0.85,17.21,29.34,24.14,-14.39,3.6,-0.56,-10.02,2.68,-0.38,82.79,70.66,75.86,3.6,4.82,5.32,6.85,10.75,10.86,0.57,0.58,0.45,1.71,1.78,1.69,41.75,27.98,63.5,98.43,161.78,39.76,413.89,518.05,513.56,74.33,123.61,30,107.62,100.79,140.27,-0.39,8.11,-21.52,4.97,46.88,0.6,18225506,15287721,38131822,61884060,69934185,98185121,37435888,38433951,37625346,-10.57,15.47,13.66,15137158,9183798,35082241,14898900,14857827,13949160,-5.14,6.15,13.84,5.48,4.29,7.26
코위버(주),056360,109.71,48.82,18.79,7766901,5070265,2071630,1.79,5.08,4.02,14.1,5.79,-1.6,15.57,2.91,-18.22,38.48,-1.6,-24.69,26.3,-33.95,-51.78,25.79,-34.72,-59.14,12.98,8.71,5.58,27.57,23.26,23.05,16.4,9.86,4.54,13.29,8.01,3.79,72.43,76.74,76.95,5.63,4.93,3.31,6.35,5.36,3.28,1.02,0.92,0.68,4.41,4.13,2.6,22.86,23.34,16.81,456.36,507.02,520.68,927.41,977.22,1015.32,350.35,373.12,305,36.85,39.34,50.7,54.67,54.67,45.73,83.96,77.22,25.02,10382650,11171466,8361165,55810775,59039819,58095391,53618801,52761545,39737022,69.07,49.77,3.16,8561660,7930432,6314974,39072111,40208996,32880947,13.37,10.54,0.67,4.72,5.19,4.13
큐렉소(주),060280,-412.89,-30.7,-2370.06,-3091727,-1569485,-4327726,3,1.98,0,10.46,-7.89,-37.39,1.42,18.66,12.77,-82.55,34.33,-42.55,0,0,0,0,0,0,-21.2,-119.65,-373.89,9.01,61.64,23.55,-3.18,-24.65,-57.18,-3.01,-22.64,-52.12,90.99,38.36,76.45,2.84,2.14,0.96,8.59,7.14,1.85,0.14,0.19,0.14,60.18,52.02,36.72,11.49,6.19,15.83,281.75,709.63,616.84,308.99,298.79,170.32,250.69,669.07,466.56,79.62,67.09,39,18.44,31.64,55.57,0.08,150.18,120.86,3247516,1693482,2483847,31517682,29030530,18176743,4263567,5727396,3290358,-38.64,-130.36,-137.23,3197646,1506457,1954451,9009285,10690326,12055904,-29.43,-38.54,-103.59,1.58,6.72,0.64
크로바하이텍(주),043590,1.22,3.29,5.47,853810,3574201,6053723,36.1,37.97,28.3,24.35,6.43,21.25,46.73,7.7,41.52,5.63,67.41,11.12,0,646.99,59.94,682.46,318.62,69.37,0.24,1.07,1.54,10.55,10.78,12.17,0.56,4,5.18,0.27,1.77,2.49,89.45,89.22,87.83,5.43,6.66,6.99,10.91,15.78,16.65,1.13,1.66,1.61,2.84,4.71,5.52,127.99,123.11,97.58,95.75,101.17,124.68,463.88,504.51,531.35,71.2,82.83,101.74,118.54,114.72,85.54,-2.13,0.56,11.22,15.06,22.15,25.22,29686670,31055867,33701002,52880862,56281143,68238993,54040534,90468144,100532662,6.98,15.4,28.73,26514697,27027484,31036795,25387458,27343077,38696109,3.84,5.29,9.63,4.22,5.37,5.44
크리스탈지노믹스(주),083790,-47.51,-0.33,-4.67,-3435622,-259877,-1948340,4.35,25.93,4.1,20.84,61.99,-15.7,8.38,85.18,-39.49,-68.54,452.13,-35.47,0,0,0,0,0,0,-307.74,-133.41,93.52,0,0,0,-9.63,-19.2,7.57,-8.68,-14.5,5.76,0,0,0,33.33,23.58,4.98,0,0,0,0.03,0.11,0.06,0.44,1.56,0.82,12.59,48.61,15.66,797.06,213.79,733.27,782.04,827.98,893.5,797.06,213.79,733.27,53.8,59.9,66.1,45.67,31.77,37,302.22,26.81,249.53,4364837,20687853,7219461,39044597,63250209,53319612,1006862,5559214,3587458,-48.94,-1.63,3.44,2557963,17660624,3115526,20388557,37756061,22845162,-212.16,-6.08,6.92,5.12,8.63,4.48
태경산업(주),015890,51.67,28.76,15.06,11539391,29104089,9197594,5.73,7.34,9.36,-2.33,16.11,9.44,-4.15,43.96,10.81,18.37,86.04,-24.37,44.99,71.63,-15.36,106.01,152.22,-68.4,17.95,16.56,18.54,34.51,32.94,23.76,11.39,18.31,13.62,8.84,14.2,10.68,65.49,67.06,76.24,6.03,8.08,5.6,10.18,7.79,4.28,0.49,0.86,0.58,2.36,3.83,2.69,29.12,28.76,26.39,156.75,178.39,186.8,773.5,900.63,1004.17,126.7,83.96,122.53,96.89,88.92,86.79,9.04,13.6,14.56,57.83,10.22,62.29,32914179,37855056,38728199,145955900,169476621,185481297,72711537,135270645,102302723,36.74,15.71,23.45,23240741,29397666,31109826,36428714,52442503,58112258,16.63,4.4,8.88,1.81,9.72,4.1
태경케미컬(주),006890,2261.51,96.85,2869.42,2383636,5784109,10045837,0,0,0,19.82,4.81,30.38,-17.73,21.02,61.07,15.55,35.31,7.76,16.31,89.8,68.48,59.1,142.66,73.68,11.78,16.53,25.84,27.93,33.11,41.98,6.88,11.71,16.6,5.94,10.1,14.44,72.07,66.89,58.02,2.88,3.32,3.29,65.08,121.76,115.99,0.5,0.61,0.56,1.56,2.03,2.23,18.15,13.89,15.89,221.94,312.81,394.2,823.98,895.94,1147.97,214.31,309.73,386.02,91.9,84.68,79.17,12.2,17.45,23.65,41.53,67.07,198.45,8672672,7215913,10579333,56463398,59180462,77161350,26123517,35347138,38090952,51.48,64.27,78.66,5651160,4852290,6202081,12542383,15178469,24448718,17.09,13.12,21.85,0,0,0
태광산업(주),003240,2614.85,5.22,48.37,84621720,12032663,170513883,0,5.82,1.37,4.59,0.29,8.65,-18.38,-12.61,73.83,4.9,44.65,7.16,0,0,0,29.65,-85.78,1317.09,3.15,-2.92,17.44,10.87,4.51,12.83,2.83,-3.82,22.43,2.43,-3.18,19.49,89.13,95.49,87.17,15.63,22.18,17.16,9.16,14.57,15.7,0.77,1.09,1.12,1.49,2.14,2.79,17.6,22.62,8.89,168.63,110.96,415.56,25653.91,24674.58,30189.04,96.28,71.14,299.24,93.89,101.08,78.28,8.2,1.74,21.34,18.8,17.36,87.7,251319567,310705918,149370730,1679472722,1684339731,1829994600,1266798818,1832383517,1963651328,66.08,28.63,9.35,200787454,266672403,123778729,338584549,295896960,514369962,13.11,4.86,0.71,0,4.7,5.73
태림포장(주),011280,2.25,2.32,5.51,6082500,10104808,15347226,27.75,31.65,19.72,20.4,0.03,55.5,29.35,-6.74,10.82,17.67,23.89,-0.7,3.54,-36.18,89.7,30.53,66.13,51.88,5.6,2.88,5.51,15.99,15.42,17.2,7.67,4.81,6.72,4.77,2.78,4.13,84.01,84.58,82.8,4.93,5.4,4.91,21.82,24.57,22.01,0.85,0.97,0.75,1.67,1.98,1.35,70.27,75.25,55.33,91.44,72.45,66.12,420.06,408.25,716.26,78.67,61.03,55.2,123.61,130.48,127.05,-2.56,-9.72,-9.33,16.67,4.55,3.66,104502759,108765118,140303751,253218116,253296953,393880845,197289983,244418978,242706012,8.96,10.09,10.65,75887122,89326469,108460912,69394395,64716949,71716900,4.74,4.49,6.16,4.52,5.78,3.53
태양금속공업(주),004100,1.41,0.55,1.36,5379937,2429253,6030417,25.12,29.13,23.02,10.98,29.62,4.87,8.68,19.56,12.34,11.32,0.9,-6.6,70.09,-35.67,15.93,-12.01,-54.85,148.24,1.6,1.02,1.27,10.24,9.29,11.55,5.64,2.72,2.61,1.92,1.02,1.03,89.76,90.71,88.45,7.14,5.95,4.38,4.97,4.7,4.14,1.2,1,0.81,3.22,2.61,2.03,190.99,149.47,158.29,91.93,85.71,86.14,309.88,468.51,474.57,46.03,45.1,50.1,157.39,143.82,141.11,-4.03,-7.06,-7.3,1.06,1.13,3.7,118369802,140059877,150236788,180346120,233761953,245149987,205494000,207334416,193645829,11.06,1.31,2.05,90067910,115504580,129105529,82802455,98997834,111217796,6.37,0.89,1.59,8.29,7.79,7.1
태원물산(주),001420,12922.28,-9247.32,-64.19,865793,-943227,-406636,0,0.06,0,2.47,-7.86,4.62,-1.51,-11.73,9.8,14.09,4.55,-23.66,-17.88,0,0,-9.87,0,0,3.76,-0.01,0.98,7.6,2.44,4.43,4.4,-0.02,0.96,3.16,-0.01,0.69,92.4,97.56,95.57,4.81,5.04,3.79,30.08,26.44,19.76,0.84,0.9,0.7,1.97,1.99,1.54,39.33,37.79,41.93,216.88,223.25,211.2,848.06,790.19,729.61,205.74,203.42,199.39,68.93,71.09,69.82,27.23,26.72,26.75,54.44,20.98,22.7,11007469,9853351,11103844,38993567,35929728,37588601,32336005,33806539,25807604,16.44,3.6,4.4,9084730,7790424,9042075,19702828,17392435,19096518,5.6,1.05,1.89,0,1.03,63.97
태평양물산(주),007980,5.17,7.77,5.85,6387719,8461102,7024429,13.36,26.3,38.65,-3.78,29.17,33.91,-13.26,21.71,50,7.85,12.06,19.99,-28.62,0,0,-9.54,32.46,-16.98,1.44,-0.15,1.92,13.57,15.45,12.87,3.79,-0.42,6.19,2.62,-0.27,3.17,86.43,84.55,87.13,17.31,20.91,13.28,7.75,8.76,8.17,1.82,1.81,1.65,5.15,5.05,4.32,39.3,69.5,119.9,154.56,149,137.43,519.39,551.38,569.11,64.99,74.94,68.19,83.49,105.51,126.9,14.14,12.42,11.52,18.46,2.48,10.41,24465725,45925486,81779141,86714545,112007982,149986617,160917208,180320457,216363034,26.93,11.49,-3.65,22478922,28379074,46153571,34742313,42285090,63429011,4.09,2.93,-1.38,10.23,5.31,2.75
테라사이언스(주),073640,1.64,1.56,-0.59,2566818,4172295,-1862805,49.38,38.31,49.16,14.07,54.92,-10.64,-2.03,46.64,-21.8,7.71,26.08,-66.03,0,0,0,-30.93,62.55,0,-0.93,-13.99,-51.7,16.96,17.57,8.9,-0.93,-13.47,-14.74,-0.44,-6.15,-6.7,83.04,82.43,91.1,3.01,3.14,1.14,5.08,5.75,2.23,0.47,0.44,0.13,0.93,0.8,0.22,125.25,115.19,125.44,56.81,60.5,57.77,441.3,715.61,610.4,37.94,47.04,45.15,158.62,154.95,170.2,-22.48,-18.28,-17.91,0.51,0.97,2.41,49745631,74189846,68910612,89462893,138594999,123846577,39735464,50098799,17016929,1.18,-0.26,-7.04,46576239,64134034,52530485,26461388,38802383,30344431,1.48,-0.38,-28.51,3.93,5.48,5.57
텔코웨어(주),078000,999999999,999999999,999999999,8045361,8570883,4563431,0,0,0,-12.02,-2.52,-0.94,-16.3,-1.63,-3.23,1.29,-1.93,-18.33,-8.11,2.3,-27.12,-10.91,6.53,-46.76,11.77,12.28,10.95,33.98,37.69,34.16,7.7,8.08,5.97,6.24,6.91,5.12,66.02,62.31,65.84,1.83,2.98,2.8,406.66,183.48,250.25,0.53,0.56,0.47,3.01,3.05,2.56,17.99,15.99,16.89,503.12,573.92,491.48,1919.94,1903.84,1871.36,501.32,570.82,491.48,37.66,36.3,38.44,54.55,56.73,53.46,247.56,106.37,117.38,17357215,15299689,15887471,113860338,110993628,109948789,64518962,63273057,51672083,89.26,130.7,86.9,15407727,13286610,15014878,77519001,76255030,73794459,24.01,31.6,26.72,0,0,0
티와이엠(주),002900,2.46,2.85,1.48,9421460,10225398,6671491,24.83,26.91,26.09,3.87,11.07,8.82,7.21,3.79,4.88,-6.7,14.92,11.61,138.71,-63.17,59.26,-30.71,8.53,-34.76,4.27,1.37,1.95,25.76,24.62,21.78,8.64,3.07,4.81,4.66,1.59,2.31,74.24,75.38,78.22,4,4.36,4.71,5.05,5.17,5.22,1.09,1.17,1.18,4.37,4.26,4.07,83.49,101.66,114.2,190.47,157.24,158.4,385.61,389.7,399.25,120.24,97.14,93.16,69.37,84.46,94.22,29.54,21.16,20.65,24.54,14.68,16.93,105261773,129529945,149070056,231333272,256941609,279603794,247640656,284576264,317617935,3.38,6.68,12.31,75537202,94969770,98876829,143876469,149329246,156616322,1.44,3.04,5.78,6.65,5.67,6.34
티제이미디어(주),032540,999999999,999999999,999999999,-4576943,4159111,6277925,0,0,0,-11.27,10.91,54.12,-13.91,23.72,9.41,-30.17,24.18,12.23,0,0,38.29,0,0,50.94,-10.4,10.22,12.59,8.33,23.58,27.81,-7.24,8.88,9.43,-6.49,7.99,8.27,91.67,76.42,72.19,6.7,7.16,7.56,6.84,8.57,9.81,0.62,0.78,0.66,1.65,2.13,1.47,10.3,11.94,15.42,792.68,682.95,722.89,713.74,780.07,1165.9,643.7,593.48,626.1,49.64,43.27,65.16,48.05,52.36,37.52,390.73,170.79,181.96,4737174,5999034,11587073,50725052,56261116,86708758,33694813,41841384,46960530,2.3,35.03,52.69,3519023,5053147,5223211,27894663,34510671,37758010,0.32,5.02,13,0,0,0
티케이지애강(주),022220,3.88,2.12,0.96,4869371,6035700,4053672,48.91,43.37,47.96,36.61,47.89,47.17,2.18,65.26,-11.97,-1.59,32.88,64.91,0,0,-92.22,-33.85,23.95,-32.84,-8.13,14.81,0.7,19.36,22.75,10.73,-14.91,31.88,1.61,-7.23,12.22,0.64,80.64,77.25,89.27,2.79,3.5,5.57,4.93,4.86,5.86,0.89,0.83,0.92,4.4,3.54,3.29,153.02,166.5,139.87,120.96,164.5,112.92,305.32,263.43,425.36,86.68,116.32,69.14,114.1,102.99,151.84,9.51,24.06,4.2,12.57,15.37,2.66,45691634,69805686,95884784,75551578,111730552,164438232,58168122,77290976,127457054,1.38,3.04,4.65,34291753,41674056,53444686,41480254,68552219,60349757,1.09,2.74,3.5,5.15,6.67,6.63
티케이지휴켐스(주),069260,194.43,31.01,48.21,37744627,46140966,82787430,3.98,14.56,17.75,13.42,24.1,32.56,31.78,21.28,44.57,0.26,37.75,8.8,86.74,42.24,65.26,74.52,22.25,79.42,9.37,9.68,14.7,19.69,16.69,24.73,15.54,20.26,27.79,11.97,14.3,18.35,80.31,83.31,75.27,7.29,9.6,8.53,21.03,22.79,24.9,1.28,1.48,1.25,3.28,4.36,4.39,29.81,52.99,50.3,290.76,180.49,196.2,908.35,956.5,1290.56,263.32,159.34,185.74,50.07,61.15,51.89,40.3,26.77,32.1,119.95,29.97,0.08,57649016,107912150,138216468,251045334,311559765,412988103,301750405,415663083,452230058,57.73,39.04,42.55,53038380,103627145,137819692,154216675,187031972,270396730,11.03,10.14,13.01,3.88,5.38,2.89
팅크웨어(주),084730,43.6,19.04,22.22,21979290,13916858,15157177,9.32,10.32,10.27,70.32,6.15,13.17,66.17,5.31,18.89,59.99,32.1,7.03,67.27,-37.68,25.84,73.4,-36.68,8.91,10.6,5,5.88,28.87,23.13,20.92,31.68,14.52,16.55,20.26,9.72,11.15,71.13,76.87,79.08,8.12,8.33,9.31,7.55,7.89,8.3,1.91,1.94,1.9,33.92,37.87,49.9,51.14,47.75,49.23,228.36,239.61,245.85,1807.74,1962.99,2183.83,159.96,155.92,184.71,36.13,36.22,30.88,42.77,43.98,47.05,23.15,12.43,38.94,36179336,36681732,42370245,106920742,113498633,128441634,162234547,214313448,229384388,24.58,28.18,50.72,35628019,35757665,41432687,81360465,85678173,101863956,5.48,4.82,9.37,7.53,6.74,5.48
파나케이아(주),058530,-2.69,-3.03,-6.5,-1223763,-2664448,-3045606,26.21,23.65,38.89,39.36,-9.86,-29.53,47.61,-39.31,-10.47,-13,20.54,-37.81,0,0,0,0,0,0,5.84,-30.18,-195.02,26.42,19.05,17.09,2.15,-13.46,-78.23,1.61,-9.04,-44.97,73.58,80.95,82.91,1.99,2.9,2.16,2.99,4.13,3.11,0.28,0.3,0.23,1.7,1.59,0.9,50.37,47.07,134.98,892.19,233.96,82.64,317.44,290.25,128,743.85,186.45,65.02,78.71,99.87,139.18,42.32,18.37,-8.56,103.34,42.97,5.78,10894541,9381544,11866051,32522633,29314571,20656709,7686087,9264945,5761517,-9.4,6.22,7.68,1737264,4020640,10190761,15499717,9406626,8421719,-13.33,6.3,15.81,9.84,11.38,6.26
파미셀(주),005690,-6.22,-5.74,-3.77,-2064335,-3339802,-2486763,58.62,47.38,37.11,0.11,-68.88,47.23,8.91,-24.81,200.72,-14.32,-32.09,-13.68,0,0,0,0,0,0,-7.4,-53.23,-54.99,42.69,25.01,29.58,-5.86,-41.82,-39.62,-1.77,-13.2,-20.06,57.31,74.99,70.42,8.12,9.04,2.81,2.96,2.6,6.8,0.24,0.25,0.36,0.31,0.42,15.33,240.73,158.63,70.19,57.07,71.78,541.11,227.79,100.14,144.61,14.85,46.26,525.48,298.43,181.06,65.92,-9.34,-11.79,49.94,0.21,18.13,298.92,36192964,9778647,9680342,51227420,15943045,23472238,12262427,8327605,7188425,-1.12,8.37,-14.25,11143926,6661968,2657533,6360081,4781986,14380255,-3.32,9.83,-19.18,1.13,3.1,8.12
팜젠사이언스(주),004720,1.46,1.61,2.62,2665791,3811657,2997693,34.63,36.24,31.47,7.22,4.93,-33.53,22.99,1.23,-22.32,42.84,-1.12,-37.25,0,0,0,-45.42,42.98,-21.35,-0.28,-14.57,-3.99,35.85,39.18,63.8,-0.56,-29.28,-6.29,-0.27,-13.07,-2.64,64.15,60.82,36.2,2.89,2.37,1.58,7.28,7.35,6,0.96,0.9,0.66,13.24,10.37,8.55,98.88,154.66,117.82,136.55,105.9,142.26,117.44,96.06,92.49,105.81,88.57,117.95,71.52,97.33,60.54,17.14,3.44,21.45,3.98,2.42,2.08,42006074,53841483,31872612,84487307,88653165,58924345,78559320,77680145,48740944,-1.27,-1.59,-17.07,39623517,51719981,29907789,54106249,54770820,42548062,-0.68,-1.1,-11.16,6.67,7.73,4.52
팬오션(주),028670,29.35,35.62,-3.76,455939578,744987566,-81258000,16,22.24,39.8,98.53,47.51,15.12,212.92,18.62,16.09,75.03,69.64,-51.75,323.82,34.07,0,176.85,63.4,0,8.84,6.99,-0.69,11.52,10.29,-0.07,33.07,25.77,-1.07,19.5,15.88,-0.59,88.48,89.71,100.07,25.93,32.95,16.39,192.62,252.38,110.06,2.21,2.27,0.86,4.96,4.54,1.5,64.88,60.5,101.66,207.91,221.98,197.27,866.07,1312.41,1202.46,203.51,216.99,193.51,88.05,100.36,125.46,24.19,20.59,18.63,81.94,62.18,66.45,1156721736,1634589045,2516559000,2939591082,4336282886,4991914000,4873448968,8267278698,3989252000,26.39,31.07,9.32,658827891,731982824,956167000,1369772810,1624821411,1886263000,6.26,6.14,5.88,3.73,3.07,1.5
퍼스텍(주),010820,2.97,5.11,10.27,1229793,2132012,2916605,11.45,10.63,6.12,8.21,6.71,62.02,1.84,18.07,13.53,-65.7,24.1,18.93,-43.57,112.37,-92.71,-37.36,73.36,36.8,1.62,2.78,0.17,11.05,11.2,11.36,2.53,5.11,0.27,1.38,2.73,0.15,88.95,88.8,88.64,5.64,9.46,12.09,4.4,5.02,3.42,0.85,0.98,0.86,4.56,5.21,2.62,82.41,92.38,75.53,156.66,147.56,123.99,133.7,135.28,237.65,103.19,82.33,32.82,97.11,92.84,111.89,16.91,16.68,7.02,34.36,43.3,1.28,25488093,28907940,41969838,56416631,60201102,97539084,46081197,57185056,68011828,30.12,25.19,1.18,16840020,21108803,28518482,26381334,31147471,35361169,16.66,12.74,0.73,5.49,6.49,4.59
