회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류)
(주)모티브비즈,064070,2010,
(주)모티브씨앤씨,063546,2010,
(주)모팜,044556,2010/12,제조업
(주)모피언스,030373,2010,
(주)목산제약,053523,2010,
(주)목우강재,038858,2010/12,도매 및 소매업
(주)목우촌과마니커,049522,2010/12,제조업
(주)무들알앤씨,071075,2010,
(주)무등산랜드,067990,2010,
(주)무룡,064809,2010,
(주)무영씨엠건축사사무소,059096,2010/12,"전문, 과학 및 기술 서비스업"
(주)무주덕유산리조트,025109,2010/12,"예술, 스포츠 및 여가관련 서비스업"
(주)무지개렌트카,068028,2010,
(주)무진,056975,2010/12,도매 및 소매업
(주)무진기연,057257,2010/12,제조업
(주)무진서비스,068023,2010,
(주)무진오토,059371,2010/12,제조업
(주)무한,029364,2010/12,제조업
(주)무한,048290,2010,
(주)무한홀딩스,062134,2010/12,부동산업
(주)문경신소재,061025,2010/12,광업
(주)문성,065800,2010,
(주)문앤썬,047872,2010/12,제조업
(주)문영건설,014611,2010/12,건설업
(주)문영종합개발,063683,2010,
(주)문인터내쇼날,049908,2010/12,부동산업
(주)문주디엔씨,053762,2010/12,건설업
(주)문주하드웨어,063208,2010,
(주)문학동네,052397,2010/12,정보통신업
(주)문화방송아이피티브이에스피씨,060565,2010/12,정보통신업
(주)문화유통북스,041850,2010/12,운수 및 창고업
(주)문화일보,014616,2010/12,정보통신업
(주)뮤지엄,052133,2010/12,부동산업
(주)뮤토로직스,069454,2010,
(주)미건의료기,014619,2010/12,제조업
(주)미건코아,040907,2010/12,도매 및 소매업
(주)미광에너지,045349,2010/12,운수 및 창고업
(주)미광정공,063192,2010,
(주)미네박스,063727,2010,
(주)미뉴타텍,069893,2010,
(주)미니게이트,061253,2010/12,정보통신업
(주)미다스,052572,2010/12,부동산업
(주)미도,068033,2010,
(주)미도,014624,2010/12,제조업
(주)미도랜드,061301,2010/12,건설업
(주)미도에스케이,070965,2010,
(주)미도종합건설,045820,2010/12,건설업
(주)미도파유통,069154,2010,
(주)미동이엔씨,014627,2010/12,건설업
(주)미동전자통신,063568,2010,
(주)미드림,058300,2010/12,보건업 및 사회복지 서비스업
(주)미디안테크,067988,2010,
(주)미디어로그,011779,2010/12,정보통신업
(주)미디어신나라,020808,2010/12,도매 및 소매업
(주)미디어웹,051841,2010/12,정보통신업
(주)미디어포트,048398,2010/12,정보통신업
(주)미라이후손관거,053602,2010/12,제조업
(주)미라콤아이앤씨,030378,2010/12,정보통신업
(주)미래가,043289,2010/12,부동산업
(주)미래기계,065907,2010,
(주)미래네트웍스,063490,2010,
(주)미래도시건설,066961,2010,
(주)미래도시창조,059301,2010/12,부동산업
(주)미래랜드,069438,2010,
(주)미래로시스템,068826,2010,
(주)미래보,069917,2010,
(주)미래산업,041388,2010/12,제조업
(주)미래새한감정평가법인,048609,2010/12,부동산업
(주)미래세미컴,069288,2010,
(주)미래세움,046883,2010/12,건설업
(주)미래씨엔피,064978,2010,
(주)미래에너지,056968,2010/12,"전기, 가스, 증기 및 공기조절 공급업"
(주)미래에이치앤디,048917,2010/12,부동산업
(주)미래엔,010015,2010/12,정보통신업
(주)미래엔인천에너지,063569,2010,
(주)미래엠텍,060156,2010/12,제조업
(주)미래와우리들피에프브이,058678,2010/12,부동산업
(주)미래이노텍,063171,2010,
(주)미래인더스,029868,2010/12,제조업
(주)미래자원엠엘,053385,2010/12,제조업
(주)미래지앤이,060983,2010/12,부동산업
(주)미래코리아,064848,2010,
(주)미래테크,059349,2010/12,제조업
(주)미래테크노,053254,2010/12,제조업
(주)미래테크윈,039534,2010/12,제조업
(주)미래페이퍼,014639,2010/12,제조업
(주)미래하이텍,061831,2010/12,제조업
(주)미래해운,061033,2010/12,운수 및 창고업
(주)미래화이바테크,053926,2010/12,제조업
(주)미러스,061136,2010/12,도매 및 소매업
(주)미르시스템,047449,2010/12,제조업
(주)미르시스템즈,063454,2010,
(주)미르씨앤씨,064975,2010,
(주)미르앤두루,052982,2010/12,부동산업
(주)미르이앤씨,046222,2010/12,부동산업
(주)미리내,067759,2010,
(주)미림아트텍,059331,2010/12,제조업
(주)미미월드,014646,2010/12,제조업
(주)미보기아,061256,2010/12,제조업
(주)미봉이앤씨,049691,2010,
(주)미성드림시티,040276,2010/12,건설업
(주)미성엔아이티,044634,2010/12,제조업
(주)미성이앤씨,052991,2010,
(주)미성포리테크,044092,2010,
(주)미소인,049441,2010/12,부동산업
(주)미쉘인터내셔날,065661,2010,
(주)미애부,062356,2010/12,도매 및 소매업
(주)미엔지에셋,060065,2010/12,부동산업
(주)미영,065168,2010,
(주)미오,067837,2010,
(주)미우주택건설,053005,2010/12,건설업
(주)미정,061955,2010/12,제조업
(주)미주산업,070852,2010,
(주)미주씨앤디,064018,2010,
(주)미즈나래,059146,2010/12,부동산업
(주)미진산업개발,038995,2010/12,건설업
(주)미창케이블,058492,2010/12,제조업
(주)미켈란젤로,023645,2010/12,제조업
(주)미코티엔,051469,2010/12,제조업
(주)미투온,068172,2010,
(주)미트리치,059787,2010/12,도매 및 소매업
(주)미트뱅크,052185,2010/12,제조업
(주)미트빌,048457,2010,
(주)미트웰,068004,2010,
(주)미포,059901,2010/12,부동산업
(주)미화,070498,2010,
(주)미화실업,058864,2010/12,부동산업
(주)민스타,065718,2010,
(주)민영물산,014666,2010/12,제조업
(주)민영산업,059161,2010/12,제조업
(주)민예,049161,2010/12,건설업
(주)민음사,038964,2010/12,제조업
(주)민진`,041685,2010,
(주)밀레,059219,2010/12,제조업
(주)밀레21,020816,2010/12,정보통신업
(주)밀레니엄,052781,2010,
(주)밀레니엄빌더,058022,2010/12,부동산업
(주)밀레에델바이스홀딩스,041400,2010/12,제조업
(주)밀레코리아,010719,2010/12,도매 및 소매업
(주)밀리언골프클럽,046572,2010/12,"예술, 스포츠 및 여가관련 서비스업"
(주)밀양컨트리클럽,061093,2010/12,"예술, 스포츠 및 여가관련 서비스업"
(주)밀양한천,017859,2010/12,제조업
(주)밀탑,070700,2010,
(주)바다로,062146,2010/12,도매 및 소매업
(주)바라,051413,2010/12,제조업
(주)바로,065294,2010,
(주)바로건설기술,060843,2010/12,제조업
(주)바로나스틸,069774,2010,
(주)바로크씨앤에프,038730,2010/12,제조업
(주)바른컴퍼니,060287,2010/12,정보통신업
(주)바바패션,017861,2010/12,제조업
(주)바움디파트너스,059499,2010/12,부동산업
(주)바이널,070089,2010,
(주)바이서치코리아,065921,2010,
(주)바이오넷,042259,2010/12,제조업
(주)바이오리더스,059494,2010/12,"전문, 과학 및 기술 서비스업"
(주)바이오메디앙,052398,2010,
(주)바이오메디칼홀딩스,045756,2010,
(주)바이오액츠,013538,2010/12,제조업
(주)바이오제닉스,061166,2010/12,제조업
(주)바이오컨트리클럽,050548,2010/12,"예술, 스포츠 및 여가관련 서비스업"
(주)바이오트론,061947,2010/12,제조업
(주)바이오펫협동화단지,060703,2010/12,부동산업
(주)바이오포커스,069325,2010,
(주)바이오프로테크,051824,2010/12,제조업
(주)바이온텍,043077,2010,
(주)바이콤,063587,2010,
(주)바이텍금속,050631,2010,
(주)바이텍씨스템,020828,2010,
(주)바이텍정보통신,017865,2010/12,정보통신업
(주)바이텍코리아,052912,2010/12,제조업
(주)바이텔,063145,2010,
(주)바인아이엔지,053964,2010,
(주)바일테크놀러지,061969,2010/12,제조업
(주)바텍글로벌,063618,2010,
(주)바텍이엔지,060822,2010/12,제조업
(주)바텍이우홀딩스,046039,2010/12,제조업
(주)박스터,014683,2010/12,도매 및 소매업
(주)박원,052983,2010/12,제조업
(주)박전자,041225,2010/12,제조업
(주)박홍근홈패션,039978,2010/12,제조업
(주)반도,058325,2010/12,부동산업
(주)반도,070951,2010,
(주)반도개발,013904,2010/12,"예술, 스포츠 및 여가관련 서비스업"
(주)반도건설,052744,2010/12,건설업
(주)반도레저,052528,2010/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)반도종합건설,052523,2010/12,건설업
(주)반도호이스트크레인,038929,2010/12,제조업
(주)반도홀딩스,017867,2010/12,"전문, 과학 및 기술 서비스업"
(주)반석코퍼레이션,068917,2010,
(주)반우이앤씨,053892,2010/12,부동산업
(주)반월,059652,2010/12,부동산업
(주)반추정보통신,058014,2010/12,도매 및 소매업
(주)발리안트플러스,060781,2010/12,도매 및 소매업
(주)방림,046873,2010,
(주)배관제일,067538,2010,
(주)백년약속,057349,2010/12,건설업
(주)백두에스앤티,064208,2010,
(주)백산린텍스,014710,2010/12,제조업
(주)백산티엔에스,014711,2010/12,도매 및 소매업
(주)백산하이테크,048860,2010/12,제조업
(주)백상에스티,067909,2010,
(주)백석공영,014714,2010/12,제조업
(주)백스코,063428,2010,
(주)백제운수,062289,2010/12,운수 및 창고업
(주)백조씽크,014249,2010/12,제조업
(주)백진디앤에스,059597,2010/12,부동산업
(주)백천정밀,063689,2010,
(주)백철금속,014721,2010/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)백학음료,042877,2010/12,제조업
(주)밴퀴쉬홀딩스,053358,2010,
(주)밴티지건설,049670,2010/12,건설업
(주)밸류버거시스템즈,051497,2010/12,정보통신업
(주)밸류플러스,059530,2010/12,제조업
(주)뱅가드,061185,2010/12,부동산업
(주)버금시스템,066619,2010,
(주)버드우드,042017,2010/12,"예술, 스포츠 및 여가관련 서비스업"
(주)버팔로스포츠,068969,2010,
(주)번영중공업,066922,2010,
(주)범건축종합건축사사무소,064572,2010,
(주)범비에스티,053415,2010/12,제조업
(주)범서,046757,2010/12,제조업
(주)범석엔지니어링,070362,2010,
(주)범아스틸,063478,2010,
(주)범양사,042671,2010/12,제조업
(주)범양이엔씨,018187,2010/12,건설업
(주)범우,014733,2010/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)범우공영,030635,2010/12,건설업
(주)범우정밀,064320,2010,
(주)범천정밀,041603,2010/12,제조업
(주)범한상선,041316,2010/12,운수 및 창고업
(주)범한엔지니어링종합건축사사무소,046905,2010/12,"전문, 과학 및 기술 서비스업"
(주)베네토아이엔디,060890,2010/12,부동산업
(주)베네하임,040896,2010,
(주)베르상스퍼시픽,048810,2010/12,제조업
(주)베른타운디씨티,070442,2010,
(주)베리네트웍스,061832,2010,
(주)베리아이비홀딩스,054828,2010/12,금융 및 보험업
(주)베리엠앤씨,054937,2010/12,도매 및 소매업
(주)베리티비티,010233,2010/12,운수 및 창고업
(주)베리파인,052633,2010/12,제조업
(주)베바스토동희,056556,2010/12,제조업
(주)베바스토코리아홀딩스,026337,2010/12,제조업
(주)베베쿡,063317,2010,
(주)베사,066830,2010,
(주)베셀,059633,2010/12,제조업
(주)베스텍,043642,2010/12,제조업
(주)베스툴,046768,2010/12,제조업
(주)베스트글라스,050544,2010/12,제조업
(주)베스트밸리골프클럽,050108,2010/12,"예술, 스포츠 및 여가관련 서비스업"
(주)베스트에버,014750,2010/12,제조업
(주)베스트엔지니어링,060524,2010/12,제조업
(주)베스트인,060984,2010/12,부동산업
(주)베이스명동,067943,2010,
(주)베이힐,071072,2010,
(주)벡스코,014853,2010/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)벤제프,066732,2010,
(주)벤처캐슬,047435,2010/12,부동산업
(주)벤트코리아,049505,2010/12,도매 및 소매업
(주)벨리컨벤션센터,065037,2010,
(주)벨리타하우스,059372,2010/12,건설업
(주)벨이앤씨,052304,2010,
(주)벽산엔터프라이즈,012891,2010/12,건설업
(주)벽송,061226,2010/12,제조업
(주)벽원레저개발,042699,2010/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)벽은산업,067872,2010,
(주)벽진피앤티(P&T),043225,2010,
(주)보강플러스,063165,2010,
(주)보경금속,058470,2010/12,제조업
(주)보고파워,061490,2010/12,부동산업
(주)보광,040158,2010/12,제조업
(주)보광,059441,2010/12,제조업
(주)보광,014766,2010/12,제조업
(주)보광기업,048451,2010/12,도매 및 소매업
(주)보광산업,047321,2010/12,광업
(주)보광씨티,069282,2010,
(주)보광아이엔티,066222,2010,
(주)보광엔지니어링,049894,2010/12,건설업
(주)보광이천,047902,2010/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)보광종합건설,038722,2010,
(주)보광홀딩스,070293,2010,
(주)보국산업,058425,2010/12,제조업
(주)보그인터내셔날,052645,2010/12,도매 및 소매업
(주)보나비,057930,2010/12,숙박 및 음식점업
(주)보다글라스,066365,2010,
(주)보다테크,029693,2010/12,제조업
(주)보라존,051310,2010/12,정보통신업
(주)보람농업회사법인,043083,2010/12,"농업, 임업 및 어업"
(주)보람엔터테인먼트,060909,2010/12,정보통신업
(주)보령마트,071184,2010,
(주)보령바이오파마,014783,2010/12,제조업
(주)보령홀딩스,014782,2010/12,부동산업
(주)보림,014784,2010/12,제조업
(주)보명하이텍,051915,2010/12,제조업
(주)보미건설,014790,2010/12,건설업
(주)보미엔지니어링,038572,2010/12,건설업
(주)보미엔터프라이즈,053179,2010/12,부동산업
(주)보배,023763,2010/12,제조업
(주)보보스미트트레이딩,067864,2010,
(주)보부하이테크,050269,2010/12,제조업
(주)보생,014791,2010/12,제조업
(주)보성,014795,2010/12,건설업
(주)보성레미콘,049221,2010,
(주)보성아키테리어,056911,2010/12,건설업
(주)보성엔지니어링,043058,2010/12,도매 및 소매업
(주)보성열처리,058839,2010/12,제조업
(주)보성인더스트리,014800,2010/12,제조업
(주)보쉬렉스로스코리아,021484,2010/12,도매 및 소매업
(주)보쉬전장,018572,2010/12,제조업
(주)보스산업,067015,2010,
(주)보스코프레이션,051114,2010/12,제조업
(주)보스트,051208,2010,
(주)보스홀딩스,014805,2010/12,제조업
(주)보승식품,057970,2010/12,제조업
(주)보아텍,059306,2010/12,제조업
(주)보우메텍,041611,2010,
(주)보원산업,049278,2010/12,제조업
(주)보원엠피,045719,2010/12,제조업
(주)보원케미칼,061952,2010/12,제조업
(주)보원화스너,067224,2010,
(주)보임기술,041253,2010/12,제조업
(주)보진재,042642,2010/12,제조업
(주)보하임,058402,2010/12,부동산업
(주)보해B&H,023790,2010/12,제조업
(주)보현,029692,2010/12,부동산업
(주)보현메탈,045873,2010/12,제조업
(주)복성산업개발,064091,2010,
(주)복수,060542,2010/12,제조업
(주)볼빅,052288,2010,
(주)봉구통상,066895,2010,
(주)봉산,062023,2010/12,제조업
(주)봉은개발,057043,2010/12,부동산업
(주)부강테크,058523,2010/12,제조업
(주)부경,030081,2010/12,건설업
(주)부경엔지니어링,062172,2010,
(주)부경피엠씨,063296,2010,
(주)부광,014823,2010/12,제조업
(주)부광테크놀러지,049157,2010/12,제조업
(주)부국스틸,046202,2010/12,도매 및 소매업
(주)부국엔지니어링,049887,2010/12,건설업
(주)부국이엔지,071112,2010,
(주)부덕종합주류,064149,2010,
(주)부뜰정보시스템,045580,2010/12,정보통신업
(주)부라다,010293,2010/12,부동산업
(주)부르다문,047146,2010/12,제조업
(주)부림약품,049631,2010/12,도매 및 소매업
(주)부림특수유통,064132,2010,
(주)부마씨이,069765,2010,
(주)부미,050453,2010/12,제조업
(주)부민보드,064707,2010,
(주)부사린상사,038981,2010/12,제조업
(주)부산메탈상사,062438,2010/12,도매 및 소매업
(주)부산상공사,066386,2010,
(주)부산시멘트,049570,2010/12,제조업
(주)부산신항로지텍,063374,2010,
(주)부산워터젯,071211,2010,
(주)부산인텍부산금망,063857,2010,
(주)부산철강,014855,2010/12,도매 및 소매업
(주)부산첨단산업단지개발,062924,2010,
(주)부산크로스독,058412,2010/12,운수 및 창고업
(주)부산학원,029801,2010/12,교육 서비스업
(주)부성,071103,2010,
(주)부성고속관광,064833,2010,
(주)부성리싸이클링,014862,2010/12,제조업
(주)부성자동차운전전문학원,065006,2010,
(주)부성코오드,069804,2010,
(주)부성텍스텍,053052,2010/12,제조업
(주)부성티에프시,014621,2010/12,제조업
(주)부송개발,059740,2010/12,부동산업
(주)부쉬매뉴팩처링코리아,067736,2010,
(주)부쉬에스브이지코리아,064717,2010,
(주)부쉬코리아,049357,2010/12,도매 및 소매업
(주)부영,023843,2010/12,"전문, 과학 및 기술 서비스업"
(주)부영건설,014867,2010/12,건설업
(주)부영섬유,039196,2010/12,제조업
(주)부영엔터테인먼트,049075,2010,
(주)부영주택,058604,2010/12,건설업
(주)부원,058690,2010/12,제조업
(주)부원,014872,2010/12,제조업
(주)부원건설,039838,2010/12,건설업
(주)부일,061378,2010/12,건설업
(주)부일이앤이,058353,2010/12,도매 및 소매업
(주)부자,046499,2010,
(주)부즈,059993,2010/12,"전문, 과학 및 기술 서비스업"
(주)부천수지,069569,2010,
(주)부토,029346,2010/12,"예술, 스포츠 및 여가관련 서비스업"
(주)부평관광호텔,014889,2010/12,제조업
(주)부흥,066994,2010,
(주)부흥산업사,026347,2010/12,제조업
(주)부흥시스템,058250,2010/12,제조업
(주)북두엔지니어링,064065,2010,
(주)북부모터스,053765,2010/12,도매 및 소매업
(주)북성개발,067352,2010,
(주)북스빌,058663,2010/12,운수 및 창고업
(주)북악빌리지,039001,2010/12,부동산업
(주)북이십일,044245,2010/12,정보통신업
(주)북플러스,014009,2010/12,도매 및 소매업
(주)불스원,030358,2010/12,제조업
(주)뷰젠하우징,050419,2010/12,부동산업
(주)브라운팰리스,048836,2010/12,부동산업
(주)브라이언앤데이비드,049567,2010/09,도매 및 소매업
(주)브라이트유니온,060908,2010/12,도매 및 소매업
(주)브랑누아,060799,2010/12,제조업
(주)브랜드랩,045321,2010/12,도매 및 소매업
(주)브레댄코,059462,2010/12,숙박 및 음식점업
(주)브리지파워,057243,2010/12,제조업
(주)브릿지헤드,041694,2010/12,부동산업
(주)브링스코리아,014900,2010/12,운수 및 창고업
(주)브이샘,040624,2010/12,제조업
(주)브이씨텍,061183,2010/12,제조업
(주)브이에프케이헤드,060036,2010/12,제조업
(주)브이엘엔코,061390,2010/12,도매 및 소매업
(주)블루사이드,061024,2010/12,정보통신업
(주)블루아일랜드개발,053121,2010/12,"예술, 스포츠 및 여가관련 서비스업"
(주)블루아크글로벌,071107,2010,
(주)블루원,019405,2010/12,"예술, 스포츠 및 여가관련 서비스업"
(주)블루젬디앤씨,015738,2010,
(주)블루플러스인터내셔널,066762,2010,
(주)블루핀디엔씨,053913,2010/12,부동산업
(주)블루필드,059071,2010/12,부동산업
(주)블루홈건설,053265,2010,
(주)비.엘.아이,052209,2010/12,제조업
(주)비경통상,030623,2010/12,제조업
(주)비더블유프로퍼티스,051368,2010/12,부동산업
(주)비룡,041819,2010/12,도매 및 소매업
(주)비룡소,042498,2010/12,정보통신업
(주)비봉이앤지,042034,2010/12,제조업
(주)비비디오코리아,017903,2010/12,"전문, 과학 및 기술 서비스업"
(주)비비임대,061073,2010/12,부동산업
(주)비상이에스엔,060885,2010,
(주)비스타건설,052887,2010/12,건설업
(주)비스텔,069393,2010,
(주)비시엔,062389,2010/12,건설업
(주)비씨상사,014908,2010,
(주)비씨에이캐나다,063310,2010,
(주)비아다빈치,061235,2010/12,도매 및 소매업
(주)비아이씨엔에스,058017,2010/12,정보통신업
(주)비아이오에스,071124,2010,
(주)비아이티,063956,2010,
(주)비아이해운,052919,2010/12,운수 및 창고업
(주)비아트론,048008,2010/12,제조업
(주)비알네트콤,069005,2010,
(주)비알뇌교육,045695,2010/12,제조업
(주)비앤더블유,066805,2010,
(주)비앤비,062222,2010/12,제조업
(주)비앤비스틸,044012,2010/12,제조업
(주)비앤비인터내셔날,060953,2010/12,운수 및 창고업
(주)비앤에스네트웍스,064236,2010,
(주)비앤에스미디어,065270,2010,
(주)비앤테크,041195,2010/12,제조업
(주)비앤피아이앤씨,067921,2010,
(주)비에스관광개발,064849,2010,
(주)비에스씨,064439,2010,
(주)비에스이,010782,2010/12,제조업
(주)비에스이앤씨,064968,2010,
(주)비에스지파트너스,056269,2010/12,정보통신업
(주)비에스테크,071174,2010,
(주)비에이치제주,062978,2010,
(주)비에이치코퍼레이션,043944,2010/12,도매 및 소매업
(주)비에프이앤디,061501,2010/12,도매 및 소매업
(주)비엔디생활건강,068726,2010,
(주)비엔에프패션엔컬쳐인터내셔날,070889,2010,
(주)비엔에프피에스씨,058672,2010/12,도매 및 소매업
(주)비엔와이스틸,067155,2010,
(주)비엔지컨설턴트,050007,2010/12,건설업
(주)비엘지건설,059509,2010/12,부동산업
(주)비엠,063984,2010,
(주)비엠금속,029306,2010/12,제조업
(주)비엠랜드개발,049996,2010/12,숙박 및 음식점업
(주)비엠비,067989,2010,
(주)비엠아이,056854,2010/12,제조업
(주)비엠에스,061347,2010/12,광업
(주)비엠에스,030284,2010/12,도매 및 소매업
(주)비엠코리아,051684,2010/12,제조업
(주)비엥에트르,049159,2010/12,부동산업
(주)비오앤,066776,2010,
(주)비와이,069636,2010,
(주)비와이씨마트,016002,2010/12,도매 및 소매업
(주)비와이엔블랙야크,043862,2010/12,제조업
(주)비와이티,051242,2010/12,제조업
(주)비왕산업,064675,2010,
(주)비원,060654,2010/12,부동산업
(주)비원테크,060927,2010/12,제조업
(주)비월드,071077,2010,
(주)비전바이오켐,069138,2010,
(주)비전에셋,066230,2010,
(주)비전오토모티브,069340,2010,
(주)비전코퍼레이션,059573,2010/12,도매 및 소매업
(주)비전힐스,017906,2010/12,"예술, 스포츠 및 여가관련 서비스업"
(주)비제바노,060875,2010/12,도매 및 소매업
(주)비제이파워,060007,2010/12,건설업
(주)비젼개발,042346,2010/12,부동산업
(주)비젼코베아,058713,2010/12,도매 및 소매업
(주)비젼테크닉스,045907,2010/12,제조업
(주)비즈니스온커뮤니케이션,068828,2010,
(주)비즈바이오,066787,2010,
(주)비즈아이솔루션,057599,2010/12,정보통신업
(주)비즈엠알오,028516,2010/12,도매 및 소매업
(주)비즈인사이트,070171,2010,
(주)비즈코,014922,2010/12,도매 및 소매업
(주)비즈테크파트너스,051157,2010,
(주)비지에스인더스트리,069421,2010,
(주)비지에이치코리아,062887,2010,
(주)비지에프네트웍스,056215,2010/12,정보통신업
(주)비지에프로지스,054729,2010/12,운수 및 창고업
(주)비지에프로지스강화,054770,2010/12,운수 및 창고업
(주)비지에프리테일,023749,2010/12,도매 및 소매업
(주)비지에프푸드,054691,2010,
(주)비채누리개발,058337,2010/12,부동산업
(주)비타바이오,069953,2010,
(주)비투와이,048304,2010/12,제조업
(주)비투지,070258,2010,
(주)비트앤펄스,051731,2010/12,제조업
(주)비티비디씨티,059013,2010/12,부동산업
(주)비티비솔루션,058046,2010/12,정보통신업
(주)비티에스시,060851,2010/12,도매 및 소매업
(주)비티엑스코리아,043318,2010/12,운수 및 창고업
(주)비티오제약,067486,2010,
(주)비포스상사,065950,2010,
(주)비학,051773,2010/12,부동산업
(주)빅슨커뮤니케이션,045346,2010,
(주)빅토리아산업개발,068327,2010,
(주)빈다코리아,070418,2010,
(주)빌더스개발,063255,2010,
(주)빌더스플래닝,069814,2010,
(주)빌드온,064621,2010,
(주)빌츠그린,058420,2010/12,제조업
(주)빌트드림,056668,2010/12,부동산업
(주)빌트모아,014925,2010/12,제조업
(주)빛사랑,064650,2010,
(주)빠라베에사,058859,2010/12,제조업
(주)빠자빠,063649,2010,
(주)뻬띠앙뜨,014929,2010/12,제조업
(주)뽀로로파크,063987,2010,
(주)쁘띠엘린,069911,2010,
(주)사계절출판사,048294,2010,
(주)사라콤,054158,2010/12,제조업
(주)사람과자연건설,041350,2010/12,부동산업
(주)사람인에이치알,060382,2010/12,정보통신업
(주)사랑과도시,070116,2010,
(주)사마스전자,048018,2010/12,제조업
(주)사보이상암피에프브이,070290,2010,
(주)사보이투자개발,030767,2010/12,부동산업
(주)사보이호텔,039815,2010/12,숙박 및 음식점업
(주)사옹원,058257,2010/12,제조업
(주)사우스밸리,063639,2010,
(주)사운드솔루션,070452,2010,
(주)사이메딕스,063044,2010,
(주)사임당화장품,038797,2010/12,제조업
(주)사조남부햄,017571,2010/12,제조업
(주)사조시스템즈,061942,2010,
(주)사조인터내셔널,057886,2010/12,도매 및 소매업
(주)사조인티그레이션,042330,2010/12,제조업
(주)산들네트웍스,020875,2010/12,정보통신업
(주)산리오코리아,048622,2010,
(주)산양,014939,2010/12,제조업
(주)산양종합개발,046606,2010/12,건설업
(주)산양화학,068890,2010,
(주)산에이코리아,058481,2010/12,도매 및 소매업
(주)산엔지니어링,059495,2010/12,제조업
(주)산연,070469,2010,
(주)산찬섬유,066570,2010,
(주)산코코리아,064703,2010,
(주)산호씨앤디,040417,2010/12,건설업
(주)산호에스엔피,061803,2010/12,제조업
(주)산호종합건설,014948,2010/12,건설업
(주)삼강금속,017918,2010/12,제조업
(주)삼건사,014952,2010/12,건설업
(주)삼경메탈,061760,2010/12,제조업
(주)삼광모터스,014960,2010/12,제조업
(주)삼광목재,069829,2010,
(주)삼광실업,050106,2010/12,제조업
(주)삼광씨스템,044056,2010/12,제조업
(주)삼광오토모티브,066735,2010,
(주)삼광윈테크,058426,2010/12,제조업
(주)삼광피에스,050307,2010/12,제조업
(주)삼구골프클럽,062099,2010/12,"예술, 스포츠 및 여가관련 서비스업"
(주)삼구아이앤씨,052681,2010/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)삼구에프에스,067246,2010,
(주)삼기오토모티브,056280,2010/12,제조업
(주)삼남,042384,2010/12,"예술, 스포츠 및 여가관련 서비스업"
(주)삼녹,053952,2010/12,제조업
(주)삼덕티엘에스,068867,2010,
(주)삼동산업,017926,2010/12,제조업
(주)삼두,044766,2010/12,제조업
(주)삼두에너지,051376,2010/12,도매 및 소매업
(주)삼두주택,030779,2010/12,부동산업
