회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류)
(주)경희매니지먼트컴퍼니,051743,2010/12,정보통신업
(주)계룡건기,059810,2010/12,건설업
(주)계림,041397,2010/12,건설업
(주)계림물산,040856,2010/12,제조업
(주)계명산업개발,056487,2010/12,운수 및 창고업
(주)계선,012995,2010/12,건설업
(주)고강알루미늄,046075,2010/12,제조업
(주)고덕종합건설,051850,2010,
(주)고려계전,063657,2010,
(주)고려광학,064445,2010,
(주)고려기업,067992,2010,
(주)고려기전,047432,2010,
(주)고려노벨화약,021901,2010/12,제조업
(주)고려디앤씨,058517,2010/12,부동산업
(주)고려로지텍,061783,2010/12,도매 및 소매업
(주)고려비엔피,030250,2010/12,제조업
(주)고려소재연구소,067833,2010,
(주)고려에너지,058379,2010/12,도매 및 소매업
(주)고려에프앤에프,068913,2010,
(주)고려정보통신,053253,2010/12,도매 및 소매업
(주)고려제지,026512,2010/12,제조업
(주)고려철강,061249,2010/12,도매 및 소매업
(주)고려택배,056960,2010/12,운수 및 창고업
(주)고령기와,058348,2010/12,제조업
(주)고리,021933,2010/12,제조업
(주)고명산업,046180,2010,
(주)고산,011910,2010/12,제조업
(주)고성관광개발,052054,2010/12,"예술, 스포츠 및 여가관련 서비스업"
(주)고아정공,013028,2010/12,제조업
(주)고암개발,059791,2010/12,"예술, 스포츠 및 여가관련 서비스업"
(주)고암개발,047448,2010/12,부동산업
(주)고암태양광발전,056762,2010/12,"전기, 가스, 증기 및 공기조절 공급업"
(주)고영,066852,2010,
(주)고원금속,059339,2010/12,제조업
(주)고을산업개발,059766,2010/12,건설업
(주)고을인더스트리,059836,2010/12,"전문, 과학 및 기술 서비스업"
(주)고일기업,040576,2010/12,부동산업
(주)고저스,052538,2010/12,부동산업
(주)고창솔라파크,052730,2010/12,"전기, 가스, 증기 및 공기조절 공급업"
(주)고향식품,056722,2010/12,제조업
(주)고현디앤씨,069092,2010,
(주)골드라인,017476,2010/12,제조업
(주)골드라인로지텍,052439,2010/12,제조업
(주)골드라인파렛텍,015716,2010/12,제조업
(주)골드랜드,067311,2010,
(주)골드랜드리치,057215,2010/12,건설업
(주)골드마인홀딩스,058739,2010/12,숙박 및 음식점업
(주)골드스미스,058662,2010/12,도매 및 소매업
(주)골드웨이,067368,2010,
(주)골든듀,020459,2010/12,제조업
(주)골든블루,046413,2010/12,제조업
(주)골든쉐어엔파트너,064651,2010,
(주)골든영,062302,2010/12,부동산업
(주)골든포우,052458,2010/12,제조업
(주)골프존카운티선운,045036,2010/12,"예술, 스포츠 및 여가관련 서비스업"
(주)골프존카운티자산관리,063495,2010,
(주)공간개발,042119,2010/12,부동산업
(주)공간세라믹,040058,2010/12,제조업
(주)공간종합건축사사무소,046819,2010/12,"전문, 과학 및 기술 서비스업"
(주)공간코리아,039599,2010/12,건설업
(주)공단디앤시,048804,2010/12,부동산업
(주)공단레미콘,042118,2010,
(주)공주정안2농공단지에스피,057184,2010/12,부동산업
(주)공진,063799,2010,
(주)공차코리아,069177,2010,
(주)공항리무진,029539,2010/12,운수 및 창고업
(주)관광호텔바빌론,057009,2010/12,숙박 및 음식점업
(주)관선기공,049731,2010/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)관악도서유통,044642,2010,
(주)관악상사,021957,2010/12,부동산업
(주)관양연합상가,063972,2010,
(주)광개토산업개발,068027,2010,
(주)광남토건,066279,2010,
(주)광덕에이앤티,053553,2010/12,제조업
(주)광덕종합목재,053316,2010/12,제조업
(주)광림기계,060068,2010/12,도매 및 소매업
(주)광림마린테크,069698,2010,
(주)광명,063203,2010,
(주)광복유지,070128,2010,
(주)광산,013068,2010/12,제조업
(주)광산기공,046986,2010/12,제조업
(주)광산에스에이치아이,048172,2010/12,제조업
(주)광성,041748,2010/12,제조업
(주)광성개발,013070,2010/12,부동산업
(주)광성금속,048945,2010/12,제조업
(주)광성에이엔브이,063313,2010,
(주)광성정밀,059681,2010/12,제조업
(주)광성캔바스,050097,2010/12,제조업
(주)광성텍,021980,2010/12,제조업
(주)광스틸,048770,2010/12,제조업
(주)광신아이앤피,030062,2010/12,제조업
(주)광신엔터프라이즈,041085,2010/12,부동산업
(주)광영이엔씨,063645,2010,
(주)광영토건,013084,2010/12,건설업
(주)광우,042890,2010/12,제조업
(주)광우티앤씨,045619,2010/12,건설업
(주)광원어패럴,013086,2010/12,제조업
(주)광원전자,053672,2010/12,제조업
(주)광일,053278,2010/12,제조업
(주)광일,010179,2010/12,제조업
(주)광일기공,044605,2010/12,제조업
(주)광장비티엘교육,056710,2010/12,건설업
(주)광장오토모티브,065674,2010,
(주)광장이엠씨,021995,2010/12,건설업
(주)광주문화콘텐츠투자법인,062984,2010,
(주)광주지오팜,016273,2010/12,도매 및 소매업
(주)광진건업,013099,2010/12,건설업
(주)광진기계,060568,2010/12,제조업
(주)광진상공,017495,2010/12,제조업
(주)광진철구산업,070260,2010,
(주)광진화학,049722,2010/12,제조업
(주)광천에스티,069730,2010,
(주)광형테크,063497,2010,
(주)교보문고,017496,2010/12,도매 및 소매업
(주)교보케미칼,069166,2010,
(주)교산,038914,2010,
(주)교원L&C,045618,2010/12,제조업
(주)교원스타트원,058230,2010/12,운수 및 창고업
(주)교원위즈,059451,2010/12,"전문, 과학 및 기술 서비스업"
(주)교원프라퍼티,013041,2010/12,정보통신업
(주)교하산업,069170,2010,
(주)교학사,017499,2010/12,제조업
(주)구구,070365,2010,
(주)구룡기전,070692,2010,
(주)구리자동차운전학원,065141,2010,
(주)구미인터내셔날,013111,2010/12,제조업
(주)구산,066506,2010,
(주)구주글로벌,070239,2010,
(주)구평골프클럽,069976,2010,
(주)국도개발,039866,2010/12,부동산업
(주)국도엔지니어링,041971,2010/12,부동산업
(주)국도이앤씨,028639,2010,
(주)국민상조,054077,2010/12,"협회 및 단체, 수리 및 기타 개인 서비스업"
(주)국민피앤텍,029734,2010/12,제조업
(주)국사봉개발,067465,2010,
(주)국원건설,067322,2010,
(주)국일방적,013132,2010/12,제조업
(주)국일유니밀,068698,2010,
(주)국일인토트,010893,2010/12,제조업
(주)국전약품,064884,2010,
(주)국제개발,054136,2010/12,건설업
(주)국제금속,017508,2010/12,제조업
(주)국제금속,067762,2010,
(주)국제스카이웨이호텔,060817,2010/12,숙박 및 음식점업
(주)국제식품,059869,2010/12,도매 및 소매업
(주)국제에스티,059496,2010/12,제조업
(주)국제유압,058057,2010/12,제조업
(주)국제종합물류,047496,2010/12,운수 및 창고업
(주)국제철강,013151,2010/12,도매 및 소매업
(주)국제케이블,068866,2010,
(주)국제플랜트,042001,2010/12,건설업
(주)군영,061780,2010/12,제조업
(주)군자씨네텍,059644,2010/12,정보통신업
(주)굿맨상사,051151,2010/12,도매 및 소매업
(주)굿모닝개발,071029,2010,
(주)굿센,045114,2010/12,정보통신업
(주)굿컴퍼니,046501,2010/12,제조업
(주)귀뚜라미범양냉방,023718,2010/12,제조업
(주)귀뚜라미에너지,012831,2010/12,"전기, 가스, 증기 및 공기조절 공급업"
(주)귀뚜라미홀딩스,013163,2010/12,"전문, 과학 및 기술 서비스업"
(주)귀뚜라미홈시스,013161,2010/12,제조업
(주)규람타워렌탈,070914,2010,
(주)규림건설,067142,2010,
(주)그라비즈,061981,2010/12,도매 및 소매업
(주)그랑하우징,058011,2010/12,부동산업
(주)그래미,050066,2010/12,제조업
(주)그랜드부민,064556,2010,
(주)그랜드우성,070093,2010,
(주)그랜드트레이더인터내셔널,066966,2010,
(주)그레이스,047173,2010/12,건설업
(주)그레이프커뮤니케이션즈,013502,2010/12,"전문, 과학 및 기술 서비스업"
(주)그레코스,046027,2010/12,건설업
(주)그리마건설,029772,2010/12,건설업
(주)그리심,045689,2010/12,부동산업
(주)그릭슈바인,048174,2010/12,제조업
(주)그린광학,051758,2010,
(주)그린기술,053825,2010/12,건설업
(주)그린기전,062456,2010/12,제조업
(주)그린데이타베이스,053688,2010/12,부동산업
(주)그린스코,026605,2010/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)그린스틸,067582,2010,
(주)그린시티건설,046184,2010/12,부동산업
(주)그린씨앤씨텍,046336,2010/12,제조업
(주)그린앤블루,013174,2010/12,숙박 및 음식점업
(주)그린앤컴퍼니,063534,2010,
(주)그린에너지,050170,2010/12,제조업
(주)그린에너지,071279,2010,
(주)그린엔텍,066664,2010,
(주)그린칩스,043778,2010/12,제조업
(주)그린캐슬,041749,2010/12,숙박 및 음식점업
(주)그린콘크리트,062063,2010/12,제조업
(주)그린테크놀로지,059907,2010/12,제조업
(주)그린텍코리아,051675,2010/12,제조업
(주)그린파워텍,052332,2010,
(주)그린폴리머,066198,2010,
(주)그린푸드,049379,2010/12,제조업
(주)그린플러스,049015,2010/12,제조업
(주)그린플러스종합건설,066794,2010,
(주)그린화순,054434,2010/12,건설업
(주)그린환경기술,043625,2010/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)극동글라스텍,064806,2010,
(주)극동선박설계,053186,2010/12,"전문, 과학 및 기술 서비스업"
(주)극동스텐,056815,2010/12,제조업
(주)극동스포츠,058268,2010/12,"예술, 스포츠 및 여가관련 서비스업"
(주)극동아이앤디,042819,2010/12,부동산업
(주)극동엠이에스,052743,2010,
(주)극동이엔지,067555,2010,
(주)극동철강,056383,2010/12,도매 및 소매업
(주)극동티엘에스,041783,2010/12,운수 및 창고업
(주)근복공영,045918,2010/12,건설업
(주)근화씨엔씨,013189,2010/12,도매 및 소매업
(주)글라소울,011431,2010,
(주)글라스원,069866,2010,
(주)글로리아,017528,2010/12,"협회 및 단체, 수리 및 기타 개인 서비스업"
(주)글로벌공영,066227,2010,
(주)글로벌금융판매,071033,2010,
(주)글로벌냉동식품,064670,2010,
(주)글로벌링크,062444,2010/12,제조업
(주)글로벌쉬핑마스터앤투앤,064379,2010,
(주)글로벌시티,064470,2010,
(주)글로벌써키트,043472,2010/12,제조업
(주)글로벌아이엔씨,013193,2010/12,제조업
(주)글로벌유명,070107,2010,
(주)글로벌텔레콤,049227,2010/12,도매 및 소매업
(주)글로비텍,066876,2010,
(주)글로실,058058,2010/12,제조업
(주)글로텍엔지니어링,063206,2010,
(주)금강,051269,2010/12,제조업
(주)금강,050564,2010/12,제조업
(주)금강B&F,013200,2010/12,제조업
(주)금강레미컨,013198,2010/12,제조업
(주)금강레미콘,042539,2010/12,제조업
(주)금강레저,010188,2010/12,"예술, 스포츠 및 여가관련 서비스업"
(주)금강레져타운,061675,2010/12,"협회 및 단체, 수리 및 기타 개인 서비스업"
(주)금강밸브,013199,2010/12,제조업
(주)금강에이앤디,045239,2010/12,도매 및 소매업
(주)금강주택건설,060932,2010/12,건설업
(주)금강코엔,046251,2010/12,제조업
(주)금강쿼츠,020665,2010/12,제조업
(주)금계,045021,2010/12,제조업
(주)금광건설,067796,2010,
(주)금광건업,022129,2010/12,건설업
(주)금광아트빌,059971,2010/12,도매 및 소매업
(주)금광에스앤씨,043982,2010/12,도매 및 소매업
(주)금광엠앤디,060977,2010/12,부동산업
(주)금담,061874,2010/12,제조업
(주)금당개발,056997,2010/12,"예술, 스포츠 및 여가관련 서비스업"
(주)금도건설,068934,2010,
(주)금도음료,066860,2010,
(주)금도하드웨어,069899,2010,
(주)금반석건설,052205,2010/12,건설업
(주)금백건설,042153,2010/12,건설업
(주)금보,047098,2010/12,건설업
(주)금보건업,041348,2010,
(주)금보디앤씨,047102,2010/12,건설업
(주)금복,022140,2010/12,부동산업
(주)금산,043156,2010/12,광업
(주)금산인터내셔널,067417,2010,
(주)금석산업,066068,2010,
(주)금성백조주택,013221,2010/12,건설업
(주)금성산업,038947,2010/12,제조업
(주)금성이앤씨,060775,2010/12,제조업
(주)금성출판사,013226,2010/12,정보통신업
(주)금성케이엔티,063800,2010,
(주)금성파이프,058505,2010/12,제조업
(주)금송,050535,2010/12,정보통신업
(주)금수커넥팅,069961,2010,
(주)금아스틸,050010,2010/12,제조업
(주)금아플로우,022170,2010/12,제조업
(주)금영이티에스,067517,2010,
(주)금오종합건설,041140,2010/12,건설업
(주)금오중공업,041601,2010/12,제조업
(주)금오하이텍,052178,2010/12,제조업
(주)금우기공,063223,2010,
(주)금원물류,057235,2010/12,부동산업
(주)금원하이텍,066726,2010,
(주)금자탑,013237,2010/12,숙박 및 음식점업
(주)금정,045772,2010/12,제조업
(주)금촌베이커리,063795,2010,
(주)금토일산업,046101,2010/12,제조업
(주)금풍,013243,2010/12,제조업
(주)금하네이벌텍,064031,2010,
(주)금하에스앤아이,048780,2010/12,도매 및 소매업
(주)금한종합건설,067572,2010,
(주)금호,067558,2010,
(주)금호,052241,2010/12,제조업
(주)금호상조,070976,2010,
(주)금호에이엠티,046022,2010/12,제조업
(주)금호에이치티,013213,2010/12,제조업
(주)금호엔티시,064389,2010,
(주)금호정공,057217,2010/12,제조업
(주)금호정밀,062248,2010/12,제조업
(주)금호주택,049645,2010/12,부동산업
(주)금호통상,066011,2010,
(주)금화전선,046906,2010/12,제조업
(주)금화텍스,061784,2010/12,제조업
(주)기가레인,021262,2010/12,제조업
(주)기가레인,048543,2010/12,제조업
(주)기강,056606,2010/12,제조업
(주)기광정밀,066035,2010,
(주)기도산업,013261,2010/12,제조업
(주)기도스포츠,046577,2010/12,제조업
(주)기독교텔레비젼,043031,2010/12,정보통신업
(주)기린산업,026264,2010/12,제조업
(주)기린전자,029515,2010/12,제조업
(주)기산단조,052568,2010/12,제조업
(주)기산산업,069922,2010,
(주)기성엔지니어링,069790,2010,
(주)기수정밀,058436,2010/12,제조업
(주)기안디앤씨,046163,2010/12,부동산업
(주)기연,059383,2010/12,제조업
(주)기영약품,017552,2010/12,도매 및 소매업
(주)기원,017553,2010/12,제조업
(주)기전금형,070349,2010,
(주)기창건설,059760,2010/12,건설업
(주)기탄교육,043717,2010/12,정보통신업
(주)기평디엔씨,065083,2010,
(주)기현이앤씨,050837,2010/12,부동산업
(주)기화정밀,013287,2010/12,제조업
(주)기흥금속,051701,2010/12,제조업
(주)기흥기계,013289,2010/12,제조업
(주)길교이앤씨,062199,2010/12,제조업
(주)길림양행,048598,2010/12,도매 및 소매업
(주)길무역,044270,2010/12,도매 및 소매업
(주)길민건설,056841,2010/12,건설업
(주)길산골프클럽,064137,2010,
(주)김家네,049820,2010/12,도매 및 소매업
(주)김앤에이엘,059806,2010/12,"전문, 과학 및 기술 서비스업"
(주)김약품,013294,2010/12,도매 및 소매업
(주)김정문알로에,017559,2010/12,제조업
(주)김종학프로덕션,062368,2010,
(주)김해테크노밸리,069054,2010,
(주)까치앤까치,052023,2010/12,부동산업
(주)꼬끼오,067119,2010,
(주)꼬망스,059467,2010/12,도매 및 소매업
(주)꽃샘식품,046060,2010/12,제조업
(주)꿈나무,056441,2010/12,부동산업
(주)꿈을짓는사람들,049566,2010/12,건설업
(주)나경상사,026267,2010/12,도매 및 소매업
(주)나경인터내셔날,041002,2010/12,숙박 및 음식점업
(주)나노기술,070017,2010,
(주)나노시스,052630,2010/12,제조업
(주)나노알앤씨,045255,2010/12,제조업
(주)나노에이스,070828,2010,
(주)나노텍세라믹스,067452,2010,
(주)나농,054021,2010/12,제조업
(주)나눔로또,051574,2010/12,"예술, 스포츠 및 여가관련 서비스업"
(주)나다텔,011577,2010/12,제조업
(주)나라감정평가법인,029603,2010/12,부동산업
(주)나라계전,059414,2010/12,도매 및 소매업
(주)나라로지스틱스,052320,2010,
(주)나라씨앤디,048755,2010/12,건설업
(주)나라에이스홀딩스,059417,2010/12,도매 및 소매업
(주)나라지엘,067651,2010,
(주)나라코퍼레이션,057167,2010/12,제조업
(주)나라코퍼레이션,044431,2010/12,제조업
(주)나람,048178,2010/12,제조업
(주)나래,058258,2010/12,제조업
(주)나래나노텍,013312,2010/12,제조업
(주)나래엔터프라이즈,071197,2010,
(주)나래코퍼레이션,058948,2010/12,제조업
(주)나로씨티,064387,2010,
(주)나루기술,060053,2010/12,제조업
(주)나루해운,053071,2010/12,운수 및 창고업
(주)나무가,058554,2010/12,제조업
(주)나부코,070861,2010,
(주)나비디벨롭먼트,053527,2010/12,건설업
(주)나산산업,059713,2010/12,제조업
(주)나산전기산업,058395,2010/12,제조업
(주)나스미디어,040808,2010/12,"전문, 과학 및 기술 서비스업"
(주)나영산업,030687,2010/12,제조업
(주)나온테크,062953,2010,
(주)나우산업,067878,2010,
(주)나우스넷,028537,2010,
(주)나우이엔씨,067624,2010,
(주)나우이엔지,061289,2010/12,제조업
(주)나우테크,041866,2010/12,제조업
(주)나우테크,010189,2010/12,제조업
(주)나우통상,061004,2010/12,제조업
(주)나이스디앤비,048198,2010/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)나이스엘엠에스,014814,2010/12,제조업
(주)나이코,065646,2010,
(주)나인디지트,051665,2010/12,제조업
(주)나인스에비뉴,057270,2010/12,부동산업
(주)나인스타디앤씨,046092,2010/12,건설업
(주)나인스포렉스,049798,2010/12,"예술, 스포츠 및 여가관련 서비스업"
(주)나자인,051582,2010/12,도매 및 소매업
(주)나재,066015,2010,
(주)나주사랑,049294,2010/12,부동산업
(주)나진코퍼레이션,048034,2010/12,도매 및 소매업
(주)나투라금속,058461,2010/12,제조업
(주)나투라파워,056374,2010/12,"전기, 가스, 증기 및 공기조절 공급업"
(주)나투젠,069423,2010,
(주)나튜라,066024,2010,
(주)나프이엔지,070693,2010,
(주)나현마이다스,047160,2010/12,부동산업
(주)나후사이언텍,066287,2010,
(주)낙민건설,042284,2010/12,부동산업
(주)난다,062028,2010/12,도매 및 소매업
(주)난다모생활건강,050739,2010/12,제조업
(주)날개물류,051800,2010/12,운수 및 창고업
(주)남강메디칼센터,066480,2010,
