회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류)
(주)에제르산업,048665,2006,
(주)에즈웰플러스,028287,2006,
(주)에치에프알,042511,2006/12,제조업
(주)에치케이디벨로핑,059355,2006,
(주)에치케이씨,048877,2006,
(주)에치티에치,011595,2006/12,운수 및 창고업
(주)에코그라드레저개발,058950,2006,
(주)에코니티,059771,2006,
(주)에코로바,041160,2006/12,제조업
(주)에코모다,056319,2006,
(주)에코비트,054826,2006,
(주)에코비트에너지경주,049507,2006,
(주)에코비트에너지청원,042229,2006/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)에코비트엔지니어링,019942,2006/12,제조업
(주)에코스텍,029091,2006/12,제조업
(주)에코아이,059909,2006,
(주)에코원,020610,2006/12,정보통신업
(주)에코인조목재,046641,2006/12,제조업
(주)에코페트로홀딩스,059991,2006,
(주)에코프렌드,018824,2006/12,건설업
(주)에코프로,043113,2006/12,제조업
(주)에코프론티어,051261,2006,
(주)에펙스디지탈,021093,2006/12,정보통신업
(주)에프아이시,059407,2006,
(주)에프아이에이치티케이,057003,2006,
(주)에프아이투어,054129,2006,
(주)에프알제이,012665,2006,
(주)에프알텍,038657,2006/12,제조업
(주)에프애치,045372,2006/12,제조업
(주)에프앤가이드,012369,2006/12,금융 및 보험업
(주)에프앤에프인베스트먼트,056782,2006,
(주)에프에스코리아,029341,2006/12,제조업
(주)에프에이비아이엔씨,052009,2006,
(주)에프엔뉴하우징제2호기업구조조정부동산투자회사,057995,2006,
(주)에프엔이엔시,057229,2006,
(주)에프엠에스,049622,2006,
(주)에프엠커뮤니케이션즈,052685,2006,
(주)에프엠케이,052402,2006,
(주)에프제이유디코리아,045209,2006/12,부동산업
(주)에프지엔개발전문자기관리부동산투자회사,057421,2006,
(주)에프케이건설,047000,2006/12,건설업
(주)에프투시스템,040937,2006/12,정보통신업
(주)에프티앤,040018,2006/12,제조업
(주)에프티테크놀로지,049082,2006,
(주)엑세스텔코리아,046484,2006/12,정보통신업
(주)엑셀반도체,042960,2006/12,제조업
(주)엑손아이디,052236,2006,
(주)엑스,052632,2006,
(주)엑스얼라이언스,029665,2006/12,제조업
(주)엑스엘게임즈,057905,2006,
(주)엑스원,041294,2006/12,도매 및 소매업
(주)엑스인하우징,038549,2006/12,부동산업
(주)엑스티라이프스타일즈,052934,2006,
(주)엑스퍼넷,050067,2006,
(주)엑시아머티리얼스,021448,2006/12,제조업
(주)엑시언,052216,2006,
(주)엑시콘,048061,2006,
(주)엑타,039808,2006,
(주)엑트이십구,052131,2006,
(주)엔도어즈,012217,2006/12,정보통신업
(주)엔디,050163,2006,
(주)엔디나인,059453,2006,
(주)엔디에스,016420,2006/12,정보통신업
(주)엔디에스개발,016849,2006,
(주)엔디엔,048488,2006,
(주)엔디엠,042098,2006/12,부동산업
(주)엔로지스,056945,2006,
(주)엔벤트써멀코리아,028980,2006/09,제조업
(주)엔비테크,042029,2006/12,제조업
(주)엔비하이텍,054108,2006,
(주)엔셰이퍼,016422,2006,
(주)엔스퍼트,045080,2006/12,제조업
(주)엔씨씨,041621,2006/12,"예술, 스포츠 및 여가관련 서비스업"
(주)엔씨플렉스,046801,2006/12,제조업
(주)엔아이비,057868,2006,
(주)엔아이지,041003,2006/12,정보통신업
(주)엔아이티,040915,2006/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)엔앤티글로벌,041457,2006/12,도매 및 소매업
(주)엔에스디건설,059966,2006,
(주)엔에스브이,039584,2006/12,제조업
(주)엔에스쇼핑,029352,2006/12,도매 및 소매업
(주)엔에스시스템,011369,2006/12,제조업
(주)엔에스아이건설,044630,2006/12,건설업
(주)엔에스에너지,026269,2006/12,제조업
(주)엔에스코기술,048824,2006,
(주)엔에이치에스,045176,2006/12,도매 및 소매업
(주)엔엑스,059662,2006,
(주)엔엑스씨,017583,2006/12,"전문, 과학 및 기술 서비스업"
(주)엔엠씨,054047,2006,
(주)엔위즈,047939,2006,
(주)엔젤금속,012289,2006,
(주)엔젤이앤씨,041780,2006/12,건설업
(주)엔즈빌,042397,2006/12,건설업
(주)엔지브이아이,043164,2006/12,제조업
(주)엔지켐생명과학,049168,2006,
(주)엔케이,018257,2006/12,제조업
(주)엔케이엔터프라이즈,022266,2006,
(주)엔케이테크,059074,2006,
(주)엔키아,047271,2006/12,정보통신업
(주)엔타즈,044015,2006/12,정보통신업
(주)엔터,046570,2006/12,도매 및 소매업
(주)엔텔리아,048882,2006,
(주)엔텔스,030171,2006/12,정보통신업
(주)엔톰애드,058997,2006,
(주)엔투비,016432,2006/12,도매 및 소매업
(주)엔트리브소프트,049119,2006,
(주)엔티디산업,056658,2006,
(주)엔티씨,045559,2006/12,"전문, 과학 및 기술 서비스업"
(주)엔티에스,058932,2006,
(주)엔티에스,047061,2006/12,제조업
(주)엔티파크,039846,2006/12,부동산업
(주)엔피씨,049258,2006,
(주)엘도라도리조트,046539,2006/12,부동산업
(주)엘디티,043947,2006/12,제조업
(주)엘리아테크,012460,2006/12,제조업
(주)엘리트교육,029621,2006/12,도매 및 소매업
(주)엘리파트너스,049459,2006,
(주)엘리펀트앤컴퍼니,030708,2006/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)엘림넷,021102,2006,
(주)엘문도,053859,2006,
(주)엘베스트,054866,2006,
(주)엘비루셈,042885,2006/12,제조업
(주)엘비젼,015168,2006/12,"협회 및 단체, 수리 및 기타 개인 서비스업"
(주)엘시시,016438,2006/12,제조업
(주)엘시티피에프브이,057259,2006,
(주)엘아이앤지,039316,2006/12,제조업
(주)엘아이지,048733,2006,
(주)엘아이지시스템,057975,2006,
(주)엘앤비인베스트먼트,049121,2006,
(주)엘앤에스스틸,058444,2006,
(주)엘앤에프신소재,051115,2006,
(주)엘앤제이파트너스,059676,2006,
(주)엘앤피,046864,2006/12,건설업
(주)엘에스엘개발,051859,2006,
(주)엘에이엠산업개발,056852,2006,
(주)엘에치이,046418,2006/12,제조업
(주)엘에프푸드,053374,2006,
(주)엘엑스엠엠에이,010018,2006/12,제조업
(주)엘엑스판토스,014746,2006/12,운수 및 창고업
(주)엘엔아이소프트,011327,2006,
(주)엘엔케이로직코리아,058432,2006,
(주)엘엔파트너스,043695,2006/12,부동산업
(주)엘엠씨티에스,043638,2006/12,건설업
(주)엘엠에스,042139,2006/12,제조업
(주)엘엠에이티,058438,2006,
(주)엘이티,043453,2006/12,제조업
(주)엘제이산업,049926,2006,
(주)엘지데이콤,056275,2006,
(주)엘지엠호이스트,053368,2006,
(주)엘지토스템비엠,057869,2006,
(주)엘지헬로비전,018233,2006/12,정보통신업
(주)엘카지노호텔,059989,2006,
(주)엘케이,016453,2006/12,제조업
(주)엘케이홀딩스,048890,2006,
(주)엘코스,058428,2006,
(주)엘콘파워,047119,2006/12,제조업
(주)엘텍써키트,047025,2006/12,제조업
(주)엘트나,057131,2006,
(주)엘트온,057367,2006,
(주)엘티,043306,2006/12,제조업
(주)엘티에스,053536,2006,
(주)엘피씨렌탈,053353,2006,
(주)엘피전자,052797,2006,
(주)엠,038743,2006/12,도매 및 소매업
(주)엠.이.시,058869,2006,
(주)엠게임,029011,2006/12,정보통신업
(주)엠디디앤씨,041378,2006/12,부동산업
(주)엠디에스코리아,046124,2006/12,제조업
(주)엠디엠,028810,2006/12,부동산업
(주)엠디플렉스,047186,2006/12,제조업
(주)엠디하우스,021119,2006/12,정보통신업
(주)엠비메탈,028836,2006/12,제조업
(주)엠비씨게임,047806,2006,
(주)엠비씨경남,014519,2006/12,정보통신업
(주)엠비씨미디어텍,016457,2006/12,정보통신업
(주)엠비씨스포츠,038678,2006/12,정보통신업
(주)엠비씨씨앤아이,020589,2006/12,정보통신업
(주)엠비씨아트,026418,2006/12,"전문, 과학 및 기술 서비스업"
(주)엠비씨충북,019155,2006/12,정보통신업
(주)엠비씨플러스,030007,2006/12,정보통신업
(주)엠비씨플레이비,057787,2006,
(주)엠소닉,042659,2006/12,제조업
(주)엠솔루션,050287,2006,
(주)엠스코,050630,2006,
(주)엠슨,052027,2006,
(주)엠쓰리모바일,042980,2006,
(주)엠씨넥스,046620,2006/12,제조업
(주)엠씨엠,057138,2006,
(주)엠씨테크놀로지,058639,2006,
(주)엠씨티,046338,2006/12,건설업
(주)엠아이에프피디,053268,2006,
(주)엠아이이엔지,051633,2006,
(주)엠아이케이,058973,2006,
(주)엠아이케이,058486,2006,
(주)엠아이텍,043118,2006/12,제조업
(주)엠알씨,025335,2006,
(주)엠알인프라오토,030220,2006/12,제조업
(주)엠앤더블유,048892,2006,
(주)엠앤브이,047355,2006/12,건설업
(주)엠앤비아이엔씨,057974,2006,
(주)엠앤에스피,043153,2006/12,부동산업
(주)엠앤이,051909,2006,
(주)엠에스비,049877,2006,
(주)엠에스아이코리아,058264,2006,
(주)엠에스에스글로벌,023550,2006/12,제조업
(주)엠에스에이,010853,2006/12,제조업
(주)엠에스에이치씨,028788,2006/12,제조업
(주)엠에스에이코퍼레이션,056661,2006,
(주)엠에스오토텍,025336,2006/12,제조업
(주)엠에스웰,059081,2006,
(주)엠에스정밀,048686,2006,
(주)엠에스컨소시엄,052275,2006,
(주)엠에스테크놀러지,043217,2006/12,제조업
(주)엠에이치.디앤씨,045110,2006/12,건설업
(주)엠에이치에셋,047172,2006/12,건설업
(주)엠에프테크,050351,2006,
(주)엠엔에프개발,050091,2006,
(주)엠엘씨,041023,2006/12,"협회 및 단체, 수리 및 기타 개인 서비스업"
(주)엠엘키즈,057005,2006,
(주)엠엘티,011507,2006/12,제조업
(주)엠엠시네마,029939,2006/12,정보통신업
(주)엠엠씨테크놀로지,016465,2006,
(주)엠오디,047865,2006,
(주)엠오텍,053387,2006,
(주)엠제이텍,030086,2006/12,제조업
(주)엠제이티앤아이,056953,2006,
(주)엠제이플래닝,050119,2006,
(주)엠지엘,011913,2006,
(주)엠지엠디앤씨,041554,2006/12,부동산업
(주)엠케이에프엔씨,017846,2006/12,제조업
(주)엠케이케미칼,043837,2006/12,제조업
(주)엠케이켐앤텍,040151,2006/12,제조업
(주)엠케이트렌드,018264,2006/12,제조업
(주)엠케이픽처스,056254,2006,
(주)엠토스,046804,2006/12,부동산업
(주)엠투시스,049816,2006,
(주)엠투아이코퍼레이션,051697,2006,
(주)엠트렉,045883,2006/12,정보통신업
(주)엠트론,049847,2006,
(주)엠트론스토리지테크놀로지,054615,2006,
(주)엠티오,016602,2006/12,도매 및 소매업
(주)엠티종합건설,056583,2006,
(주)엠파크,049891,2006,
(주)엠포리아,041038,2006/12,도매 및 소매업
(주)엠포엠,059066,2006,
(주)엠포유,043072,2006/12,도매 및 소매업
(주)엠플러스,058212,2006,
(주)엠플러스테크놀러지,012015,2006/12,제조업
(주)엠플레이,039107,2006/12,정보통신업
(주)엠피온스,047776,2006,
(주)엠피텍,049123,2006,
(주)엠허브,012166,2006/12,"전문, 과학 및 기술 서비스업"
(주)엣데이터,040799,2006/12,정보통신업
(주)여명아이앤디,053461,2006,
(주)여산홀딩스,053775,2006,
(주)여수골재,053303,2006,
(주)여운,046487,2006/12,건설업
(주)여의시스템,046116,2006/12,제조업
(주)여행매니아,048071,2006,
(주)연미술,039128,2006/12,제조업
(주)연수개발,045771,2006/12,부동산업
(주)연승어패럴,039857,2006/12,제조업
(주)연우,018268,2006/12,제조업
(주)연우개발,047414,2006/12,"예술, 스포츠 및 여가관련 서비스업"
(주)연우이앤티,050781,2006,
(주)연합건업,051418,2006,
(주)연합뉴스,018269,2006/12,정보통신업
(주)연합인더시네마타워,056603,2006,
(주)연합인포맥스,051970,2006,
(주)연호,058773,2006,
(주)연호,041511,2006/12,부동산업
(주)연호에스티,052193,2006,
(주)연호엠에스,040711,2006/12,제조업
(주)연호전자,016488,2006/12,제조업
(주)연흥개발,016490,2006/12,정보통신업
(주)열린책들,052230,2006,
(주)열림기술,018275,2006/12,제조업
(주)열성오피스텔,041989,2006/12,부동산업
(주)영공,040265,2006/12,제조업
(주)영광,046058,2006/12,제조업
(주)영광,050282,2006,
(주)영광물류,056293,2006,
(주)영광스텐,029870,2006/12,제조업
(주)영구문화아트,016497,2006/12,정보통신업
(주)영근개발,046896,2006/12,부동산업
(주)영기업,053605,2006,
(주)영남복합물류공사,045118,2006/12,운수 및 창고업
(주)영남약품,016502,2006/12,도매 및 소매업
(주)영남엘피씨,052379,2006,
(주)영남지오영,018555,2006/12,도매 및 소매업
(주)영남테크,059737,2006,
(주)영도벨벳,018279,2006/12,제조업
(주)영동복층유리,052006,2006,
(주)영두현,057552,2006,
(주)영등포뉴타운지하상가,056298,2006,
(주)영등포특수강,043658,2006/12,제조업
(주)영락소리사,045418,2006/12,도매 및 소매업
(주)영림기업,030042,2006/12,제조업
(주)영림인쇄,043691,2006/12,제조업
(주)영림테크,041045,2006/12,제조업
(주)영보산업,051068,2006,
(주)영성,016524,2006/12,제조업
(주)영스틸에스티에스,053369,2006,
(주)영신,059614,2006,
(주)영신금속,049456,2006,
(주)영신금속,045877,2006/12,제조업
(주)영신디엔씨,041029,2006/12,건설업
(주)영신밴드,052610,2006,
(주)영신사,010772,2006/12,제조업
(주)영신오토모티브,056702,2006,
(주)영앤아이,053315,2006,
(주)영양풍력발전공사,057154,2006,
(주)영우디에스피,045717,2006/12,제조업
(주)영우밀라트,050258,2006,
(주)영우켐텍,011344,2006/12,제조업
(주)영우화스너,038842,2006/12,제조업
(주)영웅약품,028620,2006,
(주)영원코퍼레이션,053190,2006,
(주)영월드,045019,2006/12,제조업
(주)영은전자,028550,2006/12,제조업
(주)영일기계,048405,2006,
(주)영일폴리에스터,030620,2006/12,제조업
(주)영일프레시젼,046111,2006/12,제조업
(주)영재사관,051762,2006,
(주)영존아이앤씨,058933,2006,
(주)영주씨앤씨,053968,2006,
(주)영지파트너스,046485,2006/12,부동산업
(주)영진,010382,2006/12,제조업
(주)영진공사,018289,2006/12,운수 및 창고업
(주)영진디앤디,058026,2006,
(주)영진레저,048669,2006,
(주)영진상사,059370,2006,
(주)영진상사,049724,2006,
(주)영진아스텍,048863,2006,
(주)영진인프라콘,018290,2006/12,제조업
(주)영진전기,045943,2006/12,제조업
(주)영진종합전자,048395,2006,
(주)영진주택,025430,2006/12,부동산업
(주)영진지엘에스,056509,2006,
(주)영진테이프,053185,2006,
(주)영진휠,053361,2006,
(주)영창스포츠,039159,2006/12,제조업
(주)영창종합건설,059749,2006,
(주)영테크,029170,2006/12,제조업
(주)영텍,048422,2006,
(주)영평프라자,043805,2006/12,부동산업
(주)영폴리머,040810,2006,
(주)영풍센스빌,042172,2006/12,부동산업
(주)영해엔지니어링,059888,2006,
(주)영화목금형씨스템,046277,2006/12,제조업
(주)영화사휘파람,050117,2006,
(주)영화조세통람,028752,2006,
(주)영흥산업,052828,2006,
(주)영흥화학상사,030299,2006/12,도매 및 소매업
(주)예감,057269,2006,
(주)예건씨엠,039508,2006/12,건설업
(주)예담,020609,2006/12,제조업
(주)예당에너지,052129,2006,
(주)예람,056704,2006,
(주)예림엘리시앙,046394,2006/12,건설업
(주)예성,058447,2006,
(주)예성건축종합건축사사무소,047109,2006/12,건설업
(주)예스카운티,059641,2006,
(주)예스컴,052736,2006,
(주)예스텔레콤,050040,2006,
(주)예스티,044453,2006/12,제조업
(주)예신퍼슨스,016595,2006/12,제조업
(주)예원알비,051702,2006,
(주)예은테크,047886,2006,
(주)예인미술,045897,2006/12,제조업
(주)예일바이오텍,010723,2006,
(주)옐로우캡,047767,2006,
(주)오.케이,046263,2006/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)오가닉클러스터,058039,2006,
(주)오디뮤지컬컴퍼니,050059,2006,
(주)오디바이크,058262,2006,
(주)오디캠프,054861,2006,
(주)오디텍,043440,2006/12,제조업
(주)오뗄,047153,2006/12,제조업
(주)오렌지디앤씨,044434,2006/12,부동산업
(주)오렌지엔지니어링,047327,2006/12,건설업
(주)오렌지이앤씨,030010,2006/12,건설업
(주)오렌지이앤씨,044435,2006/12,건설업
(주)오로라씨에스,014629,2006/12,운수 및 창고업
(주)오르비스인터내셔날패션,050465,2006,
(주)오르지오,047430,2006/12,건설업
(주)오름글로벌,044736,2006/12,부동산업
(주)오름디앤씨,048132,2006,
(주)오름디앤아이,053623,2006,
(주)오리엔스,017292,2006/12,제조업
(주)오리엔탈무역,048909,2006,
(주)오리엔탈정밀기계,057799,2006,
(주)오리엔탈중공업,056228,2006,
(주)오리엔탈중공업,051122,2006,
(주)오리엔트,045885,2006/12,제조업
(주)오리엔트마린,044204,2006/12,도매 및 소매업
(주)오리엔트전자,038520,2006/12,제조업
(주)오리엔트조선,029761,2006/12,제조업
(주)오리엔트중공업,046795,2006/12,제조업
(주)오리엔트텔레콤,010847,2006/12,제조업
(주)오리온시네마네트워크,012094,2006/12,정보통신업
(주)오리온테크놀리지,051550,2006,
(주)오림건축,042373,2006/12,건설업
(주)오마이뉴스,047869,2006,
(주)오맥스,016274,2006,
(주)오미아코리아,018302,2006/12,제조업
(주)오미아한국케미칼,047143,2006/12,제조업
(주)오버넷,016609,2006/12,제조업
(주)오비고,041710,2006,
(주)오산로지스틱스,058289,2006,
(주)오상,051570,2006,
(주)오상헬스케어,010987,2006/12,제조업
(주)오서방네,049954,2006,
(주)오성기전,016614,2006/12,제조업
(주)오성디스플레이,046327,2006/12,제조업
(주)오성미디컴,053013,2006,
(주)오성어패럴,049207,2006,
(주)오성엔비테크,051670,2006,
(주)오션디앤씨,048023,2006,
(주)오션벨리,030189,2006/12,숙박 및 음식점업
(주)오션비홀딩스,053558,2006,
(주)오션씨티,042301,2006/12,부동산업
(주)오션케이엔에스,050650,2006,
(주)오쉘윈,049852,2006,
(주)오스코텍,011161,2006,
(주)오스타라씨나인기업구조조정부동산투자회사,051078,2006,
(주)오스테오시스,029098,2006,
(주)오알켐,051971,2006,
(주)오앤이,051744,2006,
(주)오에스에너지,045632,2006/12,도매 및 소매업
(주)오에스티,052773,2006,
(주)오에스티,044599,2006/12,제조업
(주)오에스티,045476,2006/12,운수 및 창고업
(주)오엘텍,042238,2006/12,도매 및 소매업
(주)오영,016630,2006/12,제조업
(주)오오엔육육닷컴,058722,2006,
(주)오이솔루션,047370,2006/12,제조업
(주)오이코스,045275,2006/12,"전문, 과학 및 기술 서비스업"
(주)오조건설,057271,2006,
(주)오즈앤블레싱,060100,2006,
(주)오진양행,049849,2006,
(주)오진엠에이치,058184,2006,
(주)오쿠,057948,2006,
(주)오킨스전자,043668,2006/12,제조업
(주)오토다임,058423,2006,
(주)오토산업,016637,2006/12,제조업
(주)오토인더스트리,030153,2006/12,제조업
(주)오토젠,018891,2006/12,제조업
(주)오토피스E&M,045475,2006/12,제조업
(주)오토홀딩스,043187,2006/12,운수 및 창고업
(주)오트리스,058190,2006,
(주)오퍼스디앤씨,044499,2006/12,부동산업
(주)오페라,029484,2006/12,숙박 및 음식점업
(주)오페라하우스컨벤션센터,053671,2006,
(주)오픈인텔렉스,043904,2006/12,부동산업
(주)오피스디포코리아,040564,2006/12,도매 및 소매업
(주)옥동공업,048861,2006,
(주)옥산유통,016640,2006/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)옥션,040514,2006/12,도매 및 소매업
(주)옥수에너지,042311,2006/12,도매 및 소매업
(주)옥승이엔씨,059845,2006,
(주)옥시,010064,2006/12,제조업
(주)옥야,046322,2006/12,제조업
(주)옥타씨엔씨,050159,2006,
(주)옥토개발,050706,2006,
(주)옥토씨엔디,050020,2006,
(주)온게임네트워크,016641,2006/12,정보통신업
(주)온누리에이치엔씨,016642,2006/12,도매 및 소매업
(주)온라인카고,016643,2006/12,운수 및 창고업
(주)온리원,050773,2006,
(주)온미디어,016644,2006,
(주)온세텔레콤,010080,2006/12,정보통신업
(주)온양관광호텔,040625,2006/12,숙박 및 음식점업
(주)온양팔래스호텔,047045,2006/12,숙박 및 음식점업
(주)온에어엔터테인먼트,051974,2006,
(주)온이스,010603,2006/12,제조업
(주)온인터내셔널,058514,2006,
(주)온일,039629,2006/12,제조업
(주)온타운,053918,2006,
(주)올가니카홀딩스,047167,2006/12,부동산업
(주)올가홀푸드,043593,2006/12,"농업, 임업 및 어업"
(주)올리브나인,012662,2006,
(주)올리브플래닝,043680,2006/12,건설업
(주)올림피아드,057126,2006,
(주)올림피아스위트,019412,2006/12,숙박 및 음식점업
(주)올림픽콜로세움,026425,2006/12,"예술, 스포츠 및 여가관련 서비스업"
(주)올메디쿠스,012386,2006/12,제조업
(주)올멧,051328,2006,
(주)올아이원,057509,2006,
(주)올앤지,048396,2006,
(주)올엠,058645,2006,
(주)올품,040064,2006/12,제조업
(주)옴니넷,056705,2006,
(주)옵테론,051770,2006,
(주)옵토웰,051171,2006,
(주)옵티맥,048776,2006,
(주)옵티스,051268,2006,
(주)와이더블유엠,058087,2006,
(주)와이드,041127,2006/12,제조업
(주)와이디생명과학,057360,2006,
(주)와이디아이,016511,2006/12,제조업
(주)와이비에스,054087,2006,
(주)와이비엠개발,015879,2006/12,부동산업
(주)와이비엠교육,039548,2006/12,정보통신업
(주)와이비엠러닝시스템즈,038764,2006/12,교육 서비스업
(주)와이비엠에듀,016651,2006/12,교육 서비스업
(주)와이솔,056294,2006,
(주)와이앤케이파트너스,052186,2006,
(주)와이에스썸텍,043277,2006/12,제조업
(주)와이에스크리에이션,047073,2006/12,제조업
(주)와이에스피,059790,2006,
(주)와이에이치교역,051891,2006,
(주)와이에프씨,052064,2006,
(주)와이엔쉬핑,050471,2006,
(주)와이엔테크,050378,2006,
(주)와이엔텍레포츠,047723,2006,
(주)와이엘씨,016517,2006/12,정보통신업
(주)와이엠건설,045387,2006/12,건설업
(주)와이엠프로폴,059699,2006,
(주)와이제이씨,047856,2006,
(주)와이제이인터와이드,059881,2006,
(주)와이제이코퍼레이션,016663,2006/12,부동산업
(주)와이제이테크,053343,2006,
(주)와이제이푸드,059008,2006,
(주)와이즈,048032,2006,
(주)와이즈넛,019274,2006/12,정보통신업
(주)와이즈스톰,053487,2006,
(주)와이지씨,047980,2006,
(주)와이지엔터테인먼트,048764,2006,
(주)와이커뮤니케이션즈,045143,2006/12,"전문, 과학 및 기술 서비스업"
(주)와이케이038,030353,2006/12,제조업
(주)와이케이엠,042145,2006,
(주)와이투스틸,050676,2006,
(주)와이티엔디엠비,045940,2006/12,정보통신업
(주)와이티엔라디오,051303,2006,
(주)와이펙,058107,2006,
(주)와이피씨,051840,2006,
(주)와이피인베스트먼트,058912,2006,
(주)와이한홀딩스,058576,2006,
(주)와코스산업개발,044604,2006/12,부동산업
(주)완도어패럴,040980,2006/12,제조업
(주)왕건종합건설,043758,2006/12,건설업
(주)외도보타니아,052327,2006,
(주)요람,047418,2006/12,부동산업
(주)요산이엔지,056575,2006,
(주)요세프컴퍼니,048423,2006,
(주)용남고속버스라인,053735,2006,
(주)용명기업,050300,2006,
(주)용산,016667,2006/12,제조업
(주)용산엘앤디,059925,2006,
(주)용성엔지니어링,052926,2006,
(주)용암금속,052866,2006,
(주)용원스틸,056459,2006,
(주)용진기업,059343,2006,
(주)용진스테코,029779,2006/12,제조업
(주)용진엔지니어링,058088,2006,
(주)용진유화,025538,2006/12,제조업
(주)용진이엔씨,043528,2006/12,건설업
(주)용진인베스트먼트,054532,2006,
(주)용진철강,038984,2006/12,도매 및 소매업
(주)용천,043464,2006/12,제조업
(주)용평리조트,016679,2006/06,숙박 및 음식점업
(주)용호건설,042242,2006/12,건설업
(주)우건건설,053593,2006,
(주)우광건설,050274,2006,
(주)우광산업,044446,2006/12,제조업
(주)우남,045757,2006/12,건설업
(주)우남건설,016684,2006/12,건설업
(주)우남건설,025551,2006/12,건설업
(주)우남건설,043102,2006/12,부동산업
(주)우남씨오알피,045624,2006/12,건설업
(주)우노스틸,043581,2006/12,도매 및 소매업
(주)우대인텔,049671,2006,
(주)우대칼스,029092,2006/12,정보통신업
(주)우드뱅크,041658,2006/12,제조업
(주)우드월드,047877,2006,
(주)우레아텍,058704,2006,
(주)우리,016690,2006/12,제조업
(주)우리강남피에프브이,047976,2006,
(주)우리개발,049504,2006,
(주)우리개발,052792,2006,
(주)우리개발,041081,2006/12,건설업
(주)우리교육,010846,2006/12,정보통신업
(주)우리기업,041341,2006/12,부동산업
(주)우리기획,044505,2006/12,제조업
(주)우리넷,052296,2006,
(주)우리들리조트제주,046791,2006/12,숙박 및 음식점업
(주)우리들에셋매니지먼트,057058,2006,
(주)우리들의공간사랑,056647,2006,
(주)우리들헬스케어,048812,2006,
(주)우리디앤씨,049287,2006,
(주)우리마트,042339,2006/12,도매 및 소매업
(주)우리물류,050229,2006,
(주)우리셔츠,047889,2006,
(주)우리안씨앤씨,043130,2006/12,건설업
(주)우리에이앤디,041725,2006/12,건설업
(주)우리와인,059866,2006,
(주)우리유통,042013,2006/12,도매 및 소매업
