회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류)
(주)지에스이,039627,2006/12,"전기, 가스, 증기 및 공기조절 공급업"
(주)지에스이앤알,038616,2006/12,"전기, 가스, 증기 및 공기조절 공급업"
(주)지에스텔레서비스,042874,2006/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)지에스텔레텍,018990,2006/12,부동산업
(주)지에스피,049190,2006,
(주)지에스피인터액티브,060113,2006,
(주)지에이치아이,046489,2006/12,제조업
(주)지에프에스,022156,2006/12,제조업
(주)지에프엠건설,041565,2006/12,부동산업
(주)지에프퍼멘텍,038635,2006/12,제조업
(주)지엔씨에너지,048803,2006,
(주)지엔에스,030357,2006/12,정보통신업
(주)지엔에스,016528,2006/12,제조업
(주)지엔지매니지먼트,040181,2006/12,부동산업
(주)지엔지블루,054282,2006,
(주)지엔지트럭센터,058729,2006,
(주)지엔텍리소스,052904,2006,
(주)지엔텔,043851,2006/12,"전문, 과학 및 기술 서비스업"
(주)지엘,058291,2006,
(주)지엠비,047042,2006/12,"전문, 과학 및 기술 서비스업"
(주)지엠씨,051587,2006,
(주)지엠에스,056807,2006,
(주)지엠에스종합건설,040985,2006/12,건설업
(주)지엠테스트,053869,2006,
(주)지엠티종합건설,047738,2006,
(주)지오고성조선,057211,2006,
(주)지오닉스,010586,2006/12,제조업
(주)지오빌드,040108,2006/12,건설업
(주)지오시티에스,045068,2006/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)지오엘리먼트,051503,2006,
(주)지오엠씨,057636,2006,
(주)지오엠티,047259,2006/12,제조업
(주)지오영,039152,2006/12,도매 및 소매업
(주)지오자인,056948,2006,
(주)지오팜,029725,2006/12,도매 및 소매업
(주)지오플러스피디엔씨,050874,2006,
(주)지오해양조선,052367,2006,
(주)지온네트웍스,057156,2006,
(주)지와이인텍,012342,2006,
(주)지와이테크,041028,2006/12,제조업
(주)지와인개발,038793,2006/12,부동산업
(주)지원(G1),030077,2006/12,정보통신업
(주)지원산업,049886,2006,
(주)지원에스아이,050637,2006,
(주)지원엠텍,058667,2006,
(주)지원콘텐츠,019000,2006/06,제조업
(주)지유온,051410,2006,
(주)지음종합건축사사무소,045105,2006/12,"전문, 과학 및 기술 서비스업"
(주)지이에스앤드에프,052418,2006,
(주)지인택,049421,2006,
(주)지일이삼공교육,040335,2006/12,교육 서비스업
(주)지장,051339,2006,
(주)지제이알미늄,041895,2006/12,제조업
(주)지지개발공사,049571,2006,
(주)지지인터내셔널,043314,2006/12,도매 및 소매업
(주)지케이문화사,044641,2006/12,제조업
(주)지코,041569,2006/12,제조업
(주)지텀,059911,2006,
(주)지트론,030673,2006/12,제조업
(주)지티에스트레이딩,044760,2006/12,제조업
(주)지티엔이,052460,2006,
(주)지티티,029934,2006,
(주)지팡그,052601,2006,
(주)지프러스,048334,2006,
(주)지플랜,044833,2006/12,부동산업
(주)지피다이아몬드,048464,2006,
(주)지피앤피,049011,2006,
(주)지피엠,046032,2006/12,제조업
(주)지피피,059960,2006,
(주)지학사,010596,2006/12,정보통신업
(주)지현씨앤디,041446,2006/12,부동산업
(주)지현통상,018520,2006/12,도매 및 소매업
(주)진데크,052321,2006,
(주)진도선파크,060022,2006,
(주)진두아이에스,052071,2006,
(주)진로,037281,2006/12,제조업
(주)진로해운,052211,2006,
(주)진매트릭스,043099,2006/12,"전문, 과학 및 기술 서비스업"
(주)진명기업,044313,2006/12,제조업
(주)진명엔지니어링건축사사무소,057182,2006,
(주)진명프리텍,041927,2006/12,제조업
(주)진미선에프엔디,058757,2006,
(주)진석건설,052501,2006,
(주)진선기업,047760,2006,
(주)진선주택개발,044709,2006/12,부동산업
(주)진성디앤씨,044083,2006/12,건설업
(주)진성이앤씨,048854,2006,
(주)진세공영,042130,2006/12,제조업
(주)진셍케이,059220,2006,
(주)진아,059366,2006,
(주)진안산업,041844,2006/12,건설업
(주)진양,040142,2006/12,제조업
(주)진양,044207,2006/12,제조업
(주)진양오일씰,047298,2006/12,제조업
(주)진양티앤피,053297,2006,
(주)진에어,054332,2006,
(주)진영R&S,049232,2006,
(주)진영기업,029950,2006/12,제조업
(주)진영디앤씨,040311,2006/12,부동산업
(주)진영베아링,029537,2006/12,도매 및 소매업
(주)진영솔루텍,047220,2006/12,제조업
(주)진영식품,039509,2006/12,제조업
(주)진영이앤씨,056908,2006,
(주)진영지앤티,046950,2006/12,제조업
(주)진영하우징,053403,2006,
(주)진오,013203,2006/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)진우건설,026653,2006/12,건설업
(주)진우엔지니어링,010866,2006/12,제조업
(주)진우플랜트건설,039983,2006,
(주)진웅이노텍,051717,2006,
(주)진원,058059,2006,
(주)진원,049285,2006,
(주)진원산업,058114,2006,
(주)진주개발,049936,2006,
(주)진주개발,059503,2006,
(주)진천국제객화항운,018912,2006/12,운수 및 창고업
(주)진코퍼레이션,021338,2006,
(주)진평,059089,2006,
(주)진한,047019,2006/12,제조업
(주)진합,019054,2006/12,제조업
(주)진흥공업,042266,2006/12,제조업
(주)진흥목재,045842,2006/12,제조업
(주)진흥스틸,019063,2006/12,제조업
(주)진흥종합건설,019065,2006/12,부동산업
(주)진흥중공업,057140,2006,
(주)집과사람,040041,2006/12,부동산업
(주)집과사람,046461,2006/12,건설업
(주)짜임,050136,2006,
(주)차바이오텍,044831,2006/12,운수 및 창고업
(주)참교육개발,051332,2006,
(주)참마루건설,056874,2006,
(주)참맛,039771,2006/12,제조업
(주)참원에셋,045435,2006/12,부동산업
(주)참존글로벌워크,049710,2006,
(주)참존모터스,043505,2006/12,도매 및 소매업
(주)참존서비스,052000,2006,
(주)참존오토모티브,049977,2006,
(주)참주보산업,050194,2006,
(주)참토원,043303,2006/12,제조업
(주)창강주택,019074,2006/12,부동산업
(주)창남아이엔티,039785,2006/12,도매 및 소매업
(주)창록산업,041949,2006/12,건설업
(주)창명,044454,2006/12,제조업
(주)창보종합건설,019081,2006/12,건설업
(주)창비,039419,2006/12,정보통신업
(주)창선개발,046971,2006/12,건설업
(주)창신금형,060252,2006,
(주)창신코퍼레이션,043049,2006/12,도매 및 소매업
(주)창신특수강,019083,2006/12,제조업
(주)창연인더스트리,050552,2006,
(주)창영전자,048344,2006,
(주)창원기전,053625,2006,
(주)창원로지스,030039,2006/12,부동산업
(주)창원옵텍,043423,2006/12,제조업
(주)창원컴텍,058593,2006,
(주)창원하이텍,059344,2006,
(주)창의와탐구,048915,2006,
(주)창전사,019093,2006/12,제조업
(주)창조프린팩,051370,2006,
(주)창진,059436,2006,
(주)창해에탄올,023789,2006/12,제조업
(주)창해엔지니어링,048591,2006,
(주)창현데코,052580,2006,
(주)창환단자공업,038880,2006/12,제조업
(주)채과원,053531,2006,
(주)챈스아이,021342,2006/12,제조업
(주)챔프비전,051034,2006,
(주)천강개발,042244,2006/12,건설업
(주)천광스틸,039959,2006/12,제조업
(주)천광에너지,058519,2006,
(주)천광하우징,050463,2006,
(주)천궁실버라이프,058742,2006,
(주)천부개발,043783,2006/12,건설업
(주)천성세이브마트,053106,2006,
(주)천안물류,030354,2006/12,운수 및 창고업
(주)천안스포렉스,045692,2006/12,"예술, 스포츠 및 여가관련 서비스업"
(주)천은엔지니어링,053252,2006,
(주)천일고속관광,019111,2006/12,부동산업
(주)천일국제보세창고,047845,2006,
(주)천일수산,050666,2006,
(주)천일씨아이엘,056853,2006,
(주)천재상사,051243,2006,
(주)천조,026746,2006/12,도매 및 소매업
(주)천천공영,047127,2006/12,부동산업
(주)천혜항공종합건설,040217,2006/12,건설업
(주)천호플랜트,051110,2006,
(주)천황산업개발,041903,2006/12,부동산업
(주)첨단엔프라,058778,2006,
(주)청광,016125,2006/12,제조업
(주)청광주택건설,042344,2006/12,부동산업
(주)청구,028841,2006/12,건설업
(주)청담러닝,043146,2006/12,교육 서비스업
(주)청담씨앤디,056717,2006,
(주)청도아이디,039873,2006/12,부동산업
(주)청룡수산,043854,2006/12,도매 및 소매업
(주)청림인터내셔날,047158,2006/12,제조업
(주)청맥개발디엔씨,049165,2006,
(주)청명이앤시,041910,2006/12,건설업
(주)청산유통,039876,2006,
(주)청석,018552,2006/12,제조업
(주)청석물산,043345,2006/12,부동산업
(주)청석환경개발,049531,2006,
(주)청솔,053891,2006,
(주)청암,047330,2006/12,제조업
(주)청암개발,050480,2006,
(주)청암엔터테인먼트,049990,2006,
(주)청암영상테마파크,050011,2006,
(주)청암토탈디앤씨,043136,2006,
(주)청야해운,053941,2006,
(주)청옥,042541,2006/12,숙박 및 음식점업
(주)청온디엔씨,050049,2006,
(주)청우,049174,2006,
(주)청우네이처,019146,2006/12,제조업
(주)청우에스아이,053816,2006,
(주)청우에프씨,050461,2006,
(주)청우제강,029527,2006/12,제조업
(주)청우지에프,049376,2006,
(주)청우철강,041374,2006/12,제조업
(주)청우테크,052220,2006,
(주)청우홀딩스,049420,2006,
(주)청운테크,053797,2006,
(주)청원엘앤시,039186,2006/12,부동산업
(주)청원플러스,053592,2006,
(주)청전,026789,2006/12,도매 및 소매업
(주)청주방송,018558,2006/12,정보통신업
(주)청탑,026796,2006/12,건설업
(주)청풍,040203,2006/12,제조업
(주)청풍개발,048426,2006,
(주)청학씨앤디,048045,2006,
(주)청해명가,059323,2006,
(주)청해진해운,021347,2006/12,운수 및 창고업
(주)청호레저,048906,2006,
(주)청호이엔지,059598,2006,
(주)청화사,048059,2006,
(주)청화종합감리공단건축사사무소,049039,2006,
(주)체리부로,019167,2006,
(주)체스투어즈,052853,2006,
(주)초록뱀엠앤씨,045373,2006/12,정보통신업
(주)초이앤컴퍼니,042529,2006/12,건설업
(주)축림,053370,2006,
(주)춘천골프아카데미,049615,2006,
(주)충무화학,026815,2006/12,제조업
(주)충북방송,039261,2006/12,정보통신업
(주)충북소주,043002,2006/12,제조업
(주)충전공영개발,052717,2006,
(주)취영루,029456,2006/12,제조업
(주)친구,053118,2006,
(주)칠구산업,059302,2006,
(주)칩스앤미디어,045026,2006/12,정보통신업
(주)칩트론,019189,2006/12,제조업
(주)카나리아바이오,042261,2006/12,제조업
(주)카나스,046482,2006/12,제조업
(주)카렉스,050147,2006,
(주)카로스넷,043085,2006/12,제조업
(주)카리스소프트,037400,2006/12,제조업
(주)카모스,030693,2006/12,제조업
(주)카보라인코리아,026829,2006/12,제조업
(주)카스윈,058782,2006,
(주)카스코,058972,2006,
(주)카스코무역,056433,2006,
(주)카운티스,041580,2006/12,건설업
(주)카이노스메드,059291,2006,
(주)카이스시스템,040068,2006/12,교육 서비스업
(주)카이온인터네쇼날,059504,2006,
(주)카이저건설,046962,2006/12,건설업
(주)카이저브로이,056392,2006,
(주)카이텍,029400,2006/12,"전문, 과학 및 기술 서비스업"
(주)카인즈대동,030047,2006/12,도매 및 소매업
(주)카후나빌,052039,2006,
(주)칸디앤시,048090,2006,
(주)칸인터내셔널,053722,2006,
(주)칸타빌,057976,2006,
(주)칸타텀,043475,2006/12,도매 및 소매업
(주)칼라랜드,019197,2006/12,제조업
(주)칼링크,029385,2006/12,제조업
(주)캐놀,044010,2006/12,제조업
(주)캐럿이일개발,044689,2006/12,부동산업
(주)캐림코리아,052291,2006,
(주)캐스,053867,2006,
(주)캐스탑,039692,2006/12,제조업
(주)캐스텍코리아,011895,2006/12,제조업
(주)캐스트윈,029026,2006/12,제조업
(주)캐스트정보,041855,2006/12,정보통신업
(주)캐슬렉스서울,023896,2006/12,"예술, 스포츠 및 여가관련 서비스업"
(주)캐슬렉스제주,019511,2006/12,"예술, 스포츠 및 여가관련 서비스업"
(주)캐슬렉스칭따오,056366,2006,
(주)캐슬피엠,053759,2006,
(주)캐이씨디엔엘,059893,2006,
(주)캔두원,019204,2006/12,부동산업
(주)캔택,059393,2006,
(주)캘리스코,057750,2006,
(주)캠퍼스라인,059620,2006,
(주)캠프넷,053650,2006,
(주)캡스코,030000,2006/12,도매 및 소매업
(주)캡스톤엔지니어링,041142,2006/12,제조업
(주)커뮤니케이션윌,049620,2006,
(주)커즈와일,038826,2006/12,제조업
(주)커커,050247,2006,
(주)커피빈코리아,039780,2006/12,도매 및 소매업
(주)컨벡스,058882,2006,
(주)컨스텍,050761,2006,
(주)컨시드,050395,2006,
(주)컨텐츠랩,053380,2006,
(주)컴씨스,052664,2006,
(주)컴아트시스템,043009,2006/12,제조업
(주)컴온21,043873,2006/12,"전문, 과학 및 기술 서비스업"
(주)컴테크,052752,2006,
(주)컴테크써지,039071,2006/12,제조업
(주)컴투스,040704,2006/12,정보통신업
(주)컴파스시스템,046103,2006/12,제조업
(주)케.이.티.인터내쇼날,040622,2006/12,도매 및 소매업
(주)케너텍,019215,2006,
(주)케디엠,052739,2006,
(주)케마스,049338,2006,
(주)케미그라스,038597,2006/12,제조업
(주)케미랜드,058134,2006,
(주)케빅,052857,2006,
(주)케어원,011376,2006/12,정보통신업
(주)케어젠,044510,2006/12,제조업
(주)케이.아이.에이치.에이,041555,2006/12,부동산업
(주)케이.와이건설,052812,2006,
(주)케이나인,042942,2006/12,제조업
(주)케이드림,050951,2006,
(주)케이디넷,010498,2006/12,제조업
(주)케이디씨,051636,2006,
(주)케이디알,029331,2006/12,도매 및 소매업
(주)케이디에스인텍,049918,2006,
(주)케이디전자,029694,2006/12,제조업
(주)케이디코퍼레이션,056669,2006,
(주)케이디티,049470,2006,
(주)케이디파워,011372,2006/12,제조업
(주)케이디피,052065,2006,
(주)케이라인마리타임코리아,030196,2006/12,운수 및 창고업
(주)케이리츠투자운용,054197,2006,
(주)케이뮐러,048948,2006,
(주)케이브이앤,053239,2006,
(주)케이블웨이커뮤니케이션즈,011484,2006,
(주)케이비데이타시스템,017504,2006/12,정보통신업
(주)케이비아이국인산업,026256,2006/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)케이비아이텍,023237,2006/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)케이비알,047847,2006,
(주)케이비앤텍스,012928,2006/12,제조업
(주)케이비에스엔,028509,2006/12,정보통신업
(주)케이비엠,048910,2006,
(주)케이비엠,058204,2006,
(주)케이비원,041219,2006/12,도매 및 소매업
(주)케이솔라텍,058565,2006,
(주)케이스,019227,2006/12,도매 및 소매업
(주)케이시알,049101,2006,
(주)케이씨산업,019482,2006/12,제조업
(주)케이씨에스,038620,2006/12,정보통신업
(주)케이씨엔에이,018590,2006/12,도매 및 소매업
(주)케이씨이앤씨,045022,2006/12,건설업
(주)케이씨플래닝,048146,2006,
(주)케이씨피,039332,2006/12,도매 및 소매업
(주)케이아이씨에이,043161,2006/12,도매 및 소매업
(주)케이아이엔엑스,048978,2006,
(주)케이알,043594,2006/12,제조업
(주)케이알디스플레이,045888,2006/12,제조업
(주)케이알라인,012156,2006/12,정보통신업
(주)케이알산업,017475,2006/12,건설업
(주)케이알엠,015241,2006/12,제조업
(주)케이알이엠에스,059196,2006,
(주)케이알제2호개발전문위탁관리부동산투자회사,047731,2006,
(주)케이알티,051263,2006,
(주)케이알티씨,043986,2006/12,"전문, 과학 및 기술 서비스업"
(주)케이알푸드앤컴퍼니,013460,2006/12,도매 및 소매업
(주)케이알피엠,046232,2006/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)케이앤엔터테인먼트,048678,2006,
(주)케이앤엘벨리,049043,2006,
(주)케이앤제이관광산업,050469,2006,
(주)케이앤지엠,052593,2006,
(주)케이앤피,043171,2006/12,제조업
(주)케이앤피종합건설,053912,2006,
(주)케이에스넷,018581,2006/12,정보통신업
(주)케이에스디,049513,2006,
(주)케이에스마린,041116,2006/12,운수 및 창고업
(주)케이에스벽지,058971,2006,
(주)케이에스씨네트워크,039336,2006/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)케이에스에너지,046148,2006/12,광업
(주)케이에스에스해운,020583,2006/12,운수 및 창고업
(주)케이에스엠,041720,2006/12,제조업
(주)케이에스엠컴포넌트,047824,2006,
(주)케이에스인더스트리,050563,2006,
(주)케이에스티,044006,2006/12,제조업
(주)케이에스티이,043237,2006/12,제조업
(주)케이에이엠인터내셔날,048871,2006,
(주)케이에이치그린,040250,2006/12,부동산업
(주)케이에이치모터스,059443,2006,
(주)케이에이치케미컬,053284,2006,
(주)케이엔더블유,048274,2006,
(주)케이엔비,057973,2006,
(주)케이엔씨에프지,053051,2006,
(주)케이엔알시스템,053429,2006,
(주)케이엔엔,010687,2006/12,정보통신업
(주)케이엔와이씨오,059800,2006,
(주)케이엔월덱스,012908,2006/12,건설업
(주)케이엔이,058934,2006,
(주)케이엔제이,056231,2006,
(주)케이엔제이인베스트먼트,059566,2006,
(주)케이엘건설,053611,2006,
(주)케이엘에스,051123,2006,
(주)케이엠,043033,2006/12,제조업
(주)케이엠기획,048135,2006,
(주)케이엠디에셋매니지먼트,053857,2006,
(주)케이엠디지텍,021375,2006/12,제조업
(주)케이엠레텍,052914,2006,
(주)케이엠아이티,046221,2006/12,"예술, 스포츠 및 여가관련 서비스업"
(주)케이엠앤아이,040626,2006/12,제조업
(주)케이엠에스아이,029535,2006/12,"전문, 과학 및 기술 서비스업"
(주)케이엠에스이엔씨,047345,2006/12,도매 및 소매업
(주)케이엠에이치,051693,2006,
(주)케이엠에이치신라레저,014955,2006/12,"예술, 스포츠 및 여가관련 서비스업"
(주)케이엠에프,053525,2006,
(주)케이엠이,056513,2006,
(주)케이엠헬스케어,051578,2006,
(주)케이옥션,051212,2006,
(주)케이와이리얼인베스트먼트,052339,2006,
(주)케이와이미디어,043369,2006/12,정보통신업
(주)케이와이제이네트워크,044769,2006,
(주)케이와이필통존,052333,2006,
(주)케이원,043137,2006/12,정보통신업
(주)케이원전자,028601,2006,
(주)케이유세시아,058829,2006,
(주)케이이앤피,059003,2006,
(주)케이제이에스시오,052552,2006,
(주)케이제이인더스트리,056469,2006,
(주)케이제이프리텍,041025,2006/12,제조업
(주)케이종합서비스,044936,2006/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)케이지에스건설,048159,2006,
(주)케이지에코,052838,2006,
(주)케이지엔지니어링종합건축사사무소,046874,2006/12,"전문, 과학 및 기술 서비스업"
(주)케이지엠아이,048481,2006,
(주)케이지이티,048545,2006,
(주)케이지제로인,011486,2006/12,정보통신업
(주)케이지티시,040628,2006/12,도매 및 소매업
(주)케이지할리스에프앤비,047832,2006,
(주)케이코하이텍,012246,2006/12,제조업
(주)케이템스,053189,2006,
(주)케이투산업,044864,2006/12,부동산업
(주)케이투이엔지,049534,2006,
(주)케이투주택건설,050003,2006,
(주)케이티디에스,054862,2006,
(주)케이티로지스,049632,2006,
(주)케이티산업,056612,2006,
(주)케이티스,012708,2006/12,정보통신업
(주)케이티스카이라이프,021483,2006/12,정보통신업
(주)케이티씨에스,012709,2006/12,정보통신업
(주)케이티씨텔레콤,057268,2006,
(주)케이티앤씨,019246,2006/12,제조업
(주)케이티앤지생명과학,057328,2006,
(주)케이티에스,047523,2006/12,제조업
(주)케이티엠앤에스,051220,2006,
(주)케이티엠하우스,045569,2006/12,정보통신업
(주)케이티인터넷,019248,2006,
(주)케이티중공업,053382,2006,
(주)케이티지,039767,2006/12,제조업
(주)케이티테크,029401,2006/12,제조업
(주)케이프,018585,2006/12,제조업
(주)케이피비오상사,021380,2006/12,도매 및 소매업
(주)케이피시글로벌,046922,2006/12,도매 및 소매업
(주)케이피씨,057386,2006,
(주)케이피아이씨코포레이션,048168,2006,
(주)케이피엘디앤시,049243,2006,
(주)케이피이,045607,2006/12,제조업
(주)케이피이엔,057322,2006,
(주)케이피일렉트릭,039293,2006/12,제조업
(주)케이피켐텍,040654,2006/12,제조업
(주)케이피텍,027779,2006/12,제조업
(주)켄인베스트,059188,2006,
(주)켐리치교역,039256,2006/12,도매 및 소매업
(주)켐스,044469,2006/12,제조업
(주)켐텍,045505,2006/12,제조업
(주)켐트로닉스,019251,2006,
(주)켐포트,051228,2006,
(주)코난테크놀로지,048633,2006,
(주)코너지,058260,2006,
(주)코다에이앤디,054093,2006,
(주)코데스,046417,2006/12,제조업
(주)코디에스,011992,2006/12,제조업
(주)코디엠,044606,2006/12,제조업
(주)코라오에너지,051546,2006,
(주)코라인터내셔날,042611,2006/12,제조업
(주)코래드,019256,2006/12,"전문, 과학 및 기술 서비스업"
(주)코레곤,056493,2006,
(주)코레드하우징,040568,2006/12,건설업
(주)코레일개발,043580,2006,
(주)코렉스,048487,2006,
(주)코렌,040912,2006/12,제조업
(주)코렌스,040716,2006/12,제조업
(주)코렌텍,045681,2006/12,제조업
(주)코르웰,044697,2006/12,운수 및 창고업
(주)코리녹스,029936,2006/12,제조업
(주)코리막스,019261,2006/12,도매 및 소매업
(주)코리아,019262,2006/12,"협회 및 단체, 수리 및 기타 개인 서비스업"
(주)코리아2000,011397,2006/12,건설업
(주)코리아관광호텔,059065,2006,
(주)코리아냉장,043791,2006/12,운수 및 창고업
(주)코리아더커드,048055,2006,
(주)코리아록시스템,048313,2006,
(주)코리아센터,043547,2006/12,정보통신업
(주)코리아스타텍,045545,2006/12,제조업
(주)코리아스터드,038911,2006/12,부동산업
(주)코리아신예,019269,2006/12,제조업
(주)코리아씨앤랜드,053038,2006,
(주)코리아아피스,044726,2006/12,제조업
(주)코리아에셋어드바이저즈,045173,2006/12,부동산업
(주)코리아에스이,042946,2006/12,제조업
(주)코리아에어텍,045016,2006/12,제조업
(주)코리아에프앤에프,044497,2006/12,제조업
(주)코리아와이드,048407,2006,
(주)코리아와이드동대구화물,052425,2006,
(주)코리아와이드선산,050785,2006,
(주)코리아원,029234,2006/12,부동산업
(주)코리아이엔지비지니스,049657,2006,
(주)코리아일레콤,041946,2006/12,제조업
(주)코리아코프,030389,2006/12,제조업
(주)코리아테크,059558,2006,
(주)코리아트래블즈,039353,2006/12,금융 및 보험업
(주)코리아티슈뱅크,041838,2006/12,제조업
(주)코리아패트로륨,057300,2006,
(주)코리아하이테크,046352,2006/12,제조업
(주)코리아호스트닷컴,058075,2006,
(주)코리아홈쇼핑,029474,2006/12,도매 및 소매업
(주)코리아화암,056258,2006,
(주)코리핸랜드,048345,2006,
(주)코림,043262,2006,
(주)코마스,019281,2006/12,정보통신업
(주)코마스인터렉티브,058133,2006,
(주)코마텍,030744,2006/12,제조업
(주)코메카,019282,2006/12,제조업
(주)코멕,028232,2006/12,제조업
(주)코멕스아이엔씨,048120,2006,
(주)코모코,053055,2006,
(주)코모텍,019284,2006/12,제조업
(주)코밀손해보험중개써비스,047256,2006/12,금융 및 보험업
(주)코바레저,045008,2006/12,도매 및 소매업
(주)코바이,047017,2006/12,도매 및 소매업
(주)코반,040744,2006/12,제조업
(주)코방,043569,2006/12,제조업
(주)코밴,027259,2006,
(주)코밸,058901,2006,
(주)코브디엠씨,059765,2006,
(주)코브인터내셔날,053028,2006,
(주)코센,051409,2006,
(주)코셀,045507,2006/12,제조업
(주)코솔라,040826,2006/12,건설업
(주)코스메카코리아,056337,2006,
(주)코스모,045064,2006/12,제조업
(주)코스모건설,054451,2006,
(주)코스모글로벌,030689,2006/12,도매 및 소매업
(주)코스모스하우징,050547,2006,
(주)코스모코스,024792,2006/12,제조업
(주)코스모타워,030148,2006/12,부동산업
(주)코스미온,042620,2006/12,건설업
(주)코스미온디앤씨,047463,2006/12,부동산업
(주)코스콤,019963,2006/12,정보통신업
(주)코스탈파워,042581,2006/12,제조업
(주)코스텍시스,012410,2006/12,제조업
(주)코스틸,019300,2006/12,제조업
(주)코스피아디엔씨,053743,2006,
(주)코아개발,052057,2006,
(주)코아리버,056992,2006,
(주)코아비스,026834,2006/12,제조업
(주)코아콤,047178,2006/12,도매 및 소매업
(주)코어세스코리아,058376,2006,
(주)코어원에셋,049145,2006,
(주)코업로지스,056244,2006,
(주)코엔스,043536,2006/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)코우,012617,2006/12,제조업
(주)코원메탈,039263,2006/12,제조업
(주)코웰메디,053140,2006,
(주)코윈시스템,057281,2006,
(주)코이즈,057969,2006,
(주)코인,041177,2006/12,제조업
(주)코인상사,052159,2006,
