회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류)
(주)강동레미콘,087926,2018/12,제조업
(주)강릉씨티호텔,090424,2018/12,숙박 및 음식점업
(주)강림정공,090760,2018/12,제조업
(주)강앤파트너스,042501,2018/12,부동산업
(주)강원심층수,047909,2018/12,제조업
(주)강원엔티에스,069133,2018,
(주)강원엘피씨,019670,2018,
(주)강원엘피지,090906,2018/12,도매 및 소매업
(주)강원지오영,060432,2018/12,도매 및 소매업
(주)강진금속,065937,2018/12,제조업
(주)강진베이스볼파크,063861,2018,
(주)강진항촌태양광,080433,2018/12,"전기, 가스, 증기 및 공기조절 공급업"
(주)강촌레일파크,066189,2018,
(주)강호개발,058055,2018/12,부동산업
(주)강호디오알,057027,2018,
(주)개념원리,041998,2018/12,정보통신업
(주)개미식품,085170,2018/12,제조업
(주)개성건설,066019,2018/12,건설업
(주)갤러리에이엠,078440,2018/12,제조업
(주)갤러리현대,048644,2018/12,도매 및 소매업
(주)갤럭시스포츠,068850,2018,
(주)갤럭시아디스플레이,056510,2018,
(주)거광기업,089437,2018/12,제조업
(주)거금솔라파크,070563,2018/12,"전기, 가스, 증기 및 공기조절 공급업"
(주)거림,086328,2018/12,제조업
(주)거림중공업,088601,2018/12,제조업
(주)거봉,061799,2018/12,제조업
(주)거산,076358,2018,
(주)거산기계,048244,2018/12,제조업
(주)거성,064548,2018/12,제조업
(주)거성문화,048383,2018/12,제조업
(주)거성빅스타,081385,2018/12,제조업
(주)거성산업,074078,2018,
(주)거성씨앤씨,090560,2018/12,도매 및 소매업
(주)거성토건,066541,2018/12,건설업
(주)거송건설,074726,2018,
(주)거승,080493,2018/12,제조업
(주)거영코포레이션,086358,2018/12,도매 및 소매업
(주)거인,091673,2018/12,부동산업
(주)거제씨월드,069086,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)거청,041595,2018/12,제조업
(주)거촌,079451,2018/12,숙박 및 음식점업
(주)거택디엠씨,078309,2018/12,부동산업
(주)거흥산업,043460,2018/12,제조업
(주)건강건설,057110,2018/12,건설업
(주)건강과행복,068013,2018,
(주)건강마을,091439,2018/12,제조업
(주)건덕상사,021729,2018/12,부동산업
(주)건동주택,030749,2018,
(주)건물과사람들,082011,2018/12,부동산업
(주)건민,029929,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)건설개발,060704,2018/12,부동산업
(주)건설기계인,078962,2018,
(주)건설미래,086269,2018/12,부동산업
(주)건설자재산업,091052,2018/12,도매 및 소매업
(주)건설투자,060705,2018/12,부동산업
(주)건아엔터프라이즈,061086,2018,
(주)건안산업,078363,2018/12,제조업
(주)건양기술공사건축사사무소,072571,2018/12,"전문, 과학 및 기술 서비스업"
(주)건양기업,047898,2018/12,제조업
(주)건양미곡종합처리장,040508,2018/07,제조업
(주)건양아이티티,074684,2018/12,제조업
(주)건영,038822,2018/12,건설업
(주)건영기업,074030,2018/12,제조업
(주)건영디앤씨,082196,2018/12,건설업
(주)건영산업,063195,2018/12,부동산업
(주)건우,090932,2018/12,부동산업
(주)건우,046862,2018/12,건설업
(주)건우금속,070401,2018/12,제조업
(주)건우기업,085850,2018/12,제조업
(주)건우기업,047015,2018/12,광업
(주)건우이앤씨,072913,2018,
(주)건우정공,012888,2018/12,제조업
(주)건우피엠,044044,2018,
(주)건우해양,049380,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)건원건설,083237,2018/12,건설업
(주)건일엔지니어링,043597,2018/12,"전문, 과학 및 기술 서비스업"
(주)건종,081136,2018/12,도매 및 소매업
(주)건축과디자인,045504,2018,
(주)건축사사무소건원엔지니어링,043300,2018/12,"전문, 과학 및 기술 서비스업"
(주)건풍윈이엔지,060062,2018,
(주)건한홀딩스,092383,2018/12,부동산업
(주)건호종합건설,076193,2018,
(주)건화,029502,2018/12,제조업
(주)건화,017441,2018/12,부동산업
(주)건화,012896,2018/12,"전문, 과학 및 기술 서비스업"
(주)건화기업,012895,2018/12,제조업
(주)건화약품,030277,2018/12,도매 및 소매업
(주)건화이엔지,061116,2018/12,제조업
(주)건화코포레이션,083381,2018/12,도매 및 소매업
(주)건황로지스틱스,054259,2018,
(주)검단아스콘,066023,2018/12,제조업
(주)게스템프카테크,018571,2018/12,제조업
(주)게임펍,085928,2018/12,정보통신업
(주)겨레석재산업,064527,2018,
(주)경,049448,2018,
(주)경기라이프,061953,2018/12,건설업
(주)경기마트,076212,2018,
(주)경기버스,063697,2018/12,운수 및 창고업
(주)경기상운,085567,2018/12,운수 및 창고업
(주)경기에너지,038844,2018,
(주)경기용인테크노밸리,080224,2018/12,부동산업
(주)경기화학약품상사,070701,2018/12,도매 및 소매업
(주)경남관광호텔,077464,2018/12,부동산업
(주)경남금속,041543,2018/12,제조업
(주)경남세화약품,061468,2018/12,도매 및 소매업
(주)경남이앤지,087566,2018/12,부동산업
(주)경남캐미칼,085339,2018/12,제조업
(주)경덕디벨로퍼스,060786,2018/12,부동산업
(주)경도,013555,2018,
(주)경도디앤씨,072675,2018,
(주)경도시스템,029132,2018,
(주)경도이엔씨,081084,2018/12,부동산업
(주)경동,012913,2018/12,건설업
(주)경동개발,012917,2018/12,제조업
(주)경동금속,076227,2018/12,제조업
(주)경동기업,062262,2018,
(주)경동기전,050446,2018/12,도매 및 소매업
(주)경동냉열산업,077498,2018/12,제조업
(주)경동라이프,058224,2018/12,건설업
(주)경동바이오테크,065688,2018/12,제조업
(주)경동세라믹스,066043,2018,
(주)경동소재,040801,2018/12,제조업
(주)경동스마트산업,080745,2018,
(주)경동스마트홈,092062,2018/12,부동산업
(주)경동시멘트,081062,2018/12,도매 및 소매업
(주)경동원,026351,2018/12,제조업
(주)경동월드와이드,040316,2018/12,제조업
(주)경동이앤에스,047770,2018/12,제조업
(주)경동특수주강,049776,2018/12,제조업
(주)경동하이테크,059707,2018,
(주)경동하이테크,076604,2018/12,제조업
(주)경림,080427,2018/12,제조업
(주)경림에이치티시,076992,2018/12,제조업
(주)경민,047267,2018/12,제조업
(주)경방어패럴,017034,2018/12,제조업
(주)경보,085580,2018/12,건설업
(주)경보제약,012927,2018,
(주)경복,073815,2018/12,부동산업
(주)경복궁면세점,075853,2018/12,도매 및 소매업
(주)경부산업,057252,2018/12,도매 및 소매업
(주)경산,057800,2018/12,도매 및 소매업
(주)경산씨앤티,065810,2018/12,도매 및 소매업
(주)경상스틸,070438,2018/12,도매 및 소매업
(주)경성엠티,063872,2018/12,제조업
(주)경성정기,052657,2018/12,제조업
(주)경수제철건설,052486,2018/12,제조업
(주)경승,012806,2018/12,제조업
(주)경안,045686,2018,
(주)경안개발,076026,2018,
(주)경안금속,086188,2018/12,제조업
(주)경안전선,021831,2018,
(주)경언씨앤씨,070061,2018/12,부동산업
(주)경영사,073458,2018/12,제조업
(주)경영에스제이,081869,2018/12,건설업
(주)경우,085104,2018/12,도매 및 소매업
(주)경우라이프,069756,2018/12,"협회 및 단체, 수리 및 기타 개인 서비스업"
(주)경우머트리얼,061812,2018/12,도매 및 소매업
(주)경우이앤씨,049987,2018/12,건설업
(주)경우크린텍,053481,2018/12,건설업
(주)경운,087666,2018/12,부동산업
(주)경원라이프,052273,2018,
(주)경원에프엔비,089604,2018/12,제조업
(주)경원엔지니어링건축사사무소,020142,2018/12,"전문, 과학 및 기술 서비스업"
(주)경원화학,071263,2018/12,제조업
(주)경윤하이드로에너지,060046,2018,
(주)경인오토,089315,2018/12,도매 및 소매업
(주)경인이피에스,077153,2018/12,제조업
(주)경인일보,012960,2018/12,정보통신업
(주)경인테크,073616,2018/12,제조업
(주)경인텍,076501,2018/12,제조업
(주)경인특수금속,046880,2018/12,제조업
(주)경일,046351,2018/12,운수 및 창고업
(주)경일감정평가법인,048260,2018/12,부동산업
(주)경일다모스,092598,2018/12,제조업
(주)경일씨앤디,078469,2018/12,건설업
(주)경일옵틱스,070866,2018/12,제조업
(주)경일텔레콤,061897,2018/12,도매 및 소매업
(주)경일하이텍,067775,2018/12,도매 및 소매업
(주)경주버드파크,070794,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)경주산업개발,061639,2018,
(주)경주신라컨트리클럽,029959,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)경주환경에너지,066402,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)경지2,085409,2018/12,부동산업
(주)경진인터내셔날,052086,2018/12,부동산업
(주)경진티알엠,063268,2018/12,제조업
(주)경태,067039,2018,
(주)경한인더스트리,046149,2018/12,제조업
(주)경향신문사,012983,2018/12,정보통신업
(주)경호엔지니어링종합건축사사무소,010868,2018/12,"전문, 과학 및 기술 서비스업"
(주)경화상사,039997,2018/12,도매 및 소매업
(주)경화엔지니어링,048014,2018/12,"전문, 과학 및 기술 서비스업"
(주)경흥건설,082159,2018,
(주)경흥아이앤씨,089843,2018/12,제조업
(주)경희,021874,2018/12,제조업
(주)경희매니지먼트컴퍼니,051743,2018,
(주)계도실업,072803,2018/12,부동산업
(주)계룡대한뉴스테이제2호위탁관리부동산투자회사,086895,2018/12,부동산업
(주)계룡팰리스,078390,2018,
(주)계림,041397,2018/12,건설업
(주)계림물산,040856,2018,
(주)계림식품농업회사법인,085633,2018/12,제조업
(주)계명,083155,2018/12,도매 및 소매업
(주)계명산업개발,056487,2018,
(주)계선,012995,2018/12,건설업
(주)계양이앤씨,086939,2018/12,건설업
(주)고강알루미늄,046075,2018/12,제조업
(주)고구려씨앤디,085224,2018/12,건설업
(주)고덕종합건설,051850,2018/12,건설업
(주)고든하우징,092112,2018/12,"협회 및 단체, 수리 및 기타 개인 서비스업"
(주)고래사,091570,2018/12,도매 및 소매업
(주)고려경영연구소,089477,2018/12,금융 및 보험업
(주)고려계전,063657,2018/12,제조업
(주)고려광학,064445,2018,
(주)고려기업,067992,2018,
(주)고려기연,081468,2018/12,제조업
(주)고려기전,047432,2018,
(주)고려노벨화약,021901,2018/12,제조업
(주)고려디앤씨,058517,2018,
(주)고려로지텍,061783,2018/12,도매 및 소매업
(주)고려비엔피,030250,2018/12,제조업
(주)고려소재연구소,067833,2018,
(주)고려에너지,058379,2018,
(주)고려에스엠티,081368,2018/12,도매 및 소매업
(주)고려에프앤에프,068913,2018/12,제조업
(주)고려이노테크,073760,2018/12,제조업
(주)고려정보통신,053253,2018/12,도매 및 소매업
(주)고려제지,026512,2018/12,제조업
(주)고려주택건설,083336,2018/12,건설업
(주)고려창호,081420,2018/12,제조업
(주)고려철강,061249,2018/12,도매 및 소매업
(주)고려콘크리트,087910,2018/12,제조업
(주)고려택배,056960,2018/12,운수 및 창고업
(주)고려특수금속,073284,2018/12,제조업
(주)고려티티알,078300,2018/12,제조업
(주)고려하우스,080342,2018,
(주)고령기와,058348,2018/12,제조업
(주)고리,021933,2018/12,제조업
(주)고명산업,046180,2018/12,제조업
(주)고산,011910,2018/12,제조업
(주)고성관광개발,052054,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)고아정공,013028,2018/12,제조업
(주)고암개발,047448,2018/12,부동산업
(주)고암개발,059791,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)고암태양광발전,056762,2018,
(주)고양종합건설,091154,2018/12,건설업
(주)고영,066852,2018,
(주)고원금속,059339,2018/12,제조업
(주)고원풍력발전,073606,2018/12,"전기, 가스, 증기 및 공기조절 공급업"
(주)고은힐즈,073859,2018/12,건설업
(주)고을인더스트리,059836,2018,
(주)고일기업,040576,2018,
(주)고창솔라파크,052730,2018/12,"전기, 가스, 증기 및 공기조절 공급업"
(주)고척아이파크대한뉴스테이위탁관리부동산투자회사,089506,2018/12,부동산업
(주)고텍스타일,073444,2018/12,제조업
(주)고향식품,056722,2018/12,제조업
(주)고향의봄,077123,2018/12,부동산업
(주)고현디앤씨,069092,2018/12,건설업
(주)골드게이트씨앤씨,029883,2018,
(주)골드라인,017476,2018/12,제조업
(주)골드라인로지텍,052439,2018/12,제조업
(주)골드라인파렛텍,015716,2018/12,제조업
(주)골드랜드,067311,2018,
(주)골드랜드리치,057215,2018,
(주)골드마인홀딩스,058739,2018/12,숙박 및 음식점업
(주)골드문산업개발,082976,2018/12,부동산업
(주)골드스미스,058662,2018,
(주)골드시코리아인베스트먼트,072843,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)골드앤머니인베스트먼트,083367,2018/12,부동산업
(주)골드웨이,067368,2018/12,운수 및 창고업
(주)골드윈,076594,2018,
(주)골드코리아,090601,2018/12,건설업
(주)골드트레져아일랜드,082527,2018/12,금융 및 보험업
(주)골든듀,020459,2018/12,제조업
(주)골든디엠씨,082152,2018/12,부동산업
(주)골든루트,090744,2018/12,부동산업
(주)골든블루,046413,2018/12,제조업
(주)골든블루마리나,083246,2018,
(주)골든쉐어엔파트너,064651,2018,
(주)골든쌔들,088165,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)골든썸픽쳐스,072438,2018,
(주)골든영,062302,2018/12,부동산업
(주)골든트리개발,082706,2018/12,부동산업
(주)골든포우,052458,2018/12,제조업
(주)골든핏씨앤디,077872,2018,
(주)골판지박스,080647,2018/12,제조업
(주)골프존네트웍스,072287,2018,
(주)골프존카운티,085268,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)골프존카운티선운,045036,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)골프존카운티자산관리,063495,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)골프존커머스,072279,2018/12,도매 및 소매업
(주)공간개발,042119,2018,
(주)공간개발,086422,2018/12,부동산업
(주)공간세라믹,040058,2018/12,제조업
(주)공간종합건축사사무소,046819,2018,
(주)공감영어플러스,075794,2018/12,부동산업
(주)공게임즈,084753,2018/12,정보통신업
(주)공공그라운드,084626,2018/12,부동산업
(주)공단디앤시,048804,2018/12,부동산업
(주)공단레미콘,042118,2018/12,제조업
(주)공리양행,091937,2018/12,도매 및 소매업
(주)공산건설,091628,2018/12,건설업
(주)공영홈쇼핑,075931,2018/12,도매 및 소매업
(주)공주정안2농공단지에스피,057184,2018,
(주)공진,063799,2018,
(주)공진양행,076697,2018/12,부동산업
(주)공차코리아,069177,2018/12,숙박 및 음식점업
(주)공항리무진,029539,2018/12,운수 및 창고업
(주)공항타워팰리스,087430,2018/12,부동산업
(주)과천웰스홀딩스,078914,2018/12,부동산업
(주)관광호텔바빌론,057009,2018,
(주)관악도서유통,044642,2018,
(주)관악상사,021957,2018/12,부동산업
(주)관양연합상가,063972,2018,
(주)관우공영,077903,2018,
(주)관전인베스트먼트,073480,2018,
(주)광개토산업개발,068027,2018,
(주)광남,087582,2018/12,건설업
(주)광남토건,066279,2018,
(주)광덕에이앤티,053553,2018/12,제조업
(주)광덕종합목재,053316,2018/12,제조업
(주)광동,077267,2018/12,제조업
(주)광림디앤씨,082840,2018/12,부동산업
(주)광림마린테크,069698,2018/12,제조업
(주)광명,063203,2018/12,제조업
(주)광명건설,081373,2018,
(주)광명하나바이온,087308,2018/12,부동산업
(주)광복유지,070128,2018/12,제조업
(주)광산,013068,2018/12,제조업
(주)광산기공,046986,2018/12,제조업
(주)광산에스에이치아이,048172,2018,
(주)광성,041748,2018/12,제조업
(주)광성개발,013070,2018,
(주)광성금속,048945,2018/12,제조업
(주)광성에이엔브이,063313,2018/12,제조업
(주)광성정밀,059681,2018/12,제조업
(주)광성텍,021980,2018/12,제조업
(주)광스틸,048770,2018/12,제조업
(주)광신고속,080714,2018/12,운수 및 창고업
(주)광신아이앤피,030062,2018/12,제조업
(주)광신엔터프라이즈,041085,2018/12,부동산업
(주)광야주택건설,077818,2018,
(주)광영이엔씨,063645,2018,
(주)광영이엔엠,075696,2018,
(주)광영토건,013084,2018/12,건설업
(주)광우,042890,2018/12,제조업
(주)광원,076637,2018,
(주)광원전자,053672,2018/12,제조업
(주)광은,084774,2018/12,부동산업
(주)광일,010179,2018/12,제조업
(주)광일,053278,2018,
(주)광일기공,044605,2018/12,제조업
(주)광일문화사,081937,2018/12,부동산업
(주)광장비티엘교육,056710,2018/12,건설업
(주)광장오토모티브,065674,2018,
(주)광장이엠씨,021995,2018/12,건설업
(주)광주문화콘텐츠투자법인,062984,2018,
(주)광주지오팜,016273,2018/12,도매 및 소매업
(주)광진,091208,2018/12,"전문, 과학 및 기술 서비스업"
(주)광진건업,013099,2018,
(주)광진기계,060568,2018/12,제조업
(주)광진상공,017495,2018/12,제조업
(주)광진상사,077063,2018/12,제조업
(주)광진철구산업,070260,2018,
(주)광진화학,049722,2018/12,제조업
(주)광천김,076868,2018/12,제조업
(주)광천에스티,069730,2018/12,제조업
(주)광해리더스,045529,2018/12,부동산업
(주)광형테크,063497,2018,
(주)광호산업,081930,2018/12,제조업
(주)광화,072606,2018/12,제조업
(주)광희,091964,2018/12,제조업
(주)교동식품,073037,2018/12,제조업
(주)교보문고,017496,2018/12,도매 및 소매업
(주)교보케미칼,069166,2018/12,제조업
(주)교산,038914,2018/12,제조업
(주)교우산업,085916,2018/12,부동산업
(주)교원L&C,045618,2018,
(주)교원스타트원,058230,2018,
(주)교원위즈,059451,2018/12,"전문, 과학 및 기술 서비스업"
(주)교원크리에이티브,077151,2018/12,도매 및 소매업
(주)교원투어,073776,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)교원프라퍼티,013041,2018/12,정보통신업
(주)교하산업,069170,2018/12,제조업
(주)교학사,017499,2018/12,제조업
(주)구구,070365,2018,
(주)구구상무,078948,2018,
(주)구구스,089861,2018/12,도매 및 소매업
(주)구국토건,081286,2018/12,건설업
(주)구룡기전,070692,2018/12,제조업
(주)구름컴퍼니,071176,2018,
(주)구리자동차운전학원,065141,2018,
(주)구마자원,087338,2018/12,도매 및 소매업
(주)구미인터내셔날,013111,2018/12,제조업
(주)구산,066506,2018/12,제조업
(주)구원,089806,2018/12,제조업
(주)구일일무인경비시스템,078867,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)구주글로벌,070239,2018,
(주)구평골프클럽,069976,2018,
(주)국도이앤지,087069,2018/12,건설업
(주)국민상조,054077,2018,
(주)국민피앤텍,029734,2018/12,제조업
(주)국민행복주택제1호위탁관리부동산투자회사,086176,2018/12,부동산업
(주)국보싸이언스,086914,2018/12,제조업
(주)국사봉개발,067465,2018/12,부동산업
(주)국원건설,067322,2018/12,건설업
(주)국일,081925,2018/12,제조업
(주)국일방적,013132,2018/12,제조업
(주)국일유니밀,068698,2018/12,제조업
(주)국일인토트,010893,2018/12,제조업
(주)국전약품,064884,2018/12,제조업
(주)국제개발,054136,2018,
(주)국제광엔지니어링,078395,2018,
(주)국제금속,017508,2018,
(주)국제금속,067762,2018/12,제조업
(주)국제선박투자운용,049344,2018/12,운수 및 창고업
(주)국제스카이웨이호텔,060817,2018/12,숙박 및 음식점업
(주)국제스케폴딩,089461,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)국제식품,059869,2018/12,도매 및 소매업
(주)국제에스엘,072670,2018,
(주)국제에스티,059496,2018/12,제조업
(주)국제유압,058057,2018,
(주)국제종합물류,047496,2018/12,운수 및 창고업
(주)국제철강,013151,2018,
(주)국제케이블,068866,2018,
(주)국제태산무역,078654,2018/12,도매 및 소매업
(주)국제플랜트,042001,2018/12,건설업
(주)국제해양기술,085859,2018/12,"전문, 과학 및 기술 서비스업"
(주)군도,090667,2018/12,부동산업
(주)군영,061780,2018,
(주)군월드디벨로먼트,077499,2018/12,부동산업
(주)군자씨네텍,059644,2018/12,정보통신업
(주)군포종합폐차장,078225,2018/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)굿니스디벨로퍼먼트,088101,2018/12,부동산업
(주)굿데이,082258,2018/12,부동산업
(주)굿맨상사,051151,2018/12,도매 및 소매업
(주)굿맨프리미어파트너스,073653,2018/12,도매 및 소매업
(주)굿모닝개발,071029,2018,
(주)굿모닝시티쇼핑몰관리단,081837,2018/12,부동산업
(주)굿모닝월드,073151,2018/12,도매 및 소매업
(주)굿모닝테크,072548,2018,
(주)굿모닝푸드,077628,2018,
(주)굿센,045114,2018,
(주)굿지앤,083477,2018/12,도매 및 소매업
(주)굿컴퍼니,046501,2018,
(주)굿플,080936,2018/12,제조업
(주)귀농귀촌연구소,078436,2018/12,부동산업
(주)귀뚜라미범양냉방,023718,2018/12,제조업
(주)귀뚜라미에너지,012831,2018/12,"전기, 가스, 증기 및 공기조절 공급업"
(주)귀뚜라미홀딩스,013163,2018/12,"전문, 과학 및 기술 서비스업"
(주)귀뚜라미홈시스,013161,2018/12,제조업
(주)규람타워렌탈,070914,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)규림건설,067142,2018,
(주)그라운더,091935,2018/12,도매 및 소매업
(주)그랑하우징,058011,2018,
(주)그래미,050066,2018/12,제조업
(주)그랜드농산,078596,2018/12,제조업
(주)그랜드부민,064556,2018/12,"협회 및 단체, 수리 및 기타 개인 서비스업"
(주)그랜드우성,070093,2018/12,제조업
(주)그랜드트레이더인터내셔널,066966,2018,
(주)그랜드파크,078134,2018,
(주)그레이스,047173,2018,
(주)그레이스인터내셔날,085700,2018/12,도매 및 소매업
(주)그레이트북스,084958,2018/12,정보통신업
(주)그레이프커뮤니케이션즈,013502,2018/12,"전문, 과학 및 기술 서비스업"
(주)그레코스,046027,2018/12,건설업
(주)그렉스,074455,2018/12,제조업
(주)그루개발,083176,2018,
(주)그룹한어소시에이트,073181,2018/12,"전문, 과학 및 기술 서비스업"
