회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류)
(주)세일이앤씨,058370,2006,
(주)세일콘,040807,2006,
(주)세잔건설,053203,2006,
(주)세정,015682,2006/12,제조업
(주)세정건설,025819,2006/12,건설업
(주)세정과미래,015683,2006/12,제조업
(주)세정씨엔씨,039201,2006/12,부동산업
(주)세정악기,029920,2006/12,도매 및 소매업
(주)세종소재,057795,2006,
(주)세종씨앤디,043129,2006/12,건설업
(주)세종에스엠에스,054073,2006,
(주)세종월드,039339,2006/12,부동산업
(주)세종이솔리,048062,2006,
(주)세종인더스트리,060118,2006,
(주)세종파마텍,047070,2006/12,제조업
(주)세주,057941,2006,
(주)세중게임박스,038759,2006/12,정보통신업
(주)세중아이앤디,010336,2006/12,부동산업
(주)세중정보기술,029809,2006/12,정보통신업
(주)세지솔로텍,041246,2006/12,제조업
(주)세지원,059781,2006,
(주)세진,015692,2006/12,제조업
(주)세진공업,050519,2006,
(주)세진공영사,048534,2006,
(주)세진도시건설,049007,2006,
(주)세진디엔씨,041340,2006/12,부동산업
(주)세진메이저,041575,2006/12,부동산업
(주)세진메탈,038869,2006/12,제조업
(주)세진에스엠씨,044648,2006/12,제조업
(주)세진이앤드티,049586,2006,
(주)세진중공업,030163,2006/12,제조업
(주)세진크랭크,053025,2006,
(주)세진특수강,051603,2006,
(주)세진푸드시스템,017412,2006/12,부동산업
(주)세진화학,050457,2006,
(주)세창,015700,2006/12,건설업
(주)세창디앤씨,045868,2006/12,부동산업
(주)세창스틸,058643,2006,
(주)세창스틸,049512,2006,
(주)세창양주,048072,2006,
(주)세창이엔텍,051776,2006,
(주)세창토건,052631,2006,
(주)세코중공업,056915,2006,
(주)세현씨앤디,049298,2006,
(주)세현에스티씨,059319,2006,
(주)세현정공,030123,2006/12,제조업
(주)세호,015705,2006/12,제조업
(주)세화,044070,2006/12,제조업
(주)세화개발,041151,2006,
(주)세화아이엠씨,038928,2006/12,제조업
(주)세화엔스텍,043059,2006/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)세화엠텍,057307,2006,
(주)세화전자,024778,2006/12,제조업
(주)세화전자,052452,2006,
(주)세화피앤씨,039848,2006/12,제조업
(주)센터인더스리,039480,2006/12,건설업
(주)센텀디앤씨,041546,2006/12,건설업
(주)센텀디앤아이,053484,2006,
(주)센텀큐,048524,2006,
(주)센텍,019118,2006/12,제조업
(주)센트랄디티에스,051983,2006,
(주)센트럴타워,053710,2006,
(주)센트럴프라자,049415,2006,
(주)센트로,015727,2006/12,숙박 및 음식점업
(주)셀가드코리아,054010,2006,
(주)셀리버리리빙앤헬스,047912,2006,
(주)셀트론,058459,2006,
(주)셀트리온스킨큐어,028934,2006/12,도매 및 소매업
(주)셀트리온스킨큐어,052201,2006,
(주)셀트리온헬스케어,044674,2006/12,도매 및 소매업
(주)셰프라인,042661,2006/12,제조업
(주)소노인터내셔널,043689,2006/12,숙박 및 음식점업
(주)소모농산,025278,2006/12,"농업, 임업 및 어업"
(주)소모에너지,010271,2006/12,도매 및 소매업
(주)소모페트로,041570,2006/12,제조업
(주)소모홀딩스엔테크놀러지,015506,2006/12,운수 및 창고업
(주)소보비젼,038639,2006/12,제조업
(주)소비코,019404,2006/12,도매 및 소매업
(주)소슬,043477,2006/12,제조업
(주)소슬씨앤디,045307,2006/12,부동산업
(주)소신홀딩스,015733,2006/12,운수 및 창고업
(주)소앰,040662,2006/12,건설업
(주)소야그린텍,058866,2006,
(주)소원기건,048504,2006,
(주)소이전자,046444,2006/12,도매 및 소매업
(주)소자건설,048510,2006,
(주)손정완,041654,2006/12,제조업
(주)손정이앤씨,054153,2006,
(주)솔라,059579,2006,
(주)솔라시아,052010,2006,
(주)솔라파크코리아,057039,2006,
(주)솔라파크코리아,056407,2006,
(주)솔레일,044288,2006/12,도매 및 소매업
(주)솔렉스플랜닝,030193,2006/12,"전문, 과학 및 기술 서비스업"
(주)솔로몬그룹,041269,2006/12,부동산업
(주)솔루에타,048431,2006,
(주)솔리더스,044647,2006/12,부동산업
(주)솔보텍,057411,2006,
(주)솔빅스테크놀로지,030226,2006/12,정보통신업
(주)솔텍,052682,2006,
(주)솔트앤플래닝,059795,2006,
(주)송강산업,053782,2006,
(주)송강중공업,046445,2006/12,제조업
(주)송락산업,053373,2006,
(주)송백,051965,2006,
(주)송백개발,049587,2006,
(주)송산,046318,2006/12,제조업
(주)송산특수엘리베이터,046659,2006/12,제조업
(주)송스,017012,2006/12,제조업
(주)송악종합건설,044660,2006/12,건설업
(주)송언,058967,2006,
(주)송운,044508,2006/12,제조업
(주)송원,018105,2006/12,도매 및 소매업
(주)송원홈센터,018413,2006/12,부동산업
(주)송죽사,015749,2006/12,부동산업
(주)송촌조명,050231,2006,
(주)송하인터내셔날,045696,2006/12,제조업
(주)송학,048256,2006,
(주)송학식품,059265,2006,
(주)송현홀딩스,015397,2006/12,제조업
(주)송화엔지니어링,042948,2006/12,제조업
(주)쇼테크,011166,2006/12,정보통신업
(주)수도권서부자원순환센터,051659,2006,
(주)수도상사,043383,2006/12,도매 및 소매업
(주)수산씨에스엠,024821,2006/12,제조업
(주)수산아이앤티,045408,2006/12,정보통신업
(주)수산에너솔,047972,2006,
(주)수산인더스트리,015421,2006/12,건설업
(주)수서에너지,059368,2006,
(주)수석,015759,2006/12,제조업
(주)수석농산,053686,2006,
(주)수성,052473,2006,
(주)수성엔지니어링,029224,2006/12,"전문, 과학 및 기술 서비스업"
(주)수성이앤씨,059931,2006,
(주)수성전자,047493,2006/12,제조업
(주)수성케미칼,046045,2006/12,제조업
(주)수운,051791,2006,
(주)수원교차로,045076,2006/12,정보통신업
(주)수원종합폐차장,058585,2006,
(주)수인교역,045785,2006/12,도매 및 소매업
(주)수인약품,015767,2006/12,도매 및 소매업
(주)수인터내셔날,030183,2006/12,제조업
(주)순일기업,058407,2006,
(주)순창골드마운틴레저산업,054030,2006,
(주)순화동피에프브이,058530,2006,
(주)순환골재협회,058935,2006,
(주)숭실라이프,058283,2006,
(주)숭원산업,046959,2006/12,제조업
(주)숲속의아침,050760,2006,
(주)쉘라인,059574,2006,
(주)쉘라인,040771,2006/12,제조업
(주)쉥커코리아,039803,2006/12,운수 및 창고업
(주)쉬핑랜드,039538,2006/12,운수 및 창고업
(주)쉰들러엘리베이터,018941,2006/12,제조업
(주)슈퍼엠,050695,2006,
(주)슈퍼온도리,012177,2006,
(주)슈페리어,024835,2006/12,제조업
(주)슈프리마,047733,2006,
(주)스노젠,013720,2006/12,제조업
(주)스노젠그린(SNOGENGREEN),047755,2006,
(주)스마일게이트엔터테인먼트,059636,2006,
(주)스마일시티,047182,2006/12,건설업
(주)스마코,046214,2006/12,제조업
(주)스마트넷테크놀로지,015783,2006/12,정보통신업
(주)스마트시티,043553,2006/12,부동산업
(주)스마트에이스,045311,2006/12,제조업
(주)스스로미디어,048936,2006,
(주)스와로브스키코리아,039655,2006/12,도매 및 소매업
(주)스웨코,015535,2006/12,제조업
(주)스위스레저코리아,053395,2006,
(주)스위스콘도미니엄,049885,2006,
(주)스위치코리아,017332,2006/12,제조업
(주)스카우트,019201,2006/12,정보통신업
(주)스카이더블유,039834,2006/12,부동산업
(주)스카이덴탈,058090,2006,
(주)스카이라이프티브이,043504,2006/12,정보통신업
(주)스카이매스터,051964,2006,
(주)스카이오션리미티드,059480,2006,
(주)스카이젠와이어리스,053540,2006,
(주)스카이피엔디,059348,2006,
(주)스칸디나비안바이오가스코리아,059489,2006,
(주)스크린에이치디코리아,013501,2006/12,도매 및 소매업
(주)스킨사이언스,047318,2006/12,제조업
(주)스킨푸드,049176,2006,
(주)스타다스트,053547,2006,
(주)스타디앤씨,047150,2006/12,부동산업
(주)스타라이브러리,047148,2006/12,도매 및 소매업
(주)스타라이프,043696,2006/12,부동산업
(주)스타럭스,046335,2006/12,도매 및 소매업
(주)스타리온,015789,2006/12,도매 및 소매업
(주)스타바이오,038997,2006/12,도매 및 소매업
(주)스타밴코리아,043433,2006/12,정보통신업
(주)스타시네마,050672,2006,
(주)스타시티,047152,2006/12,부동산업
(주)스타아미,049950,2006,
(주)스타코넷,043317,2006/12,부동산업
(주)스타키빌딩,058623,2006,
(주)스타키코리아,051343,2006,
(주)스타플렉스,029311,2006/12,제조업
(주)스터링테크,059570,2006,
(주)스톤아이앤디,016725,2006/12,부동산업
(주)스톤아트,044014,2006/12,제조업
(주)스톰디앤앰,047056,2006/12,부동산업
(주)스튜디오8,047603,2006,
(주)스튜디오이쩜영,045733,2006/12,정보통신업
(주)스틸드림,029729,2006/12,도매 및 소매업
(주)스틸로,046289,2006/12,제조업
(주)스틸에이,043406,2006/12,제조업
(주)스틸테크,058141,2006,
(주)스틸플라워,039260,2006/12,제조업
(주)스틸플라워피앤씨,053225,2006,
(주)스파트리빌리조트,044522,2006/12,부동산업
(주)스페이스,051294,2006,
(주)스페이스드림,050514,2006,
(주)스페이스링크,029007,2006/12,정보통신업
(주)스페이스솔루션,051448,2006,
(주)스페이스에이,048558,2006,
(주)스펙스,054167,2006,
(주)스펜오컴,015800,2006/12,정보통신업
(주)스포츠조선,018123,2006/06,정보통신업
(주)스피드카,052287,2006,
(주)스피폭스,017798,2006/12,제조업
(주)승경산업,053405,2006,
(주)승광,015803,2006/12,"예술, 스포츠 및 여가관련 서비스업"
(주)승보건설,046059,2006/12,건설업
(주)승보광고,058675,2006,
(주)승산,026387,2006/12,부동산업
(주)승산디앤아이,050416,2006,
(주)승산레저,041237,2006/12,"예술, 스포츠 및 여가관련 서비스업"
(주)승원,015807,2006/12,제조업
(주)승일테크,043349,2006/12,도매 및 소매업
(주)승주,056990,2006,
(주)승지건설,044535,2006/12,건설업
(주)승진스포텍,042275,2006/12,"예술, 스포츠 및 여가관련 서비스업"
(주)승현,057059,2006,
(주)승화썬크루즈,029770,2006/12,숙박 및 음식점업
(주)시공사,046622,2006/12,제조업
(주)시공사,015810,2006/12,정보통신업
(주)시그너스,051133,2006,
(주)시그너스,015811,2006/12,부동산업
(주)시그너스개발,015812,2006/12,부동산업
(주)시그너스정공,015813,2006/12,제조업
(주)시그넷시스템,047383,2006/12,제조업
(주)시그마디앤아이,049761,2006,
(주)시너세스,048734,2006,
(주)시네마서비스,041102,2006/12,정보통신업
(주)시네마지,045659,2006/12,정보통신업
(주)시노텍스,052553,2006,
(주)시노트란스코리아쉬핑,041877,2006/12,운수 및 창고업
(주)시노파이스트해운,048441,2006,
(주)시노펙스그린테크,017773,2006/12,제조업
(주)시대건설,042195,2006/12,부동산업
(주)시도항공여행사,053489,2006,
(주)시맨틱스,059204,2006,
(주)시메트릭스페이스,057880,2006,
(주)시몬느엔씨,047639,2006,
(주)시뮬라인,042695,2006,
(주)시벨코코리아,011886,2006/12,제조업
(주)시사아카데미,050339,2006,
(주)시사티앤이,045971,2006/12,부동산업
(주)시선알디아이,056802,2006,
(주)시선인터내셔널,015824,2006/12,제조업
(주)시스앤코,050542,2006,
(주)시스원,019230,2006/12,정보통신업
(주)시스코디엔씨,048113,2006,
(주)시스코투자개발,048959,2006,
(주)시스코피엠,047113,2006/12,부동산업
(주)시스하이텍,011995,2006/12,제조업
(주)시엘시티건설,048412,2006,
(주)시엘씨파이켐,059278,2006,
(주)시우이앤씨,047373,2006/12,부동산업
(주)시우피앤디,048664,2006,
(주)시큐브,029149,2006/12,정보통신업
(주)시큐아이,020960,2006/12,정보통신업
(주)시큐어넥서스,049030,2006,
(주)시터스,048310,2006,
(주)시토이엔씨,044246,2006/12,건설업
(주)시티,058592,2006,
(주)시티라이프알앤디,047955,2006,
(주)시티유통,043123,2006,
(주)시티종합건설,018969,2006/12,건설업
(주)시티해양건설,052225,2006,
(주)시퍼스파이프라인,015827,2006/12,제조업
(주)시호월드,045690,2006/12,부동산업
(주)시화스크랩,058362,2006,
(주)시후건설,049409,2006,
(주)신가현이앤씨,044712,2006/12,건설업
(주)신광,015838,2006/12,제조업
(주)신광,015833,2006/12,제조업
(주)신광레포츠,053803,2006,
(주)신광엠앤피,041822,2006/12,제조업
(주)신광테크,045322,2006/12,제조업
(주)신기,044533,2006/12,제조업
(주)신기사,051192,2006,
(주)신기산업,059238,2006,
(주)신기인터모빌,025484,2006/12,제조업
(주)신니개발,052176,2006,
(주)신덕개발,049553,2006,
(주)신도시개발,059653,2006,
(주)신도시스템,015852,2006/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)신도오앤씨,052646,2006,
(주)신도휴스템,042897,2006/12,도매 및 소매업
(주)신동,018135,2006/12,도매 및 소매업
(주)신동개발투자회사,048768,2006,
(주)신동디지텍,053576,2006,
(주)신동방,042496,2006/12,제조업
(주)신동방CP,042640,2006/12,제조업
(주)신동해인터내쇼널,020963,2006/12,제조업
(주)신라개발,059880,2006,
(주)신라금속,046291,2006/12,제조업
(주)신라명과,015869,2006/12,제조업
(주)신라밀레니엄,048689,2006,
(주)신라산업개발,040418,2006/12,건설업
(주)신미산개발,039651,2006/12,부동산업
(주)신미씨앤에프,050405,2006,
(주)신미주,053805,2006,
(주)신보,058029,2006,
(주)신보에이치앤씨,053799,2006,
(주)신부국건업,030746,2006/12,건설업
(주)신산테크,059166,2006,
(주)신삼호,029381,2006/12,건설업
(주)신생활식품,049970,2006,
(주)신선촌,048674,2006,
(주)신성,060026,2006,
(주)신성강건,030605,2006/12,제조업
(주)신성건설,015890,2006/12,건설업
(주)신성디엔씨,043045,2006,
(주)신성메이저글로브,045910,2006/12,제조업
(주)신성사,051979,2006,
(주)신성산업,044043,2006/12,제조업
(주)신성씨앤티,059004,2006,
(주)신성씨에스,053168,2006,
(주)신성씨에스,058693,2006,
(주)신성아트월,051792,2006,
(주)신성엔지니어링,029463,2006/12,제조업
(주)신성플래닝,038983,2006/12,건설업
(주)신세계개발,044002,2006/12,숙박 및 음식점업
(주)신세계까사,013300,2006/12,도매 및 소매업
(주)신세계디엔씨,043748,2006/12,부동산업
(주)신세계사이먼,045683,2006/12,부동산업
(주)신세계에스브이엔,042858,2006/12,제조업
(주)신세계에이앤디,045189,2006/12,부동산업
(주)신세계엔지니어링,045485,2006/12,제조업
(주)신세계영랑호리조트,049460,2006,
(주)신세계와이비에스,015894,2006/12,제조업
(주)신세계인터내셔날,024942,2006/12,도매 및 소매업
(주)신세계토건,024944,2006/12,건설업
(주)신세계톰보이,057536,2006,
(주)신세기건설,038970,2006/12,건설업
(주)신세기알테크,030554,2006/12,제조업
(주)신세기한덕,042527,2006/12,부동산업
(주)신스윈,043709,2006/12,제조업
(주)신시컴퍼니,044816,2006/12,"예술, 스포츠 및 여가관련 서비스업"
(주)신신물산,030300,2006/12,제조업
(주)신신사,049458,2006,
(주)신아시스템,058931,2006,
(주)신아양행,051393,2006,
(주)신안관광,015915,2006/12,숙박 및 음식점업
(주)신안레져,030688,2006/12,숙박 및 음식점업
(주)신암정유,059257,2006,
(주)신양,043707,2006/12,제조업
(주)신영,039349,2006/12,제조업
(주)신영,029194,2006/12,제조업
(주)신영기업,046064,2006/12,제조업
(주)신영대농개발,044676,2006/12,건설업
(주)신영리소스,051667,2006,
(주)신영에이스물류,047189,2006/12,부동산업
(주)신영엠앤디,051463,2006,
(주)신오케미칼,059297,2006,
(주)신왕,051458,2006,
(주)신용산약품,016343,2006/12,도매 및 소매업
(주)신우농수산,015944,2006/12,운수 및 창고업
(주)신우산업,024985,2006/12,제조업
(주)신우에이엔티,058172,2006,
(주)신우엘에스산업,045982,2006/12,제조업
(주)신우전자,028522,2006/12,제조업
(주)신우종합건설,042063,2006/12,건설업
(주)신우콘크리트산업,045812,2006/12,제조업
(주)신우특수강,041587,2006/12,도매 및 소매업
(주)신우피닉스,047268,2006/12,건설업
(주)신원,040122,2006/12,제조업
(주)신원스틸,050411,2006,
(주)신원씨엔씨,042199,2006/12,부동산업
(주)신원엔에스,015955,2006/12,제조업
(주)신원정공,056876,2006,
(주)신원종합건설,044572,2006/12,건설업
(주)신원티앤피,056445,2006,
(주)신유종합건설,051926,2006,
(주)신의산업개발,046126,2006/12,부동산업
(주)신일,015965,2006/12,제조업
(주)신일기업,042379,2006/12,제조업
(주)신일기전,050443,2006,
(주)신일기초,046887,2006/12,건설업
(주)신일산업,045980,2006/12,제조업
(주)신일아이디엠,045471,2006/12,도매 및 소매업
(주)신일양회,025007,2006,
(주)신일에스알,058563,2006,
(주)신일에이스,049982,2006,
(주)신일프레임,047011,2006/12,제조업
(주)신일하우징,016598,2006/12,건설업
(주)신정,041158,2006/12,제조업
(주)신정,053096,2006,
(주)신정금속,058925,2006,
(주)신정주류,045395,2006/12,도매 및 소매업
(주)신조씨앤디,041373,2006/12,"협회 및 단체, 수리 및 기타 개인 서비스업"
(주)신진금고,015986,2006/12,제조업
(주)신진디앤씨,050459,2006,
(주)신진스틸,050401,2006,
(주)신진에스엠,046508,2006/12,제조업
(주)신진엔지니어링,039906,2006/12,제조업
(주)신진정밀,059528,2006,
(주)신천기업,051985,2006,
(주)신천지리조트,015994,2006/12,"예술, 스포츠 및 여가관련 서비스업"
(주)신천지문화센터,053687,2006,
(주)신청담에듀,052847,2006,
(주)신태양,058251,2006,
(주)신태진,015997,2006/12,"예술, 스포츠 및 여가관련 서비스업"
(주)신텍,048623,2006,
(주)신티에스,058853,2006,
(주)신평건설,040983,2006/12,건설업
(주)신평건설,053931,2006,
(주)신평씨앤디,049214,2006,
(주)신풍,046785,2006/12,제조업
(주)신풍,029669,2006/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)신한디에스,051098,2006,
(주)신한산업,018167,2006/12,제조업
(주)신한세라믹,056683,2006,
(주)신한스틸,043957,2006/12,도매 및 소매업
(주)신한아이앤씨,045533,2006/12,건설업
(주)신한종합건설,016017,2006/12,건설업
(주)신한종합건축사사무소,016019,2006/12,"전문, 과학 및 기술 서비스업"
(주)신한주택,045532,2006/12,건설업
(주)신한주택개발,016020,2006/12,건설업
(주)신한철강산업,045137,2006/12,제조업
(주)신한코리아,048654,2006,
(주)신한투자개발,056498,2006,
(주)신한화구,016026,2006/12,제조업
(주)신협전자,038956,2006/12,제조업
(주)신호,043190,2006/12,제조업
(주)신호이엔씨,051395,2006,
(주)신호정유,048338,2006,
(주)신혼프라자,016036,2006/12,"협회 및 단체, 수리 및 기타 개인 서비스업"
(주)신화공영,039055,2006,
(주)신화관광개발,041760,2006/12,숙박 및 음식점업
(주)신화사,016038,2006/12,도매 및 소매업
(주)신화소일테크,053971,2006,
(주)신화씨앤아이,046396,2006/12,부동산업
(주)신화엔지니어링종합건축사사무소,042594,2006/12,"전문, 과학 및 기술 서비스업"
(주)신화이엔지,041629,2006/12,제조업
(주)신화정공,056868,2006,
(주)신화종합건설,039960,2006/12,건설업
(주)신화팜,016048,2006/12,도매 및 소매업
(주)신화프린팅코아퍼레이션,052162,2006,
(주)신효,056543,2006,
(주)신흥,043352,2006/12,제조업
(주)신흥,016049,2006/12,제조업
(주)신흥기계,018173,2006/12,제조업
(주)신흥디앤씨,057457,2006,
(주)신흥메탈,052548,2006,
(주)신흥정기,016054,2006/12,제조업
(주)신흥콘크리트,016056,2006,
(주)실로암씨앤씨,052859,2006,
(주)실리콘세븐,039811,2006/12,제조업
(주)실리콘웍스,044441,2006/12,제조업
(주)실리콘화일,044067,2006/12,제조업
(주)실크로드시앤티,016060,2006/12,제조업
(주)실파인,051975,2006,
(주)심명종합건설,045194,2006/12,"전문, 과학 및 기술 서비스업"
(주)심스인베스트,048555,2006,
(주)심우,043222,2006/12,제조업
(주)심우건설,047850,2006,
(주)심원,056225,2006,
(주)심팩메탈,027702,2006/12,제조업
(주)심팩홀딩스,044995,2006/12,제조업
(주)심플라인,052170,2006,
(주)싸이노스,049547,2006,
(주)싸이니티,030018,2006/12,제조업
(주)싸이더스,012682,2006/12,정보통신업
(주)싸이렉스,044028,2006/12,제조업
(주)싸이맥스,051062,2006,
(주)싸이먼,059862,2006,
(주)싸이몬,046284,2006/12,제조업
(주)싸이버로지텍,012520,2006/12,정보통신업
(주)싸이버뱅크,016062,2006/12,제조업
(주)싸이칸아이티티,049206,2006,
(주)싸이퍼캐스팅,051502,2006,
(주)쌍곰,053062,2006,
(주)쌍금,020980,2006/12,제조업
(주)쌍용선재,041295,2006/12,제조업
(주)쌍용스틸,052221,2006,
(주)쌍인,057053,2006,
(주)써니텍,028394,2006/12,건설업
(주)써미트,057293,2006,
(주)써미트타워개발,045483,2006/12,건설업
(주)써키트플렉스,012175,2006,
(주)써포텍,051608,2006,
(주)써프산업개발,050093,2006,
(주)썬라이즈,043811,2006/12,부동산업
(주)썬리취,041212,2006/12,도매 및 소매업
(주)썬볼트전력,059230,2006,
(주)썬엘,052107,2006,
(주)썬엘이디,041169,2006/12,제조업
(주)썬웨이브텍,029314,2006/12,제조업
(주)썬테크,054011,2006,
(주)썬테크놀로지스,044007,2006/12,제조업
(주)썬텍인더스트리,039125,2006/12,제조업
(주)썬트리,042237,2006/12,부동산업
(주)썬플라워리조트,054664,2006,
(주)썬홀딩스,057026,2006,
(주)썸텍,052435,2006,
(주)쎄라텍,057639,2006,
(주)쎄미시스코,056246,2006,
(주)쎄미하우,052382,2006,
(주)쎄븐,048964,2006,
(주)쎄븐산업개발,043195,2006/12,부동산업
(주)쎄븐스타,057183,2006,
(주)쎄크,029337,2006/12,제조업
(주)쎄테콤모본,051100,2006,
(주)쎄트렉아이,038654,2006,
(주)쎈스테크,043452,2006/12,제조업
(주)쎈추럴관광호텔,025125,2006,
(주)쎈트럼,046052,2006/12,부동산업
(주)쏜다넷,047580,2006/12,정보통신업
(주)쏠리드,049423,2006,
(주)쓰리나인,050530,2006,
(주)쓰리디넷,057637,2006,
(주)쓰리디시스템즈코리아,045145,2006/12,정보통신업
(주)쓰리비시스템,046643,2006/12,제조업
(주)쓰리쎄븐,052453,2006,
(주)쓰리에스소프트,043573,2006/12,정보통신업
(주)쓰리제이개발,052663,2006,
(주)쓰리지케어,040021,2006,
(주)쓰리지테크놀러지,053433,2006,
(주)씨-테크,045665,2006/12,제조업
(주)씨.티텍,047211,2006/12,제조업
(주)씨그널엔터테인먼트그룹,016092,2006/12,정보통신업
(주)씨그마이티엔,057276,2006,
(주)씨너스티브이,051507,2006,
(주)씨네메카,043018,2006/12,정보통신업
(주)씨네이천,049661,2006,
(주)씨네일레븐,044623,2006/12,정보통신업
(주)씨네케이,050196,2006,
(주)씨네파크,051101,2006,
(주)씨디네트웍스,040570,2006,
(주)씨디에이,045283,2006/12,도매 및 소매업
(주)씨디엘호텔코리아,016094,2006/12,숙박 및 음식점업
(주)씨모텍,045668,2006/12,제조업
(주)씨브이네트,012080,2006/12,건설업
(주)씨브이맥스,028922,2006/12,"전문, 과학 및 기술 서비스업"
(주)씨스코통상,020984,2006,
(주)씨스퀘어소프트,057925,2006,
(주)씨스테인웨그로지스틱스코리아,045714,2006/12,운수 및 창고업
(주)씨스테인웨그웨어하우징,050077,2006,
(주)씨씨엘코리아,040274,2006/12,건설업
(주)씨아이씨컨설팅그룹,050415,2006,
(주)씨아이앤디,059078,2006,
(주)씨아이에스텍,048328,2006,
(주)씨아이인터내셔널,042102,2006/12,제조업
(주)씨아이코리아,041030,2006/12,건설업
(주)씨알-텍,058313,2006,
(주)씨앗,056444,2006,
(주)씨앤국제물류센터,048158,2006,
(주)씨앤라인,014025,2006/12,운수 및 창고업
(주)씨앤비텍,053648,2006,
(주)씨앤상선,054139,2006,
(주)씨앤씨,048619,2006,
(주)씨앤아이디벨롭먼트,057359,2006,
(주)씨앤알코리아,040245,2006/12,부동산업
(주)씨앤앰경기케이블티브이,019986,2006/12,정보통신업
(주)씨앤앰마포케이블티브이,019993,2006/12,정보통신업
(주)씨앤앰우리케이블티브이,039371,2006/12,정보통신업
(주)씨앤앰울산케이블티브이,019995,2006/12,정보통신업
(주)씨앤에스국제물류센터,057125,2006,
(주)씨앤에스텔레콤,017415,2006,
(주)씨앤에스패션쥬얼리,038974,2006/12,제조업
(주)씨앤에프로직스,047783,2006,
(주)씨앤엠,048786,2006,
(주)씨앤제이관광산업,050032,2006,
(주)씨앤중공업,054140,2006,
(주)씨앤컨리,046415,2006/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)씨앤케이씨엘,042088,2006/12,운수 및 창고업
(주)씨앤켐,047963,2006,
(주)씨앤피라이너스,039337,2006/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)씨앤피정보통신,053447,2006,
(주)씨앤효성금속,027985,2006/12,제조업
(주)씨어테크,016108,2006/12,제조업
(주)씨에스리더,054350,2006,
(주)씨에스마린,044429,2006/12,운수 및 창고업
(주)씨에스씨앤디,048512,2006,
(주)씨에스아이,056544,2006,
(주)씨에스월,054091,2006,
(주)씨에스이,039019,2006/12,제조업
(주)씨에스컴,058503,2006,
(주)씨에스테크놀로지,029102,2006/12,정보통신업
(주)씨에스티,049897,2006,
(주)씨에스티,039592,2006/12,제조업
(주)씨에스파트너스,058352,2006,
(주)씨에스피엔디,053587,2006,
(주)씨에이메탈,052340,2006,
(주)씨에이치테크,045461,2006/12,도매 및 소매업
(주)씨에프이엔티,047726,2006,
(주)씨엔드에치,016111,2006/12,도매 및 소매업
(주)씨엔씨,058874,2006,
(주)씨엔씨프로젝트,043980,2006/12,"전문, 과학 및 기술 서비스업"
(주)씨엔에스,059591,2006,
(주)씨엔에이,053109,2006,
(주)씨엔유,057633,2006,
(주)씨엔이지에스,049307,2006,
(주)씨엔티산업개발,057467,2006,
(주)씨엔플러스,051489,2006,
(주)씨엘디앤씨,049457,2006,
(주)씨엘엘씨디,057403,2006,
(주)씨엠건설,052701,2006,
(주)씨엠넷,042486,2006/12,건설업
(주)씨엠브라이트,058142,2006,
(주)씨엠비광주동부방송,029751,2006/12,정보통신업
(주)씨엠비광주방송,040721,2006/12,정보통신업
(주)씨엠비광주방송,039434,2006/12,정보통신업
(주)씨엠비대구동부방송,042164,2006/12,정보통신업
(주)씨엠비동서방송,042380,2006/12,정보통신업
(주)씨엠비전남방송,018739,2006,
(주)씨엠비충청방송,045591,2006/12,정보통신업
(주)씨엠비한강케이블티비,010778,2006/12,정보통신업
(주)씨엠비홀딩스,046619,2006/12,정보통신업
(주)씨엠테크,040720,2006/12,제조업
(주)씨엠테크,048923,2006,
(주)씨엠파트너,016115,2006/12,제조업
(주)씨유,057136,2006,
(주)씨유건설,042973,2006/12,건설업
(주)씨유메디칼시스템,053123,2006,
(주)씨유미디어,049501,2006,
(주)씨인터내셔널,023359,2006,
(주)씨제이시너빌,059844,2006,
(주)씨제이텍,043199,2006/12,제조업
(주)씨제이텔레닉스,038712,2006/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)씨제이헬로비전금정방송,048116,2006,
(주)씨제이헬로비전대구동구방송,030469,2006,
(주)씨제이헬로비전대구수성방송,039258,2006/12,정보통신업
(주)씨제이헬로비전드림씨티방송,010865,2006/12,정보통신업
(주)씨제이헬로비전신라방송,048727,2006,
(주)씨제이헬로비전아라방송,019996,2006/12,정보통신업
(주)씨제이헬로비전영남방송,019991,2006/12,정보통신업
(주)씨제이헬로비전영동방송,019994,2006/12,정보통신업
(주)씨제이헬로비전영서방송,039072,2006/12,정보통신업
(주)씨제이헬로비전전북방송,029755,2006,
(주)씨제이헬로비전중앙방송,029670,2006/12,정보통신업
(주)씨제이헬로비전충남방송,027374,2006/12,정보통신업
(주)씨제이헬로비전해운대기장방송,042958,2006/12,정보통신업
(주)씨제이헬로비전호남방송,029599,2006/12,정보통신업
(주)씨젠,056273,2006,
(주)씨케이매니지먼트,038957,2006/12,부동산업
(주)씨케이솔라,052738,2006,
(주)씨케이시스템,058838,2006,
(주)씨케이엔지니어링,050710,2006,
(주)씨케이엔터프라이즈,023961,2006/12,부동산업
