회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류)
(주)에스엠,029052,2018,
(주)에스엠,051324,2018/12,건설업
(주)에스엠,068898,2018/12,제조업
(주)에스엠디에스피,076097,2018/12,제조업
(주)에스엠메탈,091351,2018/12,제조업
(주)에스엠면세점,074750,2018/12,도매 및 소매업
(주)에스엠비나,078023,2018,
(주)에스엠산업,072865,2018/12,부동산업
(주)에스엠산업개발,052836,2018,
(주)에스엠솔루션,063609,2018/12,도매 및 소매업
(주)에스엠씨,016340,2018,
(주)에스엠씨아이엔씨,086151,2018/12,도매 및 소매업
(주)에스엠아이,080484,2018/12,제조업
(주)에스엠아이(SMI),092428,2018/12,제조업
(주)에스엠앤컴퍼니,062310,2018,
(주)에스엠에스,041376,2018/12,제조업
(주)에스엠에이,074255,2018,
(주)에스엠에이솔루션홀딩스,077705,2018,
(주)에스엠에프앤비디벨롭먼트,076400,2018/12,숙박 및 음식점업
(주)에스엠엔터프라이즈,066275,2018/12,숙박 및 음식점업
(주)에스엠엔테크,092132,2018/12,제조업
(주)에스엠유통,072583,2018,
(주)에스엠이,052945,2018,
(주)에스엠이,066312,2018,
(주)에스엠종합개발,077875,2018/12,부동산업
(주)에스엠지,066915,2018/12,부동산업
(주)에스엠케이티앤아이,048857,2018/12,도매 및 소매업
(주)에스엠코리아,069617,2018,
(주)에스엠테크,080203,2018/12,제조업
(주)에스엠테크,066233,2018/12,제조업
(주)에스엠테크텍스,060551,2018/12,제조업
(주)에스엠텍,078561,2018/12,제조업
(주)에스엠텍스타일,089028,2018/12,제조업
(주)에스엠툴,058544,2018/12,부동산업
(주)에스엠트로닉스,047399,2018,
(주)에스엠티,072540,2018,
(주)에스엠티,060726,2018/12,도매 및 소매업
(주)에스엠티코리아리미티드,070570,2018/12,제조업
(주)에스엠퍼스트프라자,042372,2018/12,부동산업
(주)에스엠플라텍,063316,2018/12,제조업
(주)에스엠홀딩스,038940,2018,
(주)에스오씨엔지니어링,067952,2018,
(주)에스오엘,069263,2018,
(주)에스오엠,058858,2018/12,제조업
(주)에스와이개발,078785,2018,
(주)에스와이글로벌,051197,2018/12,도매 및 소매업
(주)에스와이디엔씨,086474,2018/12,건설업
(주)에스와이랜드,089241,2018/12,부동산업
(주)에스와이메디케어,040724,2018/12,도매 및 소매업
(주)에스와이소프트,090559,2018/12,정보통신업
(주)에스와이에너지,074320,2018,
(주)에스와이에스리테일,015370,2018/12,도매 및 소매업
(주)에스와이에스홀딩스,029840,2018/12,부동산업
(주)에스와이엠,080496,2018/12,부동산업
(주)에스와이이노베이션,066557,2018,
(주)에스와이인더스기업구조조정부동산투자회사,057603,2018,
(주)에스와이제이,076529,2018/12,제조업
(주)에스와이종합개발,092255,2018/12,부동산업
(주)에스와이테크,086302,2018/12,제조업
(주)에스와이테크,062300,2018/12,제조업
(주)에스원엠앤오,077481,2018,
(주)에스유,068851,2018/12,제조업
(주)에스이,069640,2018/12,제조업
(주)에스이엠,050638,2018/12,제조업
(주)에스이엠케이,086048,2018/12,도매 및 소매업
(주)에스이피,046420,2018/12,제조업
(주)에스제이,092028,2018/12,제조업
(주)에스제이공영,039542,2018,
(주)에스제이관광개발,069958,2018/12,숙박 및 음식점업
(주)에스제이그룹,081020,2018/12,제조업
(주)에스제이금속,047956,2018/12,제조업
(주)에스제이더블유인터내셔널,074317,2018/12,교육 서비스업
(주)에스제이디,040905,2018,
(주)에스제이마린,064715,2018,
(주)에스제이메탈,067106,2018/12,제조업
(주)에스제이시스텍,066741,2018/12,제조업
(주)에스제이신소재,069664,2018/12,제조업
(주)에스제이씨,080961,2018/12,제조업
(주)에스제이씨,047924,2018/12,제조업
(주)에스제이씨성전,049699,2018/12,제조업
(주)에스제이씨티,068781,2018,
(주)에스제이에스,045742,2018,
(주)에스제이케미칼,064857,2018/12,제조업
(주)에스제이켐,075956,2018,
(주)에스제이코퍼레이션,089664,2018/12,부동산업
(주)에스제이탱커,056651,2018/12,운수 및 창고업
(주)에스제이테크,049946,2018/12,제조업
(주)에스제이테크,071388,2018,
(주)에스제이트랜드,058918,2018/12,제조업
(주)에스제이파트너스,078923,2018/12,건설업
(주)에스제이피,049335,2018/12,제조업
(주)에스제이피플,029773,2018/12,제조업
(주)에스제이홀딩스,058630,2018,
(주)에스제이환경산업,090800,2018/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)에스지(SG)다인힐,064279,2018,
(주)에스지고려,010272,2018/12,부동산업
(주)에스지디앤씨,091632,2018/12,부동산업
(주)에스지마린,067867,2018,
(주)에스지세라,080483,2018/12,도매 및 소매업
(주)에스지엠,066686,2018/12,정보통신업
(주)에스지유,039606,2018/12,제조업
(주)에스지이에너지,073183,2018,
(주)에스지케이,080922,2018/12,부동산업
(주)에스지푸드,059658,2018/12,제조업
(주)에스지프라자,081326,2018/12,도매 및 소매업
(주)에스지플래닝,051455,2018/12,제조업
(주)에스지항공여행사,076309,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)에스지헬스케어,077261,2018/12,제조업
(주)에스칩스,010958,2018,
(주)에스컨벤션,077713,2018/12,"협회 및 단체, 수리 및 기타 개인 서비스업"
(주)에스컴,047276,2018,
(주)에스케이쎈서,091488,2018/12,제조업
(주)에스케이씨에스,060939,2018,
(주)에스케이엘파트너스,083125,2018,
(주)에스케이엠씨,078696,2018/12,제조업
(주)에스케이지씨,076052,2018/12,제조업
(주)에스케이테크,080878,2018/12,"전문, 과학 및 기술 서비스업"
(주)에스케이티엔지니어링,077641,2018,
(주)에스케이훼리,067875,2018,
(주)에스켐,072991,2018/12,제조업
(주)에스켐텍,018172,2018/12,제조업
(주)에스코스틸,064291,2018,
(주)에스코알티에스,082600,2018,
(주)에스코알티에스,025286,2018/12,제조업
(주)에스코컨설턴트,062423,2018,
(주)에스콰이아건설,046281,2018/12,건설업
(주)에스텍,079969,2018/12,제조업
(주)에스텍시스템,016355,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)에스텍컴퍼니,080785,2018,
(주)에스텍퍼스트,088914,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)에스트라,062959,2018/12,제조업
(주)에스티,043756,2018,
(주)에스티,039688,2018/12,건설업
(주)에스티,070868,2018,
(주)에스티네트워크,064360,2018,
(주)에스티사이언스,074074,2018/12,"전문, 과학 및 기술 서비스업"
(주)에스티산업개발,066327,2018/12,건설업
(주)에스티씨,041385,2018/12,도매 및 소매업
(주)에스티씨,064756,2018,
(주)에스티씨라이프,060345,2018/12,도매 및 소매업
(주)에스티아이,073231,2018/12,제조업
(주)에스티엠넷,061469,2018/12,도매 및 소매업
(주)에스티엠아이,068183,2018,
(주)에스티유니타스,067089,2018/12,교육 서비스업
(주)에스티커넥션,081092,2018/12,제조업
(주)에스틸,045901,2018/12,제조업
(주)에스팀,088719,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)에스파워,066621,2018/12,"전기, 가스, 증기 및 공기조절 공급업"
(주)에스파임,087943,2018/12,건설업
(주)에스피나래애드,092531,2018/12,"전문, 과학 및 기술 서비스업"
(주)에스피네이처,066371,2018/12,제조업
(주)에스피리사이클링,071186,2018/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)에스피솔라,053841,2018,
(주)에스피시스템스,049743,2018/12,제조업
(주)에스피씨지에프에스,069013,2018/12,도매 및 소매업
(주)에스피씨팩,024599,2018/12,제조업
(주)에스피알파트너스,085952,2018/12,"전문, 과학 및 기술 서비스업"
(주)에스피에너지,049689,2018/12,"전기, 가스, 증기 및 공기조절 공급업"
(주)에스피에스,047786,2018,
(주)에스피에프씨,060894,2018,
(주)에스피엔지니어링,066916,2018/12,건설업
(주)에스피엘코리아,085377,2018/12,제조업
(주)에스피엠,056457,2018,
(주)에스피엠,029289,2018/12,제조업
(주)에스피유나이티드,072783,2018/12,부동산업
(주)에스피이엔지,043694,2018,
(주)에스피인터네셔널,015011,2018,
(주)에스피지산업,016359,2018/12,제조업
(주)에스피지케미칼,050243,2018/12,"전기, 가스, 증기 및 공기조절 공급업"
(주)에스피컴텍,044782,2018/12,부동산업
(주)에스피텍,067092,2018/12,제조업
(주)에스피티이엔지,083309,2018,
(주)에슬린,063425,2018/12,제조업
(주)에실로코리아,041639,2018/12,제조업
(주)에쓰브이씨,015942,2018/12,제조업
(주)에쓰비,066308,2018,
(주)에쓰씨개발,078099,2018,
(주)에쓰씨기획,048454,2018/12,"전문, 과학 및 기술 서비스업"
(주)에어릭스,048676,2018/12,제조업
(주)에어젠,090672,2018/12,제조업
(주)에어큐브,078001,2018,
(주)에어키,080425,2018/12,정보통신업
(주)에어텍,072633,2018/12,도매 및 소매업
(주)에어텍시스템,041403,2018/12,제조업
(주)에어패스,082370,2018/12,제조업
(주)에어패스,052012,2018/12,정보통신업
(주)에어포인트,051219,2018/12,제조업
(주)에이.티.아이,061287,2018/12,제조업
(주)에이더블유호텔,040627,2018/12,숙박 및 음식점업
(주)에이드림,085502,2018/12,부동산업
(주)에이디건설,048044,2018,
(주)에이디모터스,062846,2018,
(주)에이디에스테크놀로지,030392,2018,
(주)에이디엠,060708,2018/12,제조업
(주)에이디엠,084917,2018/12,제조업
(주)에이디엠,061198,2018,
(주)에이디켐테크,081523,2018/12,제조업
(주)에이디테크놀로지,051262,2018,
(주)에이디텍,048002,2018,
(주)에이디티,052341,2018/12,제조업
(주)에이디티,042280,2018/12,제조업
(주)에이딕,069309,2018,
(주)에이랜드,064441,2018/12,도매 및 소매업
(주)에이랩,091219,2018/12,제조업
(주)에이로,069137,2018/12,제조업
(주)에이멕스,048215,2018/12,제조업
(주)에이바자르,090734,2018/12,제조업
(주)에이브이티,071187,2018,
(주)에이블로지스,080671,2018,
(주)에이블리,054494,2018,
(주)에이블파트너스,075932,2018/12,"전문, 과학 및 기술 서비스업"
(주)에이비씨마트코리아,041172,2018/12,도매 및 소매업
(주)에이비씨솔루션,092451,2018/12,정보통신업
(주)에이비엠,056474,2018/12,건설업
(주)에이스넷,052590,2018/12,제조업
(주)에이스디엔씨,078941,2018/12,건설업
(주)에이스메이커무비웍스,089138,2018/12,정보통신업
(주)에이스브이,049729,2018/12,제조업
(주)에이스싸이버텍,052362,2018,
(주)에이스아이엠,056292,2018,
(주)에이스안전유리,041162,2018/12,제조업
(주)에이스에프앤비,083170,2018/12,제조업
(주)에이스엔지니어링,067929,2018/12,도매 및 소매업
(주)에이스유니폼,087512,2018/12,제조업
(주)에이스전자,041617,2018,
(주)에이스전자,046650,2018,
(주)에이스전자산업,061667,2018/12,제조업
(주)에이스정밀,065013,2018/12,제조업
(주)에이스지앤월드,047306,2018/12,제조업
(주)에이스코트,061736,2018/12,제조업
(주)에이스테크,053693,2018/12,제조업
(주)에이스테크시스템,064418,2018,
(주)에이스토리,067061,2018/12,정보통신업
(주)에이스힌지텍,051904,2018/12,제조업
(주)에이시스,064514,2018,
(주)에이시에스,041447,2018,
(주)에이쓰리시큐리티,087924,2018/12,정보통신업
(주)에이씨아이케미칼아시아,064619,2018,
(주)에이씨알텍,091849,2018/12,제조업
(주)에이씨에스,040725,2018,
(주)에이씨엠,045819,2018,
(주)에이씨이익스프레스,063372,2018/12,운수 및 창고업
(주)에이씨티,057898,2018,
(주)에이씨티항공화물터미날,065851,2018/12,운수 및 창고업
(주)에이아이컴,043233,2018,
(주)에이아이코리아,085818,2018/12,제조업
(주)에이아이티,089673,2018/12,제조업
(주)에이알케이텍,089424,2018/12,"전문, 과학 및 기술 서비스업"
(주)에이알텍,069290,2018,
(주)에이앤디코퍼레이션,049102,2018,
(주)에이앤비소프트,059092,2018,
(주)에이앤씨바이오,050225,2018,
(주)에이앤씨엠,090164,2018/12,제조업
(주)에이앤아이,090379,2018/12,"전문, 과학 및 기술 서비스업"
(주)에이앤아이,048341,2018/12,제조업
(주)에이앤엠,066439,2018/12,제조업
(주)에이앤투케이,065012,2018,
(주)에이앤티산업개발,046960,2018,
(주)에이앤티에스,048305,2018/12,제조업
(주)에이앤피테크,060515,2018,
(주)에이어드건설,049392,2018,
(주)에이에스에이텍,070381,2018/12,제조업
(주)에이에스텍,064819,2018,
(주)에이에스티지,080848,2018/12,제조업
(주)에이에스피엔,080585,2018/12,정보통신업
(주)에이에프에프씨,067128,2018/12,제조업
(주)에이엔씨인터내셔날,069697,2018/12,운수 및 창고업
(주)에이엔에스,086642,2018/12,제조업
(주)에이엔에이스포츠,030297,2018/12,도매 및 소매업
(주)에이엔에이치인터내셔날,048590,2018,
(주)에이엔텍,075998,2018/12,제조업
(주)에이엔피크리비즈,058914,2018/12,제조업
(주)에이엘에스,051969,2018/12,제조업
(주)에이엘테크,092563,2018/12,제조업
(주)에이엠씨쎄미켐,057751,2018/12,도매 및 소매업
(주)에이엠씨코퍼레이션,069754,2018/12,운수 및 창고업
(주)에이엠아이,047734,2018,
(주)에이엠에스,061070,2018/12,제조업
(주)에이엠에스티,043330,2018/12,제조업
(주)에이엠엘앤디,051526,2018,
(주)에이엠컴퍼니,074048,2018/12,도매 및 소매업
(주)에이엠특장,091498,2018/12,제조업
(주)에이엠피엠글로벌,085355,2018/12,"전문, 과학 및 기술 서비스업"
(주)에이원도시개발,059998,2018,
(주)에이원상사,076230,2018/12,도매 및 소매업
(주)에이원스포츠,088109,2018/12,도매 및 소매업
(주)에이원알폼,048767,2018,
(주)에이원인크리스,089077,2018/12,부동산업
(주)에이원철강,080263,2018/12,도매 및 소매업
(주)에이유코프레이션,081844,2018/12,부동산업
(주)에이유테크,069995,2018/12,제조업
(주)에이유플렉스,090239,2018/12,제조업
(주)에이이엠테크,081503,2018/12,제조업
(주)에이이피,062286,2018,
(주)에이제이금속,091782,2018/12,제조업
(주)에이제이에스티,062106,2018,
(주)에이제이월드,048421,2018/12,제조업
(주)에이제트솔라,091442,2018/12,"전기, 가스, 증기 및 공기조절 공급업"
(주)에이젯시스템,084688,2018/12,도매 및 소매업
(주)에이조스바이오,091095,2018/12,"전문, 과학 및 기술 서비스업"
(주)에이취.에이취레저,040012,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)에이취케이,059846,2018/12,제조업
(주)에이치.디.비,067902,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)에이치.티.씨,063371,2018/12,숙박 및 음식점업
(주)에이치더블유아이,049284,2018/12,제조업
(주)에이치디씨민간임대주택제1호위탁관리부동산투자회사,086903,2018/12,부동산업
(주)에이치디앤텍,067957,2018/12,제조업
(주)에이치디에스,073783,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)에이치디엑스윌,065707,2018/12,제조업
(주)에이치디엠,060658,2018/12,부동산업
(주)에이치디컴퍼니,050135,2018,
(주)에이치디피,085218,2018/12,제조업
(주)에이치밸리,060856,2018/12,부동산업
(주)에이치비건설,052467,2018,
(주)에이치비도시산업,077254,2018/12,건설업
(주)에이치비디앤씨,067411,2018,
(주)에이치비리얼티파트너스,078392,2018/12,부동산업
(주)에이치비산업개발,089866,2018/12,건설업
(주)에이치비세계로,069717,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)에이치비어드바이저스,051709,2018/12,"전문, 과학 및 기술 서비스업"
(주)에이치비월드,077087,2018/12,도매 및 소매업
(주)에이치비이,048287,2018,
(주)에이치비콥,039765,2018/12,도매 및 소매업
(주)에이치비패밀리홀딩스,076780,2018/12,부동산업
(주)에이치비홀딩스그룹,080478,2018/12,"전문, 과학 및 기술 서비스업"
(주)에이치스페이스,059837,2018,
(주)에이치시티,043465,2018,
(주)에이치씨글로벌,047184,2018/12,제조업
(주)에이치씨네트웍스,060616,2018/12,도매 및 소매업
(주)에이치씨보광레미콘,029881,2018,
(주)에이치씨비,071755,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)에이치씨에이,073820,2018/12,건설업
(주)에이치씨엔씨,087917,2018/12,정보통신업
(주)에이치씨자산관리,074792,2018,
(주)에이치씨컴퍼니,041641,2018/12,제조업
(주)에이치씨테크,069801,2018,
(주)에이치아이티오토모티브,056690,2018/12,제조업
(주)에이치알원,052920,2018/12,건설업
(주)에이치앤디,062066,2018,
(주)에이치앤디로지스틱스,072276,2018/12,운수 및 창고업
(주)에이치앤아이,053348,2018,
(주)에이치앤아이글로벌,059084,2018,
(주)에이치앤에스티,063994,2018/12,제조업
(주)에이치앤에이,091228,2018/12,부동산업
(주)에이치앤지,078788,2018/12,건설업
(주)에이치앤지테크,086824,2018/12,제조업
(주)에이치앤케이,076847,2018/12,부동산업
(주)에이치앤케이파트너스,061838,2018,
(주)에이치앤티디벨롭먼트,077513,2018/12,건설업
(주)에이치앤피로지스,081818,2018/12,운수 및 창고업
(주)에이치앤홀딩스,066178,2018/12,"전문, 과학 및 기술 서비스업"
(주)에이치앨디앤시,077599,2018,
(주)에이치에스,041058,2018,
(주)에이치에스,067275,2018,
(주)에이치에스건설산업,076367,2018,
(주)에이치에스글로텍,051967,2018/12,제조업
(주)에이치에스세라믹,080694,2018/12,도매 및 소매업
(주)에이치에스애드,041375,2018/12,"전문, 과학 및 기술 서비스업"
(주)에이치에스엘일렉트로닉스,040268,2018/12,제조업
(주)에이치에스이앤피,059191,2018,
(주)에이치에스켐텍,066066,2018/12,제조업
(주)에이치에스테크놀로지,085286,2018/12,제조업
(주)에이치에스홀딩컴퍼니,078497,2018/12,정보통신업
(주)에이치에이코리아,063759,2018,
(주)에이치에이코리아,010541,2018/12,제조업
(주)에이치에프씨텍,061284,2018,
(주)에이치엔디,076614,2018,
(주)에이치엔디,061316,2018/12,부동산업
(주)에이치엔물류,092387,2018/12,부동산업
(주)에이치엔씨,089057,2018/12,제조업
(주)에이치엔씨,040126,2018/12,제조업
(주)에이치엔씨,043575,2018,
(주)에이치엔씨네트워크,060651,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)에이치엔에스,085317,2018/12,부동산업
(주)에이치엔에스통상,066468,2018/12,도매 및 소매업
(주)에이치엔티,067152,2018,
(주)에이치엘씨개발,078105,2018,
(주)에이치엘아이,081590,2018/12,도매 및 소매업
(주)에이치엘엠씨,051153,2018/12,도매 및 소매업
(주)에이치엘옵틱스,069837,2018/12,제조업
(주)에이치엠리테일,071109,2018,
(주)에이치엠씨,062427,2018/12,부동산업
(주)에이치엠알,065113,2018,
(주)에이치엠엠퍼시픽,047816,2018/12,운수 및 창고업
(주)에이치엠지,078616,2018/12,부동산업
(주)에이치엠지산업개발,087206,2018/12,부동산업
(주)에이치엠티,044574,2018/12,제조업
(주)에이치엠티메가라인,061123,2018/12,운수 및 창고업
(주)에이치와이냉장,040241,2018/12,운수 및 창고업
(주)에이치와이마린,085957,2018/12,부동산업
(주)에이치와이티씨,061281,2018/12,제조업
(주)에이치원동탄,073119,2018/12,부동산업
(주)에이치이티,065879,2018/12,제조업
(주)에이치제이,060938,2018/12,제조업
(주)에이치제이라이프피에프브이,053548,2018,
(주)에이치제이씨,018860,2018/12,제조업
(주)에이치제이에프,042857,2018/12,제조업
(주)에이치제이자산개발,090198,2018/12,부동산업
(주)에이치제이피엔에이,071293,2018/12,제조업
(주)에이치제이홀딩스,077338,2018/12,부동산업
(주)에이치케이바이오텍,081117,2018,
(주)에이치케이세미텍,072891,2018,
(주)에이치케이스틸,064718,2018,
(주)에이치케이씨,020019,2018/12,제조업
(주)에이치케이아이스틸,074343,2018/12,도매 및 소매업
(주)에이치케이에스지아이,058270,2018/12,부동산업
(주)에이치케이이노베이션,072966,2018,
(주)에이치케이텍,092147,2018/12,도매 및 소매업
(주)에이치테크,052433,2018,
(주)에이치투,078140,2018,
(주)에이치투디앤아이,076978,2018/12,"협회 및 단체, 수리 및 기타 개인 서비스업"
(주)에이치티엘,064448,2018,
(주)에이치피앤씨,073366,2018/12,도매 및 소매업
(주)에이치피엠글로벌,070394,2018/12,제조업
(주)에이치피엠스틸,088709,2018/12,도매 및 소매업
(주)에이치피주택건설,052191,2018,
(주)에이치피케이,061756,2018/12,도매 및 소매업
(주)에이치피피,085651,2018/12,"전문, 과학 및 기술 서비스업"
(주)에이케이네트워크,075828,2018,
(주)에이케이디앤씨,071170,2018,
(주)에이케이씨앤씨,060814,2018/12,부동산업
(주)에이케이인터렉티브,089551,2018/12,정보통신업
(주)에이케이태양광,057139,2018,
(주)에이타스안성,091883,2018/12,부동산업
(주)에이테크경주,069110,2018/12,제조업
(주)에이테크오토모티브,051112,2018/12,제조업
(주)에이텍,018252,2018/12,제조업
(주)에이텍솔루션,066418,2018/12,제조업
(주)에이텍씨앤,089484,2018/12,도매 및 소매업
(주)에이텍정밀화학,069501,2018/12,제조업
(주)에이텔시스텍,042974,2018/12,제조업
(주)에이투지건설,066708,2018/12,건설업
(주)에이투플러스,064943,2018,
(주)에이티글로벌,060849,2018,
(주)에이티넘파트너스,017375,2018/12,부동산업
(주)에이티씨,044251,2018/12,제조업
(주)에이티아이디,074441,2018,
(주)에이티앤씨,069479,2018/12,제조업
(주)에이티앤에스,072909,2018/12,제조업
(주)에이티엔씨,030333,2018/12,제조업
(주)에이티젠,066204,2018,
(주)에이티티,081727,2018/12,제조업
(주)에이파크글로벌,087155,2018/12,부동산업
(주)에이패스,063016,2018/12,제조업
(주)에이팩,039367,2018/12,제조업
(주)에이팩,024342,2018/12,제조업
(주)에이팩스,080325,2018/12,제조업
(주)에이팩스인터내셔널파이낸셜서비스,078686,2018/12,"전문, 과학 및 기술 서비스업"
(주)에이펙스도시개발,090765,2018/12,건설업
(주)에이펙스타워,091912,2018/12,부동산업
(주)에이펙스테크놀로지,070292,2018/12,제조업
(주)에이풀,077176,2018/12,도매 및 소매업
(주)에이프로,087735,2018/12,제조업
(주)에이프로,049533,2018/12,제조업
(주)에이프로에스앤씨,063286,2018/12,도매 및 소매업
(주)에이프로젠,042903,2018/12,"전문, 과학 및 기술 서비스업"
(주)에이프로젠바이오로직스,072770,2018/12,"전문, 과학 및 기술 서비스업"
(주)에이플러스,075990,2018,
(주)에이플러스라이프,057609,2018/12,"협회 및 단체, 수리 및 기타 개인 서비스업"
(주)에이플러스원,089105,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)에이피,082487,2018/12,제조업
(주)에이피글로벌,081711,2018/12,부동산업
(주)에이피아이코리아,068892,2018,
(주)에이피알에이전시,086403,2018/12,"전문, 과학 및 기술 서비스업"
(주)에이피앤,077825,2018,
(주)에이피에스,080708,2018/12,부동산업
(주)에이피컴퍼니,043604,2018/12,제조업
(주)에이피테크놀로지,092148,2018/12,제조업
(주)에이피텍,062082,2018/12,제조업
(주)에이필드,075679,2018,
(주)에임메드,065951,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)에임하이글로벌,016721,2018/12,제조업
(주)에즈금융서비스,086615,2018/12,금융 및 보험업
(주)에즈웰플러스,028287,2018/12,도매 및 소매업
(주)에치에프알,042511,2018,
(주)에치엠엘리베이터,072524,2018,
(주)에치케이디벨로핑,059355,2018,
(주)에치케이씨,048877,2018/12,제조업
(주)에코니티,059771,2018/12,제조업
(주)에코디엔시,066349,2018,
(주)에코로바,041160,2018/12,제조업
(주)에코마케팅,070624,2018,
(주)에코미션,062945,2018,
(주)에코밸리,078786,2018/12,건설업
(주)에코비트,054826,2018/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)에코비트그린청주,089432,2018/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)에코비트에너지경산,067037,2018,
(주)에코비트에너지경주,049507,2018/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)에코비트에너지청원,042229,2018/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)에코비트엔지니어링,019942,2018/12,제조업
(주)에코비트워터,085497,2018/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)에코솔루션,021091,2018/12,제조업
(주)에코스마일,072573,2018/12,부동산업
(주)에코스텍,029091,2018,
(주)에코시티,070317,2018,
(주)에코아이디,067402,2018/12,제조업
(주)에코원,020610,2018/12,정보통신업
(주)에코월드이엔씨,067915,2018/12,건설업
(주)에코이엔씨,066345,2018,
(주)에코탑,060453,2018,
(주)에코테크웰인베스트먼트,072796,2018/12,부동산업
(주)에코프렌드,018824,2018,
(주)에코프로이노베이션,066051,2018,
(주)에코프론티어,051261,2018,
(주)에코플러스시티,066162,2018,
