회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류)
(주)상해메탈,073030,2018,
(주)상훈유통,063488,2018,
(주)상훈인더스트리,065145,2018,
(주)새날씨앤피,048614,2018/12,부동산업
(주)새날테크텍스,044030,2018/12,제조업
(주)새론산업,046376,2018,
(주)새롬비앤에프농업회사법인,089047,2018/12,제조업
(주)새롬식품,041310,2018/12,제조업
(주)새롬이엔지,070930,2018/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)새롬정보시스템,012266,2018/12,정보통신업
(주)새롬테크,062086,2018/12,제조업
(주)새명,052641,2018/12,숙박 및 음식점업
(주)새미랑,048993,2018,
(주)새미홀딩스,070848,2018/12,도매 및 소매업
(주)새벽집,053441,2018/12,숙박 및 음식점업
(주)새빗켐,060442,2018,
(주)새빛맥스,086167,2018/12,도매 및 소매업
(주)새빛이앤씨,087574,2018/12,부동산업
(주)새서울글로벌,062253,2018/12,도매 및 소매업
(주)새서울레저,039400,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)새서울석유,039399,2018/12,도매 및 소매업
(주)새성복건설,042141,2018,
(주)새시대체인,026359,2018/12,도매 및 소매업
(주)새안글로벌,091090,2018/12,도매 및 소매업
(주)새암,069487,2018/12,제조업
(주)새암푸드먼트,073189,2018/12,도매 및 소매업
(주)새터,089254,2018/12,도매 및 소매업
(주)새턴바스,015280,2018/12,제조업
(주)새한,082333,2018/12,제조업
(주)새한건설,081303,2018/12,건설업
(주)새한레미콘,017994,2018/12,제조업
(주)새한비젼컨소시엄,082683,2018/12,"전문, 과학 및 기술 서비스업"
(주)새한수지,077429,2018/12,제조업
(주)새한전자,070189,2018,
(주)새한제약,091062,2018/12,제조업
(주)새한텅스텐,043415,2018,
(주)새한트라비스엘리베이터,059218,2018/12,제조업
(주)샌드웰페트로가스,059575,2018,
(주)샘글로벌,080609,2018/12,제조업
(주)샘시스템,056592,2018/12,제조업
(주)샘씨엔에스,082116,2018/12,제조업
(주)샘텍,070099,2018/12,제조업
(주)샘텍,064446,2018/12,제조업
(주)샘하우징,015301,2018,
(주)생그린,021282,2018/12,제조업
(주)생보우투신영임대주택제2호기업구조조정부동산투자회사,074673,2018,
(주)생필체인,070291,2018/12,도매 및 소매업
(주)샤니,010027,2018/12,제조업
(주)샤바스,065225,2018/12,제조업
(주)샤인시스템,018000,2018,
(주)샤페론,088955,2018/12,"전문, 과학 및 기술 서비스업"
(주)서강테크,086883,2018/12,제조업
(주)서건,052019,2018/12,건설업
(주)서경,063746,2018,
(주)서경,064906,2018,
(주)서경닷컴,071194,2018,
(주)서경물산,066595,2018/12,부동산업
(주)서경산업개발,057245,2018/12,부동산업
(주)서경에너지,047497,2018/12,도매 및 소매업
(주)서광,049783,2018/12,제조업
(주)서광,028835,2018/12,제조업
(주)서광,062206,2018,
(주)서광산업,071238,2018/12,제조업
(주)서광시스템,090087,2018/12,제조업
(주)서광전자,015315,2018,
(주)서구산업,018004,2018/12,제조업
(주)서도건설,077275,2018/12,건설업
(주)서도금속,076973,2018,
(주)서동,044089,2018,
(주)서라벌,042482,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)서로푸드,065983,2018/12,제조업
(주)서룡개발,069081,2018/12,광업
(주)서륭인터내셔날,058027,2018/12,제조업
(주)서륭프라자,059162,2018/12,부동산업
(주)서림글로벌,070753,2018,
(주)서림산기제1공장,056797,2018/12,제조업
(주)서림에프씨,052208,2018,
(주)서림종합건설,066909,2018,
(주)서림프라텍,074183,2018,
(주)서림환경기술,054877,2018,
(주)서머셋빌더스,039883,2018,
(주)서면지하상가,028954,2018,
(주)서미앤투스,049694,2018/12,도매 및 소매업
(주)서미트캠프,039853,2018,
(주)서미홀딩스,090427,2018/12,부동산업
(주)서봉바이오베스텍,030638,2018/12,제조업
(주)서부산업,050589,2018/12,제조업
(주)서부하이웨이솔라,092200,2018/12,"전기, 가스, 증기 및 공기조절 공급업"
(주)서비스월드,090656,2018/12,제조업
(주)서비스코리아,064230,2018/12,도매 및 소매업
(주)서산개발,085295,2018/12,건설업
(주)서산테크노밸리,054442,2018/12,부동산업
(주)서안,077448,2018/12,부동산업
(주)서안,046424,2018/12,제조업
(주)서안주택,092526,2018/12,건설업
(주)서양네트웍스,020905,2018/12,제조업
(주)서연씨엔에프투자,018800,2018,
(주)서연오토비전,030121,2018/12,제조업
(주)서연인테크,020229,2018/12,제조업
(주)서연테크닉스,088167,2018/12,제조업
(주)서연홀딩스,077512,2018/12,부동산업
(주)서영,042050,2018/12,제조업
(주)서영건설플러스,080103,2018/12,건설업
(주)서영산업,081986,2018/12,제조업
(주)서영산업개발,086611,2018/12,건설업
(주)서영엔지니어링,015339,2018/12,"전문, 과학 및 기술 서비스업"
(주)서영피엔아이,086014,2018/12,제조업
(주)서울PMC,018442,2018/12,부동산업
(주)서울가든,015344,2018/12,숙박 및 음식점업
(주)서울경금속,020365,2018/12,제조업
(주)서울광고,026362,2018,
(주)서울금속,015349,2018/12,제조업
(주)서울나비,063320,2018,
(주)서울디앤씨,076582,2018/12,부동산업
(주)서울로직,088646,2018/12,도매 및 소매업
(주)서울리츠임대주택제2호위탁관리부동산투자회사,080329,2018/12,부동산업
(주)서울마리나,061189,2018,
(주)서울메트로환경,085784,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)서울산전,065091,2018,
(주)서울생주조,058529,2018/12,제조업
(주)서울스탠다드,060618,2018/12,제조업
(주)서울스텐,067230,2018,
(주)서울승합,047974,2018/12,운수 및 창고업
(주)서울시니어스엠엔에스,067540,2018,
(주)서울씨앤씨코리아,076662,2018/12,도매 및 소매업
(주)서울아이씨,081591,2018/12,제조업
(주)서울앵커호텔,083280,2018/12,부동산업
(주)서울약업,052116,2018/12,도매 및 소매업
(주)서울에너지,089410,2018/12,도매 및 소매업
(주)서울에프엔비,059116,2018/12,제조업
(주)서울오션아쿠아리움,070353,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)서울오션아쿠아리움,015367,2018,
(주)서울옥션블루,084740,2018/12,도매 및 소매업
(주)서울유니온약품,060717,2018/12,도매 및 소매업
(주)서울지오팜,026908,2018/12,도매 및 소매업
(주)서울창호,089270,2018/12,제조업
(주)서울탑건설,039388,2018,
(주)서울푸드시스템,088841,2018/12,도매 및 소매업
(주)서울항동7PFV,080272,2018/12,건설업
(주)서울화장품,063557,2018/12,제조업
(주)서울히어로즈,057333,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)서웅약품,030715,2018,
(주)서원기술,048680,2018/12,제조업
(주)서원산업개발,085504,2018/12,부동산업
(주)서원양행,010809,2018/12,건설업
(주)서원제이에스,084887,2018/12,부동산업
(주)서원케미칼,090381,2018/12,제조업
(주)서원팰러스,064169,2018/12,제조업
(주)서윤개발,047420,2018,
(주)서융,091212,2018/12,부동산업
(주)서융소프트웨어,069659,2018/12,정보통신업
(주)서융제이엔케이,085646,2018/12,부동산업
(주)서은에프에이,082491,2018/12,도매 및 소매업
(주)서일,072574,2018/12,제조업
(주)서일기업,082312,2018,
(주)서일에이전시,053626,2018,
(주)서일퍼시픽,089015,2018/12,제조업
(주)서임컨설팅,070243,2018/12,부동산업
(주)서전기전,061258,2018,
(주)서전발맥,064646,2018,
(주)서주,048498,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)서주모터스,086523,2018/12,도매 및 소매업
(주)서주산업개발,058873,2018/12,건설업
(주)서중인터내셔날코리아,086708,2018/12,도매 및 소매업
(주)서지씨앤씨,049963,2018,
(주)서진건설,070882,2018/12,건설업
(주)서진디앤씨,078739,2018/12,부동산업
(주)서진메카닉스,066778,2018/12,제조업
(주)서진에스앤피,052276,2018/12,제조업
(주)서진엔지니어링,066698,2018,
(주)서진엘씨코리아,050012,2018,
(주)서진엘앤씨,056379,2018,
(주)서진인스텍,028656,2018/12,제조업
(주)서진인터내셔날,063803,2018/12,부동산업
(주)서진정공,077891,2018/12,제조업
(주)서진정공,066816,2018,
(주)서창특수강,073723,2018,
(주)서평에너지,056353,2018,
(주)서플러스글로벌,049371,2018,
(주)서한,015409,2018/12,도매 및 소매업
(주)서한관광개발,064483,2018/12,도매 및 소매업
(주)서한사,018028,2018/12,숙박 및 음식점업
(주)서한산업,069940,2018,
(주)서한스카이,091568,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)서한종합건축사사무소,086797,2018/12,"전문, 과학 및 기술 서비스업"
(주)서한하나뉴스테이제1호위탁관리부동산투자회사,086717,2018/12,부동산업
(주)서해그린,086022,2018/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)서현,049765,2018,
(주)서현교통,092210,2018/12,정보통신업
(주)서현기술단,062431,2018/12,"전문, 과학 및 기술 서비스업"
(주)서현컨스텍,081976,2018,
(주)서호,065946,2018,
(주)서호,086161,2018/12,건설업
(주)서호,067981,2018,
(주)서호도시개발,046293,2018/12,부동산업
(주)서호메디코,070307,2018/12,도매 및 소매업
(주)서호에코탑,058785,2018/12,제조업
(주)서화하우징,053078,2018,
(주)서희비엔씨,042387,2018,
(주)서희이엔비,043714,2018,
(주)서희케이비스타힐스테이제1호위탁관리부동산투자회사,082841,2018/12,부동산업
(주)서희휴먼테크,048817,2018,
(주)석경에이티,063431,2018/12,제조업
(주)석교상사,047375,2018/12,도매 및 소매업
(주)석교스포츠,056477,2018,
(주)석권,085842,2018/12,부동산업
(주)석산,088521,2018/12,제조업
(주)석암,065953,2018/12,운수 및 창고업
(주)석영에스텍,058430,2018/12,제조업
(주)석영엔터프라이즈,041245,2018/12,제조업
(주)석원,064240,2018/12,제조업
(주)석정스틸,066491,2018/12,도매 및 소매업
(주)석지,070065,2018/12,도매 및 소매업
(주)석진이엔티,049265,2018/12,제조업
(주)석진컴텍,038774,2018,
(주)석천레미콘,015423,2018/12,제조업
(주)석하개발,067661,2018/12,건설업
(주)선경DFS,070594,2018/12,도매 및 소매업
(주)선경기계,059110,2018,
(주)선경스틸,051041,2018,
(주)선경스틸,052768,2018,
(주)선경테크,068962,2018/12,제조업
(주)선경홀로그램,052930,2018/12,제조업
(주)선광,030225,2018,
(주)선구엔지니어링,063692,2018/12,"전문, 과학 및 기술 서비스업"
(주)선국교역,040642,2018,
(주)선로드,085138,2018/12,제조업
(주)선리치골프클럽,050382,2018/12,건설업
(주)선린건설,053746,2018/12,부동산업
(주)선명농수산,066113,2018/12,도매 및 소매업
(주)선명씨앤피,066220,2018,
(주)선명어패럴,077827,2018/12,제조업
(주)선명제본,086522,2018/12,제조업
(주)선민인터내셔날,088843,2018/12,부동산업
(주)선샤인,018033,2018/12,숙박 및 음식점업
(주)선스마일코리아,077292,2018,
(주)선아이스틸,073814,2018/12,제조업
(주)선앤엘인테리어,040522,2018/12,건설업
(주)선양,077947,2018/12,부동산업
(주)선양,053037,2018,
(주)선엔지니어링종합건축사사무소,046333,2018/12,"전문, 과학 및 기술 서비스업"
(주)선영섬유,080648,2018,
(주)선영축산농업회사법인,087314,2018/12,도매 및 소매업
(주)선우,018038,2018/12,제조업
(주)선우,065789,2018/12,건설업
(주)선우,069605,2018/12,부동산업
(주)선우마트,084831,2018/12,도매 및 소매업
(주)선우산업,047911,2018/12,건설업
(주)선우시스,077674,2018/12,제조업
(주)선우엔지니어링,073979,2018/12,제조업
(주)선우엔터테인먼트,056743,2018,
(주)선우이엔씨,045134,2018/12,건설업
(주)선우정공,051994,2018/12,제조업
(주)선우종합건설,082887,2018/12,건설업
(주)선우테크,076234,2018/12,제조업
(주)선우판지,090350,2018/12,제조업
(주)선우프레시,079974,2018/12,도매 및 소매업
(주)선운,030445,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)선유,087715,2018/12,부동산업
(주)선유도밸리,089860,2018/12,부동산업
(주)선이루핀,054673,2018,
(주)선인,065762,2018/12,부동산업
(주)선인기업,087024,2018/12,운수 및 창고업
(주)선일섬유,069849,2018/12,제조업
(주)선일일렉콤,066712,2018/12,제조업
(주)선재,066347,2018/12,건설업
(주)선재하이테크,012558,2018/12,제조업
(주)선진금속,086416,2018/12,도매 및 소매업
(주)선진에프에스,053788,2018/12,제조업
(주)선진엔지니어링종합건축사사무소,018040,2018/12,"전문, 과학 및 기술 서비스업"
(주)선진엔텍,060811,2018/12,제조업
(주)선진엠스타,091450,2018/12,부동산업
(주)선진오토텍,063468,2018,
(주)선진육군,066823,2018/12,건설업
(주)선진창호,089411,2018/12,건설업
(주)선진콘트롤엔엑세스,080660,2018/12,건설업
(주)선진테크,082920,2018/12,제조업
(주)선진특수공업,064084,2018,
(주)선진햄,063193,2018/12,제조업
(주)선택인터내셔날,080853,2018/12,제조업
(주)선팩테크,019559,2018,
(주)선프라자,045388,2018/12,숙박 및 음식점업
(주)선한아이디,061431,2018/12,정보통신업
(주)선호상사,067008,2018/12,도매 및 소매업
(주)선화금속,081004,2018/12,제조업
(주)선화산업개발,091161,2018/12,건설업
(주)선화씨에스,068804,2018,
(주)선훈,074563,2018/12,부동산업
(주)설악도시개발,085279,2018/12,부동산업
(주)설텍,078166,2018/12,제조업
(주)섬오름,066978,2018/12,숙박 및 음식점업
(주)성강스틸,066853,2018,
(주)성곡,069796,2018/12,제조업
(주)성곡,063946,2018,
(주)성공약속,053552,2018,
(주)성공투자,077979,2018/12,부동산업
(주)성광,070120,2018,
(주)성광에어서비스,059227,2018,
(주)성광유니텍,091413,2018/12,제조업
(주)성광테크,067535,2018/12,제조업
(주)성광테크,090024,2018/12,제조업
(주)성균바이오텍,085812,2018/12,제조업
(주)성남더하우스,086892,2018/12,부동산업
(주)성남알앤디피에프브이,078602,2018,
(주)성남에너지,064733,2018/12,도매 및 소매업
(주)성남테크,058176,2018,
(주)성담,020467,2018/12,도매 및 소매업
(주)성담솔트베이,080580,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)성덕이엔지,056903,2018/12,제조업
(주)성덕중공업,069547,2018,
(주)성도,077862,2018/12,제조업
(주)성도,015472,2018,
(주)성도테크,073880,2018,
(주)성동레저산업,040754,2018,
(주)성림,069168,2018/12,제조업
(주)성림,018046,2018/12,제조업
(주)성림가스,061491,2018/12,부동산업
(주)성림섬유,024528,2018/12,제조업
(주)성림스포렉스,015476,2018,
(주)성림이루넬,018047,2018,
(주)성림티앤티,047092,2018/12,제조업
(주)성민설비,092117,2018/12,건설업
(주)성민수산,076009,2018/12,도매 및 소매업
(주)성보레미콘,084910,2018/12,제조업
(주)성보산업,048626,2018/12,제조업
(주)성보산업,040954,2018/12,제조업
(주)성보스텐레스,090426,2018/12,제조업
(주)성보씨엔이,015484,2018/12,건설업
(주)성보엔지니어링,076884,2018/12,건설업
(주)성보엔지니어링,066752,2018,
(주)성보잉크,010869,2018/12,제조업
(주)성산기업,091755,2018/12,제조업
(주)성산레미콘,076394,2018/12,제조업
(주)성산레저,046777,2018,
(주)성산암데코,042150,2018/12,제조업
(주)성산제관,091296,2018/12,제조업
(주)성산툴스,077515,2018,
(주)성산하이텍,061216,2018/12,제조업
(주)성서지식산업센터,071321,2018,
(주)성서플랫폼,089864,2018/12,부동산업
(주)성신,015492,2018,
(주)성신,081701,2018/12,광업
(주)성신미네필드,061738,2018/12,광업
(주)성신에스티,064513,2018/12,도매 및 소매업
(주)성신엠테크,073750,2018,
(주)성신인스트루먼트,048369,2018/12,도매 및 소매업
(주)성신테크,085116,2018/12,제조업
(주)성신파츠,059128,2018/12,제조업
(주)성실엔지니어링,045115,2018/12,제조업
(주)성심메디칼,076531,2018/12,제조업
(주)성아테크,044452,2018,
(주)성안당,077799,2018/12,정보통신업
(주)성안테크,083097,2018/12,도매 및 소매업
(주)성안홀딩스,087363,2018/12,부동산업
(주)성암,045628,2018/12,제조업
(주)성영레미콘,028585,2018/12,제조업
(주)성우,067463,2018,
(주)성우,052750,2018/12,제조업
(주)성우,015507,2018/12,제조업
(주)성우금속,078980,2018/12,제조업
(주)성우모터스,080792,2018/12,제조업
(주)성우몰드,010689,2018,
(주)성우무역,075897,2018,
(주)성우에이텍,066930,2018,
(주)성우엠아이피,056400,2018/12,도매 및 소매업
(주)성우정공,064667,2018,
(주)성우주택개발,070616,2018,
(주)성우패널시스템,089798,2018/12,제조업
(주)성우홀딩스,061814,2018/12,제조업
(주)성욱,057311,2018/12,도매 및 소매업
(주)성운탱크터미널,069590,2018/12,운수 및 창고업
(주)성운파마코피아,072360,2018/12,도매 및 소매업
(주)성원,062500,2018/12,제조업
(주)성원,074875,2018,
(주)성원공업정비센타,088676,2018/12,"협회 및 단체, 수리 및 기타 개인 서비스업"
(주)성원냉동식품,077028,2018/12,제조업
(주)성원아이앤디,069920,2018/12,제조업
(주)성원아이엔디,087493,2018/12,제조업
(주)성원애드피아,060853,2018/12,제조업
(주)성원에프씨,063742,2018/12,제조업
(주)성원중기계,063607,2018/12,제조업
(주)성원케미컬,081065,2018,
(주)성원피앤에스,067066,2018/12,제조업
(주)성원피에프,086913,2018/12,제조업
(주)성원피엔아이,073967,2018/12,제조업
(주)성은,039032,2018/12,도매 및 소매업
(주)성은개발,083299,2018/12,부동산업
(주)성은글로벌,077916,2018/12,제조업
(주)성은스텐레스상사,064367,2018/12,도매 및 소매업
(주)성은에너지,059578,2018/12,도매 및 소매업
(주)성인,090649,2018/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)성일아이엔티,051835,2018,
(주)성일에스아이엠,064744,2018/12,제조업
(주)성일엔케어,063541,2018/12,제조업
(주)성일이노텍,058324,2018/12,제조업
(주)성일터빈,063538,2018/12,제조업
(주)성일특수강,076893,2018/12,제조업
(주)성일하이테크,064964,2018,
(주)성전건설,054012,2018/12,도매 및 소매업
(주)성정,070059,2018/12,건설업
(주)성주디앤디,042068,2018/12,도매 및 소매업
(주)성주에너지,074584,2018/12,도매 및 소매업
(주)성지공조기술,064356,2018/12,제조업
(주)성지디앤씨,065928,2018,
(주)성지씨앤디,083542,2018/12,건설업
(주)성지알펙스,085520,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)성지정보기술,049331,2018/12,제조업
(주)성지제강,072852,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)성지테크,088990,2018/12,제조업
(주)성지티앤엠,073354,2018/12,도매 및 소매업
(주)성진,058193,2018/12,부동산업
(주)성진글로벌,047457,2018/12,제조업
(주)성진금속김포본사,065748,2018/12,제조업
(주)성진물류,087523,2018/12,운수 및 창고업
(주)성진물산,070212,2018,
(주)성진본고기,092064,2018/12,제조업
(주)성진스틸,070659,2018,
(주)성진실업,060680,2018/12,도매 및 소매업
(주)성진씨앤씨,065124,2018,
(주)성진아이앤씨,063672,2018/12,제조업
(주)성진엠테크,084955,2018/12,제조업
(주)성진이앤씨,067204,2018,
(주)성진이앤아이,061708,2018,
(주)성진일렉트로닉스,064499,2018,
(주)성진정밀,077984,2018/12,제조업
(주)성진종합건설,063963,2018,
(주)성진철강,044219,2018/12,도매 및 소매업
(주)성진테크,061335,2018/12,제조업
(주)성진피앤티,061384,2018/12,제조업
(주)성진하이메크,039518,2018/12,제조업
(주)성진화학,080904,2018/12,제조업
(주)성창베네피나,067527,2018,
(주)성창실업,074580,2018/12,제조업
(주)성창에프엔디,015573,2018,
(주)성창염직,065234,2018,
(주)성철개발,051523,2018,
(주)성철사,015575,2018/12,제조업
(주)성풍건설,071303,2018/12,건설업
(주)성한기업,070896,2018/12,도매 및 소매업
(주)성한큐앤씨,073035,2018,
(주)성해플랜트,058238,2018,
(주)성현케미칼,048103,2018,
(주)성현테크놀로지,058969,2018/12,제조업
(주)성현퍼라이트,030820,2018,
(주)성호금속,044447,2018/12,제조업
(주)성호기업,050573,2018/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)성호리조트,070500,2018/12,숙박 및 음식점업
(주)성호스텐,062291,2018/12,제조업
(주)성호엔지니어링,077578,2018/12,부동산업
(주)성호정공,058837,2018/12,제조업
(주)성호종합건설,064053,2018,
(주)성호철강,029305,2018/12,도매 및 소매업
(주)성호컴퍼니,080513,2018/12,부동산업
(주)성호폴리텍,057735,2018/12,제조업
(주)성홍,049532,2018/12,도매 및 소매업
(주)성화,015582,2018/12,제조업
(주)성화기계,050071,2018/12,제조업
(주)성화우드라인,091862,2018/12,제조업
(주)성화투어,091760,2018/12,운수 및 창고업
(주)성환금속,062198,2018/12,제조업
(주)성훈,043422,2018/12,제조업
(주)성훈라이팅,070858,2018/12,제조업
(주)세강개발,087748,2018/12,도매 및 소매업
(주)세건엔지니어링,066304,2018/12,제조업
(주)세경산업개발,048150,2018/12,건설업
(주)세경씨앤디,092027,2018/12,부동산업
(주)세경오토,057780,2018/12,도매 및 소매업
(주)세경하이테크,063710,2018/12,제조업
(주)세계로더블유스토어,085749,2018/12,도매 및 소매업
(주)세계로마트,065882,2018/12,도매 및 소매업
(주)세계로유통,069153,2018/12,도매 및 소매업
(주)세계산업,080907,2018/12,제조업
(주)세계에프엘,067511,2018/12,제조업
(주)세계일보제작단,052778,2018,
(주)세계주철,061798,2018/12,제조업
(주)세계테크원,087459,2018/12,제조업
(주)세계프라임,066393,2018,
(주)세계한상드림아일랜드,065640,2018/12,"전문, 과학 및 기술 서비스업"
(주)세고라디칼,082371,2018/12,건설업
(주)세고스,051456,2018/12,제조업
(주)세광,081217,2018,
(주)세광그린텍,082082,2018/12,제조업
(주)세광산업조명,062479,2018/12,제조업
(주)세광스틸,052714,2018,
(주)세광정밀,049320,2018/12,제조업
(주)세광조선,013080,2018,
(주)세광종합기술단,057942,2018/12,"전문, 과학 및 기술 서비스업"
(주)세광토건,081666,2018,
(주)세광프로텍스,073892,2018/12,제조업
(주)세광하이테크,063544,2018/12,제조업
(주)세광화스너,051301,2018/12,도매 및 소매업
(주)세교하이텍,069596,2018/12,제조업
(주)세기리텍,063652,2018/12,제조업
(주)세기산업,070576,2018,
(주)세기여행사,087252,2018/12,운수 및 창고업
(주)세기인터내셔널,062883,2018,
(주)세기정공,078446,2018/12,제조업
(주)세기정밀,059085,2018/12,제조업
(주)세나코,071192,2018/12,제조업
(주)세나테크놀로지,070230,2018/12,제조업
(주)세니온,070577,2018/12,제조업
(주)세다,015605,2018/12,도매 및 소매업
(주)세대에셋,043151,2018,
(주)세동알앤디,040770,2018/12,부동산업
(주)세동에너탱크,052723,2018,
(주)세동자원개발,070062,2018,
(주)세라젬,015608,2018/12,제조업
(주)세라젬메디시스,064663,2018,
(주)세라컴,049160,2018/12,제조업
(주)세련항운,074177,2018,
(주)세루,064168,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)세류페이퍼,072894,2018/12,도매 및 소매업
(주)세륭화학,039198,2018,
(주)세리화장품,090588,2018/12,제조업
(주)세림,066745,2018/12,부동산업
(주)세림비앤지,076795,2018/12,제조업
(주)세림섬유,015613,2018/12,제조업
(주)세림인더스트리,066949,2018/12,제조업
(주)세림전자,078871,2018/12,제조업
(주)세림종합건설,074477,2018/12,건설업
(주)세림철탑산업,074313,2018/12,제조업
