회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류)
(주)태우이엔지,077053,2018/12,건설업
(주)태울림종합건설,069894,2018,
(주)태울코리아,021420,2018,
(주)태웅로직스,046766,2018/12,운수 및 창고업
(주)태웅메디칼,046585,2018/12,제조업
(주)태웅에스엔티,064507,2018/12,도매 및 소매업
(주)태웅종합건설,080335,2018/12,건설업
(주)태웅홀딩스,078147,2018/12,"전문, 과학 및 기술 서비스업"
(주)태원,052754,2018/12,제조업
(주)태원S&G,019896,2018/12,제조업
(주)태원개발,085979,2018/12,부동산업
(주)태원아이앤씨,063929,2018,
(주)태원엔터테인먼트,058515,2018/12,정보통신업
(주)태원인더스트리,058717,2018/12,제조업
(주)태원전장,050596,2018/12,제조업
(주)태원테크,069823,2018,
(주)태원트레이드,063386,2018/12,도매 및 소매업
(주)태원하이텍,076879,2018/12,제조업
(주)태은,082579,2018/12,운수 및 창고업
(주)태인에프앤씨,087183,2018/12,제조업
(주)태인케미컬,059124,2018,
(주)태일,046104,2018/12,도매 및 소매업
(주)태일금속,041279,2018/12,제조업
(주)태일송풍기,051872,2018/12,제조업
(주)태일전기,070822,2018,
(주)태일정밀,074193,2018/12,제조업
(주)태일테크,073034,2018/12,제조업
(주)태정바이오텍,061554,2018,
(주)태정씨앤디,081140,2018/12,건설업
(주)태정테크,039127,2018,
(주)태조산업개발,072943,2018,
(주)태조엔지니어링,059228,2018/12,"전문, 과학 및 기술 서비스업"
(주)태종,071026,2018,
(주)태종에프디,082931,2018/12,제조업
(주)태주,084821,2018/12,제조업
(주)태주,010459,2018,
(주)태준아그로텍,091306,2018/12,도매 및 소매업
(주)태진,050357,2018/12,제조업
(주)태진,078333,2018/12,제조업
(주)태진교역상사,081351,2018/12,도매 및 소매업
(주)태진기술,049366,2018,
(주)태진스메트,045829,2018/12,제조업
(주)태진에이엔티,063211,2018/12,제조업
(주)태진에프티,088949,2018/12,도매 및 소매업
(주)태진엠디,091938,2018/12,도매 및 소매업
(주)태진인베스트먼트,087031,2018/12,부동산업
(주)태진인터내셔날,063381,2018,
(주)태진인포텍,011861,2018,
(주)태진정공,052171,2018/12,제조업
(주)태진정밀,086664,2018/12,제조업
(주)태진중공업,064164,2018/12,제조업
(주)태진해운,086196,2018/12,운수 및 창고업
(주)태진화학,051718,2018/12,제조업
(주)태찬,090446,2018/12,부동산업
(주)태창이엔지,062379,2018/12,제조업
(주)태창인재,042934,2018/12,제조업
(주)태창테크,074645,2018/12,제조업
(주)태창파로스,071474,2018,
(주)태창포징,073390,2018/12,제조업
(주)태창플러스,051609,2018,
(주)태천종합건축,039057,2018/12,건설업
(주)태크빌,063196,2018,
(주)태평세라믹스,089838,2018/12,부동산업
(주)태평소금,080751,2018/12,제조업
(주)태평양자원무역,045185,2018/12,도매 및 소매업
(주)태풍씨앤디,087527,2018/12,부동산업
(주)태하디앤씨,050239,2018,
(주)태하전자,051596,2018/12,도매 및 소매업
(주)태현,073785,2018,
(주)태현,077629,2018,
(주)태형,059944,2018,
(주)태호,078369,2018,
(주)태화,082387,2018/12,제조업
(주)태화물산,077784,2018,
(주)태화산업,091375,2018/12,"전문, 과학 및 기술 서비스업"
(주)태화산업,082531,2018,
(주)태화인더스트리,046292,2018/12,제조업
(주)태화지앤지,058333,2018/12,제조업
(주)태화프라텍,075824,2018,
(주)태화화스너,082044,2018/12,제조업
(주)태화환경산업,083632,2018/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)태훈,072686,2018/12,숙박 및 음식점업
(주)태흥단조,056959,2018/12,제조업
(주)태흥배관종합상사,069718,2018/12,도매 및 소매업
(주)태흥엔지니어링,087826,2018/12,제조업
(주)태흥테크,053574,2018/12,제조업
(주)택산상역,021422,2018/12,도매 및 소매업
(주)택산씨앤디,064746,2018,
(주)탠디,038962,2018/12,제조업
(주)탭코리아,061352,2018/12,제조업
(주)터보링크,066957,2018/12,제조업
(주)터보맥스,069314,2018/12,제조업
(주)터보코리아,061936,2018/12,제조업
(주)터치엔,060384,2018,
(주)테너지,066136,2018/12,"전문, 과학 및 기술 서비스업"
(주)테디베어사파리,078853,2018/12,도매 및 소매업
(주)테라,032780,2018/12,"전문, 과학 및 기술 서비스업"
(주)테라닉스,010870,2018/12,제조업
(주)테라베스트,084671,2018/12,"전문, 과학 및 기술 서비스업"
(주)테라에프에이,070727,2018/12,제조업
(주)테라윈프린팅,078546,2018/12,제조업
(주)테라젠테크,069929,2018/12,제조업
(주)테라텍,052954,2018/12,제조업
(주)테마파크ZOOZOO,069318,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)테미스코리아,078658,2018/12,부동산업
(주)테스나,045563,2018,
(주)테스콤,047334,2018/12,제조업
(주)테스타디앤씨,081289,2018/12,부동산업
(주)테스트테크,051156,2018/12,제조업
(주)테시스,083012,2018/12,제조업
(주)테이코쿠코리아,067351,2018,
(주)테크그룹,066501,2018,
(주)테크네트,073613,2018/12,제조업
(주)테크노랜드,058708,2018/12,도매 및 소매업
(주)테크노몰드이엔지,085775,2018/12,제조업
(주)테크노에어포트몰,040871,2018,
(주)테크노전자,041420,2018/12,제조업
(주)테크로스워터앤에너지,066314,2018/12,"전문, 과학 및 기술 서비스업"
(주)테크로스환경서비스,054428,2018/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)테크메탈,057852,2018/12,제조업
(주)테크센,074643,2018/12,제조업
(주)테크온,080574,2018/12,제조업
(주)테크윈,040819,2018/12,제조업
(주)테크트랜스,082425,2018,
(주)테크플라워,046587,2018/12,제조업
(주)테크피아,060802,2018,
(주)테키스트,049589,2018/12,제조업
(주)테토스,087461,2018/12,제조업
(주)테팩스,081784,2018/12,제조업
(주)텍센,092438,2018/12,제조업
(주)텍스랜드앤넥스코,041691,2018/12,제조업
(주)텍스마스타,070945,2018/12,도매 및 소매업
(주)텍스밀,049742,2018/12,제조업
(주)텍스존,078382,2018/12,제조업
(주)텐마인즈,089826,2018/12,도매 및 소매업
(주)텐바이텐,064956,2018/12,도매 및 소매업
(주)텔라움,062806,2018/12,제조업
(주)텔레트론,018631,2018/12,제조업
(주)텔로닉스,061425,2018,
(주)텔리언,019472,2018/12,제조업
(주)텔사인,074623,2018,
(주)텔콘,048587,2018,
(주)토건컨설팅,087558,2018/12,부동산업
(주)토니모리,059326,2018,
(주)토리컴,029540,2018/12,제조업
(주)토마스엔지니어링,085638,2018/12,제조업
(주)토마스케이블,060465,2018/12,제조업
(주)토마토개발,081252,2018/12,부동산업
(주)토마토디앤씨,060943,2018,
(주)토모,086635,2018/12,제조업
(주)토문건축사사무소,057998,2018/12,"전문, 과학 및 기술 서비스업"
(주)토미주택,078126,2018/12,부동산업
(주)토비스레저산업,017421,2018,
(주)토비스알앤씨,017422,2018,
(주)토성에프시,063899,2018,
(주)토야테크,073907,2018/12,제조업
(주)토요타와이엠,087844,2018/12,도매 및 소매업
(주)토우씨앤시,063930,2018,
(주)토우종합거축사사무소,087842,2018/12,"전문, 과학 및 기술 서비스업"
(주)토이론,087045,2018/12,제조업
(주)토이토이,090484,2018/12,도매 및 소매업
(주)토즈코리아,052998,2018/12,도매 및 소매업
(주)토탈메디칼,057758,2018,
(주)토탈석재산업,059705,2018,
(주)토페스,043166,2018/12,제조업
(주)토펙엔지니어링건축사사무소,030337,2018/12,"전문, 과학 및 기술 서비스업"
(주)토피도티엔에이,058512,2018,
(주)토피스,053752,2018/12,제조업
(주)통,066177,2018/12,부동산업
(주)통일감정평가법인,086244,2018/12,부동산업
(주)투데이모터스,092081,2018/12,제조업
(주)투데이아트,063094,2018/12,제조업
(주)투믹스,081649,2018/12,정보통신업
(주)투바앤,070796,2018/12,정보통신업
(주)투비에이앤디건축사사무소,069174,2018/12,부동산업
(주)투썬디지털아이디어,083001,2018/12,정보통신업
(주)투씨에스지,066390,2018,
(주)투아이소프트,076761,2018/12,도매 및 소매업
(주)투에버,021290,2018/12,도매 및 소매업
(주)투에이취켐,077308,2018/12,제조업
(주)투에이치,072204,2018,
(주)투엔지,083151,2018/12,건설업
(주)투엠모터스,085161,2018/12,제조업
(주)투원미디어,064224,2018,
(주)투웨니퍼스트,089859,2018/12,부동산업
(주)투웨니퍼스트플러스,085726,2018/12,부동산업
(주)투자가이드,074312,2018,
(주)투쿨포스쿨,069377,2018/12,제조업
(주)툴젠,066772,2018,
(주)튜너웍스코리아,047759,2018,
(주)튜브캐스트,085308,2018/12,제조업
(주)트라움종합건설,076327,2018/12,건설업
(주)트라움하우스,039407,2018/12,건설업
(주)트라이곤코리아,061523,2018,
(주)트라이베스트,070506,2018/12,운수 및 창고업
(주)트래드웍스,092258,2018/12,도매 및 소매업
(주)트래콘건설,069125,2018/12,건설업
(주)트랜덱스,053340,2018/12,도매 및 소매업
(주)트랜드메카,085239,2018/12,도매 및 소매업
(주)트랜드아이,088800,2018/12,제조업
(주)트랜스글로벌헬스케어,075811,2018/12,도매 및 소매업
(주)트랜스온,086985,2018/12,제조업
(주)트랜스코스모스코리아,029485,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)트랜스포트메가라인,056818,2018/12,운수 및 창고업
(주)트러스,063295,2018/12,제조업
(주)트러스트스튜디오,078169,2018/12,정보통신업
(주)트러스트투,082218,2018/12,건설업
(주)트레바이오,084803,2018/12,도매 및 소매업
(주)트레보씨티,057198,2018/12,부동산업
(주)트레비앙,082052,2018/12,건설업
(주)트레져아일랜드,049700,2018/12,부동산업
(주)트렉스타,018065,2018/12,제조업
(주)트로잔,083570,2018,
(주)트로피엔터테인먼트,065044,2018,
(주)트루엔,075823,2018/12,제조업
(주)트루웰,089178,2018/12,운수 및 창고업
(주)트루윈,056726,2018,
(주)트리,087048,2018/12,도매 및 소매업
(주)트리노테크놀로지,060573,2018,
(주)트리샤,089982,2018/12,제조업
(주)트리스,049929,2018/12,제조업
(주)트리엠,061368,2018/12,도매 및 소매업
(주)트리큐인터내셔널,080816,2018/12,제조업
(주)트리플에이,050268,2018/12,부동산업
(주)트리플인베스트,076648,2018,
(주)트리플크라운,073648,2018/12,도매 및 소매업
(주)트리플하이엠,087837,2018/12,"협회 및 단체, 수리 및 기타 개인 서비스업"
(주)트윈세이버,042298,2018/12,제조업
(주)트윈시스템,069337,2018/12,부동산업
(주)트윈필러,051938,2018,
(주)트인종합건설,052314,2018,
(주)티디에스팜,082022,2018/12,제조업
(주)티디엘,091662,2018/12,제조업
(주)티디엠,078557,2018/12,제조업
(주)티디엠하우징,060041,2018,
(주)티라유텍,085038,2018/12,정보통신업
(주)티맥스데이터,058711,2018/12,정보통신업
(주)티맥스소프트,019501,2018/12,정보통신업
(주)티맥스에이앤씨,085648,2018/12,정보통신업
(주)티모넷,061693,2018/12,정보통신업
(주)티브로드,029960,2018/12,정보통신업
(주)티브로드강서방송,030310,2018,
(주)티브로드기남방송,019984,2018,
(주)티브로드낙동방송,029810,2018,
(주)티브로드도봉강북방송,062765,2018,
(주)티브로드동대문방송,041352,2018/12,정보통신업
(주)티브로드새롬방송,015273,2018,
(주)티브로드서대문방송,041278,2018,
(주)티브로드서해방송,045264,2018,
(주)티브로드한빛방송,062767,2018,
(주)티비비씨,069303,2018,
(주)티비스톰,072992,2018,
(주)티비원,058761,2018/12,부동산업
(주)티시스,046070,2018,
(주)티시스,019360,2018/12,정보통신업
(주)티시스,045228,2018,
(주)티시스틸,090832,2018/12,제조업
(주)티시테크,040632,2018/12,제조업
(주)티씨씨강판,016719,2018/12,제조업
(주)티씨씨벤드코리아,061176,2018,
(주)티씨씨통상,021168,2018/12,도매 및 소매업
(주)티씨씨한진,020272,2018/12,제조업
(주)티씨엘,054033,2018/12,제조업
(주)티씨엠생명과학,069365,2018,
(주)티씨티,052776,2018/12,제조업
(주)티씨티마리타임,049120,2018,
(주)티아이,070325,2018/12,제조업
(주)티아이스퀘어,066441,2018/12,정보통신업
(주)티아이씨,066317,2018/12,제조업
(주)티아이에스코리아,046309,2018,
(주)티아이오토모티브,025520,2018/12,제조업
(주)티아이티이엔지,064194,2018,
(주)티아처,082026,2018/12,부동산업
(주)티알엔,019740,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)티알엠,054736,2018,
(주)티알지개발전문자기관리부동산투자회사,061353,2018,
(주)티앤드엔인코포레이티드,061681,2018/12,부동산업
(주)티앤솔라,059690,2018,
(주)티앤알바이오팹,073743,2018,
(주)티앤에스트레이딩,052229,2018/12,도매 및 소매업
(주)티앤엑스중공업,045562,2018,
(주)티앤엘,048275,2018/12,제조업
(주)티앤엠커뮤니케이션즈,045536,2018/12,"전문, 과학 및 기술 서비스업"
(주)티앤유,085654,2018/12,부동산업
(주)티앤지,018773,2018/12,제조업
(주)티앤지세정,077345,2018/12,제조업
(주)티앤케이팩토리,072639,2018/12,정보통신업
(주)티앤티정보,090392,2018/12,도매 및 소매업
(주)티에스개발,010608,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)티에스레져,082341,2018,
(주)티에스스틸,064039,2018/12,제조업
(주)티에스씨고려,073427,2018/12,제조업
(주)티에스에너지28호,092199,2018/12,"전기, 가스, 증기 및 공기조절 공급업"
(주)티에스에이,069578,2018/12,제조업
(주)티에스에프앤지,089204,2018/12,제조업
(주)티에스엔티,072699,2018/12,제조업
(주)티에스엠텍,029022,2018/12,제조업
(주)티에스우인,010680,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)티에스이,062393,2018/12,제조업
(주)티에스이엔씨,086858,2018/12,건설업
(주)티에스자바,074391,2018/12,제조업
(주)티에스주택,092329,2018/12,부동산업
(주)티에스케이에스앤더블유,046089,2018,
(주)티에스테크,091886,2018/12,제조업
(주)티에스트릴리온,078320,2018,
(주)티에스티,062440,2018,
(주)티에스티,092186,2018/12,제조업
(주)티에스티아이테크,042927,2018,
(주)티에스하우징,087609,2018/12,부동산업
(주)티에이무역,076303,2018/12,제조업
(주)티에이밸브,067948,2018/12,제조업
(주)티에이케이,044141,2018,
(주)티에프에스,068837,2018/12,제조업
(주)티엔디,058467,2018/12,제조업
(주)티엔디,086003,2018/12,제조업
(주)티엔에스산업개발,069661,2018,
(주)티엔에프,069146,2018,
(주)티엔코아,088838,2018/12,제조업
(주)티엔텍,058688,2018,
(주)티엔티익스프레스,027042,2018,
(주)티엘,061150,2018/12,도매 및 소매업
(주)티엘산업에스,067525,2018/12,부동산업
(주)티엘씨테크놀로지,060752,2018,
(주)티엘에이치,088069,2018/12,제조업
(주)티엘홀딩스,069169,2018/12,도매 및 소매업
(주)티엠씨,043710,2018/12,제조업
(주)티엠에스,066839,2018/12,제조업
(주)티엠에스스틸,067530,2018/12,제조업
(주)티엠케이,052430,2018,
(주)티엠테크,045821,2018/12,제조업
(주)티엠티에스,073150,2018/12,제조업
(주)티오피에스,063986,2018/12,제조업
(주)티와이머티리얼,048520,2018,
(주)티와이밸브,014213,2018,
(주)티와이에스,029190,2018/12,제조업
(주)티와이인베스트먼트,041120,2018,
(주)티원시스템즈,070486,2018,
(주)티웨이항공,053932,2018,
(주)티웨일,092401,2018/12,정보통신업
(주)티이씨앤알,051838,2018,
(주)티이애플리케이션,083105,2018,
(주)티이에스글로벌,063619,2018,
(주)티제이물류,066600,2018,
(주)티제이씨라이프,078550,2018/12,도매 및 소매업
(주)티제이팜,053753,2018/12,도매 및 소매업
(주)티지나래,022247,2018,
(주)티지테크,067085,2018,
(주)티캐스트,058060,2018/12,정보통신업
(주)티캐스트콘텐츠허브,051837,2018,
(주)티캠솔루션,083085,2018,
(주)티케이씨,048849,2018,
(주)티케이씨,041609,2018/12,제조업
(주)티티벤처인베스트먼트,066841,2018,
(주)티퓨얼,092306,2018/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)티플러스,070926,2018/12,제조업
(주)티피아이메가라인,056598,2018/12,운수 및 창고업
(주)티피이,048273,2018,
(주)티피지,070075,2018/12,제조업
(주)티피티퍼시픽,051367,2018/12,제조업
(주)틸론,066568,2018,
(주)팀그레이프,082776,2018/12,제조업
(주)파고다2030,090290,2018/12,부동산업
(주)파고다아카데미,019509,2018/12,교육 서비스업
(주)파고다에스씨에스,059536,2018/12,교육 서비스업
(주)파고다에프에스,058484,2018,
(주)파고다타워종로,046154,2018/12,교육 서비스업
(주)파나블루,056563,2018,
(주)파나시아,049061,2018/12,제조업
(주)파나씨티,050724,2018/12,부동산업
(주)파낙스이엠,052013,2018,
(주)파디글스,042080,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)파라다이스디앤씨,069066,2018,
(주)파라다이스온천호텔,087458,2018/12,부동산업
(주)파라다이스티앤엘,072986,2018,
(주)파라다이스호텔부산,018644,2018/12,숙박 및 음식점업
(주)파라마운트컨설팅,058797,2018,
(주)파란하늘앤드지,048925,2018/12,숙박 및 음식점업
(주)파랑,061659,2018,
(주)파로스관광호텔,070490,2018/12,숙박 및 음식점업
(주)파리크라상,010043,2018/12,제조업
(주)파마리서치프로덕트,065736,2018,
(주)파마킹,019370,2018/12,제조업
(주)파멕스,087150,2018/12,제조업
(주)파미,060916,2018/12,제조업
(주)파버나인,038568,2018,
(주)파버나인코리아,050084,2018,
(주)파사디코리아,058583,2018/12,도매 및 소매업
(주)파수닷컴,048086,2018,
(주)파스코,065102,2018,
(주)파스텍,084993,2018/12,제조업
(주)파스텔세상,045710,2018/12,도매 및 소매업
(주)파스토조,065725,2018/12,제조업
(주)파오정보기술,087475,2018/12,부동산업
(주)파올,074267,2018,
(주)파운텍,043381,2018,
(주)파워넷,044224,2018,
(주)파워디바이스,064436,2018,
(주)파워레인,092374,2018/12,제조업
(주)파워렉스코리아,070217,2018/12,제조업
(주)파워맥스,030024,2018/12,제조업
(주)파워보이스,085788,2018/12,정보통신업
(주)파워산업개발,076767,2018/12,숙박 및 음식점업
(주)파워엠엔씨,069909,2018/12,제조업
(주)파워켐,087893,2018/12,도매 및 소매업
(주)파워텍일렉트로닉스,066405,2018/12,제조업
(주)파웰코퍼레이션,091660,2018/12,제조업
(주)파이닉스푸드,069525,2018/12,제조업
(주)파이로,080163,2018,
(주)파이맥스,073121,2018,
(주)파이버프로,029376,2018,
(주)파이오니아홀딩스,091297,2018/12,부동산업
(주)파이오링크,040687,2018,
(주)파이텍,067369,2018,
(주)파이프라인,047134,2018/12,제조업
(주)파이프텍코리아,052416,2018,
(주)파인만,086289,2018/12,교육 서비스업
(주)파인뷰,059026,2018,
(주)파인스톤리조트,061497,2018,
(주)파인원커뮤니케이션즈,062168,2018/12,정보통신업
(주)파인일렉컴,063573,2018/12,제조업
(주)파인켐텍,076063,2018/12,제조업
(주)파인테크,074006,2018/12,제조업
(주)파인텍,057811,2018,
(주)파인텍,089600,2018/12,제조업
(주)파인텔레콤,068759,2018,
(주)파인트리환경산업,041179,2018/12,건설업
(주)파인힐스,040014,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)파일란트,077699,2018,
(주)파주컨트리클럽,038624,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)파츠몰에이투지,080571,2018/12,도매 및 소매업
(주)파코엔지니어링,064855,2018/12,제조업
(주)파코인터내셔날,019520,2018,
(주)파코코리아인더스,90414,2018/12,제조업
(주)파코코리아인더스,90414,2018,
(주)파크리얼티,062261,2018,
(주)파크뷰휘트니스클럽,044472,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)파크시스템스,010850,2018,
(주)파크오시오,080940,2018/12,건설업
(주)파크이앤씨,050324,2018/12,부동산업
(주)파트너에치앤에스,074518,2018/12,부동산업
(주)파트라,059091,2018,
(주)파트라,070916,2018,
(주)파파맘,089495,2018/12,건설업
(주)팍스넷,012442,2018,
(주)팍스하임인터내셔날,050460,2018,
(주)팍트라인터내셔널,048753,2018/12,운수 및 창고업
(주)판도라티비,052404,2018,
(주)판아시아로지스틱스,071284,2018/12,운수 및 창고업
(주)판코상사,061544,2018,
(주)판타지오,065519,2018,
(주)팔도테크팩,063138,2018/12,제조업
(주)팜덕,060463,2018/12,제조업
(주)팜스빌,066123,2018/12,제조업
(주)팜한농,057632,2018/12,제조업
(주)팡스카이,080305,2018/12,정보통신업
(주)패밀리컨설팅,088535,2018/12,부동산업
(주)패션플러스,011328,2018,
(주)패시브하우스순환형임대주택위탁관리부동산투자회사,085208,2018/12,부동산업
(주)팬스타,040428,2018/12,운수 및 창고업
(주)팬스타라인닷컴,053334,2018/12,운수 및 창고업
(주)팬스타신항국제물류센터,070803,2018/12,운수 및 창고업
(주)팬스타트리,090110,2018/12,운수 및 창고업
(주)팬젠,065804,2018,
(주)팬지아이십일,052686,2018,
(주)팬코리아중공업,056462,2018,
(주)팬택씨앤아이,010765,2018/12,정보통신업
(주)팬텀씨앤에프,058744,2018,
(주)팬텀트레이딩,082822,2018/12,도매 및 소매업
(주)퍼니스템,069031,2018/12,제조업
(주)퍼니플럭스,085619,2018/12,정보통신업
(주)퍼블릭개발,029578,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)퍼쉬,066168,2018/12,제조업
(주)퍼스텍아이앤씨,043662,2018,
(주)퍼스트골드,082365,2018/12,부동산업
(주)퍼스트삼융,069211,2018/12,제조업
(주)퍼스트어패럴,029557,2018/12,제조업
(주)퍼스트엠씨에이,051194,2018,
(주)퍼스티지개발전문자기관리부동산투자회사,063909,2018,
(주)퍼슨,059131,2018/12,제조업
(주)퍼시스홀딩스,018429,2018/12,제조업
(주)퍼시픽랜드컴퍼니,038628,2018,
(주)퍼시픽산업,039190,2018/12,부동산업
(주)퍼시픽유니온,030821,2018/12,건설업
(주)퍼시픽제8호기업구조조정부동산투자회사,075272,2018,
(주)퍼시픽패키지,058255,2018/12,제조업
(주)퍼시픽팰리스코리아,077880,2018/12,부동산업
(주)펀플웍스,082608,2018/12,정보통신업
(주)펄서스테크놀러지,038723,2018,
(주)페넌트,045728,2018,
(주)페리만&티젠,057103,2018/12,제조업
(주)페리카나,070668,2018/12,도매 및 소매업
(주)페리칸앤플러스,058450,2018,
(주)페이게이트,029012,2018/12,정보통신업
(주)페이뱅크,070386,2018,
(주)페이토개발,063473,2018/12,부동산업
(주)페이퍼월드,041820,2018/12,제조업
(주)페이퍼익스프레스,087021,2018/12,도매 및 소매업
(주)페이퍼플라자,043492,2018,
(주)페이펄유통,077444,2018/12,도매 및 소매업
(주)페코,043698,2018/12,도매 및 소매업
(주)페코텍,069348,2018/12,제조업
(주)페트로비씨,067144,2018,
(주)페트로산업,069767,2018/12,제조업
(주)페트로스,064451,2018/12,부동산업
(주)펜타곤씨티,046260,2018,
(주)펜타코리아,070014,2018/12,도매 및 소매업
(주)펜타포트개발,046856,2018/12,부동산업
(주)펜탑,076709,2018/12,제조업
(주)펜테리움건설,073636,2018/12,부동산업
(주)펜테리움이앤씨,073640,2018/12,부동산업
(주)펜토건설,078257,2018/12,부동산업
(주)펠리칸캐비어,085356,2018/12,부동산업
(주)펠릭스테크,052449,2018/12,제조업
(주)펠릭스홀딩스,080968,2018/12,부동산업
(주)펨코엔지니어링건축사사무소,088799,2018/12,"전문, 과학 및 기술 서비스업"
(주)펨트론,065894,2018/12,제조업
(주)펩트론,030187,2018,
(주)평가옥푸드시스템,085055,2018/12,숙박 및 음식점업
(주)평강,089844,2018/12,부동산업
(주)평강비아이엠,090754,2018/12,제조업
(주)평광건설,078847,2018/12,건설업
(주)평산,019541,2018,
(주)평산엠텍,056958,2018/12,제조업
(주)평산윈텍,057197,2018/12,제조업
(주)평산투자개발,027075,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)평생동반자우리,086214,2018/12,도매 및 소매업
(주)평안,029293,2018/12,제조업
(주)평안매직,078103,2018/12,제조업
(주)평안에너지,063969,2018/12,도매 및 소매업
(주)평택당진항만,069038,2018/12,운수 및 창고업
(주)평택부동산개발,077001,2018,
(주)평택항만물류,049167,2018/12,운수 및 창고업
(주)평택해운로지스,082688,2018/12,운수 및 창고업
(주)평화누리,086764,2018/12,"협회 및 단체, 수리 및 기타 개인 서비스업"
(주)평화드림,047041,2018/12,도매 및 소매업
(주)평화발레오,026471,2018/12,제조업
(주)평화산자,066983,2018/12,제조업
(주)평화엔지니어링,030648,2018/12,"전문, 과학 및 기술 서비스업"
(주)평화원,044094,2018/12,"협회 및 단체, 수리 및 기타 개인 서비스업"
(주)평화유통,061870,2018/12,제조업
(주)평화이즈,090685,2018/12,정보통신업
(주)평화자동차,019560,2018,
(주)평화자원,063967,2018/12,도매 및 소매업
(주)포나후렉스,019590,2018/12,제조업
(주)포디움이앤씨,087705,2018/12,건설업
(주)포랑,052253,2018,
(주)포런상사,030726,2018/12,제조업
(주)포레스코,048439,2018/12,제조업
(주)포레지아,089050,2018/12,부동산업
(주)포렉스,059167,2018/12,제조업
(주)포렌코즈,087177,2018/12,도매 및 소매업
(주)포르테라인,063752,2018/12,건설업
(주)포마트코퍼레이션,051580,2018/12,제조업
(주)포머스,082768,2018/12,제조업
(주)포부스,086632,2018/12,건설업
(주)포부스주택,074176,2018/12,부동산업
(주)포소드,069053,2018/12,제조업
(주)포스건설,085996,2018/12,건설업
(주)포스로,075844,2018/12,운수 및 창고업
(주)포스뱅크,060510,2018/12,제조업
(주)포스코ESM,062966,2018/12,제조업
