회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류)
(주)카스윈,058782,2010/12,제조업
(주)카스코,058972,2010/12,제조업
(주)카스코무역,056433,2010/12,도매 및 소매업
(주)카운티스,041580,2010/12,건설업
(주)카이노스메드,059291,2010/12,"전문, 과학 및 기술 서비스업"
(주)카이스시스템,040068,2010/12,교육 서비스업
(주)카이온인터네쇼날,059504,2010/12,도매 및 소매업
(주)카이저브로이,056392,2010/12,부동산업
(주)카일이삼제스퍼,063429,2010,
(주)카카오,063140,2010,
(주)카카오엔터테인먼트,069555,2010,
(주)카파아이엔티,070830,2010,
(주)카파아이엔티,071063,2010,
(주)카훼리코리아나,066867,2010,
(주)칸디앤시,048090,2010/12,부동산업
(주)칸타빌,057976,2010/12,건설업
(주)칸타텀,043475,2010/12,도매 및 소매업
(주)칸투칸,066678,2010,
(주)칼라랜드,019197,2010/12,제조업
(주)칼링크,029385,2010/12,제조업
(주)칼텍실링테크,070881,2010,
(주)캐놀,044010,2010/12,제조업
(주)캐로스,070488,2010,
(주)캐림코리아,052291,2010/12,건설업
(주)캐스,053867,2010/12,제조업
(주)캐스탑,039692,2010/12,제조업
(주)캐스텍코리아,011895,2010/12,제조업
(주)캐스트윈,029026,2010/12,제조업
(주)캐스트정보,041855,2010/12,정보통신업
(주)캐슬렉스서울,023896,2010/12,"예술, 스포츠 및 여가관련 서비스업"
(주)캐슬렉스제주,019511,2010/12,"예술, 스포츠 및 여가관련 서비스업"
(주)캐슬렉스칭따오,056366,2010/12,"전문, 과학 및 기술 서비스업"
(주)캐슬피엠,053759,2010/12,부동산업
(주)캐이씨디엔엘,059893,2010/12,부동산업
(주)캔두원,019204,2010/12,부동산업
(주)캔택,059393,2010/12,제조업
(주)캘리스코,057750,2010/12,숙박 및 음식점업
(주)캠퍼스라인,059620,2010/12,제조업
(주)캠포에버코리아,062187,2010/12,도매 및 소매업
(주)캠프넷,053650,2010/12,제조업
(주)캠프라인아웃도어,066134,2010,
(주)캡스톤엔지니어링,041142,2010/12,제조업
(주)커뮤닉스,061612,2010/12,도매 및 소매업
(주)커미조아,069049,2010,
(주)커커,050247,2010/12,"협회 및 단체, 수리 및 기타 개인 서비스업"
(주)커피빈코리아,039780,2010/12,도매 및 소매업
(주)커핀그루나루,061513,2010/12,도매 및 소매업
(주)컨벡스,058882,2010/12,제조업
(주)컨스텍,050761,2010/12,건설업
(주)컨시드,050395,2010/12,부동산업
(주)컴버스텍,063417,2010,
(주)컴아트시스템,043009,2010/12,제조업
(주)컴테크,052752,2010/12,제조업
(주)컴테크써지,039071,2010/12,제조업
(주)컴텔싸인,067396,2010,
(주)컴파스시스템,046103,2010/12,제조업
(주)컴퓨존,066466,2010,
(주)케.이.티.인터내쇼날,040622,2010/12,도매 및 소매업
(주)케디엠,052739,2010/12,제조업
(주)케마스,049338,2010,
(주)케미그라스,038597,2010/12,제조업
(주)케미랜드,058134,2010/12,제조업
(주)케미코,069862,2010,
(주)케미코스,063651,2010,
(주)케빅,052857,2010,
(주)케어젠,044510,2010/12,제조업
(주)케이.아이.씨,070168,2010,
(주)케이.엠.피이,066201,2010,
(주)케이.와이건설,052812,2010/12,건설업
(주)케이더블유엠산업기술,071475,2010,
(주)케이디사이언스,064563,2010,
(주)케이디스틸,067751,2010,
(주)케이디씨,061924,2010/12,제조업
(주)케이디씨,051636,2010/12,부동산업
(주)케이디알,029331,2010/09,도매 및 소매업
(주)케이디알한국기업서비스,060578,2010/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)케이디전자,029694,2010,
(주)케이디코퍼레이션,056669,2010/12,제조업
(주)케이디파워,011372,2010/12,제조업
(주)케이디피,052065,2010/12,도매 및 소매업
(주)케이라인마리타임코리아,030196,2010/12,운수 및 창고업
(주)케이리얼티제3호위탁관리부동산투자회사,068332,2010,
(주)케이리츠투자운용,054197,2010/03,부동산업
(주)케이마켓,064597,2010,
(주)케이메트로,061928,2010/12,제조업
(주)케이벡붕따우,064541,2010,
(주)케이벡코리아,066272,2010,
(주)케이브랜즈,061155,2010/12,도매 및 소매업
(주)케이브이티,069462,2010,
(주)케이비데이타시스템,017504,2010/12,정보통신업
(주)케이비아이국인산업,026256,2010/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)케이비아이에이스텍,070278,2010,
(주)케이비아이텍,023237,2010/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)케이비알,047847,2010/12,제조업
(주)케이비앤텍스,012928,2010/12,제조업
(주)케이비에스아이피티브이에스피씨,063200,2010,
(주)케이비에스엔,028509,2010/12,정보통신업
(주)케이비에스케이티아이피티브이에스피씨,063201,2010,
(주)케이비엠,058204,2010/12,제조업
(주)케이비와이즈스타제2호기업구조조정부동산투자회사,060101,2010/12,부동산업
(주)케이비원,041219,2010/12,도매 및 소매업
(주)케이비중공업,061670,2010/12,제조업
(주)케이사인,062872,2010,
(주)케이산업,061749,2010/12,제조업
(주)케이세웅건설,071222,2010,
(주)케이스틸,066089,2010,
(주)케이씨,071379,2010,
(주)케이씨산업,019482,2010/12,제조업
(주)케이씨씨자동차안전유리,070954,2010,
(주)케이씨앤윤홍,063577,2010,
(주)케이씨엔에이,018590,2010/12,도매 및 소매업
(주)케이씨이앤씨,045022,2010/12,건설업
(주)케이씨티엘,066633,2010,
(주)케이아이,067740,2010,
(주)케이아이디,069874,2010,
(주)케이아이비,062891,2010,
(주)케이아이씨에이,043161,2010/12,도매 및 소매업
(주)케이알,043594,2010/12,제조업
(주)케이알산업,017475,2010/12,건설업
(주)케이알엠,015241,2010,
(주)케이알이엠에스,059196,2010/12,제조업
(주)케이알제2호개발전문위탁관리부동산투자회사,047731,2010/12,부동산업
(주)케이알제5호위탁관리부동산투자회사,060473,2010/12,부동산업
(주)케이알티,051263,2010/12,제조업
(주)케이알티씨,043986,2010/12,"전문, 과학 및 기술 서비스업"
(주)케이알푸드앤컴퍼니,013460,2010,
(주)케이앤씨,063388,2010,
(주)케이앤제이관광산업,050469,2010/12,"예술, 스포츠 및 여가관련 서비스업"
(주)케이앤지엠,052593,2010/12,부동산업
(주)케이앤테크노밸리,060928,2010/12,부동산업
(주)케이앤튤립,064637,2010,
(주)케이앤피,043171,2010,
(주)케이앤피종합건설,053912,2010,
(주)케이에스넷,018581,2010/12,정보통신업
(주)케이에스디,049513,2010/12,제조업
(주)케이에스리소스,028505,2010,
(주)케이에스마린,041116,2010/12,운수 및 창고업
(주)케이에스벽지,058971,2010/12,제조업
(주)케이에스시스템,066964,2010,
(주)케이에스씨개발,060816,2010/12,부동산업
(주)케이에스아이,071297,2010,
(주)케이에스엠,041720,2010/12,제조업
(주)케이에스엠컴포넌트,047824,2010/12,제조업
(주)케이에스이,070601,2010,
(주)케이에스인더스트리,050563,2010/12,제조업
(주)케이에스인터내셔널,067203,2010,
(주)케이에스티,044006,2010/12,제조업
(주)케이에스티이,043237,2010/12,제조업
(주)케이에스펄,067819,2010,
(주)케이에스피대전,069878,2010,
(주)케이에이에스시스템,070539,2010,
(주)케이에이치그린,040250,2010/12,부동산업
(주)케이에이치모터스,059443,2010/12,도매 및 소매업
(주)케이에이치비테크,063676,2010,
(주)케이에이치산업개발,065140,2010,
(주)케이에이치아이,069449,2010,
(주)케이에치인터내셔날,063903,2010,
(주)케이엔,067151,2010,
(주)케이엔비,057973,2010/12,도매 및 소매업
(주)케이엔씨에프지,053051,2010/12,제조업
(주)케이엔알시스템,053429,2010/12,제조업
(주)케이엔유통,067131,2010,
(주)케이엔이,058934,2010/12,제조업
(주)케이엔제이,056231,2010/12,제조업
(주)케이엔제이인베스트먼트,059566,2010/12,부동산업
(주)케이엔티글라스,060873,2010/12,제조업
(주)케이엔피이노텍,063664,2010,
(주)케이엘건설,053611,2010/12,건설업
(주)케이엘테크코퍼레이션,062191,2010/12,도매 및 소매업
(주)케이엠,043033,2010/12,제조업
(주)케이엠기획,048135,2010,
(주)케이엠디에셋매니지먼트,053857,2010/12,"전문, 과학 및 기술 서비스업"
(주)케이엠디지텍,021375,2010/12,제조업
(주)케이엠레텍,052914,2010/12,제조업
(주)케이엠아이티,046221,2010/12,"예술, 스포츠 및 여가관련 서비스업"
(주)케이엠앤아이,040626,2010/12,제조업
(주)케이엠에이치신라레저,014955,2010/12,"예술, 스포츠 및 여가관련 서비스업"
(주)케이엠에프,053525,2010/12,제조업
(주)케이엠주택건설,063659,2010,
(주)케이엠헬스케어,051578,2010/12,제조업
(주)케이옥션,051212,2010/12,도매 및 소매업
(주)케이와이미디어,043369,2010,
(주)케이와이제이로드,066167,2010,
(주)케이원,043137,2010,
(주)케이원건설,071207,2010,
(주)케이원전자,028601,2010/12,제조업
(주)케이유세시아,058829,2010/12,부동산업
(주)케이유피,070351,2010,
(주)케이이노텍,066359,2010,
(주)케이이앤피,059003,2010/12,제조업
(주)케이제이스틸,062314,2010/12,제조업
(주)케이제이스틸,064710,2010,
(주)케이제이인더스트리,056469,2010/12,제조업
(주)케이종합서비스,044936,2010/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)케이지네트웍스,028882,2010,
(주)케이지로지스,063048,2010,
(주)케이지써닝라이프,061342,2010,
(주)케이지엔지니어링종합건축사사무소,046874,2010/12,"전문, 과학 및 기술 서비스업"
(주)케이지제로인,011486,2010,
(주)케이지티시,040628,2010/12,도매 및 소매업
(주)케이지할리스에프앤비,047832,2010/12,도매 및 소매업
(주)케이탑자기관리부동산투자회사,060389,2010,
(주)케이투이엔지,049534,2010/12,제조업
(주)케이티디에스,054862,2010/12,정보통신업
(주)케이티미트,070826,2010,
(주)케이티산업,056612,2010/12,건설업
(주)케이티서비스남부,063050,2010,
(주)케이티스카이라이프,021483,2010/12,정보통신업
(주)케이티씨텔레콤,057268,2010/12,정보통신업
(주)케이티앤씨,019246,2010/12,제조업
(주)케이티앤지생명과학,057328,2010/12,"전문, 과학 및 기술 서비스업"
(주)케이티에스테이트,063080,2010,
(주)케이티엠앤에스,051220,2010/12,도매 및 소매업
(주)케이티엠파트너스,066261,2010,
(주)케이티엠하우스,045569,2010/12,정보통신업
(주)케이티지,039767,2010/12,제조업
(주)케이티테크,029401,2010/12,제조업
(주)케이팩,069451,2010,
(주)케이피,062430,2010/12,제조업
(주)케이피비오상사,021380,2010/12,도매 및 소매업
(주)케이피씨,057386,2010/12,"예술, 스포츠 및 여가관련 서비스업"
(주)케이피씨엠,062150,2010/12,제조업
(주)케이피아이,063283,2010,
(주)케이피아이씨코포레이션,048168,2010/12,도매 및 소매업
(주)케이피에스,070671,2010,
(주)케이피에스,067552,2010,
(주)케이피이,045607,2010/12,제조업
(주)케이피일렉트릭,039293,2010/12,제조업
(주)케이피켐텍,040654,2010/12,제조업
(주)케이피텍,027779,2010/12,제조업
(주)켄트,062233,2010/12,제조업
(주)켐뉴스코프,070595,2010,
(주)켐리치교역,039256,2010/12,도매 및 소매업
(주)켐스,044469,2010/12,제조업
(주)켐옵틱스,064206,2010,
(주)켐텍,045505,2010/12,제조업
(주)켐포트,051228,2010/12,제조업
(주)코나드,066451,2010,
(주)코난테크놀로지,048633,2010/12,정보통신업
(주)코닉스,066247,2010,
(주)코데스,046417,2010/12,제조업
(주)코델리아리조트,071322,2010,
(주)코디마,062138,2010/12,제조업
(주)코디박,060607,2010/12,제조업
(주)코디서비스코리아,063000,2010,
(주)코디엠,044606,2010/12,제조업
(주)코라오에너지,051546,2010/12,도매 및 소매업
(주)코라인터내셔날,042611,2010,
(주)코랄리스인베스트먼트,060886,2010/12,부동산업
(주)코래드,019256,2010/12,"전문, 과학 및 기술 서비스업"
(주)코레곤,056493,2010/12,도매 및 소매업
(주)코레드하우징,040568,2010/12,건설업
(주)코렉스,048487,2010/12,제조업
(주)코렌스,040716,2010/12,제조업
(주)코렌스글로벌,063769,2010,
(주)코렌텍,045681,2010/12,제조업
(주)코르웰,044697,2010/12,운수 및 창고업
(주)코리녹스,029936,2010/12,제조업
(주)코리막스,019261,2010/12,도매 및 소매업
(주)코리아,019262,2010/12,"협회 및 단체, 수리 및 기타 개인 서비스업"
(주)코리아2000,011397,2010/12,건설업
(주)코리아관광호텔,059065,2010/12,숙박 및 음식점업
(주)코리아냉장,043791,2010/12,운수 및 창고업
(주)코리아더커드,048055,2010/12,제조업
(주)코리아델로스케이디,064100,2010,
(주)코리아모던메탈,062901,2010,
(주)코리아센터,043547,2010/12,정보통신업
(주)코리아스타텍,045545,2010/12,제조업
(주)코리아스터드,038911,2010/12,부동산업
(주)코리아신예,019269,2010/12,제조업
(주)코리아아이티솔루션,060964,2010/12,정보통신업
(주)코리아에어텍,045016,2010/12,제조업
(주)코리아에프앤에프,044497,2010/12,제조업
(주)코리아와이드,048407,2010/12,부동산업
(주)코리아와이드대성,070441,2010,
(주)코리아와이드동대구화물,052425,2010/12,부동산업
(주)코리아와이드선산,050785,2010/03,운수 및 창고업
(주)코리아일레콤,041946,2010/12,제조업
(주)코리아코프,030389,2010/12,제조업
(주)코리아테크,059558,2010/12,제조업
(주)코리아테크,070752,2010,
(주)코리아테크노브레인,063463,2010,
(주)코리아트래블즈,039353,2010/12,금융 및 보험업
(주)코리아팀버,064537,2010,
(주)코리아하이테크,046352,2010/12,제조업
(주)코리아하이텍,066733,2010,
(주)코리아호스트닷컴,058075,2010/12,도매 및 소매업
(주)코리아화암,056258,2010/12,부동산업
(주)코리핸랜드,048345,2010/12,"예술, 스포츠 및 여가관련 서비스업"
(주)코림,043262,2010/12,제조업
(주)코마스,019281,2010/12,정보통신업
(주)코마스인터렉티브,058133,2010/12,"전문, 과학 및 기술 서비스업"
(주)코마텍,030744,2010/12,제조업
(주)코만,061660,2010/12,제조업
(주)코메스타,062462,2010/12,제조업
(주)코메카,019282,2010/12,제조업
(주)코멕,028232,2010/12,제조업
(주)코멕스라텍스,061587,2010/12,제조업
(주)코멕스아이엔씨,048120,2010/12,도매 및 소매업
(주)코모코,053055,2010/12,제조업
(주)코모텍,019284,2010/12,제조업
(주)코미코,065995,2010,
(주)코바레저,045008,2010/12,도매 및 소매업
(주)코바이엔이,071169,2010,
(주)코반,040744,2010/12,제조업
(주)코반케미칼,070119,2010,
(주)코밴,027259,2010/12,정보통신업
(주)코밸,058901,2010/12,제조업
(주)코베아,063958,2010,
(주)코브인터내셔날,053028,2010/12,제조업
(주)코비,065977,2010,
(주)코삭,066777,2010,
(주)코센,051409,2010/12,"전문, 과학 및 기술 서비스업"
(주)코솔라,040826,2010/12,건설업
(주)코스,061855,2010/12,제조업
(주)코스메카코리아,056337,2010/12,제조업
(주)코스모,045064,2010/12,제조업
(주)코스모건설,054451,2010/12,건설업
(주)코스모글로벌,030689,2010/12,도매 및 소매업
(주)코스모메탈플러스,060472,2010/12,제조업
(주)코스모스제일장례식장,067405,2010,
(주)코스모코스,024792,2010/12,제조업
(주)코스모타워,030148,2010/12,부동산업
(주)코스비전,061443,2010/12,제조업
(주)코스엠앤엠,068912,2010,
(주)코스콤,019963,2010/12,정보통신업
(주)코스탈파워,042581,2010/12,제조업
(주)코스텍시스,012410,2010/12,제조업
(주)코스틸,019300,2010/12,제조업
(주)코스화인,063882,2010,
(주)코썬바이오,062201,2010/12,제조업
(주)코아리버,056992,2010/12,제조업
(주)코아비스,026834,2010/12,제조업
(주)코아시스템즈,060719,2010/12,제조업
(주)코아아이에스,062437,2010/12,정보통신업
(주)코어세스코리아,058376,2010/12,제조업
(주)코업로지스,056244,2010/12,운수 및 창고업
(주)코엔스,043536,2010/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)코엠,067291,2010,
(주)코우,012617,2010/12,제조업
(주)코원메탈,039263,2010/12,제조업
(주)코웰메디,053140,2010/12,제조업
(주)코윈디에스티,057759,2010/12,제조업
(주)코이즈,057969,2010/12,제조업
(주)코익,061677,2010/12,도매 및 소매업
(주)코인,041177,2010,
(주)코일마스터,056943,2010/12,제조업
(주)코지하우스,041679,2010/12,건설업
(주)코츠,050568,2010/12,제조업
(주)코켐,061085,2010/12,부동산업
(주)코코개발,060934,2010/12,부동산업
(주)코코브루니,061310,2010/12,숙박 및 음식점업
(주)코콤텍,021500,2010,
(주)코크렙제11호기업구조조정부동산투자회사,050825,2010,
(주)코크렙제14호위탁관리부동산투자회사,050709,2010,
(주)코텍,048797,2010/12,제조업
(주)코팅코리아,053396,2010/12,제조업
(주)코파스,059235,2010/12,제조업
(주)코퍼슨스,053504,2010/12,정보통신업
(주)코푸렉스,052511,2010,
(주)코하마,062033,2010/12,제조업
(주)코홈,070094,2010,
(주)콘도매직스,019319,2010/12,도매 및 소매업
(주)콘택코리아코퍼레이션,061165,2010/12,도매 및 소매업
(주)콘포테크,068825,2010,
(주)콜링우드,070364,2010,
(주)콜핑,061130,2010/12,도매 및 소매업
(주)쿠스한트,029732,2010/12,도매 및 소매업
(주)쿠오핀,064653,2010,
(주)쿠지인터내셔널,045711,2010/12,제조업
(주)쿠첸,057774,2010/12,도매 및 소매업
(주)쿠퍼코리아,061325,2010/12,제조업
(주)쿨맥스,044506,2010,
(주)쿼츠테크,057830,2010/12,제조업
(주)퀀텀에너지,054258,2010/12,제조업
(주)퀸즈코리아,069891,2010,
(주)큐노메탈테크놀로지스,048001,2010/12,제조업
(주)큐릭스홀딩스,046581,2010/12,"전문, 과학 및 기술 서비스업"
(주)큐브코아,069704,2010,
(주)큐빅스,052279,2010/12,제조업
(주)큐스틸,069556,2010,
(주)큐엔탑,068853,2010,
(주)큐엠,045459,2010/12,제조업
(주)큐엠씨,057853,2010/12,제조업
(주)큐원,068805,2010,
(주)큐인테크,062010,2010/12,제조업
(주)크라이스,029813,2010/12,제조업
(주)크라텍,063231,2010,
(주)크래비스,052504,2010,
(주)크래프톤,056473,2010/12,정보통신업
(주)크레송,019334,2010/12,제조업
(주)크레스코코퍼레이션,066701,2010,
(주)크레아아이엔,013771,2010/12,제조업
(주)크레치코,046709,2010/12,제조업
(주)크레타하이테크,043821,2010/12,제조업
(주)크레템,061538,2010/12,제조업
(주)크로버,064246,2010,
(주)크로스미디어,050217,2010,
(주)크로시스,060647,2010/12,제조업
(주)크리스탈쉬핑,059937,2010/12,도매 및 소매업
(주)크리스탈원,061020,2010/12,정보통신업
(주)크리에이티브통,062341,2010,
