회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류)
(주)진광건설엔지니어링,067919,2018/12,"전문, 과학 및 기술 서비스업"
(주)진달래,069461,2018/12,부동산업
(주)진도선파크,060022,2018,
(주)진도토건,090107,2018/12,건설업
(주)진두아이에스,052071,2018/12,정보통신업
(주)진명기업,044313,2018/12,제조업
(주)진명아이앤씨,092429,2018/12,제조업
(주)진명정밀,066890,2018/12,제조업
(주)진명코퍼레이션,086820,2018/12,도매 및 소매업
(주)진명프리텍,041927,2018/12,제조업
(주)진모터스,063765,2018/12,도매 및 소매업
(주)진미선서아,076084,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)진방템프그룹,065110,2018,
(주)진보케미칼,091657,2018/12,운수 및 창고업
(주)진산스틸,061083,2018,
(주)진석건설,052501,2018,
(주)진선기업,047760,2018/12,운수 및 창고업
(주)진선미택스리펀드,082485,2018/12,도매 및 소매업
(주)진선테크,084762,2018/12,제조업
(주)진성개발,078107,2018,
(주)진성네트워크,064052,2018,
(주)진성디앤피,086035,2018/12,제조업
(주)진성에프엠,078145,2018/12,제조업
(주)진성이앤씨,048854,2018,
(주)진성전자,062068,2018/12,제조업
(주)진성케미텍,077508,2018,
(주)진성테크,064921,2018/12,제조업
(주)진성테크템,070138,2018/12,제조업
(주)진성통합상사,067573,2018/12,도매 및 소매업
(주)진성퍼니처,086356,2018/12,제조업
(주)진성푸드,073385,2018/12,제조업
(주)진셍케이,059220,2018,
(주)진솔인더스트리,085834,2018/12,제조업
(주)진수,078009,2018/12,제조업
(주)진슬태양광,073982,2018/12,"전기, 가스, 증기 및 공기조절 공급업"
(주)진승,089366,2018/12,도매 및 소매업
(주)진안,086729,2018/12,제조업
(주)진안산업,041844,2018/12,건설업
(주)진양,040142,2018/12,제조업
(주)진양,044207,2018/12,제조업
(주)진양,080935,2018/12,제조업
(주)진양MTS,082673,2018/12,제조업
(주)진양기계제작소,061223,2018,
(주)진양비지엠텍,073969,2018/12,제조업
(주)진양오일씰,047298,2018/12,제조업
(주)진양유조선,089579,2018/12,운수 및 창고업
(주)진양코퍼레이션,085515,2018/12,제조업
(주)진양티앤피,053297,2018,
(주)진에어,054332,2018,
(주)진영,091026,2018/12,제조업
(주)진영R&S,049232,2018/12,제조업
(주)진영금속,088603,2018/12,제조업
(주)진영기업,029950,2018/12,제조업
(주)진영디앤씨,040311,2018,
(주)진영베아링,029537,2018/12,도매 및 소매업
(주)진영산업,082135,2018,
(주)진영식품,039509,2018,
(주)진영씨앤디,077467,2018,
(주)진영에스텍,087469,2018/12,제조업
(주)진영엘이,074714,2018/12,제조업
(주)진영이노베이션,073566,2018,
(주)진영이노텍,061453,2018/12,제조업
(주)진영이앤씨,056908,2018/12,부동산업
(주)진영지앤티,046950,2018/12,제조업
(주)진영통상,061406,2018/12,부동산업
(주)진영포스필,065167,2018/12,건설업
(주)진영프로토,081288,2018/12,제조업
(주)진영하우징,053403,2018/12,부동산업
(주)진오,013203,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)진우건설,026653,2018,
(주)진우상사,076012,2018/12,도매 및 소매업
(주)진우아이앤피,083282,2018/12,제조업
(주)진우엔지니어링,010866,2018/12,제조업
(주)진우자산개발,080455,2018/12,부동산업
(주)진우전자,070924,2018/12,제조업
(주)진우제이아이에스,061800,2018/12,제조업
(주)진우텍,076708,2018/12,제조업
(주)진웅에어시스,065814,2018,
(주)진웅이노텍,051717,2018/12,"전문, 과학 및 기술 서비스업"
(주)진웅테크놀러지,061395,2018/12,제조업
(주)진원,058059,2018/12,건설업
(주)진원,049285,2018/12,제조업
(주)진원무역,069905,2018/12,도매 및 소매업
(주)진원산업,058114,2018/12,제조업
(주)진일공업,077756,2018/12,제조업
(주)진일벤드,087478,2018/12,제조업
(주)진일테크,074481,2018/12,제조업
(주)진주,073425,2018/12,부동산업
(주)진주개발,059503,2018,
(주)진주랑,089845,2018/12,숙박 및 음식점업
(주)진주물산,061145,2018/12,제조업
(주)진천국제객화항운,018912,2018,
(주)진켐,075507,2018,
(주)진코스텍,075955,2018/12,제조업
(주)진코퍼레이션,021338,2018/12,제조업
(주)진텍,063712,2018/12,제조업
(주)진텍엔지니어링,063792,2018/12,제조업
(주)진평,059089,2018/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)진풍,087517,2018/12,건설업
(주)진하호텔리조트,076659,2018,
(주)진한,047019,2018/12,제조업
(주)진한에프에스,076142,2018,
(주)진합,019054,2018/12,제조업
(주)진행워터웨이,065329,2018,
(주)진호기업,079486,2018/06,제조업
(주)진화이앤씨,085304,2018/12,건설업
(주)진흥건설,090490,2018/12,건설업
(주)진흥공업,042266,2018/12,제조업
(주)진흥목재,045842,2018/12,제조업
(주)진흥스틸,019063,2018/12,제조업
(주)진흥이디앤씨,060818,2018,
(주)진흥종합건설,019065,2018,
(주)진흥중공업,057140,2018/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)짐월드,060979,2018/12,제조업
(주)집과사람,040041,2018,
(주)징크옥사이드코퍼레이션,061213,2018/12,제조업
(주)짱죽,072634,2018,
(주)찌레본파워홀딩스,060674,2018/12,"전기, 가스, 증기 및 공기조절 공급업"
(주)차바이오랩,087483,2018/12,"전문, 과학 및 기술 서비스업"
(주)차본,072863,2018/12,제조업
(주)차세대케미칼,070457,2018/12,제조업
(주)차우,075868,2018/12,숙박 및 음식점업
(주)차이커뮤니케이션,063188,2018/12,"전문, 과학 및 기술 서비스업"
(주)착한고기,063459,2018,
(주)찬빛,081682,2018/12,부동산업
(주)참가득F&K,081880,2018/12,제조업
(주)참교육개발,051332,2018/12,건설업
(주)참마루건설,056874,2018/12,건설업
(주)참맛,039771,2018/12,제조업
(주)참미르,069511,2018,
(주)참솔하우징,086349,2018/12,건설업
(주)참시티디앤엠,074278,2018,
(주)참조은에스에프,071139,2018/12,도매 및 소매업
(주)참존건설,091480,2018/12,건설업
(주)참존글로벌워크,049710,2018/12,도매 및 소매업
(주)참존모터스,043505,2018,
(주)참존서비스,052000,2018,
(주)참존오토모티브,049977,2018/12,도매 및 소매업
(주)참토원,043303,2018,
(주)참트레이딩,091386,2018/12,제조업
(주)참편한,073571,2018/12,부동산업
(주)창강주택,019074,2018/12,부동산업
(주)창강화학,063112,2018,
(주)창건이앤씨,087360,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)창공예천,062241,2018/12,도매 및 소매업
(주)창남아이엔티,039785,2018/12,도매 및 소매업
(주)창남조선,092170,2018/12,제조업
(주)창덕건설,085570,2018/12,건설업
(주)창도엔터프라이즈,065905,2018/12,도매 및 소매업
(주)창명,044454,2018/12,제조업
(주)창보,080516,2018/12,제조업
(주)창보종합건설,019081,2018/12,건설업
(주)창비,039419,2018/12,정보통신업
(주)창비건설,083102,2018/12,건설업
(주)창산정공,071054,2018/12,제조업
(주)창성상품,084765,2018/12,부동산업
(주)창성에이스산업,063100,2018/12,제조업
(주)창성이스코,081103,2018/12,도매 및 소매업
(주)창성정공,089466,2018/12,제조업
(주)창성정보기술,089609,2018/12,도매 및 소매업
(주)창성텍,088853,2018/12,제조업
(주)창신산업,073302,2018/12,제조업
(주)창신특수강,019083,2018/12,제조업
(주)창억,064610,2018,
(주)창연인더스트리,050552,2018/12,부동산업
(주)창영전자,048344,2018,
(주)창용금형,063807,2018/12,제조업
(주)창우RS,081350,2018/12,제조업
(주)창우섬유,082517,2018/12,제조업
(주)창운,061647,2018,
(주)창원기전,053625,2018/12,"전기, 가스, 증기 및 공기조절 공급업"
(주)창원아티움씨티,080909,2018/12,부동산업
(주)창원엔지니어링,071084,2018/12,제조업
(주)창원옵텍,043423,2018,
(주)창원충전소,062303,2018/12,도매 및 소매업
(주)창원컴텍,058593,2018,
(주)창원텍,063589,2018,
(주)창원특수강,087099,2018/12,제조업
(주)창원플랜트,071081,2018,
(주)창원하이텍,059344,2018,
(주)창원혁신산단개발피에프브이,084894,2018/12,부동산업
(주)창의와탐구,048915,2018/12,정보통신업
(주)창일정공,064544,2018,
(주)창일텍스타일,080265,2018/12,제조업
(주)창전사,019093,2018/12,제조업
(주)창조,089128,2018/12,부동산업
(주)창조에프앤비,078839,2018/12,부동산업
(주)창조프린팩,051370,2018,
(주)창진,059436,2018/12,제조업
(주)창크,081714,2018/12,건설업
(주)창해에탄올,023789,2018,
(주)창해이엔지,081226,2018/12,건설업
(주)창현,090662,2018/12,도매 및 소매업
(주)창환단자공업,038880,2018/12,제조업
(주)채과원,053531,2018/12,도매 및 소매업
(주)채선당,060924,2018/12,"전문, 과학 및 기술 서비스업"
(주)채울종합건설,090994,2018/12,건설업
(주)채움파트너스,090263,2018/12,부동산업
(주)챔프스터디,061261,2018/12,교육 서비스업
(주)천강개발,042244,2018/12,건설업
(주)천경비스타,063757,2018/12,제조업
(주)천계국제여행사,087961,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)천광스틸,039959,2018/12,제조업
(주)천광에너지,058519,2018/12,"전기, 가스, 증기 및 공기조절 공급업"
(주)천궁실버라이프,058742,2018,
(주)천림,073280,2018/12,부동산업
(주)천마산업,063716,2018/12,제조업
(주)천보월드,091132,2018/12,부동산업
(주)천보정밀,077365,2018/12,제조업
(주)천상토,067433,2018,
(주)천성세이브마트,053106,2018/12,도매 및 소매업
(주)천안물류,030354,2018/12,운수 및 창고업
(주)천안미드힐타운위탁관리부동산투자회사,085209,2018/12,부동산업
(주)천안스포렉스,045692,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)천영스틸,063321,2018/12,도매 및 소매업
(주)천우개발,067598,2018/12,제조업
(주)천우산업개발,078581,2018/12,부동산업
(주)천우엔지니어링,084761,2018/12,제조업
(주)천우이.피.에스,082998,2018/12,제조업
(주)천우장,063412,2018/12,부동산업
(주)천일,085507,2018/12,부동산업
(주)천일,076272,2018/12,제조업
(주)천일,060625,2018/12,"전문, 과학 및 기술 서비스업"
(주)천일고속관광,019111,2018,
(주)천일국제물류,088004,2018/12,운수 및 창고업
(주)천일국제보세창고,047845,2018,
(주)천일기계,084816,2018/12,제조업
(주)천일기업,074242,2018,
(주)천일냉장,067077,2018/12,운수 및 창고업
(주)천일상사,064107,2018/12,제조업
(주)천일스카이원,086694,2018/12,부동산업
(주)천일씨아이엘,056853,2018/12,제조업
(주)천일에너지,066800,2018/12,"전기, 가스, 증기 및 공기조절 공급업"
(주)천일에너지,067874,2018/12,도매 및 소매업
(주)천일정밀,085626,2018/12,제조업
(주)천일철강,064730,2018/12,도매 및 소매업
(주)천재교과서,066117,2018/12,정보통신업
(주)천재문화,063653,2018,
(주)천재상사,051243,2018/12,도매 및 소매업
(주)천조,026746,2018/12,도매 및 소매업
(주)천지교통,087992,2018/12,운수 및 창고업
(주)천지인산업개발,077633,2018/12,금융 및 보험업
(주)천지장례식장,061859,2018,
(주)천하,092411,2018/12,제조업
(주)천하레포츠,064681,2018,
(주)천하자동차,080126,2018/12,도매 및 소매업
(주)천혜항공종합건설,040217,2018,
(주)천호플랜트,051110,2018,
(주)천화,080673,2018/12,"협회 및 단체, 수리 및 기타 개인 서비스업"
(주)청강도시개발,091686,2018/12,부동산업
(주)청광,016125,2018/12,제조업
(주)청남건축사사무소,072637,2018,
(주)청담건설,081246,2018/12,부동산업
(주)청담씨앤디,056717,2018/12,건설업
(주)청도샘물,082373,2018/12,제조업
(주)청동주택,069766,2018/12,건설업
(주)청디앤씨,091588,2018/12,부동산업
(주)청라스파렉스,074655,2018/12,건설업
(주)청룡수산,043854,2018/06,도매 및 소매업
(주)청룡주택건설,086497,2018/12,건설업
(주)청리츠앤파트너스,088215,2018/12,부동산업
(주)청림인터내셔날,047158,2018/12,제조업
(주)청명산업,062928,2018,
(주)청명종합건설,082970,2018/12,건설업
(주)청명종합건설,070873,2018/12,건설업
(주)청목이엔씨,066601,2018,
(주)청민건설,072998,2018/12,부동산업
(주)청사향,088848,2018/12,부동산업
(주)청산건설,063658,2018,
(주)청산물산,073063,2018/12,숙박 및 음식점업
(주)청산유통,039876,2018,
(주)청산학원,084759,2018/12,교육 서비스업
(주)청석,018552,2018,
(주)청석물산,043345,2018/12,부동산업
(주)청솔타워,067497,2018,
(주)청송주택,076104,2018,
(주)청송축산유통,081317,2018,
(주)청아람,070248,2018,
(주)청안건설,078040,2018,
(주)청암,065994,2018/12,제조업
(주)청암,047330,2018/12,제조업
(주)청암개발,050480,2018,
(주)청암홈,065766,2018/12,제조업
(주)청야해운,053941,2018,
(주)청오에프에스,060676,2018,
(주)청우,049174,2018/12,제조업
(주)청우개발,086692,2018/12,부동산업
(주)청우냉열,091516,2018/12,제조업
(주)청우스틸,064938,2018/12,제조업
(주)청우제강,029527,2018/12,제조업
(주)청우지에프,049376,2018/12,부동산업
(주)청우철강,041374,2018,
(주)청우테크,052220,2018/12,제조업
(주)청우티에스,073411,2018,
(주)청우홀딩스,049420,2018,
(주)청운,066560,2018/12,제조업
(주)청운건설,091583,2018/12,건설업
(주)청운다이텍,091515,2018/12,제조업
(주)청운종합건설,067444,2018,
(주)청운테크,053797,2018/12,제조업
(주)청운하이테크,077855,2018/12,제조업
(주)청원개발,077802,2018/12,건설업
(주)청원건설산업,082374,2018/12,건설업
(주)청원미곡종합처리장,077803,2018,
(주)청원산업개발,077832,2018/12,건설업
(주)청원플러스,053592,2018,
(주)청인인터내셔날,067101,2018,
(주)청일건설,063553,2018,
(주)청일건설산업,064886,2018/12,건설업
(주)청조이엔씨,089023,2018/12,건설업
(주)청조해운항공,092067,2018/12,운수 및 창고업
(주)청주방송,018558,2018/12,정보통신업
(주)청주석회,064362,2018/12,광업
(주)청진건설,076322,2018/12,건설업
(주)청탑,026796,2018/12,건설업
(주)청풍개발,048426,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)청하중공업,064482,2018,
(주)청학씨앤디,048045,2018/12,도매 및 소매업
(주)청해,076888,2018/12,제조업
