회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류)
(주)동아기업,057299,2018/12,제조업
(주)동아닷컴,038975,2018/12,"전문, 과학 및 기술 서비스업"
(주)동아레미콘,030320,2018/12,제조업
(주)동아산업,069649,2018/12,건설업
(주)동아석재,050368,2018,
(주)동아에이앤씨,070781,2018,
(주)동아이엔지,066137,2018/12,제조업
(주)동아컬렉션,090829,2018/12,제조업
(주)동아티오엘,047305,2018/12,제조업
(주)동안전자,090960,2018/12,제조업
(주)동양개발산업,070565,2018/12,부동산업
(주)동양건설산업,068072,2018/12,건설업
(주)동양고속산업,048625,2018/12,도매 및 소매업
(주)동양고속훼리,066869,2018/12,운수 및 창고업
(주)동양금속,074532,2018/12,제조업
(주)동양레어메탈,046811,2018/12,제조업
(주)동양마그닉스,074570,2018/12,제조업
(주)동양메탈,063410,2018,
(주)동양목재,064904,2018/12,제조업
(주)동양벤드,060889,2018/12,제조업
(주)동양산업,048862,2018,
(주)동양산업,066435,2018/12,제조업
(주)동양산업,014183,2018/12,제조업
(주)동양실업,085816,2018/12,제조업
(주)동양에너지,051544,2018/12,"전기, 가스, 증기 및 공기조절 공급업"
(주)동양에이치씨,075997,2018/12,도매 및 소매업
(주)동양에이케이코리아,053894,2018/12,제조업
(주)동양에코경주,070374,2018/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)동양엔지니어링,064686,2018,
(주)동양엘앤피,067835,2018/12,제조업
(주)동양엠에스티,065183,2018/12,도매 및 소매업
(주)동양연사,078756,2018/12,제조업
(주)동양유화,063630,2018/12,도매 및 소매업
(주)동양이앤씨,051360,2018/12,제조업
(주)동양이엠에스,063591,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)동양이지이노텍,068857,2018/12,부동산업
(주)동양이지텍,069549,2018/12,제조업
(주)동양잉크,010259,2018/12,제조업
(주)동양전기,070167,2018/12,제조업
(주)동양정공,040639,2018/12,제조업
(주)동양정밀,044111,2018/12,제조업
(주)동양키친나라,075870,2018/12,도매 및 소매업
(주)동양테크윈,053184,2018/12,제조업
(주)동양특수강,069033,2018,
(주)동양파라곤,043577,2018,
(주)동양팩,069739,2018,
(주)동양페시마,070079,2018/12,도매 및 소매업
(주)동양플랙스,073320,2018,
(주)동양환경,069349,2018/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)동양환경,014210,2018/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)동언,050293,2018,
(주)동언개발,056692,2018,
(주)동연특수,072818,2018/12,운수 및 창고업
(주)동영관광,077501,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)동영미디어,044011,2018/12,제조업
(주)동영산업,042192,2018,
(주)동영조경,078213,2018/12,건설업
(주)동영콜드프라자,014216,2018/12,운수 및 창고업
(주)동영플러스,039370,2018/12,제조업
(주)동영화성,046710,2018/12,제조업
(주)동영화학,081780,2018/12,제조업
(주)동우개발,073087,2018/12,건설업
(주)동우밸브콘트롤,047465,2018/12,제조업
(주)동우씨엠건설,069960,2018/12,건설업
(주)동우에스티,070234,2018,
(주)동우이앤씨,029562,2018/12,"전문, 과학 및 기술 서비스업"
(주)동우일렉트론,069189,2018,
(주)동우정공,050064,2018/12,제조업
(주)동우정공,052353,2018/12,제조업
(주)동우정밀,039895,2018,
(주)동우종합목재,060544,2018/12,도매 및 소매업
(주)동우주택,087436,2018/12,건설업
(주)동우콘트롤,059718,2018/12,제조업
(주)동우통상,080760,2018/12,제조업
(주)동우특수강,069565,2018,
(주)동우페이퍼텍,080926,2018/12,제조업
(주)동운아나텍,054051,2018,
(주)동원가구,081178,2018/12,제조업
(주)동원도시개발,023239,2018/12,건설업
(주)동원레미콘세종,085376,2018/12,제조업
(주)동원리소스,014236,2018/12,광업
(주)동원산업개발,090393,2018/12,부동산업
(주)동원알루텍,090823,2018/12,제조업
(주)동원알앤지,085284,2018/12,부동산업
(주)동원앤피플,061031,2018/12,제조업
(주)동원엔터프라이즈,014242,2018/12,"전문, 과학 및 기술 서비스업"
(주)동원연탄,043788,2018/12,제조업
(주)동원유지,060773,2018/12,제조업
(주)동원인텍,091575,2018/12,제조업
(주)동원종합개발,029616,2018/12,건설업
(주)동원종합건설,017756,2018/06,건설업
(주)동원종합건설,085305,2018/12,건설업
(주)동원주택,086962,2018/12,부동산업
(주)동원중공업,058897,2018,
(주)동원철강,064134,2018/12,제조업
(주)동원테크,074393,2018,
(주)동원테크,014246,2018/12,제조업
(주)동원텍스,070188,2018/12,제조업
(주)동원통영수산,018634,2018/12,운수 및 창고업
(주)동원특강,046373,2018/12,도매 및 소매업
(주)동원파이프,014247,2018/12,제조업
(주)동원프라스틱,010264,2018/12,제조업
(주)동원플라트,090433,2018/12,제조업
(주)동원홈푸드,038699,2018,
(주)동원홈푸드,015170,2018/12,제조업
(주)동윤산업,029895,2018/12,제조업
(주)동은,064948,2018/12,제조업
(주)동은피에프,043030,2018/12,운수 및 창고업
(주)동의산업,066511,2018,
(주)동의인터내셔널,043926,2018,
(주)동의종합조경,066571,2018,
(주)동익엔지니어링,041875,2018/12,건설업
(주)동익인베스트먼트피에프브이,074656,2018/12,부동산업
(주)동인,077171,2018/12,제조업
(주)동인,051519,2018,
(주)동인글로벌,077622,2018,
(주)동인기업,017758,2018/12,제조업
(주)동인기연,014254,2018/12,제조업
(주)동인디앤씨,054055,2018,
(주)동인비오비,091268,2018/12,부동산업
(주)동인섬유,051622,2018/12,제조업
(주)동인인터내쇼날,044611,2018,
(주)동인천서비스,088073,2018/12,"협회 및 단체, 수리 및 기타 개인 서비스업"
(주)동인태양광발전소,091494,2018/12,"전기, 가스, 증기 및 공기조절 공급업"
(주)동일금속코일센터,049855,2018/12,제조업
(주)동일도기타일,080302,2018/12,도매 및 소매업
(주)동일드방레,014261,2018/12,제조업
(주)동일리조트,020236,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)동일무역,053020,2018,
(주)동일섬유,017764,2018/12,제조업
(주)동일수지,077419,2018/12,제조업
(주)동일스위트,049705,2018/12,건설업
(주)동일스테인레스,071252,2018,
(주)동일씨앤이,012647,2018/12,제조업
(주)동일앤프라스,050005,2018,
(주)동일와이앤드케이,023276,2018,
(주)동일인테리어,048063,2018/12,건설업
(주)동일조선,039266,2018,
(주)동일철강,067757,2018,
(주)동일캔바스엔지니어링,053714,2018/12,제조업
(주)동일케미칼,073509,2018/12,제조업
(주)동일티앤디,067459,2018,
(주)동일하이빌,050210,2018/12,부동산업
(주)동재,014277,2018/12,건설업
(주)동재가산수피아,073602,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)동재자동차백화점,081251,2018/12,부동산업
(주)동제하우징,050056,2018,
(주)동조철강,064076,2018,
(주)동주,073874,2018/12,제조업
(주)동주스포츠,081186,2018/12,제조업
(주)동주웰딩,058488,2018,
(주)동주피앤지,080283,2018/12,제조업
(주)동진,044136,2018/12,제조업
(주)동진,042091,2018/12,제조업
(주)동진건설,047411,2018/12,건설업
(주)동진금속,059728,2018/12,제조업
(주)동진디스플레이재료,056659,2018,
(주)동진레저,059177,2018/12,제조업
(주)동진밸브,072925,2018/12,제조업
(주)동진앤컴퍼니,041271,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)동진엘엔에스,086480,2018/12,운수 및 창고업
(주)동진엠아이,051251,2018/12,제조업
(주)동진여객,062913,2018/12,운수 및 창고업
(주)동진와이앤드에이치,067381,2018/12,부동산업
(주)동진전기,014296,2018/12,제조업
(주)동진정공,030760,2018,
(주)동진주공,017776,2018/12,제조업
(주)동진크로텍,052350,2018,
(주)동진텍스컴,043591,2018/12,제조업
(주)동진판지,014298,2018,
(주)동진팜,072793,2018/12,도매 및 소매업
(주)동진해상교역,059664,2018,
(주)동창,029563,2018/12,도매 및 소매업
(주)동창흥업,086172,2018/12,부동산업
(주)동천,043615,2018/12,제조업
(주)동천힐스타운,086170,2018/12,부동산업
(주)동탄2대우코크렙뉴스테이기업형임대개발전문위탁관리부동산투자회사,078217,2018/12,부동산업
(주)동탄92블럭아이파크제이알뉴스테이위탁관리부동산투자회사,085433,2018/12,부동산업
(주)동탄미래,074657,2018/12,부동산업
(주)동탑건설,076325,2018,
(주)동특,030147,2018/12,운수 및 창고업
(주)동표,081061,2018/12,제조업
(주)동하개발,026308,2018/12,부동산업
(주)동하정밀,046965,2018/12,제조업
(주)동학식품,073988,2018/12,제조업
(주)동해그랜드관광호텔,058580,2018/12,숙박 및 음식점업
(주)동해기계항공,029471,2018/12,제조업
(주)동해기공,048342,2018,
(주)동해식품,059017,2018/12,제조업
(주)동해임산,056301,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)동해종합기술공사,066379,2018/12,"전문, 과학 및 기술 서비스업"
(주)동해해운,081684,2018/12,광업
(주)동행개발,089027,2018/12,부동산업
(주)동현씨스텍,066684,2018,
(주)동호리프트,081724,2018/12,건설업
(주)동호스톤,058541,2018,
(주)동호스포츠,063679,2018,
(주)동호통상,063667,2018,
(주)동호파트너스,052150,2018,
(주)동화,042067,2018/12,제조업
(주)동화뉴텍,045706,2018/12,제조업
(주)동화더파크,087709,2018/12,건설업
(주)동화마이더스,089016,2018/12,부동산업
(주)동화식품,046274,2018/12,제조업
(주)동화아이엔디,066443,2018/12,제조업
(주)동화이앤씨,081868,2018/12,건설업
(주)동화인더스트리,065123,2018/12,제조업
(주)동화정밀공업,090606,2018/12,제조업
(주)동화특수강,046355,2018/12,제조업
(주)동화휘셔리컴패니,029428,2018,
(주)동환물산,014333,2018/12,제조업
(주)동훈아이텍,017079,2018/12,정보통신업
(주)동훈와이케이,043900,2018,
(주)동훈칸스빌,058652,2018,
(주)동흥개발,059615,2018/12,부동산업
(주)동흥디앤씨,090847,2018/12,부동산업
(주)동흥전기,083175,2018,
(주)동흥홀딩스,091675,2018/12,부동산업
(주)동흥홀딩스,085318,2018/12,부동산업
(주)동희,017782,2018/12,제조업
(주)동희,014337,2018/12,제조업
(주)동희산기,044108,2018/12,제조업
(주)동희산업,045502,2018/12,제조업
(주)동희정공,045501,2018/12,제조업
(주)동희하이테크,045294,2018/12,제조업
(주)동희홀딩스,017783,2018/12,"전문, 과학 및 기술 서비스업"
(주)두경산업개발,085312,2018/12,건설업
(주)두남실업,083168,2018/12,부동산업
(주)두두로지텍,046427,2018,
(주)두드림,041307,2018/12,부동산업
(주)두드림전자,074670,2018,
(주)두라푸드,052155,2018/12,제조업
(주)두레비즈,069358,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)두루두루,017784,2018/12,부동산업
(주)두루미,058246,2018,
(주)두루통산,063355,2018,
(주)두리건설,048966,2018/12,건설업
(주)두리식품,085947,2018/12,제조업
(주)두리엔,063895,2018/12,제조업
(주)두리와혜안,052603,2018,
(주)두리원텍,077106,2018/12,제조업
(주)두리이에프씨,083521,2018/12,건설업
(주)두리코씨앤티,076846,2018/12,제조업
(주)두리콜렉션,064151,2018/12,제조업
(주)두림산업개발,088560,2018/12,부동산업
(주)두림테크,052708,2018,
(주)두비산업,089611,2018/12,제조업
(주)두산베어스,045370,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)두산서울부품센터,064829,2018,
(주)두산종합목재,072688,2018/12,제조업
(주)두선,045463,2018/12,제조업
(주)두선태한텍스타일상사,040852,2018/12,제조업
(주)두성코텍,091526,2018/12,제조업
(주)두성테크,041704,2018/12,제조업
(주)두손건설,046450,2018/12,건설업
(주)두승인베스트먼트,087743,2018/12,부동산업
(주)두양산업,014362,2018/12,제조업
(주)두양정공,083179,2018/12,제조업
(주)두연건설,083131,2018,
(주)두영산기,074496,2018/12,제조업
(주)두영컴퍼니,091636,2018/12,도매 및 소매업
(주)두오모,085747,2018/12,도매 및 소매업
(주)두올,010275,2018,
(주)두우리,089070,2018/12,도매 및 소매업
(주)두원개발,085610,2018/12,광업
(주)두원계전,061089,2018/12,건설업
(주)두원메디텍,062307,2018/12,제조업
(주)두원씨앤디,043170,2018/12,부동산업
(주)두원씨앤씨,079305,2018,
(주)두원정공,014369,2018/12,제조업
(주)두원하이스틸,088716,2018/12,제조업
(주)두웰테크,080239,2018/12,제조업
(주)두일산업개발,078399,2018/12,부동산업
(주)두일캡,014370,2018,
(주)두일티피에스,073662,2018/12,도매 및 소매업
(주)두잉씨앤에스,058980,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)두정우리마트,073043,2018,
(주)두정테크,063978,2018,
(주)두진,052808,2018/12,제조업
(주)두진건설,041217,2018/12,건설업
(주)두진아이디,076442,2018/12,숙박 및 음식점업
(주)두크,052634,2018/12,제조업
(주)두하,026315,2018/12,제조업
(주)두한,086894,2018/12,부동산업
(주)두현,066905,2018,
(주)두현이엔씨,080952,2018/12,"전문, 과학 및 기술 서비스업"
(주)두현종합건설,043288,2018,
(주)두호아이엔에스,053996,2018,
(주)두화공영,067828,2018/12,건설업
(주)둔차오토모티브,066146,2018/12,제조업
(주)둔포기계,060614,2018/12,제조업
(주)듀라소닉,054556,2018/12,제조업
(주)듀링,014374,2018/12,제조업
(주)듀링플러스,072757,2018/12,제조업
(주)듀오,030249,2018/12,도매 및 소매업
(주)듀켐바이오,060784,2018,
(주)듀크상사,041584,2018/12,제조업
(주)듀프린트,038658,2018/12,제조업
(주)드레써코리아,067590,2018,
(주)드림건축,082478,2018/12,건설업
(주)드림기업,053573,2018/12,건설업
(주)드림디벨로퍼,088122,2018/12,부동산업
(주)드림메디,067608,2018/12,부동산업
(주)드림메카텍,077765,2018/12,제조업
(주)드림셰프,067547,2018,
(주)드림스카이,070574,2018/12,건설업
(주)드림스퀘어,061493,2018,
(주)드림시스넷,069241,2018,
(주)드림시큐리티,030229,2018,
(주)드림시티건설,081557,2018/12,부동산업
(주)드림씨아이에스,063299,2018/12,"전문, 과학 및 기술 서비스업"
(주)드림아이씨티,077851,2018/12,정보통신업
(주)드림에너지베트맨주유소,087740,2018/12,도매 및 소매업
(주)드림에이스,089142,2018/12,광업
(주)드림엔지니어링,070810,2018,
(주)드림오토,087515,2018/12,제조업
(주)드림오토테크,070996,2018/12,제조업
(주)드림유통,090506,2018/12,도매 및 소매업
(주)드림인코,039323,2018/12,도매 및 소매업
(주)드림칩,077840,2018/12,도매 및 소매업
(주)드림캐슬,090507,2018/12,부동산업
(주)드림켐,052234,2018/12,제조업
(주)드림타워,059892,2018/12,부동산업
(주)드림타임,056670,2018,
(주)드림텍,030165,2018,
(주)드림텍,011548,2018/12,제조업
(주)드림티엔에스,077152,2018/12,제조업
(주)드림티엔터테인먼트,070572,2018,
(주)드림파마,069062,2018,
(주)드림플,062869,2018/12,도매 및 소매업
(주)드림하우징,043320,2018/12,건설업
(주)드림하우징,088011,2018/12,부동산업
(주)드림하이테크,082966,2018/12,제조업
(주)드림호투,073432,2018,
(주)드림홀딩스,077329,2018,
(주)드림화인테크홀딩스,061931,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)득영,014386,2018/12,제조업
(주)득인기공,048528,2018/12,제조업
(주)등대홀딩스,086665,2018/12,부동산업
(주)등주인스트루먼트,056898,2018/12,제조업
(주)디.에스.아이,058824,2018/12,제조업
(주)디네트웍스,048134,2018,
(주)디더블유,068946,2018,
(주)디더블유국제물류센터,074442,2018/12,운수 및 창고업
(주)디더블유디,039547,2018/12,건설업
(주)디더블유로지스틱스,057344,2018/12,운수 및 창고업
(주)디더블유에프씨,051054,2018,
(주)디디비코리아,017813,2018/12,"전문, 과학 및 기술 서비스업"
(주)디디에스,085186,2018/12,제조업
(주)디딤돌,041275,2018,
(주)디딤돌교육,017711,2018/12,정보통신업
(주)디럭스코리아,081315,2018/12,부동산업
(주)디미방,074900,2018,
(주)디바이스이엔지,047985,2018,
(주)디바피아,091241,2018/12,제조업
(주)디벨러스,082269,2018/12,부동산업
(주)디벨로바이오,058917,2018,
(주)디브이홀딩스,067176,2018/12,도매 및 소매업
(주)디비아이,058410,2018,
(주)디비아이,010361,2018,
(주)디비에스,058740,2018/12,부동산업
(주)디비엔,064568,2018/12,제조업
(주)디비엘,044783,2018/12,제조업
(주)디사모빌리,058963,2018/12,도매 및 소매업
(주)디새집일공일,091495,2018/12,부동산업
(주)디섹,043235,2018/12,"전문, 과학 및 기술 서비스업"
(주)디셈버홈,074718,2018,
(주)디스트릭트홀딩스,064119,2018,
(주)디쌤,069388,2018,
(주)디씨아이,067842,2018/12,제조업
(주)디씨엔미디어,041686,2018/12,부동산업
(주)디씨엠,070730,2018/12,제조업
(주)디씨지중공업,050591,2018/12,건설업
(주)디씨티오토,084982,2018/12,제조업
(주)디씨티파트너스,056239,2018/12,부동산업
(주)디아메스코,079095,2018/12,제조업
(주)디아이디,020753,2018,
(주)디아이머티리얼즈,051987,2018/12,제조업
(주)디아이씨,071229,2018/12,제조업
(주)디아이에이치,075904,2018,
(주)디아이엔바이로,051162,2018,
(주)디아이주택,081875,2018/12,건설업
(주)디아이테크,077892,2018,
(주)디아트디벨롭먼트,090515,2018/12,부동산업
(주)디알액시온,022536,2018/12,제조업
(주)디알엠씨티,063226,2018/12,부동산업
(주)디알젬,066236,2018,
(주)디알종합건설,083098,2018/12,건설업
(주)디알텍,046360,2018,
(주)디알하이텍,074548,2018/12,제조업
(주)디앤디네트웍스,078673,2018,
(주)디앤디시티,058073,2018,
(주)디앤비,086127,2018/12,제조업
(주)디앤씨미디어,075832,2018,
(주)디앤씨씨,063307,2018,
(주)디앤씨코리아,063292,2018,
(주)디앤아이로지스틱스,078964,2018/12,부동산업
(주)디앤액트,026510,2018/12,도매 및 소매업
(주)디앤에프,057982,2018,
(주)디앤오,028948,2018/12,부동산업
(주)디앤와이산업,065256,2018,
(주)디앤제이로지스,089045,2018/12,운수 및 창고업
(주)디앤테크,070252,2018/12,제조업
(주)디앤티,054064,2018/12,제조업
(주)디앤피,066428,2018/12,제조업
(주)디어스아이,022849,2018/12,제조업
(주)디어포스,013016,2018/12,제조업
(주)디에스,012087,2018,
(주)디에스개발,068747,2018,
(주)디에스글로벌,073430,2018/12,부동산업
(주)디에스디엔씨,039426,2018/12,건설업
(주)디에스리싸이클링,061605,2018,
(주)디에스리퀴드,049721,2018/12,제조업
(주)디에스브이에어앤씨,058018,2018/12,운수 및 창고업
(주)디에스솔루션즈,087614,2018/12,정보통신업
(주)디에스시,013822,2018/12,제조업
(주)디에스시동탄,080304,2018/12,"전문, 과학 및 기술 서비스업"
(주)디에스시물류센터,056678,2018/12,제조업
(주)디에스시아산공장,043644,2018/12,제조업
(주)디에스시영인,069149,2018,
(주)디에스씨앤씨,046813,2018,
(주)디에스아이,085441,2018/12,제조업
(주)디에스아이씨,010253,2018/12,제조업
(주)디에스앤비,068087,2018,
(주)디에스앤텍,052088,2018,
(주)디에스앤피,089314,2018/12,제조업
(주)디에스엔트프라이즈,069289,2018,
(주)디에스엘,077069,2018/12,운수 및 창고업
(주)디에스엠뉴트리션코리아,042320,2018/12,제조업
(주)디에스이,052624,2018,
(주)디에스이,084775,2018/12,제조업
(주)디에스이,046414,2018/12,제조업
(주)디에스이앤씨,088967,2018/12,부동산업
(주)디에스이엔티,085077,2018/12,제조업
(주)디에스종합건설,014076,2018/12,건설업
(주)디에스케이,050828,2018/12,제조업
(주)디에스케이,050292,2018/12,제조업
(주)디에스테크노,041178,2018/12,제조업
(주)디에스티,059197,2018,
(주)디에스티,085708,2018/12,제조업
(주)디에스티인터내셔날,088682,2018/12,제조업
(주)디에스파트너스,081353,2018/12,부동산업
(주)디에스플러스텍,073162,2018,
(주)디에스피,083296,2018/12,제조업
(주)디에스피,054001,2018/12,제조업
(주)디에스피미디어,063151,2018,
(주)디에스피이엔지,086983,2018/12,건설업
(주)디에스피전자,071404,2018,
(주)디에스피홀딩스,049557,2018/12,제조업
(주)디에이디오,076486,2018/12,제조업
(주)디에이에프에스,081884,2018/12,금융 및 보험업
(주)디에이취엠씨,050599,2018/12,제조업
(주)디에이치개발,091907,2018/12,부동산업
(주)디에이치디,080750,2018/12,건설업
(주)디에이치디씨,074566,2018,
(주)디에이치디자인,089212,2018/12,건설업
(주)디에이치라이팅,052301,2018/12,제조업
(주)디에이치로지스,057816,2018,
(주)디에이치메탈,077710,2018/12,제조업
(주)디에이치스틸,067149,2018/12,제조업
(주)디에이치에스앤이,014038,2018/12,"예술, 스포츠 및 여가관련 서비스업"
(주)디에이치엘코리아,030380,2018/12,운수 및 창고업
(주)디에이치엠아이,076523,2018,
(주)디에이치오토리드,090363,2018/12,제조업
(주)디에이치이,070355,2018,
(주)디에이치컨설팅,061419,2018/12,부동산업
(주)디에이치텍,073869,2018,
(주)디에이치텍,069793,2018/12,제조업
(주)디에이치파트너,077911,2018,
(주)디에이치패션,011231,2018,
(주)디에이치홀딩스,070704,2018/12,부동산업
(주)디에이테크놀로지,051094,2018,
(주)디에이텍,091428,2018/12,제조업
(주)디에이티신소재,052472,2018/12,제조업
(주)디에취지소싱,065768,2018,
(주)디에코에너지,072896,2018/12,제조업
(주)디에프디인터내셔날,060609,2018/12,제조업
(주)디에프텍,056338,2018/12,제조업
(주)디엔브이,058223,2018,
(주)디엔씨,039648,2018/12,제조업
(주)디엔씨코리아,075996,2018,
(주)디엔알엔지니어링,068988,2018/12,제조업
(주)디엔에이소프트,074723,2018/12,"전문, 과학 및 기술 서비스업"
(주)디엔이솔라,073607,2018,
(주)디엔제이머첸다이즈,066885,2018/12,도매 및 소매업
(주)디엔지파트너스,051774,2018/12,부동산업
(주)디엔티,046935,2018/12,제조업
(주)디엔피개발,059568,2018,
(주)디엔피메탈,063767,2018,
(주)디엔피코퍼레이션,029191,2018/12,제조업
(주)디엘티,076030,2018/12,제조업
(주)디엘팜,070155,2018/12,도매 및 소매업
(주)디엘팩,061676,2018/12,제조업
(주)디엠,039558,2018/12,제조업
(주)디엠,083327,2018,
(주)디엠,043507,2018,
(주)디엠디스플레이,014404,2018/12,제조업
(주)디엠산업,072820,2018/12,제조업
(주)디엠씨,087615,2018/12,제조업
(주)디엠씨미디어,048883,2018/12,"전문, 과학 및 기술 서비스업"
(주)디엠씨테크,044583,2018/12,제조업
(주)디엠아이,067072,2018/12,제조업
(주)디엠아이앤디,058298,2018,
(주)디엠에스,069514,2018/12,금융 및 보험업
(주)디엠에프,070238,2018/12,제조업
(주)디엠엑스테크놀로지스코리아,045704,2018,
(주)디엠이,074519,2018,
(주)디엠케이,067983,2018,
(주)디엠케이,049092,2018/12,제조업
(주)디엠코스메틱스,083884,2018/12,제조업
(주)디엠테크놀러지,081453,2018/12,제조업
(주)디엠티,059093,2018,
(주)디엠티,078192,2018/12,제조업
(주)디엠티,078912,2018/12,제조업
(주)디엠티,049198,2018,
(주)디엠티,049782,2018/12,제조업
(주)디엠푸드,052877,2018,
(주)디오로지텍,089516,2018/12,"전문, 과학 및 기술 서비스업"
(주)디오메디칼,073669,2018,
(주)디오메디칼,064510,2018/12,도매 및 소매업
(주)디오브이,051533,2018,
(주)디오션씨앤씨,063656,2018,
(주)디오스파마,086718,2018/12,도매 및 소매업
(주)디오원,014407,2018/12,제조업
(주)디오이엔씨,090503,2018/12,제조업
(주)디오테크,090413,2018/12,제조업
(주)디오테크,069840,2018,
