회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류)
(주)강호개발,058055,2006,
(주)강호디오알,057027,2006,
(주)강호에이엠씨,049679,2006,
(주)개념원리,041998,2006/12,정보통신업
(주)갤러리현대,048644,2006,
(주)갤럭시아디스플레이,056510,2006,
(주)거산기계,048244,2006,
(주)거성문화,048383,2006,
(주)거성산업건설,052698,2006,
(주)거송건설,048972,2006,
(주)거영산업,041714,2006/12,제조업
(주)거우엔지니어링,054484,2006,
(주)거창상운,054057,2006,
(주)거청,041595,2006/12,제조업
(주)거홍건영,012871,2006/12,부동산업
(주)거흥산업,043460,2006/12,제조업
(주)건강건설,057110,2006,
(주)건강나라,053107,2006,
(주)건곤하우징,043907,2006/12,부동산업
(주)건덕상사,021729,2006/12,부동산업
(주)건덕테크,058359,2006,
(주)건동주택,030749,2006/12,건설업
(주)건림원,052198,2006,
(주)건민,029929,2006/12,"예술, 스포츠 및 여가관련 서비스업"
(주)건설엔지니어피케이투,048076,2006,
(주)건양,012879,2006/12,건설업
(주)건양기업,047898,2006,
(주)건양미곡종합처리장,040508,2006/07,제조업
(주)건영,038822,2006/12,건설업
(주)건영이엔에스,048891,2006,
(주)건용무역,053449,2006,
(주)건우,046862,2006/12,건설업
(주)건우기업,047015,2006/12,광업
(주)건우정공,012888,2006/12,제조업
(주)건우피엠,044044,2006/12,부동산업
(주)건우해양,049380,2006,
(주)건이개발,049934,2006,
(주)건일엔지니어링,043597,2006/12,"전문, 과학 및 기술 서비스업"
(주)건일피디앤씨,052058,2006,
(주)건잠디지털,011021,2006,
(주)건창이일,051856,2006,
(주)건축과디자인,045504,2006/12,부동산업
(주)건축사사무소건원엔지니어링,043300,2006/12,"전문, 과학 및 기술 서비스업"
(주)건축사사무소도움채,045474,2006/12,"전문, 과학 및 기술 서비스업"
(주)건축사사무소뿌리건축,043800,2006/12,"전문, 과학 및 기술 서비스업"
(주)건축사사무소한국포에이그룹,042474,2006/12,부동산업
(주)건풍윈이엔지,060062,2006,
(주)건화,017441,2006/12,부동산업
(주)건화,029502,2006/12,제조업
(주)건화,012896,2006/12,"전문, 과학 및 기술 서비스업"
(주)건화기업,012895,2006/12,제조업
(주)건화약품,030277,2006/12,도매 및 소매업
(주)건황로지스틱스,054259,2006,
(주)게스템프카테크,018571,2006/12,제조업
(주)게임빌,046981,2006/12,정보통신업
(주)게임홀딩스,052038,2006,
(주)경,049448,2006,
(주)경기에너지,038844,2006,
(주)경남금속,041543,2006/12,제조업
(주)경남산업,059531,2006,
(주)경도,013555,2006/12,건설업
(주)경도시스템,029132,2006/12,제조업
(주)경동,012913,2006,
(주)경동개발,012917,2006/12,제조업
(주)경동기전,050446,2006,
(주)경동라이프,058224,2006,
(주)경동목재,051061,2006,
(주)경동소재,040801,2006,
(주)경동씨앤엘,045534,2006/12,건설업
(주)경동원,026351,2006/12,제조업
(주)경동월드와이드,040316,2006/12,제조업
(주)경동이앤에스,047770,2006,
(주)경동주택건설,041009,2006/12,건설업
(주)경동특수주강,049776,2006,
(주)경동피.오.에이,058715,2006,
(주)경동하이테크,059707,2006,
(주)경민,047267,2006/12,제조업
(주)경방어패럴,017034,2006,
(주)경보제약,012927,2006/12,제조업
(주)경복궁웨딩컨벤션,040105,2006/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)경봉,052673,2006,
(주)경부산업,057252,2006,
(주)경산,057800,2006,
(주)경성정기,052657,2006,
(주)경수제철건설,052486,2006,
(주)경승,012806,2006/12,제조업
(주)경신공영,053056,2006,
(주)경안,045686,2006/12,건설업
(주)경안전선,021831,2006/12,제조업
(주)경암물산,010165,2006/12,부동산업
(주)경우이앤씨,049987,2006,
(주)경우크린텍,053481,2006,
(주)경원,039295,2006/12,제조업
(주)경원디앤앰,047059,2006/12,부동산업
(주)경원라이프,052273,2006,
(주)경원엔지니어링건축사사무소,020142,2006/12,"전문, 과학 및 기술 서비스업"
(주)경원전자,059139,2006,
(주)경원코퍼레이션,012951,2006/12,건설업
(주)경인산업개발,045644,2006/12,광업
(주)경인엔지니어링,052213,2006,
(주)경인일보,012960,2006/12,정보통신업
(주)경인전자,050380,2006,
(주)경인특수금속,046880,2006/12,제조업
(주)경일,046351,2006/12,운수 및 창고업
(주)경일감정평가법인,048260,2006,
(주)경일코리아,045530,2006/12,제조업
(주)경주신라컨트리클럽,029959,2006/12,"예술, 스포츠 및 여가관련 서비스업"
(주)경진인터내셔날,052086,2006,
(주)경평주택건설,040913,2006/12,부동산업
(주)경풍,046918,2006/12,도매 및 소매업
(주)경한인더스트리,046149,2006/12,제조업
(주)경향신문사,012983,2006/03,정보통신업
(주)경향하우징,012539,2006/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)경호엔지니어링종합건축사사무소,010868,2006/12,"전문, 과학 및 기술 서비스업"
(주)경화상사,039997,2006/12,도매 및 소매업
(주)경화엔지니어링,048014,2006,
(주)경휘,059635,2006,
(주)경희,021874,2006,
(주)경희매니지먼트컴퍼니,051743,2006,
(주)계룡건기,059810,2006,
(주)계림,041397,2006/12,건설업
(주)계림공영,012989,2006/12,제조업
(주)계림물산,040856,2006/12,제조업
(주)계명산업개발,056487,2006,
(주)계선,012995,2006/12,건설업
(주)고강알루미늄,046075,2006/12,제조업
(주)고덕종합건설,051850,2006,
(주)고려감정평가법인,052466,2006,
(주)고려금속,045995,2006/12,제조업
(주)고려금속,048505,2006,
(주)고려기전,047432,2006/12,도매 및 소매업
(주)고려노벨화약,021901,2006/12,제조업
(주)고려디앤씨,058517,2006,
(주)고려반도체시스템,013005,2006,
(주)고려비엔피,030250,2006/12,제조업
(주)고려양주,017472,2006/12,도매 및 소매업
(주)고려에너지,058379,2006,
(주)고려에프앤디,047923,2006,
(주)고려정보통신,053253,2006,
(주)고려제지,026512,2006/12,제조업
(주)고려택배,056960,2006,
(주)고령기와,058348,2006,
(주)고리,021933,2006/12,제조업
(주)고명산업,046180,2006/12,제조업
(주)고명실업,029910,2006,
(주)고산,011910,2006/12,제조업
(주)고성개발,039903,2006,
(주)고성관광개발,052054,2006,
(주)고아정공,013028,2006/12,제조업
(주)고암개발,059791,2006,
(주)고암개발,047448,2006/12,부동산업
(주)고암태양광발전,056762,2006,
(주)고영테크놀러지,045641,2006/12,제조업
(주)고우산업개발,030289,2006/12,제조업
(주)고원금속,059339,2006,
(주)고은산업개발,038971,2006/12,건설업
(주)고을산업개발,059766,2006,
(주)고을인더스트리,059836,2006,
(주)고일기업,040576,2006/12,부동산업
(주)고저스,052538,2006,
(주)고창솔라파크,052730,2006,
(주)고합,028815,2006/12,제조업
(주)고향식품,056722,2006,
(주)골드라인,017476,2006/12,제조업
(주)골드라인로지텍,052439,2006,
(주)골드라인파렛텍,015716,2006/12,제조업
(주)골드랜드리치,057215,2006,
(주)골드마인홀딩스,058739,2006,
(주)골드스미스,058662,2006,
(주)골든듀,020459,2006/12,제조업
(주)골든브릿지기술투자,029606,2006/12,"전문, 과학 및 기술 서비스업"
(주)골든블루,046413,2006/12,제조업
(주)골든시네마,044476,2006/12,부동산업
(주)골든아이비,057992,2006,
(주)골든캐틀,056780,2006,
(주)골든포우,052458,2006,
(주)골든프레임,048530,2006,
(주)골프뷰,059080,2006,
(주)골프존,051698,2006,
(주)골프존카운티선운,045036,2006/12,"예술, 스포츠 및 여가관련 서비스업"
(주)공간개발,042119,2006,
(주)공간세라믹,040058,2006/12,제조업
(주)공간종합건축사사무소,046819,2006/12,"전문, 과학 및 기술 서비스업"
(주)공간코리아,039599,2006/12,건설업
(주)공간플래닝,050058,2006,
(주)공단디앤시,048804,2006,
(주)공단레미콘,042118,2006/12,제조업
(주)공덕컨설팅,050118,2006,
(주)공주정안2농공단지에스피,057184,2006,
(주)공항리무진,029539,2006/12,운수 및 창고업
(주)관광호텔바빌론,057009,2006,
(주)관선기공,049731,2006,
(주)관악상사,021957,2006,
(주)관악케이블TV방송,048584,2006,
(주)광덕,028663,2006/12,부동산업
(주)광덕에이앤티,053553,2006,
(주)광덕종합목재,053316,2006,
(주)광도씨앤아이,046241,2006/12,도매 및 소매업
(주)광령리조트,050338,2006,
(주)광림선퍼니쳐,052494,2006,
(주)광보하이테크,014420,2006/12,제조업
(주)광산,013068,2006/12,제조업
(주)광산기공,046986,2006/12,제조업
(주)광산에스에이치아이,048172,2006,
(주)광성,041748,2006/12,제조업
(주)광성개발,013070,2006/12,부동산업
(주)광성금속,048945,2006,
(주)광성몰드,049555,2006,
(주)광성전자,013074,2006/12,제조업
(주)광성정밀,059681,2006,
(주)광성캔바스,050097,2006,
(주)광성텍,021980,2006/12,제조업
(주)광스틸,048770,2006,
(주)광신아이앤피,030062,2006/12,제조업
(주)광신엔지니어링,046734,2006/12,부동산업
(주)광신엔터프라이즈,041085,2006/12,부동산업
(주)광영토건,013084,2006/12,건설업
(주)광우,042890,2006/12,제조업
(주)광우티앤씨,045619,2006/12,건설업
(주)광원어패럴,013086,2006/12,제조업
(주)광원전자,053672,2006,
(주)광일,010179,2006/12,제조업
(주)광일,053278,2006,
(주)광일기공,044605,2006/12,제조업
(주)광장비티엘교육,056710,2006,
(주)광장이엠씨,021995,2006,
(주)광장종합지앤씨,049836,2006,
(주)광조네트웍스,050499,2006,
(주)광주싸이더스씨앤아이,053537,2006,
(주)광주지오팜,016273,2006,
(주)광진건업,013099,2006/12,건설업
(주)광진상공,017495,2006/12,제조업
(주)광진윈텍,013100,2006,
(주)광진화학,049722,2006,
(주)광해건설,039204,2006/12,건설업
(주)광해리더스,045529,2006/12,부동산업
(주)교보문고,017496,2006/12,도매 및 소매업
(주)교원L&C,045618,2006/12,제조업
(주)교원스타트원,058230,2006,
(주)교원위즈,059451,2006,
(주)교원프라퍼티,013041,2006/12,정보통신업
(주)교육지존,052037,2006,
(주)교학사,017499,2006/12,제조업
(주)교홍,045087,2006/12,부동산업
(주)구름인터렉티브,052409,2006,
(주)구미인터내셔날,013111,2006/12,제조업
(주)구성디앤엠,045406,2006/12,건설업
(주)국도개발,039866,2006/12,부동산업
(주)국도엔지니어링,041971,2006/12,부동산업
(주)국도이앤씨,028639,2006/12,부동산업
(주)국민상조,054077,2006,
(주)국민피앤텍,029734,2006/12,제조업
(주)국순당엘앤비,027758,2006/12,제조업
(주)국일방적,013132,2006/12,제조업
(주)국일인토트,010893,2006/12,제조업
(주)국제개발,054136,2006,
(주)국제건설산업,046391,2006/12,건설업
(주)국제금속,017508,2006/12,제조업
(주)국제기업,026258,2006/12,제조업
(주)국제선박투자운용,049344,2006,
(주)국제식품,059869,2006,
(주)국제에스티,059496,2006,
(주)국제열관리,054109,2006,
(주)국제유압,058057,2006,
(주)국제종합물류,047496,2006/12,운수 및 창고업
(주)국제철강,013151,2006/12,도매 및 소매업
(주)국제플랜트,042001,2006/12,건설업
(주)군자씨네텍,059644,2006,
(주)굳포유개발,044445,2006,
(주)굿데이텔레콤,053628,2006,
(주)굿맨상사,051151,2006,
(주)굿모닝시티,029554,2006/12,부동산업
(주)굿센,045114,2006/12,정보통신업
(주)굿앤스마트,039782,2006/12,도매 및 소매업
(주)굿컴퍼니,046501,2006/12,제조업
(주)귀뚜라미범양냉방,023718,2006/12,제조업
(주)귀뚜라미에너지,012831,2006/12,"전기, 가스, 증기 및 공기조절 공급업"
(주)귀뚜라미홀딩스,013163,2006/12,"전문, 과학 및 기술 서비스업"
(주)귀뚜라미홈시스,013161,2006/12,제조업
(주)그라스텍,028369,2006/12,제조업
(주)그라쎌,044638,2006/12,제조업
(주)그랑하우징,058011,2006,
(주)그래미,050066,2006,
(주)그랜드림,054090,2006,
(주)그레이스,047173,2006/12,건설업
(주)그레이스어소시에이츠,057297,2006,
(주)그레이스엔존,051993,2006,
(주)그레이프커뮤니케이션즈,013502,2006/12,"전문, 과학 및 기술 서비스업"
(주)그레코스,046027,2006/12,건설업
(주)그리고,046458,2006/12,도매 및 소매업
(주)그리마건설,029772,2006/12,건설업
(주)그리쉼,017519,2006/12,부동산업
(주)그리심,045689,2006/12,부동산업
(주)그릭슈바인,048174,2006,
(주)그린건설,039105,2006/12,건설업
(주)그린광학,051758,2006,
(주)그린기술,053825,2006,
(주)그린데이타베이스,053688,2006,
(주)그린로지스틱스,044334,2006/12,운수 및 창고업
(주)그린산업개발,051651,2006,
(주)그린스코,026605,2006/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)그린시티,030540,2006/12,부동산업
(주)그린시티건설,046184,2006/12,부동산업
(주)그린씨앤씨텍,046336,2006/12,제조업
(주)그린앤블루,013174,2006/12,숙박 및 음식점업
(주)그린에너지,050170,2006,
(주)그린칩스,043778,2006/12,제조업
(주)그린캐슬,041749,2006/12,숙박 및 음식점업
(주)그린테크놀로지,059907,2006,
(주)그린텍코리아,051675,2006,
(주)그린토건,046817,2006/12,건설업
(주)그린파워텍,052332,2006,
(주)그린포닉스,057157,2006,
(주)그린푸드,049379,2006,
(주)그린플러스,049015,2006,
(주)그린피앤디,050572,2006,
(주)그린환경기술,043625,2006/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)극동선박설계,053186,2006,
(주)극동스텐,056815,2006,
(주)극동스포츠,058268,2006,
(주)극동아이앤디,042819,2006/12,부동산업
(주)극동엠이에스,052743,2006,
(주)극동철강,056383,2006,
(주)극동티엘에스,041783,2006/12,운수 및 창고업
(주)근대화유통,010807,2006/12,부동산업
(주)근복공영,045918,2006/12,건설업
(주)근상건설,049385,2006,
(주)근화씨엔씨,013189,2006/12,도매 및 소매업
(주)글로리아,017528,2006/12,"협회 및 단체, 수리 및 기타 개인 서비스업"
(주)글로리아빌더,041786,2006/12,건설업
(주)글로벌광신,059793,2006,
(주)글로벌리더리소스,056568,2006,
(주)글로벌스포츠,040696,2006/12,도매 및 소매업
(주)글로벌써키트,043472,2006/12,제조업
(주)글로벌아이엔씨,013193,2006,
(주)글로벌테크,012600,2006/12,제조업
(주)글로벌텔레콤,049227,2006,
(주)글로브로지텍,045488,2006/12,도매 및 소매업
(주)글로실,058058,2006,
(주)글로포스트,018209,2006,
(주)금강,050564,2006,
(주)금강,051269,2006,
(주)금강B&F,013200,2006/12,제조업
(주)금강레미컨,013198,2006/12,제조업
(주)금강레미콘,042539,2006/12,제조업
(주)금강레저,010188,2006/12,"예술, 스포츠 및 여가관련 서비스업"
(주)금강밸브,013199,2006/12,제조업
(주)금강에이앤디,045239,2006/12,도매 및 소매업
(주)금강코엔,046251,2006/12,제조업
(주)금강쿼츠,020665,2006/12,제조업
(주)금계,045021,2006/12,제조업
(주)금곡하우징,051452,2006,
(주)금광건업,022129,2006/12,건설업
(주)금광에스앤씨,043982,2006/12,도매 및 소매업
(주)금당개발,056997,2006,
(주)금동개발,046533,2006/12,부동산업
(주)금동엔지니어링,013212,2006/12,제조업
(주)금륜건설,015742,2006/12,부동산업
(주)금반석건설,052205,2006,
(주)금백건설,042153,2006/12,건설업
(주)금보,047098,2006/12,건설업
(주)금보디앤씨,047102,2006/12,건설업
(주)금복,022140,2006/12,부동산업
(주)금산,043156,2006/12,광업
(주)금석,047987,2006,
(주)금성디지탈벨리,045817,2006/12,건설업
(주)금성백조주택,013221,2006/12,건설업
(주)금성빌딩,044669,2006/12,부동산업
(주)금성산업,038947,2006/12,제조업
(주)금성출판사,013226,2006/12,정보통신업
(주)금성파이프,058505,2006,
(주)금송,050535,2006,
(주)금아리무진,052729,2006,
(주)금아스틸,050010,2006,
(주)금아플로우,022170,2006/12,제조업
(주)금양기업,049628,2006,
(주)금영테크,052680,2006,
(주)금오종합건설,041140,2006,
(주)금오중공업,041601,2006/12,제조업
(주)금오하이텍,052178,2006,
(주)금원물류,057235,2006,
(주)금자탑,013237,2006/12,숙박 및 음식점업
(주)금정,045772,2006/12,제조업
(주)금정벤처빌,047486,2006/12,건설업
(주)금주마리너,053907,2006,
(주)금탑엔지니어링,045458,2006/12,건설업
(주)금토일산업,046101,2006/12,제조업
(주)금풍,013243,2006/12,제조업
(주)금하에스앤아이,048780,2006,
(주)금호,052241,2006,
(주)금호에이엠티,046022,2006/12,제조업
(주)금호에이치티,013213,2006/12,제조업
(주)금호정공,057217,2006,
(주)금호주택,049645,2006,
(주)금호하우징,022202,2006/12,건설업
(주)금화전선,046906,2006/12,제조업
(주)기가골프,050559,2006,
(주)기가레인,048543,2006,
(주)기가레인,021262,2006/12,제조업
(주)기강,056606,2006,
(주)기도산업,013261,2006/12,제조업
(주)기도스포츠,046577,2006/12,제조업
(주)기독교텔레비젼,043031,2006/12,정보통신업
(주)기룡,039309,2006/12,제조업
(주)기룡에이.엠.디,043070,2006/12,건설업
(주)기린,054141,2006,
(주)기린산업,026264,2006/12,제조업
(주)기린전자,029515,2006/12,제조업
(주)기산단조,052568,2006,
(주)기상시스템,052851,2006,
(주)기성인더스트리,056562,2006,
(주)기수정밀,058436,2006,
(주)기안디앤씨,046163,2006/12,부동산업
(주)기연,059383,2006,
(주)기영기술,047534,2006/12,제조업
(주)기영약품,017552,2006/12,도매 및 소매업
(주)기원,017553,2006/12,제조업
(주)기원실업,050205,2006,
(주)기인건설,043038,2006/12,건설업
(주)기창건설,059760,2006,
(주)기탄교육,043717,2006/12,정보통신업
(주)기풍,013285,2006,
(주)기프트캐시,044084,2006/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)기현이앤씨,050837,2006,
(주)기화정밀,013287,2006/12,제조업
(주)기흥금속,051701,2006,
(주)기흥기계,013289,2006/12,제조업
(주)길림양행,048598,2006,
(주)길무역,044270,2006/12,도매 및 소매업
(주)길민건설,056841,2006,
(주)길안디엔씨,059185,2006,
(주)김家네,049820,2006,
(주)김미현골프월드,057967,2006,
(주)김앤에이엘,059806,2006,
(주)김앤파트너스,056687,2006,
(주)김약품,013294,2006/12,도매 및 소매업
(주)김정문알로에,017559,2006/12,제조업
(주)김종학프로덕션,029117,2006/12,정보통신업
(주)깊은샘,040230,2006/12,부동산업
(주)까치앤까치,052023,2006,
(주)꼬망스,059467,2006,
(주)꽃샘식품,046060,2006/12,제조업
(주)꿈나무,056441,2006,
(주)꿈을짓는사람들,049566,2006,
(주)나경상사,026267,2006/12,도매 및 소매업
(주)나경인터내셔날,041002,2006/12,숙박 및 음식점업
(주)나노니아,046478,2006/12,부동산업
(주)나노닉스,045172,2006/12,제조업
(주)나노비전,047852,2006,
(주)나노시스,052630,2006,
(주)나노신소재,039476,2006/12,제조업
(주)나노알앤씨,045255,2006,
(주)나노테크닉스,030052,2006/12,제조업
(주)나노플라텍,052581,2006,
(주)나농,054021,2006,
(주)나눔로또,051574,2006,
(주)나다텔,011577,2006/12,제조업
(주)나라감정평가법인,029603,2006/12,부동산업
(주)나라계전,059414,2006,
(주)나라로지스틱스,052320,2006,
(주)나라시스템,013309,2006,
(주)나라씨앤디,048755,2006,
(주)나라에이스홀딩스,059417,2006,
(주)나라코퍼레이션,044431,2006/12,제조업
(주)나라코퍼레이션,057167,2006,
(주)나람,048178,2006,
(주)나래,058258,2006,
(주)나래나노텍,013312,2006/12,제조업
(주)나래코퍼레이션,058948,2006,
(주)나렉스,039603,2006/12,운수 및 창고업
(주)나루기술,060053,2006,
(주)나루해운,053071,2006,
(주)나무가,058554,2006,
(주)나무이쿼티,059252,2006,
(주)나비디벨롭먼트,053527,2006,
(주)나사렛산업개발,044668,2006/12,건설업
(주)나산산업,059713,2006,
(주)나산전기산업,058395,2006,
(주)나스미디어,040808,2006/12,"전문, 과학 및 기술 서비스업"
(주)나스텍엔지니어링,049100,2006,
(주)나영산업,030687,2006/12,제조업
(주)나우,050345,2006,
(주)나우산업개발,043527,2006/12,부동산업
(주)나우스넷,028537,2006,
(주)나우콤,010663,2006/12,정보통신업
(주)나우타건설,039194,2006/12,부동산업
(주)나우테크,041866,2006/12,제조업
(주)나우테크,010189,2006/12,제조업
(주)나이벡,056529,2006,
(주)나이스디앤비,048198,2006,
(주)나이스엘엠에스,014814,2006/12,제조업
(주)나인,049890,2006,
(주)나인도시비젼,057302,2006,
(주)나인디지트,051665,2006,
(주)나인스에비뉴,057270,2006,
(주)나인스에비뉴유통,053669,2006,
(주)나인스타디앤씨,046092,2006/12,건설업
(주)나인스포렉스,049798,2006,
(주)나자인,051582,2006,
(주)나주사랑,049294,2006,
(주)나진코퍼레이션,048034,2006,
(주)나투라금속,058461,2006,
(주)나투라파워,056374,2006,
(주)나프,041476,2006/12,건설업
(주)나현마이다스,047160,2006/12,부동산업
(주)낙민건설,042284,2006/12,부동산업
(주)난다모생활건강,050739,2006,
(주)날개물류,051800,2006,
(주)남강건설회관,013328,2006/12,부동산업
(주)남경,046158,2006/12,제조업
(주)남경코리아,013333,2006/12,도매 및 소매업
(주)남광포리마,049439,2006,
(주)남광하우스토리,048220,2006,
(주)남북,022275,2006,
(주)남상,045317,2006/12,도매 및 소매업
(주)남서,013347,2006/12,제조업
(주)남선기공,010199,2006/12,제조업
(주)남솔,050187,2006,
(주)남신약품,013355,2006/12,도매 및 소매업
(주)남양,013358,2006/12,제조업
(주)남양개발,040880,2006/12,부동산업
(주)남양개발,039819,2006/12,건설업
(주)남양건설,056610,2006,
(주)남양기업,058206,2006,
(주)남양에너지,052613,2006,
(주)남양하이테크,030747,2006/12,부동산업
(주)남영전구,013377,2006/12,제조업
(주)남우,013379,2006/12,부동산업
(주)남원텍스웰,013382,2006,
(주)남이섬,059021,2006,
(주)남일대리조트,051999,2006,
(주)남전개발,043238,2006/12,부동산업
(주)남청,013390,2006/12,제조업
(주)남해레져,040071,2006/12,숙박 및 음식점업
(주)남향레미콘,013398,2006/12,제조업
(주)낫소,022346,2006/12,제조업
(주)내경엔지니어링,053058,2006,
(주)내몸애푸드,056492,2006,
(주)내성기업,013402,2006/12,도매 및 소매업
(주)내쇼날스타치,013403,2006/12,제조업
(주)내쇼날플러스,045347,2006/12,제조업
(주)내외웰빙스포츠,047986,2006,
(주)내일신문,013407,2006/12,정보통신업
(주)냉장인터불고,015591,2006/12,운수 및 창고업
(주)넓은들,039380,2006/12,건설업
(주)네비스메디칼,046207,2006/12,도매 및 소매업
(주)네비엔,039950,2006/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
(주)네스디스플레이,012312,2006,
(주)네오드,056528,2006,
(주)네오디안테크놀로지,045199,2006/12,도매 및 소매업
(주)네오리소스,016360,2006,
(주)네오바이오텍,051699,2006,
(주)네오센,053431,2006,
(주)네오슈테른테크놀로지,012629,2006/12,제조업
(주)네오스펙,053497,2006,
(주)네오엠텔,042097,2006/12,정보통신업
(주)네오위즈벅스,051113,2006,
(주)네오위즈인터넷,047812,2006,
(주)네오윈시스,059898,2006,
(주)네오이엔지,051364,2006,
(주)네오정보시스템,044074,2006/12,제조업
(주)네오지텍,053947,2006,
(주)네오캠퍼스이십일,053472,2006,
(주)네오코너스톤,059803,2006,
(주)네오코어,052329,2006,
(주)네오텍,053843,2006,
(주)네오텍,041657,2006/12,제조업
(주)네오텍,053990,2006,
(주)네오텔레콤,013416,2006/12,제조업
(주)네오티스,039171,2006/12,제조업
(주)네오폼,053007,2006,
(주)네오플라테크,045543,2006/12,제조업
(주)네오플램,056557,2006,
(주)네옴,052583,2006,
(주)네이블커뮤니케이션즈,058841,2006,
(주)네이처리퍼블릭,059032,2006,
(주)네이쳐글로벌,043666,2006,
(주)네추럴에프앤피,042807,2006/12,제조업
(주)네패스이앤씨,043649,2006/12,부동산업
(주)넥서브,044729,2006/12,정보통신업
(주)넥서스,039131,2006/12,정보통신업
(주)넥센디앤에스,056277,2006,
(주)넥센코,045933,2006/12,제조업
(주)넥솔론,051070,2006,
(주)넥스디스플레이,044257,2006/12,제조업
(주)넥스지,045063,2006/12,정보통신업
(주)넥스컴스,053705,2006,
(주)넥스턴,030237,2006,
(주)넥스템,044312,2006/12,제조업
(주)넥스토아엔터프라이즈,054223,2006,
(주)넥스트아이,047890,2006,
(주)넥스트에프엘,049904,2006,
(주)넥스트칩,043010,2006/12,제조업
(주)넥스트플레이,058168,2006,
(주)넥스필,047168,2006/12,제조업
(주)넥슨모바일,045174,2006/12,정보통신업
