회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류)
주식회사시지바이오,063779,2018/12,제조업
주식회사시지트로닉스,084657,2018/12,제조업
주식회사시큐센,072585,2018,
주식회사시큐어원,073197,2018/12,정보통신업
주식회사시클리드,089852,2018/12,"전문, 과학 및 기술 서비스업"
주식회사시티개발,070305,2018/12,건설업
주식회사시티갤럭시,077011,2018,
주식회사시티건설,073241,2018/12,건설업
주식회사시티건설산업,070122,2018/12,건설업
주식회사시티라이프,077156,2018,
주식회사시티라이프,048219,2018,
주식회사시티산업개발,070331,2018/12,건설업
주식회사시티엔,090813,2018/12,부동산업
주식회사시티오브드림,089633,2018/12,부동산업
주식회사시티이엔지,070101,2018/12,건설업
주식회사시티이텍,086614,2018/12,제조업
주식회사시티코어,090693,2018/12,부동산업
주식회사시티파크종합건설,058221,2018/12,부동산업
주식회사시티팰리스,077696,2018/12,건설업
주식회사시호비전,070024,2018/12,도매 및 소매업
주식회사시후,088045,2018/12,건설업
주식회사시흥관광호텔,026391,2018/12,숙박 및 음식점업
주식회사시흥교통,077846,2018/12,운수 및 창고업
주식회사식스플랜,078683,2018,
주식회사식의,069716,2018/12,숙박 및 음식점업
주식회사식탁이있는삶,092403,2018/12,도매 및 소매업
주식회사신가우정,066882,2018,
주식회사신계,087710,2018/12,제조업
주식회사신관,091694,2018/12,부동산업
주식회사신광산업,080906,2018/12,부동산업
주식회사신광산업,066939,2018/12,제조업
주식회사신광식품,077723,2018/12,제조업
주식회사신광씨에프,085781,2018/12,제조업
주식회사신광종합건설,044714,2018/12,건설업
주식회사신나시스,080407,2018/12,부동산업
주식회사신농유통,018130,2018,
주식회사신다모아,078029,2018/12,건설업
주식회사신대경건설,071106,2018/12,부동산업
주식회사신대동국제물류,087065,2018/12,운수 및 창고업
주식회사신대양,018131,2018/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
주식회사신도,045462,2018/12,제조업
주식회사신도기연,066381,2018/12,제조업
주식회사신도아이앤씨,069083,2018,
주식회사신도테크노,015855,2018/12,도매 및 소매업
주식회사신독,052908,2018/12,제조업
주식회사신동성,063957,2018/12,제조업
주식회사신동양,077790,2018,
주식회사신동양기업,091087,2018/12,건설업
주식회사신동진,018136,2018/12,부동산업
주식회사신동해홀딩스,045389,2018/12,부동산업
주식회사신라,069887,2018,
주식회사신라공업,041125,2018/12,제조업
주식회사신라글로비스,090017,2018/12,제조업
주식회사신라레져,056787,2018/12,"예술, 스포츠 및 여가관련 서비스업"
주식회사신라식품,018138,2018/12,제조업
주식회사신라정밀홀딩스,040209,2018/12,제조업
주식회사신라하이텍,067965,2018,
주식회사신라홀딩스,073832,2018/12,"전문, 과학 및 기술 서비스업"
주식회사신명바다청소년야영장,091288,2018/12,교육 서비스업
주식회사신명산업,044110,2018/12,제조업
주식회사신명전자,067002,2018,
주식회사신명정보기술,088850,2018/12,부동산업
주식회사신방우리,076568,2018/12,부동산업
주식회사신보,069006,2018/12,제조업
주식회사신보문관광,080782,2018/12,부동산업
주식회사신북리조트,020191,2018/12,부동산업
주식회사신사상가,018141,2018/12,부동산업
주식회사신산디앤아이,052118,2018/12,부동산업
주식회사신생활조이타워,083056,2018/12,부동산업
주식회사신선식품,071625,2018/12,제조업
주식회사신성개발,081785,2018/12,부동산업
주식회사신성산업개발,077122,2018/12,건설업
주식회사신성씨스템,090545,2018/12,제조업
주식회사신성씨앤비,076293,2018/12,부동산업
주식회사신성엔지니어링,011880,2018/12,"전문, 과학 및 기술 서비스업"
주식회사신성유화,015888,2018/12,도매 및 소매업
주식회사신성이엔티,091393,2018/12,제조업
주식회사신성종합개발,082954,2018,
주식회사신성테크,072359,2018/12,제조업
주식회사신성프리시젼,081541,2018/12,제조업
주식회사신성피씨,078064,2018/12,제조업
주식회사신성하우징,089950,2018/12,건설업
주식회사신성하이텍,068915,2018/12,제조업
주식회사신성화학,043111,2018/12,제조업
주식회사신세계개발,038890,2018/12,숙박 및 음식점업
주식회사신세계라이브쇼핑,075827,2018/12,도매 및 소매업
주식회사신세계몰,084707,2018/12,도매 및 소매업
주식회사신세계센트럴시티,010649,2018/12,운수 및 창고업
주식회사신세계페이먼츠,072275,2018/12,정보통신업
주식회사신세계하나제1호기업형임대위탁관리부동산투자회사,089694,2018/12,부동산업
주식회사신세종,067394,2018/12,건설업
주식회사신스틸,065730,2018/12,제조업
주식회사신승건설,061597,2018,
주식회사신승빌딩,076183,2018/12,금융 및 보험업
주식회사신승에너지,085183,2018/12,"수도, 하수 및 폐기물 처리, 원료 재생업"
주식회사신시웨이,080133,2018/12,정보통신업
주식회사신신기계,026394,2018/12,제조업
주식회사신아개발,065970,2018,
주식회사신아솔물산,046889,2018,
주식회사신아에스비,026395,2018,
주식회사신아에스엠에스,065739,2018,
주식회사신아에이치에스,018147,2018/12,제조업
주식회사신아주,018148,2018/12,운수 및 창고업
주식회사신아주브이에이,066421,2018/12,부동산업
주식회사신아주택,041118,2018/12,건설업
주식회사신아테크김해공장,081009,2018/12,제조업
주식회사신아텍,015912,2018,
주식회사신안,065908,2018/12,제조업
주식회사신안,010364,2018/12,건설업
주식회사신안그린에너지,072203,2018/12,"전기, 가스, 증기 및 공기조절 공급업"
주식회사신안제관,018151,2018/12,제조업
주식회사신안주철,030116,2018/12,제조업
주식회사신안천사김,066711,2018/12,제조업
주식회사신양,081125,2018/12,도매 및 소매업
주식회사신양메디칼,089828,2018/12,도매 및 소매업
주식회사신양물류,015923,2018/12,운수 및 창고업
주식회사신양피혁,018153,2018/12,제조업
주식회사신영,018154,2018/12,건설업
주식회사신영MAS,062181,2018,
주식회사신영개발,082014,2018/12,부동산업
주식회사신영기업,010356,2018/12,부동산업
주식회사신영남부개발,086347,2018/12,부동산업
주식회사신영루원시티개발,085982,2018/12,부동산업
주식회사신영리테일,048538,2018/12,부동산업
주식회사신영섬유,059685,2018/12,제조업
주식회사신영스틸,073573,2018/12,제조업
주식회사신영에이스개발,066397,2018/12,부동산업
주식회사신영포르투,091630,2018/12,제조업
주식회사신영프레시젼,028453,2018/12,제조업
주식회사신영피에프브이제2호,090241,2018/12,부동산업
주식회사신영하이테크,026396,2018/12,제조업
주식회사신오전자,029994,2018/12,제조업
주식회사신우,074527,2018/12,부동산업
주식회사신우,090202,2018/12,도매 및 소매업
주식회사신우,082728,2018/12,제조업
주식회사신우,059388,2018,
주식회사신우냉장,039745,2018/12,운수 및 창고업
주식회사신우베스틸,083433,2018/12,제조업
주식회사신우산업개발,018156,2018/12,건설업
주식회사신우엘에스산업,063729,2018,
주식회사신우유통,039725,2018/12,도매 및 소매업
주식회사신우이앤디,077343,2018,
주식회사신우종합토건,038792,2018/12,건설업
주식회사신우주택,059975,2018,
주식회사신우주택아이엔케이,090877,2018/12,부동산업
주식회사신우지엠티,067565,2018/12,제조업
주식회사신우탑텍,049069,2018/12,제조업
주식회사신원,091200,2018/12,제조업
주식회사신원건설,018157,2018,
주식회사신원에스앤티,050246,2018/12,제조업
주식회사신원에프아이,064926,2018/12,제조업
주식회사신원종합상사,070152,2018/12,제조업
주식회사신원주공,041325,2018,
주식회사신원테크,067193,2018,
주식회사신유,067182,2018,
주식회사신유개발,090969,2018/12,부동산업
주식회사신의,021231,2018,
주식회사신의정,022379,2018/12,부동산업
주식회사신익디앤씨,046025,2018,
주식회사신일,049775,2018/12,제조업
주식회사신일,018160,2018/12,건설업
주식회사신일디앤피,092267,2018/12,제조업
주식회사신일디엔피,053510,2018/12,제조업
주식회사신일테크윈,085472,2018/12,부동산업
주식회사신장강,073965,2018/12,부동산업
주식회사신전푸드시스,092303,2018/12,도매 및 소매업
주식회사신정기공,089186,2018/12,제조업
주식회사신지,083646,2018,
주식회사신진,071148,2018/12,제조업
주식회사신진비앤티,058081,2018,
주식회사신진스틸,067231,2018/12,도매 및 소매업
주식회사신진에스코,073852,2018/12,제조업
주식회사신진이엔씨,083411,2018,
주식회사신진종합개발,091136,2018/12,부동산업
주식회사신진팩,090153,2018/12,제조업
주식회사신진화학,018161,2018/12,제조업
주식회사신창,069383,2018,
주식회사신창,028318,2018/12,제조업
주식회사신창메디칼,043793,2018/12,제조업
주식회사신창모터스,073990,2018/12,도매 및 소매업
주식회사신창무역,057238,2018,
주식회사신창약품,083028,2018/12,도매 및 소매업
주식회사신창오토모빌,083144,2018/12,도매 및 소매업
주식회사신천,058097,2018,
주식회사신천,070779,2018/12,부동산업
주식회사신천개발,082851,2018/12,부동산업
주식회사신촌상가,072451,2018,
주식회사신태양건설,064403,2018/12,건설업
주식회사신평,061721,2018/12,제조업
주식회사신평이앤씨,086778,2018/12,건설업
주식회사신풍,064547,2018,
주식회사신한,083349,2018,
주식회사신한건축,086470,2018/12,건설업
주식회사신한금형,018166,2018,
주식회사신한기연,040938,2018/12,제조업
주식회사신한디앤씨,067829,2018,
주식회사신한디엠,048682,2018/12,부동산업
주식회사신한메탈,067670,2018/12,제조업
주식회사신한방,016004,2018/12,제조업
주식회사신한서브,047588,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
주식회사신한씨에스,085458,2018/12,제조업
주식회사신한에디피스,057910,2018/12,부동산업
주식회사신한에스엔지,085456,2018/12,제조업
주식회사신한전기,064146,2018/12,제조업
주식회사신한정밀,066877,2018/12,제조업
주식회사신한제강,056848,2018,
주식회사신한해운,087455,2018/12,운수 및 창고업
주식회사신한홀딩스,077852,2018/12,부동산업
주식회사신해중공업,062247,2018,
주식회사신형물산,026401,2018,
주식회사신형엔지니어링,078032,2018/12,제조업
주식회사신화,066578,2018,
주식회사신화건영,074243,2018,
주식회사신화교육문화,089433,2018/12,숙박 및 음식점업
주식회사신화기업에스앤피,071024,2018/12,제조업
주식회사신화디앤씨,074582,2018,
주식회사신화모텍,049698,2018/12,제조업
주식회사신화어드밴스,056426,2018/12,도매 및 소매업
주식회사신화엠텍,080340,2018/12,제조업
주식회사신화엠텍,085418,2018/12,제조업
주식회사신화인베스트,078332,2018,
주식회사신화테크,051686,2018/12,제조업
주식회사신화푸드,065068,2018/12,도매 및 소매업
주식회사신화홀딩스,078068,2018/12,도매 및 소매업
주식회사신환,081405,2018/12,제조업
주식회사신흥,075142,2018,
주식회사신흥,018169,2018/12,제조업
주식회사신흥,010630,2018/12,제조업
주식회사신흥,073560,2018/12,제조업
주식회사신흥강판,018171,2018/12,건설업
주식회사신흥기공,018174,2018/12,제조업
주식회사신흥기업,018175,2018/12,운수 및 창고업
주식회사신흥디앤씨,038615,2018/12,건설업
주식회사신흥산업,080729,2018,
주식회사신흥안전유리,081270,2018,
주식회사신흥유압,091400,2018/12,제조업
주식회사신흥정기,018180,2018/12,제조업
주식회사신흥정밀,071214,2018/12,제조업
주식회사신흥정밀,018181,2018/12,제조업
주식회사신흥커플링,091108,2018/12,제조업
주식회사실리만,067499,2018/12,제조업
주식회사실버텍스,028510,2018/12,제조업
주식회사실버텍스호지어리인터내셔날,064199,2018/12,도매 및 소매업
주식회사실보,029672,2018,
주식회사심광개발,072898,2018,
주식회사심권빌딩,091489,2018/12,부동산업
주식회사심레스해양,073364,2018/12,제조업
주식회사심우종합건설,051164,2018/12,건설업
주식회사심팩로지스틱스,056281,2018,
주식회사싱그린에프에스,063273,2018/12,제조업
주식회사싱하,088808,2018/12,부동산업
주식회사싸이런픽쳐스,081078,2018,
주식회사싸이버원,086784,2018/12,정보통신업
주식회사싸이칸개발,064912,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
주식회사싸이칸홀딩스,045121,2018/12,부동산업
주식회사싸이토젠,070627,2018,
주식회사싸이트리더스,072388,2018/12,부동산업
주식회사싸코인터내셔날,074287,2018/12,도매 및 소매업
주식회사쌍마,058981,2018/12,"예술, 스포츠 및 여가관련 서비스업"
주식회사쌍마건영,050175,2018,
주식회사쌍용레미콘대경,056223,2018,
주식회사쌍용레미콘부경,056221,2018,
주식회사쌍용씨앤비,047026,2018/12,제조업
주식회사쌍용에코텍,062874,2018,
주식회사쌍용인터내셔널,060418,2018,
주식회사쌤빛,089285,2018/12,제조업
주식회사쌤앤파커스,048359,2018/12,정보통신업
주식회사써머스플랫폼,043201,2018/12,정보통신업
주식회사써스파인,059879,2018/12,제조업
주식회사써튼호텔,064280,2018,
주식회사써티웨어,069492,2018/12,정보통신업
주식회사썬라이즈,075067,2018,
주식회사썬라이즈,078472,2018/12,부동산업
주식회사썬라이즈탱커,091215,2018/12,운수 및 창고업
주식회사썬무역상사,082778,2018/12,도매 및 소매업
주식회사썬스타,016079,2018,
주식회사썬아이엔씨,067873,2018,
주식회사썬앳푸드,018185,2018/12,숙박 및 음식점업
주식회사썬테크,053526,2018/12,제조업
주식회사썬텍에너지,069453,2018/12,제조업
주식회사썬패치테크노,073044,2018,
주식회사썬하우징,091469,2018/12,건설업
주식회사썸에이지,073216,2018,
주식회사쎄니팡,075252,2018,
주식회사쎄덱,042393,2018/12,도매 및 소매업
주식회사쎄믹스,056792,2018/12,제조업
주식회사쎄븐정보기술,048435,2018/12,도매 및 소매업
주식회사쎄인트인터내셔널,063736,2018/12,"전문, 과학 및 기술 서비스업"
주식회사쏘닉스,046592,2018/12,제조업
주식회사쏘메이,082751,2018/12,도매 및 소매업
주식회사쏘시엘,087059,2018/12,부동산업
주식회사쏘카,070112,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
주식회사쓰리디팩토리,088356,2018/12,정보통신업
주식회사쓰리디프리욜,080799,2018/12,건설업
주식회사쓰리에스포유,054744,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
주식회사쓰리에이씨,086388,2018/12,제조업
주식회사쓰리에이치,085904,2018/12,제조업
주식회사쓰리엠에이에스티,061162,2018,
주식회사쓰리엠파트너스,058504,2018,
주식회사쓰리원,079246,2018,
주식회사씨네마,086749,2018/12,숙박 및 음식점업
주식회사씨네메카수원,049554,2018,
주식회사씨드,081399,2018/12,제조업
주식회사씨디인베스트,077359,2018,
주식회사씨라이츠,078350,2018/12,부동산업
주식회사씨마디지텍,076082,2018,
주식회사씨맥,066884,2018,
주식회사씨머스,061434,2018/12,부동산업
주식회사씨메이트,076422,2018/12,도매 및 소매업
주식회사씨믹스,077894,2018/12,도매 및 소매업
주식회사씨스코,048270,2018/12,제조업
주식회사씨스텍코리아,018188,2018/12,도매 및 소매업
주식회사씨스페이시스,045396,2018/12,도매 및 소매업
주식회사씨씨엠,085615,2018/12,제조업
주식회사씨아이씨로지스틱,089990,2018/12,운수 및 창고업
주식회사씨아이씨테크,073171,2018,
주식회사씨아이이에프,089386,2018/12,제조업
주식회사씨알엔지니어링,068030,2018,
주식회사씨앤디메탈스코리아,086800,2018/12,도매 및 소매업
주식회사씨앤디산업,072389,2018/12,제조업
주식회사씨앤디챌린지,078453,2018/12,부동산업
주식회사씨앤브이,082868,2018/12,부동산업
주식회사씨앤비인터내셔날,071039,2018/12,제조업
주식회사씨앤비종합건설,069757,2018/12,건설업
주식회사씨앤씨라이트웨이,048327,2018/12,제조업
주식회사씨앤씨앤,085454,2018/12,도매 및 소매업
주식회사씨앤씨어패럴,070297,2018/12,제조업
주식회사씨앤에스공영,046529,2018/12,부동산업
주식회사씨앤에스코퍼레이션,089824,2018/12,부동산업
주식회사씨앤에이치,071274,2018,
주식회사씨앤에이치케어,092015,2018/12,제조업
주식회사씨앤에프,078012,2018,
주식회사씨앤에프,064241,2018/12,제조업
주식회사씨앤오,063125,2018/12,제조업
주식회사씨앤유글로벌,080972,2018/12,제조업
주식회사씨앤지,087637,2018/12,부동산업
주식회사씨앤지,085005,2018/12,제조업
주식회사씨앤케이건설,088779,2018/12,부동산업
주식회사씨앤케이마이닝,058207,2018,
주식회사씨앤케이스틸,069534,2018,
주식회사씨앤케이투자개발,090790,2018/12,부동산업
주식회사씨앤티개발,082064,2018/12,부동산업
주식회사씨앤팜,070082,2018/12,제조업
주식회사씨앤피시스템,058842,2018/12,부동산업
주식회사씨앤피코스메틱스,068824,2018/12,도매 및 소매업
주식회사씨에버,059086,2018,
주식회사씨에스건설,091541,2018/12,건설업
주식회사씨에스건설,082802,2018/12,부동산업
주식회사씨에스글로벌,078199,2018,
주식회사씨에스글로벌,049048,2018,
주식회사씨에스실업,059049,2018/12,제조업
주식회사씨에스에너텍,086400,2018/12,제조업
주식회사씨에스올리브,052951,2018/12,부동산업
주식회사씨에스케이건설,087173,2018/12,건설업
주식회사씨에스텍,065954,2018/12,제조업
주식회사씨에스프리미어,073603,2018/12,숙박 및 음식점업
주식회사씨에스프리미어호텔서울,076406,2018/12,숙박 및 음식점업
주식회사씨에스플러스,071319,2018,
주식회사씨에이엔,048956,2018/12,정보통신업
주식회사씨에이치,082760,2018/12,부동산업
주식회사씨에이치건기,077782,2018/12,건설업
주식회사씨에이치산업개발,045672,2018,
주식회사씨에이치씨앤아이,081987,2018/12,건설업
주식회사씨엑스씨,078521,2018,
주식회사씨엔,077192,2018,
주식회사씨엔디상사,070214,2018/12,도매 및 소매업
주식회사씨엔디홀딩스,091313,2018/12,부동산업
주식회사씨엔비코퍼레이션,077317,2018,
주식회사씨엔씨오,091257,2018/12,제조업
주식회사씨엔씨이엔지,063993,2018/12,제조업
주식회사씨엔아이,072482,2018/12,제조업
주식회사씨엔어스,083036,2018/12,도매 및 소매업
주식회사씨엔에스개발,073774,2018,
주식회사씨엔에스티,091898,2018/12,제조업
주식회사씨엔에스파크,085936,2018/12,부동산업
주식회사씨엔에프,083359,2018/12,제조업
주식회사씨엔에프,088525,2018/12,제조업
주식회사씨엔에프에스,087827,2018/12,도매 및 소매업
주식회사씨엔엔글로벌,056925,2018,
주식회사씨엔전자,046827,2018/12,제조업
주식회사씨엔청우홀딩스,082038,2018/12,부동산업
주식회사씨엔커뮤니케이션,070057,2018/12,도매 및 소매업
주식회사씨엔케이무역,063567,2018/12,도매 및 소매업
주식회사씨엔케이코스메틱,061146,2018/12,도매 및 소매업
주식회사씨엔테크,060000,2018,
주식회사씨엔텍코리아,057733,2018/12,제조업
주식회사씨엘,090695,2018/12,부동산업
주식회사씨엘건설,085467,2018/12,건설업
주식회사씨엘아트,078905,2018/12,제조업
주식회사씨엘케이파트너스,058281,2018,
주식회사씨엘텔레콤,077857,2018,
주식회사씨엘학숙,090929,2018/12,교육 서비스업
주식회사씨엠비,039955,2018/12,정보통신업
주식회사씨엠비광주미디어,051954,2018,
주식회사씨엠아이,064958,2018,
주식회사씨엠에스,067753,2018/12,제조업
주식회사씨엠에이글로벌,067712,2018/12,제조업
주식회사씨엠에이치에스,076437,2018,
주식회사씨엠에프,058728,2018/06,운수 및 창고업
주식회사씨엠월드,077821,2018/12,제조업
주식회사씨엠일공일,082870,2018/12,부동산업
주식회사씨엠테크,064740,2018,
주식회사씨엠토건,064179,2018/12,건설업
주식회사씨오텍,053218,2018/12,제조업
주식회사씨와이,085617,2018/12,제조업
주식회사씨와이더블유,029901,2018,
주식회사씨원,091563,2018/12,부동산업
주식회사씨유박스,086399,2018/12,정보통신업
주식회사씨이에스,051485,2018/12,"전문, 과학 및 기술 서비스업"
주식회사씨이케이,087196,2018/12,제조업
주식회사씨제스엔터테인먼트,070644,2018/12,"전문, 과학 및 기술 서비스업"
주식회사씨제이라이브시티,080312,2018/12,정보통신업
주식회사씨제이비엔터컴,080225,2018/12,정보통신업
주식회사씨제이스틸,062312,2018,
주식회사씨제이에스,073938,2018,
주식회사씨제이프로텍,076532,2018/12,제조업
주식회사씨제이헬로비전강원방송,041672,2018,
주식회사씨지아이홀딩스,089905,2018/12,"전문, 과학 및 기술 서비스업"
주식회사씨지주택,068284,2018/12,건설업
주식회사씨지테크,068985,2018/12,제조업
주식회사씨케이,077521,2018,
주식회사씨케이그룹,057264,2018/12,건설업
주식회사씨케이솔루션,083368,2018/12,제조업
주식회사씨케이앤장,085556,2018/12,부동산업
주식회사씨케이월드,083152,2018/12,부동산업
주식회사씨케이제이,065893,2018/12,제조업
주식회사씨케이텍,076672,2018/12,제조업
주식회사씨케이홀딩스,076854,2018,
주식회사씨큐로,066977,2018,
주식회사씨텍,010060,2018/12,"전기, 가스, 증기 및 공기조절 공급업"
주식회사씨텍시스템,066609,2018/12,제조업
주식회사씨트립코리아,088080,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
주식회사씨티,073289,2018/12,부동산업
주식회사씨티씨,053876,2018,
주식회사씨티씨그린,066822,2018/12,도매 및 소매업
주식회사씨티웰,091038,2018/12,부동산업
주식회사씨티푸드,091238,2018/12,제조업
주식회사씨프로,018192,2018/12,제조업
주식회사씨피에프,063104,2018/12,도매 및 소매업
주식회사씨피에프엘씨,091317,2018/12,금융 및 보험업
주식회사씨피케이,073346,2018,
주식회사씬시어로지텍,090925,2018/12,운수 및 창고업
주식회사씽씽코리아,089676,2018/12,도매 및 소매업
주식회사씽크풀,020998,2018/12,정보통신업
주식회사아건산업,082726,2018/12,부동산업
주식회사아그로텍,060586,2018,
주식회사아난티코브,070113,2018/12,부동산업
주식회사아남약품,041842,2018/12,도매 및 소매업
주식회사아너스,082103,2018/12,제조업
주식회사아네스토,091617,2018/12,제조업
주식회사아노토코리아,087444,2018/12,도매 및 소매업
주식회사아다,075860,2018/12,제조업
주식회사아다마스,073107,2018,
주식회사아다스트리아코리아,074142,2018/12,도매 및 소매업
주식회사아델,074244,2018/12,건설업
주식회사아델리안건설,053309,2018,
주식회사아델휴,074973,2018,
주식회사아도니스,018195,2018/12,"예술, 스포츠 및 여가관련 서비스업"
주식회사아들과딸,081426,2018/12,정보통신업
주식회사아또인터내셔날,018196,2018/12,도매 및 소매업
주식회사아라드네트웍스,085324,2018/12,정보통신업
주식회사아라디엔씨,072538,2018,
주식회사아라마루,077230,2018,
주식회사아라아이씨씨,053533,2018,
주식회사아라연,077085,2018,
주식회사아라진,082276,2018,
주식회사아람디엔씨,087487,2018/12,부동산업
주식회사아람시티,082024,2018/12,부동산업
주식회사아람이앤피,091690,2018/12,금융 및 보험업
주식회사아람주택,078520,2018/12,부동산업
주식회사아레나파크개발,056232,2018,
주식회사아로마티카,091468,2018/12,제조업
주식회사아로시코리아,070491,2018/12,부동산업
주식회사아론,059878,2018/12,제조업
주식회사아르미안,088648,2018/12,도매 및 소매업
주식회사아르피나,064701,2018/12,숙박 및 음식점업
주식회사아름다운사람들,087265,2018/12,부동산업
주식회사아름드리,078634,2018/12,부동산업
주식회사아름방송네트워크,021313,2018/12,정보통신업
주식회사아름씨앤디,077380,2018/12,부동산업
주식회사아름테크,088126,2018/12,건설업
주식회사아리랑주류,090152,2018/12,도매 및 소매업
주식회사아리생명공학,090396,2018/12,제조업
주식회사아리아나,081735,2018/12,숙박 및 음식점업
주식회사아리안,057931,2018,
주식회사아리예스코리아,069830,2018/12,제조업
주식회사아마란타스,069356,2018,
주식회사아모,089846,2018/12,제조업
주식회사아모렉스리조트,040561,2018/12,숙박 및 음식점업
주식회사아모센스,069838,2018/12,제조업
주식회사아모스아인스가구,064734,2018/12,제조업
주식회사아모제에프앤엘,069753,2018/12,숙박 및 음식점업
주식회사아무르,046511,2018/12,부동산업
주식회사아무스,089922,2018/12,부동산업
주식회사아미고개발,039877,2018/12,부동산업
주식회사아미재,074182,2018/12,운수 및 창고업
주식회사아미코스메틱,077656,2018/12,제조업
주식회사아발론,076297,2018/12,숙박 및 음식점업
주식회사아벤트리알앤엠,062441,2018/12,부동산업
주식회사아보네,087783,2018/12,제조업
주식회사아비아투어,091788,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
주식회사아산,077236,2018,
주식회사아산금창,074636,2018/12,제조업
주식회사아산정밀,081254,2018/12,제조업
주식회사아성,081570,2018/12,운수 및 창고업
주식회사아성,071021,2018/12,제조업
주식회사아성다이소,029811,2018/12,도매 및 소매업
주식회사아성유니텍,080344,2018/12,제조업
주식회사아성유통,053026,2018/12,부동산업
주식회사아성코퍼레이션,076476,2018/12,도매 및 소매업
주식회사아성프라텍,026405,2018/12,제조업
주식회사아세아건영,082749,2018/12,부동산업
주식회사아세아세라텍,018202,2018/12,제조업
주식회사아세아스틸,018203,2018/12,제조업
주식회사아세아스틸,049976,2018,
주식회사아세아철강,018204,2018/12,제조업
주식회사아세코,056652,2018/12,도매 및 소매업
주식회사아셈테크,085168,2018/12,도매 및 소매업
주식회사아소리빙,080117,2018/12,도매 및 소매업
주식회사아스코,087396,2018/12,제조업
주식회사아스터개발,090357,2018/12,부동산업
주식회사아스톤에셋,058471,2018/12,운수 및 창고업
주식회사아스트로개발,064854,2018/12,부동산업
주식회사아스트로젠,084906,2018/12,"전문, 과학 및 기술 서비스업"
주식회사아스플로,045430,2018/12,제조업
주식회사아시시,073226,2018/12,숙박 및 음식점업
주식회사아시아,071382,2018/12,제조업
주식회사아시아건설,070806,2018,
주식회사아시아드종합개발,050923,2018/06,부동산업
주식회사아시아디앤씨,083128,2018/12,운수 및 창고업
주식회사아시아로지스,087311,2018/12,운수 및 창고업
주식회사아시아전관,047371,2018/12,제조업
주식회사아시안룩스,061487,2018/12,제조업
주식회사아시안상사,052110,2018,
주식회사아신개발,084923,2018/12,부동산업
주식회사아에라,018207,2018/12,부동산업
주식회사아엠비하이드로릭스,066584,2018/12,제조업
주식회사아영통상,067296,2018/12,부동산업
주식회사아우건이앤씨,046331,2018/12,부동산업
주식회사아우름,089111,2018/12,부동산업
주식회사아우토반브이에이지,067626,2018/12,도매 및 소매업
주식회사아우토플라츠,066401,2018/12,도매 및 소매업
주식회사아우트로,067290,2018,
주식회사아워서킷,074064,2018/12,제조업
주식회사아원디앤씨,074359,2018,
주식회사아윰,090549,2018/12,"사업시설 관리, 사업 지원 및 임대 서비스업"
주식회사아이가코리아,075727,2018,
주식회사아이넥,082418,2018/12,도매 및 소매업
주식회사아이노즈,078197,2018/12,제조업
주식회사아이더,069431,2018/12,제조업
주식회사아이덴티티게임즈,062374,2018/12,정보통신업
주식회사아이델,078883,2018/12,제조업
주식회사아이들,048297,2018,
주식회사아이디,089571,2018/12,부동산업
주식회사아이디개발,086928,2018/12,부동산업
주식회사아이디에스글로벌,062943,2018,
주식회사아이로보,089224,2018/12,제조업
주식회사아이리시스,089346,2018/12,"전문, 과학 및 기술 서비스업"
주식회사아이린냉장,015443,2018,
주식회사아이맘,087856,2018/12,부동산업
주식회사아이밸리,078694,2018/12,부동산업
주식회사아이보리,038987,2018/12,제조업
주식회사아이비머티리얼즈,065726,2018,
주식회사아이비엘홀딩스,090169,2018/12,"전문, 과학 및 기술 서비스업"
주식회사아이비주택개발,076198,2018/12,부동산업
주식회사아이비케이시스템,042700,2018/12,정보통신업
주식회사아이비코스메틱,090859,2018/12,제조업
주식회사아이빌씨앤씨,076370,2018/12,건설업
주식회사아이셈,073356,2018/12,제조업
주식회사아이솔테크놀로지,018210,2018,
주식회사아이스퀘어,073344,2018,
주식회사아이스크림에듀,065760,2018/12,정보통신업
주식회사아이스트로,024689,2018/12,제조업
주식회사아이슬,081309,2018/12,부동산업
주식회사아이씨알,081673,2018/12,"전문, 과학 및 기술 서비스업"
주식회사아이씨엘,069692,2018/12,부동산업
주식회사아이씨엘,091470,2018/12,도매 및 소매업
주식회사아이씨티케이,082958,2018,
주식회사아이아이컴바인드,077974,2018/12,제조업
주식회사아이알에스씨,091025,2018/12,도매 및 소매업
주식회사아이알엠,073953,2018,
주식회사아이앤비코퍼레이션,070677,2018,
주식회사아이앤에스공간,086854,2018/12,부동산업
주식회사아이앤유케어,090815,2018/12,도매 및 소매업
주식회사아이앤피,041944,2018/12,제조업
주식회사아이언,048411,2018,
주식회사아이언그레이,063086,2018/12,부동산업
주식회사아이언홀딩스,086674,2018/12,부동산업
주식회사아이에스개발,089777,2018/12,부동산업
주식회사아이에스산업,066105,2018/12,부동산업
주식회사아이에스스틸,044410,2018/12,제조업
주식회사아이에스아이,066152,2018/12,제조업
