구분,항목,자산(*),자산(*),자산(*),자산(*),당좌자산(*),당좌자산(*),당좌자산(*),당좌자산(*),유동자산(*),유동자산(*),유동자산(*),유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),부채(*),부채(*),부채(*),부채(*),유동부채(*),유동부채(*),유동부채(*),유동부채(*),장기차입금(*),장기차입금(*),장기차입금(*),장기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),사채,사채,사채,사채,현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),자본(*),자본(*),자본(*),자본(*),매출채권(*),매출채권(*),매출채권(*),매출채권(*),매출원가(*),매출원가(*),매출원가(*),매출원가(*),재고자산(*),재고자산(*),재고자산(*),재고자산(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출총이익(손실),매출총이익(손실),매출총이익(손실),매출총이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),이자비용,이자비용,이자비용,이자비용,차입금평균이자율,차입금평균이자율,차입금평균이자율,차입금평균이자율,유형자산(*),유형자산(*),유형자산(*),유형자산(*)
(주)코메카,019282,,,6600651,,,,1279704,,,,1786380,,,,4814271,,,,5898911,,,,1867312,,,,3843337,,,,0,,,,0,,,,329378,,,,0,,,,701740,,,,947923,,,,6552774,,,,506676,,,,569940,,,,6687325,,,,134552,,,,-435388,,,,-582636,,,,229197,,,,128702,,,,6.7,,,,4429723,
(주)코멕,028232,,,,10483410,,,,2406168,,,,4083395,,,,6400015,,,,7125916,,,,4022432,,,,2864000,,,,3052500,,,,0,,,,425975,,,,305250,,,,3357494,,,,965591,,,,7828417,,,,1677227,,,,973378,,,,9000318,,,,1171901,,,,198523,,,,76111,,,,-252514,,,,298763,,,,10.1,,,,5721137
(주)코모텍,019284,14407876,14768154,13925390,13984635,1999104,2520786,2543931,2683275,6829306,7265673,6332693,6986842,7578570,7502481,7592697,6997793,11756166,12072747,11157790,11087308,10439520,11338295,10679554,10605207,1098312,386296,143000,85800,5592275,6068569,5383818,5243657,0,0,0,0,25037,12002,18739,70631,0,0,0,0,2651711,2695407,2767600,2897327,1637726,1960511,1987626,1846511,9566804,11797415,13437494,15360605,4830203,4744887,3788762,4303567,584226,642221,676589,668451,11317373,13070559,14716605,16719031,1750569,1273144,1279111,1358425,1166344,630923,602522,689974,104318,43696,72193,129727,12681,-13035,6737,51892,848412,718459,626664,588114,25.36,10.93,10.46,10.83,6769731,6923371,7160966,6596289
(주)코스모건설,039730,,,,8359116,,,,1116571,,,,8018875,,,,340241,,,,7347964,,,,7342964,,,,0,,,,5500000,,,,0,,,,245353,,,,152000,,,,1011152,,,,176293,,,,8971333,,,,6902304,,,,434496,,,,9716048,,,,744715,,,,310219,,,,171877,,,,165142,,,,97063,,,,3.53,,,,56782
(주)코스모글로벌,030689,,,,25342129,,,,7429086,,,,8468472,,,,16873656,,,,13210642,,,,10241435,,,,0,,,,8400000,,,,0,,,,526941,,,,1500000,,,,12131487,,,,2481492,,,,8152104,,,,1039386,,,,1392216,,,,9813473,,,,1661369,,,,269152,,,,107047,,,,-894270,,,,313230,,,,7.46,,,,16088397
(주)코스모브리지,012380,,,17749616,12944101,,,6788691,3061721,,,7340655,3925571,,,10408961,9018530,,,8640096,9737381,,,6121169,7963892,,,2294700,1585020,,,3803285,5162673,,,0,0,,,753539,5060,,,1302500,1185000,,,9109520,3206721,,,4763841,2555613,,,4176011,6781058,,,551964,863850,,,3700190,3563182,,,7177024,5836587,,,3001013,-944472,,,-699178,-4507654,,,-747849,-6018418,,,-193959,-748479,,,395062,480963,,,12.96,7.49,,,2281817,2891340
(주)코스모이엔지,011117,1580244,2043295,1529588,,699733,1509438,259611,,699733,1509438,373332,,880511,533858,1156256,,483556,915140,1942039,,411945,892835,785453,,49306,0,0,,100000,820450,607935,,0,0,0,,57842,206710,25068,,0,0,0,,1096688,1128155,-412450,,516,1299015,198773,,4534469,1493622,2407228,,0,0,113721,,998711,1177126,776703,,5236297,2795253,1762949,,701828,1301631,-644279,,-296883,124505,-1420982,,-281074,-134095,-1540605,,-403491,148867,-181642,,7805,8589,128695,,10.46,1.77,10.04,,80470,69626,84888,
(주)코스모정밀,019297,11896374,14212316,,,2281609,2804842,,,5357879,6634716,,,6538495,7577599,,,9854863,12737676,,,6415463,10713058,,,3192426,1708529,,,888022,4077833,,,0,0,,,123425,501378,,,0,0,,,2041511,1474640,,,812167,2022317,,,8530117,11184224,,,3076269,3829875,,,1191634,1687881,,,10445306,13023998,,,1915189,1839774,,,723555,151893,,,230376,-566871,,,-42419,377954,,,480377,666597,,,18.43,10.37,,,3842066,4040214,,
(주)코스모정보통신,011174,,,,6898500,,,,5584223,,,,5584223,,,,1314277,,,,4089395,,,,3789395,,,,300000,,,,2220830,,,,0,,,,8701,,,,373263,,,,2809105,,,,2278196,,,,1538513,,,,0,,,,1714059,,,,2344515,,,,806002,,,,-908057,,,,-4319648,,,,0,,,,36936,,,,2.93,,,,509863
(주)코스모코스,024792,19682031,26875092,41977236,46910213,7846266,8442899,11537926,15348806,13201216,17181096,27026679,25063535,6480815,9693996,14950557,21846678,16738053,20290928,33237075,33274960,15652988,16577230,24102642,28548597,958556,3646587,7252493,2814947,6176000,6420177,12139519,13810498,0,0,0,0,426749,345932,641539,478757,133859,198000,513640,870000,2943978,6584164,8740161,13635253,5621426,7254234,9723636,9530272,14595633,23446943,33462063,45144212,5354950,8738197,15488753,9714729,7505115,12211295,16619583,22034524,24515347,40562710,54214371,76586238,9919713,17115768,20752308,31442026,2414598,4904472,4132724,9407502,1353949,2614943,2928212,5061285,403102,-80817,295608,-162782,368078,586016,957179,1140962,10.32,6.81,6.5,6.34,5976513,8423594,11088091,15699391
(주)코스모타워,030148,,,,11896810,,,,360245,,,,360245,,,,11536564,,,,12848646,,,,3790921,,,,7636230,,,,3110000,,,,0,,,,96963,,,,0,,,,-951837,,,,0,,,,0,,,,0,,,,1095979,,,,693066,,,,693066,,,,-402913,,,,-979353,,,,-574972,,,,582787,,,,10.49,,,,11535118
(주)코스콤,019963,,,194563538,209503341,,,73970516,69379389,,,73970516,69379389,,,120593022,140123952,,,97704183,98758116,,,56936252,71432661,,,0,0,,,0,0,,,0,0,,,1653344,2844911,,,38842309,20527005,,,96859355,110745225,,,14707128,21848076,,,0,0,,,0,0,,,162083533,171021535,,,176526264,192398429,,,176526264,192398428,,,14442731,21376893,,,12813145,16554280,,,139585,1191567,,,6267731,5924986,,,35.5,20.03,,,67921386,94473976
(주)코스틸,019300,60858541,79895937,78423022,96348435,14902800,42917409,34758315,45126663,23031294,50625859,45299817,62974529,37827247,29270078,33123205,33373906,43767964,79453205,61306150,76562224,33835865,71621163,50980500,50945413,9644682,7697547,4039707,6597382,16650000,45121281,28166747,22306669,0,0,0,0,227062,222096,1552277,11683772,5207480,13116388,8905100,6769000,17090577,442732,17116872,19786211,8419809,18145167,13872764,17470762,116600453,116367169,119434640,139255922,8128493,7708449,10541501,17847866,8647087,7663095,8425884,10182737,135601726,130976999,142774406,167255743,19001272,14609831,23339765,27999821,10354185,6946736,14913881,17817084,5759247,-17645172,2119995,2665992,-1189168,-4967,1330181,10131495,3496540,4084295,5991764,4893802,26.2,9.44,12.35,11.61,24344573,26171891,24425650,23134985
(주)코스팩,030725,,,,7159708,,,,2670282,,,,4033138,,,,3126570,,,,4242521,,,,4065238,,,,0,,,,2366000,,,,0,,,,73879,,,,815000,,,,2917187,,,,1686586,,,,6787927,,,,1362856,,,,886460,,,,8017832,,,,1229904,,,,343444,,,,136662,,,,-111863,,,,137492,,,,11.62,,,,3122759
(주)코스페이스,029717,,,,11693826,,,,3573465,,,,6234762,,,,5459064,,,,7432296,,,,6203341,,,,809694,,,,4200000,,,,0,,,,1011709,,,,0,,,,4261531,,,,1855796,,,,3546680,,,,2661297,,,,2110382,,,,5474195,,,,1927515,,,,-182867,,,,-395624,,,,-1302903,,,,314661,,,,12.56,,,,2423235
(주)코아비스,026834,22622397,26363434,23145118,22568331,10450375,14120581,10796506,10146091,14168745,16851982,13030932,12151504,8453651,9511453,10114186,10416827,16157240,19034015,15011406,12815906,12076025,16639097,14127870,12098503,3846137,2181211,716307,621800,4492493,6086078,6871294,7337872,0,0,0,0,186622,4861270,6065440,216737,2700000,345000,300000,4900000,6465156,7329420,8133712,9752425,6683403,9197920,5304472,4723914,26827658,27325660,39148694,42777926,3718371,2731400,2234427,2005413,2353039,3280684,2700603,2495743,33531840,33786209,43645966,47709553,6704182,6460549,4497272,4931627,4351144,3179865,1796669,2435884,3387998,1585684,626123,1556753,-340074,4674648,1204170,-5848703,1083040,1086601,1155438,830874,25.98,13.09,14.58,10.69,6897716,7541366,8122192,8109378
(주)코아스웰,018728,19456171,25393434,25901287,31095704,5344961,11053733,9067338,13824066,12250672,16763639,18006441,21801605,7205499,8629795,7894846,9294100,14283022,17789587,17384100,20231447,10133502,15087549,15443912,18289428,3742740,2294870,1543390,1344688,102500,956250,9227891,8277656,0,0,0,0,1070242,2309328,85910,142151,942154,861556,856415,500000,5173150,7603847,8517186,10864257,2484835,7370187,7672849,13432650,35563296,54940336,31811146,41978248,6905711,5709906,8939103,7977538,5066633,6026010,7330757,9137188,41561557,63213076,40807290,54917037,5998262,8272740,8996144,12938789,931629,2246730,1665387,3801601,1280812,1490512,913340,2579712,688662,1239085,-2223417,56241,459242,537445,637244,873787,23.89,15.15,9.09,8.57,5122420,4623379,4167994,5333081
(주)코아이십일,040303,,,,13832536,,,,2705144,,,,13737905,,,,94631,,,,13491367,,,,797085,,,,12692000,,,,443822,,,,0,,,,188046,,,,0,,,,341169,,,,2453673,,,,3767049,,,,11032761,,,,203130,,,,3955914,,,,188865,,,,-14265,,,,-15554,,,,130379,,,,0,,,,0,,,,41902
(주)코엔텍,018601,78635231,73148918,70817753,66153539,7749118,5894051,6642545,5007389,7749118,5930525,6687729,5052195,70886113,67218392,64130025,61101345,57803146,52763304,50189342,41086499,22549709,24149753,18575313,18968286,34897500,28072435,27273570,16527600,6699163,7750000,9000000,11500000,0,0,0,0,5064332,236128,164683,159755,250,250,600275,0,20832084,20385614,20628411,25067040,2111538,5541771,5830524,4953686,5499786,13281636,12810300,16236843,0,36474,45183,44806,2134256,1831860,2157049,2288949,9323872,21295218,20358028,26768312,3824086,8013582,7547727,10531469,1689830,6181723,5390678,8242519,571399,192778,242797,3695801,4743218,-4828204,-71445,-4928,2146903,4723133,4215130,3333389,10.32,12.2,11.22,9.44,69931637,66190897,63681953,59411307
(주)코오롱스포렉스,010580,116933120,107156781,89291559,86490194,7000842,5048086,2574613,2052445,13593748,5491484,3010919,2525946,103339372,101665297,86280640,83964248,103714077,90489535,78215525,70355572,51858852,50374767,25711172,20712427,14957311,3273867,13500000,12000000,37058890,20500599,12000000,6500000,0,0,0,0,480016,290405,648114,570760,1027676,1223775,65000,50000,13219043,16667246,11076034,16134623,1622711,1215824,902265,774552,19732887,23939395,19405303,20891006,6592906,443397,436306,473501,28734122,2523582,2338778,2047074,21515453,24108908,21177279,23120661,1782567,169513,1771976,2229655,-26951556,-2354070,-566802,182581,-34266076,-6094663,-5955097,-1830814,309934,-189610,357709,-77355,6785305,5752181,2922463,1968123,24.36,15.18,11.86,8.95,101168491,98330767,84521273,82531909
(주)코오롱티엔에스,019311,88064637,90453173,85411390,33196094,22828236,37856909,23003666,9055703,29378075,38305339,23583309,9293713,58686563,52147834,61828081,23902381,61875387,64860329,60206876,222348230,34559066,17367610,39237089,218794205,24953750,21450753,19250000,0,23963082,6796856,4000000,113945225,0,0,0,0,231247,385609,1178853,2189141,5263342,23290922,5381997,1000000,26189250,25592844,25204514,-189152137,6918886,4723500,8724765,3520958,69589317,71789527,81589663,47191683,6549839,448430,579643,238009,2252000,2269845,2373518,5459386,77470294,82100855,90120522,39860572,7880977,10311329,8530859,-7331111,5628977,8041484,6157341,-12790497,256273,-3216158,367171,-151966478,114044,154362,793244,1279222,7178043,6417598,5870451,18886561,26.75,11.51,10.83,23.12,19452443,12587514,18648707,15463044
(주)코우,012617,8867244,12299102,14811300,17436247,3595448,6179605,7553880,9554789,4420837,7139377,8417601,10388677,4446407,5159726,6393699,7047570,4467361,7320805,9035059,10728546,2771606,4300987,4131097,5341744,913000,1960000,3180200,2345000,0,0,1842855,1987046,0,0,0,0,726273,1857929,1759485,3961449,0,0,0,0,4399882,4978298,5776241,6707701,2854361,3997399,4273278,4184146,16238454,17874589,19443605,22288997,825388,959771,863721,833887,1649947,1754489,2439928,3690214,18347503,20772653,22748878,27388913,2109049,2898064,3305273,5099915,459102,1143575,865345,1409701,366924,578415,520530,931460,599020,1131656,-98444,2201964,99809,137428,182675,311684,21.86,9.57,5.23,6.66,4144395,4989928,5832923,6216295
(주)코원메탈,039263,,,,11076678,,,,3695334,,,,5423051,,,,5653627,,,,7300004,,,,5879928,,,,1380000,,,,4163495,,,,0,,,,128744,,,,580000,,,,3776673,,,,2923950,,,,18485306,,,,1727716,,,,1611962,,,,22637025,,,,4151720,,,,2539757,,,,1636497,,,,65699,,,,313987,,,,11.33,,,,4735604
(주)코원시스템,012650,,,7724026,11981024,,,3678938,4207905,,,4402829,5858556,,,3321197,6122468,,,1135656,1736536,,,1095334,1633405,,,0,0,,,0,0,,,0,0,,,628946,1583014,,,0,0,,,6588370,10244488,,,2997401,2659355,,,4905678,10875161,,,723891,1650651,,,1542994,2768966,,,8454860,16811353,,,3549182,5936192,,,2006188,3167226,,,1789051,3581216,,,-1750016,954068,,,822,0,,,0,0,,,310456,341131
(주)코이넬,030085,,,,9011029,,,,2792846,,,,4844372,,,,4166657,,,,7105829,,,,5691148,,,,613553,,,,3758721,,,,0,,,,1182,,,,0,,,,1905200,,,,2742311,,,,4798329,,,,2051526,,,,1525616,,,,5693441,,,,895113,,,,-630503,,,,-1636029,,,,-35991,,,,444404,,,,17.18,,,,1189895
(주)코크렙제1호기업구조조정부동산투자회사,030603,,,,247865338,,,,16100902,,,,16100902,,,,231764436,,,,114036057,,,,9849857,,,,81663000,,,,0,,,,0,,,,5808071,,,,10000000,,,,133829281,,,,0,,,,0,,,,0,,,,6846578,,,,19943768,,,,19943768,,,,13097190,,,,9122092,,,,5808071,,,,4115075,,,,10.08,,,,229833631
(주)코파,012317,909323,6252896,7489573,3543711,645670,3666574,4370036,1724818,645670,3666574,4520857,2647950,263653,2586322,2968716,895761,111099,196465,2959521,4138984,111099,196465,657721,1592976,0,0,0,0,0,0,0,848458,0,0,0,0,280121,761943,163175,76773,0,1400000,1740000,108300,798224,6056431,4530052,-595272,345549,1510686,2442947,1341129,2201325,5219644,2232221,3569757,0,0,150821,923132,406330,1770595,1847358,3499766,2838985,7317218,2462465,4007642,637660,2097574,230244,437885,231330,326979,-1617114,-3061881,208224,423305,-1526379,-5125324,280121,481822,-598768,-86402,0,104,125344,337813,0,0,11.39,12.87,219473,496352,298990,180592
(주)코파트,026881,,,,7635335,,,,2314478,,,,4551470,,,,3083865,,,,6047566,,,,3630725,,,,2156000,,,,2129605,,,,0,,,,694304,,,,58000,,,,1587769,,,,1542238,,,,4614938,,,,2236993,,,,1400759,,,,6004550,,,,1389613,,,,-11146,,,,-126358,,,,432084,,,,227843,,,,10.63,,,,3036109
(주)코포산업,021399,,,8125252,8233180,,,2423948,1885074,,,5125678,4619433,,,2999573,3613747,,,6961360,7520479,,,6888160,7447279,,,0,0,,,4280136,5713399,,,0,0,,,8886,183117,,,15000,105000,,,1163891,712701,,,1255377,351017,,,11022863,10277080,,,2701731,2734360,,,3088202,3109522,,,14853218,13405028,,,3830355,3127948,,,742153,18425,,,384674,-451190,,,-439140,174231,,,457531,456992,,,21.38,9.15,,,1080183,860405
(주)코프마,011366,,950648,1040739,1468548,,249912,515691,877638,,567824,550591,933522,,382824,490148,535025,,439530,457899,851196,,392162,411118,807574,,0,0,0,,97346,106049,593000,,0,0,0,,6260,3998,123360,,0,0,0,,511118,582840,617352,,245495,516398,241195,,811971,1073367,677024,,317912,34901,55884,,589676,634506,449164,,1457214,1786947,1202364,,645243,713580,525340,,55567,79074,76176,,47005,71721,44512,,1606,-2262,119362,,10448,9602,18194,,21.47,9.44,5.21,,275555,431621,469797
(주)콘도매직스,019319,,,22884810,25835537,,,1943589,2294988,,,1943589,2294988,,,20941220,23540549,,,26976618,32176645,,,3726618,7326645,,,23250000,24850000,,,0,0,,,0,0,,,9974,2712,,,0,0,,,-4091808,-6341109,,,0,0,,,0,0,,,0,0,,,1624451,904582,,,0,0,,,0,0,,,-1624451,-904582,,,-3112568,-2249301,,,2804,-7261,,,3109689,3625767,,,26.75,15.08,,,8053923,8015766
(주)콜스코,019932,,,4345144,,,,2025035,,,,2025035,,,,2320109,,,,3814314,,,,3225171,,,,480000,,,,214476,,,,0,,,,53017,,,,0,,,,530830,,,,462539,,,,12226068,,,,0,,,,2828107,,,,13829450,,,,1603381,,,,-1224726,,,,498243,,,,-231901,,,,123984,,,,35.71,,,,2274327,
(주)쿠스한트,029732,,,,15606692,,,,10789051,,,,13934060,,,,1672632,,,,9722914,,,,9515294,,,,0,,,,6090866,,,,0,,,,214581,,,,195000,,,,5883778,,,,9864336,,,,33659861,,,,3145009,,,,6061762,,,,43954336,,,,10294475,,,,4232713,,,,2693763,,,,-400440,,,,425276,,,,13.96,,,,935059
(주)큐릭스광진성동방송,038888,,,,13134579,,,,2075776,,,,2075776,,,,11058803,,,,5142439,,,,4415986,,,,0,,,,0,,,,0,,,,1187994,,,,30000,,,,7992140,,,,630235,,,,1003297,,,,0,,,,3447425,,,,5596534,,,,4593236,,,,1145811,,,,992264,,,,533437,,,,48969,,,,0,,,,6090015
(주)큐릭스네트웍스,019328,,,31601685,42206859,,,7734173,2575522,,,7785468,2644252,,,23816217,39562607,,,8728019,18666955,,,8430350,17904828,,,0,0,,,7348300,16048300,,,0,0,,,294563,1194010,,,0,0,,,22873665,23539903,,,878980,908494,,,6878075,11493014,,,51295,68729,,,966532,1454155,,,8482503,14144220,,,1604428,2651206,,,637896,1197051,,,122133,204643,,,-4342311,899447,,,154714,1221490,,,4.21,10.44,,,2021476,2833543
(주)큐릭스도봉강북방송,029662,,,,10071447,,,,9007489,,,,9007489,,,,1063958,,,,1901804,,,,1901804,,,,0,,,,1500000,,,,0,,,,627040,,,,0,,,,8169643,,,,563522,,,,2311644,,,,0,,,,832470,,,,3536009,,,,1224365,,,,391895,,,,124359,,,,-684560,,,,119342,,,,15.91,,,,870814
(주)큐알지오,012335,,515101,399914,162350,,286278,275576,129202,,383416,280776,129202,,131685,119138,33148,,133602,101901,124251,,133602,101901,124251,,0,0,0,,0,0,0,,0,0,0,,914,361,887,,0,0,0,,381498,298013,38099,,137000,145000,0,,191139,8880,19830,,97138,5200,0,,321519,102349,277993,,234010,45920,25864,,42871,37040,6034,,-278648,-65309,-271959,,-278707,-83485,-259914,,-7090,-553,527,,0,0,0,,0,0,0,,71085,80940,25148
(주)큐에스아이,029774,,,,11757205,,,,1306460,,,,2027082,,,,9730123,,,,6344620,,,,1889480,,,,2759589,,,,1067877,,,,0,,,,893982,,,,208406,,,,5412585,,,,120829,,,,4301868,,,,720622,,,,1186371,,,,1534297,,,,-2767571,,,,-3953942,,,,-4097587,,,,-2256592,,,,215624,,,,8.09,,,,9617288
(주)큐컴,012107,2320862,5583507,,,1274021,4041825,,,1609986,4952767,,,710876,630741,,,1367010,2799130,,,953578,2246745,,,370000,491600,,,0,3,,,0,0,,,233683,440462,,,12514,940799,,,953853,2784377,,,933508,2661541,,,3166880,8251754,,,335966,910942,,,1068186,1520046,,,4487454,10686769,,,1320575,2435016,,,252388,914970,,,180437,710615,,,147915,206779,,,16581,30014,,,,6.11,,,42356,46500,,
(주)크라운스낵,026889,38138887,34734832,27708407,22300837,10954831,13390629,10050860,8141065,12178011,14890486,11470346,9808087,25960875,19844346,16238061,12492749,38609990,35315423,28394942,18996202,11955707,16205746,13255464,12795305,25417884,17858044,13695530,4066347,0,0,0,0,0,0,0,0,1686641,125092,461736,121613,0,0,0,0,-471103,-580591,-686535,3304634,9220014,13066112,9466956,8032266,48458128,46584631,43520223,40679914,1223181,1499857,1419486,1667023,989714,1128024,897074,940766,52249914,51024592,47278339,45560543,3791787,4439961,3758116,4880628,2802073,3311938,2861042,3939862,1050869,-491063,-105944,3729974,210256,-1561550,336644,-340122,3257723,3303395,2458682,1433370,26.23,15.59,15.84,16.3,20999192,16335334,13567331,8393290
(주)크라이스,029813,,,,12506090,,,,554042,,,,7820317,,,,4685773,,,,9835634,,,,9635634,,,,200000,,,,9206437,,,,0,,,,49299,,,,0,,,,2670455,,,,211431,,,,19318281,,,,7266274,,,,1014547,,,,20923364,,,,1605083,,,,590536,,,,161435,,,,23547,,,,415450,,,,8.83,,,,4020414
(주)크레듀,038637,,,,7678248,,,,6454457,,,,6454457,,,,1223790,,,,1400443,,,,1300012,,,,0,,,,0,,,,0,,,,2896783,,,,0,,,,6277804,,,,1660889,,,,8071777,,,,0,,,,2464614,,,,13277290,,,,5205513,,,,2740899,,,,1924742,,,,1734951,,,,0,,,,0,,,,252716
(주)크레송,019334,,,,37200988,,,,27550371,,,,33414331,,,,3786657,,,,9521558,,,,8846761,,,,0,,,,0,,,,0,,,,3280184,,,,7142982,,,,27679430,,,,17305617,,,,15402899,,,,5863959,,,,13133898,,,,39615535,,,,24212636,,,,11078739,,,,9307316,,,,13354,,,,940,,,,0,,,,2171122
(주)크레아아이엔,013771,30700612,32965568,29207594,36254180,18334687,17407636,12508061,17278286,21375431,21413126,16710205,22090226,9325181,11552442,12497389,14163954,22248920,25384453,21238335,27056295,18349520,22010516,17822202,23415466,3637830,3055750,3113390,3241230,9593948,12415229,11703155,17655323,0,0,0,0,902341,277539,361935,847977,5246511,1420973,1714350,1152250,8451692,7581115,7969259,9197885,5278810,10769895,7067317,10330306,38957755,44333815,33271408,35270182,3040744,4005490,4202144,4811940,1141860,1379530,1552272,3357970,42821478,46687407,36634993,41020746,3863723,2353593,3363585,5750564,2721862,974062,1811313,2392594,1221461,23350,389748,928625,-9035748,-624801,84396,486041,1538677,1218536,1402878,1477516,23.26,8.49,9.26,8.27,6428005,9499185,9361448,11726129
(주)크레오건설,039084,,,,19298598,,,,6266803,,,,18164050,,,,1134548,,,,19031783,,,,19015049,,,,0,,,,10005000,,,,0,,,,579785,,,,0,,,,266815,,,,1232947,,,,1527497,,,,11897246,,,,733021,,,,2144904,,,,617407,,,,-115613,,,,-288495,,,,528224,,,,351163,,,,7.02,,,,176033
(주)크레온디자인,019336,,,14753513,11511284,,,3502737,334766,,,9660977,6466328,,,5092536,5044956,,,11323607,9689073,,,8512889,7859195,,,2000000,0,,,4200400,4980333,,,0,0,,,104144,1039,,,57962,6362,,,3429906,1822210,,,790007,245602,,,15761818,26679,,,6158240,6131562,,,8572992,1951897,,,26343366,839555,,,10581548,812877,,,2008556,-1139020,,,956792,-1607696,,,62835,-103105,,,691490,462574,,,22.3,8.27,,,4936970,4936970
(주)크로스텍,011831,9339994,36436372,14884325,5934639,7330807,16645544,8964444,1236470,8552073,29153155,9870469,2744834,787921,7283218,5013856,3189805,711497,27507620,22807410,17688369,329051,26044355,16790655,12566417,333000,1324500,1185750,27750,102000,12290607,4509255,5177135,0,0,0,0,654529,1012776,286349,122904,5700000,4000000,10000,150195,8628497,8928753,-7923085,-11753730,793991,9381015,9012875,1729431,7917527,43062017,27676783,9746102,1221266,12507611,906026,1508364,666377,2819034,7242135,4002885,8538176,47892344,25349015,10611355,620649,4830326,-2327769,865253,-45728,2011292,-9569903,-3137631,-48086,247985,-16829657,-5032914,638541,358248,-726427,-163446,20930,1381474,1338427,1269877,9.62,19.66,10.59,11.11,222578,4254283,3501748,2703701
(주)크리스탈부페,039160,,,,7411936,,,,559817,,,,575450,,,,6836486,,,,8334602,,,,3494602,,,,4440000,,,,3203562,,,,0,,,,18700,,,,430693,,,,-922666,,,,47889,,,,753757,,,,15632,,,,361474,,,,1343889,,,,590133,,,,228659,,,,1014,,,,17733,,,,268999,,,,7.04,,,,6235488
(주)크린랩,019339,17275861,22811301,23561184,24523471,6507709,6848873,7733047,9613171,9283101,10285322,11331750,12100128,7992761,12525979,12229434,12423343,5330248,8878415,9366966,9582960,3595312,3193317,3909022,5374858,0,5000000,4375000,3000000,1000000,0,0,0,0,0,0,0,1571436,2362775,2427415,4016619,372369,0,650000,615000,11945613,13932887,14194218,14940511,4397615,4338426,4225314,4875091,13626476,16227841,18936949,20787683,2775392,3436449,3598703,2486957,9863660,11198886,13633342,11149627,25967537,30265264,34325834,35658099,12341061,14037423,15388885,14870416,2477401,2838536,1755543,3720789,1911001,1987273,826152,2376269,-2371047,791339,64639,1589205,174079,276211,378007,305184,34.82,9.21,8.06,8.28,3076813,8453908,8090216,9070970
(주)큰길,019342,73718768,70011445,67036567,67654908,5349574,2193687,1813876,1936082,5912302,2989419,2212184,2194563,67806466,67022026,64824384,65460345,62904299,59997234,56098705,54908224,36668234,28244460,21009971,19831473,0,0,0,0,24475957,21230731,15067278,14666972,0,0,0,0,331127,622887,350779,672704,3627228,666756,579689,208200,10814469,10014211,10937862,12746684,327013,255338,23141,16156,19739134,20382230,18496685,15656196,562729,795732,398308,258481,11564342,11573391,11385908,9813118,32232706,34156133,32362054,28774697,12493572,13773903,13865369,13118501,929231,2200512,2479460,3305383,-298143,-800258,923651,1808822,-80905,291760,-272108,321926,3297420,2682235,1518540,1094423,24.48,11.14,8.37,7.36,51314858,51134893,50574145,50234742
(주)클레스트라하우저만,019347,,,7455662,7259460,,,4416619,4162751,,,5069517,5070690,,,2386144,2188769,,,3604604,3344822,,,2609009,2208445,,,143426,120116,,,0,0,,,0,0,,,2145394,1802840,,,0,0,,,3851058,3914638,,,2413418,2453125,,,8342995,7831612,,,652899,907939,,,1775051,1676473,,,11000489,10037207,,,2657494,2205595,,,882442,529123,,,875129,463580,,,428258,-342554,,,20508,5322,,,28.6,4.04,,,1902501,1723395
(주)클레퍼,026899,,,,16928025,,,,10654808,,,,16331573,,,,596452,,,,24652055,,,,2975935,,,,39977000,,,,0,,,,0,,,,1792372,,,,30000,,,,-7724030,,,,11235358,,,,8274225,,,,5676765,,,,6609993,,,,18244949,,,,9970723,,,,3360730,,,,-200922,,,,1488859,,,,2032350,,,,19.78,,,,201860
(주)클릭티브이,019348,,,13011043,11187052,,,4300324,2680489,,,9395685,6396213,,,3615358,4790838,,,655929,2387465,,,565465,2284966,,,0,0,,,0,292465,,,0,0,,,47221,35292,,,360000,50000,,,12355114,8799587,,,306182,2446381,,,2012124,6681307,,,5095361,3715724,,,4103397,2207582,,,1741288,7272965,,,-270836,591659,,,-4374233,-1615923,,,-4258392,-3292482,,,-4700714,-11929,,,455,5954,,,0,4.07,,,1336108,1064213
(주)클릭히어,011428,,,,1556791,,,,214392,,,,214392,,,,1342399,,,,1295490,,,,1295490,,,,0,,,,1217843,,,,0,,,,163470,,,,40000,,,,261301,,,,6881,,,,84078,,,,0,,,,571653,,,,374984,,,,290907,,,,-280746,,,,-2810746,,,,127534,,,,58662,,,,9.63,,,,1323646
