구분,항목,자산(*),자산(*),자산(*),자산(*),당좌자산(*),당좌자산(*),당좌자산(*),당좌자산(*),유동자산(*),유동자산(*),유동자산(*),유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),부채(*),부채(*),부채(*),부채(*),유동부채(*),유동부채(*),유동부채(*),유동부채(*),장기차입금(*),장기차입금(*),장기차입금(*),장기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),사채,사채,사채,사채,현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),자본(*),자본(*),자본(*),자본(*),매출채권(*),매출채권(*),매출채권(*),매출채권(*),매출원가(*),매출원가(*),매출원가(*),매출원가(*),재고자산(*),재고자산(*),재고자산(*),재고자산(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출총이익(손실),매출총이익(손실),매출총이익(손실),매출총이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),이자비용,이자비용,이자비용,이자비용,차입금평균이자율,차입금평균이자율,차입금평균이자율,차입금평균이자율,유형자산(*),유형자산(*),유형자산(*),유형자산(*)
(주)한성피앤아이,018771,14192434,16673335,19090239,27551847,4467449,6815022,7662583,11013782,4648277,7050225,8008780,11338816,9544157,9623110,11081460,16213031,8544490,8495855,8915625,12952369,8256945,8035138,8408108,12038470,0,0,0,593763,5113681,3362338,2714123,5300902,0,0,0,0,143628,1204538,79598,6083944,146300,0,0,0,5647945,8177480,10174615,14599477,3940569,4947733,7455452,4097929,18116185,22790180,25778220,30982655,180828,235203,346197,325033,1432630,1778621,2303149,2751946,24034783,28439736,30460741,39220375,5918598,5649556,4682521,8237721,4485968,3870935,2379372,5485775,3761901,3147777,2272685,4960813,-525982,1060909,-1124940,6004346,271552,179991,159492,93057,10.62,4.25,5.25,2.16,8170557,8508434,10118314,15153420
(주)한스,027565,11168910,10260440,11409124,13345786,5202285,1866236,7317382,8832481,7705456,4414409,8561470,10306228,3463454,5846031,2847654,3039558,3820804,2924582,2919651,3349143,3167183,2670810,2742776,3284457,0,0,0,0,0,0,0,0,0,0,0,0,147508,435715,3113375,1803579,0,0,800000,4300000,7348106,7335858,8489473,9996643,4621321,1077909,3120942,2639798,17836735,22946873,15600372,16189939,2503171,2548173,1244088,1473746,1156225,1073192,753495,800601,20960631,23345343,17947769,19556090,3123896,398470,2347397,3366151,1967670,-674722,1593902,2565550,1652569,-422248,1301378,2180487,-1185857,288207,2677660,-1309796,15470,82,67488,0,0,0,0,0,1499308,4087197,1779532,1527351
(주)한스이엔지,020336,,,16036934,17577221,,,1585611,1489557,,,2267861,2072326,,,13769073,15504896,,,15988568,16597773,,,10688889,10953079,,,4733348,4909059,,,8220233,8218539,,,0,0,,,280646,105481,,,0,0,,,48366,979449,,,1058659,1215836,,,10326386,10197430,,,682250,582769,,,2229013,2062106,,,12332841,13024765,,,2006455,2827335,,,-222557,765230,,,-1099910,33395,,,-89434,-175165,,,515355,665237,,,7.96,5.1,,,13453671,15174417
(주)한스코,019960,18417903,14244922,14286475,13208895,4767602,3546809,3034067,2245447,9969145,8523566,8253462,6857103,8448758,5721356,6033013,6351792,12259921,11333665,11184320,10274303,9940527,9490881,9533696,8791239,1817945,1273447,1019500,1015149,5249000,4875816,5043157,4503521,0,0,0,0,23957,3353,2842,853253,2673500,850000,42000,358000,6157982,2911257,3102155,2934592,1281321,1507990,2274860,565338,14546998,9634362,13323107,10105529,5201543,4976758,5219395,4611656,1617481,1413622,1623255,1392998,17165715,10362323,15614602,11927472,2618716,727961,2291495,1821943,1001235,-685661,668240,428945,276835,-971679,190899,-167563,-839180,-20604,-511,850411,755571,570603,541445,472025,21.38,8.63,8.87,8.15,5691573,5399107,5577749,6156036
(주)한스텝,011528,2959401,5338216,2416507,1439922,1201443,3185307,619370,85005,1542643,3526507,619370,85005,1416758,1811709,1797137,1354917,1970459,1808321,1176234,814110,1598684,1667341,1154734,803610,331440,140980,500,0,875387,50000,207959,368526,0,0,0,0,620754,232295,2096,1091,1350,423950,2100,0,988942,3529894,1240274,625811,426038,1225810,264852,41895,139250,208909,709124,225289,341200,341200,0,0,593356,2616641,2696868,1028692,793674,1402706,1024276,683677,654424,1193797,315153,458388,61068,-1422844,-2381715,-570304,9170,-1322721,-2293298,-589785,362508,-388459,-230199,-1005,67826,36096,20222,14819,11.24,5.16,10.13,5.14,280040,225965,402271,286796
(주)한신기전,020182,,,9125748,9039120,,,5841864,6066254,,,6504620,6724996,,,2621127,2314124,,,3417656,2487414,,,2605510,1974073,,,356053,283395,,,339596,339596,,,0,0,,,3010839,2535042,,,454306,1689394,,,5708092,6551706,,,1959479,1411531,,,19142522,14534686,,,662756,658742,,,1064678,1095790,,,22004030,16618204,,,2861509,2083518,,,1796831,987728,,,1449345,843614,,,852161,-475797,,,27845,16829,,,8.01,2.55,,,2055172,2010334
(주)한양,012769,,,,299996855,,,,130078623,,,,151434083,,,,148562771,,,,1405641194,,,,26677331,,,,0,,,,0,,,,0,,,,17303973,,,,69007808,,,,-1105644339,,,,21722540,,,,182004991,,,,21355460,,,,5690516,,,,153613616,,,,-28391375,,,,-34081891,,,,-224476969,,,,-1534108,,,,96448595,,,,0,,,,130446152
(주)한양정공,029556,,,,6040400,,,,2562828,,,,3137887,,,,2902512,,,,3744312,,,,2948820,,,,506435,,,,271249,,,,0,,,,519944,,,,273800,,,,2296088,,,,1735905,,,,11737270,,,,575060,,,,966858,,,,12742250,,,,1004980,,,,38123,,,,113787,,,,-29704,,,,30855,,,,7.94,,,,2734383
(주)한양컨트리클럽,018786,9652846,11710476,12061211,13097828,879534,952620,1412337,2453163,1031987,1137308,1557939,2563860,8620858,10573168,10503271,10533968,9097659,10922569,11431430,12452424,3408561,4437085,5087739,6247323,0,591946,334477,151569,1239997,1462210,1700000,2245642,0,0,0,0,67414,26120,63355,9277,0,0,0,0,555187,787907,629781,645404,50956,53383,51642,87011,1795196,2099369,2481565,2710454,152453,184688,145602,110697,7011555,7754068,8903478,9126613,10098394,11634579,13154423,14146758,8303199,9535210,10672858,11436303,1291643,1781143,1769380,2309690,934954,1182720,1141873,1515624,45789,-41295,37236,-54079,126767,100239,194836,182144,20.45,6.09,9.53,8.22,8233870,10064991,9771942,10089410
(주)한영주택,040310,,,,9999345,,,,1009592,,,,5350994,,,,4648351,,,,8769406,,,,255406,,,,7773000,,,,60000,,,,0,,,,852759,,,,0,,,,1229939,,,,0,,,,4125308,,,,4341402,,,,498781,,,,5688826,,,,1563518,,,,1064737,,,,629402,,,,820094,,,,415410,,,,10.61,,,,4547814
(주)한울,020216,6804779,8265380,11326416,12176804,2766604,3209520,4092277,5142219,3181644,3963150,4968128,5725028,3623135,4302229,6358289,6451776,5715460,6547453,9209015,9839267,4036587,4150023,6148691,6683230,1444700,2109700,2733180,2792600,816750,810465,3346436,3904718,0,0,0,0,264405,151519,125229,324686,168000,17000,190892,72500,1089320,1717926,2117401,2337537,1647161,1511240,1911830,2346611,10850227,13122062,15893317,21207816,415040,753631,875851,582810,1580752,2162027,2459201,3688676,12754873,15519783,18677370,25300274,1904646,2397721,2784053,4092458,323894,235694,324852,403782,157570,42887,99475,220136,-416836,-112886,-26290,199457,271164,310480,364900,403158,23.98,11.98,8.11,6.31,3266687,3883895,6068175,6074934
(주)한웅상사,030824,,,,11966191,,,,6031913,,,,11943581,,,,22610,,,,18131546,,,,18107534,,,,0,,,,9523638,,,,0,,,,4828727,,,,1350,,,,-6165355,,,,0,,,,2752919,,,,5911668,,,,298131,,,,4529524,,,,1776605,,,,1478474,,,,871700,,,,3527940,,,,670477,,,,14.08,,,,16498
(주)한원랜드,020219,,,62691968,80559002,,,61002499,15992819,,,61002499,79416269,,,1689469,1142734,,,65371107,83079136,,,65371107,57579136,,,0,25500000,,,11427371,7895797,,,0,0,,,4402,166029,,,0,11073286,,,-2679139,-2520134,,,0,385000,,,0,41733750,,,0,63423450,,,487890,3521730,,,487291,44667831,,,487291,2934080,,,-599,-587649,,,-1265744,159006,,,3087,161627,,,768130,49319,,,13.44,0.22,,,1672727,49777
(주)한원컨트리클럽,020221,22857388,22014724,22222338,22065980,242031,631115,1513332,2145444,344054,767778,1643313,2232637,22513334,21246945,20579025,19833344,18989102,18169792,18377422,17879306,3828095,2184395,3950022,2270165,31860,1250000,650000,1821140,2617273,391524,475257,648837,0,0,0,0,36980,45442,49790,11310,0,175329,1140000,1900000,3868286,3844932,3844916,4186675,16995,55049,45542,66350,3353418,4179332,4653971,5216093,102023,136664,129981,87192,2592734,3577208,3962645,4274343,6769015,8096524,9488132,10634986,3415597,3917193,4834161,5418893,822863,339984,871516,1144550,-305395,-123371,194394,620164,-138725,8462,4349,-38481,160810,264824,198066,131866,12.14,12.34,14.32,7.34,18362165,17697366,17238352,16664094
(주)한원텔레콤,021515,21019872,40792592,10719524,5433998,13604323,14221458,3685554,979929,14999564,18799930,6967199,2844426,6020308,21992661,3752325,2589572,3854528,8727166,8306452,6820200,2858707,7269130,6255655,4841706,837960,591320,490000,196000,20231,2500000,2818000,3406119,0,0,0,0,5826171,5627237,956605,67763,700000,0,0,100000,17165345,32065426,2413072,-1386202,6118406,5425444,2262612,617503,4519524,5270053,3728861,6116917,1395241,4578473,3281646,1864497,1197324,1641397,2102414,2984171,6082618,7418676,3017144,6627966,1563094,2148624,-711717,511049,365769,507226,-2814131,-2473123,77183,181029,-3270842,-3799274,565079,-591268,947403,-888843,310506,288488,392282,499429,72.36,14.61,9.96,9.92,3897090,17734398,1639335,1198965
(주)한유,019716,88398227,33578663,45979424,48261875,5717730,5907143,9450631,9541430,5884944,6295312,10657571,11839812,82513282,27283351,35321852,36422063,18649545,15690036,23285776,27649993,11127864,12370395,16476721,22229022,3777966,1304107,4938460,3735000,7800379,7448831,13250521,18479100,0,0,0,0,207431,23778,837410,375742,1900413,2221943,2881569,2342260,69748681,17888628,22693648,20611883,2151195,1930132,3079495,3953901,22314909,16353080,24061450,37753819,167214,388169,1206941,2298382,4170675,4701060,5691717,3960952,28956097,23913444,32375001,43404562,6641188,7560364,8313551,5650743,2470513,2859304,2621834,1689791,1775182,7133974,2683497,2062611,170555,-183653,813632,-461668,1446103,1123340,1506119,1693077,24.98,11.05,11.18,8.38,11039826,9152283,11514329,12846730
(주)한유에너지,027393,31431416,34901663,42110754,44953047,24049470,27638511,31694436,29897226,24264028,28017301,32151063,30370765,7167389,6884363,9959691,14582282,24081257,25054338,29882107,30652142,23578055,24701655,28787617,27952409,220527,26767,690300,1851700,1450000,1684591,12206384,14387858,0,0,0,0,1859988,1172697,1043875,2976164,4773460,4130183,3562400,2741177,7350159,9847326,12228647,14300904,16753370,21342829,23248795,20907484,66529906,82046603,89559205,81461528,214557,378789,456627,473539,6561532,6881958,8051905,8909943,76906826,93125935,101337465,93824436,10376920,11079332,11778260,12362908,3815388,4197374,3726356,3452965,2215355,2797166,2496322,2221757,-3031383,-687292,-128822,1932289,267624,366020,622615,945303,32.04,21.65,8.52,6.49,2991519,2864111,6097499,10134573
(주)한은이엔씨,020222,17402816,16501337,15069630,12311622,11109026,11304127,9833612,7132376,11209150,11405675,9933462,7185610,6193666,5095662,5136168,5126011,10050229,11178140,8626831,5608870,9866928,9960200,7112248,4507384,0,378500,575000,561550,0,0,0,50000,0,0,0,0,328252,1606432,750107,1406622,525614,64600,1157960,1092000,7352587,5323197,6442800,6702751,2957944,6931826,5170421,2430121,26678175,33713026,37625693,27980305,100125,101548,99850,53234,2002312,1694539,2174745,2110276,30358747,38441147,40553516,30917114,3680573,4728121,2927823,2936810,1678260,3033582,753078,826534,2001515,-819819,1119603,259952,-960397,1278180,-856325,656515,20144,41786,46189,45306,0,22.08,9.69,7.64,1688091,1657066,2450131,2324683
(주)한일,018796,50799654,49051313,43409044,37308559,5637222,4483522,465225,996213,5737747,4531243,508048,1039834,45061907,44520070,42900996,36268725,56992045,55342167,49529816,47842268,15419631,13553096,7654272,1308953,0,0,0,0,12668093,13081025,6858100,8180,0,0,0,0,242150,435300,366559,965723,0,0,0,0,-6192391,-6290854,-6120771,-10533709,13471,26512,26757,18035,2588688,2508830,2910677,3199990,100525,47721,42823,43621,2520284,2678244,2688885,3182579,5462056,6316896,6590694,8364902,2873368,3808065,3680017,5164911,353084,1129821,991132,1982332,88449,-98463,170082,1213241,18420,193150,-68741,599164,64244,129665,120195,29451,1.01,1.01,1.21,0.86,44679824,44140503,42568534,35936588
(주)한일,020224,7703433,7413949,7007003,6971401,4141808,3048187,2598875,2893136,5596651,4829424,4496296,4613860,2106782,2584525,2510707,2357541,1529762,1078708,660762,1095453,1308875,662817,379295,844551,83850,193985,148720,113467,300000,0,100000,0,0,0,0,0,106991,447842,312716,373828,1418705,1250000,908361,1200000,6173671,6335242,6346241,5875948,1917261,1255578,1272388,1258818,3174523,3213499,3347465,3155512,1454843,1781237,1897421,1720724,685835,806712,823511,737640,4302133,4332128,4128652,3895651,1127610,1118629,781187,740139,441775,311917,-42324,2499,656122,261570,62274,29707,-151992,340851,-135127,61112,20993,31033,14670,8257,10.94,10.74,6.63,4.56,1891032,2374531,2236091,2102482
(주)한일,038613,,,,25238673,,,,10505779,,,,11461387,,,,13777286,,,,10804221,,,,9897310,,,,0,,,,0,,,,0,,,,1811926,,,,762500,,,,14434453,,,,8831388,,,,62415778,,,,955608,,,,3782768,,,,67921013,,,,5505235,,,,1722467,,,,2151979,,,,1538200,,,,11580,,,,0,,,,11312775
(주)한일고속,020227,16005873,18327631,18933267,21082491,5478345,8222804,10133313,10771287,5699482,8455581,10307720,10958029,10306391,9872050,8625547,10124462,16114994,16281935,17761603,18312042,8268721,8089040,9842679,10381783,4157802,3741309,3063291,1980660,4620739,4625739,5638000,4268000,0,0,0,0,1437914,501585,576984,492659,2522100,5234116,7424190,7895822,-109122,2045696,1171664,2770449,438062,1292911,687367,672909,19358545,21189678,21686356,22746626,221137,232777,174407,186742,4883327,1473467,1767446,1492164,24640778,26722553,28469329,30181692,5282233,5532875,6782972,7435067,398906,4059408,5015526,5942903,-305140,2163770,-919089,3284821,-150769,-936329,75400,-84325,1208637,1049078,1026627,937481,27.54,12.24,12.03,12.54,9275572,7757317,7137050,8259339
(주)한일레저,020234,103263433,141011328,139725995,145829177,1471410,4365152,2655181,8066774,1688811,4539051,2840390,8241174,101574623,136472277,136885606,137588003,91285113,91930411,91681999,97547109,1188144,1813844,1325977,3590939,0,0,0,0,0,0,0,0,0,0,0,0,1205183,665113,903108,4725879,200000,3565000,1500000,3070000,11978320,49080917,48043996,48282068,27803,58390,45450,52418,4239058,7078001,9032058,9790731,217401,173899,185209,174400,2797696,3144724,3201978,3665657,8859033,11848775,12488586,14291227,4619975,4770774,3456528,4500496,1822279,1626050,254550,834839,1765855,2138178,64156,568060,781649,-540070,237995,3822770,164,92,0,9972,0,0,0,0,101061764,135587605,132683528,133229473
(주)한일밀라노.존,030476,,,,2392809,,,,1060120,,,,1060120,,,,1332689,,,,1052835,,,,732835,,,,0,,,,325000,,,,0,,,,224937,,,,0,,,,1339974,,,,834584,,,,0,,,,0,,,,3505117,,,,3659456,,,,3659456,,,,154339,,,,63850,,,,-36700,,,,0,,,,0,,,,41107
(주)한일사약품,028583,,,6786047,,,,4990837,,,,6540559,,,,245487,,,,5990448,,,,5911036,,,,0,,,,1907898,,,,0,,,,2590,,,,284513,,,,795598,,,,4270992,,,,8129545,,,,1549723,,,,774614,,,,9128366,,,,998821,,,,224207,,,,135598,,,,-52613,,,,155374,,,,16.29,,,,53721,
(주)한일진공기계,039593,,,,7209085,,,,1339703,,,,2272162,,,,4936923,,,,5556927,,,,4914784,,,,119000,,,,2078380,,,,0,,,,6815,,,,518862,,,,1652158,,,,624463,,,,5034430,,,,932459,,,,881654,,,,7197195,,,,2162765,,,,1281112,,,,697565,,,,-5749,,,,149971,,,,13.65,,,,1681109
(주)한일철강,020251,8209147,8163160,7185254,7577436,3281245,4209971,3567800,4672744,6282481,6127367,5032931,5517225,1926666,2035792,2152323,2060211,5990962,5764841,4587878,4493842,5709961,5543705,4314290,4131087,82282,60832,59597,58065,2950000,3350000,2880000,3121993,0,0,0,0,46805,185477,50608,59671,75600,712000,200000,900000,2218185,2398318,2597375,3083593,3004847,3210604,3231918,3635017,10741235,9718635,8705313,8392045,3001236,1917397,1465132,844482,954768,981733,803572,876654,12499942,11333195,9981168,9978756,1758707,1614561,1275856,1586711,803939,632827,472284,710057,119789,180133,204207,491368,10648,138672,-134868,9062,499052,349115,286290,177002,32.92,10.84,9.02,5.78,1501265,1531217,1447330,1397134
(주)한일철강,038901,,,,9818923,,,,6976790,,,,7449431,,,,2369492,,,,7929433,,,,799928,,,,7129505,,,,200000,,,,0,,,,871155,,,,1734138,,,,1889490,,,,4341175,,,,19811766,,,,472640,,,,530743,,,,20925834,,,,1114067,,,,583324,,,,233998,,,,392665,,,,214735,,,,5.86,,,,2354217
(주)한일팜스,020231,29316427,24912880,26243997,21495078,4345131,3598953,3540200,3229096,7107187,6411660,7381637,6404219,22209239,18501219,18862360,15090860,24541667,20837414,22286978,20402176,20947591,19505218,21954781,17763889,3095822,1055060,0,2316580,11037900,11774885,12868555,10915624,0,0,0,0,125505,87035,20457,70605,280327,37000,91800,60000,4774760,4075466,3957018,1092903,3395518,2916902,2783473,2276973,25243389,23906720,26823680,35347911,2762057,2812707,3841437,3175123,3842488,2223550,2051221,1797033,27015705,27486255,30402623,35639586,1772316,3579535,3578943,291675,-2070172,1355985,1527722,-1505357,1385469,-699294,76347,-2864116,-936264,-38470,-66578,50148,1702272,1433405,1112381,1211410,24.09,10.63,8.66,9.28,19978952,15162455,15436440,11941721
(주)한일합섬,049828,,,,592887802,,,,154948892,,,,261024128,,,,331863674,,,,501773530,,,,115022484,,,,456284624,,,,0,,,,0,,,,9263479,,,,41637800,,,,91114272,,,,111654280,,,,312868715,,,,106075236,,,,28171929,,,,357054528,,,,44185813,,,,16013885,,,,-65332571,,,,-4464664,,,,39122401,,,,20.03,,,,285786326
(주)한일환경디자인,030512,,,,5278691,,,,4029979,,,,4649463,,,,629229,,,,2760761,,,,2507384,,,,0,,,,664400,,,,0,,,,331250,,,,98959,,,,2517931,,,,3603055,,,,13981004,,,,619484,,,,1489145,,,,16463369,,,,2482365,,,,993220,,,,689791,,,,39725,,,,34048,,,,10.25,,,,88488
(주)한주,016798,286323342,298932880,298372698,312859783,29572505,35864146,40281769,8283720,32329081,38132558,42420323,11792177,253994260,260800322,255952374,301067606,194191071,204453590,200992742,214550846,118734942,130394752,131030212,129135534,59146483,60547263,60753999,54777461,61652766,91465566,101137786,101997992,0,0,0,0,35873,12164,14476,14552,12603736,16193400,22532001,825233,92132270,94479290,97379956,98308937,13250096,15366625,14860068,4608211,192105237,212194443,222282309,222939555,2756577,2268412,2138555,3508457,2164352,3339353,3110724,3881801,207070333,227329459,237883177,239371084,14965096,15135016,15600868,16431529,12800744,11795663,12490143,12549728,1532449,2347020,2900666,1998923,-120655,-23710,2312,76,12719737,12734204,13111724,12096084,19.45,9.01,8.18,6.92,222380425,234803540,222064640,265824698
(주)한준산업플랜트,040118,,,,9755722,,,,7799626,,,,8453822,,,,1301900,,,,7208643,,,,7189453,,,,0,,,,1539750,,,,0,,,,441382,,,,811000,,,,2547079,,,,6540648,,,,36288373,,,,654196,,,,2313848,,,,39289250,,,,3000877,,,,687029,,,,294232,,,,429538,,,,71131,,,,9.24,,,,1254350
(주)한진드림익스프레스,020965,,,10798043,14206443,,,3491373,6493307,,,3491373,6493307,,,7306670,7713136,,,2228023,4581654,,,2079095,4392000,,,0,0,,,0,0,,,0,0,,,1073391,1327316,,,500000,0,,,8570020,9624788,,,1897865,4869446,,,14214284,30981446,,,0,0,,,1091972,1653355,,,15794348,33886828,,,1580065,2905382,,,488093,1252027,,,464554,1054769,,,991261,253925,,,0,0,,,0,0,,,5238899,5570224
(주)한진상사,027682,11129879,6959949,,,465398,544190,,,8618317,4169109,,,2511563,2790840,,,9464967,4838164,,,7920170,4432035,,,1359900,131140,,,7293938,3905208,,,0,0,,,64815,52021,,,0,40000,,,1664912,2121785,,,31928,21842,,,8827613,13769328,,,8152919,3624919,,,640657,731729,,,9669402,14945880,,,841789,1176551,,,201132,444822,,,-75226,56848,,,33551,-12794,,,322822,311347,,,7.46,4.91,,,1063689,1233277,,
(주)한창시스템,018813,15078105,17661238,19049706,20358371,5002064,5391470,5829277,10269333,10021914,12142096,12606290,13864933,5056191,5519141,6443416,6493439,12029223,11421141,12389007,12062898,8413792,8277436,10885949,10878749,2919000,2719210,916500,322400,3094251,5876648,6640017,7516433,0,0,0,0,506080,830104,752352,660475,50000,130000,200000,317500,3048882,6240096,6660700,8295473,4168322,3633773,4569833,9014051,12374547,9635116,16210883,24959478,5019851,6750626,6777013,3595600,1797557,1832293,2548160,5564985,15369994,12290707,20118552,32232921,2995447,2655591,3907669,7273443,1197890,823298,1359509,1708458,379986,191215,420604,1270138,2465,324024,-77752,-91877,695664,708704,783984,558174,21.36,9.38,9.71,7.25,3992978,4051485,4359515,4237581
(주)한창월드,020281,17238795,17229034,,,13370,4892,,,13370,4892,,,17225425,17224143,,,23621270,25048943,,,23621270,25048943,,,0,0,,,18013403,18384231,,,0,0,,,12958,4167,,,0,0,,,-6382475,-7819909,,,0,0,,,0,0,,,0,0,,,76448,172949,,,70580,599758,,,70580,599758,,,-5868,426809,,,-2165226,-1437434,,,-3678,-8791,,,2160128,1865123,,,23.98,10.25,,,17221067,17219785,,
(주)한창이엔씨,020279,7228848,8085926,13835632,12755218,5723253,6207830,12514941,11214606,6092029,6898497,12514941,11564694,1136820,1187429,1320691,1190523,3796831,4333324,9338558,7715885,3197443,3673748,7364996,5727944,450000,450000,1708427,450000,0,2323651,2076255,55964,0,0,0,0,164044,495460,1022078,305839,4830000,1109041,244000,110000,3432017,3752601,4497074,5039333,215000,4112579,8912974,10289743,11945347,10603153,36741105,23047724,368775,690667,0,350088,1159782,1168325,1356013,1337311,13007420,12173584,39395976,24916684,1062074,1570431,2654871,1868960,-97708,402106,1298857,531649,378072,320584,744473,542258,-174825,331417,526617,-716239,83552,75391,248884,51907,37.13,4.68,7.59,2.42,131583,53188,47887,41051
(주)한컴에듀넷,011800,,,3348456,2851524,,,590892,741638,,,622912,829213,,,2725544,2022311,,,6515579,8073673,,,6462633,7795961,,,0,0,,,5309554,6492363,,,0,0,,,1466,278349,,,0,12001,,,-3167123,-5222149,,,558900,488944,,,5151122,2919556,,,32021,87576,,,3129719,1963127,,,5823735,3980791,,,672612,1061235,,,-2457107,-901892,,,-4121886,-1636715,,,-39873,276884,,,657650,394830,,,24.77,6.69,,,654316,304376
(주)한텍,029245,,,,19748468,,,,10801796,,,,18211599,,,,1536869,,,,13502586,,,,12650305,,,,852000,,,,318304,,,,0,,,,1040775,,,,1130000,,,,6245882,,,,8300896,,,,41775872,,,,7409803,,,,3249318,,,,49001497,,,,7225625,,,,3976307,,,,3169919,,,,-447192,,,,204148,,,,34.89,,,,1185127
(주)한토씨앤씨,038638,,,,26160511,,,,585493,,,,585493,,,,25575018,,,,26988921,,,,23978921,,,,3000000,,,,14007006,,,,0,,,,436118,,,,20000,,,,-828410,,,,0,,,,54695,,,,0,,,,190177,,,,54695,,,,0,,,,-190177,,,,-899860,,,,436118,,,,9379,,,,0.11,,,,35018
(주)한통엔지니어링,020286,45350378,39293274,38665800,32871460,5264949,5882765,8238792,28018878,6123204,5882765,8238792,28018878,39227173,33410509,30427008,4852582,40836088,35390424,34785925,24437845,34220263,34170055,33507330,16660410,5618425,0,0,0,23371782,24689034,29815000,11198000,0,0,0,0,235848,125007,831464,3633983,624313,194000,214795,0,4514290,3902850,3879876,8433615,3301816,5098840,6022227,28738217,24121500,28781452,14221062,11476723,858255,0,0,0,9041605,10834174,5169157,5070643,29315412,37978201,20432407,17037973,5193911,9196748,6211345,5561250,-3847694,-1637426,1042188,490607,-7073328,-4958334,-185474,-3487392,-1401348,-110841,706456,2802519,5323327,4151786,3281125,2182922,36.73,15.47,12.04,8.99,7593165,6720158,5983714,414932
(주)한프,014712,12572053,22071697,,,3661387,6273629,,,4815280,8274476,,,7756773,13797222,,,13339283,17240543,,,10024554,10364004,,,3082324,6649087,,,7226200,7869203,,,0,0,,,146933,1334699,,,0,331857,,,-767230,4831155,,,3141796,4575691,,,7152038,9347775,,,1153893,2000847,,,1318314,1903821,,,10023979,15190395,,,2871941,5842620,,,1553627,3938799,,,1571521,2366042,,,139310,1187766,,,944009,876266,,,18.32,7.06,,,7081608,12366608,,
(주)한화63시티,012816,,57489834,56836081,33874202,,28696573,33884570,20213246,,34297461,37636392,24778794,,23192372,19199689,9095409,,27245245,24684783,20226621,,23397450,19111198,13734018,,0,0,0,,0,0,0,,0,0,0,,2086283,9091056,13496210,,15452251,16750000,900000,,30244589,32151298,13647582,,7744097,6652051,5303235,,17440436,76056246,65700912,,5600888,3751822,4565548,,15232212,55896420,58032361,,36188266,135625499,125573894,,18747830,59569253,59872982,,3515619,3672833,1840621,,3702838,3782156,1496283,,2071592,7088533,4405155,,0,0,0,,0,0,0,,7275321,4528108,3699706
(주)한화갤러리아,010056,1136422936,1435754829,938368583,1143198327,55611179,39264897,71193790,120618480,124798608,127440973,168028217,230624342,1011624327,1308313857,770340366,912573985,607631374,787260009,683056154,822781218,475249718,524918454,625681494,542401200,10714000,8142800,11300000,8050000,213529457,256442296,172924521,182700000,0,0,0,0,5462753,5068726,33920876,88599249,16948823,6444673,3187000,905000,528791561,648494821,255312429,320417109,12406669,15462315,18268318,15865731,669565664,770673869,753090083,763651145,69187430,88176075,96834427,110005863,130581480,159584902,170732585,184966248,848091759,996851392,1002749160,1028489589,178526095,226177522,249659077,264838444,47944615,66592621,78926492,79872196,142047233,120778204,-127092754,58266737,2805109,-394027,28852150,54678373,44616961,47603695,43280983,42492321,32.22,14.28,11.53,12.43,612943642,615109865,597213362,592199328
(주)한화건설,030609,,,,1260828218,,,,175454854,,,,889580163,,,,371248055,,,,805174871,,,,460762393,,,,4200000,,,,8200000,,,,0,,,,9495806,,,,7810531,,,,455653348,,,,76721766,,,,307580128,,,,714125309,,,,18443695,,,,357316657,,,,49736529,,,,31292834,,,,1563241,,,,4068807,,,,22078167,,,,17.37,,,,176208915
(주)한화베이시스,020297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166426,-175812,,,,,,,,,,,,
(주)합동하이텍그라스,039849,,,,7521742,,,,4230805,,,,4507282,,,,3014460,,,,5495824,,,,2924468,,,,2086512,,,,1968867,,,,0,,,,475006,,,,605000,,,,2025918,,,,3064586,,,,5615175,,,,276477,,,,1247380,,,,7610104,,,,1994929,,,,747549,,,,346473,,,,271642,,,,204642,,,,10.09,,,,2421163
(주)항남,020302,,,9988904,11267518,,,2940794,3981276,,,3548011,4720770,,,6440893,6546747,,,6939077,7752972,,,5014894,5542605,,,1566874,1922310,,,2318890,3197966,,,0,0,,,45796,13800,,,0,227500,,,3049827,3514546,,,2499586,3706595,,,20379399,26256801,,,607217,739494,,,925899,969266,,,21918267,28233346,,,1538868,1976545,,,612969,1007279,,,318737,464719,,,-15639,-31996,,,400866,377770,,,20.63,8.39,,,4277108,4565046
