구분,항목,이자보상배율(이자비용),이자보상배율(이자비용),이자보상배율(이자비용),영업이익(손실)(천원),영업이익(손실)(천원),영업이익(손실)(천원),차입금의존도,차입금의존도,차입금의존도,총자본증가율,총자본증가율,총자본증가율,유동자산증가율,유동자산증가율,유동자산증가율,매출액증가율,매출액증가율,매출액증가율,순이익증가율,순이익증가율,순이익증가율,영업이익증가율,영업이익증가율,영업이익증가율,매출액순이익률,매출액순이익률,매출액순이익률,매출액총이익률,매출액총이익률,매출액총이익률,자기자본순이익률,자기자본순이익률,자기자본순이익률,총자본순이익률,총자본순이익률,총자본순이익률,매출원가 대 매출액비율,매출원가 대 매출액비율,매출원가 대 매출액비율,매출채권회전률,매출채권회전률,매출채권회전률,재고자산회전률,재고자산회전률,재고자산회전률,총자본회전률,총자본회전률,총자본회전률,유형자산회전율,유형자산회전율,유형자산회전율,부채비율,부채비율,부채비율,유동비율,유동비율,유동비율,자기자본배율,자기자본배율,자기자본배율,당좌비율,당좌비율,당좌비율,비유동비율,비유동비율,비유동비율,순운전자본비율,순운전자본비율,순운전자본비율,현금비율,현금비율,현금비율,부채(*)(천원),부채(*)(천원),부채(*)(천원),자산(*)(천원),자산(*)(천원),자산(*)(천원),매출액(영업수익)(*)(천원),매출액(영업수익)(*)(천원),매출액(영업수익)(*)(천원),CASH FLOW 대 부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 부채비율,유동부채(*)(천원),유동부채(*)(천원),유동부채(*)(천원),유동자산(*)(천원),유동자산(*)(천원),유동자산(*)(천원),CASH FLOW 대 매출액비율,CASH FLOW 대 매출액비율,CASH FLOW 대 매출액비율,차입금평균이자율,차입금평균이자율,차입금평균이자율
,년도,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999,1997,1998,1999
회사명,거래소코드,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount
(주)세원물산,24830,2.04,1.64,1.89,2154473,2144694,1787227,41.41,43.35,28.75,20.78,-14.11,44.28,61.67,-31.8,43.42,5.35,-18.87,31.73,123.21,-30.45,8.12,58.9,-0.45,-16.67,8.25,7.08,5.81,16.73,18.34,13.58,32.39,17.69,10.76,7.9,5.4,5.18,83.27,81.66,86.42,12.75,10.75,14.9,48.2,48.83,51.56,0.96,0.76,0.89,1.35,1.08,1.2,286.25,178.1,76.84,74.53,80.53,127.99,576.76,688.05,557.21,71.19,72.82,118.55,284.35,219.85,140.02,-9.02,-5.06,4.55,41.05,8.64,1.78,19151652,14215148,13915377,25842091,22196548,32024704,22611899,18344066,24164664,21.53,21.83,20.61,9147985,5773635,5210335,6817924,4649796,6668836,18.23,16.91,11.87,9.75,12.9,10.04
(주)센트럴인사이트,12600,1.66,0.71,1.43,5907658,4652580,6477835,12.45,23.06,4.87,16.3,10.19,30.58,16.18,5.51,-3.92,-12.96,6.36,42.7,-23.73,-17.9,171.49,-45.22,-21.24,39.23,6.56,5.06,9.63,17,12.76,14.66,7.49,5.97,12.41,5.45,3.96,8.89,83,87.24,85.34,7.12,7.47,7.29,4.07,4.55,6.28,0.83,0.78,0.92,4.32,4.11,5.76,44.41,57.25,28.5,333.83,193.12,311.39,489.64,481.47,646.91,237.46,135.87,216.42,57.66,66.81,74.13,42.07,27.73,28.73,159.8,99.2,38.01,33455831,43642571,34721246,108789302,119879434,156540907,84047462,89389248,127562273,31.96,20.41,5.56,19573375,35698008,21271940,65342128,68939469,66238991,12.72,9.96,1.51,35.88,31.63,25.63
(주)소프트센,32680,2.83,0.64,0.31,1449006,328232,104487,18.41,10.99,2.62,48.99,-13.33,56.35,75.3,-13.68,45.08,133.99,-9.48,-38.64,196.49,-88.21,40.9,61.5,-77.35,-68.17,2.66,0.35,0.8,8.26,6.91,9.78,17.83,1.51,1.39,7.09,0.75,0.89,91.74,93.09,90.22,10.1,8.46,5.44,11.39,8.39,5.17,2.66,2.16,1.11,10.48,9.99,4.32,154.82,63.12,52.77,140.32,225.58,202.27,187.54,235.23,255.01,86.65,152.1,140.91,70.49,45.58,50.05,20.78,40.1,33.8,20.45,86.38,53.72,8881857,4902954,6842310,14618653,12670174,19809580,32522374,29438744,18062447,0.63,10.89,7.05,7534931,4045980,6546117,10573121,9126844,13241056,0.17,1.81,2.67,17.57,25.16,35.68
(주)솔본,35610,4.37,2.38,0.13,1069557,1934183,156933,39.72,38.84,23.23,137.99,59.5,126.29,82.94,162.59,159.64,118.62,27.95,88.91,308.66,175.57,50.94,136.01,80.84,-91.89,2.34,5.04,4.03,23.01,25.04,13.7,16.14,25.79,8.71,4.11,6.2,4.66,76.99,74.96,86.3,8.84,4.24,4.35,22.88,9.51,9.32,1.75,1.23,1.16,28.39,41.14,46.7,231.35,396.04,46.5,67.16,92.94,251.97,308.9,329.12,322.07,53.94,67.94,213.69,208.01,192.96,43.85,-18.14,-4.64,42.26,6.12,9.1,80.01,6074287,11079170,9966975,8699897,13876671,31402140,10838447,13867497,26196946,0.43,1.55,-34.07,4805677,9118132,8732742,3227338,8474726,22003730,0.24,1.24,-12.96,9.55,18.35,18.71
(주)수산중공업,17550,,,-0.7,,,-5331235,,,9.48,,,0,,,0,,,0,,,0,,,0,,,167.04,,,10.13,,,0,,,75.38,,,89.87,,,1.5,,,4.03,,,0.45,,,4.22,,,0,,,438.02,,,0,,,369,,,0,,,54.88,,,11.78,,,116885452,,,101604036,,,45851450,,,10.31,,,16495362,,,72253712,,,26.28,,,79.27
(주)스페코,13810,1.01,1.04,2.39,2147913,2672385,3259484,33.34,43.76,34.05,27.36,-18.51,11.07,31.35,-21.67,-12.64,19.52,-20.04,25.43,-29.1,-17.4,274.21,4.12,24.42,21.97,2.11,2.18,6.51,20.52,25.74,23.32,12.92,7.74,25.01,2.31,1.88,7.43,79.48,74.26,76.68,8.73,5.13,4.8,4.79,4.95,12.14,1.1,0.86,1.14,4.13,3.28,4.14,364.83,260.37,218.08,99.9,91.85,74.39,158.39,166.5,209.52,65.38,72.26,64.07,178.22,146.82,169.85,-0.06,-5.26,-16.05,37.15,32.4,8.88,26004036,19507528,20561435,33131750,26999864,29989645,32394896,25903406,32490305,5,-2.09,0.06,20446974,17419033,18788137,20425948,15998661,13975988,4.01,-1.57,0.04,19.37,22.4,12.38
(주)시공테크,20710,1.9,1.93,7.09,1912837,1505906,4820943,30.33,35.83,9.91,12.21,-6.14,92.32,11.64,-1.12,129.92,-15.66,4.5,31.68,93.12,33.66,363.95,51.72,-21.27,220.14,2.87,3.67,12.93,15.28,12.85,22.91,13.6,13.12,31.19,3.78,4.93,16.16,84.72,87.15,77.09,8.34,6.04,5.91,10.15,14.04,135.78,1.32,1.34,1.25,4.61,5.33,7.74,192.46,142.79,74.35,132.15,182.39,216.96,287.93,164.41,373.86,92.52,176.9,215.52,127.85,98.83,50.76,13.69,26.78,38.21,48.05,44.34,120.42,12594222,10564378,14732220,19137989,17962909,34546691,23849139,24922774,32818888,7.66,-2.69,29.43,8150999,5839341,11287163,10771506,10650586,24488293,4.04,-1.14,13.21,16.45,12.76,13.8
(주)시노펙스,25320,1.74,1.62,5.99,1135200,1607319,1799404,36.14,21.05,15.63,20.59,-8.46,19.75,24.02,-11.54,35.94,16.18,19.39,14.89,-10.21,46.55,64.4,7.77,41.59,11.95,3.83,4.7,6.72,21.41,24.12,21.28,8.33,10.78,13.69,2.96,4.14,6.48,78.59,75.88,78.72,8.12,6.75,6.65,6.36,7.36,8.93,0.77,0.88,0.96,1.78,2.03,2.23,203.34,125.7,100.77,100.89,147.97,186.77,500.7,338.46,331.71,75.82,112.44,151.97,152.43,117.13,91.2,0.44,15.59,25.35,50.43,58.25,28.2,10181198,7743424,8356419,15188157,13903483,16649177,10734967,12815961,14724787,11.07,20.16,29.28,7489318,4517096,4864880,7555827,6684003,9086082,10.5,12.18,16.62,13.6,23.53,10.86
(주)신도리코,29530,11.47,6.08,999999999,44522674,23721627,37106236,10.89,1.41,0,11.78,11.94,5.8,8.53,-2.56,7.22,7.58,-10.19,3.08,43.77,-21.78,30.86,12.08,-46.72,56.42,16.26,14.17,17.98,27.85,19.06,26.21,17.55,11.38,13.15,13.18,9.22,11.1,72.15,80.94,73.79,6.74,7.52,11.96,6.79,5.79,7.66,0.81,0.65,0.62,2.99,2.33,2.13,34.92,14.66,22.26,268.38,505.01,403.41,548.94,723.1,703.35,199.48,427.53,338.93,55.84,56.15,59.04,36.77,40.92,38.89,130.05,271.44,44.17,94733252,52365706,78921211,365982862,409672287,433413029,281030290,252381686,260158740,26.83,110.51,90.48,79928227,41391211,55556807,214514609,209028670,224121566,9.04,22.93,27.45,10.32,17.1,0
(주)신성이엔지,11930,2.76,-1.11,0.65,12329806,-5509733,2332512,31.3,37.64,32.58,61.59,-21.19,42.57,81.73,-34.27,47.47,22.89,-62.96,64.28,42.38,0,0,68.86,0,0,5.9,-35.95,5.12,22.38,3.41,19.29,21.67,-38.7,7.85,8.13,-16.6,3.63,77.62,96.59,80.71,5.59,1.9,3.84,14.89,5.71,9.06,1.38,0.46,0.71,6.5,1.87,2.29,155.08,110.33,120.98,126.51,117.8,154.49,565.93,277.7,376.84,110.27,99.52,132.74,90.61,96.35,101.33,13.15,7.91,19.1,16.6,21.31,33.77,56213547,38226140,56878424,92461333,72872380,103893811,103029300,38161295,62693156,-2.92,-13.07,-8.82,45876487,32384279,36414440,58037891,38147859,56255438,-1.59,-13.09,-8.01,18.44,17.6,11.68
(주)신세계,4170,0.65,0.44,1.06,45198906,58001575,90895398,45.98,39.84,37.22,36.62,-3.07,22.6,56.23,-52.12,-0.87,28.45,18.44,22.74,5.6,-37.76,273.31,37.54,28.33,56.71,0.61,0.32,0.98,18.89,19.07,21.01,1.82,1.11,3.26,0.59,0.32,1.09,81.11,80.93,78.99,16.37,18.61,62.28,10.5,12.76,17.86,0.96,1,1.12,1.78,1.67,1.6,256.71,233.85,174.32,55.95,36.53,23.87,943.16,892.39,967.04,37.6,19.6,10.79,256.5,287.57,243.67,-22.02,-24,-35.63,6.38,5.24,1.41,1355865599,1279229622,1422815118,1884035065,1826266684,2239037050,1560475672,1848197835,2268438007,2.58,8.24,11.35,941874001,690661694,1047850827,527013880,252313600,250119571,2.24,5.71,7.12,10.33,16.54,11.01
(주)신영와코루,5800,1.36,0.41,2.04,6296767,2207562,7339004,24.36,23.49,19.45,8.09,-0.44,-1.69,7.01,8.99,-5.77,8.96,-16.96,-0.91,45.59,-42.15,14.29,54.58,-64.94,232.45,6.19,4.31,4.97,40.74,37.57,44.34,8.01,4.38,4.83,5.01,2.8,3.23,59.26,62.43,55.66,5.4,4.29,4.33,6.97,6.11,6.17,0.81,0.65,0.65,1.74,1.44,1.4,60.27,53.08,45.92,153.94,147.22,246.48,2827.42,2947.19,3039.57,113.07,114.22,185.13,93.62,83.39,82.24,14.57,14.6,25.93,36.7,53.94,85.59,58787840,53968966,48150587,156333776,155647153,153015776,121895765,101216915,100300900,9.47,10.16,10.86,42232146,48130291,27089652,65013169,70859013,66769849,4.57,5.42,5.21,12.34,14.49,10.86
(주)신원,9270,1.01,0.24,0.36,56899831,26994717,20947224,50.4,180.98,54.04,46.3,-42.99,-1.27,67.53,-47.3,-45.48,42.49,-40.69,-14.83,0,0,0,20.98,-52.56,-22.4,-5.67,-109.32,-97.91,24.56,24.91,22.66,-41.3,0,0,-7.27,-89.1,-94.19,75.44,75.09,77.34,4.56,3.23,4.77,4.8,3.67,6.92,1.28,0.81,0.96,14.86,8.81,3.19,756.03,0,505.42,116.75,88.03,171.25,310.14,-1539,40.65,78.59,68.59,121.41,177.84,0,362.18,11.29,-9.89,16.72,25.72,2.24,1.39,675001804,878795528,359145362,764284798,435746159,430204074,824553773,489007215,416501163,-4.14,-12.3,-20.72,515227435,360112728,100931806,601506761,317021169,172844233,-3.39,-22.11,-17.86,19.16,19.19,11.32
(주)신화다이나믹스,1770,0.84,1.15,1.63,2936155,6128456,4970852,40.07,38.52,38.52,4.42,2.72,-2.75,-0.23,15.14,-10.2,7.32,38.58,0.92,0,0,0,358.29,108.72,-18.89,-0.85,1.48,-2.08,11.51,16.18,14.34,-1.61,3.85,-5.74,-0.68,1.57,-2.23,88.49,83.82,85.66,5.74,8.17,9.94,7.18,9.39,8.3,0.79,1.06,1.07,2.14,3.16,3.43,145.39,146.32,169,140.5,134.13,123.01,511.8,523.69,466.36,113.34,107.47,92.9,101.48,91.54,117.89,15.64,15.48,10.51,38.1,49.56,22.59,33484101,34483196,35466576,56514976,58049469,56452784,43887342,60818183,61376681,-13.18,10.84,12.53,21828526,26327212,25779469,30669710,35312531,31711769,-10.05,6.15,7.24,15.96,23.77,13.8
(주)신흥,4080,2.39,2.67,10.69,7162960,8473111,9546863,39.34,23.61,4.36,26.6,-11.01,130.65,14.75,-14.26,11.68,19,0.53,21.53,83.3,13.55,62.5,68.58,18.29,12.67,7.98,9.02,12.06,33.63,36.68,38.01,20.3,19.79,12.5,7.75,8.33,8.7,66.37,63.32,61.99,7.72,7.07,8.42,6.26,6.7,7.58,0.97,0.92,0.72,4.04,4.04,4.79,174.77,106.06,26.98,72.33,76.38,93.04,333.33,395.55,1480.51,37.6,44.68,40.37,189.05,144.14,108.51,-11.93,-9.29,-1.09,9.22,5.31,2.15,39223427,28245990,26893629,61666502,54878423,126577556,53574756,53860947,65455754,10.3,15.38,30.41,26589769,21587299,19792799,19232131,16488897,18414725,7.54,8.06,12.5,15.54,17.06,9.67
(주)쎌마테라퓨틱스,15540,-2.71,-0.41,-0.78,-33815088,-4801598,-10147802,77.64,248.04,985.77,0,-67.36,-86.47,0,-79.36,-85.06,0,-99.6,-89.83,0,0,0,0,0,0,-107.09,-38485.17,-7042.3,8.63,-264.6,-830.25,-1572.53,0,0,-120.82,-130.85,-62.28,91.37,364.6,930.25,4.41,0.02,0.04,5.46,0.02,0.2,1.13,0,0.01,3.89,0.01,0.03,1201.54,0,0,82.37,45.56,17.31,26.24,0,0,48.06,35.48,16.1,557.97,0,0,-10.62,-37.47,-222.89,2.23,4.15,5.45,124144892,146963008,115216140,134477074,43898838,9002971,75859033,303233,333972,-6.16,-10.36,-5.96,80975491,30211680,24267161,66697658,13764386,4200111,-10.07,-5023.11,-2056.59,23.94,11.02,13.45
(주)씨아이테크,4920,-0.95,0.44,0.96,-2215969,1164822,1030435,29.47,22.7,20.49,25.17,-20.71,-2.06,19.23,-41.03,1.41,1.3,1.79,-5.51,0,0,0,0,0,-11.54,61.94,-4.18,1.06,8.71,12.64,13.39,59.41,-3.19,0.76,27.97,-1.93,0.53,91.29,87.36,86.61,2.1,2.74,2.69,2.59,3.12,3.13,0.45,0.46,0.5,1.13,0.98,0.95,82.4,48.09,41.29,256.31,367.04,317,591.47,577.63,592.98,182.02,223.96,179.33,89.38,91.89,85.81,31.1,27.59,26.88,84.55,51.86,8.26,38987837,22223725,19587570,86305308,68434117,67026285,35049402,35676421,33710776,-1.15,6.72,12.48,17171767,7071183,8303029,44012192,25954414,26320435,-1.28,4.19,7.25,8.56,13.07,7.34
(주)씨제이이엔엠,35760,2.24,4.21,10.17,2025072,5900621,9627896,19.37,6.12,4.02,65.91,11.98,90.95,96.22,16.87,110.52,338.32,129.03,10.78,848.76,35.51,27.54,0,191.38,63.17,5,2.96,3.41,31.32,24.89,27.17,11.47,12.66,9.86,7.78,7.97,6.61,68.68,75.11,72.83,35.83,61.71,36.98,54.57,136.42,50.39,1.55,2.69,1.94,15.9,33.73,34.43,56.95,60.71,43.66,192.44,146.71,179.54,136.53,149.31,243.55,181.53,141.96,161.62,82.22,84.06,70.54,21.25,14.7,22.55,139.26,116.08,96.89,24473844,28532236,43830299,67446848,75527666,144219571,83976991,192335598,213070859,26.07,42.06,34.89,15503668,23766044,40882040,29834727,34866884,73400092,7.6,6.24,7.18,10.78,22.85,18.16
(주)아난티,25980,5.72,1.31,2.93,3618491,4145174,4774654,33.62,71.14,50.59,31.99,4.81,-6.46,38.86,0.25,-2.04,9.38,4.63,18.26,-1253.71,0,54.41,149.24,14.56,15.19,-13.02,3.37,4.4,13.42,14.56,13.6,-137.6,34.02,22.37,-18.61,4.32,6.74,86.58,85.44,86.4,18.45,17.34,17.51,2.43,2.33,3.28,1.43,1.28,1.53,8.52,7.83,8.13,2636.67,368.5,153.07,86.9,99.54,137.47,38.5,177.23,174.94,16.29,32.42,57.46,596.52,122.38,60.58,-11.44,-0.34,20.73,4.5,16.2,28.64,30453354,26058374,18743946,31608346,33129822,30989490,39709493,41547942,49132627,-12.1,-29.69,-7.66,27620658,24175215,17146133,24003596,24063201,23571232,-9.28,-18.62,-2.92,8.47,18.54,8.31
(주)아모레퍼시픽그룹,2790,2.55,2.35,4.88,93902724,95129935,103317277,34.28,30.53,16.31,-2.14,27.3,-0.89,-1.91,-5.56,-10.58,6.87,2.31,-3.2,164.59,62.84,86.91,79.76,1.31,8.61,1.95,3.1,5.98,66.82,66.73,64.58,8.91,8.97,11.36,2.22,3.22,5.4,33.18,33.27,35.42,5.43,7.91,10.35,9.68,10.58,10.42,1.14,1.04,0.9,3.87,2.71,1.92,299.81,124.99,97.55,87.29,100.02,92.16,293.08,662.98,748.35,65.78,74.53,66.16,213.97,148.3,136.91,-6.67,0.01,-2.61,21.67,37.71,38.13,448170215,422650350,372357579,597657239,760799713,754050472,690648052,706580288,683989451,18.52,28.74,38.47,313985721,258789611,251141760,274093093,258847757,231462825,12.02,17.19,20.94,15,18.5,11.92
(주)아센디오,12170,0.87,,-5.76,3632764,,-16578070,26.09,,52.08,0,,0,0,,0,0,,0,0,,0,0,,0,-1.92,,-116.67,17.05,,-54.7,-6.28,,0,-2.49,,-45.21,82.95,,154.7,8.7,,3.01,2.91,,2.01,1.3,,0.39,11.82,,1.1,151.87,,0,182.86,,184.66,180.01,,0,72.27,,97.54,66.23,,0,33.37,,18.77,7.64,,1.17,41007718,,37940360,68009959,,36512701,44151076,,14149702,-1.51,,-18.92,27392902,,8096740,50089735,,14951206,-1.4,,-50.73,47.07,,15.13
(주)아이에이치큐,3560,-0.81,-2.97,-0.13,-6648394,-23778807,-85580,70.46,205.81,112.36,0,-58.9,-15.75,0,-69.09,-13.8,0,-69.33,30.84,0,0,0,0,0,0,-22.36,-228.85,42.32,27.76,-48.35,21.44,0,0,0,-35.47,-76.78,34.61,72.24,148.35,78.56,4.69,1.08,3.29,3.47,0.82,2.78,1.59,0.34,0.82,21.39,3.61,5.43,0,0,0,113.39,248.04,257.21,0,0,-47.85,52.23,120,157.37,0,0,0,10,38.04,39.86,5.56,35.63,23.73,79481385,77183074,39036646,78376169,33117147,27901323,62179307,19073033,24955411,-4.68,-11.33,-12.46,58570275,8509640,7074113,66411423,21107604,18195019,-5.98,-45.87,-19.49,29.71,12.98,1.33
(주)아이즈비전,31310,4.67,0.59,-0.62,18263061,6163131,-6372600,31.64,42.37,68.94,43.05,-10.58,-18.49,91.69,-35.03,-53.41,45.21,-17.36,-57.15,30.29,0,0,17.49,-66.25,0,9.73,-21.05,-78.78,62.32,57.82,42.68,18.57,-32.16,-105.65,8,-12.82,-23.99,37.68,42.18,57.32,6.87,5.54,4.6,6569.94,254.94,87.65,0.82,0.61,0.3,1.95,1.77,0.89,125.65,186.74,1183.95,74.1,52.55,58.88,344.23,242.24,44.1,74.09,51.36,58.12,153.08,220.98,1123.27,-10.53,-19.76,-8.74,2.94,13.02,2.51,88665920,92733318,107028363,159232454,142393405,116068310,111150255,91859909,39361386,15.93,13.31,6.85,64752538,59317145,24667018,47984698,31173318,14524974,12.7,13.44,18.63,10.24,18.75,14.65
(주)에넥스,11090,1.11,1.2,-0.73,4001533,7077677,-2182981,18.3,11.08,29.88,10.53,17.82,22.2,15.12,14.38,19.1,8.64,-4.62,9.5,74.55,26.09,0,46.12,76.87,0,1.16,1.54,-2.64,24.6,26.46,20.3,4.89,4.28,-6.83,1.6,1.76,-2.75,75.4,73.54,79.7,2.91,2.43,2.59,9.75,9.63,11.19,1.37,1.15,1.04,9.59,8.59,8.15,192.32,112.3,187.43,159.1,155.43,175.04,270.88,241.2,217.7,129.07,132.92,153.42,78.24,61.14,88.35,27.19,25.34,29.69,16.22,20.85,13.16,65015854,61589123,92777170,98822010,116430153,142276114,129395195,123417341,135147847,0.89,-5.54,0.38,45470130,53233350,56296737,72342246,82741709,98544213,0.45,-2.77,0.26,24.59,38.22,10.79
(주)에스엠벡셀,10580,0.1,-1.59,-0.25,369320,-6209105,-1138758,36.32,56.42,57.08,17.33,-34.45,-8.65,1.15,-53.65,-16.22,0.98,-31.44,47.95,0,0,0,-87.06,0,0,-1.14,-59.26,2.16,5.07,-11.59,3.5,-2.34,-147.98,33.94,-0.79,-31.4,2.24,94.93,111.59,96.5,6.29,4.83,6.88,6.31,5.01,12.82,0.69,0.53,1.03,2.35,1.32,2.04,226.79,1349.54,1500.21,101.09,146.3,165.27,273.66,40.44,33.46,77.08,106.92,129.33,165.15,940.39,1098.21,0.52,10.83,12.39,20.77,1.48,2.31,52839577,46465496,42740777,76138909,49908570,45589755,48700479,33388911,49399253,-0.42,-4.77,-4.41,36435025,11668308,8653602,36830499,17071119,14301988,-0.46,-6.64,-3.82,14.82,13.96,16.61
(주)에스원,12750,155.18,309.75,497.7,12596118,14054251,17714190,0,0,0,43,7.53,19.65,83.84,-26.02,19.73,16.89,0.62,3.06,32.89,25.3,15.54,-15.05,11.58,26.04,3.62,4.51,5.06,27.74,29.05,34.99,6.99,6.51,5.82,4.14,4.25,4.31,72.26,70.95,65.01,27.92,31.49,29.45,34.66,25.85,25.27,1.14,0.94,0.85,2.28,1.76,1.47,68.11,41.42,29.78,124.01,109.48,127.92,1162.43,1254.73,1411.81,106.69,87.5,105.49,123.95,115.87,106.33,5.08,1.56,3.95,65.78,16.54,53.88,105305865,81859558,76735691,259909142,279480141,334390868,252587184,254159989,261945638,51.21,46.15,17.48,55024784,46105427,47244938,68233868,50477832,60438025,21.35,14.86,5.12,0,0,0
(주)에스제이엠홀딩스,25530,10.77,3.27,41.88,4953792,3656689,6577345,8.05,7.16,5.12,40.98,0.01,30.72,57.1,-7.27,44.7,7.27,-10.43,33.82,61.19,-15.61,32.21,50.52,-26.18,79.87,14.55,13.71,13.54,25.64,25.6,27.61,27.08,17.11,19.69,15.85,11.43,13.1,74.36,74.4,72.39,3.99,3.21,3.12,14.96,9.25,11.88,1.09,0.83,0.97,4.61,4.03,4.48,59.02,41.44,57.96,274.49,347.79,243.54,539.03,466.25,417.33,233.17,288.19,213.86,66.36,65.02,63.49,37.04,38.49,35.25,109.98,47.22,34.24,15907389,12558667,20561106,42858816,42864618,56034430,39906223,35743302,47830560,31.72,25.18,19.77,9098607,6658860,13759671,24974531,23159024,33510736,12.64,8.85,8.5,15.33,34.32,5.29
(주)에스지글로벌,1380,0.04,-0.19,0.09,1035231,-6807608,2149080,49.64,48.35,53.33,-1.9,-18.89,-16.63,-14.16,-20.15,-27.55,-7.96,-1.25,12.62,0,0,0,0,0,0,-42.07,-18.32,-17.72,5.94,1.3,4.95,-27.92,-15.04,-20.96,-12.76,-6.12,-8.12,94.06,98.7,95.05,5.15,5.65,7.1,2.14,2.27,3.37,0.3,0.33,0.46,0.48,0.53,0.67,152.28,138.29,187.18,113.99,76.17,108.41,619.52,531.99,368.05,48.47,34.73,46.57,177.61,172.26,222.2,3.25,-8.14,1.75,9.11,7.47,2.52,380700288,296891094,278000040,630700934,511571567,426522468,193183892,190766781,214848154,-6.04,-6.67,-2.27,146353387,174871695,89018797,166825855,133208506,96503819,-11.9,-10.38,-2.93,9.06,12.57,10.43
(주)에스지세계물산,4060,0.82,0.6,,14357252,22482347,,54.87,51.29,,0,112.69,,0,66.63,,0,33.84,,0,0,,0,56.59,,-3.48,-5.16,,23.79,20.22,,-31.44,-16.66,,-7.71,-4.88,,76.21,79.78,,9.37,4.86,,6.36,4.06,,2.21,0.95,,16.3,3.8,,307.93,216.71,,217.76,120.95,,131.75,360.93,,114.02,83.01,,109.62,134.17,,39.5,9.91,,7.84,21.13,,188893613,364173074,,250237148,532221130,,276874986,370572744,,-3.35,-3.16,,83930703,251803131,,182769173,304554838,,-2.28,-3.1,,25.4,18.39,
(주)에스피씨삼립,5610,,0.63,0.92,,11864780,14721287,,71.76,54.12,,0,10.75,,0,9.18,,0,-4.22,,0,0,,0,24.08,,-8.4,-2.68,,34.54,37.37,,0,0,,-6.27,-1.82,,65.46,62.63,,5.22,4.93,,36.28,34.35,,0.75,0.68,,1.19,0.98,,0,417.07,,82.82,274.01,,0,1713.31,,74.57,248.44,,0,411.77,,-4.29,12.93,,16.14,57.62,,222418575,179793362,,201270563,222902034,,150264138,143919327,,5.15,7.59,,50202564,16566472,,41576686,45393911,,7.62,9.48,,13.12,12.13
(주)에이스침대,3800,1.65,1.52,8.39,8076108,6640501,12959337,36.06,20.38,14.83,45.77,22.54,3.26,61.82,73.08,-43.96,15.63,-19.92,49.97,-16.36,-57.93,264.77,2.19,-17.78,95.16,4.2,2.2,5.36,36.34,32.32,32.46,13.99,4.02,8.87,4.51,1.44,4.69,63.66,67.68,67.54,8.28,5.16,7.7,10.87,3.53,4.88,1.08,0.65,0.87,1.85,1.25,1.82,217.62,154.73,51.54,57.99,79.03,77.31,340.78,520.7,903.83,41.61,33.56,46.35,211.82,137.82,114.11,-23.34,-12.07,-7.25,13.42,7.88,2.04,72676702,78956732,45651679,106073296,129985590,134227125,96191843,77035181,115526926,9.07,11.04,41.16,58937058,74846075,42880899,34176349,59153541,33152557,6.85,11.31,16.27,15.92,13.5,6.66
(주)에이엔피,15260,0.18,0.03,-3.72,137798,40035,-3672632,33.7,37.32,40.45,15.07,-7.17,16.24,-1.41,-1.85,26.53,-10.45,14.68,49.54,0,0,0,-79,-70.95,0,-4.94,-10.52,-17.91,9.03,10.21,-3.51,-6.68,-17.37,-62.39,-2.72,-6.43,-15.74,90.97,89.79,103.51,6.63,5.93,5.33,4.43,4.92,7.72,0.55,0.61,0.88,2.23,2.28,2.98,157.65,184.67,498.61,151.84,127.22,92.66,166.9,140.23,74.36,113.35,102.7,75.3,99.34,110.99,225.51,18.49,12.25,-4.94,68.61,49.58,6.27,15802676,15552751,23211940,25826704,23974694,27867224,13284455,15234916,22782364,6.49,-4.19,-7.41,9210729,10790147,18745485,13985909,13727000,17369277,7.72,-4.27,-7.55,9.25,13.18,9.76
