구분,총자산증가율2013,유동자산증가율2013,매출액증가율2013,매출액순이익률2013,매출총이익률2013,자기자본순이익률2013,총자산순이익률2013,매출원가대매출액비율2013,매출액대판매관리비2013,매출채권회전율2013,재고자산회전율2013,총자본회전율2013,유형자산회전율2013,부채비율2013,유동비율2013,자기자본배율2013,당좌비율2013,고정비율2013,순운전자본비율2013,차입금의존도2013,현금비율2013,부채/총자산2013,부채/매출액2013,부채/현금흐름2013,유동부채/부채2013,총부채/총자산2013,유동부채/총부채2013,유동자산/총자산2013,현금흐름/매출액2013,이자보상배율2013,차입금평균금리2013,매출,자산,업종,정상기업여부
(주)대명월드패션,-0.2457154689640286,-0.2962512799326858,-0.183497157650361,-0.1114841937866633,0.5619888861941561,-1.4226802856319178,-0.2775799106965637,0.4380111619738577,0.6896485252278769,14.258688695955566,2.3368115410194656,2.4898588873301786,15.06284327453982,4.125300504226268,1.0233507113055234,0.1951105343202741,0.4186637867404259,0.2101763365682472,0.0180221151393322,0.4399213057092578,0.1192305002835898,0.4399213057092578,0.1766852362388199,-2.376269969856942,1.754408205004058,0.8048895856112833,0.9588912095393386,0.7898236634317528,-0.0743540247867782,-36.75355706559423,2.24,1,0,1,0
(주)대한전광,0.0786822642538761,0.2474575200753364,0.4239264075629231,0.0074178433735901,0.2491733723057408,0.0123479204112792,0.0090383366482654,0.7508266276942591,0.2249787202237333,6.603410313358777,8.635593446672843,1.2184588151921298,2.0929003808037487,0.3661717738350631,1.926881119097258,0.7319723764990692,1.3482420415817304,0.6472187505940573,0.1696971733259298,0.1149431893286743,0.1194010244998114,0.1149431893286743,0.0943348990507732,6.670429473036072,1.5928223076923076,0.2680276235009308,0.6830791307574945,0.3527812494059426,0.0141422526738501,4.74502967253476,7.02,1,0,0,1
(주)동양이앤씨,-0.0268291257872704,0.0684828061917594,-0.0392540451215647,-0.0627158246096279,0.0392329649238394,-0.3601178767802418,-0.0454573445151657,0.9607670350761606,0.0575402870603861,3.5470621276949856,3.6623998670570654,0.7248145870378511,1.3337799955295655,6.92210545119055,0.6643184357557451,0.1262290695524278,0.3601669621267014,0.5846964815055409,-0.2098537797852425,0.7536519254641956,0.0473157251374248,0.7536519254641956,1.039785814113091,56.48488673787376,0.8295040152583032,0.8737709304475721,0.7154704700000457,0.4153035184944591,0.0184082127833302,-0.373542631495151,4.57,2,2,0,0
(주)동환물산,-0.0281686060353133,0.0496140029836871,0.0031639496429363,0.0182315014104466,0.1324898356300209,0.0301144953103167,0.0190758571607799,0.8675101213311613,0.1082714194834748,5.252405193259785,28.29329979464101,1.0463130123693205,2.1635900516443725,0.5786706941982431,1.1987705053472095,0.6334443584131669,1.0748590189436935,0.6896319141234727,0.0514627453696444,0.1761677289883265,0.2722427597952744,0.1761677289883265,0.1683700067816265,6.9568085870674725,1.469652483991769,0.366555686618908,0.706319257777756,0.3103680858765272,0.0242021905122734,3.381209328037591,3.42,1,1,0,1
(주)동희정공,-0.1701662356069443,-0.391737638249939,0.0841914298533748,-0.0525345310358865,0.0397025893509286,-0.1587594973205313,-0.0739867588994519,0.9602974106490714,0.1007390915861731,5.971879855509299,33.55398894195748,1.4083452814856454,2.383531196797348,1.1457825654491165,1.0488491098307442,0.4660304432060189,0.9306668890208212,0.6422895636551507,0.0166600097467144,0.1317123573241048,0.1512149888508829,0.1317123573241048,0.093522773893319,-0.9497721615609572,2.5893578516624043,0.5339695567939811,0.6387076234192893,0.3577104363448493,-0.0984686408786858,-8.730006931144926,4.68,2,2,0,0
(주)두원씨앤디,-0.2781939026134384,-0.3987418008892235,0.5986797163391144,-0.1847338472896961,0.02633742500324,-1.6877543504281374,-0.0715255461311229,0.97366257499676,0.1209828473161001,76.10997591544326,0.7058293655148048,0.38718159763629,0.9039144085572496,22.596523340392228,0.7973363819931109,0.0423791211754121,0.0446274520155028,0.4342325282015668,-0.1438044034798249,0.6711360687018582,0.0342191163725787,0.6711360687018582,1.7333883448983256,-182.18795017371409,1.0572697674418603,0.9576208007855102,0.7409737494175311,0.5657674717984332,-0.0095142864456489,-1.0418264110756124,4.44,0,0,1,0
(주)두하,0.188101679795218,0.1326994415718479,0.2220029636337464,0.0187174497361302,0.1186954998641668,0.0158525704451116,0.0071744971323855,0.8813045001358332,0.1122859355943323,7.210463945257405,7.677831576905127,0.3833052704042621,0.4303211126281793,1.2095723439003647,0.1983786492370043,0.4525762656111035,0.1104048663033904,0.9007857945007188,-0.4009112156631002,0.434625613797457,0.0075303374555592,0.434625613797457,1.1338889583727056,188.575593645424,1.1507039743760896,0.5474237343888965,0.9135983512309426,0.099214205499281,0.0060129146961867,0.156070203304363,3.89,1,2,0,1
(주)디더블유디,0.1252592792768429,-0.0134850827814936,-0.8184054808089146,6.842744530771027,-0.4492502241800247,0.2447094293525882,0.1791759814027238,1.4492502241800247,0.4274467622440838,0.9629906398058626,0.1724118836915515,0.0261848123361891,12.085883800650436,0.3657490665703037,0.94949757194737,0.7321989261989539,0.1276081921621081,0.7457235497043558,-0.0135246044620543,0.2562852187669295,0.0216965293318286,0.2562852187669295,9.787552245036585,46.245647071760175,1.0449337464311168,0.267801073801046,1.0,0.2542764693389917,0.2116426704949996,-8.461265257705184,0.91,0,2,1,0
(주)디비엘,-0.0159013269142777,0.0283467342155182,0.4321226269729097,-0.0720346058783742,0.1134869634018631,-0.1425208392826993,-0.0884596830157091,0.886513036598137,0.1811415767814963,14.125979447416787,10.147060330897428,1.228016478150343,1.878617816383433,0.6111389327202272,0.612017734256456,0.6206789369254533,0.3291768936230264,0.767848944143094,-0.1471698454959124,0.1646220458089733,0.1192675218299419,0.1646220458089733,0.1340552417154283,4.759280731611527,2.304193592118939,0.3793210630745467,1.0,0.2321512175786343,0.028167122150417,-11.58273397515388,6.37,1,0,0,0
(주)디에스이,-0.3040249879717395,-0.6576238815761072,-0.5797912370941002,-0.2817519656818092,-0.0853708018700455,-5.295932221399077,-0.2595822156092095,1.0853708018700456,0.1510693186562843,15.349539157178254,22.051080289991464,0.9213146569574008,1.2186448577161932,19.40175290502909,0.2030427378392896,0.0490153961110614,0.1525690752565726,0.8175770067766904,-0.7160232903748718,0.6163596112580513,0.0849269958044083,0.6163596112580513,0.6690001147854854,-5.372196845752042,1.457665731478354,0.9509846038889386,0.9447537635457944,0.1824229932233096,-0.1245300821980274,-4.693954498977505,6.36,1,1,0,0
(주)디에스이,-0.3040249879717395,-0.6576238815761072,-0.5797912370941002,-0.2817519656818092,-0.0853708018700455,-5.295932221399077,-0.2595822156092095,1.0853708018700456,0.1510693186562843,15.349539157178254,22.051080289991464,0.9213146569574008,1.2186448577161932,19.40175290502909,0.2030427378392896,0.0490153961110614,0.1525690752565726,0.8175770067766904,-0.7160232903748718,0.6163596112580513,0.0849269958044083,0.6163596112580513,0.6690001147854854,-5.372196845752042,1.457665731478354,0.9509846038889386,0.9447537635457944,0.1824229932233096,-0.1245300821980274,-4.693954498977505,6.36,1,1,0,0
(주)디에스이,-0.3040249879717395,-0.6576238815761072,-0.5797912370941002,-0.2817519656818092,-0.0853708018700455,-5.295932221399077,-0.2595822156092095,1.0853708018700456,0.1510693186562843,15.349539157178254,22.051080289991464,0.9213146569574008,1.2186448577161932,19.40175290502909,0.2030427378392896,0.0490153961110614,0.1525690752565726,0.8175770067766904,-0.7160232903748718,0.6163596112580513,0.0849269958044083,0.6163596112580513,0.6690001147854854,-5.372196845752042,1.457665731478354,0.9509846038889386,0.9447537635457944,0.1824229932233096,-0.1245300821980274,-4.693954498977505,6.36,1,1,0,0
(주)디에스이,-0.3040249879717395,-0.6576238815761072,-0.5797912370941002,-0.2817519656818092,-0.0853708018700455,-5.295932221399077,-0.2595822156092095,1.0853708018700456,0.1510693186562843,15.349539157178254,22.051080289991464,0.9213146569574008,1.2186448577161932,19.40175290502909,0.2030427378392896,0.0490153961110614,0.1525690752565726,0.8175770067766904,-0.7160232903748718,0.6163596112580513,0.0849269958044083,0.6163596112580513,0.6690001147854854,-5.372196845752042,1.457665731478354,0.9509846038889386,0.9447537635457944,0.1824229932233096,-0.1245300821980274,-4.693954498977505,6.36,1,1,0,0
(주)롯데브랑제리,-0.0538205129925522,-0.0818223013334155,-0.0176519637331006,-0.0473872604978543,0.3089461047255117,-57.559057944998926,-0.093803191221718,0.6910538952744882,0.3422118463227048,13.093933455919805,32.29933844072712,1.9795023015935984,3.4489509594143715,612.6151217060386,0.2110754658407038,0.0016296860054824,0.1658895361834285,0.8021624846211328,-0.7394457265530345,0.4914684586074733,0.0027278657015851,0.4914684586074733,0.2482788012985974,345.2868347062596,1.907107571428572,0.9983702905912576,0.9388132112520708,0.1978374919756072,0.0007190508769609,-2.0314174757001173,5.79,2,2,0,0
(주)리건,-0.0200248062839844,-0.0456739683332835,-0.1161449356100033,-2.331601994199382,0.9637958978636286,-0.0761827880468956,-0.0553051441171597,0.0362041021363713,1.734778116884348,86.19184423718428,0.0024729061748527,0.0237198047757504,0.0458787315795681,0.3774991325491931,1.6627020943761066,0.7259532702205082,0.3715325955884796,0.5528096103436149,0.1782363833019372,0.2376626184920472,0.0234557891896971,0.2376626184920472,10.019585773952825,197.1576419756924,1.1316630611113443,0.2740467297794918,0.9814165874953452,0.4471903896563851,0.0508201745240397,-1.1469033827209814,6.78,0,2,1,0
(주)리호,-0.1313413056649633,-0.1498442613857462,-0.1307262109849289,-0.2355446656403201,-0.1622782504528682,-0.2716583350813521,-0.1797436769853412,1.162278250452868,0.1453855863540577,14.84470110969978,7.163608013847542,0.7630980582672681,3.199313201912781,0.5113653350053113,2.978820449909419,0.6616534586782118,2.49420297435361,0.2389662772888973,0.505552153577171,0.1880500157973501,2.227553266859716,0.1880500157973501,0.24642968719426,-1.2065130555984946,1.3585830772237124,0.3383466425544067,0.7550882349685198,0.7610337227111027,-0.2042494990425261,-32.5829750765686,3.79,1,0,0,0
(주)메닉스,-0.0637242574228382,-0.0371242822844121,0.1841227980457948,0.0237930921750829,0.0762129633229997,0.2726374901114962,0.0401308631676389,0.9237870366770002,0.0344534312383951,4.44658545462755,10.009698583118588,1.6866602656070735,4.111835655010967,5.793711088959286,0.738146567628546,0.1471949552910982,0.5286311263883046,0.4515904029221247,-0.194545286313046,0.3455263632241372,0.0151874507232966,0.3455263632241372,0.2048583050598949,-318.37827174749805,2.1502118578112044,0.8528050447089018,0.871189597200991,0.5484095970778752,-0.0006434431091527,2.542722926814556,5.93,1,0,0,1
(주)모디,-0.0025822488054315,0.0209979666484014,-0.086728794917842,0.0185721411315952,0.0804690203667847,0.0374116216696805,0.0108400332723512,0.9195309796332152,0.0563546512746689,373.93666657148566,0.902048820639314,0.5836717046000679,1.461025481858392,2.451246018322025,0.9395029472497092,0.289750424829521,0.0035960673985183,0.4027303188395307,-0.0384597573781857,0.2647846177728784,0.0007563989464959,0.2647846177728784,0.4536533391734468,3585.3222691611345,2.400930401039981,0.7102495751704789,0.8950789423366611,0.5972696811604693,0.0001265307007616,0.8832332984656348,5.75,1,1,0,1
(주)미디어신나라,0.0614450423405313,0.1322131544929925,0.1250174709904125,0.0079595499241634,0.1657926109100111,0.0693971760748746,0.0105874355503946,0.8342074177687111,0.1472287306192421,12.369181636075142,16.00234687674496,1.3301550528948345,1.9514692240727265,5.554672823702588,0.3178501465545729,0.1525629160900089,0.2281147326765011,0.754386960084351,-0.5271191503257003,0.4021517661366248,0.1019678112111311,0.4021517661366248,0.3023345024788023,6.2786249835472345,1.921493961508118,0.8474370839099911,0.9118460885332506,0.245613039915649,0.0481529798755383,1.5093796271467046,3.16,1,1,1,1
