,구분,이자보상배율2009,영업이익2009,차입금의존도2009,총자본증가율2009,유동자산증가율2009,매출액증가율2009,순이익증가율2009,영업이익증가율2009,매출액순이익률2009,매출액총이익률2009,자기자본순이익률2009,총자본순이익률2009,매출원가 대 매출액비율2009,매출채권회전률2009,재고자산회전률2009,총자본회전률2009,유형자산회전율2009,부채비율2009,유동비율2009,자기자본배율2009,당좌비율2009,비유동비율2009,순운전자본비율2009,현금비율2009,부채2009,자산2009,매출액2009,부채/현금흐름2009,유동부채2009,유동자산2009,매출/현금흐름2009,차입금평균이자율2009,정상기업여부
1259,주식회사담솔,-0.32,-198323.0,121.78,21.69,21.86,0.0,0.0,0.0,0.0,0.0,0.0,-3.39,0.0,0.0,0.0,0.0,0.0,0.0,254.15,-2004.24,27.13,0.0,60.58,0.06,38156804.0,28135619.0,0.0,-9.74,11057765.0,28103572.0,0.0,1.98,0
1260,주식회사담양온천,0.19,158951.0,80.48,-7.04,-26.93,-3.92,0.0,0.0,-13.54,96.69,0.0,-4.29,3.31,0.0,50.64,0.32,0.33,0.0,1.73,-2245.74,1.27,0.0,-120.74,0.74,19229233.0,12492005.0,4108274.0,-0.38,15348848.0,265857.0,-1.79,8.31,1
1261,주식회사대광이엔씨,-4.1,-401519.0,53.87,122.93,124.86,0.0,0.0,0.0,0.0,0.0,1.5,0.12,0.0,0.0,0.0,0.0,0.0,1592.66,310.24,347.82,31.39,13.96,67.21,6.13,44317030.0,47099614.0,0.0,-33.81,15056596.0,46711272.0,0.0,0.49,0
1262,주식회사대대푸드원,-1.54,-2069239.0,0.0,-10.28,-6.85,6.93,0.0,0.0,-12.89,4.8,0.0,-34.52,95.2,14.01,43.06,2.68,5.03,0.0,57.13,-1798.11,43.29,0.0,-24.35,2.04,26464415.0,9821300.0,27809934.0,0.24,5578888.0,3187302.0,0.23,0.0,0
1263,주식회사대도공영,1.03,399247.0,70.4,0.95,-38.65,-0.4,0.0,0.0,1.06,29.89,0.0,0.51,70.11,23.73,73.42,0.49,0.52,0.0,4.06,0.0,2.93,0.0,-51.16,0.16,10940780.0,8255756.0,3994605.0,2.9,4402416.0,178900.0,7.95,6.43,1
1264,주식회사대명호텔앤리조트제주,0.21,429916.0,31.85,2.66,-10.28,45.87,0.0,0.0,-10.1,22.18,-40.22,-0.93,77.82,5.26,2.61,0.09,0.1,5374.59,53.55,307.31,27.03,5147.84,-5.18,1.97,165166619.0,168239721.0,15322224.0,2.31,18751605.0,10041303.0,24.93,3.86,1
1265,주식회사대목,-0.14,-308036.0,157.25,2.23,2.96,0.0,0.0,0.0,0.0,0.0,0.0,-13.17,0.0,0.0,0.0,0.0,0.0,0.0,63.18,0.0,42.8,0.0,-57.97,1.84,29917912.0,18900108.0,0.0,-10.9,29754912.0,18798457.0,0.0,7.62,0
1266,주식회사대미건설산업,-0.16,-64394.0,25.45,-57.23,-60.39,26.49,0.0,0.0,-111.24,0.0,-33.86,-5.68,0.0,0.0,0.06,0.05,141.5,224.55,246.23,51.01,17.11,4.82,52.29,7.88,3207341.0,4635671.0,395198.0,-114.04,1657528.0,4081370.0,-925.5,10.39,0
1267,주식회사대보세라믹스,2.28,891696.0,52.66,14.26,1.94,35.17,0.0,0.0,3.49,10.55,27.78,5.74,89.45,56.8,4.31,1.65,2.97,204.85,92.99,270.45,17.27,180.78,-3.07,0.06,6094105.0,9069049.0,14003793.0,10.16,3969279.0,3691024.0,4.42,7.13,1
1268,주식회사대산씨앤씨,-0.11,-298940.0,134.31,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-8.46,0.0,0.0,0.0,0.0,0.0,0.0,72.42,-4370.18,2.36,0.0,-38.09,0.02,47492114.0,34381561.0,0.0,-7.22,47475445.0,34380709.0,0.0,5.82,0
1269,주식회사대승팜스,-1.05,-1252343.0,84.61,50.32,-82.74,0.0,0.0,0.0,0.0,0.0,0.0,-3.82,0.0,0.0,0.0,0.0,0.0,0.0,275.54,-90.46,275.54,0.0,7.28,1.06,77711029.0,74092674.0,0.0,-11.06,3074694.0,8471903.0,0.0,2.04,0
1270,주식회사대아기업,999999999.0,-66989.0,16.35,-9.48,2.94,1.33,0.0,0.0,1.18,0.0,0.0,0.51,0.0,0.0,0.0,0.43,5.88,0.0,28.19,0.0,28.19,0.0,-27.12,23.47,9324552.0,8894185.0,4030916.0,-0.43,3359092.0,947040.0,-0.99,0.0,0
1271,주식회사대왕산업,-4.03,-1160776.0,70.42,-8.54,-15.15,-77.87,0.0,0.0,-80.47,-36.13,0.0,-17.24,136.13,13800.97,0.33,0.21,0.8,0.0,99.85,0.0,12.82,0.0,-0.11,0.76,10667947.0,7972185.0,1787226.0,-25.11,5567438.0,5558889.0,-149.88,5.52,0
1272,주식회사대원플러스건설,4.89,49464654.0,40.93,3.62,3.09,149.86,0.0,0.0,13.96,25.99,0.0,11.88,74.01,161.07,1.46,0.85,136.9,0.0,110.25,-6724.61,46.64,0.0,9.15,25.73,385847294.0,345499615.0,288886799.0,25.95,308282935.0,339883318.0,34.66,6.57,1
1273,주식회사대유통신,-4.85,-1201769.0,39.68,-4.81,-4.38,-10.32,0.0,0.0,-23.44,25.42,-37.95,-17.32,74.58,1.38,5.93,0.74,5.89,163.79,144.12,3312.29,124.69,64.04,23.18,20.63,8137778.0,13106220.0,9929120.0,-5.1,6886167.0,9924415.0,-4.18,5.38,0
1274,주식회사대풍건설,-220.17,-4860416.0,39.22,-12.73,-31.97,-94.17,0.0,0.0,-781.33,-166.83,-5859.53,-16.08,266.83,1.93,1.26,0.02,4.27,0.0,36.03,-115.54,33.77,0.0,-44.82,1.46,30259723.0,27948976.0,617201.0,7.58,19584660.0,7057202.0,371.45,0.2,0
1275,주식회사대한이앤씨,-0.18,-1006626.0,132.45,46.18,151.51,0.0,0.0,0.0,0.0,0.0,0.0,3.72,0.0,0.0,0.0,0.0,0.0,0.0,167.69,-48054.63,167.69,0.0,18.17,10.73,69183840.0,45156526.0,0.0,-4.93,12119134.0,20322069.0,0.0,9.79,0
1276,주식회사더조은미래,-2.6,-12591770.0,81.94,-13.22,-13.21,0.0,0.0,0.0,0.0,0.0,0.0,-24.58,0.0,0.0,0.0,0.0,0.0,0.0,70.03,-7949.09,0.51,0.0,-42.74,0.04,132881150.0,93135691.0,0.0,-4.43,132816497.0,93013951.0,0.0,6.93,0
1277,주식회사더좋은디앤씨,999999999.0,-1106968.0,101.75,71.71,71.98,0.0,0.0,0.0,0.0,0.0,0.0,-1.16,0.0,0.0,0.0,0.0,0.0,0.0,98.27,-881.1,17.57,0.0,-1.76,1.14,102004665.0,100242470.0,0.0,-22.94,102004665.0,100241029.0,0.0,0.0,0
1278,주식회사더파인트리,-0.5,-4604434.0,123.28,31.76,33.29,-58.33,0.0,0.0,-139483.47,0.0,0.0,-12.57,0.0,1.4,0.0,0.0,0.04,0.0,76.03,-5612.52,33.05,0.0,-29.89,23.25,141624548.0,113561945.0,9000.0,-11.68,141624548.0,107676380.0,-183793.78,7.66,0
1279,주식회사더한,2.13,240218.0,60.61,34.98,45.28,3.55,0.0,0.0,10.6,9.54,7.95,2.6,90.46,0.0,481.02,0.24,0.28,213.54,9.29,525.08,9.18,294.84,-58.19,2.31,14576011.0,21401992.0,4560767.0,4.77,13730841.0,1276187.0,15.25,1.04,1
1280,주식회사덕성건설,-65.48,-533990.0,72.43,2.92,28.8,-24.2,0.0,0.0,-123.88,0.0,0.0,-2.31,0.0,9.49,3.91,0.02,5.35,0.0,1163.78,-1843.4,1137.76,0.0,19.25,32.56,21163593.0,14048070.0,258454.0,-1.09,254146.0,2957699.0,-89.61,0.08,0
1281,주식회사도레미미디어,-3.11,-1251045.0,63.26,-20.99,-24.79,37.09,0.0,0.0,-16.33,4.92,-267.57,-14.85,95.08,4.7,277.29,0.91,4.49,0.0,109.12,-7.0,108.66,0.0,5.68,1.74,8411972.0,8236985.0,8489157.0,5.41,5130543.0,5598622.0,5.36,7.67,0
1282,주식회사도시비젼,999999999.0,-400750.0,92.93,-0.34,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.53,0.0,0.0,0.0,0.0,0.0,0.0,6.83,-8.77,6.83,0.0,-93.52,0.08,45176609.0,45001181.0,0.0,-0.89,45172166.0,3087285.0,0.0,0.0,0
1283,주식회사도시생각,999999999.0,-646907.0,101.73,9.93,10.02,0.0,0.0,0.0,0.0,0.0,0.0,-0.66,0.0,0.0,0.0,0.0,0.0,0.0,143.9,-795.25,0.75,0.0,30.25,0.59,103774660.0,101388912.0,0.0,-9.39,69876468.0,100551151.0,0.0,0.0,0
1284,주식회사동강시스타,999999999.0,-1341334.0,0.0,3.15,-21.94,0.0,163.54,0.0,0.0,0.0,1.7,1.68,0.0,0.0,0.0,0.0,0.0,1.84,3429.63,100.55,3429.63,47.32,51.98,313.93,1626817.0,90039923.0,0.0,39.34,1405534.0,48204547.0,0.0,0.0,0
