,구분,이자보상배율2002,영업이익2002,차입금의존도2002,총자본증가율2002,유동자산증가율2002,매출액증가율2002,순이익증가율2002,영업이익증가율2002,매출액순이익률2002,매출액총이익률2002,자기자본순이익률2002,총자본순이익률2002,매출원가 대 매출액비율2002,매출채권회전률2002,재고자산회전률2002,총자본회전률2002,유형자산회전율2002,부채비율2002,유동비율2002,자기자본배율2002,당좌비율2002,비유동비율2002,순운전자본비율2002,현금비율2002,부채2002,자산2002,매출액2002,부채/현금흐름2002,유동부채2002,유동자산2002,매출/현금흐름2002,차입금평균이자율2002,정상기업여부
169,주식회사디비월드,-0.07,-228391.0,114.06,4.75,-14.51,0.0,0.0,0.0,0.0,0.0,0.0,-9.22,0.0,0.0,0.0,0.0,0.0,0.0,8.85,0.0,8.85,0.0,-85.95,1.7,45905650.0,40197071.0,0.0,-17.84,37905650.0,3355064.0,0.0,7.9,0
170,주식회사디아이건설,6.6,1258461.0,49.85,9.32,8.4,428.81,0.0,0.0,9.29,19.06,277.89,8.18,80.94,41.85,0.95,0.88,406.86,1384.34,111.79,48.28,10.95,23.58,10.38,2.58,12698055.0,13615319.0,11484693.0,18.51,11985629.0,13399054.0,20.47,2.07,1
171,주식회사디피엘,1.96,671159.0,78.42,-2.15,74.98,-4.83,-67.08,-46.75,8.28,0.0,23.24,3.08,0.0,9.91,0.0,0.37,0.41,568.35,11.11,80.45,11.11,607.63,-72.7,1.05,6858301.0,8065009.0,3032596.0,17.33,6596122.0,732743.0,39.2,5.17,0
172,주식회사매일신문사,-0.91,-4190288.0,75.6,-4.17,-25.17,8.52,0.0,0.0,8.84,36.4,0.0,10.95,63.6,5.7,220.04,1.24,1.99,0.0,60.64,0.0,59.56,0.0,-17.57,0.13,69854823.0,32940545.0,41703654.0,-3.38,14702943.0,8915910.0,-5.65,14.86,0
173,주식회사맥.킴,-0.35,-3344374.0,99.94,1.28,-14.55,0.02,0.0,0.0,-16.51,56.0,0.0,-11.16,44.0,0.0,80.62,0.68,1.22,0.0,26.47,0.0,23.77,0.0,-19.76,17.54,168468126.0,153422756.0,103083724.0,-2.89,41226723.0,10911572.0,-4.72,6.72,0
174,주식회사메트로프로덕트,0.74,1453294.0,238.98,2.41,1.77,16.3,0.0,259.62,-11.87,45.04,0.0,-14.94,54.96,2.19,3.74,1.26,26.06,0.0,102.25,0.0,65.64,0.0,2.02,0.36,26725333.0,8536136.0,10618651.0,0.48,7677478.0,7850319.0,1.21,10.43,0
175,주식회사명성건설,-0.05,-391104.0,633.22,-75.98,-35.4,-69.19,0.0,0.0,-4280.43,0.0,0.0,-34.72,0.0,0.0,0.2,0.01,0.03,0.0,2.55,0.0,1.31,0.0,-842.19,0.22,74351473.0,8504147.0,178082.0,0.86,73497108.0,1875997.0,360.0,13.56,0
176,주식회사바이오피드백,1.45,2110043.0,67.05,19.24,49.71,-10.09,0.0,-34.42,-2.87,90.3,-16.49,-1.11,9.7,64.41,89.81,0.39,0.43,1666.88,7.42,438.07,6.94,1651.91,-81.21,0.58,29208430.0,30960716.0,10973884.0,7.58,27158465.0,2014456.0,20.17,7.12,1
177,주식회사박달재엘피씨,-3.26,-1297419.0,88.44,-5.37,0.8,87.82,0.0,0.0,-65.63,-19.72,0.0,-11.78,119.72,79.86,0.0,0.18,0.18,0.0,0.62,0.0,0.62,0.0,-38.88,0.01,13961961.0,13483720.0,2488097.0,-2.42,5274764.0,32532.0,-13.58,3.37,0
178,주식회사벨루가,0.2,136399.0,92.61,165.78,110.59,23.73,0.0,-90.31,-4.72,20.53,0.0,-1.65,79.47,48.69,20.66,0.35,0.39,0.0,13.69,0.0,9.58,0.0,-36.25,3.93,30129921.0,30125847.0,7238238.0,-0.35,12651854.0,1732413.0,-1.46,3.61,0
