,구분,총자산증가율2013,유동자산증가율2013,매출액증가율2013,매출액순이익률2013,매출총이익률2013,자기자본순이익률2013,총자산순이익률2013,매출원가대매출액비율2013,매출액대판매관리비2013,매출채권회전율2013,재고자산회전율2013,총자본회전율2013,유형자산회전율2013,부채비율2013,유동비율2013,자기자본배율2013,당좌비율2013,고정비율2013,순운전자본비율2013,차입금의존도2013,현금비율2013,부채/총자산2013,부채/매출액2013,부채/현금흐름2013,유동부채/부채2013,총부채/총자산2013,유동부채/총부채2013,유동자산/총자산2013,현금흐름/매출액2013,이자보상배율2013,차입금평균금리2013,정상기업여부
10,(주)광일,0.3269363109318453,0.525968861776693,0.027586681290600445,0.012630675281906813,0.06346835329397575,0.13065641704011663,0.027653077350176847,0.9365316467060243,0.042470184305082224,22.733640396241675,10.75394962155105,2.1893585840013894,4.370742197688717,3.7248418461926103,0.5733917113815519,0.21164729583611858,0.30876532463416356,0.5868671487356676,-0.307374339655666,0.5241811168410642,0.07027576741792256,0.5241811168410642,0.23942223109155683,13.194942516612171,1.374538623714791,0.7883527041638815,0.9139401528205079,0.4131328512643324,0.018144999933885953,2.1111159700099047,4.15,1
11,(주)국일방적,0.1930828969526767,-0.07661479324252432,-0.11272123251241126,0.07400513781791235,0.07031434521516496,0.1591929617460684,0.07354300525701715,0.929685654784835,0.03573544613720313,11.973213915302972,3.846110005370176,0.9937553989557826,2.106939175078289,1.1646241024516588,1.4603051408361405,0.4619739745424609,0.7888142328510707,0.4776069459030913,0.16466435788907557,0.49227607268486834,0.3498448014385677,0.49227607268486834,0.49536945731529286,7.882625826493876,0.726683087107575,0.5380260254575391,0.6648910634083537,0.5223930540969087,0.0628432032953198,6.000394613832397,1.25,1
12,(주)글로벌아이엔씨,-0.2272059137489645,-0.6139192613093591,0.19781716807604405,0.07709140278026012,0.4542117820049467,0.1517628779047785,0.04121296686772897,0.5457882179950533,0.316504527587561,83.84121872075642,4.028633088598764,0.5345987409932289,0.7235894624369376,2.682406034776728,0.43951014979746433,0.271561579726944,0.24745104292703457,0.8342596023792708,-0.211362150971393,0.48045411903390284,0.22491402099005733,0.48045411903390284,0.8987191367889664,-619.3187493756867,0.7848877419354838,0.728438420273056,0.5176862423741527,0.1657403976207292,-0.0014511414965152165,2.0729864252406296,4.41,1
13,(주)글로실,-0.13024122268163704,-0.24560291405070367,-0.28334869893342207,-3.278320825346849,-0.7995974210915296,-2.2841858961853,-0.2064821097766584,1.7995974210915295,0.6363174244563683,2.8295490287754497,4.704536279713426,0.0629841070404732,0.0664191597447699,10.062391306714137,0.21986812071329648,0.09039636840481917,0.11055999247267481,0.951538224280143,-0.17195114982222365,0.5598570220238309,0.00098881993037911,0.5598570220238309,8.888861783244305,-2080.0711473565802,0.3936950272505443,0.9096036315951809,0.2423175522678382,0.04846177571985702,-0.004273345070210963,-1.7345404767071944,8.32,0
14,(주)기독교텔레비젼,0.4265360992626625,0.36368035013612643,-0.03943566131388878,0.18411514829186656,-1.56073427281302,0.09821594363698585,0.020138030025411577,2.56073427281302,1.2400146571201205,6.081742313899933,126.18878305940726,0.10937736635058393,0.12457849944492054,3.877137610434094,0.1238146420583142,0.20503829907538618,0.12044398724835031,0.9184685616684839,-0.5769644953975209,0.5195708187710435,0.09719810436504636,0.5195708187710435,4.750258998792118,-92.57345083130399,1.2673843679031036,0.7949617009246138,0.8283366770539329,0.08153143833151612,-0.05131340525966225,-16.355985913274658,4.5,0
15,(주)기화정밀,0.03801927798348225,0.16965416008302403,-0.09434849513156567,0.07881208992674252,0.01950116609039665,0.05081323169023892,0.032586423674278824,0.9804988339096034,0.09458558802925247,6.297033336454441,4.621187459260683,0.41346985855302887,2.4870003465407855,0.5593374774153851,1.338309345556444,0.641297996414162,1.0801965612192561,0.5451330885877574,0.11498516962920403,0.25001456031902203,0.651021560893463,0.25001456031902203,0.6046742105796252,-10.20961704850233,1.3594477911580216,0.35870200358583804,0.9475323203810992,0.4548669114122425,-0.05922594429419134,-2.746945878361581,4.07,0
16,(주)기흥금속,-0.06673642187022821,-0.1590008147558436,-0.21113064834825526,-0.13284911511995626,0.04651513048555631,-0.31140678092075463,-0.05286687115231641,0.9534848695144437,0.17426725638727725,9.992757381238837,4.777437804346165,0.3979467315576789,0.48005442925532266,4.89039551865195,0.25545937071958,0.1697678868648969,0.10431434050625012,0.8657632158547701,-0.3912351899428057,0.6554924097573402,0.026543488358843452,0.6554924097573402,1.647186313584114,-246.26043110773222,0.8016445449979883,0.830232113135103,0.6329216929290812,0.13423672462675218,-0.0066887981401426,-2.1621777606771837,3.14,0
17,(주)나영산업,-0.07267331337784166,0.03658896772410686,-0.207346700379771,3.3733743678700636e-05,0.06332911630057558,0.00024549450235267857,8.096512606261061e-05,0.9366708836994244,0.057108885951614556,43.83066125130596,12.785322812428939,2.400122762352395,3.4209921312816864,2.032102048738219,0.42676888087959025,0.32980423303449674,0.14568989231216514,0.7330235261264397,-0.3585998926509415,0.5007633207125657,0.03727159706180999,0.5007633207125657,0.2086407114533426,117.28152804026077,1.2492457640483066,0.6701958576319378,0.933423341948637,0.2669765645399948,0.0017789733382542541,0.6195835402838609,4.32,1
18,(주)녹산,-0.015830110370281335,-0.017899915225392637,0.1246683480916234,0.09630814497581876,0.6296218561057071,0.28649247394601457,0.017512954931279415,0.37037814389429297,0.5292740393803795,103.25940846506884,1.0052192024833433,0.1818429265320872,0.21545834976824776,15.35888832411246,0.3670205180611951,0.06112884813364934,0.0722945537328603,0.9165640820983073,-0.14389735268951773,0.8016996589654303,0.03470582588741671,0.8016996589654303,4.408748111650996,-71.07422416126619,0.28356424734823293,0.9388711518663506,0.24213478062666943,0.08343600770434954,-0.06203019679325128,15.610048398248445,0.14,1
19,(주)농협홍삼,0.039881573425645134,0.08025567604064135,-0.18001646701933555,-0.27736402857783427,0.2792748545097285,-0.13449310576061774,-0.08225536006858675,0.7207251454902714,0.4564992162846363,4.113136753834743,0.3423037726125622,0.29656102303656917,1.2666678350901404,0.6350679935448109,2.385752975054484,0.6115953647095624,0.2967393667654768,0.286890428701297,0.41420621849294254,0.20007969216515348,0.02760270424667774,0.20007969216515348,0.6746661787057616,27.673676987042345,1.493921524009569,0.38840464112740863,0.7695669077874948,0.713109577135674,0.024379347168851498,-1.9642476946381577,10.34,0
20,(주)대농,-0.10599818106873356,0.0003803709073272659,-0.0640379882366172,0.018509810087103378,0.04688254533166551,0.04583391208540607,0.02504168414916472,0.9531174614381044,0.05285525606424479,6.593330579928554,4.7571987696922164,1.352887146400945,6.406172907396328,0.8303046956582145,1.4680911420813665,0.5463571187749042,0.8310065243531642,0.3753847080710104,0.19915445096004972,0.3172298751184545,0.25595469954895483,0.3172298751184545,0.23448361968873302,48.443035124377275,1.3411751992465137,0.4536428812250958,0.9378761545203834,0.6246152919289896,0.004840399018903283,-0.8930817928384449,2.46,0
21,(주)대명월드패션,-0.24571546896402865,-0.29625127993268585,-0.183497157650361,-0.11148419378666338,0.5619888861941561,-1.4226802856319178,-0.2775799106965637,0.43801116197385775,0.6896485252278769,14.258688695955566,2.3368115410194656,2.4898588873301786,15.062843274539821,4.125300504226268,1.0233507113055234,0.19511053432027411,0.4186637867404259,0.21017633656824725,0.018022115139332287,0.43992130570925786,0.11923050028358986,0.43992130570925786,0.1766852362388199,-2.376269969856942,1.754408205004058,0.8048895856112833,0.9588912095393386,0.7898236634317528,-0.07435402478677827,-36.75355706559423,2.24,0
22,(주)대한전광,0.07868226425387614,0.24745752007533645,0.42392640756292316,0.007417843373590147,0.24917337230574085,0.012347920411279256,0.00903833664826544,0.7508266276942591,0.22497872022373336,6.603410313358777,8.635593446672843,1.2184588151921298,2.0929003808037487,0.3661717738350631,1.926881119097258,0.7319723764990692,1.3482420415817304,0.6472187505940573,0.16969717332592982,0.1149431893286743,0.11940102449981141,0.1149431893286743,0.09433489905077322,6.670429473036072,1.5928223076923076,0.26802762350093084,0.6830791307574945,0.35278124940594263,0.014142252673850149,4.74502967253476,7.02,1
23,(주)동양이앤씨,-0.026829125787270487,0.06848280619175949,-0.03925404512156471,-0.06271582460962796,0.03923296492383948,-0.3601178767802418,-0.045457344515165796,0.9607670350761606,0.057540287060386115,3.5470621276949856,3.6623998670570668,0.7248145870378511,1.3337799955295657,6.92210545119055,0.6643184357557451,0.12622906955242788,0.3601669621267014,0.5846964815055409,-0.2098537797852425,0.7536519254641956,0.047315725137424804,0.7536519254641956,1.0397858141130907,56.48488673787376,0.8295040152583032,0.8737709304475721,0.7154704700000457,0.4153035184944591,0.01840821278333028,-0.373542631495151,4.57,0
24,(주)동환물산,-0.028168606035313362,0.049614002983687185,0.0031639496429363536,0.018231501410446615,0.13248983563002092,0.030114495310316736,0.01907585716077991,0.8675101213311613,0.1082714194834748,5.252405193259785,28.293299794641015,1.0463130123693203,2.1635900516443725,0.5786706941982431,1.1987705053472095,0.6334443584131669,1.0748590189436935,0.6896319141234727,0.05146274536964444,0.17616772898832653,0.2722427597952744,0.17616772898832653,0.1683700067816265,6.9568085870674725,1.469652483991769,0.366555686618908,0.706319257777756,0.31036808587652726,0.024202190512273403,3.381209328037591,3.42,1
25,(주)동희정공,-0.17016623560694435,-0.391737638249939,0.08419142985337488,-0.05253453103588652,0.03970258935092865,-0.1587594973205313,-0.07398675889945197,0.9602974106490714,0.10073909158617318,5.971879855509299,33.55398894195748,1.4083452814856454,2.383531196797348,1.1457825654491165,1.0488491098307442,0.4660304432060189,0.9306668890208212,0.6422895636551507,0.016660009746714444,0.1317123573241048,0.15121498885088297,0.1317123573241048,0.09352277389331906,-0.9497721615609571,2.5893578516624043,0.5339695567939811,0.6387076234192893,0.35771043634484934,-0.09846864087868583,-8.730006931144926,4.68,0
26,(주)두원씨앤디,-0.27819390261343846,-0.39874180088922356,0.5986797163391144,-0.18473384728969616,0.026337425003240024,-1.6877543504281374,-0.07152554613112297,0.97366257499676,0.1209828473161001,76.10997591544326,0.7058293655148048,0.38718159763629,0.9039144085572495,22.596523340392228,0.7973363819931109,0.0423791211754121,0.044627452015502854,0.4342325282015668,-0.1438044034798249,0.6711360687018582,0.03421911637257878,0.6711360687018582,1.7333883448983256,-182.18795017371409,1.0572697674418605,0.9576208007855102,0.7409737494175311,0.5657674717984332,-0.009514286445648903,-1.0418264110756124,4.44,0
27,(주)두하,0.188101679795218,0.13269944157184796,0.22200296363374647,0.018717449736130275,0.1186954998641668,0.015852570445111694,0.007174497132385599,0.8813045001358332,0.11228593559433235,7.2104639452574055,7.677831576905127,0.3833052704042621,0.43032111262817935,1.2095723439003647,0.1983786492370043,0.45257626561110353,0.11040486630339041,0.9007857945007189,-0.40091121566310023,0.43462561379745707,0.007530337455559226,0.43462561379745707,1.1338889583727056,188.575593645424,1.1507039743760896,0.5474237343888965,0.9135983512309426,0.09921420549928107,0.006012914696186724,0.15607020330436305,3.89,1
28,(주)디더블유디,0.12525927927684297,-0.01348508278149365,-0.8184054808089146,6.842744530771027,-0.44925022418002475,0.2447094293525882,0.17917598140272384,1.4492502241800247,0.42744676224408384,0.9629906398058626,0.17241188369155158,0.026184812336189123,12.085883800650436,0.3657490665703037,0.9494975719473701,0.7321989261989539,0.12760819216210817,0.7457235497043558,-0.013524604462054378,0.25628521876692956,0.021696529331828644,0.25628521876692956,9.787552245036585,46.245647071760175,1.0449337464311168,0.26780107380104606,1.0,0.2542764693389917,0.21164267049499969,-8.461265257705184,0.91,0
29,(주)디비엘,-0.015901326914277758,0.02834673421551828,0.4321226269729097,-0.07203460587837425,0.1134869634018631,-0.1425208392826993,-0.08845968301570917,0.886513036598137,0.18114157678149634,14.125979447416789,10.147060330897427,1.2280164781503433,1.878617816383433,0.6111389327202272,0.612017734256456,0.6206789369254533,0.3291768936230264,0.767848944143094,-0.14716984549591242,0.16462204580897333,0.11926752182994196,0.16462204580897333,0.13405524171542837,4.759280731611527,2.304193592118939,0.37932106307454677,1.0,0.23215121757863436,0.028167122150417098,-11.582733975153879,6.37,0
30,(주)디에스이,-0.3040249879717395,-0.6576238815761072,-0.5797912370941002,-0.28175196568180927,-0.08537080187004556,-5.295932221399077,-0.2595822156092095,1.0853708018700456,0.15106931865628437,15.349539157178254,22.051080289991464,0.9213146569574009,1.2186448577161932,19.40175290502909,0.20304273783928964,0.04901539611106148,0.1525690752565726,0.8175770067766904,-0.7160232903748718,0.6163596112580513,0.08492699580440839,0.6163596112580513,0.6690001147854854,-5.372196845752042,1.457665731478354,0.9509846038889386,0.9447537635457945,0.18242299322330963,-0.12453008219802741,-4.693954498977505,6.36,0
31,(주)롯데브랑제리,-0.053820512992552215,-0.08182230133341559,-0.01765196373310068,-0.04738726049785433,0.3089461047255117,-57.559057944998926,-0.09380319122171804,0.6910538952744882,0.34221184632270485,13.093933455919803,32.29933844072712,1.9795023015935982,3.4489509594143715,612.6151217060386,0.21107546584070383,0.0016296860054824476,0.1658895361834285,0.8021624846211328,-0.7394457265530345,0.4914684586074733,0.0027278657015851406,0.4914684586074733,0.24827880129859745,345.2868347062596,1.9071075714285715,0.9983702905912576,0.9388132112520708,0.19783749197560724,0.0007190508769609237,-2.0314174757001173,5.79,0
32,(주)리건,-0.020024806283984436,-0.045673968333283556,-0.11614493561000333,-2.331601994199382,0.9637958978636286,-0.07618278804689564,-0.05530514411715973,0.03620410213637139,1.734778116884348,86.19184423718428,0.002472906174852707,0.02371980477575043,0.04587873157956816,0.3774991325491931,1.6627020943761066,0.7259532702205082,0.3715325955884796,0.5528096103436149,0.17823638330193728,0.23766261849204728,0.02345578918969713,0.23766261849204728,10.019585773952825,197.1576419756924,1.1316630611113445,0.2740467297794918,0.9814165874953452,0.44719038965638513,0.05082017452403971,-1.1469033827209814,6.78,0
33,(주)리호,-0.13134130566496333,-0.14984426138574627,-0.13072621098492898,-0.23554466564032017,-0.1622782504528682,-0.2716583350813521,-0.17974367698534122,1.1622782504528681,0.1453855863540577,14.84470110969978,7.163608013847542,0.7630980582672681,3.199313201912781,0.5113653350053113,2.978820449909419,0.6616534586782118,2.49420297435361,0.23896627728889736,0.505552153577171,0.18805001579735012,2.227553266859716,0.18805001579735012,0.24642968719426006,-1.2065130555984946,1.3585830772237124,0.3383466425544067,0.7550882349685198,0.7610337227111027,-0.20424949904252618,-32.5829750765686,3.79,0
34,(주)메닉스,-0.06372425742283827,-0.03712428228441212,0.18412279804579484,0.0237930921750829,0.07621296332299977,0.2726374901114962,0.040130863167638905,0.9237870366770002,0.03445343123839518,4.44658545462755,10.009698583118588,1.6866602656070735,4.1118356550109665,5.793711088959286,0.738146567628546,0.1471949552910982,0.5286311263883046,0.45159040292212477,-0.19454528631304607,0.34552636322413727,0.015187450723296613,0.34552636322413727,0.20485830505989494,-318.37827174749805,2.1502118578112044,0.8528050447089018,0.871189597200991,0.5484095970778752,-0.0006434431091527677,2.5427229268145557,5.93,1
35,가나종합건설(주),-0.07150216566223636,-0.09309936776899548,0.9220682456857499,-0.5801607700096505,0.08714558557365057,-0.26149148271381467,-0.07198446973831218,0.9128544144263494,0.21084134194278378,5.754940062335171,0.4720950497404525,0.1240767619243107,0.46872738204392655,2.632609789621529,1.0137313641365113,0.2752841851338404,0.6787739565298437,0.27390105480099564,0.009835277592546852,0.19636085476503468,0.00039976713266834656,0.19636085476503468,1.5825755904624486,-231.50658175391553,3.6476908511562165,0.7247158407113337,0.9883372947231207,0.7260989710441784,-0.006835985303194007,-0.4136582776585451,5.44,0
36,강남필터(주),-0.44576361326614594,-0.012658041427656237,-0.2076337925152176,0.8251044974330713,0.10114122312723603,7.291079934204543,0.5920553537832794,0.8988589239072836,0.20904853374236376,8.311192960116532,6.73913465258999,0.7175519653876377,0.9500555900204214,11.314861925686474,0.3966494892900385,0.08120269687426938,0.23879784349503871,0.759509157404039,-0.36581484816999627,0.2585351360886714,0.11386749209025135,0.2585351360886714,0.36030162073210253,6.638031824116764,2.3451577992014547,0.9187973031257306,0.6598905859903126,0.24049084259596093,0.05427838104407448,-2.2645435217956114,2.99,0
37,강원여객자동차주식회사,0.11559516202128356,0.8807261045771864,0.018805520533959657,0.0113511312785326,0.08382983440775868,0.02742045345818174,0.012765936907390599,0.9161701655922413,0.07937522409380267,41.45498797601716,168.011034177658,1.1246400551752667,1.5292381785194085,1.1479389767551793,0.6529130025521555,0.46556257455259137,0.6350903632821873,0.77533512011905,-0.11943131517530252,0.2681535116390139,0.055541584217691516,0.2681535116390139,0.2384349645071322,-5.408363238400652,1.283206,0.5344374254474086,0.6438474902243037,0.22466487988094994,-0.044086344425645796,0.24808045903391046,9.63,1
38,거림테크주식회사,0.01885127195514142,-0.07380818893660236,-0.12833102695329815,0.04089450363252262,0.1636640475930435,0.10949349039831976,0.03630245143726272,0.8363359524069565,0.1281196831636927,2.6230911983887566,7.231767621056262,0.8877097950246808,3.244913240272495,2.0161458344629595,0.8277603961144641,0.33154894693008896,0.6660686317423331,0.4744378750135542,-0.10935847214945561,0.3661429380246216,0.09601942205604977,0.3661429380246216,0.4124579227093487,10.624586811646552,1.7340785010394097,0.6684510282736796,0.9498386123746823,0.5255621249864457,0.03882107888254224,1.756599871895396,4.96,1
39,거제선박주식회사,0.19019478362358547,-0.18955270552701656,0.19707492734881227,0.024834640952229863,0.22266915189665354,0.064393448611652,0.01636088229536057,0.7773308481033465,0.13458914955994936,21.202298065466024,35.868570749013934,0.6587927857234253,0.8051979928489956,2.9358176074594677,0.3571689216406417,0.25407681446028446,0.2997855128782314,0.9111352711994282,-0.15993835404430493,0.4912438623699377,0.14832689619221381,0.4912438623699377,0.7456728018514944,67.70001234945045,0.5064757076954833,0.7459231855397155,0.3335505420237801,0.08886472880057188,0.011014367294388646,1.9960204089909879,5.14,1
40,경도화학공업주식회사,0.022482580938559843,0.07110703066723913,0.061230083970993984,0.0007044176395661287,0.1290500396970052,0.0008719198702634998,0.0005778617385000268,0.8709498669531883,0.13771420863401695,4.851740234942021,10.818761182624506,0.8203396764112105,1.069477962847394,0.5088728188282002,1.0158507177085148,0.6627463809551597,0.7249122515819005,0.7694112648731817,0.003597966594445436,0.12107076417045864,0.040473915677852315,0.12107076417045864,0.1475861373670407,-11.05247299800762,1.8748602942060124,0.33725361904484036,0.6730565832777402,0.2305887351268183,-0.01335322306543028,-1.2838942606963522,4.0,0
41,경인실업주식회사,0.037886751767825674,0.6430089814047617,0.08849908563609557,0.23494680295469075,0.0382883901137084,0.41656689634571364,0.1212349955308581,0.9617116098862916,0.20256254757919886,3.5523564448705143,17.92621247344583,0.5160104074888737,0.915987738822139,2.4360285664803936,0.715792723329544,0.29103367693011256,0.6659808356304039,0.602196079349502,-0.1579490336406466,0.4086134963702335,0.06329672578529867,0.4086134963702335,0.7918706491962452,61.974747772233485,1.3600944639077515,0.7089663508095801,0.7838918640588813,0.397803920650498,0.012777311367308647,-3.580472544275395,5.39,0
42,경일석유주식회사,-0.21996386546638785,-0.10441699201171503,0.37794132975114586,0.04329122319721904,0.031084104517554882,0.8136085101887192,0.12802805063734388,0.9689158954824452,0.06416664972142387,41.84760063958439,76.26444658258771,2.9573673641443374,3.6047011124673283,5.3549238322261985,0.17920868044656005,0.15735829828973563,0.1288724774041441,0.8662333586475892,-0.6126628341567285,0.5558428285604899,0.004560178627731983,0.5558428285604899,0.1879519045552575,470.3497582063306,1.3428786648956625,0.8426417017102644,0.8858207159628484,0.13376664135241076,0.0003996003001511223,-3.714395136038712,4.06,0
43,고려화공(주),-0.0034667766087454737,0.027471484039400904,0.15592959551229543,0.011559061063868585,0.11377158514268804,0.02246507099878241,0.008327198264098305,0.886228414857312,0.10923974801638585,28.04390518225102,1.7069168027754367,0.7204043838930426,1.3241955990575902,1.6977947723189513,0.868949407795958,0.3706731336192809,0.07213336474862889,0.5921071562143057,-0.06151635325869046,0.35330337678703194,0.01261902535899841,0.35330337678703194,0.4904236907579485,291.37134421674193,1.3286292401539666,0.6293269084978992,0.7458908727815057,0.4078928437856943,0.001683156907815677,0.2566873961044552,3.32,1
44,공영산업주식회사,0.27553882157916537,-0.0764385984558091,0.2239845917630602,-0.06850344307380749,0.055291825671693516,-0.05385331894967659,-0.028811261489899032,0.9447081743283064,0.07648124699212015,12.973756197458643,275.64695743764065,0.4205812174850393,0.4532477064520397,0.869175886383387,0.31949840028050963,0.5349950950436649,0.309124807919431,0.9556050211018364,-0.09455713747921475,0.34546834137944005,0.05347960096906944,0.34546834137944005,0.8214069649739622,53.56692669042192,0.4022137479299799,0.4650048359453419,0.2988186479714615,0.04439497889816358,0.015334218625628835,-0.7349815880387705,4.77,0
45,군포교통(주),-0.0471081875423454,0.07168763742601708,0.007255288315983325,-0.03321453128332524,0.06578567130498794,-0.1360213284495381,-0.048135866752089466,0.9342143286950121,0.08532906466823292,12.49033133828613,263.3331990390498,1.4492411872828452,5.211665804977126,1.825779146142283,0.5158660917920673,0.35388469808944095,0.49940089248225095,0.8389163108427451,-0.15117503790438666,0.13777748761370645,0.054633151369421956,0.13777748761370645,0.09506870824726064,341.0364603114318,2.266398759840481,0.6461153019105591,0.48328638269097535,0.16108368915725485,0.00027876405989097074,-4.437479716816712,4.5,0
