,구분,총자산증가율2013,유동자산증가율2013,매출액증가율2013,매출액순이익률2013,매출총이익률2013,자기자본순이익률2013,총자산순이익률2013,매출원가대매출액비율2013,매출액대판매관리비2013,매출채권회전율2013,재고자산회전율2013,총자본회전율2013,유형자산회전율2013,부채비율2013,유동비율2013,자기자본배율2013,당좌비율2013,고정비율2013,순운전자본비율2013,차입금의존도2013,현금비율2013,부채/총자산2013,부채/매출액2013,부채/현금흐름2013,유동부채/부채2013,총부채/총자산2013,유동부채/총부채2013,유동자산/총자산2013,현금흐름/매출액2013,이자보상배율2013,차입금평균금리2013,정상기업여부
10,(주)계림물산,0.03347689095473813,0.07122941477269226,0.04466383302349482,-0.004453786470551696,0.04308542892642885,-0.21749128735663487,-0.022872680728689112,0.9569145710735711,0.043368649802741834,32.83653889656094,10.90795736045886,5.135558446711039,20.86367246732616,8.50877992555706,0.8875226711383826,0.10516596322860172,0.34151968241724207,0.2676783932550812,-0.09280842154563194,0.6998549882891356,0.14833269256251905,0.6998549882891356,0.136276316500174,-13.635359088820325,1.1790014247203728,0.8948340367713983,0.9221039817256586,0.7323216067449188,-0.009994332794059483,-0.04031952999855226,5.09,0
11,(주)고려에너지,0.008940210911787077,0.0942397741708204,-0.09304560738716483,0.0016407697248337363,0.06816825453392138,0.04230308597537604,0.0028003491236078845,0.9318317454660786,0.06747745510382774,25.981719206486414,10.545533532109918,1.7067289097448772,2.2447776791231195,14.10636033846812,0.26352390450416546,0.06619727755175885,0.09770333186519851,0.7603292164032319,-0.6698132499208808,0.8234301531042006,0.011127898199694734,0.8234301531042006,0.48246100971435907,4184.081081081081,1.1045065936546516,0.9338026505706969,0.9739574341128872,0.23967078359676813,0.0001153087142349787,0.060444480475213086,2.32,0
12,(주)고산,0.05703375863840901,-0.04288618108698905,-0.009167681461359057,0.002131727050248122,0.08395515206324626,0.0025380483090793435,0.0014757491420871007,0.9160448479367538,0.08540010596528637,3.4339055928414397,10.949429730201759,0.6922786582434797,3.221247401142917,0.7198372248347509,1.2473397614745132,0.5814503753958948,1.0578900949967018,0.6186734005968922,0.07561470663675234,0.16811192114726503,0.09057492296605275,0.16811192114726503,0.2428385147302039,-14.361553380141988,1.818502166176268,0.4185496246041051,0.7304077576357167,0.38132659940310776,-0.01690893097023764,-0.13678087794237936,3.68,0
13,(주)고성관광개발,-0.016741403155418177,-0.003925565677594483,0.08203195490092029,-0.03319260214296836,0.5510877594111907,-0.024017783190660683,-0.0035481580700411595,0.4489122405888093,0.3817688546053059,86.06922034660465,26.510908574212408,0.10689605035358199,0.10989482905656345,5.769084893216741,0.10242000167792512,0.14773045629876705,0.09410062741159517,0.9777160276619956,-0.19529044645647736,0.34715187787001256,0.028217445044237375,0.34715187787001256,3.247565057097358,866.0160586617782,0.6267412987348155,0.852269543701233,0.25528827165359025,0.022283972338004405,0.0037500055854803632,0.9609040766469233,4.58,0
14,(주)골든블루,0.24649473002458705,0.3263340613496236,0.9948319065602662,0.05924987430851651,0.4389255028200336,0.24447828817446252,0.07972718847580176,0.5610744746384522,0.364969544610919,2.7122715781429116,2.9966273564802575,1.3456094110961156,7.538580202595153,2.0664354962564793,1.2503649243462234,0.32611152945781235,0.8605189005725068,0.19192731877025765,0.16180320174450674,0.44466820078207003,0.06777635770841638,0.44466820078207003,0.33045859899259267,-28.20429451747762,1.4533745566166438,0.673888440210114,0.9590154847464951,0.8080726508976687,-0.0117166057384564,4.565590515022056,5.41,1
15,(주)공간세라믹,-0.06254328674579396,-0.0747433627521208,0.022276776089984223,0.04020018549976682,0.2363820556089578,0.03986534422189921,0.025046437443470453,0.7636179443910421,0.18597710669905348,9.381172019549988,1.6197287302431669,0.6230428325664252,1.3870686880531882,0.5916572690976462,1.4135971432976522,0.6282759607958359,0.4442023479141888,0.5716717496333974,0.1253223675396222,0.25798679813472725,0.2211405885203295,0.25798679813472725,0.41407554127865226,21.125880383919117,1.1745015055721693,0.3717240392041641,0.8151366359724688,0.4283282503666026,0.019600392208688443,2.3456603961691602,4.32,1
16,(주)광산,-0.15932791815568037,-0.24021367626091822,-0.1211742307379355,-0.22693369325624713,0.10691733696897458,-1.5199852929570632,-0.20190052371449194,0.8930826630310255,0.19988373346029756,10.262194309446949,5.8421337752759115,0.8896894983615833,1.2705710069866905,6.52838707395568,0.34850114664955845,0.1328305771444035,0.17683341957129278,0.7238950581008721,-0.516159142605507,0.6603963960881208,0.06934339557180524,0.6603963960881208,0.7422773870033089,-59.243455629118245,1.1996796003092032,0.8671694228555965,0.9136208722578137,0.276104941899128,-0.012529272290431326,-2.3777205190176804,5.13,0
17,(주)광일,0.3269363109318453,0.525968861776693,0.027586681290600445,0.012630675281906813,0.06346835329397575,0.13065641704011663,0.027653077350176847,0.9365316467060243,0.042470184305082224,22.733640396241675,10.75394962155105,2.1893585840013894,4.370742197688717,3.7248418461926103,0.5733917113815519,0.21164729583611858,0.30876532463416356,0.5868671487356676,-0.307374339655666,0.5241811168410642,0.07027576741792256,0.5241811168410642,0.23942223109155683,13.194942516612171,1.374538623714791,0.7883527041638815,0.9139401528205079,0.4131328512643324,0.018144999933885953,2.1111159700099047,4.15,1
18,(주)광진상공,0.16030890772084028,0.06999764315297824,-0.017398216941751154,0.01897077955272986,0.06882583992013472,0.11994736951214219,0.023740450986201304,0.9311741547744428,0.0531535317165557,5.482429175794164,21.984402811078876,1.2514220051007392,2.9751142546017486,4.052446964122938,0.5315251008701186,0.197923898479475,0.45069035203120345,0.6514655484330306,-0.30719083966840327,0.39984405161093234,0.005958412714153302,0.39984405161093234,0.3195117634029018,-98.93192637883621,1.6399525980029463,0.802076101520525,0.8175350069554376,0.3485344515669694,-0.003229612270758862,1.0094223601826517,5.23,1
19,(주)교학사,-0.029727869088460784,-0.05408528182827693,-0.21419312942541166,0.00036483829824674504,0.2216734399996356,0.000335478975571707,0.00010106255635763209,0.7783265832399527,0.17134811132562283,1.2789673320463812,1.401347060851635,0.2770064350242148,0.840551258354207,2.3195180061005076,0.6560119212356847,0.30124855420643326,0.402256179240438,0.6022576199599958,-0.20856120555765392,0.4860276847544266,0.002538476907909374,0.4860276847544266,1.7545718196472222,1970.7456016705821,1.2474671806072175,0.6987514457935667,0.8676956437765702,0.3977423800400041,0.0008903086314945411,0.6675556109069173,4.22,0
20,(주)국일방적,0.1930828969526767,-0.07661479324252432,-0.11272123251241126,0.07400513781791235,0.07031434521516496,0.1591929617460684,0.07354300525701715,0.929685654784835,0.03573544613720313,11.973213915302972,3.846110005370176,0.9937553989557826,2.106939175078289,1.1646241024516588,1.4603051408361405,0.4619739745424609,0.7888142328510707,0.4776069459030913,0.16466435788907557,0.49227607268486834,0.3498448014385677,0.49227607268486834,0.49536945731529286,7.882625826493876,0.726683087107575,0.5380260254575391,0.6648910634083537,0.5223930540969087,0.0628432032953198,6.000394613832397,1.25,1
21,(주)극동티엘에스,0.2287833009230906,0.07428293729940974,-0.1731435397898244,0.101426927616499,0.07970686544678188,0.25139439259748086,0.13101105034476454,0.9202931345532182,0.07650476630956762,8.648782322804578,12105.658446362515,1.2916791765607334,20.528350272447668,0.9188793775958386,0.8575433303605952,0.5211375201774383,0.8573064265963959,0.6445516224587627,-0.059047735899201904,0.20698505129039751,0.199121752079091,0.20698505129039751,0.1602449393366568,17.8344073083624,2.002541298786385,0.4788625201824834,0.8655847888919859,0.35544837754123726,0.00898515642073058,0.31186188973454615,5.95,0
22,(주)근화씨엔씨,-0.016445190994131928,-0.013698037840370953,-0.13105956599418483,6.729914203836162e-05,0.13733851328551014,0.00040335584879455893,0.00012937610844925877,0.8626614867144898,0.13111931313506384,14.003320478663861,14.035083098822813,1.9224035333988698,47.461008211668016,2.117699655904821,1.2916963736464557,0.32074930569595844,1.1157822923807423,0.13238009298367526,0.19592959903491378,0.6352804901884982,0.005118037162966986,0.6352804901884982,0.3304615701914064,-323.16538818586014,1.0573128284397901,0.6792506943040415,0.9888693785172048,0.8676198109687312,-0.0010225772383809556,0.3109190593348403,6.04,0
23,(주)글로벌아이엔씨,-0.2272059137489645,-0.6139192613093591,0.19781716807604405,0.07709140278026012,0.4542117820049467,0.1517628779047785,0.04121296686772897,0.5457882179950533,0.316504527587561,83.84121872075642,4.028633088598764,0.5345987409932289,0.7235894624369376,2.682406034776728,0.43951014979746433,0.271561579726944,0.24745104292703457,0.8342596023792708,-0.211362150971393,0.48045411903390284,0.22491402099005733,0.48045411903390284,0.8987191367889664,-619.3187493756867,0.7848877419354838,0.728438420273056,0.5176862423741527,0.1657403976207292,-0.0014511414965152165,2.0729864252406296,4.41,1
24,(주)글로실,-0.13024122268163704,-0.24560291405070367,-0.28334869893342207,-3.278320825346849,-0.7995974210915296,-2.2841858961853,-0.2064821097766584,1.7995974210915295,0.6363174244563683,2.8295490287754497,4.704536279713426,0.0629841070404732,0.0664191597447699,10.062391306714137,0.21986812071329648,0.09039636840481917,0.11055999247267481,0.951538224280143,-0.17195114982222365,0.5598570220238309,0.00098881993037911,0.5598570220238309,8.888861783244305,-2080.0711473565802,0.3936950272505443,0.9096036315951809,0.2423175522678382,0.04846177571985702,-0.004273345070210963,-1.7345404767071944,8.32,0
25,(주)금정,0.03559131352654593,-0.011744398884792773,-0.11359568151397349,0.017844001845284334,0.1249310931831638,0.047958725152608794,0.01975184374768157,0.8750689068168362,0.12039513870472524,5.448816553750998,8.353035373484456,1.1069178270064697,3.8789198164486205,1.4280632109717903,2.122950399412015,0.4118508923001915,1.6433329958594822,0.4867153449657088,0.27150570163093507,0.452632921589604,0.6617184671677416,0.452632921589604,0.4089128484032975,41.215995691087656,0.5341610805246919,0.5881491076998084,0.4110843446195536,0.5132845921082861,0.009921217273703249,0.42719013175858356,2.34,0
26,(주)기독교텔레비젼,0.4265360992626625,0.36368035013612643,-0.03943566131388878,0.18411514829186656,-1.56073427281302,0.09821594363698585,0.020138030025411577,2.56073427281302,1.2400146571201205,6.081742313899933,126.18878305940726,0.10937736635058393,0.12457849944492054,3.877137610434094,0.1238146420583142,0.20503829907538618,0.12044398724835031,0.9184685616684839,-0.5769644953975209,0.5195708187710435,0.09719810436504636,0.5195708187710435,4.750258998792118,-92.57345083130399,1.2673843679031036,0.7949617009246138,0.8283366770539329,0.08153143833151612,-0.05131340525966225,-16.355985913274658,4.5,0
27,(주)기산단조,0.11471669687489176,0.2830615558549551,-0.16231814345813184,0.012148914032162485,0.09241799796475902,0.04950684986089483,0.008310376462475656,0.907582002035241,0.09684900380828992,4.612400098056117,4.280556055572829,0.6840427416372478,1.0128490768781788,4.957232793729117,0.48658330896602037,0.1678631641040844,0.2629062668846761,0.6844961074726772,-0.3329028380647358,0.30420561675230184,0.018365869068708334,0.30420561675230184,0.4447172643396369,25.639554284623184,2.1314752091511218,0.8321367819558995,0.7792069100322764,0.31550389252732275,0.017344968613840033,-0.09084515922516563,5.24,0
28,(주)기화정밀,0.03801927798348225,0.16965416008302403,-0.09434849513156567,0.07881208992674252,0.01950116609039665,0.05081323169023892,0.032586423674278824,0.9804988339096034,0.09458558802925247,6.297033336454441,4.621187459260683,0.41346985855302887,2.4870003465407855,0.5593374774153851,1.338309345556444,0.641297996414162,1.0801965612192561,0.5451330885877574,0.11498516962920403,0.25001456031902203,0.651021560893463,0.25001456031902203,0.6046742105796252,-10.20961704850233,1.3594477911580216,0.35870200358583804,0.9475323203810992,0.4548669114122425,-0.05922594429419134,-2.746945878361581,4.07,0
29,(주)기흥금속,-0.06673642187022821,-0.1590008147558436,-0.21113064834825526,-0.13284911511995626,0.04651513048555631,-0.31140678092075463,-0.05286687115231641,0.9534848695144437,0.17426725638727725,9.992757381238837,4.777437804346165,0.3979467315576789,0.48005442925532266,4.89039551865195,0.25545937071958,0.1697678868648969,0.10431434050625012,0.8657632158547701,-0.3912351899428057,0.6554924097573402,0.026543488358843452,0.6554924097573402,1.647186313584114,-246.26043110773222,0.8016445449979883,0.830232113135103,0.6329216929290812,0.13423672462675218,-0.0066887981401426,-2.1621777606771837,3.14,0
30,(주)김家네,0.0427927423645423,0.1184790757469079,0.04249925980038028,0.0025578667877985497,0.2094722806690282,0.020643982381993546,0.005247475293368427,0.7905277193309718,0.19926352574589468,16.47197331702394,47.625305346867606,2.0515045265061334,3.17500663753348,2.934079005208977,0.3927724432959103,0.2541890995772924,0.34609815161905005,0.7134402469056459,-0.4430222571476146,0.47470619338215747,0.14548777709397823,0.47470619338215747,0.2313941730319347,-64.29405131654434,1.5369126153846153,0.7458109004227076,0.9782398417571226,0.286559680062632,-0.0035989981700280823,1.083058260127352,4.17,1
31,(주)나산산업,0.1188721939000753,0.13111344531666508,0.2660573793056817,-0.02937798865557236,0.006989386750522714,-1.9703730789567946,-0.10764236424592927,0.9930106132494773,0.02959511205943917,23.35712265012541,36.690914750353116,3.6640481248709267,7.208577553971639,17.304810496870044,0.6889144597348305,0.05463044810930935,0.529168652498771,0.5723461253133135,-0.19311093947304267,0.7482864503988178,0.07685573664676457,0.7482864503988178,0.20422396892649372,-87.85926462845069,0.829581713780128,0.9453695518906906,0.6566371369575024,0.42765381644725736,-0.002324444323431791,-2.1592644381791324,5.44,0
32,(주)나영산업,-0.07267331337784166,0.03658896772410686,-0.207346700379771,3.3733743678700636e-05,0.06332911630057558,0.00024549450235267857,8.096512606261061e-05,0.9366708836994244,0.057108885951614556,43.83066125130596,12.785322812428939,2.400122762352395,3.4209921312816864,2.032102048738219,0.42676888087959025,0.32980423303449674,0.14568989231216514,0.7330235261264397,-0.3585998926509415,0.5007633207125657,0.03727159706180999,0.5007633207125657,0.2086407114533426,117.28152804026077,1.2492457640483066,0.6701958576319378,0.933423341948637,0.2669765645399948,0.0017789733382542541,0.6195835402838609,4.32,0
33,(주)나이스엘엠에스,0.04637310036692076,0.19891169704134185,0.13527290346557228,0.01092934618238154,0.11131048174795011,0.06533440761988939,0.014605447930108078,0.8886895182520499,0.06201024503555494,5.210302160292014,10.426520960843265,1.3363514785223416,3.033986555053981,3.4732902361184843,0.5618301997745857,0.22354909858648236,0.3901350560611779,0.6272835532679801,-0.2906805135623164,0.4150920164142869,0.009184499856467597,0.4150920164142869,0.310615899398915,-24.190736090209725,1.5981925309597522,0.7764509014135176,0.8543965356813054,0.3727164467320198,-0.012840283083598471,1.9989642710051934,5.04,1
34,(주)남경코리아,0.06211793450709628,0.06218712090354197,0.015424569698688233,0.0069538454650253136,0.05094703085692901,0.17948144164966082,0.018572658467066176,0.949052969143071,0.0391344352970353,3.5312576861172773,12.798485108922605,2.670847168013471,4968.055609128897,8.663745336615376,1.132333274149905,0.10347954806001121,0.9018820531247342,0.02685808668231381,0.11372893347015078,0.14602233433204545,0.024648624367338872,0.14602233433204545,0.054672665692307026,-9.145120618188509,5.8854899408284025,0.8965204519399887,0.958609452788103,0.9731419133176862,-0.005978342766039617,1.0339308923176247,20.9,1
35,(주)네오텍,-0.03463428176846114,-0.1789776782547546,-0.4920215762652008,0.2782490249203561,0.4965155169162672,0.03899819417064514,0.024653535331818507,0.5034844830837328,0.5606777423804845,0.2571837030461264,499.3267716535433,0.08860241411043633,1945.19305019305,0.5818499718502048,1.6239648926221348,0.6321712032085784,1.623573801267467,0.6290245121386785,0.14253736734116298,0.33195788155981437,0.00920931605782224,0.33195788155981437,3.746600867399093,340.91411929380956,0.6881539291875408,0.3678287967914215,0.6210446884877671,0.37097548786132156,0.010989867111283136,-0.4013564688353613,4.03,0
36,(주)녹산,-0.015830110370281335,-0.017899915225392637,0.1246683480916234,0.09630814497581876,0.6296218561057071,0.28649247394601457,0.017512954931279415,0.37037814389429297,0.5292740393803795,103.25940846506884,1.0052192024833433,0.1818429265320872,0.21545834976824776,15.35888832411246,0.3670205180611951,0.06112884813364934,0.0722945537328603,0.9165640820983073,-0.14389735268951773,0.8016996589654303,0.03470582588741671,0.8016996589654303,4.408748111650996,-71.07422416126619,0.28356424734823293,0.9388711518663506,0.24213478062666943,0.08343600770434954,-0.06203019679325128,15.610048398248445,0.14,1
37,(주)농협홍삼,0.039881573425645134,0.08025567604064135,-0.18001646701933555,-0.27736402857783427,0.2792748545097285,-0.13449310576061774,-0.08225536006858675,0.7207251454902714,0.4564992162846363,4.113136753834743,0.3423037726125622,0.29656102303656917,1.2666678350901404,0.6350679935448109,2.385752975054484,0.6115953647095624,0.2967393667654768,0.286890428701297,0.41420621849294254,0.20007969216515348,0.02760270424667774,0.20007969216515348,0.6746661787057616,27.673676987042345,1.493921524009569,0.38840464112740863,0.7695669077874948,0.713109577135674,0.024379347168851498,-1.9642476946381577,10.34,0
38,(주)다산알앤디,0.01870189902234752,0.06786654326722011,0.09805821714627577,0.0253666539004417,0.24272999253046945,0.016494284442561846,0.005025750679466826,0.7572700074695305,0.1326825090014427,3.331980775556737,31.16429880120539,0.19812430520760624,0.2629745334782526,2.2819543774725606,0.887252053352339,0.30469649635108637,0.8675366148380427,0.7833428776772533,-0.02753179953338497,0.3146306799946806,0.0682671818174418,0.3146306799946806,1.5880468560633798,-34.91856797287795,0.7761128757699665,0.6953035036489136,0.35119760014819706,0.21665712232274664,-0.04547857911289065,1.2605787855256532,4.33,1
39,(주)다산주류,-0.04440447924652023,-0.24926368669687707,0.0816969699052503,0.003413848300042418,0.21278574477546058,0.025451352929021755,0.005072173065049266,0.7872142552245394,0.19729684615748305,21.979017323089305,31.040265580082814,1.4857640466877928,2.541763841155373,4.017839695496304,0.41039866905131117,0.19928893678832887,0.30808628905298074,0.8488544723462409,-0.21714390024047234,0.4932733646257294,0.06959569819574829,0.4932733646257294,0.3319997988411293,-48.387255379816246,0.7466232563832041,0.8007110011014014,0.4599529234360074,0.1511454655434894,-0.00686130668571907,0.931010221824651,3.78,0
40,(주)다이테크,-0.21289654935092425,0.04677713377135073,-0.25328095577983956,-0.03156039146428076,-0.04126326879336911,-0.7060167087495365,-0.03167999901644863,1.0412632687933692,0.06555242827451323,3.3217079997053904,141.74688456728904,1.0037897993851956,1.9682443178641857,21.285881649900443,0.5516338139894421,0.04487145789022295,0.542275019789223,0.5653689123151231,-0.35326674718786977,0.5756065374794546,0.07639309303150987,0.5756065374794546,0.5734333401594676,19.769471578675315,1.3688132145317573,0.955128542109777,0.8249128783570475,0.4346310876848769,0.029006002405143262,-2.2090980258567887,7.1,0
41,(주)대경종합건설,-0.01092162400487178,-0.00787741613431517,0.30668880049908337,0.007961131171013134,0.12801563477362765,0.1008637301693091,0.004264476184838666,0.8719843898654462,0.07953123471992432,15.403458401379353,0.5638128668595265,0.5356620928902454,8.009108484643134,22.652079910570883,1.145770401864193,0.04227958035738266,0.08630812705601262,0.10406450338636575,0.11398520783332709,0.5691867013964572,0.02279681366663439,0.5691867013964572,1.0625853666913871,-308.5058087130696,1.37380280822066,0.9577204328408352,0.8164702996477265,0.8959354966136343,-0.003444296141858581,0.9293274670968741,4.94,0
42,(주)대농,-0.10599818106873356,0.0003803709073272659,-0.0640379882366172,0.018509810087103378,0.04688254533166551,0.04583391208540607,0.02504168414916472,0.9531174614381044,0.05285525606424479,6.593330579928554,4.7571987696922164,1.352887146400945,6.406172907396328,0.8303046956582145,1.4680911420813665,0.5463571187749042,0.8310065243531642,0.3753847080710104,0.19915445096004972,0.3172298751184545,0.25595469954895483,0.3172298751184545,0.23448361968873302,48.443035124377275,1.3411751992465137,0.4536428812250958,0.9378761545203834,0.6246152919289896,0.004840399018903283,-0.8930817928384449,2.46,0
43,(주)대명월드패션,-0.24571546896402865,-0.29625127993268585,-0.183497157650361,-0.11148419378666338,0.5619888861941561,-1.4226802856319178,-0.2775799106965637,0.43801116197385775,0.6896485252278769,14.258688695955566,2.3368115410194656,2.4898588873301786,15.062843274539821,4.125300504226268,1.0233507113055234,0.19511053432027411,0.4186637867404259,0.21017633656824725,0.018022115139332287,0.43992130570925786,0.11923050028358986,0.43992130570925786,0.1766852362388199,-2.376269969856942,1.754408205004058,0.8048895856112833,0.9588912095393386,0.7898236634317528,-0.07435402478677827,-36.75355706559423,2.24,0
44,(주)대양디엔아이,-0.07961653653243503,-0.05444383285552423,-0.6636817338032124,-37.015150760029904,0.06392972838275604,-2.2250969741953894,-0.09520383333391017,0.9360827311238475,24.214876650884626,0.014449064168355182,25.219872440416246,0.0025720233844546215,6.9124106450779434,22.371926279389044,0.3444885840012997,0.042786374903204624,0.3443858340824653,0.6798265432044168,-0.6092433444328352,0.8180719669191518,5.275415295863219e-06,0.8180719669191518,318.065524545228,-1728.0131997563121,1.136106444002393,0.9572136250967954,0.9709607227755207,0.32017348884172553,-0.18406429105407426,-1.3719360927932756,5.73,0
45,(주)대영인더스,-0.01004780506897905,-0.04275685260938753,-0.5332983144205455,-0.3282977718891848,0.41345725651294235,-0.7415734637995435,-0.023071693543359487,0.5865427434870577,0.5272415296084392,6.344666700005001,0.33024517477536647,0.07027672899086021,0.08461961978819467,31.142133927267935,0.23425480933245674,0.031111811128123175,0.048454903403557396,0.8426315197812151,-0.5144148682948673,0.3608706264334628,0.021286833125543858,0.3608706264334628,5.13499463642361,-8.172800145517497,1.8615628408246614,0.9688881888718768,0.6933548744110937,0.1573684802187849,-0.6283029738883289,-0.5556654683181808,2.24,0
