구분,항목,자산(*)(연결)(천원),자산(*)(연결)(천원),자산(*)(연결)(천원),자산(*)(연결)(천원),자산(*)(연결)(천원),자산(*)(연결)(천원),자산(*)(연결)(천원),당좌자산(*)(연결)(천원),당좌자산(*)(연결)(천원),당좌자산(*)(연결)(천원),당좌자산(*)(연결)(천원),당좌자산(*)(연결)(천원),당좌자산(*)(연결)(천원),당좌자산(*)(연결)(천원),유동자산(*)(연결)(천원),유동자산(*)(연결)(천원),유동자산(*)(연결)(천원),유동자산(*)(연결)(천원),유동자산(*)(연결)(천원),유동자산(*)(연결)(천원),유동자산(*)(연결)(천원),비유동자산(*)(연결)(천원),비유동자산(*)(연결)(천원),비유동자산(*)(연결)(천원),비유동자산(*)(연결)(천원),비유동자산(*)(연결)(천원),비유동자산(*)(연결)(천원),비유동자산(*)(연결)(천원),부채(*)(연결)(천원),부채(*)(연결)(천원),부채(*)(연결)(천원),부채(*)(연결)(천원),부채(*)(연결)(천원),부채(*)(연결)(천원),부채(*)(연결)(천원),유동부채(*)(연결)(천원),유동부채(*)(연결)(천원),유동부채(*)(연결)(천원),유동부채(*)(연결)(천원),유동부채(*)(연결)(천원),유동부채(*)(연결)(천원),유동부채(*)(연결)(천원),장기차입금(*)(연결)(천원),장기차입금(*)(연결)(천원),장기차입금(*)(연결)(천원),장기차입금(*)(연결)(천원),장기차입금(*)(연결)(천원),장기차입금(*)(연결)(천원),장기차입금(*)(연결)(천원),단기차입금(*)(연결)(천원),단기차입금(*)(연결)(천원),단기차입금(*)(연결)(천원),단기차입금(*)(연결)(천원),단기차입금(*)(연결)(천원),단기차입금(*)(연결)(천원),단기차입금(*)(연결)(천원),사채(연결)(천원),사채(연결)(천원),사채(연결)(천원),사채(연결)(천원),사채(연결)(천원),사채(연결)(천원),사채(연결)(천원),현금 및 현금성자산(*)(연결)(천원),현금 및 현금성자산(*)(연결)(천원),현금 및 현금성자산(*)(연결)(천원),현금 및 현금성자산(*)(연결)(천원),현금 및 현금성자산(*)(연결)(천원),현금 및 현금성자산(*)(연결)(천원),현금 및 현금성자산(*)(연결)(천원),단기예금(단기금융상품)(*)(연결)(천원),단기예금(단기금융상품)(*)(연결)(천원),단기예금(단기금융상품)(*)(연결)(천원),단기예금(단기금융상품)(*)(연결)(천원),단기예금(단기금융상품)(*)(연결)(천원),단기예금(단기금융상품)(*)(연결)(천원),단기예금(단기금융상품)(*)(연결)(천원),자본(*)(연결)(천원),자본(*)(연결)(천원),자본(*)(연결)(천원),자본(*)(연결)(천원),자본(*)(연결)(천원),자본(*)(연결)(천원),자본(*)(연결)(천원),매출채권(*)(연결)(천원),매출채권(*)(연결)(천원),매출채권(*)(연결)(천원),매출채권(*)(연결)(천원),매출채권(*)(연결)(천원),매출채권(*)(연결)(천원),매출채권(*)(연결)(천원),매출원가(*)(연결)(천원),매출원가(*)(연결)(천원),매출원가(*)(연결)(천원),매출원가(*)(연결)(천원),매출원가(*)(연결)(천원),매출원가(*)(연결)(천원),매출원가(*)(연결)(천원),재고자산(*)(연결)(천원),재고자산(*)(연결)(천원),재고자산(*)(연결)(천원),재고자산(*)(연결)(천원),재고자산(*)(연결)(천원),재고자산(*)(연결)(천원),재고자산(*)(연결)(천원),판매비와관리비(영업비용)(*)(연결)(천원),판매비와관리비(영업비용)(*)(연결)(천원),판매비와관리비(영업비용)(*)(연결)(천원),판매비와관리비(영업비용)(*)(연결)(천원),판매비와관리비(영업비용)(*)(연결)(천원),판매비와관리비(영업비용)(*)(연결)(천원),판매비와관리비(영업비용)(*)(연결)(천원),매출액(영업수익)(*)(연결)(천원),매출액(영업수익)(*)(연결)(천원),매출액(영업수익)(*)(연결)(천원),매출액(영업수익)(*)(연결)(천원),매출액(영업수익)(*)(연결)(천원),매출액(영업수익)(*)(연결)(천원),매출액(영업수익)(*)(연결)(천원),매출총이익(손실)(연결)(천원),매출총이익(손실)(연결)(천원),매출총이익(손실)(연결)(천원),매출총이익(손실)(연결)(천원),매출총이익(손실)(연결)(천원),매출총이익(손실)(연결)(천원),매출총이익(손실)(연결)(천원),영업이익(손실)(연결)(천원),영업이익(손실)(연결)(천원),영업이익(손실)(연결)(천원),영업이익(손실)(연결)(천원),영업이익(손실)(연결)(천원),영업이익(손실)(연결)(천원),영업이익(손실)(연결)(천원),당기순이익(순손실)(연결)(천원),당기순이익(순손실)(연결)(천원),당기순이익(순손실)(연결)(천원),당기순이익(순손실)(연결)(천원),당기순이익(순손실)(연결)(천원),당기순이익(순손실)(연결)(천원),당기순이익(순손실)(연결)(천원),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),이자비용,이자비용,이자비용,이자비용,이자비용,이자비용,이자비용,차입금평균이자율,차입금평균이자율,차입금평균이자율,차입금평균이자율,차입금평균이자율,차입금평균이자율,차입금평균이자율,유형자산(*),유형자산(*),유형자산(*),유형자산(*),유형자산(*),유형자산(*),유형자산(*)
(주)서린바이오사이언스,038070,,60387221,60718451,66103985,66469926,71038280,71611770,,35043267,35496267,34865899,26294825,18666540,17661212,,40054456,39667590,41275904,36019691,31949572,32770378,,20332765,21050861,24828081,30450235,39088708,38841392,,18821303,17574641,19775771,16777852,18238592,16343508,,8812409,13254133,14545214,10937080,12932577,12762483,,3114191,1293796,1669920,2333820,1672860,0,,385000,385000,100000,54751,66356,42000,,0,0,0,0,0,0,,3871424,2597794,3685021,4806070,3419613,3805346,,0,0,0,11660960,7341000,5925420,,41565918,43143810,46328214,49692075,52799688,55268262,,10970371,13302313,10916372,9775727,8055690,8109296,,30305748,24915048,29929687,32173505,29812459,35433544,,5011189,4171322,6410005,9724866,13283032,15109166,,7615541,10047494,9941451,10541643,11650077,12689914,,42196356,37661962,41628193,44889258,42619342,49876621,,11890608,12746915,11698506,12715753,12806883,14443076,,4275067,2699421,1757055,2174109,1156806,1753162,,4160344,2681774,1761080,4157708,2268469,2883827,-625315,1305698,-887052,697345,1517456,-2008789,67213,295022,266254,287135,264286,28588,76494,64422,4.41,3.44,3.49,3.44,0.49,1.6,1.75,11209923,12587110,12352828,14916713,18970408,26787336,26132264
(주)서부티엔디,006730,843971875,816609915,858211763,,,,,63463928,43234543,68874931,,,,,63844554,43804980,69116359,,,,,780127320,772804935,789095404,,,,,411221757,403982758,445388772,,,,,250445131,110443635,136423512,,,,,0,150000000,169367400,,,,,67300000,74000000,74000000,,,,,0,0,0,,,,,17927569,12752085,6070216,,,,,37814000,24819000,57605000,,,,,432750118,412627156,412822991,,,,,3593249,2827126,2858102,,,,,17065947,14715130,14563870,,,,,380626,570436,241427,,,,,19962458,26547849,29466754,,,,,40950228,50836893,54558583,,,,,23884281,36121763,39994712,,,,,3921823,9573915,10527958,,,,,307121,-20470975,244623,,,,,1883651,-5175561,-6682358,-312159,-2071986,30380611,-20420769,5625591,10671197,9981366,9288371,9431939,13573896,29542792,3.01,4.88,4.27,3.24,2.31,2.18,3.89,15683837,22104473,43024829,99210116,579469098,882080295,856975068
(주)서산,079650,64857963,73043841,88511685,110417372,122973927,126631601,124337373,27102739,28468380,46287815,60859837,68935524,71520064,37552392,33560900,35838575,53924001,68174249,76269833,81962265,45111072,31297063,37205267,34587684,42243123,46704094,44669337,79226300,10198895,8478071,10646174,15004345,11360508,9693773,8444065,9667633,7750322,10163464,14520331,11284881,9187574,8350713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10087718,9224948,15974263,36884460,45110886,10499603,16338244,2000000,0,0,850000,0,0,0,54659068,64565771,77865511,95413027,111613419,116937829,115893308,18117074,17546970,22558731,21026786,18321965,15723164,14399028,61809690,67141496,72055457,76971072,75531427,79628117,74883524,6458162,7370193,7636185,7314412,7334309,10442200,7558681,8085230,9830541,11970449,14756582,15064540,13418547,11048974,83947344,89978670,99637849,112996137,112560407,100372500,83413069,22137654,22837174,27582392,36025065,37028980,20744382,8529544,14052424,13006633,15611943,21268484,21964440,7325835,-2519429,11789364,10243977,13499704,17855325,16875392,6099410,-1573936,4185337,-1475956,1589205,2933144,7463546,-14054684,82925,0,6967,10707,11023,11348,3857,0,0,0,0,0,0,0,0,6515450,6088473,6228789,5873156,5974291,6738383,6492692
(주)서연,007860,1378190064,1909609095,2266575394,2595484129,2933486634,2767655964,2696306676,594510271,931710108,1092280734,1122012408,1246513165,1158945410,996028120,710889966,1084225255,1273872996,1318248640,1485189637,1381043773,1241408495,667300098,825383841,992702398,1277235489,1448296997,1386612190,1454898182,893327064,1236325564,1380652868,1614705534,1861456610,1767655486,1746036488,702145302,1021330663,1167701659,1342009254,1484223654,1493671123,1393484783,107686656,121454064,107165515,174104851,268526952,166966735,243953886,226228093,301588378,389312565,554543687,652856861,642021738,595586355,0,0,0,0,0,0,0,143012676,295011792,309702139,284101647,291668736,348093250,167128554,17652735,13786985,26119154,83313641,85661116,68274858,62444310,484863000,673283531,885922527,980778595,1072030024,1000000478,950270188,367088188,522020346,627451857,617162671,650579175,470557422,638375874,1867018371,2559226373,1722628431,2713171639,2844748646,2699937043,2588862118,116379695,152515147,181592262,196236231,238676471,222098363,245380374,136346327,195927203,113854060,215357009,216749617,239061487,256637658,2088646585,2955993410,1970181387,3065762345,3188334590,2913241966,2852528433,221628214,396767037,247552955,352590706,343585944,213304923,263666315,85281887,200839834,133698895,137233697,126836326,-25756564,7028657,54214490,100281439,256262955,94183693,132366474,-22172450,-43187388,17520840,37440064,-65684263,-10616128,4210566,-3363680,485827,3454056,2864426,0,0,100760,145295,246051,3.89,2.81,0,0,5.31,2.47,2.55,147365018,157735272,19379861,30641520,3682182,3911441,3455611
(주)서연이화,200880,,,1465384489,1703969084,1801799813,1764809873,1696230428,,,819382201,851373661,878602545,901239851,740933770,,,912464584,950306452,992627577,1002548740,853176440,,,552919905,753662632,809172236,762261133,843053988,,,942729756,1092423532,1122180444,1092153941,1029612349,,,830072906,970506466,999026801,1019175372,864895580,,,77553861,91579301,87777159,46387578,128442515,,,240165652,374801155,397525167,400218115,364539794,,,0,0,0,0,0,,,262607352,239746904,231654044,305422973,132130906,,,11504640,69887267,68863789,58472085,55781791,,,522654733,611545552,679619369,672655932,666618079,,,451311518,434487287,437053226,303582224,411230320,,,1007163069,2038899797,2159304290,1874081122,1733970607,,,93082383,98932790,114025032,101308889,112242670,,,57508405,132038218,135747859,145570018,161741317,,,1124952719,2289404878,2402878000,2007468863,1906853644,,,117789650,250505081,243573709,133387741,172883037,,,60281245,118466863,107825850,-12182276,11141720,,,53464360,81331743,93906381,30402902,-8091976,,,6456783,40763291,-44639646,86274568,-119832426,,,2015094,3955243,3424726,3758091,3909285,,,,2.95,2.69,2.46,2.16,,,146081371,158017277,158758111,151002594,144815125
(주)서연탑메탈,019770,95205790,112737803,131100695,178443397,204883875,206264694,164762718,59026859,71201447,74248580,91621990,99345618,98621258,75227051,62976385,74965563,78969304,94474870,107457477,108354462,79797237,32229405,37772240,52131391,83968526,97426397,97910233,84965481,31112961,41462204,50149643,95146104,127036108,126814174,94543138,25011792,37919011,47162756,58875658,78363834,105599516,84035893,4321407,2050712,1896657,35389290,47302649,20155649,10285743,5941055,4165900,16147551,25498695,35581648,44922952,37162775,0,0,0,0,0,0,0,2410659,6492690,5232806,23104961,11153926,8496802,3762966,50000,60000,0,60000,810000,0,0,64092830,71275600,80951051,83297292,77847767,79450520,70219580,27702731,35161613,38896751,42659956,46800828,56039252,38830645,116930848,154743511,160701554,152299944,191867223,197279271,142967648,3949526,3764114,4720724,2852880,8111859,9733203,4570186,2951895,3531829,3936509,7332501,8146594,6935212,5186122,131505627,167337148,178218415,163297993,205826875,209952442,146950981,14574779,12593637,17516861,10998050,13959652,12673171,3983333,11622885,9061808,13580352,3665549,5813058,5737959,-1202788,8185287,7637313,10399229,174035,-970666,4273124,-10454415,-10152963,564125,-557858,676670,-605123,1618623,-1405781,2225,102626,137881,607074,1158210,1685259,1491743,0.16,5.55,2.15,2.59,2.44,2.7,2.93,19055581,22710412,37512187,44156508,54480148,51432488,45833786
(주)서울리거,043710,18045904,8761828,20712511,17408319,43257691,38212815,62807852,6426757,5982709,19197423,11222736,23767164,21542903,48725713,14429961,7416587,19896252,11290796,24847341,22913340,50286595,3615943,1345241,816259,6117523,18410350,15299475,12521257,6956684,7772022,3734109,3203430,3738408,1444260,14960746,4208284,7518526,3385915,3074920,3007796,822268,14454945,0,0,0,0,0,0,0,0,1198200,468302,0,0,0,0,0,1190000,2700000,2000000,0,0,13000000,1988563,1959900,18418352,6913937,12315486,6991757,7521640,800000,0,0,3024858,113000,5110000,0,11089220,989806,16978402,14204889,39519283,36768555,47847106,3345900,3490146,6212365,4344742,11435904,6072011,8109282,38748503,40744800,7394830,3111385,17613112,12724360,14159882,8003204,1433878,698829,68061,1080177,1370437,1560884,1556674,2772457,7377179,9437976,1130693,3162917,3568687,41447426,36990928,7759320,5634400,18484248,14372479,17510965,2698922,-3753873,364490,2523015,871136,1648119,3351084,1142248,-6526329,-7012689,-6914961,-259557,-1514798,-217603,1259052,-11639358,-7371202,-5980854,-2472902,-1406275,-3870468,-2580300,-13769,16503620,-11504697,5106121,-7605052,1203512,16793,395784,342414,342236,46744,0,215306,1.3,17.91,17.36,16.91,4.84,0,4.96,2269061,652445,437362,161218,2856606,2759693,2553808
(주)서울옥션,063170,68497346,70198366,81634996,125648035,131560666,154338745,205299710,21872588,21498708,33254639,57076712,52889063,47153005,81386464,51229374,53537231,65072235,103061922,107549265,101169439,143289343,17267972,16661135,16562761,22586113,24011401,53169306,62010367,16459463,16840616,25795519,58352691,58956591,82050210,127180384,14908872,15209013,21468521,52141081,54715865,55279479,86546959,0,0,2400000,3850000,2950000,20534000,28009051,8199712,8500000,6600000,21327352,24300000,25399230,30200000,0,0,0,0,0,0,0,1469438,3757743,9050274,5426963,7132005,14953215,17380761,0,0,0,0,0,0,0,52037883,53357750,55839476,67295344,72604075,72288535,78119326,2768568,1572903,5674827,23513609,13525791,6671234,10903344,11369807,6727284,13067335,32286963,32026896,36058545,36723089,29356786,32038523,31817596,45985210,54660202,54016434,61902879,5945004,5103560,5617519,7381914,9175987,11729913,16564109,19394635,14879746,23791569,54756257,50852669,54167584,62044838,8024828,8152462,10724234,22469293,18825773,18109039,25321749,2079824,3048901,5106715,15087379,9649786,6379126,8757639,2114143,2147019,3587137,12930562,6624600,3055687,7084634,-790669,1693355,1860747,-4550692,5108692,3239216,-4695386,538330,499516,376476,450122,881507,840001,722217,5.35,5.07,4.3,2.63,3.19,2.14,1.37,8125236,7845934,8123007,13547926,13713894,37770027,45660081
(주)서울제약,018680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696834,-3082292,3754513,5457346,361459,-5310471,307219,851851,385872,214299,1050033,2229237,1898843,1455465,4.06,1.37,0.66,2.86,5.72,6.11,5.98,36743260,45619276,47864142,47522613,51433153,42756529,41275647
(주)서원,021050,456603539,298200155,287479510,244994346,223594647,212303072,220110079,147879997,69850593,61474483,82506553,65798796,42233661,37364590,267822363,153256486,142346090,129670212,108624519,91824348,89338692,188781176,144943669,145133420,115324134,114970128,120478724,130771387,310401978,187233665,188578529,178299104,131042762,119123467,114820929,249978860,161972813,170487149,168404037,116897229,115498606,103998538,47078931,15261476,10149955,7710095,11480350,232800,5270316,215529665,151252781,151179922,148430500,109694894,100711121,95163792,0,0,0,0,0,0,0,6686815,2411214,1977720,9061562,4330078,7442010,4035629,1440000,30000,0,0,0,0,0,146201561,110966490,98900981,66695242,92551885,93179605,105289150,132358987,60231619,53049718,40789292,40039558,34012139,32643817,766835649,902662971,309268281,251511272,223928176,230877748,240563284,119942366,83405893,80871607,47163659,42825724,49590687,51974103,14919658,18246066,12526781,15718310,11207407,13457285,8882264,789166907,916090891,328562806,256235317,247766404,257175364,258039810,22331258,13427920,19294525,4724045,23838228,26297616,17476526,7411600,-4818145,6767743,-10994265,12630821,12840331,8594262,8932761,-23132754,-11414623,-56664799,5539427,1960437,7041669,381336,-1344896,67657,5756377,-3645220,3466451,-4018878,6643807,6232214,6739933,6420219,5641379,4622037,3947488,4.96,4.28,4.32,4.21,4.37,4.6,4.44,58391271,63770989,71915094,50555806,49252159,48700288,49612993
(주)서원인텍,093920,134080938,176435016,200922962,222183470,227223458,196942719,192294125,71143441,78600972,106143396,125571736,114123758,108364761,114147316,89716254,104556275,129615721,136911521,139978921,127397817,135036447,44364683,71878741,71307241,85271948,87244538,69544902,57257678,38843249,57750142,59103109,64588469,62297481,43247228,39097578,32677809,55306359,59098610,62460447,57186578,37774036,35629978,6065440,2443783,0,2123452,5000000,5365460,3359781,0,10553000,8793600,21136660,13301745,18925098,9567701,0,0,0,0,0,0,0,24669612,21967480,37981977,50450103,46382004,45617613,24319695,8350000,8325050,21400000,31755476,21768878,28569141,32708706,95237689,118684874,141819853,157595002,164925977,153695492,153196547,35080693,42688039,40188987,31146096,29331715,23131819,28419030,206406647,306514324,349759286,331128068,322648020,258595941,225822343,18572813,25955303,23472325,11339785,25855163,19033057,20889130,18147007,18065424,18401150,17601840,19771422,16505409,16039723,239165197,357987480,393896414,369618849,357572859,284134788,246968049,32758549,51473156,44137128,38490781,34924838,25538847,21145705,14611543,33407732,25735978,20888941,15153417,9033437,5105982,10528288,26849554,30857197,24757686,19255348,3144260,4961399,8562148,-4928461,8450568,2554664,-14972680,21687073,-18307508,84,128335,184267,190862,293680,295575,194603,0,2.43,1.9,2.1,2.72,2.68,2.01,19392603,28693968,26409732,34937239,40248537,37197464,26031154
(주)서전기전,189860,,,40338138,36531035,40735425,,,,,22581088,15222140,17827071,,,,,27296809,17820046,20711031,,,,,13041329,18710990,20024394,,,,,7919924,6162958,9343387,,,,,7257262,5639970,8528573,,,,,0,0,0,,,,,0,0,0,,,,,0,0,0,,,,,10631725,5734179,5110351,,,,,0,0,0,,,,,32418214,30368077,31392038,,,,,10903111,9211654,11285410,,,,,38371341,30685450,36498549,,,,,4715721,2597906,2883960,,,,,9680448,11693690,11690080,,,,,56305410,42012276,50190070,,,,,17934068,11326826,13691522,,,,,8253620,-366864,2001442,,,,,9807389,156335,1387665,,,-585825,-658,10015972,-4443347,-644140,-4838134,110456,21343,50125,35144,57,6176,261,39068,0,14.94,10.48,0,0,0.03,2.35,11505883,11119206,11835284,17210399,18977897,22620839,27717323
(주)서진시스템,178320,,,,146089695,227322922,259231952,437784811,,,,26670375,53025699,57744803,83239475,,,,47948346,98157413,110287326,154415445,,,,98141349,129165509,148944626,283369367,,,,112351187,154818668,137935820,216118602,,,,79237585,130032830,125033862,189797129,,,,9206098,15298218,7928095,21156283,,,,46159982,52936843,68528091,73595688,,,,0,0,0,0,,,,3552391,13340411,19686711,24970472,,,,269899,87838,94000,669822,,,,33738508,72504254,121296132,221666209,,,,18200736,35077304,28606919,37649137,,,,45058986,123309029,194398075,261334339,,,,21277971,45131715,52542523,71175970,,,,10234654,18171162,25700827,26373259,,,,77742403,165870701,237945884,324577036,,,,32683416,42561672,43547808,63242697,,,,22448762,24390510,17846982,36869438,,,,18247064,19626661,6310106,32338552,659145,-471587,554726,-593373,1496222,2079991,9613086,641718,903983,1118734,2928411,3642905,1813243,1336916,5.46,4.99,4.85,7.19,7.56,4.8,4.01,13313996,16556323,14559646,27382906,22694662,21655380,12839991
(주)서진오토모티브,122690,611944184,655520267,729070780,813428497,820592255,828627924,866725862,171630217,178628226,211870001,244027371,206842754,216591128,206178737,229714136,239767766,270034314,308831846,286468667,294359978,286027062,382230047,415752501,459036466,504596650,534123588,534267946,580698800,422958505,456499078,526346554,606372205,608054285,633184768,698855883,331153398,307453723,423896772,426137838,462564170,513967387,552601015,42627665,91369196,52739487,129554316,91242083,65249508,48542587,75583843,67353251,95820304,128667732,147658030,197354760,247507896,0,0,0,0,0,0,0,4349232,6136619,8569247,11155555,8270786,12833742,11197258,504374,440269,312157,311970,150011,203011,5403011,188985678,199021189,202724226,207056291,212537970,195443156,167869979,144908123,141783657,168375238,173007433,153309064,136931052,153448387,964406409,1087927242,1200951843,1265568220,1222738875,1188946107,1239505004,58083920,61139541,58164312,64804473,79625913,77768850,79848327,47662269,57621848,54170952,55835523,57367489,57125008,59429663,1023873994,1161762847,1275136404,1337192498,1292470378,1238336209,1286481786,59467585,73835605,74184561,71624277,69731503,49390102,46976782,11805316,16213757,20013609,15788754,12364013,-7734906,-12452881,5031428,6641216,10497703,5971414,4073853,-17749881,-25261802,-435573,-678457,82476,664363,-475762,-347885,30748,2657641,1403421,1882520,1756657,2029405,2431911,4673196,8.34,4.44,4.64,2.77,2.82,3.27,5.09,68635448,71339012,84318742,88229524,92810023,101963566,102297018
(주)서플러스글로벌,140070,,,,83388072,93238916,155283308,182797720,,,,9566633,14090437,41072801,32524209,,,,67562378,74410478,119227172,141258375,,,,15825695,18828437,36056136,41539345,,,,42081670,37784353,45228421,57420594,,,,35678412,30053285,32163781,48199878,,,,0,6500000,6500000,7450000,,,,24096982,16500000,18086000,24200000,,,,0,0,0,0,,,,1156006,8023788,9697807,13515833,,,,90000,212257,7916679,34212,,,,41306403,55454563,110054887,125377126,,,,818348,1345528,1837884,3684956,,,,72092835,70344938,73699203,103362873,,,,57995745,60320041,78154372,108734165,,,,9107711,10179853,11303328,15534340,,,,95425757,100146990,111730233,146061392,,,,23332922,29802051,38031030,42698519,,,,14225211,19622198,26727702,27164179,,,,9653130,14180546,19867045,20430949,-123427,57183,29619,119461,6883262,-1606702,4904056,1293322,1390541,1378892,1511366,1131213,530710,503903,5.8,5.05,4.24,4.7,3.96,1.93,1.64,14161671,13147781,14353262,12358879,12044674,26685755,32947248
(주)서한,011370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3013404,18606057,-21037571,47517784,46150170,-62952720,4405810,1077646,1832590,697078,2605494,3074477,1735188,814753,5.25,6.2,1.25,3.07,4.52,5.72,8.74,3578494,3091984,8965592,8798688,7627122,8530338,8956455
(주)서흥,008490,466466906,466545008,491207876,556754829,585890727,595288907,639100630,108133828,73375847,78557650,98528977,100534136,85395291,97810628,170094508,166427694,175708282,202343137,215057907,197003332,214007299,296372399,300117313,315499594,354411692,370832821,398285575,425093331,266513547,248316187,253919692,293712942,297451688,294448388,330928258,77674854,117934492,130268901,128645780,161001828,202132072,193910411,87374749,78752574,111744690,87187489,79745615,72096316,68576822,47092398,28465238,49927892,71582479,60474274,85788524,110156403,0,0,0,0,0,0,0,6832330,13611077,11228793,14053680,17349088,11379501,13168354,1600000,3690000,3600000,4049292,5428785,1488033,1783296,199953359,218228821,237288184,263041886,288439040,300840519,308172372,48540206,51126483,58502634,69017221,73303096,68260476,74482476,166744443,219236374,235086279,240947552,267916100,277518875,319179636,61960680,93051847,97150632,103814160,114523771,111608041,116196671,25856198,25597607,26901563,29342322,32331617,35202297,34989685,207026299,269989436,291116075,304123699,340361415,350007727,393476123,40281856,50753063,56029795,63176147,72445315,72488852,74296487,14425658,25155455,29128232,33833825,40113698,37286555,39306802,-2377818,13842695,22173014,25222928,30703782,26393453,29384182,-695357,7716340,-3520240,-2184046,254585,-578114,-1512540,7933389,7242372,6094942,4546563,3939831,3606245,4438272,4.66,4.02,3.83,3.12,2.72,2.5,2.98,207122071,217783532,205433612,207582525,213482154,227552336,223695143
(주)서희건설,035890,789889785,747878821,734426413,721932877,766834184,807007034,852102932,495691493,413602633,410254099,420075824,459324672,510159204,549606969,511590458,426810493,422489705,429630454,468887988,518700107,553814507,278299327,321068329,311936709,292302423,297946196,288306927,298288425,544568551,567932269,548676341,520658037,537441024,537379079,554734860,429675943,404136589,384965977,366609753,393882023,404365616,432799388,72604425,83504269,79166609,85870276,80096282,71866272,63967117,85860240,78616749,67764698,25907942,19700000,48047762,38782715,0,0,8416000,8416000,43416000,31178010,55712472,53074968,55375184,54299469,86411860,143292942,73058155,172352329,14287338,21232929,16430848,15741053,22808223,117680005,75717624,245321234,179946552,185750072,201274840,229393160,269627955,297368072,186207357,139664866,95549989,125372242,150223710,144371680,157168247,848962602,746781543,828799430,931980002,924233966,872846450,989138831,15898965,13207859,12235606,9554630,9563318,8540904,4207539,63031737,66982290,72372231,87284065,67132248,72301740,66602353,919164739,832615658,941772254,1053909158,1073708295,1033271360,1138810784,70202137,85834115,112972824,121929156,149474329,160424910,149671953,7170401,18851825,40600593,34645091,82342081,88123170,83069600,-16813926,-65856638,6177308,15124830,28515450,31108092,36922785,-11191060,3346857,3627872,29573705,57677050,-69394238,99565769,13469076,12640850,8421263,5188080,4380210,6034144,7926859,8.52,8.69,6.56,5.66,5.79,7.6,9.83,17287190,6785644,6788884,6323309,2739894,2266801,2593316
(주)석경에이티,357550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45790,-711702,291374,33324,918918,765087,533138,566443,516442,439741,360545,253620,239995,223507,6.01,5.7,5.14,4.58,3.45,3.32,3.07,10008140,9681462,9325783,8893742,8624152,8047698,7820466
(주)선광,003100,431728362,456697995,513888239,589286719,520311278,541277167,552406614,77379429,58272694,62117384,193005441,69675677,71656669,74370491,78991397,60305260,62486972,193360137,70065555,72350822,75421669,352736964,396392735,451401268,395926583,450245724,468926345,476984945,110046450,129832814,229578117,302533616,219815693,237320598,247551865,32072386,47721384,68915757,137458862,55061817,63447468,66797183,35192800,42183600,133845200,140200000,158117308,167886538,174065881,0,0,9400000,10500000,15000000,15000000,15899444,3350000,2700000,0,0,0,0,0,22517526,16192676,8688020,41512991,6276725,4169041,23944704,11114000,114000,1819838,11299919,23350242,17478356,12772160,321681911,326865181,284310123,286753103,300495585,303956568,304854749,29981316,31266687,26559699,24703841,24782872,29243506,21930092,103865956,101492839,85041477,80116019,102295709,111024410,107643320,1611968,2032566,369588,354696,389878,694153,1051178,7720086,8337457,13053562,13445294,12407292,11632236,12215914,130953916,126971122,113370970,101848501,128035830,143592261,135619577,27087960,25478282,28329492,21732482,25740122,32567850,27976257,19367874,17140825,15275930,8287188,13332830,20935615,15760343,13090179,10646549,-46742491,5512959,20844398,6168685,10554585,2454811,-16899619,-1615686,39593902,-34601246,-2207683,16415231,2046463,899632,2862452,1458456,0,1465683,1925795,4.21,1.63,4.25,3.57,0,2.88,2.55,155975338,170959914,151724403,163566149,193364857,206065885,199079351
