,구분,총자본증가율2016,유동자산증가율2016,매출액증가율2016,순이익증가율2016,영업이익증가율2016,매출액순이익률2016,매출액총이익률2016,자기자본순이익률2016,총자본순이익률2016,매출원가 대 매출액비율2016,매출채권회전률2016,재고자산회전률2016,총자본회전률2016,유형자산회전율2016,부채비율2016,유동비율2016,자기자본배율2016,당좌비율2016,비유동비율2016,순운전자본비율2016,현금비율2016,부채/자산2016,부채/매출액2016,부채/현금흐름2016,유동부채/부채2016,유동자산/자산2016,매출/현금흐름2016,차입금평균이자율2016,정상기업여부
10,(주)바른손,9.03,-64.19,-59.05,0.0,0.0,74.62,47.13,59.6,33.21,52.87,42.82,8.53,0.45,8.5,34.78,48.24,180.24,45.29,120.66,-11.24,11.89,0.35380710437914376,0.6204689497651821,-35.12,0.8341615889739453,0.09920557540336303,-21.24,7.17,0
11,(주)바이오니아,-11.35,-26.54,3.42,0.0,0.0,-68.99,51.99,-46.62,-21.41,48.01,1.84,2.8,0.31,1.1,135.87,93.82,333.98,65.29,148.5,-2.44,11.03,0.5900948561539956,1.7321871033926837,1.51,0.6938651388351801,0.3621360979600806,2.63,7.26,0
12,(주)바이오톡스텍,5.31,21.24,36.83,0.0,0.0,4.09,26.48,3.34,1.78,73.52,5.97,34.9,0.43,1.03,86.79,71.08,355.6,67.67,131.3,-12.09,44.29,0.46753166435368493,1.0084576360224602,8.08,0.8860452723156066,0.3402310140525307,8.86,3.58,1
13,(주)블루베리엔에프티,-4.55,-14.28,-10.09,0.0,0.0,-8.28,12.21,-4.59,-4.35,87.79,3.93,3.13,0.52,3.34,6.13,1148.12,523.07,841.29,45.76,51.93,374.02,0.09777651805908191,0.15895414863179516,106.58,0.9195607706451827,0.5975688142285387,11.45,0.0,0
14,(주)비비안,-7.69,-21.35,3.21,0.0,0.0,-0.98,60.58,-1.22,-1.08,39.42,7.43,4.5,1.1,4.82,14.08,433.43,1973.87,161.98,65.09,33.03,22.77,0.20832629401579267,0.16509805821163084,-19.43,0.8756700588427508,0.5451722348927742,-2.09,0.0,0
15,(주)비엔지티,19.46,-26.07,-33.29,0.0,0.0,-88.01,15.81,-80.56,-39.48,84.19,8.49,15.7,0.45,1.73,105.78,66.61,168.24,66.57,138.15,-16.48,37.44,0.6100579138897695,0.3500684132786682,-27.02,0.9522588201289323,0.5156526234796028,-33.71,12.25,0
16,(주)삼화네트웍스,25.79,88.77,136.36,0.0,0.0,18.05,27.37,21.68,19.44,72.63,15.12,0.0,1.08,87.03,12.96,1019.13,477.21,1019.13,30.76,65.63,120.32,0.12586515530262063,0.1237050511445911,136.72,0.6378957500820721,0.7294061502494186,16.23,0.0,1
17,(주)서울리거,149.4,117.5,223.91,0.0,0.0,-9.97,7.57,-6.75,-5.98,92.43,4.12,31.79,0.6,12.1,9.42,816.2,375.72,780.28,47.54,49.62,399.52,0.0864218110948178,0.2022483143485199,-187.51,0.8045660077765723,0.5744028501197626,-38.41,4.84,0
18,(주)성안,5.36,-4.7,-9.91,0.0,0.0,17.96,18.05,11.03,6.81,81.95,5.75,1.95,0.38,1.8,58.18,158.46,283.23,68.59,107.45,11.83,16.69,0.6585634443743796,0.8636560499309421,0.7,0.7597417590482446,0.5244678630370843,0.69,2.23,0
19,(주)세동,-3.01,12.35,-4.55,0.0,0.0,-5.83,6.6,-31.08,-5.64,93.4,5.28,16.44,0.97,1.84,549.26,52.19,265.96,43.45,422.33,-32.01,1.57,0.8486840848026195,0.8610499900612301,6.79,0.7806465537920813,0.3304379115804868,5.85,4.1,0
20,(주)센트럴인사이트,8.23,-25.79,6.41,0.0,0.0,-15.02,11.89,-17.61,-9.73,88.11,21.79,5.39,0.65,3.17,68.47,48.76,91.7,15.95,144.26,-15.1,6.44,0.5664251583632143,0.5231776592990695,-13.93,0.6913079890325744,0.2315960956700335,-9.09,12.19,0
21,(주)셀루메드,-13.47,-25.92,-38.58,0.0,0.0,-355.33,22.75,-81.23,-47.19,77.25,0.95,0.91,0.13,1.21,51.49,119.72,51.02,69.22,95.06,6.14,21.67,0.36161710339316894,2.5716634984010582,-16.89,0.9201221477608325,0.3793494235318491,-40.11,10.04,0
22,(주)셀바스에이아이,25.06,-37.75,10.64,0.0,0.0,-23.53,0.0,-6.48,-5.03,0.0,2.93,140.89,0.21,1.15,53.06,133.38,424.46,131.19,127.53,4.17,21.64,0.43476088723941464,1.2346738193414086,-13.23,0.28588350965757164,0.29661581966776274,-23.81,1.35,0
23,(주)소리바다,153.29,67.15,54.65,0.0,0.0,-29.91,0.0,-59.8,-28.87,0.0,7.19,5901.77,0.97,66.3,111.32,74.16,97.36,74.12,129.97,-13.41,40.23,0.567002313330372,0.6756793024099529,-8.21,0.9694016290841401,0.6259494680460432,-6.42,10.25,0
24,(주)솔고바이오메디칼,-11.59,-18.08,-2.92,0.0,0.0,-45.81,23.46,-25.93,-18.16,76.54,3.8,1.51,0.4,1.64,47.11,147.95,72.92,59.0,80.58,14.66,14.09,0.33797196345037345,0.7007811549863681,-32.23,0.9309949820372839,0.47812740770450396,-24.44,4.61,0
25,(주)시너지이노베이션,195.93,-28.42,-47.91,0.0,0.0,172.57,31.71,0.0,43.25,68.29,11.05,9.16,0.25,9.85,274.59,1136.71,53.73,939.6,327.51,11.46,318.44,0.7670712406396687,2.619159374094681,-8.9,0.2532427519332511,0.47828721212831743,-38.9,5.92,0
26,(주)쎌마테라퓨틱스,-50.81,-23.78,1.35,0.0,0.0,-93.51,0.98,-159.87,-55.89,99.02,0.0,62.84,0.6,134.86,124.02,146.75,333.65,142.63,96.12,18.19,56.21,0.5566503676337426,0.10493778560878107,-67.17,0.701604204674314,0.5922643074054799,-41.03,14.7,0
27,(주)씨씨에스충북방송,-20.43,-59.04,-1.35,0.0,0.0,-10.22,18.68,-6.17,-4.18,81.32,5.4,0.0,0.41,0.71,33.67,109.47,85.66,109.47,112.65,1.36,3.36,0.25663730108930227,0.5555852779401402,19.81,0.5645066235136672,0.15634407244275947,10.81,5.83,0
28,(주)씨엔플러스,-33.4,-10.4,-12.06,0.0,0.0,-53.59,9.0,-91.83,-30.85,91.0,4.4,16.25,0.58,1.17,202.13,52.84,429.66,48.37,204.33,-28.89,9.0,0.6557116881850077,0.91842282592346,-7.9,0.9141818703606146,0.2760243671394293,-7.34,4.86,0
29,(주)아이앤씨테크놀로지,13.18,63.45,234.12,0.0,0.0,10.84,20.69,10.0,5.74,79.31,3.64,13.13,0.53,2.09,74.94,228.33,447.74,203.01,108.0,21.51,13.79,0.472303334188029,0.9264507992488855,-21.39,0.41290619536035045,0.38840654104659167,-18.36,1.64,1
30,(주)에스엠라이프디자인그룹,95.6,318.1,1.5,0.0,0.0,-31.39,30.64,-13.31,-10.84,69.36,5.7,22.94,0.35,0.88,8.1,1524.44,206.57,1504.16,47.05,52.77,127.07,0.07491074480708795,0.28704516092494503,-101.15,0.4945677099273826,0.5647806060138716,-29.03,4.37,0
31,(주)에스엠컬처앤콘텐츠,-6.05,17.28,19.75,0.0,0.0,-0.59,16.14,-0.94,-0.62,83.86,9.78,0.0,1.06,13.48,45.73,227.32,162.54,227.32,48.61,37.33,80.15,0.324879168940496,0.2765303061891283,9.87,0.9356682342936029,0.6813608169684227,2.83,4.32,1
32,(주)에스티큐브,78.29,192.5,185.35,0.0,0.0,-32.64,61.54,-18.78,-14.76,38.46,27.52,99.79,0.45,109.06,38.46,317.42,243.27,315.38,65.75,35.97,269.5,0.28290982162801187,0.7557519718978111,19.29,0.5789242819698485,0.6103585627471564,15.18,25.94,1
33,(주)에스폴리텍,2.14,44.9,19.65,136.26,102.54,3.54,13.36,8.55,4.02,86.64,5.04,11.59,1.14,2.73,114.62,107.72,595.01,88.5,94.55,4.01,17.22,0.5368098523960596,0.4821568475431888,9.32,0.9598309595356027,0.5309445448936839,4.43,2.74,1
34,(주)에이디칩스,90.87,73.7,76.41,0.0,0.0,6.65,22.75,19.46,11.13,77.25,8.21,8.37,1.67,5.0,84.55,122.64,177.71,81.54,88.03,9.65,23.45,0.4581302755056623,0.32613567899461177,-21.17,0.9308559872932994,0.5229960074733276,-7.61,6.27,1
35,(주)엔케이맥스,100.45,81.81,172.9,0.0,0.0,-107.74,79.32,-22.3,-15.35,20.68,6.09,1.98,0.14,3.76,70.12,8563.97,669.09,7953.97,27.57,82.82,5214.64,0.3974912353520999,3.902827272675709,-25.82,0.027809503253761254,0.8103501068868894,-99.68,0.31,0
36,(주)영풍,2.69,24.31,8.07,40.7,6.55,7.07,9.12,4.87,3.88,90.88,17.41,5.66,0.55,3.18,24.88,487.37,18560.13,275.67,94.44,19.38,114.55,0.24005215340576352,0.37398683704079766,19.26,0.512013179575488,0.26539105289037623,7.09,2.42,0
37,(주)오리엔탈정공,-26.4,-19.33,-30.29,0.0,936.9,-9.12,18.54,-28.33,-10.51,81.46,17.41,8.92,1.15,3.22,165.85,97.74,111.94,73.64,148.4,-1.02,52.31,0.9221868020733354,0.7380181447421748,17.21,0.8874847877474455,0.3240880584277284,7.9,9.15,1
38,(주)와이지플러스,6.2,-4.33,373.52,0.0,0.0,3.57,28.55,0.85,0.81,71.45,11.6,26.84,0.23,19.64,5.85,1239.0,371.03,1181.55,68.16,32.74,18.5,0.12799685531386074,0.22381060202719513,-26.63,0.7054629120040884,0.6225490537924986,-6.65,0.0,0
39,(주)우진플라임,2.35,14.4,25.3,0.0,0.0,5.68,26.49,17.31,4.24,73.51,4.47,4.0,0.75,1.36,280.69,147.27,1609.07,87.61,206.96,14.65,19.14,0.7371551343232887,0.9815357386568043,4.54,0.41562835040502344,0.46434573610683794,4.54,3.28,1
40,(주)웨이브일렉트로닉스,33.71,15.58,13.37,0.0,0.0,-15.83,15.6,-13.02,-6.88,84.4,3.34,6.13,0.43,1.05,102.68,63.61,722.66,47.31,156.23,-13.11,1.29,0.5584630308813746,1.1119660499469124,-3.37,0.7473587366042075,0.3106033800826789,-4.5,2.23,0
41,(주)위메이드,-21.55,-5.24,-46.25,0.0,541.41,-142.3,0.0,-21.18,-18.9,0.0,2.16,0.0,0.13,1.12,10.12,585.72,3852.67,585.72,94.57,11.71,283.74,0.1367520106050508,0.5108215189224086,26.95,0.37873829400609854,0.3284089483133317,16.41,0.0,1
42,(주)위메이드맥스,0.81,10.4,4.65,0.0,0.0,31.93,0.0,3.83,3.62,0.0,7.94,0.0,0.11,2.58,4.15,791.36,1799.51,791.36,74.66,24.74,164.3,0.2018912156132744,0.5900818517940877,-71.66,0.33242252768870856,0.5067951311982631,-25.26,0.0,0
43,(주)유씨아이,32.38,-3.15,57.51,0.0,0.0,-70.17,41.68,-71.92,-45.81,58.32,7.15,14.58,0.65,3.68,98.89,133.14,53.98,122.08,130.35,8.58,3.53,0.5203482525867398,0.6714100983696857,-1.63,0.5514779652313172,0.3738738541443455,-1.41,20.46,1
44,(주)이건홀딩스,10.46,16.56,1.39,0.0,0.0,3.49,15.51,5.25,2.14,84.49,5.36,12.87,0.61,1.62,139.68,56.81,658.68,46.35,176.51,-20.04,9.76,0.6251727690438363,0.9982867615252516,2.24,0.7861137194005934,0.28068058505357835,2.23,4.25,1
45,(주)이노와이어리스,-6.38,-10.17,-2.67,0.0,0.0,-20.1,13.13,-11.09,-9.73,86.87,4.13,11.38,0.48,1.09,16.65,215.11,2205.24,185.69,81.58,16.09,99.32,0.18250839087078222,0.2846124085953809,7.48,0.9324372535745111,0.43998300553564673,2.13,1.31,0
46,(주)이브이첨단소재,28.71,51.18,19.73,0.0,0.0,-8.29,4.88,-16.08,-8.26,95.12,6.36,14.45,1.0,1.71,98.23,74.58,395.14,63.92,130.27,-11.69,9.78,0.5485483540209828,0.6322003537248957,-13.47,0.9383347041099358,0.35988972936846597,-7.54,6.28,0
47,(주)이스타코,-0.11,7.47,-24.39,0.0,0.0,-161.3,29.53,-16.74,-7.24,70.47,15.09,0.1,0.04,0.13,152.06,89.41,207.77,9.46,120.94,-6.16,1.1,0.6399277980622757,5.470869956878524,-37.99,0.9114560365465659,0.5326579953566885,-510.11,4.62,0
48,(주)이스트소프트,5.53,16.96,-21.88,0.0,0.0,-25.68,42.49,-12.59,-6.43,57.51,4.81,0.0,0.25,0.61,116.17,430.62,786.45,430.62,160.81,19.66,233.17,0.6108722585804498,0.9947574378316083,-0.51,0.17050845952766633,0.39616606219154016,-1.12,3.58,0
49,(주)이아이디,-36.6,-15.34,-3.97,0.0,0.0,-39.69,1.42,-43.41,-28.25,98.58,268.05,0.0,0.71,2.2,41.05,93.91,191.67,93.91,103.08,-1.75,60.26,0.2676210030790612,0.2872273623423573,-13.24,0.9834694118204933,0.27401246330867873,-4.2,8.91,0
50,(주)이엔코퍼레이션,128.93,2.75,-27.68,0.0,0.0,2.51,0.0,0.66,0.52,0.0,12.25,0.0,0.21,1.5,31.72,84.26,138.13,84.26,108.74,-3.26,43.26,0.3042393459130378,2.6023961077943527,4.62,0.8424124623796861,0.4570407715204348,7.49,0.37,1
51,(주)인디에프,-4.45,-4.5,18.32,0.0,0.0,-4.72,50.11,-13.58,-5.86,49.89,9.07,2.46,1.24,22.05,143.43,140.27,222.43,46.21,70.49,20.39,13.23,0.5890211089341915,0.46359414244226455,6.04,0.8589647151857085,0.7105139935823237,2.8,4.19,0
52,(주)인스코비,-5.57,26.22,52.02,0.0,0.0,-47.3,37.16,-22.11,-14.76,62.84,7.81,9.11,0.31,36.34,31.78,105.17,81.36,89.62,99.83,1.19,22.48,0.29351730512245844,0.3577814118310424,-43.31,0.9610384615471631,0.2842282418980508,-32.51,14.94,0
53,(주)잉크테크,-4.22,2.4,-1.02,0.0,0.0,-7.68,26.49,-24.05,-4.48,73.51,3.86,4.9,0.58,1.17,406.55,65.31,481.18,42.0,340.2,-17.44,3.12,0.8033151525565912,1.3172246238607723,3.76,0.627142198987143,0.32937548190035504,5.07,3.77,0
54,(주)제넨바이오,9.24,-61.56,-75.72,0.0,0.0,-75.87,8.19,-113.08,-25.57,91.81,5.22,7.45,0.34,0.71,169.86,23.22,463.63,20.21,230.42,-48.34,1.61,0.5655138433864821,0.8115762277293147,-37.76,1.0002404796679356,0.24250052716815793,-73.63,6.26,0
55,(주)제로투세븐,4.99,-0.3,-16.6,0.0,0.0,-4.27,38.25,-20.65,-8.23,61.75,8.37,3.93,1.93,120.2,187.61,220.07,598.17,79.42,66.01,42.04,21.62,0.6157739612432626,0.3355308478065875,-8.41,0.5856121558438162,0.7935561984913705,-2.91,1.97,0
56,(주)젬백스&카엘,13.15,21.37,-28.49,0.0,0.0,-55.84,32.87,-16.19,-12.94,67.13,7.91,9.0,0.23,2.34,23.56,117.29,635.07,100.96,97.4,3.12,7.82,0.47074915325010386,0.8182418762968874,-14.82,0.9300534197606078,0.28939229966682506,-12.95,7.07,0
57,(주)중앙디앤엠,-32.51,-48.08,-23.06,0.0,0.0,-27.84,11.83,-31.16,-15.43,88.17,4.25,6.06,0.55,7.4,49.8,157.35,118.25,155.13,71.82,18.97,76.59,0.3636453842442565,0.3949331616277439,-52.45,0.9959172119271644,0.5772500644019362,-25.35,15.02,0
58,(주)지어소프트,-3.72,21.12,101.24,0.0,0.0,-21.82,7.64,-111.95,-42.0,92.36,6.55,444.96,1.92,66.14,360.78,99.13,62.85,97.71,177.49,-0.54,28.68,0.7367218664167491,0.2651392534170829,4.75,0.8530570882244387,0.6901115084709895,1.9,7.65,0
59,(주)진매트릭스,-5.91,-6.22,-6.91,0.0,0.0,-98.08,27.06,-35.04,-19.94,72.94,2.24,63.89,0.2,0.66,44.86,207.88,246.76,206.92,55.97,31.84,19.25,0.2964674694223649,1.128350776043787,-8.18,0.8993566326399764,0.648370256557626,-12.09,3.88,0
60,(주)초록뱀미디어,7.69,-18.79,108.12,0.0,0.0,4.91,14.26,3.85,2.39,85.74,7.17,0.0,0.49,579.68,62.15,89.77,274.73,89.77,106.49,-3.91,14.85,0.41820253719086864,0.4904208347094107,2.23,0.9605639081444294,0.40930893242055894,1.82,19.23,1
61,(주)초록뱀컴퍼니,71.22,-78.62,19.2,3.67,0.0,24.58,25.17,6.86,4.83,74.83,8.66,2672.84,0.2,6.14,48.99,14.84,634.51,14.83,142.09,-26.58,1.44,0.3105420591336483,1.9011516524763743,-3.13,0.9430967922359477,0.1392405608980646,-6.61,18.22,1
62,(주)초록뱀헬스케어,74.88,148.17,0.27,0.0,0.0,-111.2,-2.02,-54.38,-29.44,102.02,2.82,3.74,0.26,4.5,72.64,162.5,185.17,148.99,84.81,19.57,0.39,0.5341834262629535,1.371725676889297,-29.58,0.7842936549467151,0.5547693085969698,-59.82,11.65,0
63,(주)케스피온,1.2,21.68,15.09,0.0,0.0,8.59,37.15,10.66,4.74,62.85,4.66,4.2,0.55,1.14,118.9,134.61,320.49,99.32,119.15,11.72,16.05,0.5853387119378837,0.7258934944874138,6.69,0.6399787872418871,0.44218276631740827,6.61,4.53,1
64,(주)케이씨피드,10.47,28.76,-4.52,13.92,102.42,1.44,17.15,2.04,1.17,82.85,4.06,8.91,0.81,8.75,70.0,141.42,716.51,121.2,82.95,15.0,47.57,0.5097599999217151,0.670693616194833,12.37,0.7091592977231369,0.4861446516940764,6.62,1.83,1
65,(주)케이엠더블유,-27.63,-35.37,-15.84,0.0,0.0,2.8,17.12,9.82,1.78,82.88,2.72,6.08,0.63,2.31,346.32,56.42,576.95,43.12,262.35,-31.84,2.96,0.7812617465764076,0.7729449611402911,-6.31,0.9217141483075402,0.5115695121231222,-6.48,5.75,0
66,(주)케이프,38.22,3.29,21.25,0.0,0.0,30.61,17.57,6.46,3.75,82.43,6.04,2.71,0.12,0.28,71.54,61.17,1352.66,49.56,137.9,-12.45,17.63,0.8898427833387607,10.710332018030904,2.44,0.05147102709005772,0.02241996473336323,9.64,4.08,1
67,(주)켐트로닉스,-5.57,-12.92,-17.26,0.0,0.0,-1.09,7.56,-2.73,-1.14,92.44,4.07,6.39,1.05,2.65,129.7,109.51,1659.93,74.34,125.61,3.94,3.05,0.6580192595272277,0.6053659179415024,8.5,0.7204451828277595,0.415704104565024,4.44,2.97,1
68,(주)코데즈컴바인,-0.53,25.82,-5.35,0.0,0.0,9.6,30.76,6.37,5.38,69.24,6.26,9.0,0.56,1.37,14.33,262.55,134.28,227.52,78.87,19.2,125.91,0.17710315385727582,0.31459485120918684,-247.8,0.9592387312602743,0.3137222335780448,-55.22,1.28,1
69,(주)코이즈,-9.08,-4.45,26.47,0.0,0.0,4.64,17.08,4.53,2.41,82.92,3.91,9.48,0.52,1.16,78.56,106.11,597.33,83.61,111.3,2.17,26.38,0.45738095657722766,0.798999440472395,26.14,0.8219210413138105,0.4306243799613109,21.03,2.03,1
70,(주)큐로컴,8.76,-31.42,-2.74,0.0,0.0,-139.11,14.71,-15.14,-13.09,85.29,17.21,17.43,0.09,251.27,28.22,63.2,228.7,60.12,111.26,-7.7,43.67,0.3197666592491322,1.860592466702066,0.81,0.8692598723671388,0.4626579192988549,1.97,7.67,0
71,(주)큐로홀딩스,2.73,26.34,-9.93,0.0,0.0,-150.22,23.79,-25.24,-18.06,76.21,5.82,2.68,0.12,11.27,29.12,75.51,177.6,51.92,107.59,-5.41,9.08,0.21782334168238865,1.36297820681375,-18.14,0.7658950391495254,0.12445087553371517,-34.49,6.24,0
72,(주)플레이그램,58.64,129.99,-34.44,0.0,0.0,-0.72,7.79,-0.23,-0.2,92.21,2.13,71.25,0.27,3298.74,24.24,315.12,189.42,313.17,51.78,39.81,101.86,0.2233658075555524,0.9030109484314043,-69.09,0.8478787949945241,0.6327480792468029,-60.76,2.89,0
73,(주)피에이치씨,0.63,-53.66,-4.98,0.0,0.0,-32.35,28.75,-22.75,-13.66,71.25,2.01,4.85,0.42,1.67,62.88,76.31,342.59,61.54,115.67,-9.0,22.57,0.3951468575674872,0.9275405102655662,-15.29,0.9752742537910284,0.5771685946098584,-14.02,5.71,0
74,(주)필옵틱스,146.21,536.45,207.56,0.0,0.0,8.36,14.9,63.75,18.46,85.1,31.38,61.4,2.21,6.55,269.61,106.32,1338.44,100.2,132.21,3.82,26.7,0.7291606888345098,0.4619829878679212,8.28,0.8294862188911137,0.6468544056765115,3.89,3.12,1
75,(주)하이트론씨스템즈,19.24,51.68,-24.9,0.0,0.0,11.18,4.01,10.97,7.76,95.99,2.83,3.5,0.69,1.85,41.86,266.57,326.18,182.8,55.94,37.85,19.5,0.3084466789768451,0.4791046661564725,-30.12,0.7797297843829559,0.6228475435421665,-13.93,2.61,0
76,(주)한국전자홀딩스,-25.77,-2.17,14.87,0.0,2.16,-302.05,0.0,-15.94,-15.11,0.0,0.0,0.0,0.05,3098.94,7.48,982.49,578.32,982.49,93.85,11.39,614.27,0.3457772315268202,0.4448142460529316,17.3,0.8716202604899498,0.4255936616047386,20.51,23.32,0
77,광전자(주),1.07,6.35,-6.17,0.0,0.0,0.78,8.59,0.64,0.55,91.41,5.12,10.7,0.71,2.21,17.18,712.29,701.63,637.43,45.42,52.64,57.97,0.16085372622022104,0.2280035576072428,41.47,0.6281026543073851,0.6141580101123414,8.67,2.26,0
78,남광토건(주),-22.54,-24.22,-39.28,0.0,0.0,-1.17,-0.6,-5.37,-1.07,100.6,6.01,184.01,0.91,18.02,332.34,96.83,82.99,96.21,155.39,-2.1,23.32,0.7688821337552059,0.7366155255850353,1.51,0.8608123128567609,0.6403769513775974,1.11,1.45,0
79,대성산업(주),-13.07,5.5,-6.87,0.0,0.0,-19.97,13.6,-174.04,-15.6,86.4,23.23,33.24,0.78,1.62,1720.67,17.29,18.59,14.11,1559.6,-68.57,2.32,0.926462074376718,1.1230290911610155,-1.61,0.8436483748322791,0.1603452388214771,-1.81,10.36,0
80,대우조선해양(주),-21.84,-25.94,-14.82,0.0,0.0,-26.27,-6.01,-1268.0,-19.46,106.01,37.34,8.56,0.74,2.48,5543.69,63.63,71.77,55.55,2604.93,-30.77,1.26,0.9562306883532995,1.1237385375866908,-5.74,0.8586097909234344,0.5310042286459438,-6.68,1.01,0
81,더이앤엠(주),6.34,-2.11,-65.35,0.0,0.0,17.55,26.48,2.88,2.3,73.52,3.93,7.53,0.13,0.26,24.6,90.2,588.23,89.11,111.91,-1.11,23.4,0.2030837516909172,0.9049606665350409,-107.0,0.5900233569112773,0.10045138648184301,-166.09,5.52,1
82,동부건설(주),10.39,20.56,-18.18,0.0,0.0,7.6,10.23,23.93,6.43,89.77,15.91,449.89,0.85,15.99,159.58,191.29,239.71,190.69,119.06,25.83,101.06,0.629001967912256,0.7327689989578974,16.07,0.46441948831284585,0.576128215668109,12.25,15.28,1
83,램테크놀러지(주),-11.63,-33.45,-9.71,0.0,0.0,-13.81,1.61,-14.92,-5.85,98.39,9.4,4.15,0.42,0.69,155.89,36.02,364.45,16.86,216.43,-27.39,5.69,0.654952344862643,1.3026762322513052,7.43,0.7032282898544711,0.18188228960550634,10.02,3.73,0
84,메디포스트(주),-1.54,-6.39,-18.34,0.0,0.0,-14.95,54.79,-2.87,-2.31,45.21,14.0,3.82,0.15,0.64,24.21,1250.36,3764.52,1045.79,97.08,20.1,206.21,0.2005724376433046,1.2548102436218516,-8.32,0.08981751794772298,0.21394263521902102,-10.4,2.57,0
85,미래나노텍(주),2.85,11.21,-1.43,-32.15,122.95,1.78,19.86,2.47,1.47,80.14,10.42,16.05,0.83,3.5,67.88,102.17,1274.35,87.03,106.37,0.78,53.31,0.4944242288935666,0.46910489011743073,27.39,0.8417330401250346,0.5123797559653586,13.54,3.05,1
86,미래산업(주),21.54,44.08,-12.39,0.0,0.0,-40.67,13.63,-15.21,-12.0,86.37,2.44,1.77,0.3,1.12,15.41,870.66,116.64,677.47,37.67,59.63,199.39,0.13500221440990637,0.48938540095127875,-71.54,0.5801687497414126,0.67402795097116,-35.53,4.31,0
87,삼부토건(주),-70.84,-73.13,-12.86,0.0,0.0,108.78,-0.25,0.0,49.92,100.25,6.42,10.1,0.46,57.48,141.0,166.71,325.82,146.39,60.83,29.91,52.83,0.7495664181820046,0.8174133844194591,-0.84,0.7367783818117669,0.751006049198415,-0.49,0.75,0
