,구분,총자본증가율2015,유동자산증가율2015,매출액증가율2015,순이익증가율2015,영업이익증가율2015,매출액순이익률2015,매출액총이익률2015,자기자본순이익률2015,총자본순이익률2015,매출원가 대 매출액비율2015,매출채권회전률2015,재고자산회전률2015,총자본회전률2015,유형자산회전율2015,부채비율2015,유동비율2015,자기자본배율2015,당좌비율2015,비유동비율2015,순운전자본비율2015,현금비율2015,부채/자산2015,부채/매출액2015,부채/현금흐름2015,유동부채/부채2015,유동자산/자산2015,매출/현금흐름2015,차입금평균이자율2015,정상기업여부
0,(주)STX,-1.2,-8.96,5.48,0.0,0.0,-3.92,0.73,-84.03,-5.02,99.27,7.46,9.33,1.28,24.58,1362.39,97.8,96.62,76.64,545.56,-1.41,6.85,0.9429130130111172,0.7326847053672768,-2.52,0.7253310368722602,0.7118859806948101,-1.82,4.63,0
1,대성산업(주),-44.26,-86.31,-24.24,0.0,0.0,-15.24,13.19,-176.62,-8.55,86.81,18.33,36.14,0.56,1.66,734.4,21.99,57.65,18.09,735.81,-41.91,2.58,0.8916548399702645,1.013294029613637,-3.39,0.595428653275575,0.16014733896009475,-3.81,6.79,1
2,삼보산업(주),-10.48,-20.89,-3.55,0.0,282.74,0.38,5.34,7.6,0.6,94.66,5.27,12.14,1.55,4.6,1055.99,58.28,2481.29,43.21,625.89,-32.82,0.59,0.824748720068477,0.5873881713680246,-1.23,0.7811233328347181,0.4474565820582958,-0.68,3.72,0
3,에이치엠엠(주),-9.61,-26.76,-12.16,0.0,0.0,-12.33,-1.91,-143.32,-11.01,101.91,15.29,39.79,0.89,1.65,1863.84,32.01,25.21,29.07,1626.97,-36.44,3.79,0.9615254587252068,0.9905149984025534,-1.15,0.5621680662444657,0.19372516723177666,-1.16,5.42,0
4,(주)HM금속,-8.94,-30.12,-0.1,0.0,0.0,-40.22,-12.15,0.0,-34.95,112.15,9.09,26.81,0.87,1.08,0.0,12.79,0.0,11.07,0.0,-99.65,0.5,1.3651845859346383,1.4974301447425515,1.18,0.8369509855206974,0.14610277790303025,1.77,12.07,0
6,(주)가람우즈,-22.91,-25.99,1023.51,0.0,0.0,13.9,21.01,0.0,19.37,78.99,18.26,2.26,1.39,428.81,0.0,70.13,0.0,29.74,0.0,-40.16,14.52,1.401061154056755,0.8751784005286235,9.38,0.9594849341774396,0.9427338214757617,8.21,5.18,0
7,(주)가야포징,2.57,108.46,40.13,0.0,0.0,-39.29,-21.21,0.0,-10.57,121.21,9.48,8.63,0.27,0.29,0.0,7.8,0.0,3.5,0.0,-99.72,0.22,1.210768058226648,4.556453320272384,-5.04,0.8933275259940114,0.08438521331439396,-22.96,3.69,0
8,(주)가야호텔,-1.81,-34.75,-3.02,0.0,-6.12,2.56,66.1,2.75,0.51,33.9,30.83,35.39,0.2,0.21,423.93,11.08,121.78,8.21,512.29,-17.82,5.25,0.8091330875778725,4.000373411065808,2.21,0.24762393882631722,0.022207948127652862,8.84,0.88,0
9,(주)가이아로지스,2.1,150.74,193.86,0.0,0.0,16.86,0.0,195.68,1.93,0.0,43.71,0.0,0.11,0.12,5086.1,7.33,42.31,7.33,4917.41,-65.48,5.65,0.98071769465799,8.668764531581568,2.32,0.7205444355722491,0.051809512212661425,20.11,3.57,0
10,(주)강촌레일파크,3.28,12.71,1.46,0.0,17.78,1.08,29.91,2.22,0.44,70.09,130.06,3244.41,0.41,0.47,248.8,89.09,72.83,89.09,305.15,-1.53,84.55,0.7133030149309448,1.7746721687299405,4.37,0.19692511818364608,0.12514607168090217,7.75,5.9,1
11,(주)거금솔라파크,-4.25,1.41,-0.36,59.78,21.71,26.07,61.01,33.36,3.82,38.99,52.65,0.0,0.15,0.17,632.82,166.43,188.46,166.43,616.96,6.31,154.23,0.8635416773041261,5.77048106355468,11.18,0.1100124926549082,0.15811123008732103,64.53,4.76,0
12,(주)거제씨월드,-5.16,34.83,8.17,0.0,0.0,-113.82,85.9,0.0,-24.88,14.1,98.09,44.63,0.22,0.81,0.0,15.97,0.0,14.5,0.0,-22.8,10.6,1.5126973242371795,6.7373218612320205,-1.24,0.17935774841847055,0.04333925867443228,-8.37,5.86,0
14,(주)건아엔터프라이즈,-28.08,0.54,-1.06,-40.06,-71.22,1.27,10.37,7.58,2.0,89.63,9.77,6.57,1.58,7.36,205.44,116.05,2268.67,71.4,78.21,10.29,7.08,0.6726015367886183,0.35652644896110475,-12.8,0.9530745819042786,0.7439455305196637,-4.56,4.44,1
15,(주)건영산업,1.03,18.01,9.56,178.54,10.47,22.14,0.0,21.03,2.42,0.0,4.71,0.0,0.11,0.13,689.66,24.4,2368.27,24.4,657.61,-51.81,7.64,0.8733639531690518,8.025543405940658,2.8,0.784660621211866,0.16722975821860298,22.46,3.48,0
16,(주)건우해양,-1.54,8.69,-8.6,10.05,29.65,11.25,73.53,15.28,1.08,26.47,7.38,0.0,0.1,0.1,1202.21,12.38,91.42,12.38,1213.13,-48.4,0.05,0.9232074481795958,9.526097077761268,3.85,0.598316763885762,0.0684044216366238,36.71,4.56,0
18,(주)검단아스콘,-3.26,-7.38,-1.01,57.72,53.33,8.83,22.61,241.42,4.62,77.39,45.67,14.92,0.52,0.57,2226.91,60.98,414.28,53.28,2164.51,-4.47,37.42,0.9570246198678871,1.7968537338781616,4.95,0.11959071103654612,0.06979505469848457,8.9,1.74,0
19,(주)경기라이프,-6.28,-9.02,-1.59,0.0,-37.89,-34.66,19.51,0.0,-5.25,80.49,144.84,0.0,0.15,0.0,0.0,69.32,0.0,69.32,0.0,-3.68,0.0,1.1679904021866656,7.4579687754460435,1.68,0.10256137130105393,0.08303656814998203,12.56,7.73,0
20,(주)경덕디벨로퍼스,-1.09,-59.47,0.0,24.89,-1.95,42.31,0.0,29.89,2.59,0.0,0.0,0.0,0.06,0.06,897.85,0.71,406.12,0.71,993.69,-58.64,0.68,0.8997847126114229,14.60868108974359,3.28,0.6563800041181169,0.004170422014016432,47.86,2.22,0
21,(주)경동라이프,-4.29,9.35,-28.08,0.0,-40.35,-1.93,0.0,-1.04,-0.12,0.0,0.0,0.0,0.06,0.0,779.86,168.3,92.2,168.3,792.87,4.01,77.68,0.8863461567689143,14.39376158491619,0.64,0.06628112470486278,0.09887061093066844,9.27,4.57,0
22,(주)경동세라믹스,-16.72,16.38,35.56,0.0,-66.42,14.4,11.48,54.38,10.46,88.52,29.35,4.28,0.73,0.99,271.32,160.79,571.76,64.36,256.64,11.68,47.04,0.7306896601172512,0.9137163745759477,3.28,0.26288005640636075,0.3088533346898791,3.0,4.44,1
23,(주)경일,-47.52,23.14,-11.55,0.0,-58.4,-2.96,15.91,-40.03,-3.05,84.09,10.86,480.07,1.03,3.71,1028.72,46.82,233.57,46.62,679.85,-45.17,25.62,0.9114038562909913,0.6092623820460356,7.83,0.9319383856117376,0.39768103203537636,4.77,5.93,0
24,(주)경주버드파크,5.22,-17.55,-22.85,0.0,-94.64,-18.47,0.0,-497.1,-4.55,0.0,165.35,0.0,0.25,0.61,5353428.91,2.92,0.04,2.92,5265914.69,-54.44,0.31,0.9999813207322343,4.162135104542199,4.48,0.5608179547413249,0.01636569438274581,18.67,5.16,0
25,(주)경주신라컨트리클럽,0.82,212.02,11.37,0.0,87.64,4.27,86.21,5.51,0.62,13.79,242.97,89.0,0.14,0.15,773.98,29.39,4251.36,26.46,856.14,-4.9,24.74,0.885580430589727,6.1620636497468135,1.86,0.07838910361889323,0.02040412249638286,11.45,0.2,0
26,(주)경주환경에너지,-3.43,25.64,26.44,0.0,411.04,9.03,24.05,12.3,2.25,75.95,0.0,0.0,0.25,34.85,406.93,160.88,88.17,160.88,418.42,6.61,0.0,0.8027329513367623,3.170195455422348,5.17,0.13519685337853712,0.1745987996606828,16.4,4.11,0
27,(주)경진인터내셔날,-22.46,-22.44,-132.26,0.0,0.0,0.0,0.0,0.0,-10.91,0.0,-0.95,-0.38,-0.22,-3680.06,0.0,80.07,0.0,17.87,0.0,-24.88,14.46,1.2570045782543526,-4.890099263119196,13.23,0.9931149615724003,0.9995032828602779,0.0,3.86,0
28,(주)경향신문사,2.7,16.54,8.35,10570.56,33.25,42.44,42.64,0.0,46.59,57.36,4.09,42.67,1.1,1.84,0.0,46.49,0.0,44.28,0.0,-44.6,6.2,1.323099649941923,1.2212077965810313,9.71,0.6300421264657049,0.3875764708891136,11.85,16.25,1
29,(주)고려로지텍,7.79,46.77,104.52,0.0,0.0,-9.27,4.93,-17.3,-2.89,95.07,10.45,0.0,0.31,0.33,579.34,11.29,355.89,11.29,639.11,-46.51,2.51,0.8527991211631023,2.836036616465195,9.22,0.6148044709807331,0.05922007361417125,26.16,1.6,0
30,(주)고려에너지,-34.48,-88.49,-49.3,0.0,0.0,-0.9,9.03,-10.12,-0.86,90.97,29.69,16.07,0.96,1.1,886.22,4.95,216.95,4.95,951.69,-67.27,2.12,0.8986027079799072,0.7444955251910688,13.88,0.7875585969295807,0.035018238629439355,10.33,2.07,1
31,(주)고창솔라파크,-9.32,-5.39,0.82,0.0,1.62,3.6,0.0,0.0,0.88,0.0,25.21,0.0,0.24,0.25,0.0,32.78,0.0,32.78,0.0,-8.76,17.82,1.1980534604728788,4.684696099905967,9.74,0.1088154066389897,0.042732292267123766,45.65,11.07,0
32,(주)골드랜드리치,-42.46,-4.96,0.0,0.0,120.15,80.4,0.0,10.43,2.93,0.0,0.0,0.08,0.04,44.99,147.14,106.36,551.8,0.03,101.9,3.52,0.03,0.5953656241159081,11.928370357310767,-0.86,0.928038511497703,0.5876780851681991,-10.2,8.24,1
33,(주)골드마인홀딩스,-0.97,-61.08,-14.02,162.83,-18.27,0.34,0.0,0.8,0.03,0.0,0.0,0.0,0.09,0.09,2496.32,0.09,53.76,0.09,2594.11,-95.84,0.03,0.9614839388039143,10.566685433735842,1.11,0.9976283262471016,0.0008524175534820902,11.75,2.89,0
34,(주)골드스미스,-47.28,-49.36,-74.85,-62.19,0.0,0.38,0.14,18.87,0.83,99.86,0.0,26.11,2.21,1659.52,1331.63,95.5,637.31,95.5,159.92,-4.19,0.0,0.9301493628749115,0.2910088542865396,10.15,1.0,0.8882918524139863,2.95,3.36,0
35,(주)광장비티엘교육,-4.43,1.73,-19.97,0.0,-27.35,-11.41,0.0,-9.5,-0.72,0.0,0.0,0.0,0.06,0.0,1263.27,208.82,57.89,208.82,1240.94,4.68,0.19,0.9266467817617104,14.438961522405972,4.78,0.046374168621398815,0.08973311156603755,69.04,5.15,0
36,(주)교보케미칼,-0.39,20.95,8.52,208.43,39.04,1.73,19.19,6.22,1.09,80.81,7.07,6.56,0.63,0.77,453.34,43.82,134.9,19.74,439.3,-26.42,0.76,0.8192793990020133,1.302782141309552,-0.61,0.5740347372630831,0.2061001822579489,-0.8,5.34,0
37,(주)교하산업,5.54,45.24,-5.1,-72.11,-58.5,1.08,11.63,7.65,0.97,88.37,7.69,29.05,0.9,1.32,677.42,63.76,544.42,57.57,532.73,-17.89,8.06,0.8713691661764046,0.9929227503677682,2.57,0.5665295285342308,0.3147424371657259,2.55,4.13,0
38,(주)구리자동차운전학원,3.77,3.47,2013.68,0.0,0.0,2.86,21.3,0.0,3.05,78.7,12.21,1.54,1.06,671.43,0.0,799.76,0.0,373.33,0.0,87.06,160.16,1.0585974537463025,1.012801859675128,-20.63,0.11752597383197619,0.9950011532799525,-20.89,6.43,0
39,(주)그레코스,-24.16,-36.66,8123.92,0.0,0.0,21.4,39.41,0.0,11.19,60.59,3.45,1.12,0.52,11.06,0.0,43.55,0.0,22.44,0.0,-96.02,0.28,1.7182578442040477,2.835443945185363,5.92,0.9898575602508546,0.7406639790446808,16.79,3.94,0
40,(주)그리심,9.26,8.18,1333.79,0.0,0.0,-134.07,9.37,0.0,-12.48,90.63,14.91,0.13,0.09,1.16,0.0,46.17,0.0,11.43,0.0,-105.77,0.0,1.9735368297091616,22.132300686707598,1.04,0.9954911294146621,0.9069872876924582,22.94,5.03,0
41,(주)그린데이타베이스,-0.89,19.59,21.74,0.0,83.27,-60.31,78.53,0.0,-5.48,21.47,9.71,0.0,0.09,0.09,0.0,3.25,0.0,3.25,0.0,-94.74,2.24,1.0165259823750359,11.130275500267018,3.55,0.9632669475995121,0.031784685769410424,39.51,6.19,0
42,(주)그린에너지,-33.07,-30.22,-29.12,0.0,0.0,-1.8,0.04,-13.13,-2.83,99.96,35.19,9.44,1.57,2.08,298.57,36.81,193.32,11.38,307.96,-39.02,0.07,0.7491020689499434,0.38153649985325494,-4.27,0.8243949098326729,0.22732311228774596,-1.63,4.25,0
43,(주)글라소울,-25.44,-43.84,-16.19,0.0,0.0,-10.38,-11.33,0.0,-21.78,111.33,9.03,54.31,2.1,4.31,3526.34,107.65,197.62,88.61,2405.12,2.39,9.48,0.972424007140234,0.39595636154912506,16.42,0.32171784582753554,0.3367644464163485,6.5,2.86,1
45,(주)금광건설,-31.31,-42.2,43.01,148.19,90.34,11.37,22.32,177.14,37.22,77.68,18.65,11.59,3.27,0.0,105.55,162.18,1953.64,162.18,34.37,31.93,83.02,0.5135116200928864,0.127735432506913,150.9,1.0,0.8328165693400605,19.28,17.85,1
46,(주)금반석건설,13.62,-13.9,-23.7,-72.06,-28.38,7.72,47.93,5.95,1.06,52.07,96.19,0.2,0.14,0.69,480.85,145.3,459.09,20.17,192.09,20.87,3.7,0.8278372867931916,6.42403777439378,-23.73,0.5564177388303648,0.6692871514849301,-152.43,3.57,0
47,(주)금복,2.45,34.25,-49.52,-99.62,0.0,1.92,0.0,0.0,0.2,0.0,0.0,0.0,0.11,0.2,0.0,49.76,0.0,49.76,0.0,-40.98,0.8,1.1485341611776123,10.970143187212791,-2.96,0.7101471849107454,0.4058559185729106,-32.48,3.77,0
48,(주)금촌베이커리,4.3,17.47,-0.67,634.21,194.01,10.05,22.58,101.65,8.83,77.42,8.54,34.42,0.88,1.53,561.09,18.84,115.44,15.93,558.4,-66.9,0.08,0.8487357886235608,0.986227103074017,6.56,0.9712110147549918,0.15533741495231826,6.47,6.14,1
49,(주)금호에이엠티,-62.73,-55.34,-17.71,0.0,43.97,-115.57,11.05,0.0,-85.06,88.95,13.5,75.11,0.74,1.41,0.0,18.62,0.0,15.69,0.0,-47.06,1.78,4.692136726617251,3.4618576133632817,-1.72,0.12324242532343803,0.10769273650973217,-5.94,5.68,0
50,(주)금호정밀,10.92,2.79,-3.31,0.0,0.0,-5.34,4.27,-76.13,-5.59,95.73,19.95,7.0,1.05,1.53,1412.83,40.24,82.15,17.7,1134.67,-37.12,1.53,0.933898569856608,0.9389621648980426,-1.48,0.6651701191861373,0.24996609610851991,-1.39,5.51,0
51,(주)기도스포츠,2.83,24.16,14.94,0.0,0.0,-6.81,15.67,-55.68,-6.05,84.33,45.23,4.04,0.89,20.18,1114.85,32.13,282.86,6.71,859.83,-61.73,0.11,0.9176851999951887,1.0475121712669417,0.12,0.991146758364734,0.29223461676088897,0.12,3.42,0
52,(주)기연,3.99,-6.49,3.32,32.12,24.43,1.65,18.67,7.27,1.47,81.33,7.28,10.06,0.89,1.63,385.74,52.83,207.91,37.75,348.66,-25.19,0.52,0.7941270782809712,0.9047688273510114,5.3,0.6726227120634324,0.2822122693473301,4.79,7.54,1
54,(주)길산골프클럽,-2.19,-41.02,8.56,0.0,0.0,12.2,98.63,6.19,0.94,1.37,0.0,617.07,0.08,0.08,533.76,0.84,7148.96,0.82,629.3,-83.11,0.77,0.8422112369510053,10.854513543189718,3.08,0.9951564768272192,0.007035846234356491,33.46,1.49,0
55,(주)꿈나무,-5.09,0.05,-18.39,0.0,0.0,-6.17,0.0,-8.81,-0.35,0.0,0.0,0.0,0.06,0.0,2470.47,149.79,62.74,149.79,2302.78,3.46,0.0,0.9610966525262395,16.529574821390927,4.33,0.07234151504571526,0.10414197201378275,71.63,0.0,0
56,(주)나경인터내셔날,-0.96,10.09,-6.04,0.0,0.0,-60.34,89.68,-96.18,-5.49,10.32,0.0,149.02,0.09,0.09,2242.09,0.58,35.47,0.42,2336.16,-43.73,0.13,0.9573030847358299,10.462097297439513,-3.97,0.45949416537592397,0.0025301598667249953,-41.49,3.42,0
57,(주)나노에이스,10.98,154.79,180.91,132.98,111.02,4.48,21.05,23.51,3.83,78.95,8.9,18.52,0.85,1.16,459.98,94.03,594.75,77.66,392.0,-1.9,2.28,0.8214230511784665,1.0115485949365215,9.43,0.3883744871636268,0.29996975652428126,9.54,4.33,1
58,(주)나노텍세라믹스,-1.17,-10.34,-17.2,0.0,-94.03,-2.57,20.88,-15.6,-2.34,79.12,10.72,6.13,0.91,1.79,618.54,38.87,96.15,17.09,520.41,-43.37,3.52,0.8608297135454789,0.937871205589627,16.5,0.8241243673715056,0.27574760983979213,15.48,4.61,0
59,(주)나라지엘,-1.41,-67.62,-12.39,52.25,0.0,44515.64,0.0,39.72,8.0,0.0,0.0,0.0,0.0,1694.0,311.43,11.73,3034.03,11.73,378.22,-60.76,0.0,0.7569449414206572,4183.382674144038,7.05,0.9092955800944177,0.08072347832885823,29506.71,6.08,1
60,(주)나루해운,-14.28,-34.2,-36.93,0.0,0.0,-292.44,-74.1,0.0,-51.67,174.1,73.52,0.0,0.18,0.18,0.0,0.24,0.0,0.24,0.0,-413.05,0.0,4.140488101489733,21.63472004329478,-0.25,1.0,0.009948228133696226,-5.51,6.09,0
61,(주)나산산업,-5.18,-4.08,-28.81,-61.86,10.79,0.31,6.14,5.11,0.61,93.86,10.4,16.05,1.96,4.07,700.8,83.13,151.45,63.16,432.97,-9.32,7.4,0.8751251365326588,0.4344746413207407,1.31,0.6313943189336507,0.45932348590243244,0.57,5.1,0
62,(주)나이스엘엠에스,17.26,58.95,29.19,0.0,1000.07,0.66,11.56,8.18,1.07,88.44,6.04,10.0,1.62,3.8,694.07,65.85,60.72,47.52,370.06,-27.69,6.01,0.8740660984850143,0.5838485463978484,7.47,0.9276604989333449,0.5339633606134757,4.36,4.13,0
64,(주)나인스포렉스,-2.21,-36.7,-0.45,28.54,-2.46,10.3,0.0,17.25,1.03,0.0,1059.57,0.0,0.1,0.1,1425.78,0.95,53.23,0.95,1512.78,-88.65,0.9,0.934459433501322,9.24755922207058,3.49,0.9577784287270502,0.00851944741062387,32.27,1.32,0
65,(주)나투젠,4.33,5.0,18.05,0.0,0.0,6.01,22.35,70.88,3.98,77.65,5.26,5.97,0.66,0.95,1244.0,53.01,299.23,31.67,952.92,-25.79,5.07,0.9255952746042803,1.4291422065072013,2.68,0.5930187325884714,0.2909788698609813,3.83,4.27,0
66,(주)나튜라,-48.04,-48.65,-73.77,0.0,0.0,-16.18,-1.37,0.0,-10.63,101.37,3835.24,0.69,0.66,174.93,0.0,113.7,0.0,8.02,0.0,11.72,7.79,1.0102919905939396,1.051788376815482,35.14,0.8471565708303661,0.9731175667849236,36.96,4.0,1
67,(주)낙민건설,-41.88,-41.9,340.79,0.0,0.0,-0.48,-12.23,0.0,-0.51,112.23,54.29,1.75,1.07,121291.54,0.0,39.51,0.0,38.87,0.0,-153.01,7.16,4.223626532739021,2.911525772873766,21.08,0.5989069901792707,0.9994291573131842,61.36,0.0,0
68,(주)남강메디칼센터,-0.29,187.2,-12.95,0.0,-85.97,-22.02,73.45,0.0,-2.24,26.55,0.0,0.0,0.1,0.1,0.0,5.1,0.0,5.1,0.0,-48.62,1.84,1.0927061220350545,10.726941755672376,-2.45,0.4688645353361846,0.02614132026652571,-26.31,3.94,0
69,(주)남영,5.2,37.86,14.99,0.0,1011.64,13.42,17.41,249.96,12.21,82.59,5.84,81.36,0.91,1.16,833.24,135.16,1976.85,129.29,744.48,5.26,9.42,0.8928463794686956,1.0066396207509447,11.61,0.16760549613797532,0.20225885890365458,11.69,2.48,0
70,(주)남청,-1.35,6.59,-20.59,0.0,0.0,-9.86,2.55,-95.93,-5.26,97.45,7.42,0.97,0.53,1.81,12523.01,74.1,22.46,10.52,4103.83,-23.59,0.78,0.9920779588927829,1.8449858569633533,-11.04,0.9180609187814378,0.6748929791722458,-20.37,3.36,0
71,(주)내추럴오투피아,-9.68,-32.14,-51.3,-94.64,-60.8,1.1,42.49,0.0,0.17,57.51,10.14,0.0,0.16,0.17,0.0,74.36,0.0,74.36,0.0,-2.46,19.49,1.0398376215187195,6.207274744866632,11.0,0.09235374428029713,0.07141327583183797,68.25,6.21,0
72,(주)네오넌트,13.36,58.32,35.26,-53.0,733.19,1.66,16.04,4.78,0.92,83.96,7.06,8.38,0.55,0.72,294.17,45.26,232.41,28.79,311.13,-25.48,3.63,0.7463012888883843,1.4356598776221912,0.09,0.6236338292127326,0.2106657833474782,0.13,4.56,1
73,(주)네오슈테른테크놀로지,-81.14,-88.39,-77.59,0.0,0.0,-342.54,79.69,0.0,-108.35,20.31,0.6,0.0,0.32,8.5,0.0,0.18,0.0,0.18,0.0,-20516.56,0.01,246.66297194645006,247.51931132075472,-3.43,0.8332317276406906,0.36178173886883275,-849.87,0.13,0
74,(주)네오지텍,-1.52,-5.62,4.96,0.0,-17.63,-1.83,55.1,-0.39,-0.09,44.9,1.72,0.0,0.05,0.05,322.19,7.58,140.1,7.58,398.97,-67.1,0.0,0.7631397329482402,15.013005868113499,0.27,0.9513211514848193,0.05500403584770701,4.03,3.46,0
75,(주)네오코너스톤,4.3,2420.11,-25.39,-49.55,-55.78,24.16,0.0,10.89,1.74,0.0,64.81,0.0,0.07,0.08,507.27,1.57,532.29,1.57,599.41,-81.36,0.5,0.8353289525613179,11.863257433585105,4.1,0.9894185716764792,0.012937428641862562,48.69,0.78,0
76,(주)네패스야하드,-60.18,-81.65,-67.66,0.0,0.0,-46.03,-17.79,0.0,-49.22,117.79,13.86,22.55,1.07,1.67,0.0,14.32,0.0,14.06,0.0,-115.6,9.4,1.8479095785613044,0.9843849519984728,7.17,0.7300656835347349,0.19312346392585555,7.06,5.5,0
77,(주)넷피아,-25.89,-63.71,-22.22,0.0,0.0,-14.72,0.0,0.0,-16.48,0.0,4.56,0.0,1.12,76.36,0.0,8.03,0.0,8.03,0.0,-291.3,1.53,3.5610962600244833,2.708405576799753,6.8,0.8894360480266191,0.2543854326900771,18.41,6.46,0
78,(주)녹산,8.25,97.36,-7.68,0.0,0.0,-0.64,60.88,-1.54,-0.09,39.12,15.54,1.87,0.14,0.18,1715.73,71.65,1329.8,42.06,1490.79,-7.08,34.35,0.94492573939633,7.074121707682787,2.75,0.26431285598275434,0.17895676496017396,19.45,0.04,0
79,(주)녹십초제약,5.02,17.14,14.58,-41.61,-51.15,9.03,36.76,17.4,3.28,63.24,5.74,8.45,0.36,0.5,400.24,36.48,828.09,35.1,356.9,-49.91,24.36,0.8000977030607483,2.2581563476059716,8.36,0.9818971304437466,0.2865541775220035,18.88,0.0,0
80,(주)농심미분,-11.96,-26.48,-4.6,0.0,0.0,-16.4,10.34,0.0,-9.82,89.66,5.08,6.89,0.6,0.94,0.0,41.76,0.0,27.69,0.0,-28.35,3.38,1.6292833391858943,2.5471129866032687,2.19,0.2987030908618001,0.20321930216885611,5.59,3.41,0
81,(주)누리비스타,-63.51,-61.52,59.51,0.0,0.0,-114.6,-50.88,-98.58,-22.3,150.88,3.27,3.3,0.19,0.41,23.51,181.06,113.57,156.4,86.3,13.49,25.11,0.19034769913220384,0.5229924722383071,-141.72,0.8742732706599499,0.30130926371608374,-74.12,7.75,1
82,(주)뉴세림,-1.35,-63.42,0.33,597.84,-21.08,21.2,0.0,7.08,1.59,0.0,0.0,23.6,0.08,0.08,167.9,0.58,100.34,0.43,267.02,-55.9,0.22,0.6267210349302732,8.284306638439958,1.86,0.897105335834556,0.0032560132870713887,15.44,3.37,1
83,(주)뉴센트로빌,-39.89,-37.26,-209.81,0.0,0.0,0.0,0.0,0.0,-14.86,0.0,-0.07,-0.44,-0.04,-33.02,0.0,27.85,0.0,25.0,0.0,-258.14,1.36,3.5802314185471444,-60.45033909512698,9.1,0.9993456115882853,0.9964761590347095,0.0,0.0,0
84,(주)뉴앤뉴,1.58,79.75,5.01,0.0,176.29,21.23,0.0,350.96,5.61,0.0,35.32,0.0,0.26,0.28,2186.77,14.46,667.49,14.46,2121.63,-42.73,12.96,0.9562702027243342,3.644729137536128,5.71,0.5223543639317004,0.0722171323528327,20.81,4.91,0
85,(주)뉴한양프라자,-1.98,36.18,5.42,2101.32,787.73,9.09,0.0,0.0,1.09,0.0,8.38,0.0,0.12,0.12,0.0,3.03,0.0,3.03,0.0,-67.35,0.58,1.0505342365503467,8.702354178707013,2.35,0.6611122801597967,0.02100954266836491,20.43,0.0,1
86,(주)다스코,-2.61,-38.46,-30.02,0.0,0.0,-28.22,-11.08,0.0,-13.94,111.08,11.31,12.87,0.49,0.57,0.0,7.46,0.0,3.98,0.0,-96.94,0.48,1.2563243772085442,2.508819348344221,2.95,0.8338753589850956,0.07819635284813665,7.39,4.61,0
87,(주)다영푸드,-0.66,12.03,10.66,0.0,0.0,1.79,26.09,12.92,1.54,73.91,3.01,8.53,0.86,1.78,737.92,77.3,101.33,61.93,442.13,-13.87,5.1,0.88065677893038,1.017513226752645,-4.02,0.6938914910627911,0.47234311302133974,-4.09,4.38,0
88,(주)다옴,-87.72,-98.21,-95.92,0.0,0.0,-186.57,8.78,0.0,-15.72,91.22,0.12,1.58,0.08,0.49,0.0,7.45,0.0,3.61,0.0,-162.66,0.16,1.7804966009368697,4.622736114378888,77.1,0.9871868678193189,0.13103318558310412,356.43,2.74,0
89,(주)다옴종합건설,63.23,218.28,-20.88,0.0,0.0,-17.58,18.73,-46.23,-3.41,81.27,6.97,0.41,0.19,0.78,1567.55,81.05,288.16,21.17,433.72,-17.3,0.36,0.940031786206235,6.004313682849934,-20.27,0.9711410144810749,0.7399081292483667,-121.72,0.31,0
90,(주)다이나젠,-27.65,-41.69,-71.19,0.0,0.0,-60.01,-18.92,0.0,-20.39,118.92,4.88,4.06,0.34,0.53,0.0,23.86,0.0,19.58,0.0,-69.27,5.75,1.0173714670381555,2.5142238188912076,0.54,0.894187170991998,0.21702684471222133,1.36,4.33,0
91,(주)다이아몬드새우,0.09,0.15,11.79,-98.5,-85.4,0.1,8.28,0.52,0.11,91.72,12.53,2.54,1.08,2.46,381.88,163.73,6185.81,55.85,213.14,21.71,7.15,0.7924813316483537,0.7341052919901803,-7.52,0.42983003266017167,0.5577010829472294,-5.52,1.01,0
92,(주)다임코,8.09,-12.78,14.63,0.0,0.0,-3.29,17.45,-16.57,-1.89,82.55,7.27,4.88,0.58,1.04,640.82,27.28,188.83,10.58,601.96,-49.98,0.04,0.8650150261210485,1.5619899739055232,0.79,0.7944366552115941,0.18744061730686792,1.23,4.38,1
94,(주)대경스테이트,-1.4,-8.33,-11.03,0.0,268.75,1.31,11.38,0.0,2.08,88.62,0.0,44.5,1.59,1.7,9527.76,83.87,35.6,24.37,9114.97,-1.02,0.68,0.9896134647563083,0.6196909347331607,3.5,0.06416718570732555,0.0532611458240018,2.17,2.51,0
95,(주)대광디앤씨,24.47,18.67,0.0,0.0,0.0,-36.15,17.2,0.0,-8.1,82.8,0.0,0.28,0.22,4723.68,0.0,134.44,0.0,32.5,0.0,24.42,26.92,1.5976874056312602,7.91227273788741,-0.19,0.44385842392522823,0.9533419864976366,-1.48,4.12,0
96,(주)대광중공업,-1.87,49.59,-27.32,-85.36,-43.06,3.21,53.48,4.78,0.31,46.52,0.0,0.0,0.1,0.1,1388.66,1.04,16.26,1.04,1474.78,-88.33,0.77,0.932825561159851,9.55168720337876,2.7,0.956919285508505,0.009327920293408277,25.82,4.09,0
97,(주)대교,-30.66,9.89,3.3,0.0,0.0,0.61,8.08,4.66,0.32,91.92,3.33,4.16,0.54,0.86,732.44,69.97,292.27,43.23,491.34,-17.59,3.59,0.8798718937796883,1.34338529251151,1.04,0.665608389285133,0.40976727726192685,1.4,4.12,1
