,구분,총자본증가율2015,유동자산증가율2015,매출액증가율2015,순이익증가율2015,영업이익증가율2015,매출액순이익률2015,매출액총이익률2015,자기자본순이익률2015,총자본순이익률2015,매출원가 대 매출액비율2015,매출채권회전률2015,재고자산회전률2015,총자본회전률2015,유형자산회전율2015,부채비율2015,유동비율2015,자기자본배율2015,당좌비율2015,비유동비율2015,순운전자본비율2015,현금비율2015,부채/자산2015,부채/매출액2015,부채/현금흐름2015,유동부채/부채2015,유동자산/자산2015,매출/현금흐름2015,차입금평균이자율2015,정상기업여부
0,(주)DB하이텍,0.37,35.62,17.42,0.0,174.49,19.12,34.46,61.61,12.7,65.54,7.7,8.73,0.66,1.19,262.19,137.97,124.76,103.5,241.89,9.14,43.28,0.7419802839303563,1.095997172567996,13.59,0.3340396766119683,0.3430248544561873,14.84,8.45,1
1,(주)HJ중공업,-15.2,-12.67,13.47,0.0,0.0,-12.74,3.38,-16.57,-5.15,96.62,7.33,3.46,0.4,1.64,236.72,63.44,269.34,35.23,218.9,-20.17,3.12,0.7686098064851655,1.4591838863633226,0.13,0.754549446024327,0.41076045748876894,0.21,5.68,0
2,(주)STX,-1.2,-8.96,5.48,0.0,0.0,-3.92,0.73,-84.03,-5.02,99.27,7.46,9.33,1.28,24.58,1362.39,97.8,96.62,76.64,545.56,-1.41,6.85,0.9429130130111172,0.7326847053672768,-2.52,0.7253310368722602,0.7118859806948101,-1.82,4.63,0
3,(주)골드앤에스,-18.3,-4.18,-24.57,0.0,0.0,-42.33,29.98,-78.06,-35.81,70.02,4.35,8.42,0.85,55.33,57.4,198.8,152.17,168.17,56.53,31.85,6.82,0.3709984700914369,0.4028230553878097,9.91,0.8882795934617483,0.6374600065869795,3.84,7.93,1
4,(주)골드퍼시픽,-13.9,-9.24,26.08,0.0,0.0,-204.62,-36.85,-67.67,-42.15,136.85,1.1,2.3,0.21,1.49,36.69,349.83,75.86,308.07,65.58,37.15,72.2,0.2582890939410348,0.3960321014332741,-85.09,0.5540637970976042,0.5006369226573817,-102.59,8.9,0
5,(주)국보,-8.49,-14.98,-5.11,0.0,0.0,-4.32,5.72,-19.32,-4.39,94.28,4.64,158.13,1.02,2.09,368.4,50.18,333.17,49.38,317.88,-31.9,0.4,0.7784275627216408,0.7059268950407366,-0.51,0.8110199928118617,0.32207559644808037,-0.37,5.05,0
6,(주)그래디언트,4.37,-74.63,66.0,1995.32,3527.73,101.88,0.0,3.08,2.81,0.0,36.9,0.0,0.03,30.87,10.27,3.21,1418.36,3.21,110.05,-6.02,0.01,0.5709840428412666,0.34010310740010447,3.6,0.8879797158526418,0.6350393481769476,12.38,1.43,1
7,(주)녹원씨엔아이,16.91,5.42,130.33,0.0,0.0,-178.94,46.51,-108.0,-78.22,53.49,4.12,18.08,0.44,15.57,46.11,402.73,105.29,378.8,76.82,35.65,40.37,0.26382387254545925,0.8925849190598955,-116.12,0.44151747499205124,0.40205644794921613,-90.37,12.87,1
8,(주)뉴인텍,-3.94,-7.96,-11.02,0.0,0.0,-0.52,10.73,-1.18,-0.45,89.27,4.43,7.5,0.87,2.58,157.67,68.25,107.23,47.05,164.28,-16.86,1.7,0.6655775142619103,0.6843281379503431,1.78,0.8757263898907794,0.5364099767470922,1.23,5.11,0
9,(주)대유플러스,9.35,-5.71,-45.93,0.0,0.0,0.25,5.7,0.43,0.26,94.3,8.96,22.49,1.07,5.33,68.08,54.9,239.51,38.07,139.2,-14.11,0.04,0.8641210427003406,1.367293033051499,5.64,0.24030242626952386,0.2496313010797672,2.23,5.28,1
10,(주)대창솔루션,-1.31,-25.64,-30.46,0.0,0.0,-6.72,10.22,-4.66,-2.35,89.78,4.95,4.2,0.35,0.52,102.43,61.65,1095.01,37.95,156.7,-14.05,7.38,0.5928020130467084,1.5292794374131176,-0.3,0.7510276520232214,0.23941565918749083,-0.44,3.48,0
11,(주)대한항공,7.6,20.09,-3.18,0.0,130.66,-3.61,17.88,-19.07,-1.83,82.12,20.11,25.35,0.51,0.71,903.75,34.09,621.04,28.45,878.61,-24.1,8.29,0.8966501714420329,1.8780106357311597,10.86,0.38975407841031734,0.1360247846538373,19.93,2.64,1
12,(주)동방,-0.36,-18.81,2.74,0.0,247.98,-0.74,9.33,-3.28,-0.76,90.67,6.87,119.86,1.03,2.59,342.08,38.03,425.61,37.14,327.66,-42.18,3.63,0.8432503232760409,0.8477709034075859,11.39,0.838182076248245,0.3164887936802459,8.51,5.1,1
13,(주)동방선기,-2.4,0.54,28.87,0.0,68.64,-3.91,15.48,-3.77,-1.88,84.52,4.99,11.88,0.48,1.63,101.06,65.45,625.48,54.93,155.17,-12.05,5.48,0.5444211064422801,0.9157069303905888,7.92,0.6621391756366071,0.21437672529901317,8.21,4.39,1
14,(주)동양,43.96,226.77,13.47,0.07,1.39,187.55,12.77,94.14,66.72,87.23,3.21,8.5,0.36,1.5,16.05,686.38,811.91,650.14,34.31,60.17,212.52,0.189339295945921,0.5710047645973632,28.16,0.7876336341031827,0.7238802819748723,12.92,0.0,1
15,(주)디에스앤엘,-5.09,-7.81,48.46,0.0,0.0,-68.5,-1.1,-69.65,-36.89,101.1,2.8,6.52,0.54,2.19,163.53,117.84,126.47,98.96,114.4,8.57,42.87,0.6391991566286565,0.3907437995786355,-9.14,0.759366328681247,0.5757616386774406,-10.26,6.51,0
16,(주)디오,1.69,8.47,3.77,0.0,121.4,8.75,52.49,8.7,4.48,47.51,1.31,6.26,0.51,1.41,52.88,295.04,1027.03,257.03,67.98,36.71,5.84,0.3660677266862153,0.6225418104264279,16.69,0.5806452599693608,0.5735364408080552,11.37,15.5,1
17,(주)마니커,-2.0,-0.67,-3.11,0.0,0.0,-4.48,4.69,-16.26,-6.3,95.31,10.12,33.92,1.41,4.34,158.15,67.49,180.84,62.54,165.65,-17.26,17.19,0.6395038134589458,0.5190426152621443,-9.92,0.8506284532317516,0.30615381877194,-4.27,6.27,0
18,(주)메타랩스,-22.87,-26.33,-14.25,0.0,0.0,-43.87,37.4,-105.31,-30.67,62.6,7.64,1.51,0.7,3.85,508.35,96.37,216.45,34.66,187.98,-2.61,6.76,0.8279802205353501,0.8139845826586415,-10.88,0.8623721032137895,0.7678740079814586,-11.32,6.38,0
19,(주)모베이스전자,19.83,10.04,4.79,117.7,27.74,2.06,5.4,11.54,3.0,94.6,4.26,25.42,1.46,3.8,297.65,70.65,784.19,61.1,234.54,-17.04,0.31,0.6957074028653275,0.5649852626377069,11.58,0.792867180938854,0.47990548663161425,6.47,2.83,0
20,(주)미래아이앤지,-1.11,534.3,-29.63,0.0,0.0,16.65,34.32,3.6,3.08,65.68,7.45,24.44,0.19,2.24,6.54,1772.26,155.78,1756.53,25.61,71.67,1368.2,0.06202352088371507,0.3247925969296356,-40.65,0.7002245970578223,0.7640177945985454,-13.39,11.18,0
21,(주)미래컴퍼니,8.19,11.68,49.46,0.0,0.0,5.78,30.52,5.12,3.83,69.48,4.51,12.59,0.66,1.96,35.72,206.71,1683.2,184.31,67.96,25.77,49.15,0.2768259469398745,0.39657705466506127,-14.1,0.9035977992854523,0.5104208607620061,-5.82,2.93,1
22,(주)미코,6.39,-17.42,-3.39,-67.67,183.51,1.18,35.97,1.19,0.62,64.03,6.0,6.07,0.52,1.27,88.66,106.36,352.46,79.02,120.02,2.18,24.95,0.593033784847232,0.7794537769632232,5.65,0.5485561807774871,0.4052751876650244,5.25,5.53,1
23,(주)바른손,-52.6,-41.77,-40.57,0.0,0.0,-79.05,41.35,-120.88,-57.75,58.65,35.53,6.61,0.73,5.43,180.94,58.25,27.41,39.6,191.36,-22.85,2.55,0.6903429991785818,0.6287373034387188,-21.55,0.8390462447036571,0.22062792582663807,-12.22,9.24,0
24,(주)바른손이앤에이,30.46,336.15,646.05,0.0,0.0,-10.82,0.0,-6.36,-4.05,0.0,5.06,0.0,0.37,12.8,59.39,71.18,90.22,71.18,132.85,-6.74,0.59,0.38268108013454183,1.1660543277882345,-12.79,0.40068869634726634,0.17750355529680267,-14.42,3.63,1
25,(주)바이오니아,6.5,18.15,17.85,0.0,0.0,-28.62,59.48,-17.56,-8.36,40.52,1.45,2.54,0.29,1.04,103.8,107.31,458.34,81.04,112.7,3.04,27.35,0.5202997416922376,1.7977595450451347,-0.47,0.8226106897499093,0.4473782256658318,-0.84,8.77,0
26,(주)바이오톡스텍,-5.88,-15.87,4.37,0.0,0.0,-26.29,9.83,-15.15,-8.31,90.17,4.04,34.42,0.32,0.73,89.6,60.94,332.68,58.44,140.67,-16.54,21.18,0.4802854782357421,1.306923126832146,-6.53,0.8780027694577809,0.2985814741533261,-9.46,3.56,0
27,(주)백금티앤에이,-6.74,-1.02,-2.74,202.28,22.48,6.54,18.34,12.07,6.16,81.66,4.21,66.37,0.94,162.77,73.25,151.18,581.06,147.09,74.32,19.33,25.3,0.583014893169576,0.34893236308761294,-7.19,0.8937268259025836,0.6343989837923382,-3.11,5.68,1
28,(주)비비안,-7.11,3.74,-6.17,304.06,0.0,5.2,56.21,6.2,5.14,43.79,5.51,4.18,0.99,3.82,12.91,482.8,2160.41,269.73,56.0,39.96,13.99,0.18595498462065002,0.16524232562460708,-29.2,0.9350985351257421,0.6035117434255213,-3.25,3.37,0
29,(주)비엔지티,22.99,22.99,-27.32,0.0,0.0,-50.36,19.41,-90.37,-40.99,80.59,9.43,11.51,0.81,14.94,102.02,108.72,163.45,95.93,94.73,4.26,68.32,0.6848958038150458,0.30247013741835554,-21.46,0.9632230178836358,0.7582757677432627,-14.69,6.15,0
30,(주)비엘팜텍,-5.73,-21.56,-33.5,0.0,0.0,-23.42,62.28,-15.53,-13.54,37.72,18.08,8.43,0.58,9.66,15.36,200.19,179.35,117.24,87.9,11.91,22.01,0.4833592914566119,0.5345404517169067,-11.37,0.4492877094249656,0.3398227138270439,-2.54,5.74,0
31,(주)삼진엘앤디,16.22,42.33,57.92,0.0,0.0,6.06,17.44,12.35,7.23,82.56,5.03,29.28,1.19,5.73,70.5,161.72,740.96,148.67,85.29,19.07,26.91,0.493012045434535,0.35254252401903474,4.92,0.7815590391333035,0.5743964730633343,1.83,3.95,1
32,(주)삼표시멘트,-15.15,-36.6,1.81,0.0,-24.89,-4.13,16.39,-4.14,-2.02,83.61,8.21,12.15,0.49,0.94,94.41,153.38,1012.07,125.25,154.4,7.16,36.24,0.5041975522989656,0.9905734616713924,11.0,0.29252925909621275,0.16608804935400404,10.02,117.75,1
33,(주)서울리거,-16.08,-43.35,-27.18,0.0,0.0,-115.86,44.78,-41.09,-34.23,55.22,15.07,14.69,0.3,18.83,22.33,370.24,157.59,368.01,43.0,47.33,226.66,0.18401719315920165,0.5685485588527616,-206.67,0.9598836247397321,0.6485862305257618,-116.53,16.91,0
34,(주)서원,-15.19,-4.93,-18.92,0.0,0.0,-18.12,1.57,-52.13,-15.86,98.43,5.84,4.12,0.88,3.4,282.11,70.52,407.79,47.88,193.18,-20.67,4.9,0.727768240006649,0.6958412528277669,7.45,0.9445029908843513,0.5292783858775255,5.77,4.21,0
35,(주)성안,2.06,22.78,-22.99,0.0,0.0,-1.59,16.81,-1.13,-0.7,83.19,8.26,2.11,0.44,2.02,66.24,128.58,255.79,53.34,107.29,7.88,7.96,0.6250117654715056,0.8250688842200684,3.87,0.8262188385855138,0.5051635618094222,3.57,3.19,0
