,구분,총자본증가율2018,유동자산증가율2018,매출액증가율2018,순이익증가율2018,영업이익증가율2018,매출액순이익률2018,매출액총이익률2018,자기자본순이익률2018,총자본순이익률2018,매출원가 대 매출액비율2018,매출채권회전률2018,재고자산회전률2018,총자본회전률2018,유형자산회전율2018,부채비율2018,유동비율2018,자기자본배율2018,당좌비율2018,비유동비율2018,순운전자본비율2018,현금비율2018,부채/자산2018,부채/매출액2018,부채/현금흐름2018,유동부채/부채2018,유동자산/자산2018,매출/현금흐름2018,차입금평균이자율2018,정상기업여부
35,(주)센트럴인사이트,9.61,107.26,-3.75,0.0,0.0,5.38,9.02,7.29,3.07,90.98,27.38,4.86,0.57,2.54,145.98,60.79,55.65,40.57,161.11,-22.25,1.02,0.6644053370864658,1.3370521615786317,-12.35,0.8721320924087389,0.5211052393481829,-13.44,11.39,0
36,(주)셀루메드,-26.7,-23.31,-46.01,0.0,0.0,-128.11,1.71,-39.28,-22.19,98.29,0.91,1.34,0.17,1.53,91.32,111.94,248.03,82.84,104.95,4.81,40.86,0.5357646403471046,2.44977378795609,-9.94,0.8394539623609955,0.4605369036089364,-23.16,11.18,0
37,(주)소리바다,15.56,-17.28,-9.58,0.0,0.0,-23.05,0.0,-15.9,-9.49,0.0,5.68,37.44,0.41,28.65,83.91,47.26,119.05,43.66,145.0,-23.62,7.46,0.562237831281364,0.7581025918389412,-27.28,0.9600432631948674,0.404364311983521,-32.43,7.59,0
38,(주)솔고바이오메디칼,16.88,13.41,-5.59,0.0,0.0,-81.59,8.31,-31.86,-23.02,91.69,4.74,1.84,0.28,1.14,41.5,258.62,61.76,193.58,80.07,26.63,68.39,0.3089468806861125,1.0292741825038734,-32.11,0.5901392855558847,0.47404052314888,-35.98,3.79,0
39,(주)스튜디오산타클로스엔터테인먼트,1.52,-52.62,-58.46,0.0,0.0,1.12,25.08,0.39,0.33,74.92,2.06,10.74,0.29,2.39,20.22,181.8,1560.62,165.92,84.6,13.33,39.65,0.2065209947120612,0.4449644774312909,-29.33,0.9442368230837795,0.4789613070362884,-16.94,10.63,0
40,(주)시너지이노베이션,-5.53,55.64,89.44,0.0,0.0,89.95,32.56,27.16,11.64,67.44,5.7,7.62,0.13,1.52,88.78,28.6,162.48,24.03,165.47,-30.82,3.06,0.42138880564099734,1.156722589256427,2.28,0.9084533873496983,0.4136253181957356,8.05,14.38,1
41,(주)시티랩스,9.06,-51.42,-27.54,0.0,0.0,-33.01,15.65,-24.0,-16.15,84.35,7.48,0.0,0.49,7.78,56.34,107.84,195.31,107.84,111.33,2.09,14.49,0.45721684759072856,0.6664424828161629,-1.83,0.8074938807830387,0.31442466019295345,-1.41,3.1,0
42,(주)신성이엔지,-46.75,-70.12,-63.91,0.0,0.0,-2.11,8.22,-7.42,-1.36,91.78,3.11,23.61,0.65,1.83,248.39,44.2,114.14,39.26,249.92,-35.69,3.0,0.7238654887202232,0.7042470104619701,-15.01,0.9095464447963891,0.386908830304193,-11.49,5.31,0
43,(주)쌍방울,-38.12,-82.66,-1.91,0.0,0.0,-94.11,33.5,-34.09,-17.89,66.5,3.55,3.14,0.19,9.27,76.79,69.61,335.95,47.21,133.46,-10.7,4.14,0.46326217007808385,1.7323899416140083,1.56,0.8208284447451065,0.24054566814629127,2.73,4.45,1
44,(주)썸에이지,40.9,47.23,6.2,0.0,0.0,-757.7,0.0,-141.42,-74.65,0.0,6.36,0.0,0.1,12.37,373.91,109.99,110.56,109.99,64.32,7.85,19.81,0.7788923826742608,9.010069325075017,-38.72,0.9946005244230662,0.8950286668449972,-362.69,1.13,0
45,(주)쎌마테라퓨틱스,16.41,45.36,-30.47,0.0,0.0,-91.14,1.49,-192.41,-57.84,98.51,10.33,4.79,0.63,11.42,453.59,70.15,128.13,43.72,246.32,-23.62,7.51,0.8156638360747899,0.422058519212871,-45.01,0.965549377018732,0.5544800823984349,-62.51,6.82,0
46,(주)씨씨에스충북방송,-15.95,-0.56,-1.16,0.0,0.0,-35.85,11.65,-26.92,-19.28,88.35,9.94,0.0,0.54,0.85,44.98,82.19,57.54,82.19,108.17,-5.5,16.91,0.3165718213027609,0.537721603301037,43.83,0.9769500591252194,0.2539543246095771,23.09,7.15,0
47,(주)씨아이테크,-7.22,-2.12,40.13,0.0,0.0,-39.83,23.98,-23.22,-16.04,76.02,4.8,13.18,0.4,1.63,38.04,113.31,77.68,95.5,101.98,3.07,40.36,0.4359786166889391,0.5805726225822108,-8.35,0.7181520614490622,0.46878650247049986,-5.5,6.87,0
48,(주)씨엔플러스,-12.2,-37.12,-11.08,0.0,0.0,-25.33,13.16,-45.36,-15.21,86.84,1.89,8.21,0.6,1.38,143.39,65.87,357.93,51.39,159.35,-17.89,1.37,0.6145940009059735,0.9596287608009708,-8.34,0.9008869058423431,0.3114144796598252,-7.65,7.31,0
49,(주)씨티씨바이오,-0.55,13.0,11.12,0.0,0.0,-8.22,31.36,-10.68,-4.56,68.64,3.85,4.14,0.55,1.13,114.31,109.89,882.33,67.56,138.77,3.17,1.91,0.5463151516691903,0.7566587309041537,0.2,0.6275605208640168,0.41005644905295285,0.19,5.76,0
50,(주)아리온테크놀로지,10.61,-21.75,-17.77,0.0,0.0,-35.52,15.49,-53.21,-17.19,84.51,5.29,5.99,0.48,3.78,211.69,109.53,129.9,74.7,240.44,1.99,1.05,0.6710576744902851,1.128671000921434,-3.64,0.337053573238756,0.29384010823207846,-5.36,16.63,0
51,(주)아스타,112.98,82.34,-46.99,0.0,0.0,57.65,60.82,2.72,2.62,39.18,3.31,0.6,0.05,11.91,2.99,4661.41,556.86,4282.31,19.88,78.97,44.09,0.13005318691735435,2.8532738231917336,-248.36,0.8304509714805821,0.700740638637061,-216.14,0.0,0
52,(주)아이디스,2.32,0.1,12.95,-56.8,0.0,4.56,30.34,3.18,2.95,69.66,4.88,4.86,0.65,8.36,8.97,972.47,2832.23,767.37,24.7,69.38,182.22,0.0825431614082184,0.12505078548367346,-0.6,0.966371226949409,0.7718283436197512,-0.08,0.0,1
53,(주)알테오젠,62.53,62.31,-47.42,0.0,0.0,-489.71,80.95,-12.04,-11.74,19.05,61.12,0.0,0.02,0.21,1.52,18032.96,962.29,18032.96,19.1,80.73,2587.31,0.06562326064556712,0.3418378453484797,-626.7,0.5287629922606293,0.8161506654814715,-484.45,0.0,0
54,(주)알톤스포츠,-1.48,1.21,9.12,0.0,0.0,-3.26,17.57,-5.28,-3.12,82.43,3.99,5.54,0.96,5.32,72.87,154.54,438.43,120.52,60.53,22.93,20.59,0.47728605748201836,0.5232477680083627,-2.36,0.9980719226772266,0.6799779438700896,-1.03,4.9,0
55,(주)알파홀딩스,56.42,98.16,19.18,0.0,0.0,-6.71,9.54,-11.34,-6.45,90.46,6.31,108.5,0.96,4.09,106.9,87.31,775.41,84.72,120.27,-6.08,10.21,0.538776067585523,0.646482260251165,-7.31,0.9246395314249393,0.41582444683101233,-4.79,9.51,0
56,(주)앤씨앤,-10.6,-20.52,-27.14,0.0,0.0,-37.73,32.44,-23.88,-20.41,67.56,18.69,3.77,0.54,33.27,24.57,1348.49,625.93,1014.61,56.71,50.44,501.45,0.3956909870094454,0.36574540997112454,-62.07,0.4728760519765078,0.6654070050809557,-21.37,0.14,0
57,(주)얼라인드제네틱스,-8.47,-22.11,-2.0,0.0,0.0,-47.5,55.06,-10.33,-9.6,44.94,3.19,3.11,0.2,7.35,8.91,3645.05,1177.73,3232.18,27.16,73.0,578.85,0.09185697217413587,0.37229012194814665,-33.56,0.3318313698947837,0.7579586456458359,-12.98,0.0,0
58,(주)에스엘바이오닉스,21.13,52.21,-33.5,0.0,0.0,-53.06,13.61,-70.08,-28.94,86.39,7.1,12.91,0.55,1.9,102.57,121.45,480.83,115.33,80.29,10.66,38.7,0.514352545429701,1.0322413704069515,15.25,0.981641207905686,0.48738543212676033,15.51,12.78,0
59,(주)에이루트,-28.64,-51.74,-39.45,0.0,0.0,-66.92,15.55,-21.37,-18.63,84.45,6.24,5.07,0.28,2.19,1.91,2373.85,242.14,2041.01,56.63,42.56,666.85,0.21113663577145964,0.8223212625460551,520.71,0.9987834002625738,0.40409034256697374,29.23,2.79,0
60,(주)에이스테크놀로지,16.87,39.19,5.35,0.0,0.0,0.91,18.03,2.81,0.72,81.97,2.07,14.05,0.8,3.76,285.14,90.46,560.69,83.0,181.15,-5.59,2.92,0.8127051588021611,0.9306706873391355,-3.45,0.8342487961229801,0.5987701696518831,-3.46,5.02,1
61,(주)에이프로젠헬스케어앤게임즈,68.07,-11.98,73.17,0.0,0.0,46.88,25.82,5.52,4.83,74.18,4.0,385.28,0.1,130.75,9.32,363.11,244.23,362.67,77.28,21.24,50.78,0.08711784999048942,1.0675276000003502,15.65,0.9397845148409459,0.2917769648271024,16.22,11.72,0
62,(주)에프알텍,-6.59,-19.38,5.47,0.0,0.0,-4.28,18.85,-2.82,-1.7,81.15,7.95,7.1,0.4,0.94,63.2,136.81,642.27,116.73,129.6,5.54,46.61,0.41362579456462495,0.9450097780713876,-10.95,0.39169806491386927,0.22174687550371505,-10.33,2.19,0
63,(주)엑세스바이오인코퍼레이션,9.32,14.77,36.51,0.0,603.19,2.15,38.71,1.45,0.92,61.29,6.12,4.13,0.43,3.96,62.16,124.27,3702.83,83.54,112.06,6.03,6.29,0.5422335387754209,1.2779934753684385,0.99,0.4509418917219266,0.42700044331492604,0.92,5.01,0
64,(주)엔에스엔,0.17,-22.28,96.42,0.0,0.0,-17.84,16.99,-7.96,-5.09,83.01,6.05,5.68,0.29,1.24,60.63,48.84,213.18,36.03,134.15,-17.27,7.78,0.43582869264106805,1.2970980132351375,-25.7,0.8919019923924792,0.2295531585097905,-34.05,7.62,0
65,(주)엔에이치엔벅스,-0.42,2.18,-4.67,0.0,0.0,6.25,0.0,8.38,6.08,0.0,6.89,741.75,0.97,1028.84,36.65,257.95,855.45,257.28,47.99,39.73,24.51,0.27108330155447913,0.27345817497625796,-16.77,0.9346474632277285,0.7220276863923787,-4.61,0.0,1
66,(주)엔케이,-9.97,35.24,-9.34,0.0,0.0,-35.35,-7.32,-18.37,-13.23,107.32,4.72,7.94,0.37,0.86,51.1,95.69,316.73,81.94,108.73,-1.26,43.0,0.41162629833494213,0.7800543872394021,-1.85,0.897845822644878,0.35126672866405534,-1.58,6.07,0
67,(주)엔케이맥스,36.66,-31.77,22.86,0.0,0.0,-296.07,75.22,-45.3,-27.67,24.78,3.79,1.67,0.09,2.08,94.48,274.79,303.28,234.32,137.03,18.79,4.53,0.505649539611087,5.691814752584495,-31.62,0.2240740324500977,0.3132253486332994,-189.81,0.02,0
68,(주)엘아이에스,-12.95,-61.17,175.45,0.0,3079.83,3.56,19.75,27.45,5.52,80.25,87.31,6.67,1.55,4.73,233.11,34.6,491.69,18.46,257.68,-42.8,1.28,0.7489536136835477,0.5013283896048453,0.36,0.9279201527956781,0.1990291994678097,0.15,5.55,1
69,(주)오스코텍,76.09,152.49,215.87,0.0,0.0,9.44,79.15,3.49,2.33,20.85,2.13,12.39,0.25,1.12,41.01,274.7,299.3,267.87,46.77,42.5,129.6,0.26458389628415807,0.9939365348437913,-14.63,0.8457807028345224,0.8158016456512988,-21.93,11.07,1
70,(주)와이지플러스,4.7,25.91,107.88,0.0,0.0,0.87,24.73,0.34,0.32,75.27,13.88,21.55,0.37,28.76,8.6,491.06,343.16,460.19,78.35,22.18,56.45,0.21293867557804722,0.30532147845159646,18.59,0.7282652619490259,0.410351214388994,4.09,0.0,1
71,(주)와이투솔루션,-5.15,1.08,-18.76,0.0,0.0,-32.91,-6.84,-25.35,-15.03,106.84,4.57,5.33,0.46,3.95,80.69,98.19,380.01,77.87,110.41,-0.72,43.64,0.4466631341110456,0.9522882613970005,-4.18,0.887070549389941,0.3886198612179001,-3.98,12.17,0
72,(주)우리로,42.14,56.4,92.45,0.0,0.0,-1.06,16.91,-1.02,-0.55,83.09,5.52,5.2,0.52,3.01,107.95,81.53,279.36,57.89,122.32,-9.33,1.21,0.5741774196879036,0.8253852225595568,8.16,0.9700145124935338,0.46874237533929625,9.54,4.37,1
73,(주)우진,19.52,-9.89,-7.8,0.0,0.0,-10.13,24.4,-4.06,-2.77,75.6,6.93,3.36,0.27,0.66,60.82,116.67,1193.55,84.87,126.12,3.08,6.23,0.3791042879654798,0.852160171930981,12.95,0.4753688233531808,0.2914594267466445,19.48,4.08,0
74,(주)위메이드맥스,-52.8,-8.73,-5.44,0.0,0.0,-337.58,0.0,-76.57,-72.45,0.0,13.47,0.0,0.21,3.47,8.34,682.22,720.7,682.22,54.49,42.42,269.11,0.48720711705516695,0.7015710185882413,-128.21,0.9812331828316881,0.5998137260232093,-29.49,0.0,0
75,(주)유진로봇,-9.72,-18.25,40.26,0.0,0.0,0.84,19.2,0.64,0.46,80.8,7.35,5.2,0.54,2.2,31.57,486.38,360.84,409.3,49.68,49.45,39.18,0.3305844936285384,0.4355873894123849,-18.93,0.6938308792895801,0.6745250492693721,-7.97,2.05,0
76,(주)유테크,-22.66,-58.51,-10.39,0.0,0.0,-98.38,9.89,-127.0,-40.61,90.11,4.94,23.45,0.41,0.9,127.39,42.65,200.37,34.33,188.86,-22.79,11.92,0.8111609498260304,0.8617032576997833,6.05,0.7339871208807576,0.27947073465451894,7.16,6.58,0
77,(주)이스트소프트,0.52,-4.0,2.87,0.0,690.85,-3.05,0.0,-1.78,-0.77,0.0,6.06,0.0,0.25,0.72,140.54,72.75,720.96,72.75,196.39,-6.87,22.39,0.7124585547490477,1.025519634403331,5.27,0.4436133374792121,0.4588603322416303,12.28,4.88,1
78,(주)이아이디,-19.66,-43.35,43.74,0.0,0.0,-8.29,1.01,-14.11,-11.07,98.99,99.94,7.66,1.34,6.84,9.85,504.38,152.04,282.18,63.37,33.93,51.94,0.07662887302797877,0.050521209770555554,-187.51,0.9315536695838728,0.4326834763447701,-11.22,21.18,0
79,(주)이엠앤아이,-81.86,-91.31,-49.57,0.0,0.0,-198.88,13.13,0.0,-154.62,86.87,2.2,42.51,0.78,5.81,0.0,8.86,0.0,8.85,0.0,-312.03,0.13,1.9765080744128125,1.1953119609330578,10.76,0.9985525579569742,0.4507071855175936,14.58,7.04,0
80,(주)인스코비,14.04,54.55,40.78,0.0,0.0,-26.71,49.3,-24.25,-17.12,50.7,10.03,6.01,0.64,174.38,65.66,238.11,65.57,130.33,110.66,19.26,13.29,0.4621979060508565,0.45315162145161453,-16.93,0.5272851016773568,0.4867589370216129,-11.15,19.46,1
81,(주)인트론바이오테크놀로지,20.05,30.03,87.77,0.0,0.0,42.63,73.68,25.14,17.41,26.32,3.98,15.65,0.41,2.65,39.79,277.7,508.85,267.39,39.77,45.79,143.37,0.28560964894695656,0.7603027944815078,-3.53,0.9052492049708729,0.7328210998237237,-2.68,3.52,1
82,(주)잉크테크,0.42,12.75,-2.25,0.0,0.0,-6.68,27.71,-8.62,-3.3,72.29,3.47,3.99,0.49,0.89,172.81,87.23,486.54,52.41,182.65,-4.84,4.1,0.6402524414953813,1.2668162009020874,-6.1,0.5994475244499405,0.3257903475791603,-7.84,4.07,0
83,(주)자연과환경,4.01,0.29,87.33,0.0,0.0,4.47,18.05,3.82,2.66,81.95,4.52,9.42,0.59,2.76,43.79,241.44,173.89,217.06,45.24,40.15,37.94,0.3718992405310283,0.7424806413299414,-14.99,0.8997425915882368,0.4985649377664263,-7.83,4.8,1
84,(주)제로투세븐,54.68,14.98,-4.78,0.0,0.0,-3.15,42.82,-11.56,-4.76,57.18,8.36,4.04,1.51,17.73,106.15,155.52,611.51,79.07,76.98,22.37,35.67,0.5308930371788743,0.408705696050372,5.78,0.801366772454246,0.6627837484322043,2.4,2.7,0
85,(주)제이웨이,78.96,22.78,-25.25,0.0,0.0,-59.14,2.86,-31.51,-25.92,97.14,8.68,0.0,0.44,19.16,25.0,167.03,139.06,167.03,84.86,12.89,52.55,0.5176708941596884,0.8494870840071983,-51.55,0.9380597757967296,0.43438931729699154,-30.18,26.26,0
86,(주)젬백스&카엘,0.86,37.76,3.88,0.0,0.0,-51.29,37.32,-24.3,-13.66,62.68,6.98,11.54,0.27,4.43,49.88,179.3,651.45,171.99,61.53,26.07,58.89,0.3405825601677009,1.2443366730594096,-1.18,0.9881293112162555,0.6209592514223468,-1.49,15.65,0
87,(주)좋은사람들,3.61,6.65,7.62,0.0,0.0,2.33,54.81,3.78,2.89,45.19,5.86,3.3,1.24,13.68,21.75,446.84,578.57,208.27,26.24,60.89,118.85,0.15440130006354721,0.12371276572342398,4.59,0.9796257407726785,0.804747747235895,0.67,4.12,1
