,구분,총자본증가율2017,유동자산증가율2017,매출액증가율2017,순이익증가율2017,영업이익증가율2017,매출액순이익률2017,매출액총이익률2017,자기자본순이익률2017,총자본순이익률2017,매출원가 대 매출액비율2017,매출채권회전률2017,재고자산회전률2017,총자본회전률2017,유형자산회전율2017,부채비율2017,유동비율2017,자기자본배율2017,당좌비율2017,비유동비율2017,순운전자본비율2017,현금비율2017,부채/자산2017,부채/매출액2017,부채/현금흐름2017,유동부채/부채2017,유동자산/자산2017,매출/현금흐름2017,차입금평균이자율2017,정상기업여부
21,(주)경덕디벨로퍼스,0.1,96.93,-3.23,-1.58,17.92,31.45,0.0,14.27,1.83,0.0,0.0,0.0,0.06,0.06,628.44,3.89,555.23,3.89,719.67,-29.73,3.87,0.8627208931548799,14.835561224489796,2.62,0.35857180359290225,0.012039686322151657,38.89,3.29,0
22,(주)경동라이프,-5.34,3.73,-2.63,25.94,-5.86,2.61,0.0,1.31,0.16,0.0,0.0,0.0,0.06,0.0,696.78,151.82,94.41,151.82,677.57,5.11,89.0,0.8744942153273585,13.915403486836171,1.39,0.11269092936753274,0.14961396617553352,19.41,4.18,0
23,(주)경복,-11.53,-22.9,169.84,0.0,0.0,17.8,32.52,376.68,15.65,67.48,27.9,1.47,0.88,27.94,683.57,69.19,17994.14,4.01,311.0,-26.86,0.53,0.8723790556542725,0.9313222062968715,-10.0,0.999177481135569,0.603096620764299,-9.31,5.49,1
24,(주)경인이피에스,15.57,29.19,-32.2,0.0,0.0,-28.56,7.26,-190.43,-14.87,92.74,7.55,7.98,0.52,0.63,28593.8,54.44,5.01,36.61,23802.92,-14.26,2.93,0.9965149270647266,2.052271296895428,14.02,0.3141687499760478,0.17045088106236844,28.77,4.0,0
25,(주)경주버드파크,-21.07,21.08,-6.92,46.17,-15.89,6.14,0.0,10.39,1.59,0.0,13.23,0.0,0.26,0.54,1336.88,7.52,78.82,7.52,1382.56,-46.51,0.32,0.9304045534088755,3.162052989981267,10.94,0.5405266721080171,0.037801959052129276,34.61,4.98,0
26,(주)경주신라컨트리클럽,-1.09,-21.12,4.13,-58.69,-25.36,1.31,84.86,1.6,0.19,15.14,106.62,73.9,0.14,0.15,735.48,45.56,4494.86,43.05,810.0,-3.64,35.69,0.8803081819140015,6.0878157654405385,1.23,0.076028988479557,0.03049408330108816,7.47,0.15,0
27,(주)경주환경에너지,-7.04,0.97,-8.51,0.0,-85.93,-6.26,5.95,-6.72,-1.53,94.05,0.0,0.0,0.24,159.41,337.07,198.97,93.2,198.97,327.55,12.46,7.62,0.7712030742275793,3.0342889209536588,11.56,0.16330266827623527,0.2505828244520918,35.07,3.45,1
28,(주)경진인터내셔날,-30.82,-30.83,1160.24,0.0,0.0,13.9,29.54,0.0,7.28,70.46,10.54,0.6,0.52,26232.07,0.0,70.33,0.0,11.19,0.0,-42.15,6.58,1.4362674730097051,2.2428391650099404,14.18,0.9892405970457248,0.9992950100140406,31.8,2.87,0
30,(주)고려로지텍,-4.46,-14.32,-5.65,0.0,0.0,-1.86,12.25,-6.19,-0.76,87.75,12.33,0.0,0.41,0.43,723.76,9.64,268.91,9.64,783.17,-46.19,4.61,0.8786055685851976,2.106207727952523,2.25,0.5818187180360108,0.04927019408674248,4.75,1.64,0
31,(주)고려티티알,4.01,-21.55,-37.64,0.0,0.0,0.12,21.67,0.5,0.07,78.33,6.68,3.5,0.6,0.96,375.7,163.54,1790.42,66.22,329.31,11.96,4.6,0.7897856261144117,1.3336619564026728,4.94,0.2382595445380806,0.30774621730351936,6.59,3.16,0
32,(주)고원풍력발전,-6.49,-14.02,289.83,28.22,551.0,17.42,52.18,23.7,2.06,47.82,5.23,4.81,0.12,0.14,891.97,162.29,135.53,134.02,846.75,5.62,99.46,0.8991905895892869,7.332649544259583,4.96,0.10031889896821651,0.1463925872933312,36.41,5.13,0
33,(주)고은힐즈,7.81,7.37,0.0,0.0,0.0,40.39,87.34,0.0,4.13,12.66,0.0,0.12,0.1,1205.56,0.0,91.93,0.0,12.57,0.0,-8.71,0.05,1.0801672928204638,10.964143699731903,5.01,0.9987726993884233,0.9917412726048009,54.89,1.47,0
34,(주)고창솔라파크,-11.6,3.31,5.96,171.85,11.44,16.76,0.0,0.0,5.28,0.0,23.99,0.0,0.32,0.34,0.0,37.15,0.0,37.15,0.0,-11.09,16.64,1.1715732585501448,3.490203554620647,14.1,0.15065888072538217,0.0655651648430702,49.23,11.38,0
36,(주)골드마인홀딩스,-0.78,37.18,-25.33,0.0,-49.73,-12.05,0.0,-18.89,-0.78,0.0,0.0,0.0,0.06,0.06,2570.41,0.36,51.44,0.36,2662.64,-81.15,0.2,0.9625525865326788,14.839714559251515,0.67,0.846138021454743,0.002909035263034402,9.88,2.6,0
37,(주)공감영어플러스,5.99,412.65,-69.55,0.0,-83.64,-56.98,0.0,-50.72,-1.79,0.0,3.81,0.0,0.03,0.03,3804.15,21.56,444.83,21.56,3595.66,-28.74,16.38,0.9743862619505499,31.898107445805845,3.15,0.3760989427575292,0.07901778418951039,100.54,3.97,0
38,(주)공진양행,0.84,945.92,3.7,17.04,9.19,31.35,0.0,31.38,3.97,0.0,75.83,0.0,0.13,0.13,585.39,5.39,483.96,5.39,668.01,-44.48,4.99,0.8540971722509412,6.766712230328747,7.62,0.5504707483514605,0.02534746274714573,51.57,1.5,0
40,(주)광산,-15.52,-41.92,-44.04,0.0,0.0,-41.41,-11.84,0.0,-17.51,111.84,11.23,5.07,0.42,1.18,0.0,19.72,0.0,9.75,0.0,-46.52,1.25,1.0466534743959,2.266894875124093,-6.51,0.5536468429394117,0.1142786657830358,-14.76,5.43,0
41,(주)광일기공,0.38,1.92,0.08,-61.66,-25.6,0.37,8.51,1.64,0.42,91.49,46.48,17.49,1.14,1.41,275.36,34.92,188.66,19.72,316.87,-29.04,7.24,0.7335904920433974,0.6445765838285828,13.59,0.6083208944147072,0.15582544233494802,8.76,3.71,1
42,(주)광장비티엘교육,-5.5,2.1,1.73,0.0,-4.04,-10.44,0.0,-10.65,-0.7,0.0,0.0,0.0,0.07,0.0,1452.07,142.16,46.78,142.16,1354.99,3.77,0.27,0.935569832808918,13.46833388382736,6.39,0.09547226680113373,0.12697502305758904,86.02,5.1,0
43,(주)광해리더스,-0.75,-1.21,-20.64,0.0,-46.06,-9.27,0.0,-30.02,-0.77,0.0,0.0,0.2,0.08,0.15,4476.04,85.74,155.24,1.94,2628.54,-7.08,0.13,0.9781470796702438,11.751778784088831,-4.88,0.5074761141188017,0.42558520615255585,-57.34,3.76,0
44,(주)교하산업,4.34,3.45,12.29,145.8,320.45,4.81,16.71,24.43,3.88,83.29,10.22,95.61,0.81,1.3,472.84,56.88,784.73,55.4,383.09,-25.11,3.21,0.8254310448704587,1.0454980739453943,12.02,0.7055516562385264,0.3312440210156226,12.57,3.86,1
45,(주)국제금속,1.32,78.05,-13.2,0.0,0.0,0.28,11.67,0.46,0.12,88.33,7.42,7.36,0.43,0.53,214.14,652.69,1724.04,361.26,258.75,14.93,65.61,0.6816698220430498,1.5804937748367052,-3.87,0.03962859790195844,0.17631488351357308,-6.12,3.49,1
46,(주)국제에스엘,-1.83,-30.91,22.67,-2.41,4.18,21.02,83.66,30.83,2.5,16.34,1285.74,0.0,0.12,0.12,958.38,0.88,560.44,0.88,1050.5,-83.97,0.85,0.9055161007905377,7.542704676309507,4.84,0.9355532424739077,0.007450576644182573,36.52,2.97,0
47,(주)군포종합폐차장,48.67,-16.53,27.2,-14.59,-16.03,1.03,33.14,16.52,1.03,66.86,653.85,75.4,1.01,1.15,1665.31,17.29,245.3,13.9,1657.3,-29.27,9.15,0.9433527101412258,1.1200257315307427,1.62,0.3751462637548408,0.061187205266490234,1.81,2.93,0
48,(주)굿맨프리미어파트너스,-10.86,-14.55,48.91,235.52,68.53,2.43,14.94,27.3,4.99,85.06,11.57,13.55,2.05,3.94,356.58,59.38,667.98,35.54,280.09,-26.44,5.66,0.7809810431880696,0.35859976521769155,13.54,0.8334652083630134,0.38654411395836774,4.86,2.5,1
49,(주)그랜드농산,7.63,44.54,3.23,-52.42,26.19,1.27,25.27,7.28,1.47,74.73,9.42,5.99,1.16,1.85,344.41,111.86,199.61,41.93,261.86,4.36,2.07,0.7749817292437953,0.6904227496791507,-2.32,0.47383672724860704,0.41076718237376775,-1.6,3.74,1
50,(주)그랜드파크,-39.3,-39.29,106.56,235.35,201.16,22.23,36.08,151.91,40.15,63.92,0.0,3.6,1.81,39114.6,62.47,501.43,12531.28,359.7,0.01,80.05,285.42,0.384490164242339,0.16087415478400433,175.79,0.5186429167647133,0.9999267161198602,28.28,12.07,1
51,(주)그레코스,-30.11,-37.13,-33.98,0.0,-6.05,4.86,37.8,0.0,1.29,62.2,1.24,1.59,0.26,38.35,0.0,21.59,0.0,17.77,0.0,-210.84,0.01,2.6910155168792476,8.360406562093784,14.99,0.9992280956221204,0.580499553138096,125.34,4.83,0
52,(주)그리심,26.53,39.15,438.25,0.0,1280.43,35.99,46.61,0.0,77.36,53.39,4.7,8.52,2.15,34.67,0.0,88.11,0.0,84.44,0.0,-12.56,0.01,1.060258122389399,0.5510184856065511,30.59,0.9964013580341772,0.9308069869726511,16.86,7.65,1
53,(주)그린니스,-25.58,-56.5,-43.17,0.0,0.0,-47.27,1.55,0.0,-37.43,98.45,11.58,40.55,0.79,1.68,0.0,20.43,0.0,20.43,0.0,-89.16,6.31,1.3987568169643632,1.5072728249238792,-19.11,0.8010387631762708,0.22888437572701378,-28.81,4.05,0
54,(주)그린바이오매스,-31.25,0.11,-19.18,0.0,0.0,-40.92,-25.61,-71.43,-12.22,125.61,11.16,25.71,0.3,0.37,170.2,171.25,29.14,163.03,209.03,9.42,2.23,0.6298993325206189,1.719300895661108,-16.63,0.20984566281165914,0.2263657491020007,-28.6,1.88,1
55,(주)그린통상,21.31,68.22,10.62,552.09,-25.74,2.8,12.18,23.59,3.37,87.82,12.33,5.78,1.2,1.9,586.62,49.84,411.09,13.84,402.66,-41.61,1.55,0.8543594697127043,0.7773328981775839,-6.31,0.9711480048715576,0.41356676848329654,-4.9,2.97,0
56,(주)글로리,-28.03,-57.29,-29.17,0.0,0.0,-22.64,-11.61,0.0,-28.11,111.61,7.66,6.93,1.24,1.99,0.0,22.12,0.0,13.14,0.0,-89.54,0.39,1.3921489017549105,0.938350043988,-5.73,0.8258640689210767,0.25437343195084317,-5.37,3.21,0
57,(주)금복,-4.49,-66.08,-0.41,-95.27,186.0,1.09,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.18,1132.1,21.07,152.15,21.07,1076.24,-47.39,2.71,0.9188375989152727,8.410350259225225,-1.44,0.6534803446416454,0.12650080598123534,-12.11,6.34,1
58,(주)금송,-9.81,-14.42,-11.53,0.0,-35.37,-5.71,0.0,-11.35,-1.54,0.0,16.31,285.38,0.27,0.32,904.37,32.28,163.53,32.07,856.65,-30.85,3.28,0.9004349691791806,3.1774322802976918,3.72,0.5059569776652639,0.1470719673621514,11.83,1.52,0
59,(주)금수원,5.97,15.93,341.75,0.0,0.0,-2.31,50.0,0.0,-0.64,50.0,96.37,13.08,0.27,0.45,0.0,6.2,0.0,2.33,0.0,-99.06,1.36,1.1043673932828895,4.134739183232361,2.29,0.9562208446746364,0.06545791990863016,9.46,0.0,0
60,(주)금진,-1.04,-3.57,11.6,-92.66,-31.27,0.14,13.94,2.94,0.06,86.06,2.41,2.72,0.46,0.78,4485.06,135.64,169.19,78.3,2742.4,10.56,0.32,0.9781900265368793,2.097779039612043,0.95,0.30288160151496085,0.4018828989626305,2.0,3.18,0
61,(주)금하플러스,16.68,-4.54,22.33,0.0,0.0,0.46,21.35,1.19,0.18,78.65,6.11,49.58,0.4,0.45,296.08,11.72,135.49,10.07,363.42,-62.1,0.64,0.7475259103818659,2.0103446359852737,1.03,0.9410324446942517,0.08246974089487699,2.07,2.6,1
62,(주)금호에이엠티,-6.91,-15.13,-9.99,0.0,-10.81,-1.64,13.77,0.0,-1.85,86.23,11.23,54.34,1.12,1.34,0.0,41.59,0.0,35.31,0.0,-19.72,6.78,4.41240217366007,3.7861756309512917,0.15,0.07651482344353241,0.14042171462534161,0.58,6.2,0
63,(주)금호정밀,31.27,-15.94,-9.64,-79.01,-6.07,0.36,10.0,3.2,0.29,90.0,11.08,7.11,0.81,1.11,885.27,34.91,134.89,15.91,812.54,-32.69,0.51,0.8985049452493941,1.2653982471788787,5.84,0.5588897016368334,0.1753121298248493,7.39,4.35,1
64,(주)기광정밀,-0.83,-1.51,95.54,-12.82,6323.57,0.92,22.07,0.92,0.19,77.93,9.1,9.14,0.21,0.24,373.52,16.79,268.17,11.89,431.64,-43.84,1.49,0.7888167479206051,3.717969434425166,2.63,0.6679297804480387,0.0884404125229378,9.79,2.94,0
65,(주)기선,-39.1,6.31,-10.43,0.0,0.0,9.32,22.07,0.0,10.11,77.93,16.92,4039.62,1.08,4.2,0.0,69.0,0.0,69.0,0.0,-31.87,0.39,1.4748078802515696,1.0291785883211972,-1.66,0.6972135339803259,0.709525725359352,-1.71,5.87,0
67,(주)기흥금속,5.43,26.92,62.24,0.0,0.0,-6.22,8.8,-60.73,-4.1,91.2,17.9,6.2,0.66,0.79,1216.87,18.97,39.35,5.49,1106.79,-68.12,0.16,0.9240620799730899,1.4375480122595385,0.51,0.9097968471391135,0.1595232032082024,0.73,1.69,0
68,(주)길산골프클럽,0.91,57.66,-3.38,168.82,86.18,30.6,97.9,13.4,2.39,2.1,0.0,416.75,0.08,0.08,428.02,4.4,8636.82,4.38,509.3,-77.0,4.08,0.8106122050875159,10.43207884424683,4.54,0.9935648641931198,0.03544295847887289,47.35,1.21,0
69,(주)꿈나무,-6.05,1.02,-3.32,0.0,0.0,-5.3,0.0,-8.46,-0.31,0.0,0.0,0.0,0.06,0.0,2623.69,143.8,52.54,143.8,2399.18,3.63,0.0,0.963285052460516,15.729305950416121,5.95,0.08601147285850809,0.11914195230561676,93.65,0.0,0
70,(주)나경인터내셔날,0.45,89.64,60.62,0.0,0.0,0.93,95.56,3.07,0.08,4.44,0.0,235.55,0.09,0.09,3579.88,5.81,19.1,5.78,3583.81,-42.31,0.34,0.9728252718147519,11.061962745975634,-2.37,0.46171783272562644,0.026106934172749566,-26.18,1.41,0
71,(주)나노기술,-15.66,-74.64,-58.9,0.0,0.0,-391.7,-278.63,0.0,-26.97,378.63,2.44,5.47,0.07,0.07,0.0,1.88,0.0,1.3,0.0,-128.43,0.22,1.7158692197213956,22.799815874232923,-8.82,0.7628158924419719,0.024547580311005054,-201.2,2.82,0
72,(주)나노인터페이스,-18.52,-58.8,-24.37,0.0,0.0,-151.04,17.36,-107.7,-18.64,82.64,3.62,4.83,0.12,0.17,1042.79,22.58,102.47,17.77,973.45,-50.81,6.96,0.912494491099353,6.6392753501121735,-9.77,0.7192367231705437,0.14817373601220313,-64.87,5.37,0
73,(주)나노텍세라믹스,-6.63,11.9,7.45,0.0,0.0,-1.53,21.57,-14.99,-1.68,78.43,19.28,6.31,1.1,2.06,749.53,41.82,61.49,22.02,555.63,-48.14,12.62,0.8822881116271195,0.775245327958127,12.84,0.9376921716221199,0.3459574511063828,9.95,3.05,0
74,(주)나라계전,-61.66,-83.75,6.67,0.0,0.0,207.09,44.73,0.0,15.38,55.27,0.0,0.84,0.07,0.6,3490.17,30.59,23.28,14.21,2522.61,-67.48,0.44,0.9721461493177369,7.254189285714285,10.2,1.0,0.2973559015396986,74.01,4.99,1
75,(주)나무친구들,12.92,6.53,-11.92,157.44,-7.27,5.06,18.35,44.7,4.35,81.65,11.02,4.2,0.86,1.5,511.35,92.91,295.53,50.77,361.89,-3.11,12.78,0.8364283216406915,1.0311297766692087,1.92,0.5250810731974486,0.4080480337101423,1.98,4.06,0
76,(주)나산산업,-1.35,3.95,7.24,-58.76,7.66,1.73,10.42,11.94,2.23,89.58,5.02,27.12,1.29,2.82,401.4,96.48,246.67,87.39,274.65,-1.65,3.46,0.8005572434077414,0.615012462335476,8.41,0.5854787201349085,0.4522334494584364,5.17,4.83,0
77,(주)나산팀버,-0.32,-11.32,4.64,201.1,14.56,4.95,8.77,35.49,7.28,91.23,9.56,10.72,1.47,2.49,313.62,120.01,1714.8,79.51,267.56,5.89,31.38,0.7582332911997762,0.515309685976649,8.95,0.3880612251159309,0.3531332384137731,4.61,3.13,0
78,(주)나이스엘엠에스,30.7,15.05,-23.71,0.0,-99.82,-5.36,10.78,-19.74,-5.18,89.22,4.68,5.65,0.97,2.11,202.66,112.08,117.36,71.33,167.54,4.81,16.44,0.6695921183697072,0.7852892794064179,9.69,0.5948651186244654,0.4464360374207518,7.61,3.6,1
79,(주)나인스포렉스,-1.04,163.29,14.97,90.57,37.57,11.26,0.0,17.34,1.41,0.0,717.75,0.0,0.12,0.13,1029.01,1.36,70.34,1.36,1115.52,-86.86,0.87,0.9114270351813213,7.260119282858455,3.92,0.9660934170798313,0.011947974105419302,28.44,1.32,0
80,(주)나진코퍼레이션,-25.74,-18.02,29.03,0.0,0.0,0.93,2.62,0.0,4.08,97.38,1955.59,4.74,4.39,78.55,0.0,86.98,0.0,0.2,0.0,-14.68,0.01,1.1273798925875649,0.21893780230215484,3.22,1.0,0.9806288079792924,0.7,2.82,0
81,(주)나투젠,-3.63,-12.62,-12.35,-92.41,-51.44,0.14,19.7,1.12,0.1,80.3,4.51,6.55,0.68,1.03,1050.43,41.97,355.46,27.61,808.81,-41.05,5.22,0.9130758636609954,1.3124798762698162,5.8,0.7748472498000736,0.2969519582967341,7.61,2.97,0
82,(주)남강메디칼센터,-97.91,-3.75,-60.42,0.0,0.0,108.34,0.0,0.0,3.75,0.0,0.0,0.0,0.03,0.04,0.0,15.77,0.0,15.77,0.0,-490.68,0.2,5.825806021849187,6.9045,-21.69,1.0,0.9189703792521539,-149.75,24.22,1
83,(주)남사물류,7.04,123.99,0.16,-72.78,-14.41,0.75,49.23,0.83,0.09,50.77,15.9,0.0,0.12,0.14,832.21,36.31,136.8,36.31,817.36,-21.61,17.25,0.892727508538054,7.558209165288005,3.38,0.3801092151249861,0.12320352710197974,25.58,3.22,0
84,(주)남청,-65.4,-91.5,-5.65,0.0,-91.26,-116.95,12.48,0.0,-88.59,87.52,8.36,1.69,0.76,1.93,0.0,6.66,0.0,4.25,0.0,-236.51,0.38,2.9140758086349328,1.9776245800070202,1.4,0.8695556174701691,0.16882248443679346,2.78,2.31,0
85,(주)내고을헬스앤스파,1.09,-0.06,0.82,25.37,8.53,20.34,0.0,10.51,1.33,0.0,0.0,0.0,0.07,0.07,657.3,5.64,137.32,5.64,727.03,-66.93,2.14,0.8679518060239777,13.389422934282747,3.03,0.8171909224767638,0.03997191646562123,40.55,3.29,0
86,(주)내추럴오투피아,-8.88,-50.45,3.28,0.0,12.89,-2.06,37.82,0.0,-0.37,62.18,12.59,0.0,0.18,0.19,0.0,21.08,0.0,21.08,0.0,-11.18,2.67,1.0692074273453738,5.7110826941826005,8.78,0.1325427772237821,0.029870423997582166,50.13,6.05,0
88,(주)네오지텍,1.36,-68.53,-10.85,0.0,0.77,-37.02,53.93,-8.07,-1.74,46.07,1.9,0.0,0.05,0.05,386.32,9.09,120.77,9.09,480.53,-11.91,0.0,0.794372785803261,16.997193226996973,2.28,0.16493660606934893,0.011903335120594213,38.68,3.36,0
89,(주)네오코너스톤,-0.61,591.28,-19.96,0.0,2577.0,5.83,0.0,2.21,0.37,0.0,9.36,0.0,0.06,0.07,489.27,2.66,518.69,2.66,576.68,-78.09,0.98,0.830297518997073,13.067118902394173,4.16,0.9662244509080837,0.02136204963950221,54.39,0.87,0
90,(주)네패스야하드,-27.25,-20.95,-46.1,0.0,0.0,-68.97,-20.87,0.0,-27.02,120.87,9.64,55.25,0.39,0.73,0.0,43.48,0.0,42.88,0.0,-62.74,21.35,1.1636033206975662,2.5016272651083,8.51,0.9539464316427662,0.48265629893076245,21.28,4.19,0
91,(주)네프코,27.42,35.19,-3.49,-71.6,-16.57,0.69,27.16,2.04,0.41,72.84,7.78,15.64,0.59,0.69,398.37,58.1,258.5,42.51,433.94,-9.32,1.35,0.7993446085306113,1.5215643112839974,7.49,0.2783526192929418,0.12927301191145707,11.4,3.77,1
92,(주)녹산,1.39,21.7,7.08,0.0,0.0,-1.41,60.76,-4.09,-0.19,39.24,4.61,1.6,0.13,0.16,2114.67,54.67,1027.04,22.74,1897.36,-11.88,3.13,0.9548465569553338,7.148640313140403,1.0,0.27448839628205857,0.14327664169997875,7.14,0.05,0
93,(주)녹십초제약,15.79,-27.92,-3.28,157.25,17.5,24.66,56.25,27.72,7.1,43.75,4.98,12.16,0.29,0.39,268.04,27.3,1250.98,24.83,294.88,-52.95,9.67,0.7282898914567877,2.715310673508109,10.07,1.0,0.1987928574029775,27.35,0.0,1
94,(주)농심미분,-0.59,5.61,14.12,233.22,88.92,14.95,38.87,0.0,14.0,61.13,5.41,20.6,0.94,1.38,0.0,18.8,0.0,15.65,0.0,-105.02,0.32,1.515222998693845,1.612597666726943,13.1,0.8535836208021481,0.2431242440112823,21.13,2.98,0
95,(주)뉴라이프건설,-51.49,-52.34,146.11,173.12,83.01,2.05,14.32,18.67,2.98,85.68,59.44,1.66,1.45,244.2,274.23,500.68,209.7,125.91,14.78,76.87,16.76,0.7327850854278938,0.32963853349841793,23.36,0.2617929999294004,0.9604930714234381,7.7,5.1,1
96,(주)뉴센트로빌,-13.01,-12.65,1006.75,0.0,0.0,-241.03,-90.38,0.0,-8.31,190.38,0.05,0.54,0.03,15.46,0.0,21.27,0.0,20.56,0.0,-370.05,0.56,4.70052375865145,126.92236436553176,0.72,1.0,0.9999982370964273,91.7,0.0,0
97,(주)뉴시티건설,-17.05,-16.02,8612.52,0.0,0.0,2.34,9.59,0.0,1.49,90.41,10.91,1.86,0.64,0.0,88808.56,216.73,9.65,127.34,31304.53,34.9,75.33,0.9988752488545011,1.4221956308692314,4.9,0.2992785570514101,0.6479019776203951,6.97,2.11,0
