구분,총자산증가율2017,유동자산증가율2017,매출액증가율2017,매출액순이익률2017,매출총이익률2017,자기자본순이익률2017,총자산순이익률2017,매출원가대매출액비율2017,매출액대판매관리비2017,매출채권회전율2017,재고자산회전율2017,총자본회전율2017,유형자산회전율2017,부채비율2017,유동비율2017,자기자본배율2017,당좌비율2017,고정비율2017,순운전자본비율2017,차입금의존도2017,현금비율2017,부채/총자산2017,부채/매출액2017,부채/현금흐름2017,유동부채/부채2017,총부채/총자산2017,유동부채/총부채2017,유동자산/총자산2017,현금흐름/매출액2017,이자보상배율2017,차입금평균금리2017,정상기업여부,업종
(주)교원위즈,0.1068061652188573,-0.4218009986435161,0.0273865617631451,-0.1168965873776369,0.1577257776237368,-0.183597547877589,-0.0669374495105235,0.8422741010204567,0.2883813222734505,13.488234138676097,47.4943134383511,0.5726210748503774,3.374289944899069,1.7428227692942249,0.1114531788685727,0.3645879276947265,0.0946868997711895,0.9324951573534394,-0.5381740920580597,0.4622621022732208,0.0122120981231299,0.4622621022732208,0.807273994227347,94.4689417177914,1.3102500328842288,0.6354121417961658,0.953206422830548,0.0675048426465606,0.0085453904695887,-6.456447560163835,2.9,0,"전문, 과학 및 기술 서비스업"
(주)교학사,-0.0534705765067714,-0.1491111907856019,0.1435619861025189,0.0418017213579385,0.2437194452519332,0.041138681805481,0.0112143814850672,0.7562805847321796,0.1759736703507646,1.4401588246996408,1.2681819628492776,0.2682755905920979,0.5522131787248793,2.668386128057116,1.179377483156583,0.2725994366589821,0.5846870036022823,0.6827187587031113,0.0482569066194073,0.550363848874564,0.0029670427422495,0.550363848874564,2.0514868596873947,-5171.513832199546,0.4888117691298258,0.7274005552970123,0.3698434441304869,0.3172812332528831,-0.0003966898139021,1.4464690528763389,2.22,1,제조업
(주)국제금속,0.0132400706719565,0.7804585292272295,-0.1320471304279973,0.0027981929741757,0.1166737838910989,0.0037912386931689,0.0012068656878737,0.8833261090829697,0.0476127330891001,5.622704979690086,4.8393604109131205,0.4313018076350722,0.5462268929257253,2.141392394582321,6.526888592319693,0.3183301779569502,3.612606393249614,0.823685116486427,0.1493012642339294,0.6462466869471186,0.7628752706288843,0.6462466869471186,1.4983630383805693,369.0912446284042,0.0418007857142857,0.6816698220430498,0.0396285979019584,0.176314883513573,0.0040596006006295,1.2332817932139055,3.49,1,제조업
(주)글로비텍,-0.0617698784177518,-0.1491273364462798,0.2008905769808968,0.0388725081181309,0.1226924895536989,0.1753154532391566,0.0517288252990047,0.8773074839552026,0.0804472937210348,10.142758916437067,20.632118306272048,1.330730323389588,14.447229009176166,2.3891249651580577,0.7387123773189361,0.2950614126892671,0.628095897543157,0.6221202578678663,-0.1336586505283505,0.4031455671945236,0.103068943286314,0.4031455671945236,0.3029506129894492,-21.32484760560386,1.2688677100439492,0.7049385873107328,0.7256495840466753,0.3778797421321337,-0.0142064608663293,4.40009050198249,3.12,1,제조업
(주)금영이티에스,0.0044155285576382,0.1144985352364612,1.2452058903736023,0.0237892708532814,0.1515982840685233,0.0460996468940959,0.0107312578300437,0.8484017159314766,0.0926303126391306,7.748217665450211,13.138711821331984,0.4510965424803485,0.5130954457478742,3.2958288417069803,0.1770038914347941,0.2327839485342815,0.1336593754843684,0.881049326163455,-0.5530722566896175,0.4445448592146028,0.0015917405956539,0.4445448592146028,0.9854760951398092,-56.0244974681602,1.5117100481455468,0.7672160514657185,0.8759239711451612,0.118950673836545,-0.0175900925429964,1.3572724335876345,2.9,1,제조업
(주)금자탑,-0.0054168027026412,-0.4426456058773394,-0.498262741152484,-0.6914780816828542,-0.0620432482076061,-0.1954998753082431,-0.0574658451760486,1.062043248207606,0.4094117117678414,8.88108083183474,29.024326412208925,0.0831058086992341,0.0865359558564964,2.4020186200920257,0.1893777908159292,0.2939431295566952,0.1744560342318914,0.96140593467858,-0.165199975971059,0.6735048947940379,0.0443545209306636,0.6735048947940379,8.104185559778383,-2985.7783209351755,0.3025873202522166,0.7060568704433047,0.2886368645694572,0.0385940653214199,-0.0027142623090786,-1.7711040509028495,3.42,0,숙박 및 음식점업
(주)기광정밀,-0.0082945392977292,-0.015101080192732,0.9553860976066032,0.0091593540266145,0.2206836974083893,0.0092018612390591,0.0019432789816478,0.7793163025916107,0.1219484055447668,9.039478092880753,6.408413846696698,0.2121633224353184,0.2378649889959453,3.7352239827429456,0.1678586899570247,0.2111832520793949,0.1188890863324187,0.9115595874770622,-0.4384337847294078,0.2987393802095573,0.0182322179297864,0.2987393802095573,1.408063263623867,-20.926030694408254,1.7636583328343192,0.7888167479206051,0.6679297804480387,0.0884404125229378,-0.0672876420849426,0.9860830415207604,2.94,0,제조업
(주)기흥금속,0.0542567568966276,0.2691883569705886,0.6223527121867476,-0.0622010310239381,0.0879632521420327,-0.526523399117997,-0.0399830917745193,0.9120368531913216,0.1490369002753308,15.060112470950292,5.170712947181976,0.6428043252069534,0.7785609127472923,12.168651441146,0.1897484711531739,0.0759379200269101,0.0548847393011326,0.8404767967917977,-0.681185563712126,0.7291450830965616,0.0015809547065738,0.7291450830965616,1.1343188813513512,1788.8451827242525,1.1530061525615367,0.92406207997309,0.9097968471391136,0.1595232032082024,0.0006341067926425,-3.0337534860114794,1.69,0,제조업
(주)김정문알로에,-0.0368966651668883,0.0232980161331299,0.0999496015248667,0.0525685679734975,0.4343606885420266,0.1393215797039486,0.033103149833224,0.565639364384963,0.3783722431389685,3.312003862086084,4.98308286189746,0.629713745482149,0.8833558255977944,3.2087106636637346,0.4575801995289975,0.2376024583095212,0.329680251471659,0.7442700786257634,-0.3031446139257346,0.4705147804630131,0.0398805139878426,0.4705147804630131,0.7471883595343103,-176.76062704245808,1.18779379204625,0.7623975416904788,0.7330487111235536,0.2557299213742366,-0.0042271198741269,1.5477066233595225,4.06,1,제조업
(주)꼬끼오,0.0349714185923853,0.1092417453743856,0.2273474626910237,0.0020131081993235,0.4132155295671477,0.0143658427431977,0.0033857548057165,0.5867844704328522,0.3908261642588705,57.69772268491906,2.2182258210262304,1.681854361754759,10.94636926011822,3.243025135471184,0.7252789245837602,0.2356809040889528,0.113236155067974,0.4727889222410045,-0.1996969570519753,0.3791893406299182,0.0591813089648323,0.3791893406299182,0.2254590821016701,11.76603904387448,1.9170054559113243,0.7643190959110472,0.951053085942484,0.5272110777589955,0.0191618505820823,1.1334284063796034,7.24,1,도매 및 소매업
(주)나노텍세라믹스,-0.0663048117764052,0.1189729593299081,0.0745361421860798,-0.0152926719778489,0.2157040320492347,-0.1478542703661218,-0.0174042231465057,0.7842959679507653,0.1929572020077363,17.481183858158648,5.4496781657798605,1.1380760125971043,2.122413408813369,7.495310988558629,0.4181691317242865,0.1177120086109711,0.2201944383928406,0.6540426691317078,-0.4813572042816303,0.0589034382322499,0.1452753574996036,0.0589034382322499,0.0517570334320917,1.3182906810903905,14.045269346179754,0.8822881116271195,0.93769217162212,0.3459574511063828,0.0392607140249844,1.1215625602317063,3.05,1,제조업
(주)나우테크,-0.2379913315604438,-0.1664388520854984,-0.3586042060384297,-0.3006435896457639,0.0080280082237973,-0.4060612252943359,-0.1948437554242978,0.9919718824578996,0.2392360006161179,3.449670799941623,23.11841032539464,0.6480888405233398,1.9605554864954071,1.084035099868016,1.3968778643636073,0.4798383674360048,1.3349870331496303,0.3723636229669289,0.1783226459167125,0.4833957149729396,0.2320809985460287,0.4833957149729396,0.7458787819623488,9.974431656211763,0.929494503883922,0.5201616325639952,0.8637962359000161,0.6276363061850988,0.0747790759083339,-10.216295852614698,2.75,0,제조업
(주)나우테크,-0.2379913315604438,-0.1664388520854984,-0.3586042060384297,-0.3006435896457639,0.0080280082237973,-0.4060612252943359,-0.1948437554242978,0.9919718824578996,0.2392360006161179,3.449670799941623,23.11841032539464,0.6480888405233398,1.9605554864954071,1.084035099868016,1.3968778643636073,0.4798383674360048,1.3349870331496303,0.3723636229669289,0.1783226459167125,0.4833957149729396,0.2320809985460287,0.4833957149729396,0.7458787819623488,9.974431656211763,0.929494503883922,0.5201616325639952,0.8637962359000161,0.6276363061850988,0.0747790759083339,-10.216295852614698,2.75,0,제조업
(주)남영전구,-0.0319012130610661,0.050848265877329,0.5802581149034283,0.0778495705131924,0.2237865971231775,0.1625479618074503,0.099881466671123,0.7762134028768225,0.2079901950104907,7.356871959640047,6.458323698264859,1.283006007774918,3.0610392178931662,0.6274086397095825,1.2078663062974755,0.6144738178227037,0.7607582542410115,0.583421938841656,0.0716905028363484,0.2146459764129745,0.2294751250756675,0.2146459764129745,0.1672992761625716,4.401786942120835,1.60677392646969,0.3855261821772963,0.8945891985187874,0.4165780611583439,0.0380071271877518,2.159767421284628,3.3,1,제조업
(주)남우,-0.1451001800073842,-0.1855862310739942,1.1593607302121378,0.0526372764538684,0.2098079436266167,0.1977227926593359,0.0460172703354869,0.7901920414932976,0.1183027077857399,4287.878134371212,1.6459935828440746,0.8742334983045086,6.819551774532771,3.296708470319008,2.370104875359711,0.2327362956822678,1.1083961295465594,0.2116112703104843,0.455749976912864,0.4198455290757875,0.9776684453799652,0.4198455290757875,0.4802441566126639,-11.66343058795469,0.79228842452817,0.7672637173264015,0.4335390104666501,0.7883887296895157,-0.0411752059560102,3.1612905879081024,5.21,1,부동산업
(주)내성기업,-0.0937573867910842,-0.120631017822448,0.0599381480547851,0.0028826477140174,0.0219332696965067,0.1866629754667879,0.0186200829081341,0.9780667348564824,0.0254757684769658,23.60639972725956,70.41595674972605,6.459368176551888,46.60444265450793,9.02481978129346,0.9883156335841428,0.0997524166834423,0.8836510610483358,0.1528047115088965,-0.0100159707929033,0.0264991054385542,0.5236282062533404,0.0264991054385542,0.0041024299458186,-0.2822163846562707,32.34868779556091,0.9002475833165577,0.9521950456511424,0.847195317900537,-0.0145364697758963,-1057.148097826087,0.16,0,도매 및 소매업
(주)넥스디스플레이,-0.0266142889146623,0.2001100360345511,-0.1937724472139645,-0.1170098160314234,0.2785532821413035,-0.2886136180782481,-0.0694297753816996,0.7214467178586964,0.3076249818125719,7.840631622390559,6.357989669523449,0.5933671014665469,1.3795333532123393,3.156914184030635,0.3397999951896649,0.2405630608978264,0.242970499744431,0.763721880625038,-0.4590666695610992,0.5339563451646215,0.1141118186267959,0.5339563451646215,0.8998752102112038,11.343382615048512,1.3022503629952291,0.7594369391021736,0.9156057712129324,0.2362781747531351,0.0793304114609868,-0.52519077276881,5.44,0,제조업
(주)녹산,0.0138623016304253,0.2169783207648489,0.0708229415886434,-0.0141172551763817,0.6075916535390566,-0.041760869607551,-0.0018856470473202,0.3924076881603989,0.624861510022955,4.397892920525641,0.6264497551337831,0.1335703735436465,0.1569200363907161,21.146705379937256,0.5466606547246416,0.0451534430446662,0.2274305590502205,0.8567233583000212,-0.1188176584141361,0.7213837563003649,0.0983485946750028,0.7213837563003649,5.400776662982378,143.02111116922055,0.3633215993915252,0.9548465569553338,0.2744883962820585,0.1432766416999787,0.037762094133028,-6.900052603892688,0.05,0,도매 및 소매업
(주)농업법인쿱스토어,-0.109841108159668,-0.4605405853167777,-0.3115666231731831,0.0075914979173519,0.2927697408054877,0.158323754883776,0.0238240520365034,0.7072302591945123,0.3119620503457528,113.99770798749503,27.96477764625075,3.1382544388306632,12.5255516272028,5.645542691108568,0.2936233201466053,0.1504768002375418,0.1692214497643842,0.8126725773750701,-0.4506579722651375,0.4467769009144431,0.0421403950200709,0.4467769009144431,0.1423647794093188,24.461233644669896,1.4279729932084262,0.8495231997624582,0.7509922609218606,0.1873273762300444,0.0058200163359438,-2.918862952653755,4.7,0,도매 및 소매업
(주)농협홍삼,-0.123631049841691,-0.138809751753941,-0.0209276870087963,-0.022699490497367,0.3305695695764215,-0.0255099482294921,-0.0126861993600096,0.6694304421446895,0.3160487187512835,9.56923207031034,0.5439901402661926,0.5588759519285741,2.680613693477639,1.010842438973468,2.962565599160844,0.4973040025750855,0.3318225169440642,0.2255036225930089,0.5130687899043314,0.1844718561076471,0.0913612346751956,0.1844718561076471,0.3300765679236511,20.553226925948607,1.4171678705834978,0.5026959908742673,0.5200510691322524,0.7744963774069911,0.0160595982865798,0.4270903108037528,8.51,0,제조업
(주)다산,-0.1796779294056181,-0.2259755931014943,-0.1488264194655423,-0.0495970637607019,-0.0346068490439174,-0.0978773312780288,-0.0434881569041442,1.0346068490439175,0.0553362205958028,4.1107490956904895,5.152570426886817,0.876829263804161,1.88209399455862,1.250666347938546,0.8506134873422665,0.4443128591298886,0.4862967234754769,0.5889263913650808,-0.0721936035031279,0.3469777006785674,0.0414405038062817,0.3469777006785674,0.3957186592669021,85.93947762537489,1.3927904046656163,0.5556871408701114,0.8696749962241935,0.4110736086349191,0.0046046202537081,-3.847416784862842,4.12,0,제조업
(주)다산,-0.1796779294056181,-0.2259755931014943,-0.1488264194655423,-0.0495970637607019,-0.0346068490439174,-0.0978773312780288,-0.0434881569041442,1.0346068490439175,0.0553362205958028,4.1107490956904895,5.152570426886817,0.876829263804161,1.88209399455862,1.250666347938546,0.8506134873422665,0.4443128591298886,0.4862967234754769,0.5889263913650808,-0.0721936035031279,0.3469777006785674,0.0414405038062817,0.3469777006785674,0.3957186592669021,85.93947762537489,1.3927904046656163,0.5556871408701114,0.8696749962241935,0.4110736086349191,0.0046046202537081,-3.847416784862842,4.12,0,제조업
(주)다옴종합건설,0.0497593524565733,0.062587436046558,0.0735750109200064,0.1523371170225832,0.3009809160639305,0.7708685665389594,0.1387240076300532,0.6990190839360695,0.1636451163705619,29.20892911570215,1.3343369920253736,0.9106382629617976,8.133189424549363,4.556850466681284,1.0275908986959952,0.179958054656315,0.4275482419244722,0.1830272866064282,0.0219357833951612,0.5591732538999437,0.001250861941834,0.5591732538999437,0.6140454191780449,1216.2620193850696,1.4218078644739174,0.820041945343685,0.9695076386186628,0.8169727133935718,0.0005048627757763,4626.520742358079,0.0,1,건설업
(주)다판다,-0.2714350067366902,-0.3690126924469389,0.1273811832626434,0.1742890244803926,0.2335086352219423,0.1596474022127311,0.120357893342278,0.7664913647780577,0.2970088647789926,8.548835747093364,6.75780517586443,0.6905649607088036,1.684421928010755,0.3264389877506427,0.9368234936658488,0.7538982261790921,0.5990626053905387,0.78275261720719,-0.0146504979303851,0.086084200592199,0.2380875397827532,0.086084200592199,0.1246576433647042,-0.8493113571188641,2.6938495,0.2461017738209079,0.9422844749260147,0.2172473827928099,-0.1467749634098652,-7.693068035943518,2.84,0,도매 및 소매업
(주)단월드,-0.0381687121287955,0.0436738190327898,-0.0831894817186346,-0.0346265370669688,0.9108937822721715,-0.2308122118192831,-0.0177235600448169,0.0891062177278283,0.9604806786972708,223.75139122949528,13.866731595434748,0.5118490483336235,1.6059012256901195,12.022903481898476,0.3612777691252343,0.0767877917078918,0.3564565204408512,0.7535326835037635,-0.4357427101351014,0.3425774720880159,0.2455752810508039,0.3425774720880159,0.6692939514165585,87.74332973418387,1.991403645059482,0.923212208292108,0.7389525620478838,0.2464673164962365,0.0076278613251191,-1.5950598971995684,3.85,0,"예술, 스포츠 및 여가관련 서비스업"
(주)대경종합건설,-0.047954301678066,-0.0560487838653379,4.468042503872281,0.1426571978171276,0.188206524434222,0.907679047778972,0.1875340778247132,0.811793475565778,0.0141500521208163,42.20518276456495,1.2558351120124052,1.3145784488569117,29.183741229052973,3.840075245563492,1.1887540436004709,0.2066083581896003,0.0690376896254879,0.0978402870059362,0.1432477094128829,0.0649612379153675,0.0048274276941873,0.0649612379153675,0.0494160222783618,-0.6088504804932295,11.682536046648348,0.7933916418103997,0.956541465258518,0.9021597129940636,-0.0811628205307976,27.765193415683065,2.28,1,건설업
(주)대광,-0.0444306246351659,-0.0344646784293079,-0.3616667486645682,-0.2287438371743121,-0.0618824362850121,-0.2470423475613535,-0.0544738112590814,1.061882436285012,0.1838811719474488,6.655684921975404,40.99014084507042,0.238143295714543,0.4084695374599794,3.535066334653946,0.6971745623970165,0.2205039411129818,0.6868538586553572,0.5832576775673128,-0.1810166104231662,0.4999471328994944,0.0005556422555645,0.4999471328994944,2.0993542203210698,-52.48728763613069,1.1956442862050023,0.7794960588870182,0.766853053380856,0.4167423224326872,-0.0399973844119149,-3.589241343799209,2.42,0,제조업
(주)대광,-0.0444306246351659,-0.0344646784293079,-0.3616667486645682,-0.2287438371743121,-0.0618824362850121,-0.2470423475613535,-0.0544738112590814,1.061882436285012,0.1838811719474488,6.655684921975404,40.99014084507042,0.238143295714543,0.4084695374599794,3.535066334653946,0.6971745623970165,0.2205039411129818,0.6868538586553572,0.5832576775673128,-0.1810166104231662,0.4999471328994944,0.0005556422555645,0.4999471328994944,2.0993542203210698,-52.48728763613069,1.1956442862050023,0.7794960588870182,0.766853053380856,0.4167423224326872,-0.0399973844119149,-3.589241343799209,2.42,0,제조업
(주)대동신관,-0.1091611861949585,-0.1796185829279914,0.0105372819492353,0.0203891620549657,0.0745074460315101,0.1118407000829346,0.0365503307524443,0.9254925539684898,0.0385945115763931,11.485328571228155,4.950508849042778,1.7926352566089203,3.788946426465002,2.059909548108232,0.9767846659618992,0.3268070633082657,0.3478119411102405,0.4795463700971997,-0.0123696709116919,0.4124971621294472,0.0113642525652736,0.4124971621294472,0.2301065766773755,-157.1757391994465,1.2917017369619743,0.6731929900979079,0.7914867038900678,0.5204536299028002,-0.0014640082359363,2.6874386916121207,4.62,1,제조업
(주)대림텍스,0.0912622690452488,0.0370100013157623,0.0130626839918315,0.0033893429915797,0.1423339717656054,0.0069492295488499,0.0018537697875702,0.8576660282343946,0.1196084289445584,3.4435616801327518,1.665389714983481,0.5469407469753355,1.595312537808453,2.748701481405899,0.742894835044644,0.2667590377521775,0.2818521603945587,0.5461327749931854,-0.1570768865908108,0.4867120157568766,0.0091607944895777,0.4867120157568766,0.8898807017916791,-51.92081056289808,1.2552476450526042,0.7332409622478225,0.8332105584018602,0.4538672250068146,-0.0171391912442055,0.7555776415806232,3.4,0,제조업
(주)대양엠에스티,0.1274942995135161,2.2021366374645788,0.1481601704806197,-0.1115646543364147,0.132388205976047,-0.0192672848577679,-0.0113373289003753,0.8676119193967962,0.1427730893210045,2.153455901073217,1.1932494905166873,0.1016211538305712,3.787503181495284,0.6994554032149578,1.1265754328488429,0.5884237962986509,0.5249257339847614,0.8616449592616362,0.0155447625121334,0.3135664558686029,0.0242797869355095,0.3135664558686029,3.085641562301088,-247.63273232180947,0.3916562603786927,0.411576203701349,0.2983901022003981,0.1383550279978308,-0.01246055613638,-0.0848048831428372,3.14,0,도매 및 소매업
(주)대양정기,0.0271813658536725,0.1570409881825304,-0.0964946007039966,-0.0181667774434279,0.0776948072990157,-0.0957885016050181,-0.0228858840657484,0.9223052482839053,0.0846659060699773,17.566931732523035,25.614091877373344,1.259765753007982,1.5817181823752529,3.185484000960109,0.5247404953247883,0.2389209945063963,0.3869096199491586,0.8273034119496944,-0.1564119071212945,0.3716162829584011,0.1276983422508589,0.3716162829584011,0.294988399288583,19.55532014458737,0.8856135757296205,0.7610790054936036,0.4324234708546377,0.1726965180288454,0.0150848156464588,-0.5820103855845488,2.71,0,제조업
(주)대왕콘,-0.0110095683109519,0.3240825278686293,-0.265763149391034,0.0059900254870456,0.2497692491767038,0.0115686174780756,0.0015720754213401,0.7502307508232962,0.2205020682110828,7.248065501317808,2.373918791690872,0.2624488701659096,0.338794942781573,6.358818362679948,0.1683176939339796,0.1358913823816434,0.0664553880654769,0.862946591038685,-0.6772005799433083,0.5883182733979717,0.0130027018293808,0.5883182733979717,2.2416490992171565,98.88097312512566,1.3840364293687897,0.8641086176183566,0.9423050596236092,0.1370533425028318,0.0226701763582012,0.2714978682420925,4.53,0,제조업
(주)대원산업,0.0225281732589588,-0.0065282681701165,0.2733342657880052,-0.0706793237652416,0.1642223277990103,-0.1098717263019672,-0.0550587462297734,0.8357776722009898,0.2487466547427,3.789585253931296,5.643658387809922,0.7789936758966273,2.874459139437101,0.9955362921532208,0.8013191573187343,0.5011184231187203,0.5653937905859927,0.6081725429161153,-0.0971505655993177,0.4000074117229648,0.0376600281788205,0.4000074117229648,0.51349250205729,34.345764525993886,1.222422406067457,0.4988815768812796,0.9801484868212842,0.3918274570838846,0.0149506790471548,-6.964165068028076,2.48,0,제조업
(주)대원산업,0.0225281732589588,-0.0065282681701165,0.2733342657880052,-0.0706793237652416,0.1642223277990103,-0.1098717263019672,-0.0550587462297734,0.8357776722009898,0.2487466547427,3.789585253931296,5.643658387809922,0.7789936758966273,2.874459139437101,0.9955362921532208,0.8013191573187343,0.5011184231187203,0.5653937905859927,0.6081725429161153,-0.0971505655993177,0.4000074117229648,0.0376600281788205,0.4000074117229648,0.51349250205729,34.345764525993886,1.222422406067457,0.4988815768812796,0.9801484868212842,0.3918274570838846,0.0149506790471548,-6.964165068028076,2.48,0,제조업
(주)대원산업,-0.1036272165918164,-0.432767765603784,0.0201941167014084,0.0299070963194727,0.1176443148726491,0.0248612285495326,0.0136153653473752,0.8823555202963793,0.083663421089892,5.643895677413053,12.507372749681656,0.4552553414725915,0.5791486769207741,0.8259685227121225,0.3851704074864509,0.5476545666377062,0.2801075973572958,0.8822566293121652,-0.1879482618968326,0.3726273983404414,0.0094582181433809,0.3726273983404414,0.8185019798672155,-12.780882103128231,0.8203681048310361,0.4523454333622938,0.6757924586802052,0.1177433706878348,-0.0640411180748533,2.081921189230676,2.11,1,제조업
