,구분,총자본증가율2009,유동자산증가율2009,매출액증가율2009,순이익증가율2009,영업이익증가율2009,매출액순이익률2009,매출액총이익률2009,자기자본순이익률2009,총자본순이익률2009,매출원가 대 매출액비율2009,매출채권회전률2009,재고자산회전률2009,총자본회전률2009,유형자산회전율2009,부채비율2009,유동비율2009,자기자본배율2009,당좌비율2009,비유동비율2009,순운전자본비율2009,현금비율2009,부채/자산2009,부채/매출액2009,부채/현금흐름2009,유동부채/부채2009,유동자산/자산2009,매출/현금흐름2009,차입금평균이자율2009,정상기업여부
646,(주)새미랑,4.4,4.41,231.41,0.0,0.0,-165810.83,0.0,0.0,-11.53,0.0,0.0,0.0,0.0,0.48,0.0,75.4,-22061.25,8.72,0.0,-32.61,7.1,1.326462883702097,19486.48652173913,-28.12,0.9993991971708792,0.999536871173567,-548001.21,7.78,0
647,(주)새서울레저,5.37,34.03,17.64,344.09,0.0,18.53,42.14,0.0,1.91,57.86,514.49,321.69,0.1,0.14,0.0,782.97,-623.39,782.08,0.0,21.76,167.07,1.0816361181079788,10.738184886063298,3.18,0.02946217204435217,0.2495127607616053,34.1,0.0,1
648,(주)새성복건설,-3.18,951.65,48.75,0.0,0.0,-54.11,0.0,0.0,-2.99,0.0,0.0,0.0,0.06,0.06,0.0,0.68,0.0,0.68,0.0,-44.81,0.2,1.2967475547432903,23.11957189800726,-9.32,0.34795586043506876,0.0030809914958389744,-215.48,0.0,0
650,(주)새한프레스티지,7.21,7.28,-94.13,0.0,0.0,-4142.85,32.47,0.0,-14.07,67.53,0.34,0.0,0.0,3.15,0.0,66.32,-7608.68,3.9,0.0,-50.6,0.04,1.5041799997777954,458.17277455208466,-11.02,0.9988952944418436,0.9965287692043351,-5047.42,7.66,0
651,(주)서광,-11.65,-4.6,-18.36,0.0,0.0,-18.65,31.61,-21.7,-13.88,68.39,18.04,2.5,0.74,2.98,64.61,140.66,295.91,82.16,76.53,15.47,41.21,0.3925001440102008,0.4948422188183312,-1.66,0.9692200424067365,0.5350812754519724,-0.82,0.0,0
652,(주)서림에프씨,86.58,103.12,259.32,0.0,0.0,-148.34,14.3,0.0,-9.45,85.7,1.75,0.08,0.06,79.16,0.0,78.59,-2335.72,11.35,0.0,-25.96,0.12,1.2132591104638164,24.807006146277292,-21.18,0.9997454883891181,0.9533015933865568,-525.33,4.04,0
653,(주)서머셋빌더스,7.49,7.7,8737.87,0.0,0.0,-4.35,36.8,0.0,-1.97,63.2,19.61,0.89,0.45,693.14,0.0,73.05,-6778.27,37.89,0.0,-36.44,18.84,1.3766190612504403,3.149455528173032,6.86,0.982270634485892,0.9878013852754586,21.61,8.44,1
654,(주)서문축산,27.8,30.72,66.85,0.0,0.0,-36.26,11.71,0.0,-23.82,88.29,6.37,43.58,0.66,1.07,0.0,46.58,0.0,43.8,0.0,-26.98,0.14,1.6948605589320629,2.895143084828216,-16.16,0.29800285942902505,0.2352459380262809,-46.79,14.75,0
655,(주)서울가든,-7.94,-18.08,-3.83,0.0,0.0,-1.09,9.91,-2.52,-0.93,90.09,56.88,55.01,0.86,2.48,166.94,40.19,265.4,36.86,213.64,-29.72,0.67,0.6253862286621332,0.6973287460048605,-14.62,0.7944603321871848,0.19966130856759073,-10.19,5.1,0
657,(주)서지씨앤씨,9.21,9.23,1475.63,0.0,0.0,-6.55,23.08,0.0,-3.27,76.92,12.48,0.58,0.5,9290.01,0.0,83.1,-5940.12,14.81,0.0,-20.32,3.9,1.2024221325743583,2.5103751322764625,5.71,0.9996374033241243,0.9988214989622205,14.33,12.38,1
659,(주)서화하우징,10.27,108.96,-99.28,0.0,0.0,-30307.15,0.0,0.0,-5.24,0.0,0.01,0.0,0.0,0.0,0.0,109.12,-4008.34,109.12,0.0,1.69,0.07,1.1151910892947963,6759.001161170459,-3.61,0.16569811998993,0.2016359547527427,-24430.32,4.78,0
661,(주)서희이엔비,1.63,-4.99,-26.82,0.0,0.0,-17677.3,0.0,-171.87,-8.91,0.0,16.01,0.01,0.0,0.0,4274.19,151.28,571.66,138.97,1832.47,19.7,4.2,0.9771386284938379,1954.70355,-33.83,0.3930951234694045,0.5810732068978021,-66124.25,8.09,0
664,(주)선만,-13.87,-68.61,-40.21,0.0,0.0,-641.77,-330.9,0.0,-24.85,430.9,1.58,1.05,0.04,0.05,0.0,4.66,-115.52,1.87,0.0,-84.27,0.32,1.2163579678976701,29.06926619562799,-8.33,0.7266549608821914,0.041191797564460036,-242.09,7.01,0
665,(주)선영건설,-20.5,-20.35,1845.49,0.0,0.0,4.1,10.7,0.0,5.11,89.3,27.39,1.44,1.25,341494.97,0.0,96.22,-1169.18,27.29,0.0,-3.92,14.73,1.0406176703000944,0.7402097101598332,15.4,0.9965137754117147,0.9978181808159764,11.4,6.03,1
666,(주)선진엔터프라이즈,0.74,0.96,-21.84,0.0,0.0,-220.21,0.0,0.0,-47.84,0.0,0.0,0.36,0.22,531.54,0.0,51.87,0.0,10.64,0.0,-70.12,3.8,4.791278740067443,22.133427514088723,-9.5,0.3040696495543577,0.75571743217097,-210.32,11.27,0
667,(주)선진일렉트로닉스,-13.34,-26.69,-66.95,0.0,0.0,-125.16,-64.67,-535.18,-22.48,164.67,7.15,1.59,0.18,0.27,2888.13,23.9,8.75,12.37,2357.52,-67.18,1.05,0.9665342509091948,4.997350774811386,-13.22,0.9134400845814418,0.21103719289232795,-66.05,6.91,0
669,(주)성림스포렉스,4.83,32.68,17.43,-59.31,200.05,0.84,32.21,0.0,0.14,67.79,0.0,0.0,0.17,0.21,0.0,2.78,0.0,2.78,0.0,-73.34,0.12,1.0576043448066752,6.415360529748757,1.89,0.7132618745758469,0.020960517386098894,12.13,2.68,1
