,구분,총자본증가율2009,유동자산증가율2009,매출액증가율2009,순이익증가율2009,영업이익증가율2009,매출액순이익률2009,매출액총이익률2009,자기자본순이익률2009,총자본순이익률2009,매출원가 대 매출액비율2009,매출채권회전률2009,재고자산회전률2009,총자본회전률2009,유형자산회전율2009,부채비율2009,유동비율2009,자기자본배율2009,당좌비율2009,비유동비율2009,순운전자본비율2009,현금비율2009,부채/자산2009,부채/매출액2009,부채/현금흐름2009,유동부채/부채2009,유동자산/자산2009,매출/현금흐름2009,차입금평균이자율2009,정상기업여부
10,(주)녹원씨엔아이,9.65,8.57,-12.11,0.0,0.0,3.25,9.9,13.32,5.8,90.1,6.08,52.25,1.78,4.25,125.16,122.54,373.74,112.99,117.52,8.79,40.8,0.5558753408950409,0.3260026797043296,2.03,0.7018222346648137,0.47806154121093464,0.66,7.66,1
11,(주)뉴보텍,-10.31,-13.57,0.03,-21.78,-25.36,2.29,27.64,5.64,2.74,72.36,4.37,8.88,1.2,3.64,88.7,151.94,163.42,117.45,79.17,19.84,31.84,0.47004795741633565,0.3705774473560059,-13.61,0.8127451537759269,0.5804569406101098,-5.04,3.0,0
12,(주)대명소노시즌,-8.21,-17.03,113.06,0.0,0.0,-5.92,35.07,-0.81,-0.59,64.93,38.65,8.83,0.1,0.93,27.19,174.78,265.48,163.07,104.54,7.62,13.42,0.2137786822543113,2.0548226101902,-16.43,0.4766733335877877,0.17810251340006347,-33.77,9.51,0
13,(주)대성엘텍,18.17,50.01,13.71,0.0,0.0,-5.82,5.93,-41.14,-9.43,94.07,9.48,8.53,1.62,6.9,384.87,91.78,154.37,67.35,172.79,-5.76,8.46,0.7937575348625833,0.5307202609634981,-3.58,0.8834682946807357,0.6436370486856163,-1.9,7.21,0
14,(주)대창,20.79,44.89,-7.67,0.0,0.0,7.18,11.84,28.2,10.14,88.16,7.65,4.78,1.41,3.69,162.36,111.71,375.53,50.42,107.09,6.2,2.97,0.6188432901005775,0.47915225526076255,-7.39,0.8561057260131525,0.5918313946298839,-3.54,6.05,1
15,(주)동양,6.21,2.97,19.28,0.0,0.0,-12.3,11.16,-32.69,-5.92,88.84,3.75,19.41,0.48,2.12,501.22,33.87,56.63,30.12,444.17,-51.01,9.35,0.8336706044948887,1.7852063213923077,-9.56,0.9251853234907786,0.2612146988059599,-17.07,10.65,0
16,(주)드래곤플라이,131.82,-22.38,292.75,0.0,0.0,-16.09,98.55,-11.53,-9.06,1.45,9.74,161.33,0.56,2.75,33.66,105.3,907.4,105.3,98.23,1.33,28.99,0.25185173741603006,0.6249885445526001,26.9,0.9995585215639172,0.2650817621150761,16.81,9.86,1
17,(주)디모아,-37.71,-69.45,-96.94,0.0,0.0,-425.31,0.0,-46.04,-23.72,0.0,0.21,0.49,0.06,1.68,46.58,122.59,149.33,120.24,97.26,6.2,4.38,0.3177828585981294,4.374688685465206,-154.22,0.8636351033105344,0.3364512731074213,-674.65,0.0,1
18,(주)레드로버,21.74,47.08,-0.9,0.0,0.0,-3.58,0.0,-11.97,-5.18,0.0,8.95,2937.58,1.45,37.32,169.73,244.9,120.46,244.9,46.45,48.98,62.26,0.6292548617849463,0.4769749354655214,-0.12,0.5371742338047031,0.8277952731647111,-0.06,4.49,0
19,(주)마니커,10.04,-4.91,25.28,587.48,4176.66,2.08,8.24,8.27,3.68,91.76,12.11,19.95,1.77,3.38,126.47,110.78,353.69,87.02,148.61,3.35,18.56,0.5584374874456676,0.3306608239290033,6.08,0.5557318217892322,0.3437971057353933,2.01,5.29,1
20,(주)메디프론디비티,3.17,81.87,21.53,0.0,0.0,-11.62,16.21,-4.4,-3.84,83.79,9.23,17.59,0.33,718.75,15.1,128.37,276.61,109.06,96.19,3.63,55.08,0.1312010877785221,0.4032225471416094,-1.98,0.9757517103256452,0.16433769799232528,-0.8,12.47,1
21,(주)미래아이앤지,-7.45,10.95,-2.16,0.0,0.0,-10.06,10.11,-13.2,-6.83,89.89,6.51,3.37,0.68,1.73,84.69,128.19,148.02,79.6,87.86,11.53,43.38,0.45855643725565626,0.6496493461247692,-15.54,0.8919268361109063,0.524295010690738,-10.09,10.01,0
22,(주)바른손,-9.52,-15.51,-24.16,0.0,0.0,-28.92,11.51,-26.42,-16.34,88.49,6.17,4.18,0.57,3.29,59.95,200.15,60.42,131.36,91.5,21.41,37.88,0.37481029274063354,0.6301271032785026,-5.87,0.5704734624557125,0.4279519815479384,-3.7,7.48,0
23,(주)바른손이앤에이,-9.31,20.65,43.93,0.0,0.0,-61.82,78.46,-63.11,-21.91,21.54,12.05,19.46,0.35,21.99,90.88,61.3,101.98,59.71,138.83,-17.22,2.98,0.47611157443229335,1.277771227623605,-13.93,0.9344498372594726,0.2727093568040061,-17.79,11.27,0
24,(주)바이오니아,18.44,71.09,89.99,0.0,0.0,19.49,69.51,14.47,8.42,30.49,2.13,4.49,0.43,1.07,70.76,133.63,735.76,99.93,94.72,11.21,10.39,0.4143962118017917,1.040797155346521,5.42,0.804168752476785,0.4453224309368585,5.64,8.18,1
25,(주)버킷스튜디오,42.65,-20.25,43.14,0.0,0.0,-33.35,11.72,-48.31,-30.36,88.28,10.21,9.18,0.91,541.07,69.04,114.82,295.58,76.28,109.24,4.57,1.6,0.40843662377371703,0.5274840688511047,-20.85,0.7544169188750844,0.35379705738264966,-11.0,34.2,0
26,(주)브이티지엠피,16.52,1.34,-10.73,0.0,77.67,-10.65,25.64,-20.43,-6.88,74.36,3.93,1.62,0.65,2.17,188.43,111.48,104.05,42.49,117.53,6.1,1.99,0.6532904704244268,1.0880782651002545,-3.29,0.8135573547669855,0.59251149411857,-3.58,9.24,1
27,(주)비보존헬스케어,31.65,50.56,-48.35,0.0,0.0,-60.52,-9.94,-48.22,-26.58,109.94,3.07,2.38,0.44,1.81,21.98,468.33,270.9,360.43,54.12,43.75,230.99,0.1801760438221686,0.46634559407654663,-56.75,0.6592677983361397,0.5563060922135711,-26.46,6.58,0
28,(주)비엔지티,23.94,20.22,-48.72,0.0,0.0,-12.06,8.3,-28.92,-14.13,91.7,3.4,15.63,1.17,5.94,160.1,127.59,175.18,114.11,97.81,13.49,7.09,0.6155362349775007,0.5815407364759628,5.04,0.7944385721639029,0.6239397512904454,2.93,10.37,0
29,(주)비케이홀딩스,-14.22,-31.69,9.06,0.0,0.0,0.27,19.87,0.4,0.1,80.13,9.1,11.33,0.36,0.54,143.95,39.84,175.98,30.83,208.6,-21.88,3.83,0.5900772978363408,1.5325401650844077,10.18,0.6163029508872222,0.14488321881886004,15.61,5.97,1
30,(주)비트컴퓨터,24.92,-22.28,3.93,4473.42,0.0,17.19,13.85,22.06,12.33,86.15,2.46,122.29,0.72,1.66,80.66,231.2,294.88,228.86,126.25,17.09,23.1,0.446487301336177,0.6910829658589152,-3.37,0.2917849826239427,0.30119703004792475,-2.33,7.47,0
31,(주)사조오양,28.89,9.98,1.21,0.0,0.0,2.51,10.81,11.82,3.02,89.19,23.45,5.68,1.2,2.77,221.25,97.59,132.93,53.42,156.44,-1.27,19.03,0.6887178396552401,0.6452045487510021,-20.41,0.7633350779385591,0.5130299638465715,-13.17,5.52,1
32,(주)삼일,-1.12,7.53,-26.23,0.0,-13.46,-0.86,11.45,-1.99,-0.84,88.55,6.95,127.98,0.98,1.32,138.19,34.04,188.38,32.67,194.22,-35.77,2.4,0.5801674186526177,0.589246466759008,2.26,0.9347981935341091,0.18459399960850334,1.33,8.0,0
33,(주)삼표시멘트,6.42,-35.03,15.21,0.0,0.0,-155.62,18.66,-4.01,-2.32,81.34,5.59,30.35,0.01,1.51,78.02,2127.69,829.85,2118.21,161.83,8.67,854.59,0.4382680485923207,30.360436120003445,-1.06,0.009753797712385577,0.09095408273563885,-32.23,11.57,0
34,(주)상상인,45.95,59.99,0.54,0.0,424.37,-17.2,20.68,-21.77,-14.74,79.32,4.73,8.28,0.86,18.0,19.13,390.13,130.27,343.7,46.66,45.24,108.16,0.1605495006689096,0.2223321342347972,-0.01,0.9711969163738409,0.60831287464781,0.0,10.02,1
35,(주)새로닉스,2.24,-4.5,25.39,-41.0,0.0,12.06,15.44,9.31,6.77,84.56,5.77,16.41,0.56,2.81,32.76,229.34,721.79,192.1,100.6,13.66,32.48,0.2467472859819597,0.444031918402197,20.46,0.4281060485877868,0.24226341687307018,9.08,4.23,1
36,(주)서부티엔디,3.83,-17.51,19.12,101.72,82.14,1.36,52.91,0.11,0.07,47.09,102.4,79.1,0.06,0.06,50.73,42.33,3918.19,41.42,145.83,-4.43,4.62,0.3365740172706776,6.22642408986253,2.01,0.2283371065331485,0.03253401356831506,12.53,5.79,0
37,(주)서울리거,-38.62,13.94,-11.23,0.0,0.0,-47.43,1.56,-22.87,-17.91,98.44,3.23,12.7,0.38,1.67,40.32,120.14,116.1,106.59,95.14,5.4,15.93,0.28736734298345595,0.5788727962474073,-22.26,0.9326861714667044,0.32200721472574123,-12.89,7.43,0
38,(주)세동,7.47,14.84,-1.53,0.0,0.0,1.72,3.16,5.24,1.67,96.84,6.65,17.13,0.97,1.8,222.27,63.6,628.1,52.62,220.3,-18.11,8.84,0.6897039392252603,0.7356983381222836,4.38,0.7213677811621275,0.3164311694078876,3.22,5.89,0
39,(주)셀루메드,-45.18,95.83,99.7,0.0,0.0,-485.83,0.0,-81.76,-73.43,0.0,19.91,0.0,0.15,49.35,1.36,2411.41,273.89,2411.41,69.12,30.48,2304.77,0.01337921222887237,0.06268916155419223,-79.5,0.9857258675774991,0.3180229709830384,-4.98,11.65,1
40,(주)소프트센,-51.82,-72.75,-91.91,0.0,0.0,-186.54,-81.13,-72.73,-39.83,181.13,2.94,2.13,0.21,1.32,87.38,74.17,178.16,68.73,128.66,-10.91,4.02,0.4663224047717448,1.4199886335403515,-16.45,0.9060305109089929,0.31335593060555583,-23.36,6.63,0
41,(주)쇼박스,-5.06,13.52,51.68,0.0,0.0,-10.1,19.53,-3.79,-2.79,80.47,32.88,0.0,0.28,70.98,35.28,252.27,374.51,252.27,46.28,39.71,13.63,0.2608044355370267,0.918910208163896,-34.92,1.0,0.6579283252476428,-32.09,2.84,1
42,(주)쎄니트,76.69,-2.82,-24.92,0.0,0.0,-22.0,-3.05,-21.0,-13.19,103.05,12.0,6.22,0.6,1.63,43.6,72.9,451.08,49.34,114.4,-7.56,21.7,0.3036289621554314,0.6466911902781984,8.97,0.9185620388920429,0.2033176416486359,5.8,6.65,0
43,(주)쎌마테라퓨틱스,-37.3,8.09,-69.54,0.0,0.0,-84.88,0.1,-21.12,-11.6,99.9,156.39,2739.12,0.14,13.06,42.71,204.93,188.87,204.92,55.86,31.16,52.45,0.2992768135284775,1.6885988328680164,-29.26,0.9922928261542634,0.6085846230079158,-49.41,12.85,0
44,(주)씨아이테크,-21.06,-30.25,-10.1,0.0,0.0,-68.49,5.38,-14.36,-12.28,94.62,1.63,24.31,0.18,0.44,11.2,916.29,337.82,910.54,53.98,45.84,582.17,0.10070994248916784,0.495599955197162,-47.51,0.5575974026832243,0.5145497447235151,-23.55,5.26,0
45,(주)아난티,30.64,167.17,86.72,0.0,0.0,4.45,25.23,10.36,1.3,74.77,3.08,2.84,0.29,0.43,758.23,295.81,575.24,157.65,527.41,25.52,43.19,0.8834807959280226,3.4366913630241824,-5.4,0.14749491914294935,0.38546626517212296,-18.56,5.34,1
46,(주)아리온테크놀로지,-19.81,-23.84,24.33,0.0,0.0,-8.37,20.85,-18.57,-11.21,79.15,6.61,9.18,1.34,52.47,62.5,244.99,469.99,196.26,55.9,38.82,12.38,0.38463043677802217,0.2554810351275316,-11.7,0.6961815971366703,0.6560119617390141,-2.99,11.42,0
47,(주)아미노로직스,11.59,7.07,-50.42,0.0,0.0,-73.32,16.72,-11.49,-9.36,83.28,5.48,3.97,0.13,1.56,31.79,229.37,1190.67,215.35,76.28,23.76,29.4,0.24123603873525346,1.9924861606372712,39.05,0.761252176042674,0.42121719428524057,77.8,10.58,0
48,(주)아센디오,2.74,110.4,96.32,0.0,0.0,-154.21,2.82,0.0,-84.22,97.18,2.85,116.26,0.55,38.99,0.0,39.44,0.0,38.59,0.0,-64.23,0.24,1.069924031449592,1.985449365813007,-48.34,0.9911763782242182,0.41822403998373875,-95.98,5.95,0
49,(주)아이에이,14.16,7.14,-37.47,0.0,0.0,-25.23,24.7,-17.88,-9.87,75.3,3.3,10.42,0.39,0.84,87.29,65.04,263.3,56.34,137.02,-14.42,26.35,0.4660711896302991,1.2702031472517308,-0.97,0.8853366756137513,0.2683950465697182,-1.23,7.61,0
50,(주)아이에이치큐,-15.72,-27.22,-4.18,0.0,0.0,-11.16,1.1,-14.53,-9.42,98.9,21.25,88.96,0.84,41.98,51.32,120.32,152.51,116.1,94.06,6.39,23.26,0.3391670523806832,0.3675137162526871,5.3,0.9272721928534448,0.3784117374284571,1.95,7.28,0
51,(주)아이즈비전,-8.42,-19.29,2.98,0.0,0.0,-13.83,18.03,-6.67,-4.93,81.97,12.65,21.28,0.36,1.3,29.05,80.53,750.66,67.24,110.97,-3.39,5.44,0.22511599420580367,0.6037215499195037,-15.1,0.773019668259797,0.14013420791237788,-9.12,9.63,0
52,(주)알루코,7.11,-16.3,-20.63,-25.48,7.47,1.94,10.73,2.76,1.3,89.27,3.3,7.14,0.67,1.76,120.07,85.1,491.53,67.64,137.09,-6.6,5.91,0.5456041740476789,0.844806444375846,15.12,0.8120883781894822,0.3770803858136394,12.77,6.58,0
53,(주)에스아이리소스,14.1,-32.01,-25.11,0.0,0.0,6.09,8.67,4.7,2.48,91.33,4.57,3.14,0.41,2.13,44.27,102.11,224.34,50.72,107.51,0.53,3.04,0.306834121535253,0.8026739142288203,-33.25,0.8132331332832199,0.2547815520436082,-26.69,6.51,0
54,(주)에스에이티,-15.03,-24.36,-58.31,0.0,0.0,-10.68,6.64,-4.62,-2.13,93.36,1.34,5.95,0.2,0.59,100.96,129.41,778.97,119.33,138.93,7.01,61.94,0.5023777006338205,2.3149278006813963,9.98,0.4747384879411261,0.30863464609662544,23.11,6.48,0
55,(주)에스엠엔터테인먼트,9.22,12.69,42.18,4.54,0.0,7.24,32.33,7.34,5.31,67.67,12.43,21.56,0.73,20.46,38.61,240.52,788.35,231.03,54.49,35.45,33.76,0.27853147842367576,0.39597590470601673,38.39,0.9058192267090905,0.6068398414252466,15.2,0.03,1
56,(주)에스엠컬처앤콘텐츠,-28.56,-29.73,18.06,0.0,0.0,-30.43,0.0,-38.01,-12.54,0.0,4.2,0.0,0.41,22.15,105.51,87.89,72.24,87.89,147.61,-3.88,11.84,0.5134134634869457,1.0383471827515618,-0.62,0.6243717500580195,0.28175277314728703,-0.65,9.48,0
57,(주)에스지글로벌,-46.19,-81.79,3.78,0.0,0.0,3.46,9.72,1.05,0.92,90.28,7.2,3.34,0.26,0.63,27.23,157.65,310.5,87.44,96.73,8.77,48.59,0.21404967520050017,0.5659071401833108,18.93,0.710365731370964,0.23971112942463627,10.71,6.27,1
58,(주)에스지엔지,20.74,23.33,-10.5,0.0,0.0,63.0,24.38,16.28,14.39,75.62,7.17,509.6,0.23,4.57,11.97,52.35,460.01,51.55,105.99,-4.86,10.09,0.10687698506163303,0.5117141698061568,5.1,0.953943105700355,0.05337660797880918,2.61,8.34,0
59,(주)에스티큐브,44.34,-13.14,-1.23,0.0,0.0,-19.78,11.91,-19.42,-14.39,88.09,4.36,24.74,0.73,16.7,20.23,290.75,445.38,287.5,62.63,31.43,7.57,0.1682851150364879,0.27323788025022605,4.21,0.9791445014850734,0.47909154965808515,1.15,7.37,1
60,(주)에스폴리텍,28.92,4.52,39.18,0.0,0.0,5.32,16.33,15.04,5.42,83.67,3.69,17.81,1.02,4.0,193.5,85.95,356.59,75.09,152.26,-7.87,8.12,0.6592845301767638,0.728281542856929,1.7,0.8493022106988307,0.48124077563768025,1.24,9.19,1
61,(주)에이디칩스,0.01,-4.64,-11.27,101.03,0.0,1.73,26.18,2.95,2.42,73.82,7.99,13.89,1.4,76.27,21.09,517.67,295.87,440.15,44.93,50.74,74.6,0.1741471520047726,0.12440075939089153,34.01,0.6976258898621457,0.6289135870929253,4.23,7.07,1
62,(주)에이엔피,5.02,25.88,69.15,0.0,346.61,-1.05,6.44,-1.87,-1.18,93.56,8.56,6.65,1.12,3.62,66.52,117.63,439.95,65.58,96.83,6.27,16.46,0.39947052927791327,0.36498193584269856,-3.38,0.8905704913637843,0.41847893193760066,-1.23,6.0,1
63,(주)에이치비테크놀러지,-45.2,-20.66,-39.15,0.0,0.0,3.02,29.23,6.23,1.76,70.77,4.0,30.11,0.58,1.98,201.95,74.25,107.28,72.76,157.74,-16.56,3.53,0.6688231782280217,0.8140775896534451,-5.15,0.9617373057465709,0.4776108308328422,-4.19,9.17,1
64,(주)엑사이엔씨,-0.27,11.65,3.31,0.0,0.0,2.51,10.99,6.68,2.26,89.01,4.7,11.82,0.9,2.3,114.15,89.59,287.47,71.45,117.8,-5.23,0.45,0.533043432675215,0.5912908622853339,-4.45,0.9420889562302538,0.4499114507492746,-2.63,6.4,0
65,(주)엔에스엔,147.58,112.77,76.6,0.0,0.0,41.09,8.61,10.4,10.01,91.39,7.13,10.18,0.24,49.04,2.35,4299.56,133.09,4127.27,16.93,81.52,1165.27,0.022951045914314964,0.13421553551136894,-290.52,0.8457351227552666,0.8345662039862299,-38.99,7.05,0
66,(주)엔피케이,-3.9,5.28,21.36,0.0,0.0,0.72,5.9,2.09,1.08,94.1,9.01,14.69,1.49,3.42,87.99,103.6,385.48,73.65,126.61,1.13,6.56,0.46805627202981115,0.30779907671115747,11.76,0.6733788123413165,0.3265129958853758,3.62,4.28,1
67,(주)예림당,243.86,578.68,994.46,0.0,0.0,17.17,65.13,31.66,22.73,34.87,12.1,28.35,1.32,4.44,56.15,115.65,375.28,90.21,113.45,3.7,15.94,0.35957113604518254,0.42075731145865103,12.77,0.6575168565772551,0.2734345017922903,5.37,10.82,1
68,(주)옵트론텍,102.62,197.84,238.85,0.0,0.0,6.58,22.71,11.56,4.69,77.29,5.91,17.27,0.71,1.65,146.34,71.77,692.89,61.27,156.71,-14.31,0.13,0.5940601418687552,1.1157569942917331,5.72,0.8533722437284508,0.363862006192075,6.38,8.85,1
69,(주)와이오엠,84.66,1429.13,9.72,0.0,0.0,-79.52,3.16,-46.4,-25.94,96.84,7.85,93.63,0.33,20.7,31.93,201.85,163.45,199.34,74.87,21.82,154.77,0.24199999087329616,0.9624262942601135,-203.16,0.8854450353203865,0.4325206837051392,-195.53,12.4,0
70,(주)우리기술,-10.92,-70.6,13.0,0.0,0.0,-33.82,28.86,-24.57,-8.19,71.14,3.25,9.11,0.24,0.39,152.87,24.48,129.3,23.87,221.07,-38.8,0.85,0.6045476870823243,2.353387823486934,-3.71,0.84990387660877,0.12577530393106529,-8.72,9.19,0
71,(주)우진플라임,2.26,10.56,24.63,0.0,0.0,1.48,18.38,1.89,0.91,81.62,3.47,4.48,0.62,1.14,122.93,104.76,1022.33,72.27,143.08,1.63,6.81,0.5514309842593916,0.9056031006449752,4.91,0.620041945084747,0.35818355309218297,4.45,4.91,1
72,(주)웅진,20.89,309.58,208.44,0.0,0.0,1.87,27.87,0.75,0.36,72.13,8.2,4111.88,0.19,100.79,118.49,59.89,2588.73,59.84,198.84,-6.02,13.49,0.5423172822166812,3.1259639765652474,-1.8,0.27692637976525,0.08995002862146892,-5.64,7.42,1
73,(주)웹젠,1.06,16.27,-2.38,0.0,0.0,1.14,55.39,0.27,0.24,44.61,4.27,0.0,0.21,5.95,9.99,1242.04,1853.51,1242.04,36.03,61.82,897.74,0.09082539240394591,0.4320331966684205,21.34,0.5960331415174766,0.6723796347026418,9.22,0.0,0
74,(주)유니켐,-37.02,-7.4,13.78,0.0,0.0,-78.75,11.69,-249.4,-114.41,88.31,10.96,5.82,1.45,10.38,669.97,80.73,16.25,44.95,247.54,-16.2,7.72,0.8701252646191514,0.46286939513756575,0.88,0.9659510731197783,0.6785054986620294,0.41,6.15,0
75,(주)유니테스트,-11.76,-18.72,108.34,0.0,0.0,-19.96,37.38,-26.88,-9.53,62.62,8.02,1.97,0.48,0.94,188.65,80.08,298.88,34.78,191.35,-8.39,3.77,0.6535574581812406,1.282744194917786,-7.93,0.644107539115636,0.3370909691929968,-10.17,9.62,0
76,(주)유씨아이,-7.46,13.41,-15.69,0.0,0.0,-12.14,25.35,-12.73,-5.12,74.65,12.79,11.78,0.42,1.22,156.33,29.83,530.59,22.76,218.3,-34.91,3.2,0.6098839370756137,1.3902006571167418,6.05,0.8157302363224386,0.14838671766983133,8.41,6.58,0
77,(주)유아이디,39.99,-11.52,21.9,14.81,0.0,19.79,5.97,17.56,10.01,94.03,6.86,14.68,0.51,1.25,90.25,50.92,911.42,42.51,161.37,-14.63,8.01,0.47437002003319323,1.0938905460046557,4.27,0.6284740639878277,0.15180238219611358,4.67,5.66,0
78,(주)유진로봇,-1.12,9.55,-2.46,0.0,0.0,-36.49,31.26,-31.08,-17.4,68.74,4.39,5.0,0.48,0.86,90.4,89.73,175.89,60.76,132.56,-3.48,9.57,0.47479391329992526,0.9904857096216116,-21.21,0.7131032400257792,0.3037888501700929,-21.0,8.83,0
79,(주)율호,21.65,63.05,29.34,0.0,0.0,-28.21,57.36,-10.43,-7.47,42.64,3.65,0.0,0.26,3.93,44.14,571.76,390.99,571.76,26.76,67.19,102.3,0.30624405630419876,1.2701055141345954,12.75,0.46508732596499686,0.8143524045186088,16.19,6.69,1
80,(주)이랜텍,-0.27,-5.28,24.9,279.09,129.73,2.55,6.32,8.3,4.42,93.68,7.8,11.2,1.73,9.92,75.86,129.47,1206.34,94.96,83.03,12.01,6.65,0.43136438108157976,0.24860605154181287,20.49,0.9451397718821993,0.5278471898673474,5.09,5.69,1
81,(주)이수앱지스,174.49,485.27,-10.5,0.0,0.0,-204.39,37.6,-33.55,-22.47,62.4,3.88,1.73,0.11,2.49,30.66,910.92,635.29,851.39,38.69,62.66,320.61,0.23468111469471245,3.1291955081275877,-39.2,0.32925203743417447,0.7038622471358079,-122.68,5.27,0
82,(주)이엔코퍼레이션,-10.12,34.84,66.13,0.0,1345.94,-13.24,8.12,-23.28,-14.22,91.88,10.37,21.92,1.07,4.7,46.58,97.03,70.37,80.6,104.9,-0.87,9.33,0.31778065983092174,0.2800456370184957,-4.64,0.9222196051303205,0.2843727394524357,-1.3,9.03,1
83,(주)이엔플러스,-17.74,-18.5,32.65,0.0,0.0,-25.16,-3.1,-64.5,-23.08,103.1,17.73,6.78,0.92,3.9,116.65,114.02,46.69,94.19,85.08,7.47,2.72,0.5384207014961606,0.529691261659377,-31.49,0.9891617861372175,0.6072794486621312,-16.68,6.68,0
84,(주)이월드,84.86,-16.73,-31.08,0.0,0.0,-55.19,22.03,-17.78,-6.83,77.97,27.86,67.43,0.12,0.13,115.75,4.15,236.25,3.82,212.0,-40.09,0.82,0.5364912132954964,5.6234922626686155,-1.04,0.7795526606060313,0.017371349881473843,-5.84,15.95,0
85,(주)이지,4.39,9.73,-44.81,638.57,290.17,11.05,29.32,4.49,3.58,70.68,8.14,2.02,0.32,0.76,25.77,1123.94,644.96,598.5,61.14,46.82,118.17,0.204910148831723,0.6466563953417802,-1.36,0.223125992767447,0.5138748213485616,-0.88,5.21,1
86,(주)인성정보,-19.79,-31.5,-7.88,0.0,0.0,1.23,6.49,2.31,1.2,93.51,4.31,9.19,0.97,11.79,96.31,89.55,316.39,66.97,116.16,-4.77,2.43,0.4906024425341756,0.44810561137975,-28.09,0.9293692805366578,0.40828838007926527,-12.59,9.13,0
87,(주)인스코비,53.69,175.62,0.82,0.0,0.0,-168.46,16.99,-35.29,-29.73,83.01,3.74,7.27,0.18,0.95,13.97,668.76,269.86,646.59,33.48,60.06,2.92,0.12254052811449324,0.8414044890944904,-146.51,0.8617993008188161,0.7062445490431095,-123.27,5.3,0
88,(주)인터플렉스,11.71,14.04,10.09,2691.75,717.65,8.0,8.68,19.91,11.2,91.32,5.54,11.87,1.4,6.79,70.36,160.46,2010.79,131.43,63.24,23.69,4.69,0.41301561354002864,0.31135929459475564,10.5,0.9488292951298455,0.6287958491533022,3.27,7.33,1
