,구분,총자본증가율2002,유동자산증가율2002,매출액증가율2002,순이익증가율2002,영업이익증가율2002,매출액순이익률2002,매출액총이익률2002,자기자본순이익률2002,총자본순이익률2002,매출원가 대 매출액비율2002,매출채권회전률2002,재고자산회전률2002,총자본회전률2002,유형자산회전율2002,부채비율2002,유동비율2002,자기자본배율2002,당좌비율2002,비유동비율2002,순운전자본비율2002,현금비율2002,부채/자산2002,부채/매출액2002,부채/현금흐름2002,유동부채/부채2002,유동자산/자산2002,매출/현금흐름2002,차입금평균이자율2002,정상기업여부
29,(주)대농,-13.56,-11.91,-26.33,0.0,0.0,-17.37,5.28,0.0,-11.52,94.72,4.53,2.71,0.66,1.57,0.0,52.17,0.0,26.18,0.0,-47.52,3.18,2.248990071422284,3.1450520112547142,-3.43,0.4417331332682709,0.5182532422688984,-10.79,7.88,0
30,(주)대동,-5.78,-6.47,20.27,0.0,303.54,-3.8,12.68,0.0,-3.21,87.32,7.32,3.46,0.84,3.22,0.0,73.43,0.0,48.97,0.0,-21.02,26.74,1.71137301554207,1.9697461618609262,13.11,0.462197121377399,0.5808092286004654,25.83,12.37,0
31,(주)대동주택,-26.84,-35.3,-36.47,0.0,0.0,-16.44,15.72,0.0,-9.25,84.28,12.68,1.76,0.56,2.78,0.0,79.85,0.0,27.73,0.0,-14.55,7.56,1.7278467753012645,2.5936430564984887,13.89,0.4181192849250145,0.5768964810372212,36.04,11.15,0
33,(주)대흥정공,-19.83,-37.68,-10.12,0.0,0.0,-33.4,-10.59,0.0,-29.44,110.59,6.18,6.2,0.88,1.38,0.0,62.99,0.0,37.11,0.0,-16.48,2.81,1.6919288586119685,1.7084170740986613,1.42,0.2632610945960293,0.2805812166214305,2.43,10.07,0
34,(주)동방생활산업,-9.62,-43.71,-8.96,0.0,71.71,-1.22,10.0,0.0,-1.48,90.0,13.99,15.52,1.21,1.9,0.0,39.34,0.0,23.42,0.0,-31.08,0.71,1.1277044926282611,0.8825095323023106,-2.19,0.4543705307778056,0.20158801597740597,-1.93,9.31,0
35,(주)동성종합건설,-22.29,-26.97,-41.42,0.0,0.0,-377.21,23.45,0.0,-36.77,76.55,0.36,0.44,0.1,1.39,0.0,39.66,0.0,27.21,0.0,-91.53,0.16,2.8737187833801103,25.78402607626166,2.33,0.5278761367020496,0.6016568959233753,60.08,19.26,0
36,(주)동영콜드프라자,-5.53,32.97,36.71,0.0,302.03,13.39,55.81,16.57,2.18,44.19,3.49,0.0,0.16,0.19,628.26,118.01,126.12,118.01,656.94,1.49,16.78,0.8626872363285693,5.141429898972963,5.77,0.09619837869696347,0.09793401509461,29.68,4.74,0
37,(주)마주코통상,-8.47,-58.88,-45.8,0.0,0.0,-1.34,7.12,0.0,-0.62,92.88,8.21,20.57,0.46,3.57,0.0,163.52,0.0,142.46,0.0,5.5,2.75,1.1763571251997935,2.4239833353251115,-1.98,0.07356703774958964,0.14151208351265832,-4.79,0.48,0
38,(주)미라보건설,-70.92,-73.88,710.78,0.0,0.0,15.77,23.98,0.0,30.82,76.02,11.11,2.72,1.95,36.55,0.0,51.18,0.0,31.32,0.0,-80.87,0.32,1.9787630617195562,0.456121485928241,55.3,0.8371260247585276,0.8477549411750098,25.22,18.88,0
39,(주)보성인터내셔날,-78.15,-91.09,-82.85,0.0,0.0,-767.57,-120.32,0.0,-119.3,220.32,0.34,1.28,0.16,5.88,0.0,14.6,0.0,14.6,0.0,-181.67,9.7,12.486672272314056,28.80763753338099,0.48,0.17036248390881664,0.31051640855938206,13.84,11.84,0
40,(주)부영건설,56.42,61.33,166.04,262.96,287.78,8.51,14.79,89.66,19.15,85.21,0.0,3.61,2.25,2860.13,294.32,140.14,752.68,79.53,7.17,28.12,5.48,0.7464000829386174,0.4045250397869246,16.47,0.9386534305909301,0.9818103442205318,6.66,11.37,1
41,(주)부흥산업사,-0.75,10.32,3.92,-8.8,-52.03,2.36,25.48,0.0,3.32,74.52,6.44,12.62,1.41,2.6,0.0,64.57,0.0,49.7,0.0,-25.58,7.28,1.2968499170795953,0.9180670925028932,8.1,0.5566687134074828,0.4661052666337796,7.43,4.87,0
42,(주)뻬띠앙뜨,-6.03,-17.58,-7.26,70.36,30.35,2.24,36.53,34.32,1.71,63.47,2.67,5.58,0.76,1.48,2070.84,51.79,683.58,35.24,1229.15,-40.38,3.21,0.9539349246803447,1.208974989326551,1.97,0.8780649627245742,0.4337897303263874,2.38,2.61,0
43,(주)산호종합건설,-1.79,-80.73,1140.51,0.0,5903.64,43.95,61.68,178.09,21.97,38.32,0.0,0.99,0.5,1.28,324.82,33.27,92.27,29.46,342.74,-38.75,28.38,0.7646066610635878,1.5153735262528127,80.78,0.7594215179145704,0.1932076593248213,122.41,2.32,1
44,(주)삼명금속,-2.57,-3.1,-13.63,-88.78,-66.14,1.65,21.78,0.0,2.05,78.22,5.78,15.66,1.24,1.91,0.0,40.29,0.0,29.76,0.0,-51.4,2.27,1.2140008950476178,0.9682543690579389,7.94,0.7091182031451149,0.3468364520484141,7.69,5.49,0
45,(주)서광,-42.41,-49.44,-19.26,0.0,0.0,318.46,26.25,0.0,175.93,73.75,2.12,6.78,0.55,1.55,0.0,87.54,0.0,70.32,0.0,-7.91,17.97,1.6294557499113396,2.155815136833256,0.51,0.38986745975047066,0.556122753872423,1.1,20.7,1
46,(주)서륭,-28.76,-63.97,-3.71,0.0,0.0,-88.95,7.99,0.0,-69.5,92.01,13.38,4.02,0.78,1.08,0.0,218.44,0.0,97.65,0.0,9.23,5.54,2.973534771199316,3.166956994514353,-3.96,0.02620612425062045,0.1702219172833511,-12.53,20.52,1
47,(주)성림스포렉스,0.0,0.0,0.0,0.0,0.0,21.81,42.19,0.0,12.11,57.81,0.0,0.0,0.56,0.57,0.0,2.43,0.0,2.43,0.0,-79.53,0.16,1.222182790518208,4.403849649615145,0.67,0.666918852085282,0.01984144868817457,2.93,3.05,0
48,(주)성우이컴,-61.96,81.34,-80.07,0.0,0.0,-243.85,-10.11,0.0,-78.86,110.11,5.8,8.44,0.32,0.68,393.28,110.87,9.13,110.87,69.72,8.42,1.99,0.7972749729403714,1.358711784606602,-53.76,0.97138226422821,0.8586516707390016,-73.04,14.19,1
49,(주)세림엘.엔.디,-11.18,-13.28,392.89,2307.56,2920.96,9.11,11.78,0.0,3.94,88.22,196.59,0.6,0.43,10.12,4750.17,102.22,292.97,24.75,290.53,2.04,1.18,0.9793821765453767,2.1283271814515654,-11.42,0.9390465498568382,0.9400980777674325,-24.31,0.57,1
50,(주)세모,-23.62,-27.09,-0.19,0.0,15.26,2.68,32.97,0.0,2.92,67.03,13.89,5.04,1.09,1.96,0.0,31.97,0.0,12.52,0.0,-71.3,0.39,2.681581941084475,2.1312828500066052,8.44,0.3908126790980498,0.3350045441790749,17.99,13.11,0
51,(주)세중아이앤디,-3.14,-4.45,-6.2,0.0,0.0,13.23,41.35,0.0,12.88,58.65,5.0,2.7,0.97,2.64,0.0,149.37,0.0,53.74,0.0,18.71,2.32,1.1080166670565037,1.1197311664654823,6.53,0.34209332840613965,0.5661895400974457,7.31,2.96,1
52,(주)세진푸드시스템,82.95,100.05,193.01,0.0,0.0,2.64,18.24,0.0,2.03,81.76,104.62,0.98,0.77,7.7,0.0,171.9,0.0,9.71,0.0,36.67,2.99,1.0358925661160876,1.7454996286294127,-23.65,0.49238448244181815,0.8767654427515711,-41.29,2.14,0
53,(주)센트로,-2.23,-30.11,11.93,88.65,58.65,7.27,40.29,59.69,3.55,59.71,40.3,266.43,0.49,0.52,1180.58,14.37,612.41,13.74,1219.61,-28.37,4.84,0.9219102355029843,1.8675052887434358,8.78,0.3594092932753299,0.0476091198001204,16.39,3.72,0
54,(주)송촌,-20.76,-34.55,-7.49,0.0,-57.46,4.86,19.8,0.0,6.65,80.2,6.34,17.71,1.37,3.42,0.0,16.6,0.0,14.75,0.0,-185.77,0.66,2.634050096308911,1.7008134362185285,1.17,0.8456698708886558,0.3698522248039777,1.99,9.7,0
55,(주)수산정밀,-15.96,-21.62,79.78,0.0,0.0,-39.79,2.14,0.0,-42.39,97.86,3.12,4.32,1.07,3.1,0.0,116.96,0.0,76.19,0.0,9.07,13.54,3.1783691822817324,2.72473304789719,2.19,0.16828451850323228,0.6255807387691195,5.96,14.32,0
56,(주)시티관광호텔,-4.28,-38.47,-12.4,0.0,0.0,-94.85,-12.74,0.0,-12.29,112.74,39.51,539.77,0.13,0.13,0.0,0.84,0.0,0.82,0.0,-178.58,0.02,1.8008428573971087,13.590566464555065,-5.38,1.0,0.015043665033970019,-73.15,10.76,0
57,(주)신혼프라자,-2.06,-10.56,-18.73,-44.65,-26.04,20.71,0.0,39.98,1.84,0.0,0.0,0.0,0.09,0.12,1739.26,7.29,179.42,7.29,1714.72,-86.11,4.97,0.9456303630356369,10.538934013295282,3.89,0.9821611252035848,0.06771098121209593,40.96,2.75,0
58,(주)쓰리더블류투어,-29.56,-80.36,-41.9,0.0,0.0,-18.36,11.28,0.0,-81.78,88.72,2322.72,0.0,4.45,44.38,0.0,1.36,0.0,1.36,0.0,-700.06,0.12,7.3227253589510415,1.3588237392749614,-7.11,0.9692196755759589,0.09676731113849478,-9.67,4.61,0
59,(주)씨앤앰경기케이블티브이,66.67,39.42,46.95,0.0,0.0,-64.67,8.49,0.0,-17.87,91.51,7.88,21.01,0.28,0.62,0.0,8.08,0.0,6.5,0.0,-65.28,1.0,1.1086080232294133,5.015101542337637,-2.79,0.6405594525277669,0.05735176133839904,-14.0,6.14,0
60,(주)아리수인터넷,-44.49,-65.72,-30.22,0.0,0.0,108.38,30.4,2157.37,49.92,69.6,4.48,19.08,0.46,3.6,161.49,43.59,32.02,37.51,200.74,-30.07,1.45,0.6175719558454705,0.957140940425486,-34.81,0.8630613263919584,0.23231743034742403,-33.32,0.48,1
61,(주)아성,-12.19,17.11,18.03,0.0,0.0,0.68,23.2,0.0,1.14,76.8,9.3,9.63,1.68,3.32,0.0,112.55,0.0,68.82,0.0,5.18,1.42,1.4730846377600433,0.8188420547990121,5.87,0.2803864519501818,0.464872684954546,4.8,18.0,0
62,(주)에스켐텍,6.1,24.82,3.6,0.0,0.0,-4.19,7.87,0.0,-4.19,92.13,6.43,5.53,1.0,2.83,0.0,44.0,0.0,24.98,0.0,-50.45,1.27,1.1348480480428407,1.1675195296684127,-6.82,0.7937188521461884,0.39629477395381807,-7.96,4.37,0
63,(주)에이치에이코리아,15.52,29.38,7.1,0.0,26.71,5.23,24.32,1141.43,5.7,75.68,3.17,13.3,1.09,2.65,3098.15,95.39,32.58,83.31,1231.85,-2.97,25.72,0.9687319925204709,0.9520966079046272,12.34,0.6653223068303212,0.6148249201855714,11.75,11.16,1
64,가야산업주식회사,-4.83,-91.86,-47.0,0.0,0.0,2.4,96.08,10.98,0.24,3.92,52.36,0.0,0.1,0.1,4217.0,1.19,11.07,1.19,4305.95,-21.19,0.31,0.9768357766569478,9.718334872487036,4.52,0.21951292363028677,0.00256055464280115,43.93,1.75,0
65,구본그래픽스주식회사,-2.2,5.69,-75.5,0.0,0.0,-52.14,9.85,0.0,-12.08,90.15,2.28,5.04,0.23,0.53,0.0,53.29,0.0,49.64,0.0,-49.54,0.14,1.2232751951614038,5.219464874824574,-8.52,0.8669835733211806,0.5651804496102489,-44.48,10.28,0
66,금성직물공업주식회사,-39.64,-77.66,-30.01,0.0,-67.22,-27.31,18.09,0.0,-3.94,81.91,7.94,7.73,0.14,0.15,0.0,2.2,0.0,2.2,0.0,-87.8,0.0,1.0399070029258146,5.427160611295628,3.17,0.86326249517411,0.019721806416129622,17.2,2.8,0
67,나노광학주식회사,31.2,374.62,104.79,0.0,0.0,26.69,35.54,135.02,15.6,64.46,14.39,10.82,0.58,0.95,486.31,65.06,53.54,55.4,314.56,-24.9,27.3,0.8294411633153307,1.6099859186280583,1.99,0.8589536184687565,0.46349442916697914,3.21,8.92,1
68,남유산업주식회사,-38.76,-48.83,3.93,0.0,0.0,-773.08,42.5,0.0,-19.98,57.5,5.17,210.57,0.03,0.09,0.0,27.44,0.0,27.43,0.0,-167.02,0.14,2.3027917725178138,67.68355771184973,-4.69,0.9994952264396442,0.631455194125335,-317.34,9.44,0
69,넥센알미늄(주),2.72,21.06,-3.23,-68.07,1.81,0.9,14.65,0.0,0.95,85.35,6.55,9.5,1.05,1.53,0.0,25.46,0.0,18.18,0.0,-97.26,3.61,1.510436284211478,1.4545151997809493,2.1,0.8638940534487153,0.33222166357879485,3.05,5.78,0
70,넥스트디앤드에스주식회사,-64.04,-86.98,-47.85,0.0,0.0,-9.54,27.24,0.0,-9.64,72.76,5.91,0.0,1.01,5.17,0.0,8.22,0.0,8.22,0.0,-200.37,0.34,2.1831458025960733,1.1423346974100106,-68.0,1.0,0.17949073228864806,-77.67,10.14,1
72,대경염직(주),0.0,0.0,0.0,0.0,0.0,14.83,34.48,0.0,21.45,65.52,9.36,29.26,1.45,1.84,0.0,35.49,0.0,27.29,0.0,-38.92,0.14,1.2794846196075653,1.7691716973775118,4.81,0.4714794543747683,0.2140961842695568,8.51,25.06,0
74,대방건설주식회사,48.07,795.17,1214.71,86.98,379.11,8.53,25.72,60.72,5.92,74.28,7.45,6.15,0.69,1.19,775.95,129.1,151.32,88.17,359.63,13.29,15.88,0.8858382096638401,1.5235157813996476,-28.25,0.5154111644670964,0.5894416615990623,-43.04,0.07,1
76,대성쎌틱에너시스(주),-25.97,-30.29,-0.19,0.0,0.0,-12.35,22.9,0.0,-16.39,77.1,2.69,8.67,1.33,4.57,0.0,64.77,0.0,50.19,0.0,-36.03,0.35,1.068832640145315,0.6853668214696209,3.01,0.9570575105525639,0.6625874227391193,2.06,9.17,1
77,대성청정에너지(주),34.01,50.93,20.86,0.0,-26.16,-1.47,22.17,-33.49,-0.56,77.83,5.41,12.64,0.39,0.48,8064.61,30.17,10.38,26.0,6562.12,-45.44,0.33,0.9877520155721149,2.9368703502223568,-2.61,0.6587084929944821,0.19627288288792377,-7.67,3.79,0
79,대일광업주식회사,-4.79,-3.58,-11.16,0.0,-94.86,-71.34,60.35,0.0,-34.84,39.65,7.31,2.11,0.49,0.82,0.0,34.74,0.0,12.69,0.0,-69.62,1.8,1.328463853848656,2.653244855834475,0.9,0.802968072799714,0.3705369399655616,2.39,6.74,0
80,대한건설(주),88.74,70.46,122.31,351.52,0.0,190.69,17.31,84.9,14.53,82.69,9.64,4.48,0.08,0.12,458.28,24.59,925.15,19.66,524.11,-18.77,0.4,0.8208797456217464,14.081968403559053,-26.02,0.30325635930226236,0.06120599623987529,-366.43,5.55,1
81,대한송유관공사,1.46,30.23,22.9,0.0,63.02,18.69,49.26,9.65,2.26,50.74,11.85,38.83,0.12,0.13,309.54,22.13,92.82,20.19,395.7,-11.9,11.89,0.7558245300783308,6.2845157678151,4.23,0.20212296733491608,0.03380853875613048,26.61,6.98,1
82,대홍방직(주),-5.27,-7.53,-5.16,0.0,0.0,0.61,6.93,0.0,0.65,93.07,7.95,20.63,1.07,1.4,14873.45,24.4,5.56,17.2,12116.45,-59.12,0.17,0.9933215103461552,0.9069068535323115,3.93,0.7872521221098404,0.19080381011343675,3.57,4.52,0
83,대화흥산(주),-2.55,52.97,15.59,0.0,-42.1,-2.36,49.7,-43.95,-0.33,50.3,3.89,0.0,0.14,0.14,16975.42,35.5,4.83,35.5,16318.09,-8.06,0.91,0.9941436302111544,7.1182496294520075,-5.25,0.12567450742763597,0.04435224652781508,-37.36,6.91,0
84,도레미농산주식회사,10.27,66.79,-51.55,0.0,259.78,30.91,58.15,0.0,10.95,41.85,2.56,13.16,0.35,0.52,0.0,95.6,0.0,95.6,0.0,-1.61,0.02,1.3467137489939334,3.986634562394079,3.62,0.27213443203794374,0.3503622476085041,14.45,7.51,0
85,동건해운주식회사,-30.48,-54.15,5.54,0.0,-54.09,13.45,12.65,674.49,7.61,87.35,11.65,67.17,0.57,0.69,2065.83,77.65,128.79,71.39,1890.11,-3.66,5.08,0.9538282983458959,1.3837280093580984,14.12,0.171880070501131,0.12730610426352437,19.54,7.25,0
86,동남갈포공업주식회사,-51.81,-65.99,-19.49,0.0,0.0,-131.41,20.97,0.0,-73.08,79.03,2.62,1.64,0.56,2.22,0.0,10.27,0.0,6.75,0.0,-449.26,0.0,5.011719533158039,5.861511606165843,-4.59,0.999039853479999,0.5143561529383615,-26.89,0.75,0
87,동부팜가야(주),-11.77,-17.37,4.6,0.0,-14.86,-8.87,30.88,0.0,-11.98,69.12,8.36,30.1,1.35,6.73,0.0,33.79,0.0,29.9,0.0,-75.42,0.28,1.158980019882252,0.8048421651535831,-4.13,0.9829414201270316,0.38498692058398043,-3.32,13.73,0
88,동신섬유주식회사,-10.44,-18.69,6.18,103.47,-43.86,2.68,22.79,0.0,2.36,77.21,12.59,6.55,0.88,1.16,0.0,52.1,0.0,23.83,0.0,-19.75,2.58,1.0626299912994537,1.137303931218801,20.48,0.38805640742574116,0.21483122000584645,23.29,9.81,0
89,동양수산주식회사,18.58,-1.71,18.18,0.0,0.0,5.18,7.08,0.0,10.23,92.92,1258.64,6.67,1.97,3.92,3927.15,54.05,137.42,18.74,2299.8,-36.46,1.19,0.9751685629039704,0.5360646777932251,8.14,0.8137486114486733,0.4289268784169133,4.37,5.21,1
90,동양제지공업주식회사,-7.4,-3.76,15.37,0.0,0.0,-15.69,1.13,-83.37,-9.5,98.87,3.66,3.42,0.61,0.97,1346.55,68.4,12.07,34.23,937.62,-16.25,0.31,0.9308699354133885,1.4777839594546691,1.82,0.5525692058019098,0.35182056009942064,2.69,4.29,0
91,동일산업주식회사,11.71,-4.21,-4.82,30.54,-27.75,5.74,16.25,51.98,7.95,83.75,10.69,10.66,1.38,2.45,447.82,69.38,271.08,49.14,331.22,-17.45,11.59,0.8174594070729913,0.6231894644761695,22.62,0.6971273788949515,0.3953915477422786,14.09,5.42,1
92,동일제강(주),-5.91,-3.11,-5.01,0.0,0.0,-20.71,8.31,0.0,-10.01,91.69,3.73,6.88,0.48,0.81,0.0,460.61,0.0,390.4,0.0,31.65,34.72,1.13453735874139,2.27620104172876,2.81,0.07736001668769024,0.40426929933879163,6.38,13.33,0
94,매일산업주식회사,-2.41,28.55,111.75,0.0,0.0,0.93,5.6,22.7,2.53,94.4,21.53,9.93,2.72,10.13,637.81,103.07,238.3,47.51,264.61,1.91,2.91,0.8644638437140427,0.3137617777444917,-6.52,0.7198052609026054,0.641357833060611,-2.04,8.77,1
