,구분,총자본증가율2009,유동자산증가율2009,매출액증가율2009,순이익증가율2009,영업이익증가율2009,매출액순이익률2009,매출액총이익률2009,자기자본순이익률2009,총자본순이익률2009,매출원가 대 매출액비율2009,매출채권회전률2009,재고자산회전률2009,총자본회전률2009,유형자산회전율2009,부채비율2009,유동비율2009,자기자본배율2009,당좌비율2009,비유동비율2009,순운전자본비율2009,현금비율2009,부채/자산2009,부채/매출액2009,부채/현금흐름2009,유동부채/부채2009,유동자산/자산2009,매출/현금흐름2009,차입금평균이자율2009,정상기업여부
1588,주식회사알찬마루,-1.67,7.56,48.58,0.0,0.0,-3.18,-3.2,-2.54,-0.25,103.2,0.0,0.0,0.08,0.0,939.64,96.19,93.55,96.19,1011.21,-0.11,0.08,0.9038125413432868,11.609410299787452,2.46,0.03145022888198913,0.02734121694771825,28.59,0.0,0
1589,주식회사앤소언,-99.63,-99.63,-47.01,0.0,0.0,-35.62,48.09,0.0,-88.83,51.91,4.87,7.22,2.49,28.75,0.0,0.2,-1709.45,0.2,0.0,-45114.54,0.01,452.0662304079371,1.3345693568575079,4.47,1.0,0.920840149875983,5.96,8.22,0
1592,주식회사양보,-54.72,-35.06,-72.85,0.0,0.0,-29.05,-18.9,0.0,-20.99,118.9,8.4,2.32,0.72,3.02,0.0,154.44,-3886.74,32.52,0.0,20.42,0.07,2.291282366425286,1.9767946105476375,6.51,0.16370871231628983,0.5793039062305867,12.88,7.0,1
1593,주식회사어메이징,-27.68,-27.68,0.0,0.0,0.0,4.82,15.92,37.83,1.88,84.08,0.0,0.39,0.39,0.0,1319.64,666.77,185.14,0.25,0.0,85.0,0.0,0.9295597644604507,1.9984217140087708,19.36,0.16134265171534198,1.0,38.7,2.13,0
1594,주식회사어번플랜,-62.8,-62.32,380.5,0.0,772.14,12.94,20.65,0.0,18.94,79.35,28.3,1.98,1.46,135.92,822.11,155.44,1893.2,73.58,2.07,35.58,2.14,0.8915533257251119,0.33035465514437573,79.28,0.7199883013812954,0.9977552061736155,26.19,7.48,1
1595,주식회사어시스트코리아,-7.74,-36.44,-13.67,0.0,0.0,-1.65,11.29,0.0,-2.22,88.71,8.84,0.0,1.35,2.49,0.0,52.43,0.0,52.43,0.0,-14.68,3.9,1.0159099190287828,0.7237035034677889,-1.82,0.30367217468470303,0.16173433077251817,-1.32,5.54,1
1598,주식회사에버스틸,-15.64,-23.54,-50.01,0.0,-97.04,2.62,5.08,29.29,5.93,94.92,8.39,4.79,2.26,14.88,246.88,105.31,1880.92,48.04,86.9,3.78,3.04,0.7117194599332588,0.2883380084323468,-22.42,1.0,0.7494950265924307,-6.46,4.64,1
1599,주식회사에스더블유수원웨딩의전당,-2.54,-16.1,-1.81,36.4,2.68,21.99,0.0,298.61,2.47,0.0,0.0,0.0,0.11,0.11,4685.56,2.26,65.07,2.26,4700.31,-76.98,1.46,0.9791038253472052,8.601097894707145,4.96,0.8044563021021452,0.0178142016564663,42.7,6.18,0
1600,주식회사에스디어드바이저,29.31,29.35,171.64,0.0,0.0,27.87,40.83,0.0,21.02,59.17,56.53,2.26,0.75,5957.05,0.0,22722.13,-1376.52,14782.16,0.0,99.5,6863.86,1.2003473957859112,1.7951634066646138,-13.62,0.0036643305276120746,0.9994259445154337,-24.45,5.21,0
1601,주식회사에스엔비주택,4.18,3.54,247.53,0.0,0.0,11.98,18.11,0.0,11.55,81.89,5.41,1.51,0.96,935.68,0.0,88.34,-2052.46,37.22,0.0,-13.1,0.67,1.1232587358846755,1.188857318982203,13.86,0.9996865042699024,0.9919497772145599,16.48,6.03,1
