,구분,총자본증가율2002,유동자산증가율2002,매출액증가율2002,순이익증가율2002,영업이익증가율2002,매출액순이익률2002,매출액총이익률2002,자기자본순이익률2002,총자본순이익률2002,매출원가 대 매출액비율2002,매출채권회전률2002,재고자산회전률2002,총자본회전률2002,유형자산회전율2002,부채비율2002,유동비율2002,자기자본배율2002,당좌비율2002,비유동비율2002,순운전자본비율2002,현금비율2002,부채/자산2002,부채/매출액2002,부채/현금흐름2002,유동부채/부채2002,유동자산/자산2002,매출/현금흐름2002,차입금평균이자율2002,정상기업여부
256,DL모터스(주),-14.78,-4.51,-1.98,0.0,186.18,-1.44,19.22,-3.31,-1.4,80.78,6.18,10.61,0.98,1.53,121.41,91.61,140.66,62.32,152.25,-2.86,6.03,0.5483450023809657,0.5175038601778158,15.9,0.6217826166197439,0.3123341075290266,8.23,10.31,1
257,KBS인터넷(주),-10.89,-1.67,35.19,0.0,0.0,-30.29,-5.02,-23.68,-14.91,105.02,6.66,14.55,0.49,4.5,69.79,2335.72,46.34,2171.49,36.09,75.37,1456.69,0.4110522495838267,0.7869363542848536,-44.38,0.08201507787543463,0.787429512060273,-34.92,8.4,0
258,NC울산(주),6.83,35.61,-4.87,389.6,37.5,2.89,32.96,3.88,1.64,67.04,5.36,61.72,0.57,1.25,139.53,93.75,406.8,90.55,114.37,-3.49,1.22,0.5825087433998107,1.0588375963234653,22.65,0.9568653422670684,0.5225280726127846,23.98,8.46,0
259,S&T전장주식회사,-2.36,-10.28,11.81,0.0,0.0,-5.0,-3.23,-127.43,-13.29,103.23,23.61,12.24,2.66,4.18,2511.34,42.0,279.51,14.21,1717.02,-47.3,0.12,0.9617054901333513,0.35730919097279407,9.04,0.8479595438244961,0.3424726065331933,3.23,8.39,0
260,SMEC(주),9.23,23.77,1.47,0.0,0.0,0.28,13.46,1.47,0.25,86.54,4.5,2.93,0.92,3.68,525.54,77.26,112.38,34.6,239.36,-18.17,0.54,0.8401387167932957,0.951365925945709,-1.94,0.951103806068625,0.6173606620642035,-1.84,9.54,0
261,가나안상사주식회사,-11.94,-71.73,-1.08,0.0,21.02,4.03,0.0,0.0,0.3,0.0,4.93,0.0,0.08,0.08,0.0,6.57,0.0,6.57,0.0,-68.25,1.11,1.17001004789249,14.602151779947917,-3.22,0.624347264783506,0.04800144707766967,-47.05,3.82,0
262,갑도물산주식회사,1.49,70.21,27.77,0.0,4.53,-11.51,32.87,0.0,-1.82,67.13,5.85,7.26,0.16,0.21,0.0,81.22,0.0,66.63,0.0,-5.56,0.36,1.0086315290215717,6.4320345254206766,1.46,0.29374461940215996,0.24063494039013084,9.38,6.23,1
263,강동수산주식회사,-10.87,-16.94,-5.32,0.0,0.0,-5.48,0.0,-5.66,-2.16,0.0,6.16,0.0,0.39,5.68,155.79,122.91,182.22,122.91,91.48,11.97,24.09,0.6090490584097342,1.456722748799358,-3.64,0.8581415231223759,0.642371840870723,-5.31,7.6,0
264,강원여객자동차주식회사,0.0,0.0,0.0,0.0,0.0,4.05,4.08,15.46,7.3,95.92,106.6,314.16,1.8,1.99,111.86,23.33,5861.47,21.68,194.72,-26.58,8.39,0.5279815658411116,0.5861883479949247,12.95,0.6567409604920531,0.08090586943978426,7.59,17.19,0
265,거림정공주식회사,21.91,32.88,54.1,-69.83,263.59,0.29,36.48,0.6,0.2,63.52,1.64,13.62,0.69,3.91,229.77,208.79,242.28,196.93,77.54,39.85,7.22,0.6967619169840189,1.1137659495067862,-27.62,0.525766497071613,0.7648715837003156,-30.76,11.48,0
