,구분,이자보상배율2015,영업이익2015,차입금의존도2015,총자본증가율2015,유동자산증가율2015,매출액증가율2015,순이익증가율2015,영업이익증가율2015,매출액순이익률2015,매출액총이익률2015,자기자본순이익률2015,총자본순이익률2015,매출원가 대 매출액비율2015,매출채권회전률2015,재고자산회전률2015,총자본회전률2015,유형자산회전율2015,부채비율2015,유동비율2015,자기자본배율2015,당좌비율2015,비유동비율2015,순운전자본비율2015,현금비율2015,부채2015,자산2015,매출액2015,부채/현금흐름2015,유동부채2015,유동자산2015,매출/현금흐름2015,차입금평균이자율2015,정상기업여부
1986,(주)카리스소프트,-1.6,-37389.0,17.56,-3.54,-54.02,81.61,0.0,0.0,-41.66,33.63,-3.36,-1.74,66.37,22.76,3.39,0.04,0.04,92.19,8.71,28.37,8.71,186.34,-31.91,1.52,1529420.0,3188374.0,135761.0,10.69,1114654.0,97114.0,120.39,3.97,0
1987,(주)캐이씨디엔엘,0.0,-2572.0,97.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.91,0.0,0.0,0.0,0.0,0.0,0.0,108.99,0.0,84.28,0.0,8.25,0.01,96258521.0,51782152.0,0.0,0.0,47510593.0,51782152.0,0.0,79.56,0
1988,(주)커핀그루나루,-1.92,-529028.0,64.29,-35.87,-32.77,-39.19,0.0,0.0,-7.32,53.47,0.0,-14.81,46.53,16.06,31.86,2.02,37.74,0.0,45.92,0.0,40.45,0.0,-67.94,0.86,7227482.0,4907244.0,12707690.0,-1.81,6165146.0,2831149.0,-1.03,6.59,0
1989,(주)컨시드,-5.43,-92831.0,238.64,0.84,0.84,0.0,0.0,0.0,0.0,0.0,0.0,-0.72,0.0,0.0,0.0,0.0,0.0,0.0,31.33,0.0,3.75,0.0,-219.07,0.0,30458002.0,9536002.0,0.0,-0.41,30421984.0,9531002.0,0.0,0.08,0
1990,(주)컴버스텍,1.94,725805.0,58.99,-8.1,-20.64,67.72,-90.14,0.0,7.1,31.35,9.79,2.97,68.65,1.94,14.55,0.42,0.62,201.22,54.91,288.7,49.77,224.29,-20.97,0.16,7714260.0,11548095.0,5044930.0,-7.47,5370325.0,2949097.0,-11.42,5.42,1
1991,(주)컴테크써지,98.85,1400298.0,4.13,-12.18,6.6,95.12,-88.18,0.0,4.03,29.17,1.1,0.94,70.83,1.23,29.16,0.23,1.06,13.38,573.99,738.54,565.48,46.68,48.58,111.4,5725543.0,48504398.0,12077718.0,-17.04,4971671.0,28536966.0,-8.08,0.36,1
1992,(주)케이.와이건설,-0.2,-150184.0,165.41,-0.13,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,-8.78,0.0,0.0,0.0,0.0,0.0,0.0,37.57,0.0,3.23,0.0,-110.5,0.03,16020277.0,9050537.0,0.0,-5.73,16018679.0,6018225.0,0.0,5.1,0
1993,(주)케이벡붕따우,0.36,135776.0,51.29,29.67,477.39,1143.09,65.74,0.0,412.56,56.59,59.24,23.24,43.41,0.0,0.0,0.06,1323.97,119.33,57.71,237.2,57.71,202.08,-5.76,49.06,7076499.0,13006594.0,648746.0,4.24,1773053.0,1023233.0,46.26,6.38,1
1994,(주)케이비아이에이스텍,2.1,267615.0,40.22,-7.07,-4.31,21.51,0.0,0.0,0.76,6.12,10.45,1.46,93.88,7.07,52.82,1.93,2.93,255.17,50.85,54.28,45.1,238.23,-31.82,2.13,8379192.0,11662936.0,23410848.0,4.14,7551400.0,3840001.0,1.48,3.07,1
1995,(주)케이비에스아이피티브이에스피씨,999999999.0,-2278430.0,0.0,-47.72,-47.72,46.07,0.0,0.0,-98.91,0.0,0.0,-40.05,0.0,19.65,0.0,0.4,0.0,0.0,220050.42,0.0,220050.42,0.0,99.95,51.32,10002243.0,4935731.0,2910474.0,-17.37,2243.0,4935731.0,-59.71,0.0,0
1996,(주)케이에이치아이,999999999.0,-414892.0,241.43,-56.37,-61.45,0.0,0.0,0.0,-46562.25,0.83,0.0,-49.78,99.17,0.0,0.0,0.0,0.14,0.0,33.47,0.0,33.47,0.0,-160.82,0.01,16630726.0,6875753.0,12100.0,2.96,16621538.0,5563852.0,4072.25,0.0,0
