,구분,이자보상배율2015,영업이익2015,차입금의존도2015,총자본증가율2015,유동자산증가율2015,매출액증가율2015,순이익증가율2015,영업이익증가율2015,매출액순이익률2015,매출액총이익률2015,자기자본순이익률2015,총자본순이익률2015,매출원가 대 매출액비율2015,매출채권회전률2015,재고자산회전률2015,총자본회전률2015,유형자산회전율2015,부채비율2015,유동비율2015,자기자본배율2015,당좌비율2015,비유동비율2015,순운전자본비율2015,현금비율2015,부채2015,자산2015,매출액2015,부채/현금흐름2015,유동부채2015,유동자산2015,매출/현금흐름2015,차입금평균이자율2015,정상기업여부
12,(주)거제씨월드,-1.03,-1002832,130.35,-5.16,34.83,8.17,0,0,-113.82,85.9,0,-24.88,14.1,98.09,44.63,0.22,0.81,0.0,15.97,0.0,14.5,0.0,-22.8,10.6,20332375.0,13441139.0,3017872.0,-1.24,3646769.0,582529.0,-8.37,5.86,0
13,(주)건민,0.29,76311,41.58,-2.3,-13.95,6.51,0,-18.56,-11.45,0,-3.38,-0.89,0,12.61,0,0.08,0.08,281.33,1.83,492.05,1.83,378.36,-41.76,0.36,15227049.0,20639626.0,1625898.0,3.1,8779174.0,160702.0,29.06,3.01,0
14,(주)건영,-28.69,-13317130,12.39,-9.58,3.99,-2.18,0,0,-75.7,6.24,-105.98,-27.57,93.76,2.37,1.31,0.36,5.11,54.72,311.69,1441.88,209.06,20.31,59.0,30.56,83638630.0,236477469.0,90673098.0,-24.16,65910217.0,205434070.0,-22.29,1.24,0
15,(주)건우정공,1.18,464257,37.76,59.46,-3.35,5,0,0,3.55,26.46,2.55,1.14,73.54,11.49,8.94,0.32,0.45,78.61,41.46,2922.51,32.4,157.4,-16.77,7.85,14703399.0,33407444.0,8735305.0,-5.33,9568845.0,3966820.0,-8.97,3.24,1
16,(주)건우해양,1.28,361767,72.75,-1.54,8.69,-8.6,10.05,29.65,11.25,73.53,15.28,1.08,26.47,7.38,0,0.1,0.1,1202.21,12.38,91.42,12.38,1213.13,-48.4,0.05,7693276.0,8333204.0,807600.0,3.85,4603016.0,570028.0,36.71,4.56,1
17,(주)건화기업,-1.23,-3100891,47.09,-15.18,100.07,-52.65,0,0,35.51,7.12,31.91,8.23,92.88,3.02,118.61,0.23,0.43,247.17,48.99,538.93,48.71,239.71,-32.23,0.04,61057900.0,85760840.0,21644225.0,-7.46,54187955.0,26544708.0,-21.04,5.58,0
18,(주)건황로지스틱스,-0.18,-189410,182.03,-0.49,-0.49,0,0,0,0,0,0,-2.06,0,0,0,0,0.0,0.0,52.39,0.0,3.15,0.0,-90.86,0.02,112950295.0,59112631.0,0.0,-1.88,112822652.0,59111345.0,0.0,1.0,0
19,(주)경기라이프,0.35,1087366,107.56,-6.28,-9.02,-1.59,0,-37.89,-34.66,19.51,0,-5.25,80.49,144.84,0,0.15,0.0,0.0,69.32,0.0,69.32,0.0,-3.68,0.0,42818548.0,36660017.0,5741315.0,1.68,4391529.0,3044122.0,12.56,7.73,0
20,(주)경남세화약품,0.85,40112,8.58,17.44,20.58,24.59,-8.63,8.57,0.87,5.16,17.19,1.61,94.84,5.15,11.61,1.85,27.68,961.58,103.53,215.31,86.67,66.96,3.2,0.03,10558865.0,11656945.0,19962387.0,3.44,10548865.0,10921701.0,1.82,4.71,0
21,(주)경주환경에너지,1.7,1909228,73.7,-3.43,25.64,26.44,0,411.04,9.03,24.05,12.3,2.25,75.95,0,0,0.25,34.85,406.93,160.88,88.17,160.88,418.42,6.61,0.0,28807024.0,35886186.0,9086829.0,5.17,3894619.0,6265685.0,16.4,4.11,1
22,(주)경한인더스트리,-0.37,-657145,67.38,-1.09,4.89,-97.76,0,0,-6064.42,0,-20.71,-4.88,0,0,0,0,0.0,370.66,2.6,350.02,2.6,463.08,-60.15,0.22,38920560.0,49421041.0,40000.0,-1.31,30520560.0,794910.0,-1273.84,5.36,0
23,(주)경향신문사,1.39,8808094,24.15,2.7,16.54,8.35,10570.56,33.25,42.44,42.64,0,46.59,57.36,4.09,42.67,1.1,1.84,0.0,46.49,0.0,44.28,0.0,-44.6,6.2,106780617.0,80704894.0,87438532.0,9.71,67276287.0,31279318.0,11.85,16.25,1
24,(주)고려에너지,-0.19,-32723,69.54,-34.48,-88.49,-49.3,0,0,-0.9,9.03,-10.12,-0.86,90.97,29.69,16.07,0.96,1.1,886.22,4.95,216.95,4.95,951.69,-67.27,2.12,7690676.0,8558483.0,10330050.0,13.88,6056858.0,299703.0,10.33,2.07,0
25,(주)고창솔라파크,1.07,7659679,109.26,-9.32,-5.39,0.82,0,1.62,3.6,0,0,0.88,0,25.21,0,0.24,0.25,0.0,32.78,0.0,32.78,0.0,-8.76,17.82,67455595.0,56304328.0,14399140.0,9.74,7340208.0,2406013.0,45.65,11.07,1
26,(주)골드랜드리치,0.43,224140,52.73,-42.46,-4.96,0,0,120.15,80.4,0,10.43,2.93,0,0,0.08,0.04,44.99,147.14,106.36,551.8,0.03,101.9,3.52,0.03,4059463.0,6818437.0,340320.0,-0.86,3767338.0,4007046.0,-10.2,8.24,0
27,(주)골프존카운티자산관리,-2.43,-3365817,5.27,42.41,-3.03,34.62,0,0,-6.73,12.07,-5.95,-3.98,87.93,14.35,0,0.59,20.21,10.49,111.1,142.71,111.1,99.42,1.0,53.91,9369734.0,98721441.0,49625119.0,-69.79,8900100.0,9888348.0,-13.18,6.36,0
28,(주)광산,1.76,2635875,62.49,43.33,3.2,5.21,72.87,47.69,1.54,19.52,7.32,1.33,80.48,9.72,6.04,0.87,2.05,444.44,29.67,1375.88,13.37,416.25,-55.82,1.05,51977615.0,63672606.0,46911278.0,3.64,50532650.0,14992348.0,4.03,4.49,1
29,(주)광산에스에이치아이,-10503.59,-7121437,0,-61.44,-86.67,-91.34,0,0,-579.58,-102.22,-379.98,-38.24,202.22,0.47,0,0.07,0.08,8.46,128.96,473.72,128.96,100.37,1.68,86.67,2142296.0,27475069.0,3256781.0,-42.78,1589454.0,2049755.0,-28.14,0.0,0
30,(주)광성텍,2.93,1983952,44.23,-15.66,-24.01,35.55,0,624.47,2.54,23.61,6.76,2.19,76.39,6.17,3.81,0.86,2.27,172.75,87.12,2052.24,66.87,139.62,-7.21,21.8,17725957.0,27987138.0,26390930.0,36.68,15679848.0,13660792.0,24.63,4.3,1
31,(주)광장비티엘교육,0.85,2608823,86.87,-4.43,1.73,-19.97,0,-27.35,-11.41,0,-9.5,-0.72,0,0,0,0.06,0.0,1263.27,208.82,57.89,208.82,1240.94,4.68,0.19,61983343.0,66889935.0,4292784.0,4.78,2874426.0,6002242.0,69.04,5.15,0
32,(주)광진철구산업,-32.37,-676934,38.11,-6.67,-10.05,-67.34,0,0,-2.25,1.17,-1.74,-0.37,98.83,2.15,30.74,0.16,0.33,148.17,117.23,2664.17,117.23,128.93,7.06,0.03,7895224.0,13223572.0,2224056.0,13.92,5419778.0,6353588.0,49.4,0.34,0
33,(주)교보케미칼,1.27,462048,75.41,-0.39,20.95,8.52,208.43,39.04,1.73,19.19,6.22,1.09,80.81,7.07,6.56,0.63,0.77,453.34,43.82,134.9,19.74,439.3,-26.42,0.76,7338805.0,8957634.0,5633179.0,-0.61,4212729.0,1846170.0,-0.8,5.34,1
34,(주)교원스타트원,-1.25,-109238,54.23,-4.22,-1.92,-17.04,0,0,2.74,49.64,0,4.37,50.36,182.98,12.58,1.59,52.0,0.0,45.98,0.0,37.17,0.0,-93.16,4.74,12553045.0,6822447.0,11103491.0,-4.35,11765383.0,5409329.0,-4.92,2.73,0
35,(주)교학사,-14.07,-14656548,55.42,-7.89,-9.44,-2.96,0,0,-49.29,-15.75,-43.97,-10.95,115.75,1.2,1.27,0.22,0.56,340.61,139.14,423.64,80.2,262.49,11.37,1.08,101006285.0,130660788.0,30257733.0,2.24,37962572.0,52821778.0,7.47,1.4,0
36,(주)구리자동차운전학원,1.43,2920330,94.97,3.77,3.47,2013.68,0,0,2.86,21.3,0,3.05,78.7,12.21,1.54,1.06,671.43,0.0,799.76,0.0,373.33,0.0,87.06,160.16,35279546.0,33326687.0,34833611.0,-20.63,4146263.0,33160092.0,-20.89,6.43,1
37,(주)구산,1.44,395161,66.41,18.5,47.15,-17.34,-28.47,99.48,1.06,14.34,18.76,1.36,85.66,10.79,21.06,1.28,1.86,1266.72,46.99,71.8,37.49,970.78,-32.68,1.44,9595370.0,10352870.0,12223964.0,4.91,6382803.0,2999238.0,3.85,4.27,1
38,(주)구평골프클럽,-0.87,-122664,57.24,-3.88,27.17,3.58,0,0,-21.7,0,0,-3.78,0,0,0,0.17,0.19,0.0,9.26,0.0,9.26,0.0,-53.69,2.09,8213098.0,6987514.0,1240316.0,0.68,4134744.0,383046.0,4.5,3.52,0
39,(주)국민상조,-55.23,-6880427,0.07,-2.15,7.38,0.88,0,0,-110.97,26.68,0,-11.63,73.32,1033.78,10.88,0.1,1.12,0.0,121.95,0.0,117.9,0.0,5.2,74.33,105588459.0,43662698.0,4627717.0,-2.01,10344566.0,12615035.0,-45.82,8.22,0
40,(주)국제금속,-2.23,-1154130,72.33,-6.54,-31.7,-9.36,0,0,-18.6,-6.49,-25.61,-6.7,106.49,6.79,12.92,0.36,0.43,323.71,266.05,1305.15,173.61,381.32,6.24,6.65,16899715.0,22120317.0,8244551.0,-2.88,831767.0,2212943.0,-5.89,3.24,0
41,(주)국제스카이웨이호텔,-2.3,-129264,12.55,-0.77,-26.08,-3.75,0,0,-425.54,0,-1.6,-1.39,0,0,0,0,0.0,15.75,23.6,11570.49,23.6,114.13,-4.52,0.0,1822544.0,13393037.0,43831.0,-10.9,793129.0,187144.0,-453.14,3.42,0
42,(주)국제종합물류,1.5,257831,49.09,14.41,-26.15,37.66,0,419.36,-19.34,0,-3.14,-1.11,0,3.58,0,0.06,0.08,208.05,409.72,1270.17,409.72,245.55,15.34,133.6,18498109.0,27389301.0,1468672.0,-5.54,1356319.0,5557117.0,-69.79,1.62,1
43,(주)그레코스,3.32,26620134,133.18,-24.16,-36.66,8123.92,0,0,21.4,39.41,0,11.19,60.59,3.45,1.12,0.52,11.06,0.0,43.55,0.0,22.44,0.0,-96.02,0.28,227683285.0,132508218.0,80298990.0,5.92,225374021.0,98144064.0,16.79,3.94,1
44,(주)그리심,-0.52,-7703402,167.47,9.26,8.18,1333.79,0,0,-134.07,9.37,0,-12.48,90.63,14.91,0.13,0.09,1.16,0.0,46.17,0.0,11.43,0.0,-105.77,0.0,340302515.0,172432817.0,15375831.0,1.04,338768135.0,156394373.0,22.94,5.03,0
45,(주)그린데이타베이스,0.79,1236959,72.02,-0.89,19.59,21.74,0,83.27,-60.31,78.53,0,-5.48,21.47,9.71,0,0.09,0.09,0.0,3.25,0.0,3.25,0.0,-94.74,2.24,35431006.0,34854993.0,3183300.0,3.55,34129517.0,1107855.0,39.51,6.19,0
46,(주)그린씨앤씨텍,-496.4,-777360,0,-7.97,-10.85,2.1,0,0,-11.62,30.94,-4.36,-3.97,69.06,10.27,19.16,0.34,1.03,8.22,2559.78,1913.89,2477.11,37.17,63.09,1628.3,865544.0,11391941.0,4064364.0,-49.8,292193.0,7479490.0,-10.61,1.24,0
47,(주)그린칩스,1.61,500424,24.73,0.46,-0.15,2.68,874.69,557.89,1.4,7.58,3.83,1.9,92.42,5.84,5.1,1.36,1129.91,100.47,121.77,17096.55,66.94,78.13,10.91,0.1,17176548.0,34273100.0,46626206.0,-3.93,17176548.0,20916206.0,-1.45,3.4,1
48,(주)그린폴리머,2.01,1225946,56.98,25.09,31.8,36.58,439.01,123.92,4.63,16.22,15.31,3.64,83.78,10.94,5.29,0.79,1.18,256.06,78.08,207.94,34.11,254.96,-7.97,6.6,15441008.0,21471165.0,15190568.0,1.77,7807936.0,6096585.0,1.79,5.18,1
49,(주)극동티엘에스,1.07,361490,24.95,-7.34,2.2,-13.55,0,20.75,-2.9,9.2,-6.25,-3.32,90.8,9.32,105012.89,1.15,20.17,86.04,105.19,2555.14,105.19,107.8,2.07,19.68,10992073.0,23767763.0,28353479.0,12.56,9502590.0,9995522.0,4.87,5.58,1
50,(주)글라소울,-11.61,-3009269,0,-25.44,-43.84,-16.19,0,0,-10.38,-11.33,0,-21.78,111.33,9.03,54.31,2.1,4.31,3526.34,107.65,197.62,88.61,2405.12,2.39,9.48,8460084.0,8699995.0,21366203.0,16.42,2721760.0,2929849.0,6.5,2.86,0
51,(주)글라스원,1.47,426324,61.6,-0.09,23.01,9.58,0,0,0.83,10.45,5.94,0.87,89.55,6.58,20.67,1.05,1.42,563.52,58.98,34.81,45.17,484.95,-18.72,2.71,9807303.0,11547664.0,12073771.0,7.76,5269128.0,3107831.0,6.3,3.85,1
52,(주)금강B&F,-0.07,-105768,0,-9.07,-0.07,46.77,0,0,-12.48,3.35,0,-25.27,96.65,11.56,21.01,2.02,2.98,0.0,21.01,0.0,18.32,0.0,-124.82,2.83,17482229.0,6653894.0,14138285.0,2.49,10514229.0,2208579.0,3.07,0.0,0
53,(주)금강주택건설,-0.01,-34855,125.85,2.87,3.05,0,0,0,0,0,0,-19.87,0,0,0,0,0.0,0.0,76.61,0.0,62.46,0.0,-28.94,0.0,16950001.0,12521985.0,0.0,2.89,15491847.0,11867920.0,0.0,20.3,0
54,(주)금백건설,4,961097,64.31,475.41,484.13,0,0,0,1.52,4.03,10.7,1.02,95.97,362748.23,1.21,0.67,0.0,1589.07,221.27,1887.25,77.41,1.93,54.74,71.94,89968922.0,95630661.0,37725816.0,-20.07,43168922.0,95521491.0,-47.87,0.66,1
55,(주)금하네이벌텍,4.83,2016826,64.91,41.72,-3.77,28.9,95.9,855.87,7.72,15.42,37.35,6.37,84.58,19,686.54,0.82,2.59,479.7,68.5,627.81,68.5,400.65,-14.2,9.54,33128103.0,40034050.0,28152564.0,14.47,18051423.0,12365163.0,17.02,1.89,1
56,(주)금호에이엠티,0.44,1563026,445.87,-62.73,-55.34,-17.71,0,43.97,-115.57,11.05,0,-85.06,88.95,13.5,75.11,0.74,1.41,0.0,18.62,0.0,15.69,0.0,-47.06,1.78,64305518.0,13704954.0,18575437.0,-1.72,7925168.0,1475924.0,-5.94,5.68,0
57,(주)금호주택,23.16,8775865,25.27,-1.23,76.5,2239.27,0,0,47.53,62.21,0,15.36,37.79,0,0,0.32,11.21,0.0,13333.33,0.0,13333.33,0.0,15.96,4887.57,58729765.0,55226902.0,17955380.0,11.99,66602.0,8880266.0,39.22,2.46,1
58,(주)기도스포츠,1.62,1356562,74.09,2.83,24.16,14.94,0,0,-6.81,15.67,-55.68,-6.05,84.33,45.23,4.04,0.89,20.18,1114.85,32.13,282.86,6.71,859.83,-61.73,0.11,30746704.0,33504631.0,29352121.0,0.12,30474496.0,9791213.0,0.12,3.42,1
59,(주)기독교텔레비젼,-13.15,-15474491,50.06,-1.25,34.41,-5.32,0,0,33.58,-157.65,15.49,3.27,257.65,7.37,100.75,0.1,0.11,320.62,8.25,46.51,8.25,394.98,-67.8,3.39,42367105.0,55581026.0,5444455.0,4.76,41071355.0,3388639.0,37.02,4.11,0
60,(주)기산단조,1.43,866233,58.09,12.29,-0.48,-12.31,0,105.39,3.2,17.59,8.75,2.12,82.41,5.92,5.33,0.66,0.9,224.2,55.06,555.0,28.62,248.08,-19.16,0.11,14060544.0,20332073.0,12763624.0,3.4,8668862.0,4773387.0,3.74,4.97,1
61,(주)기전금형,5.56,195856,42.14,-12.28,-10.41,25.9,0,0,0.81,15.47,18.34,0.72,84.53,4.44,1.93,0.89,3.18,2076.06,132.37,90.54,45.78,597.87,17.74,3.76,8458633.0,8866069.0,8408897.0,-3.44,4857651.0,6430149.0,-3.46,0.87,1
62,(주)기평디엔씨,-0.14,-136101,104.97,0,-13.67,0,0,0,0,0,0,-8.21,0,0,0,0,0.0,0.0,0.07,0.0,0.07,0.0,-34.97,0.06,18605166.0,13292886.0,0.0,-0.72,4651818.0,3144.0,0.0,6.88,0
63,(주)기흥금속,-6.54,-1487347,76.9,-9.39,-33.54,-12.22,0,0,-22.9,10.55,-50.31,-9.52,89.45,11.67,4.77,0.42,0.5,571.11,22.9,75.86,4.63,589.56,-40.9,0.76,12346744.0,14508643.0,6346082.0,-4.2,7697394.0,1762953.0,-8.17,2.11,0
64,(주)길산골프클럽,1.8,502641,81.02,-2.19,-41.02,8.56,0,0,12.2,98.63,6.19,0.94,1.37,0,617.07,0.08,0.08,533.76,0.84,7148.96,0.82,629.3,-83.11,0.77,19079087.0,22653565.0,1757710.0,3.08,18986677.0,159387.0,33.46,1.49,1
65,(주)꼬끼오,-7.24,-5300438,45.12,2.56,0.21,37.57,0,0,-19.51,30.41,-47.35,-22.83,69.59,56.76,2.28,1.17,6.2,175.15,89.81,35.04,7.38,124.33,-6.22,0.49,18411842.0,28924048.0,33422304.0,-38.15,17654208.0,15854515.0,-21.01,7.33,0
66,(주)나경인터내셔날,-0.51,-370835,92.09,-0.96,10.09,-6.04,0,0,-60.34,89.68,-96.18,-5.49,10.32,0,149.02,0.09,0.09,2242.09,0.58,35.47,0.42,2336.16,-43.73,0.13,22268187.0,23261376.0,2128463.0,-3.97,10232102.0,58855.0,-41.49,3.42,0
67,(주)나노기술,-6.23,-1873503,50.76,2.62,-37.51,91.32,0,0,-19.17,-10.73,0,-10.4,110.73,4.3,31.37,0.54,0.68,0.0,23.49,0.0,21.51,0.0,-48.01,1.05,22663681.0,20685038.0,11082291.0,-2.89,12981881.0,3049976.0,-5.91,3.08,0
68,(주)나라로지스틱스,0.11,32197,59.51,93.99,439.95,28.24,0,0,1.23,13.14,2.42,0.68,86.86,4.76,0,0.55,7.57,366.18,81.5,407.27,81.5,176.4,-14.11,3.05,18492796.0,23542936.0,9772980.0,-1.51,17955725.0,14634592.0,-2.85,3.22,0
69,(주)나라지엘,-0.01,-18999,61.92,-1.41,-67.62,-12.39,52.25,0,44515.64,0,39.72,8,0,0,0,0,1694.0,311.43,11.73,3034.03,11.73,378.22,-60.76,0.0,28346601.0,37448696.0,6776.0,7.05,25775439.0,3022989.0,29506.71,6.08,0
70,(주)나루해운,-1.18,-2399648,157.9,-14.28,-34.2,-36.93,0,0,-292.44,-74.1,0,-51.67,174.1,73.52,0,0.18,0.18,0.0,0.24,0.0,0.24,0.0,-413.05,0.0,56926660.0,13748780.0,2631264.0,-0.25,56926660.0,136776.0,-5.51,6.09,0
71,(주)나영산업,0.41,71599,42.4,-7.6,-22.61,-3,543.17,-63.12,1.65,8.43,8.98,3.17,91.57,16.76,17.03,1.93,3.06,160.03,47.19,420.69,33.74,186.64,-31.58,23.93,6462932.0,10501571.0,21073579.0,26.83,6280356.0,2963850.0,8.23,3.69,0
72,(주)나인스타디앤씨,-0.17,-625959,162.92,-8.18,-8.19,0,0,0,0,0,0,-1.09,0,0,0,0,0.0,0.0,194.93,0.0,0.6,0.0,48.7,0.04,306212441.0,153729857.0,0.0,0.79,78859228.0,153719857.0,0.0,1.47,0
73,(주)나후사이언텍,-0.82,-342031,71.5,-12.75,-26.81,11.45,0,0,-17.98,1.54,-72.87,-4.54,98.46,6.92,0,0.25,0.3,2027.92,25.5,87.78,25.5,1867.18,-35.81,0.72,10680438.0,11207107.0,3039576.0,-4.29,5386204.0,1373270.0,-15.06,4.96,0
74,(주)낙민건설,999999999,-6740105,173.72,-41.88,-41.9,340.79,0,0,-0.48,-12.23,0,-0.51,112.23,54.29,1.75,1.07,121291.54,0.0,39.51,0.0,38.87,0.0,-153.01,7.16,151145394.0,35785691.0,51912779.0,21.08,90522033.0,35765263.0,61.36,0.0,1
75,(주)날개물류,0.55,174445,46.66,-1.91,-3.91,3.34,0,77.71,0.48,0,0.84,0.33,0,6.37,0,0.69,8.62,153.44,34.1,1675.66,34.1,211.58,-31.91,1.13,8484574.0,17806417.0,9767962.0,-2.69,6786898.0,2433223.0,-2.34,4.75,0
76,(주)남강메디칼센터,0.08,24689,84.27,-0.29,187.2,-12.95,0,-85.97,-22.02,73.45,0,-2.24,26.55,0,0,0.1,0.1,0.0,5.1,0.0,5.1,0.0,-48.62,1.84,9643585.0,8825415.0,899006.0,-2.45,4521535.0,230708.0,-26.31,3.94,0
77,(주)남선기공,36.15,759850,4.87,-2.48,-2.54,26.85,0,0,4.85,18.63,13.22,7.67,81.37,7.72,3.65,1.58,8.24,59.6,303.6,237.24,154.32,33.77,52.87,37.02,5373121.0,14388130.0,23044733.0,7.12,3736508.0,11344022.0,1.66,2.8,1
78,(주)남양,0.43,1164214,49.02,7.03,-0.11,57.61,0,0,0.42,0,0.07,0.03,0,0,1030.08,0.08,0.45,136.31,24.93,7404.51,24.87,227.36,-11.4,0.03,79100130.0,137130763.0,10050017.0,-1.35,20823239.0,5190886.0,-10.66,4.2,0
79,(주)남우,-0.95,-838837,73.36,43.18,49.15,868.49,0,0,-32.06,28.66,-8.21,-1.96,71.34,195.05,0.08,0.06,0.5,414.13,1395.53,2805.44,151.73,100.75,74.64,114.42,58091126.0,72118339.0,3747081.0,-29.24,4155143.0,57986402.0,-453.32,2.54,0
80,(주)내성기업,-1090.37,-1631195,0,1.2,1.75,6.25,-19.81,0,0.14,2.14,12.46,0.79,97.86,25.55,39.67,5.8,38.84,1403.46,93.69,1436.44,80.45,224.74,-5.73,0.29,30239838.0,32394499.0,186877012.0,-1.14,29408393.0,27552210.0,-0.18,0.57,0
81,(주)네오슈테른테크놀로지,-11.99,-311869,19720.93,-81.14,-88.39,-77.59,0,0,-342.54,79.69,0,-108.35,20.31,0.6,0,0.32,8.5,0.0,0.18,0.0,0.18,0.0,-20516.56,0.01,26237047.0,106368.0,106000.0,-3.43,21861540.0,38482.0,-849.87,0.13,0
82,(주)네오텍,-3.13,-765681,67.44,-49.91,-56.82,-61.83,0,0,-84.06,27.97,-11.85,-5.98,72.03,0.25,567.34,0.07,2975.75,311.51,37.32,295.97,37.3,297.25,-46.63,0.02,9219942.0,12179686.0,1298914.0,-6.19,9061690.0,3381717.0,-43.96,3.08,0
83,(주)네패스야하드,-4.13,-8212810,169.94,-60.18,-81.65,-67.66,0,0,-46.03,-17.79,0,-49.22,117.79,13.86,22.55,1.07,1.67,0.0,14.32,0.0,14.06,0.0,-115.6,9.4,35312046.0,19109185.0,35872192.0,7.17,25780113.0,3690432.0,7.06,5.5,0
84,(주)농심미분,-0.99,-712151,152.58,-11.96,-26.48,-4.6,0,0,-16.4,10.34,0,-9.82,89.66,5.08,6.89,0.6,0.94,0.0,41.76,0.0,27.69,0.0,-28.35,3.38,22210731.0,13632209.0,8719963.0,2.19,6634414.0,2770328.0,5.59,3.41,0
85,(주)농협홍삼,0.16,652015,10.86,2.95,6.38,42,0,0,-4.87,33.54,-4.1,-2.12,66.46,10.32,0.61,0.44,2.02,100.91,363.39,59.68,28.25,44.26,56.51,1.8,87445294.0,174098664.0,74696470.0,9.3,37355311.0,135744153.0,10.88,12.24,0
86,(주)누리비스타,-4.32,-1644323,12.96,-63.51,-61.52,59.51,0,0,-114.6,-50.88,-98.58,-22.3,150.88,3.27,3.3,0.19,0.41,23.51,181.06,113.57,156.4,86.3,13.49,25.11,734283.0,3857588.0,1404003.0,-141.72,641964.0,1162327.0,-74.12,7.75,0
87,(주)누리인포스,0.87,300319,44.11,8.14,14.32,3.89,-39.12,-29.63,0.82,11.47,1.96,0.68,88.53,3.08,0,0.83,3.3,197.48,122.51,443.65,122.51,148.5,9.2,0.02,10513587.0,15837437.0,12579807.0,2.44,6474071.0,7931437.0,2.04,5.21,0
