,구분,이자보상배율2015,영업이익2015,차입금의존도2015,총자본증가율2015,유동자산증가율2015,매출액증가율2015,순이익증가율2015,영업이익증가율2015,매출액순이익률2015,매출액총이익률2015,자기자본순이익률2015,총자본순이익률2015,매출원가 대 매출액비율2015,매출채권회전률2015,재고자산회전률2015,총자본회전률2015,유형자산회전율2015,부채비율2015,유동비율2015,자기자본배율2015,당좌비율2015,비유동비율2015,순운전자본비율2015,현금비율2015,부채2015,자산2015,매출액2015,부채/현금흐름2015,유동부채2015,유동자산2015,매출/현금흐름2015,차입금평균이자율2015,정상기업여부
63,(주)엘아이에스,12.39,21283861,26.41,95.81,28.31,173.05,0,0,25.39,43.04,78.39,38.7,56.96,9.89,18.69,1.52,7.95,60.34,123.89,894.48,105.71,93.14,8.08,68.04,51041658.0,103381228.0,121904067.0,24.61,39312220.0,53462809.0,8.04,7.81,1
64,(주)엘에스네트웍스,-3.63,-68390163,43.6,-6.93,-11.77,-18.28,0,0,-14.09,29.11,-16.43,-7.14,70.89,5.39,3.49,0.51,4.18,142.53,97.88,137.56,42.93,175.8,-0.6,0.81,831197767.0,1521083340.0,810130161.0,-3.18,390337089.0,389329292.0,-3.55,3.39,0
65,(주)오리엔탈정공,0.19,-4669072,20.81,-51.94,-21.94,-22,0,0,1.03,8.72,4.88,0.96,91.28,11.71,9.46,0.93,1.64,172.29,80.04,148.51,51.39,162.54,-10.05,19.36,163577578.0,194667663.0,178690825.0,-1.42,147546035.0,75026997.0,-0.63,7.34,0
66,(주)오스코텍,1.22,685599,29.17,33.43,56.71,-8.15,0,0,6.28,43.94,1.81,1.2,56.06,1.4,6.23,0.19,0.74,54.61,161.67,203.94,153.92,71.38,20.54,16.26,22580646.0,49498623.0,18335818.0,3.07,21763718.0,30535699.0,6.47,5.96,1
67,(주)와이지플러스,999999999,-6986453,0,6.28,-52.2,-8.63,0,0,-31.82,0.66,-1.67,-1.63,99.34,4.89,0,0.05,7.71,3.95,1066.67,359.75,1066.67,62.86,35.82,131.67,12426657.0,116473239.0,29224379.0,-61.1,11115253.0,83283173.0,-46.71,0.0,1
68,(주)우리기술,1.65,2668841,46.6,-1.74,4.02,73.23,0,0,-33.51,36.21,-23.31,-9.12,63.79,4.36,8.17,0.27,0.5,163.3,83.98,79.84,74.96,177.58,-6.21,14.32,54313243.0,80588628.0,39739565.0,-3.89,33237016.0,26350519.0,-8.79,4.97,1
69,(주)원익,-3.05,-3391038,66.61,-12.14,-25.74,-18.77,0,0,-30.35,16,-64.32,-16.67,84,3.79,3.32,0.55,16.64,386.85,41.01,182.99,20.61,335.54,-44.71,0.67,86337444.0,130520597.0,59528499.0,-1.93,71175220.0,29370758.0,-2.61,3.36,0
70,(주)유씨아이,-25.59,-3706630,6.6,19.15,23.31,-52.12,0,0,-51.81,12.15,-35.25,-27.13,87.85,5.01,9.26,0.52,2.54,22.75,280.37,79.75,240.98,64.93,30.3,4.55,6042977.0,24333506.0,13792580.0,-138.01,5633018.0,11452200.0,-53.12,5.96,0
71,(주)이건홀딩스,-1.74,-5843768,30.56,-18.51,-22.83,-17.13,0,0,-5.18,7.07,-7.9,-2.96,92.93,4.73,13.09,0.57,1.61,150.93,53.9,569.55,43.81,188.26,-21.36,3.21,153669354.0,247656464.0,160792987.0,3.13,121081173.0,60877821.0,2.96,5.42,0
72,(주)이스트소프트,1.49,-1554211,25.08,-6.37,-7.02,4.53,0,0,-1.04,47.7,-0.63,-0.33,52.3,5.9,0,0.32,0.72,77.97,289.0,905.18,289.0,136.85,15.11,32.16,42789880.0,70865895.0,44068203.0,-4.15,13254537.0,20937874.0,-5.52,3.0,1
