,구분,이자보상배율2015,영업이익2015,차입금의존도2015,총자본증가율2015,유동자산증가율2015,매출액증가율2015,순이익증가율2015,영업이익증가율2015,매출액순이익률2015,매출액총이익률2015,자기자본순이익률2015,총자본순이익률2015,매출원가 대 매출액비율2015,매출채권회전률2015,재고자산회전률2015,총자본회전률2015,유형자산회전율2015,부채비율2015,유동비율2015,자기자본배율2015,당좌비율2015,비유동비율2015,순운전자본비율2015,현금비율2015,부채2015,자산2015,매출액2015,부채/현금흐름2015,유동부채2015,유동자산2015,매출/현금흐름2015,차입금평균이자율2015,정상기업여부
54,주식회사방태,0.8,590388.0,43.08,3.23,11.03,4.13,16.36,357.81,3.12,10.24,4.13,2.21,89.76,3.01,1204.92,0.71,2.81,85.79,155.77,1022.59,155.63,57.54,24.71,10.23,8773263.0,18999158.0,13258337.0,29.34,8419791.0,13115328.0,19.41,8.99,0
55,주식회사삼명사,0.29,150464.0,55.87,11.27,17.17,16.08,28.91,-33.1,1.66,13.33,4.66,1.13,86.67,8.12,6.36,0.68,0.93,317.5,62.0,2031.42,30.42,316.81,-14.78,2.23,22574193.0,29684169.0,19258431.0,4.87,11546916.0,7159051.0,5.71,3.33,0
56,주식회사상지사피앤비,1.34,489313.0,57.28,1.39,2.74,5.63,180.49,39.17,1.03,12.18,2.81,0.71,87.82,3.08,1016.37,0.68,0.92,301.09,113.97,222.71,113.47,305.53,2.92,9.78,11533366.0,15363913.0,10409192.0,6.79,3211709.0,3660345.0,7.52,4.11,1
57,주식회사센트랄씨엠에스,1.93,2877846.0,50.49,3.87,-21.09,32.45,765.36,98.79,1.64,8.44,8.07,2.16,91.56,10.88,16.17,1.32,2.18,193.97,46.62,449.89,33.29,226.4,-26.32,1.1,39706387.0,60176448.0,78113740.0,13.34,29668135.0,13831476.0,6.78,4.46,1
58,주식회사수현이십일,1.07,432708.0,72.57,-15.81,0.76,28.85,242.95,21.88,1.58,22.03,12.8,1.02,77.97,372.61,3.71,0.64,8.89,982.32,41.63,260.75,19.11,720.6,-46.85,1.34,6403606.0,7055492.0,4951300.0,-0.97,5663606.0,2357984.0,-1.25,7.84,1
59,주식회사신광종합건설,0.15,34434.0,12.55,-8.91,-9.33,-13.11,3.92,-57.85,4.71,16.98,2.22,1.7,83.02,3.5,2.41,0.36,200.49,23.11,504.55,854.78,419.79,7.86,75.06,3.48,3417868.0,18205522.0,6888914.0,-10.52,3377868.0,17043007.0,-5.22,6.75,0
60,주식회사신일,1.73,743000.0,48.33,-1.66,-14.88,-23.91,145.81,70.87,3.5,22.6,9.03,3.06,77.4,3.93,42.03,0.87,2.64,183.03,82.8,436.01,80.21,180.74,-7.51,3.92,9576480.0,14808605.0,13052085.0,13.96,6463680.0,5352027.0,10.24,5.44,1
61,주식회사아이지에스피,0.94,755884.0,53.36,6.21,-15.65,8.07,-94.84,32.64,0.81,17.44,1.55,0.5,82.56,4.07,2.58,0.62,1.53,219.09,108.91,1008.95,54.2,182.84,3.49,7.73,26526438.0,38633817.0,23155380.0,7.16,15147670.0,16496939.0,8.2,4.15,0
62,주식회사와이.엠.피,0.82,1304379.0,56.11,-40.0,-20.86,29.45,-84.13,36.66,0.27,5.47,3.32,0.63,94.53,21.38,15.46,2.32,3.78,478.83,60.99,607.15,38.56,353.31,-24.92,0.81,24420436.0,29520456.0,91357933.0,17.17,18857877.0,11501468.0,4.59,6.53,0
63,주식회사용우,1.06,1100249.0,81.72,49.92,42.33,-10.96,971.66,205.66,3.68,27.48,5.18,0.98,72.52,15.23,1.89,0.27,0.37,519.22,139.68,1637.85,50.01,485.91,6.12,18.15,34015939.0,40567328.0,8977845.0,-1.3,6252329.0,8733347.0,-4.92,4.0,1
