,구분,총자본증가율2015,유동자산증가율2015,매출액증가율2015,순이익증가율2015,영업이익증가율2015,매출액순이익률2015,매출액총이익률2015,자기자본순이익률2015,총자본순이익률2015,매출원가 대 매출액비율2015,매출채권회전률2015,재고자산회전률2015,총자본회전률2015,유형자산회전율2015,부채비율2015,유동비율2015,자기자본배율2015,당좌비율2015,비유동비율2015,순운전자본비율2015,현금비율2015,부채/자산2015,부채/매출액2015,부채/현금흐름2015,유동부채/부채2015,유동자산/자산2015,매출/현금흐름2015,차입금평균이자율2015,정상기업여부
43,제일E&S주식회사,2.49,7.31,24.62,-60.48,735.2,2.57,9.03,5.38,2.72,90.97,5.27,5.43,1.06,3.31,95.8,112.28,1329.59,65.35,93.79,5.7,7.33,0.4892727892097609,0.46808645306617397,0.2,0.9484457147101121,0.5210126985527308,0.09,3.28,1
44,주식회사경기색소,0.07,-3.17,-11.25,17.48,471.02,0.32,16.83,0.6,0.2,83.17,5.66,1.58,0.6,1.46,207.02,123.0,314.15,29.47,155.53,9.23,0.02,0.6742874295793199,1.1220991304692347,-0.1,0.5949392571790348,0.49343171684300924,-0.11,4.44,1
45,주식회사경안파이프,5.08,10.86,-14.48,34.33,10.92,0.55,7.9,0.8,0.5,92.1,8.65,7.15,0.91,1.99,65.03,145.44,3229.03,111.83,75.58,16.93,38.47,0.3940600120060792,0.4458902698576048,7.79,0.9457125485158382,0.5420062462387175,3.47,3.97,0
46,주식회사광진엔지니어링,3.23,3.08,10.46,171.17,41.29,0.31,14.93,0.71,0.24,85.07,6.5,9.26,0.78,1.29,204.11,83.63,1147.78,64.72,192.91,-7.16,6.77,0.6711746483051738,0.8773760034913672,8.73,0.6514318615183853,0.3656704659108923,7.66,4.33,1
47,주식회사글로벌티앤에스,-6.81,10.91,-15.33,135.21,242.51,5.14,29.28,33.76,4.5,70.72,8.42,25.47,0.87,1.3,521.21,91.09,315.73,83.83,434.21,-2.94,20.58,0.8390246215404319,0.9256794406546022,5.84,0.39386490138726626,0.301024894818525,5.41,3.79,1
48,주식회사길조,7.09,7.44,52.7,163.55,15.09,1.17,12.89,5.31,1.02,87.11,18.55,2.43,0.87,1.52,395.53,117.37,514.39,19.17,285.81,6.26,1.19,0.7981965368324317,0.9495174306323483,-0.25,0.45173305057896324,0.4232157154479812,-0.24,4.06,1
49,주식회사대가종합건설,-10.36,10.02,30.04,-55.81,14.75,2.6,21.31,11.09,0.91,78.69,6.17,0.61,0.35,1.03,995.49,128.9,180.86,15.28,312.62,16.02,0.2,0.9087164193793823,2.4608842761615635,-26.92,0.6100802186652022,0.714633712413237,-66.26,5.65,0
50,주식회사대전일보사,-1.51,-2.23,-1.56,5.86,-5.18,0.46,56.09,5.32,0.37,43.91,6.34,304.69,0.8,1.46,1285.95,82.86,19.77,82.37,796.83,-8.79,3.05,0.927847161566038,1.148239571866958,-1.1,0.552860321344706,0.42506344273415725,-1.27,4.03,0
51,주식회사대흥보빈,-4.11,-21.14,-0.67,-47.9,-15.87,2.06,25.39,4.32,1.16,74.61,3.47,6.09,0.57,1.86,255.44,36.27,341.74,25.07,265.52,-44.45,0.05,0.7186598493029814,1.2416818221774266,6.68,0.9705593982388837,0.25297492669396665,8.29,4.09,1
52,주식회사동그랑,0.02,0.39,2.78,10.88,32.93,0.39,12.38,3.16,0.99,87.62,8.18,9.01,2.56,8.12,214.93,113.75,369.31,62.71,116.77,7.61,3.3,0.6824722648940467,0.2671195954932018,-5.54,0.8105316019383416,0.6292302398220837,-1.48,5.55,0
53,주식회사로드인터내셔날,3.01,4.44,32.29,18.96,49.78,0.89,11.7,2.1,1.16,88.3,13.01,52.69,1.3,3.34,81.73,105.84,2563.35,99.28,97.94,2.55,0.09,0.44972791776860443,0.35123881566339993,-18.82,0.968630135264423,0.46107167204185934,-6.61,8.51,0
54,주식회사방태,3.23,11.03,4.13,16.36,357.81,3.12,10.24,4.13,2.21,89.76,3.01,1204.92,0.71,2.81,85.79,155.77,1022.59,155.63,57.54,24.71,10.23,0.4617711479635045,0.6617166994623835,29.34,0.959710315306859,0.6903110127301431,19.41,8.99,0
