구분,총자산증가율2002,유동자산증가율2002,매출액증가율2002,매출액순이익률2002,매출총이익률2002,자기자본순이익률2002,총자산순이익률2002,매출원가대매출액비율2002,매출액대판매관리비2002,매출채권회전율2002,재고자산회전율2002,총자본회전율2002,유형자산회전율2002,부채비율2002,유동비율2002,자기자본배율2002,당좌비율2002,고정비율2002,순운전자본비율2002,차입금의존도2002,현금비율2002,부채/총자산2002,부채/매출액2002,부채/현금흐름2002,유동부채/부채2002,총부채/총자산2002,유동부채/총부채2002,유동자산/총자산2002,현금흐름/매출액2002,이자보상배율2002,차입금평균금리2002,정상기업여부,업종
(주)금성출판사,-0.0370265380758627,-0.1432036825402451,0.0944523822056123,-0.0206764661544075,0.5513149653243978,-0.0829593629096744,-0.0224931408927172,0.4486850346756022,0.5723483426926195,11.426957205675905,2.769193982031572,1.0878619549754376,3.0404035404044363,2.6882071430288588,0.6680063402541316,0.2711344458757194,0.3933971161295275,0.5712269727489238,-0.2130966698059259,0.0884086506462262,0.0045279532803402,0.0884086506462262,0.0812682622476878,79.94223220648091,7.260258949381453,0.7288655541242806,0.880642106661492,0.4287730272510762,0.0010165873532,-2.2771223828696683,5.98,0,정보통신업
(주)김정문알로에,0.1782426984308617,0.1981726511784133,0.2456464919835465,0.0097497662247888,0.4964623106258731,0.201506353655257,0.0128721481800018,0.5035376893741269,0.4447531175469252,5.104040990349161,2.5902922929782703,1.320251981762839,7.809159798511284,14.654446393673236,1.0050529918324873,0.0638796144464202,0.6538519833727019,0.2655313827101708,0.0036926052203646,0.3791040790381986,0.0111119654120154,0.3791040790381986,0.2871452452069094,-49.58207139323054,1.927639538787003,0.9361203855535798,0.7806431986173619,0.7344686172898292,-0.0057913120032761,2.3053662602460303,7.91,1,제조업
(주)나다텔,-0.291410595642287,-0.3496137742272505,0.0226033797018027,-0.3814343074297706,0.258966162130072,-0.4234570844511129,-0.3140731594518463,0.741033837869928,0.4912179849726192,5.370547499462052,2.5315915195077694,0.823400395124849,19.48045859945364,0.3482753037227857,4.120231442984935,0.7416882866865939,2.863885687801533,0.2095618121348509,0.598595035653168,0.1214020193169019,2.0236392291245706,0.1214020193169019,0.1474398361182401,-1.112659800809006,1.5802303231151615,0.2583117133134061,0.7426808089775638,0.790438187865149,-0.1325111557108811,-28.73449401523395,7.39,0,제조업
(주)나우콤,-0.0753750584408392,0.0424670252168017,-0.2840729110212932,-0.2879688035389149,0.8610286674344302,-1.9170291414526817,-0.2043614804800355,0.1389713325655698,1.0292039816185614,4.134877690715242,1.0058126577114277,0.7096653455811541,2.019637913857393,8.380579632471196,1.1915219335508709,0.106603220608934,0.9268840401054508,0.5585192884658123,0.0709623861026742,0.1083566838284317,0.3908449538231497,0.1083566838284317,0.1526870157929115,-0.5212763137701947,3.419432123062934,0.893396779391066,0.4147298646901957,0.4414807115341877,-0.2929099438426121,-2.01144882402193,9.65,0,정보통신업
(주)나우콤,-0.0753750584408392,0.0424670252168017,-0.2840729110212932,-0.2879688035389149,0.8610286674344302,-1.9170291414526817,-0.2043614804800355,0.1389713325655698,1.0292039816185614,4.134877690715242,1.0058126577114277,0.7096653455811541,2.019637913857393,8.380579632471196,1.1915219335508709,0.106603220608934,0.9268840401054508,0.5585192884658123,0.0709623861026742,0.1083566838284317,0.3908449538231497,0.1083566838284317,0.1526870157929115,-0.5212763137701947,3.419432123062934,0.893396779391066,0.4147298646901957,0.4414807115341877,-0.2929099438426121,-2.01144882402193,9.65,0,정보통신업
(주)농협부산경남유통,-0.1212842703371316,-0.0748261067114728,-0.0526153435037195,0.0019612834671901,0.0815602160544903,0.025530521012129,0.0124137950975641,0.9184397839455096,0.0854474167678449,22.919795268001085,22.233917314852363,6.329424229200887,53.9175534444243,1.0566248081993943,1.857418953654443,0.4862335199374351,1.2880169391169585,0.1471163670503403,0.3937068644173776,0.0361433503102665,0.6094349342174885,0.0361433503102665,0.0057103693798116,-38.86010362694301,12.704322222222222,0.5137663997440087,0.8937462020892633,0.8528836329496596,-0.0001469468387071,-12.25308,5.26,0,도매 및 소매업
(주)농협케미컬,0.0315737400284336,0.0065492851627395,-0.0608702558926248,-0.0549645776638524,0.4262745071069524,-0.3577529873761971,-0.0549045918061406,0.5737254928930475,0.4322687317599893,5.331066802675841,1.2068094377593426,0.9989086451627333,3.229380638988307,5.515902870917713,0.8182880881347748,0.1534706731838005,0.224972791765439,0.3450443307557786,-0.1454417442597962,0.6345947558767282,0.0261019631747905,0.6345947558767282,0.6352880805965452,410.7401512105516,1.261273286757978,0.8465293268161994,0.9455046483909963,0.6549556692442214,0.001546690964407,-0.1015214525616621,10.41,0,제조업
(주)다농,-0.0348491404170979,-0.1521295785861444,-0.006326047983854,-0.0309293099320375,0.1411909514597902,-0.2533428620240768,-0.0291625038327616,0.8588089016578611,0.1741382779807202,62.70880922555449,9.472020126910996,0.9428759935750866,1.0719574401955425,7.687280882222014,0.2294229144601863,0.1151108170159938,0.0553627763810451,0.887320268751726,-0.3784639925369517,0.587462167491478,0.0222968712814109,0.587462167491478,0.6230534783943409,156.29528371407517,0.8360429189689226,0.8848891829840061,0.5550340028309086,0.1126795927564335,0.0039863869439217,-1.0250608928514306,5.07,0,도매 및 소매업
(주)대신EDI,-0.3127337274752051,-0.61307708050128,-0.0379695460405036,0.0126091534027904,0.1208882437949149,0.0549053423929091,0.0214229915931728,0.8791117562050851,0.0943460737278844,19.57609732548229,77.95254892750543,1.6990031692716092,2.80940536711215,1.562916675484603,1.5492711687862866,0.3901804571195891,1.4315985882198896,0.7477331887486052,0.0894374652118483,0.3433343935436685,0.6066152104978741,0.3433343935436685,0.2020799017643161,-10.664859429030525,0.4742587666762148,0.6098195428804108,0.267012344783903,0.2522668112513948,-0.0189482011562421,1.4043085831526072,4.44,1,도매 및 소매업
(주)대양강관,-0.0933443134314586,-0.1521278109272948,-0.3196568680001699,-0.1409378783229989,-0.0157811975996632,-0.4096302514690957,-0.0778755777439913,1.0157811975996631,0.0901435932746806,3.661433188517336,2.138625676964794,0.5525525051932275,0.918410168369245,4.260060513653161,0.5023564476673251,0.1901118812995348,0.1601284406165655,0.6147565692582289,-0.3816292401090475,0.1242107485229385,0.00883015850285,0.1242107485229385,0.224794471757036,-62.27166035249547,6.173963847494222,0.8098881187004652,0.9468871726150664,0.3852434307417711,-0.0036099000811053,-6.930121278727109,6.64,0,제조업
(주)대홍,-0.1908222515683195,-0.2036057484574192,-0.3926405514615073,-0.0369492356193439,0.0165519185159829,-0.4016484754353489,-0.0375542414965898,0.9834480814840172,0.1362039663898677,26.289503583673664,3.008123083017555,1.0163739754586214,7.742950206715546,9.695156630083485,0.5106040232284328,0.093500271489602,0.1278479036024623,0.5567268143827022,-0.4248617397884647,0.6453564842671691,0.006247895372646,0.6453564842671691,0.6349596702099373,154.99177031484956,1.34520214264457,0.9064997770470212,0.957678035215591,0.4432731856172977,0.004096731516261,-2.15141390801548,7.71,0,제조업
(주)덕산종합건설,0.2833125699305668,-0.4033008950804507,0.1049227261771061,0.5780016636402209,0.3174069122612685,2.775089712289509,0.1318811845077076,0.6825930877387315,0.0845841118548464,3632.339792387543,2.2786992118121643,0.2281674825590079,0.2758996058215487,20.042347493681493,0.822292601655594,0.0475232148076765,0.3702049009072578,0.8756824835249332,-0.0268665221807199,0.3195747499157967,0.1295699936907229,0.3195747499157967,1.4006147866979657,-7.493777696342203,0.4730787982956152,0.9524767851923236,0.1587272687441509,0.1243175164750668,-0.1869037011041335,2.220444216307313,7.29,1,건설업
(주)도드람푸드,-0.1217252016800904,0.0525296982293131,0.0100371963538967,0.0123164999383207,0.1325656511376151,0.4116050973998387,0.0610584117580959,0.8674343488623848,0.1012055199491522,13.020141939211292,26.63885314332983,4.957448306245106,100.65225137791428,5.7411694072645485,1.153931473014166,0.1483422147680135,0.9418513699476496,0.1216666379305732,0.1171673980497903,0.4717673827106618,0.3802200895661399,0.4717673827106618,0.0951633488777596,-39.05134994143528,1.6134349086326405,0.8516577852319864,0.8937462643076755,0.8783333620694268,-0.0024368773171855,4.1193410062603775,6.94,1,제조업
(주)동서기공,0.0629507015615367,0.1683458320174998,0.3808965960818234,0.019049660713993,0.1335614447900411,0.065200853645192,0.0235991834260862,0.8664385552099588,0.1116970931841548,10.928550641405852,14.85325804789519,1.2388243434042503,2.120956487840356,1.7628436318317662,0.6009444819571069,0.3619459271884307,0.4560115833267218,0.7003644833131359,-0.1989721345740903,0.3394058812427485,0.1246230262806166,0.3394058812427485,0.2739741780582643,6.088931369324653,1.469060139545261,0.6380540728115692,0.7814504640082498,0.2996355166868641,0.0449954452498044,1.4423512622658905,6.36,1,제조업
(주)동성에이엠,0.0163161389186018,0.227513288567985,0.867363564201959,0.0306494270498001,0.0504984449985469,0.2335444088573812,0.058083738014353,0.949501542156836,0.0179397298455916,15.359125401173118,50.76236593031776,1.895100287518482,2.318048029445729,3.020822640575751,0.3062393628919179,0.2487053246041232,0.2396955111032616,0.836868137320971,-0.3695621095736617,0.2921671155747766,0.0006096266727777,0.2921671155747766,0.1541697384033177,-23.269336874654677,1.823250954183289,0.7512946753958768,0.7090346700141331,0.163131862679029,-0.0066254461497457,2.160289014188217,7.9,1,부동산업
(주)동원종합건설,0.3189441039373331,0.3309015199042161,1.7708745497235243,0.0217850304013114,0.1717470214016282,0.070559198881073,0.0116596710098179,0.8282529785983718,0.0831479989777905,273.9192128952913,0.5818642706908559,0.5352148147158925,46.05057807876514,5.051560015857982,1.519581867729018,0.1652466467125041,0.2656054824178544,0.0767821621219272,0.3156705530070038,0.0453817053463962,0.1506833651134219,0.0453817053463962,0.0847915717177712,-2.3258818968859027,13.387493489583331,0.8347533532874959,0.7278165250590192,0.9232178378780728,-0.0364556651957684,1.2245126532638473,28.75,1,건설업
(주)동일와이앤드케이,0.0204185349068079,0.0694534698317195,0.1543294982679895,0.0148048870444532,0.0559545970685864,0.0400368647959654,0.0131450377604933,0.9440454029314136,0.0147982075803205,5.310906561457951,18.095274277809786,0.8878850423528377,1.29815332873772,2.045777846016831,0.4722480991243256,0.3283233546753147,0.3834087345393323,0.7537653162484028,-0.2751748977971315,0.4565400746507362,0.0402950655058923,0.4565400746507362,0.514188270860983,-303.46229325563456,1.1420894035372893,0.6716766453246853,0.7762806481036449,0.2462346837515972,-0.001694405803583,1.2994624457001387,6.15,1,제조업
(주)드레코,0.1536302490815105,0.3483332935868948,0.2243353267321774,0.0051066470062895,0.119934777998011,0.0206906873714189,0.004990751768953,0.880065222001989,0.0830596097841002,3.2797180721191865,3.723032292882617,0.97730502280778,4.158506837768306,3.145805595291439,0.8637755823893923,0.2412076350758176,0.5436721468715273,0.376611480152469,-0.0983134216448837,0.4805076554053687,0.0071327668929495,0.4805076554053687,0.4916660041558764,-51.6506712752843,1.50195714157334,0.7587923280485228,0.951119137528502,0.6233884829718713,-0.0095190631993034,0.987422972272544,8.11,0,제조업
(주)디앤씨테크,-0.0934464509775765,0.0122305100351647,0.2173727264275147,-0.5179753543489986,0.3575922431214606,-0.4363763469501578,-0.2887676928741405,0.6424077568785393,0.7390525658076712,11.747119116792565,1.1384376310471005,0.5574931132332914,7.995428198995153,0.5111674807068965,1.149443330216585,0.6617400207237243,0.1580983896028057,0.6352425970704851,0.0474234436635238,0.1026814875636696,0.0029176935135717,0.1026814875636696,0.184184315691629,130.96567248171075,3.090469049440114,0.3382599792762756,0.938136281876866,0.3647574029295148,0.0014063556671107,-103.56553502363558,2.8,0,정보통신업
(주)로티스,-0.5106600278017329,-0.5627796169449035,0.8218614548081309,-1.3605015892130683,-0.330578520612714,-41.058574100187016,-1.3853009439489905,1.330578520612714,0.4920290811990701,11.761336752709711,24.156513394978912,1.018228096852328,1.9382773500024408,28.638739711779824,3.094692225662983,0.0337396262366227,2.646518218132256,0.6127226190936126,0.2621349264500577,0.1197165740477209,1.8286860592562832,0.1197165740477209,0.1175734341036193,-0.2428915873800431,1.0453227170236754,0.9662603737633771,0.129512145850426,0.3872773809063874,-0.484057251104612,-15.536731455895652,8.33,0,정보통신업
(주)리얼커뮤니케이션,-0.1257354786536906,-0.3405436809252303,0.0863725107379929,-0.7904392207605492,0.8429588095751563,-2.068901934221419,-0.3507208471548864,0.1570411904248436,2.1200920135144847,6.300271739130435,1.3455284552845528,0.4437037509568767,4.165468918433345,4.898961390833145,0.5729764629923109,0.1695202857871906,0.4776779949521629,0.6886386833375862,-0.2320489920898188,0.4761992855320234,0.0104713271115806,0.4761992855320234,1.073237006685357,-2.97560489496552,1.1411405377165134,0.8304733350344475,0.6543380573798825,0.3113613166624139,-0.3606785996693264,-22.59755787331468,5.84,0,정보통신업
(주)맥키스컴퍼니,-0.1385671078895773,-0.1702363528497355,-0.0537912285584484,-0.0080424324316353,0.3361853421068739,-0.0118543141756069,-0.004004162318681,0.6638146214809397,0.329041380374334,6.256210859290838,7.824752409803516,0.4978795100510235,0.8833863997778229,1.960497909962772,0.6361699790726663,0.3377810187383563,0.5658865606565221,0.6176855107144319,-0.2186483066056513,0.342199371613083,0.084081286490592,0.342199371613083,0.6873136264997406,-12.775919635103737,1.7561773800412304,0.6622189812616436,0.90749859622912,0.3823144892855681,-0.0537975853112948,0.1092430985647286,9.0,0,제조업
(주)문화일보,-0.1916393098754006,-0.1317030849246249,0.0516159880428072,-0.1890749920222739,0.1874414571654752,-0.5722699097516594,-0.2736836724479943,0.8125585428345248,0.3751619974968356,2.763209972062079,325.36763683162934,1.4474874203128514,12.017584012571149,1.090990319710807,2.813998794445176,0.4782422905421696,2.800574038976744,0.2422732333246182,0.4884563006854418,0.0910231417235517,0.349850421702734,0.0910231417235517,0.0628835459612344,-3.3753339169625,2.9582638095238094,0.5217577094578303,0.5160833488588883,0.7577267666753817,-0.0186303185131455,-1073.816261276693,0.56,0,정보통신업
(주)범양이엔씨,0.096281326237322,0.1049015128282648,0.2585593801375225,-0.0126599447214688,0.0863056270963822,-0.0449686393113058,-0.0189041771807458,0.9136943729036178,0.0700624079476383,2.9125670344366434,13.268839449879076,1.4932274663638898,54.69793486616815,1.3787673423367524,1.4093824976368503,0.4203857948619988,1.2257563410030914,0.2107973004781327,0.2292392397477145,0.0835700864282942,0.1669689056556524,0.0835700864282942,0.0559660790541129,-1.024087275001443,6.700525076692587,0.5796142051380012,0.9660968534075698,0.7892026995218673,-0.054649716308636,201.595639246779,0.13,1,건설업
(주)보림,0.5290913333619431,0.7095415378088369,0.1099253157031391,0.0747140123519597,0.163658867896976,0.6281572703391933,0.1470424413032948,0.836341132103024,0.0765340536658619,6.092327206718805,14.503331385877544,1.9680704686373047,18.088237560629427,3.271945329332056,1.2278276257067806,0.2340853926977469,1.0609807534902576,0.1648287656611404,0.1549688860180961,0.0356432335443242,0.4455682277088468,0.0356432335443242,0.0181107506628071,0.1960536106282669,19.08363188976378,0.7659146073022531,0.8880916251442309,0.8351712343388595,0.0923765219358624,38.08648016831606,25.26,1,제조업
(주)삼도휴먼텍,-0.0357837402166032,-0.0710990536810733,0.1511412938147357,0.0025893558819151,0.1122007707130291,0.0171976358745734,0.0031231918858405,0.8877991982123385,0.0838373379729831,5.273238200485562,6.854819840224806,1.2061655594172385,3.2959296220289422,4.506429480859537,0.7463372875075246,0.1816058851704213,0.5338967517596526,0.4511882780548197,-0.1865283597195015,0.6459451372647838,0.1607639662305742,0.6459451372647838,0.5355360482825207,-12.737163331702437,1.1383940202389875,0.8183941148295787,0.8985158474872563,0.5488117219451802,-0.0420451582770856,0.662602856572476,7.64,0,제조업
(주)삼정,-0.0042555255733673,-0.0318277167614446,0.2002683740491934,-0.0106886576336753,0.0970809754142031,-0.0366525918048786,-0.0177394591214286,0.9029190245857968,0.0938237377232358,17.47581271719366,9.615815118725484,1.659652664478585,4.112989900553126,1.066161744503449,1.2906053156516295,0.4839892146199451,0.8812708514997165,0.5086452255255298,0.1106382467214568,0.2211582434124105,0.5012912945365702,0.2211582434124105,0.1332557396772487,5.700646136406575,1.7214665927828994,0.5160107853800548,0.7378073066294654,0.4913547744744702,0.0233755501549596,0.4229126926179217,6.25,0,제조업
(주)삼화고속,-0.0270724564431813,-0.1012596394186518,0.0618370978049036,-0.0131283087300477,0.0535543197567311,-0.066034263915768,-0.0262269123704052,0.9464456802432688,0.0724547250468635,89.22198679130955,64.31736499136467,1.997737325477244,4.345551469943373,1.517805488620231,0.4617608198106472,0.3971712685986734,0.3636160596010453,0.8616892946918323,-0.1612181836194037,0.0753673187609824,0.1475906154334391,0.0753673187609824,0.0377263405953421,127.88728009845798,3.974254276943143,0.6028287314013265,0.4968722844899763,0.1383107053081677,0.0002949968172463,-1.3837467653795938,22.3,0,운수 및 창고업
(주)새시대체인,-0.0260300440841285,-0.1619322339453898,-0.0768621524526836,0.0057278910494429,0.1166058431270679,0.0500203561232559,0.0103745742270324,0.8833941568729321,0.0946791521514496,100.15460292450474,11.694860432319787,1.8112380520996951,2.657074239063459,3.82143700826978,0.3260964305213401,0.2074070444734193,0.1430704958844996,0.7562366417247041,-0.5037558889779911,0.4876451237642061,0.0613772382020889,0.4876451237642061,0.2692330382518735,46.73618523483228,1.5329164813195986,0.7925929555265807,0.943131328686428,0.243763358275296,0.0057606977740925,1.0845618413623273,7.26,1,도매 및 소매업
(주)새한건설,0.5088285971309878,0.2167834125790606,0.3975142583009759,0.0474063642265309,0.1406145859742904,0.4512103885846479,0.0275546540940415,0.8593854140257096,0.0418801426550322,0.9498105287965724,4.4398727033638,0.5812437748309875,2.7522723602397563,15.375106254090795,2.61116095639012,0.0610683060300864,2.2190332139744715,0.2508273788982768,0.462260933301172,0.4779907082632521,0.0055763584360523,0.4779907082632521,0.8223584130466447,-24.74120301377589,0.6002453556676132,0.9389316939699136,0.3055724974776319,0.7491726359884622,-0.0332384166036209,1.8447029403066924,8.75,1,건설업
(주)세호,-0.0630585538959538,0.0717906942311104,0.135031322501094,0.0067225207100374,0.0770111604721308,0.0795571533014863,0.0164817993580319,0.9229888395278693,0.0631769530246609,16.547293862635833,56.1308946814948,2.4517290565461263,5.014476971537011,3.826970136771904,0.6063608435000322,0.2071692949541971,0.5519397642478987,0.5508090917649622,-0.2916071051099878,0.5634534117210985,0.0413936159770981,0.5634534117210985,0.2298187926666185,2147.1096570397112,1.3147458120489828,0.7928307050458029,0.934370993240264,0.4491909082350377,0.000107036355555,0.8440196378895751,6.36,0,제조업
(주)스웨코,0.0457435811204291,0.1834462320769446,0.0581907726052875,-0.0023669616538862,0.1112299551498171,-0.003633170061472,-0.0019221022030213,0.8887700448501828,0.0877173758976687,7.235106397962654,2.6765051601002496,0.8120546439210252,1.4510128912824531,0.8902064914972039,1.5111970860697286,0.5290427286639542,0.5635420877523074,0.5699911163090519,0.1454603706910316,0.2626899358493779,0.1394345953027478,0.2626899358493779,0.3234880039365002,20.318648429903167,1.0832105618354255,0.4709572713360458,0.6041917819692827,0.4300088836909481,0.0159207441898753,0.9651532477020932,7.99,0,제조업
(주)시그너스정공,-0.2347867876660117,-0.5218128496001081,-0.1127600398574821,0.0341553584652593,0.0926403145675953,0.18582390697874,0.0359773574653115,0.9073596854324046,0.0807086681312722,7.456370153144347,18.013099706732458,1.0533444555092382,1.410448830340565,4.165023783581297,0.4601310432404008,0.1936099506799609,0.3538358666770426,0.7703167013392641,-0.2694860185042769,0.3994476335250524,0.0588565519146158,0.3994476335250524,0.3792184327129153,-5.624868782172082,1.2496489533807842,0.8063900493200391,0.6190172083421915,0.2296832986607358,-0.0674181829654126,0.3338253668631818,7.67,0,제조업
(주)신라명과,-0.0460404148181214,0.15893405457719,-0.0457582287175448,0.0200305824916914,0.4070364342096279,0.0704590540117876,0.0295401421932849,0.5929635657903721,0.3816551107042403,5.456611387090913,31.88302869795511,1.4747520300789054,2.813529583833242,1.3851968467438291,0.9831392540544672,0.4192526085908415,0.9185908410632676,0.5822488884049499,-0.0071643931773935,0.1132930758949263,0.3028005549702219,0.1132930758949263,0.0768217799224624,-5.662868434836437,3.750587130305509,0.5807473914091584,0.7316701868831419,0.4177511592268426,-0.0135658775771436,3.278502770175556,8.78,1,제조업
(주)씨제이헬로비전충남방송,0.010898717444812,-0.1114067202339896,0.4424971262648646,0.0040665334644416,0.2083857807027504,0.0013488760612765,0.001131580047215,0.7916142192972495,0.3146902565068964,9.208540207424107,23.37496432987729,0.2782665031801108,0.6871971910452808,0.1920288490383431,9.33449669680953,0.8389058711177498,9.17160515107908,0.4599724427372203,0.4821746729774001,0.0840029271608232,7.651078112562195,0.0840029271608232,0.3018794076930325,-5.743595243932337,0.6887008136587969,0.1610941288822501,0.3591247222154599,0.5400275572627797,-0.0525593108274725,-5.676851951403075,5.32,0,정보통신업
(주)씨트리,0.5121242032573967,0.5133835883607826,1.900187024097444,0.0341883013438886,0.3984351119203022,0.0363457402376268,0.0207283919580421,0.6015648880796978,0.3650662890505259,2.0874023103533927,2.6017415706767237,0.6063007269516605,8.628673731788865,0.7534278737683523,2.7573617919444304,0.5703114539013604,2.1233878325074675,0.3902820950945385,0.3885942545064684,0.137788906610881,0.7335578199266429,0.137788906610881,0.2272616549606525,2.0967936013238093,1.6048000948541616,0.4296885460986396,0.5146137880720513,0.6097179049054615,0.1083853245341702,1.597377871339236,8.15,1,"전문, 과학 및 기술 서비스업"
